task,method,info,algorithm,q,period,n,pinball,baseline_pinball,skill,below_rate
own_residual,sequential_ols,without_positioning,quantile_lightgbm,0.1,2026-01,220,1.7887129427424175,1.5587320971465188,-0.14754353619644545,0.18636363636363637
own_residual,sequential_ols,without_positioning,quantile_lightgbm,0.1,2026-02,204,2.279929099749617,1.9566934033041163,-0.1651948618519783,0.16176470588235295
own_residual,sequential_ols,without_positioning,quantile_lightgbm,0.1,2026-03,153,2.3657419160716864,2.543588123916231,0.06991942059028167,0.19607843137254902
own_residual,sequential_ols,without_positioning,quantile_lightgbm,0.5,all,577,4.114082574393692,4.291792738992559,0.041406977318429794,0.5701906412478336
own_residual,sequential_ols,without_positioning,quantile_lightgbm,0.5,2026-01,220,3.4402861606755137,3.8633163644066837,0.10949923946912843,0.6454545454545455
own_residual,sequential_ols,without_positioning,quantile_lightgbm,0.5,2026-02,204,4.654372398734207,4.361020113450354,-0.06726689573824474,0.4950980392156863
own_residual,sequential_ols,without_positioning,quantile_lightgbm,0.5,2026-03,153,4.362553730292609,4.815599392714795,0.09407876890830436,0.5620915032679739
own_residual,sequential_ols,with_positioning,linear_qr,0.1,all,577,1.9444039564122717,1.960581453389007,0.008251377135477411,0.15424610051993068
own_residual,sequential_ols,with_positioning,linear_qr,0.1,2026-01,220,1.6426796692767378,1.5587320971465188,-0.05385631840384697,0.1318181818181818
own_residual,sequential_ols,with_positioning,linear_qr,0.1,2026-02,204,2.1902496146040087,1.9566934033041163,-0.11936270184460374,0.14215686274509803
own_residual,sequential_ols,with_positioning,linear_qr,0.1,2026-03,153,2.050461661632554,2.543588123916231,0.19387040600128125,0.20261437908496732
own_residual,sequential_ols,with_positioning,linear_qr,0.5,all,577,4.0488271842596335,4.291792738992559,0.05661167011293233,0.5563258232235702
own_residual,sequential_ols,with_positioning,linear_qr,0.5,2026-01,220,3.3444403285803146,3.8633163644066837,0.13430845079291265,0.65
own_residual,sequential_ols,with_positioning,linear_qr,0.5,2026-02,204,4.605508901540517,4.361020113450354,-0.05606229316303901,0.5
own_residual,sequential_ols,with_positioning,linear_qr,0.5,2026-03,153,4.319428739319437,4.815599392714795,0.10303403853443083,0.49673202614379086
own_residual,sequential_ols,with_positioning,quantile_lightgbm,0.1,all,577,2.1137240393768675,1.960581453389007,-0.0781108001012365,0.1854419410745234
own_residual,sequential_ols,with_positioning,quantile_lightgbm,0.1,2026-01,220,1.8200914451032235,1.5587320971465188,-0.16767432224893564,0.20454545454545456
own_residual,sequential_ols,with_positioning,quantile_lightgbm,0.1,2026-02,204,2.2682723445774107,1.9566934033041163,-0.1592374874608129,0.1568627450980392
own_residual,sequential_ols,with_positioning,quantile_lightgbm,0.1,2026-03,153,2.3298764346663514,2.543588123916231,0.08401977004077166,0.19607843137254902
own_residual,sequential_ols,with_positioning,quantile_lightgbm,0.5,all,577,4.159477335022004,4.291792738992559,0.030829868080165967,0.5701906412478336
own_residual,sequential_ols,with_positioning,quantile_lightgbm,0.5,2026-01,220,3.5139137119619797,3.8633163644066837,0.0904411183261623,0.6363636363636364
own_residual,sequential_ols,with_positioning,quantile_lightgbm,0.5,2026-02,204,4.661567246589019,4.361020113450354,-0.06891670419306517,0.4950980392156863
own_residual,sequential_ols,with_positioning,quantile_lightgbm,0.5,2026-03,153,4.418285538378435,4.815599392714795,0.08250558693429311,0.5751633986928104
own_residual,pca_1,without_positioning,linear_qr,0.1,all,577,1.921768241689867,1.939091315749142,0.0089336040642225,0.14904679376083188
own_residual,pca_1,without_positioning,linear_qr,0.1,2026-01,220,1.6308791175789705,1.540443479153886,-0.05870753432301057,0.1318181818181818
own_residual,pca_1,without_positioning,linear_qr,0.1,2026-02,204,2.165497352444214,1.9326152128784504,-0.12050103818592395,0.14215686274509803
own_residual,pca_1,without_positioning,linear_qr,0.1,2026-03,153,2.0150680371833984,2.52094523102089,0.2006696486748465,0.1830065359477124
own_residual,pca_1,without_positioning,linear_qr,0.5,all,577,4.008119777439898,4.271376794399133,0.061632824644370476,0.5545927209705372
own_residual,pca_1,without_positioning,linear_qr,0.5,2026-01,220,3.3268679032118897,3.874376234292221,0.14131522030161103,0.65
own_residual,pca_1,without_positioning,linear_qr,0.5,2026-02,204,4.548312267575882,4.31533201389479,-0.05398895216658328,0.5
own_residual,pca_1,without_positioning,linear_qr,0.5,2026-03,153,4.267440982292321,4.7836203136566935,0.10790558144649132,0.49019607843137253
own_residual,pca_1,without_positioning,quantile_lightgbm,0.1,all,577,2.0916113843668653,1.939091315749142,-0.07865543379982554,0.1854419410745234
own_residual,pca_1,without_positioning,quantile_lightgbm,0.1,2026-01,220,1.765465849613539,1.540443479153886,-0.14607635626024407,0.19090909090909092
own_residual,pca_1,without_positioning,quantile_lightgbm,0.1,2026-02,204,2.2365033685486786,1.9326152128784504,-0.15724193499316153,0.16176470588235295
own_residual,pca_1,without_positioning,quantile_lightgbm,0.1,2026-03,153,2.3673895077174674,2.52094523102089,0.060911963264365876,0.20915032679738563
own_residual,pca_1,without_positioning,quantile_lightgbm,0.5,all,577,4.1066345016185455,4.271376794399133,0.03856889726905077,0.5719237435008665
own_residual,pca_1,without_positioning,quantile_lightgbm,0.5,2026-01,220,3.451959819828309,3.874376234292221,0.10902823807483941,0.6454545454545455
own_residual,pca_1,without_positioning,quantile_lightgbm,0.5,2026-02,204,4.6459642886264465,4.31533201389479,-0.07661803858128757,0.5
own_residual,pca_1,without_positioning,quantile_lightgbm,0.5,2026-03,153,4.328890406482863,4.7836203136566935,0.09505978262439185,0.5620915032679739
own_residual,pca_1,with_positioning,linear_qr,0.1,all,577,1.921768241689867,1.939091315749142,0.0089336040642225,0.14904679376083188
own_residual,pca_1,with_positioning,linear_qr,0.1,2026-01,220,1.6308791175789705,1.540443479153886,-0.05870753432301057,0.1318181818181818
own_residual,pca_1,with_positioning,linear_qr,0.1,2026-02,204,2.165497352444214,1.9326152128784504,-0.12050103818592395,0.14215686274509803
own_residual,pca_1,with_positioning,linear_qr,0.1,2026-03,153,2.0150680371833984,2.52094523102089,0.2006696486748465,0.1830065359477124
own_residual,pca_1,with_positioning,linear_qr,0.5,all,577,4.0088507795083395,4.271376794399133,0.0614616849618681,0.5545927209705372
own_residual,pca_1,with_positioning,linear_qr,0.5,2026-01,220,3.3268679032118897,3.874376234292221,0.14131522030161103,0.65
own_residual,pca_1,with_positioning,linear_qr,0.5,2026-02,204,4.548312267575882,4.31533201389479,-0.05398895216658328,0.5
own_residual,pca_1,with_positioning,linear_qr,0.5,2026-03,153,4.270197767870693,4.7836203136566935,0.10732928454213586,0.49019607843137253
own_residual,pca_1,with_positioning,quantile_lightgbm,0.1,all,577,2.103754336852472,1.939091315749142,-0.08491762082886467,0.1854419410745234
own_residual,pca_1,with_positioning,quantile_lightgbm,0.1,2026-01,220,1.7928836009382014,1.540443479153886,-0.16387496535930834,0.19545454545454546
own_residual,pca_1,with_positioning,quantile_lightgbm,0.1,2026-02,204,2.241797669516322,1.9326152128784504,-0.1599813840735389,0.16176470588235295
own_residual,pca_1,with_positioning,quantile_lightgbm,0.1,2026-03,153,2.3667002325238067,2.52094523102089,0.06118538260929218,0.20261437908496732
own_residual,pca_1,with_positioning,quantile_lightgbm,0.5,all,577,4.134772963315041,4.271376794399133,0.03198121768681583,0.5736568457538995
own_residual,pca_1,with_positioning,quantile_lightgbm,0.5,2026-01,220,3.504144485483365,3.874376234292221,0.09555905942534015,0.6318181818181818
own_residual,pca_1,with_positioning,quantile_lightgbm,0.5,2026-02,204,4.636382801861257,4.31533201389479,-0.07439770264089218,0.5
own_residual,pca_1,with_positioning,quantile_lightgbm,0.5,2026-03,153,4.372745891808771,4.7836203136566935,0.08589193851253674,0.5882352941176471
own_residual,pca_2,without_positioning,linear_qr,0.1,all,577,1.1862927896106137,1.2299223020996208,0.03547338918444398,0.14211438474870017
own_residual,pca_2,without_positioning,linear_qr,0.1,2026-01,220,1.1874561813407711,1.1122980267961586,-0.06757015901673102,0.15454545454545454
own_residual,pca_2,without_positioning,linear_qr,0.1,2026-02,204,1.1206307568503147,1.1022296715732511,-0.016694420184496517,0.12745098039215685
own_residual,pca_2,without_positioning,linear_qr,0.1,2026-03,153,1.2721693157705247,1.569312087682242,0.18934587596949892,0.1437908496732026
own_residual,pca_2,without_positioning,linear_qr,0.5,all,577,2.7468949045275117,2.9943541327880756,0.08264193788934104,0.5424610051993067
own_residual,pca_2,without_positioning,linear_qr,0.5,2026-01,220,2.705429560230193,2.9270979149130913,0.0757297367995563,0.6045454545454545
own_residual,pca_2,without_positioning,linear_qr,0.5,2026-02,204,2.5379334593997793,2.6221397236678174,0.03211356874234428,0.5098039215686274
own_residual,pca_2,without_positioning,linear_qr,0.5,2026-03,153,3.0851335355828553,3.587348298755589,0.13999609777142252,0.49673202614379086
own_residual,pca_2,without_positioning,quantile_lightgbm,0.1,all,577,1.2839473461549513,1.2299223020996208,-0.04392557478070236,0.16291161178509533
own_residual,pca_2,without_positioning,quantile_lightgbm,0.1,2026-01,220,1.2583535159334924,1.1122980267961586,-0.13130967206516497,0.15
own_residual,pca_2,without_positioning,quantile_lightgbm,0.1,2026-02,204,1.2016095687205715,1.1022296715732511,-0.09016260377519325,0.13725490196078433
own_residual,pca_2,without_positioning,quantile_lightgbm,0.1,2026-03,153,1.4305326353401433,1.569312087682242,0.08843330363118895,0.21568627450980393
own_residual,pca_2,without_positioning,quantile_lightgbm,0.5,all,577,2.8498791678590543,2.9943541327880756,0.04824912435941542,0.5979202772963604
own_residual,pca_2,without_positioning,quantile_lightgbm,0.5,2026-01,220,2.776234720046588,2.9270979149130913,0.05154019416223832,0.6636363636363637
own_residual,pca_2,without_positioning,quantile_lightgbm,0.5,2026-02,204,2.6154235067274514,2.6221397236678174,0.002561349755600184,0.5343137254901961
own_residual,pca_2,without_positioning,quantile_lightgbm,0.5,2026-03,153,3.2683806932812094,3.587348298755589,0.08891459064207008,0.5882352941176471
own_residual,pca_2,with_positioning,linear_qr,0.1,all,577,1.186292789610614,1.2299223020996208,0.03547338918444376,0.14211438474870017
own_residual,pca_2,with_positioning,linear_qr,0.1,2026-01,220,1.1874561813407711,1.1122980267961586,-0.06757015901673102,0.15454545454545454
own_residual,pca_2,with_positioning,linear_qr,0.1,2026-02,204,1.1206307568503147,1.1022296715732511,-0.016694420184496517,0.12745098039215685
own_residual,pca_2,with_positioning,linear_qr,0.1,2026-03,153,1.2721693157705256,1.569312087682242,0.18934587596949837,0.1437908496732026
own_residual,pca_2,with_positioning,linear_qr,0.5,all,577,2.745642531395339,2.9943541327880756,0.08306018271832083,0.5459272097053726
own_residual,pca_2,with_positioning,linear_qr,0.5,2026-01,220,2.705429560230193,2.9270979149130913,0.0757297367995563,0.6045454545454545
own_residual,pca_2,with_positioning,linear_qr,0.5,2026-02,204,2.5325417931997265,2.6221397236678174,0.03416977732321691,0.5147058823529411
own_residual,pca_2,with_positioning,linear_qr,0.5,2026-03,153,3.0875994219066922,3.587348298755589,0.1393087136318083,0.5032679738562091
own_residual,pca_2,with_positioning,quantile_lightgbm,0.1,all,577,1.2729517541757556,1.2299223020996208,-0.034985504371030984,0.16464471403812825
own_residual,pca_2,with_positioning,quantile_lightgbm,0.1,2026-01,220,1.265323216346883,1.1122980267961586,-0.1375757089055487,0.1590909090909091
own_residual,pca_2,with_positioning,quantile_lightgbm,0.1,2026-02,204,1.1957712525023558,1.1022296715732511,-0.08486578010151868,0.14215686274509803
own_residual,pca_2,with_positioning,quantile_lightgbm,0.1,2026-03,153,1.3868282291020655,1.569312087682242,0.11628270757137393,0.20261437908496732
own_residual,pca_2,with_positioning,quantile_lightgbm,0.5,all,577,2.8471480585856748,2.9943541327880756,0.04916121062318557,0.58578856152513
own_residual,pca_2,with_positioning,quantile_lightgbm,0.5,2026-01,220,2.762789036021961,2.9270979149130913,0.05613371457579297,0.6409090909090909
own_residual,pca_2,with_positioning,quantile_lightgbm,0.5,2026-02,204,2.605722179829339,2.6221397236678174,0.006261124718218158,0.5196078431372549
own_residual,pca_2,with_positioning,quantile_lightgbm,0.5,2026-03,153,3.290349785581162,3.587348298755589,0.08279054288580023,0.5947712418300654
own_residual,ae_selected,without_positioning,linear_qr,0.1,all,577,1.7356830459373842,1.5888744502242587,-0.09239785792540411,0.1317157712305026
own_residual,ae_selected,without_positioning,linear_qr,0.1,2026-01,220,1.812357077346578,1.539561011134929,-0.1771908123410777,0.1409090909090909
own_residual,ae_selected,without_positioning,linear_qr,0.1,2026-02,204,1.5210630460814152,1.4624450553505977,-0.0400821832699656,0.13725490196078433
own_residual,ae_selected,without_positioning,linear_qr,0.1,2026-03,153,1.9115928045033652,1.8283551897920975,-0.045525954243460065,0.1111111111111111
own_residual,ae_selected,without_positioning,linear_qr,0.5,all,577,4.085314726554207,4.1324247702769155,0.011400097120110697,0.5199306759098787
own_residual,ae_selected,without_positioning,linear_qr,0.5,2026-01,220,3.9798109888700135,3.9780324984293562,-0.0004470779063165953,0.5545454545454546
own_residual,ae_selected,without_positioning,linear_qr,0.5,2026-02,204,3.739290099538197,4.132527931853008,0.0951567270202297,0.6029411764705882
own_residual,ae_selected,without_positioning,linear_qr,0.5,2026-03,153,4.698385616761974,4.354289181028161,-0.07902470906917647,0.35947712418300654
own_residual,ae_selected,without_positioning,quantile_lightgbm,0.1,all,577,1.813701282149724,1.5888744502242587,-0.14150069056351966,0.17504332755632582
own_residual,ae_selected,without_positioning,quantile_lightgbm,0.1,2026-01,220,1.7337481507110908,1.539561011134929,-0.12613149993517414,0.18636363636363637
own_residual,ae_selected,without_positioning,quantile_lightgbm,0.1,2026-02,204,1.79701709278445,1.4624450553505977,-0.2287757999589557,0.20588235294117646
own_residual,ae_selected,without_positioning,quantile_lightgbm,0.1,2026-03,153,1.9509121550060309,1.8283551897920975,-0.06703126717291141,0.11764705882352941
own_residual,ae_selected,without_positioning,quantile_lightgbm,0.5,all,577,3.946133419561024,4.1324247702769155,0.04508039736278324,0.5909878682842288
own_residual,ae_selected,without_positioning,quantile_lightgbm,0.5,2026-01,220,3.5156580651932203,3.9780324984293562,0.11623193963817413,0.6772727272727272
own_residual,ae_selected,without_positioning,quantile_lightgbm,0.5,2026-02,204,3.7333616669731544,4.132527931853008,0.09659130475637678,0.6764705882352942
own_residual,ae_selected,without_positioning,quantile_lightgbm,0.5,2026-03,153,4.848813259357376,4.354289181028161,-0.11357171234374586,0.35294117647058826
own_residual,ae_selected,with_positioning,linear_qr,0.1,all,577,1.7356830459373842,1.5888744502242587,-0.09239785792540411,0.1317157712305026
own_residual,ae_selected,with_positioning,linear_qr,0.1,2026-01,220,1.812357077346578,1.539561011134929,-0.1771908123410777,0.1409090909090909
own_residual,ae_selected,with_positioning,linear_qr,0.1,2026-02,204,1.5210630460814152,1.4624450553505977,-0.0400821832699656,0.13725490196078433
own_residual,ae_selected,with_positioning,linear_qr,0.1,2026-03,153,1.9115928045033652,1.8283551897920975,-0.045525954243460065,0.1111111111111111
own_residual,ae_selected,with_positioning,linear_qr,0.5,all,577,4.083739490345241,4.1324247702769155,0.011781286445152084,0.5164644714038128
own_residual,ae_selected,with_positioning,linear_qr,0.5,2026-01,220,3.969530486569707,3.9780324984293562,0.0021372404229995645,0.5545454545454546
own_residual,ae_selected,with_positioning,linear_qr,0.5,2026-02,204,3.741125840713031,4.132527931853008,0.09471250953274835,0.5931372549019608
own_residual,ae_selected,with_positioning,linear_qr,0.5,2026-03,153,4.704779786786997,4.354289181028161,-0.08049318526797422,0.35947712418300654
own_residual,ae_selected,with_positioning,quantile_lightgbm,0.1,all,577,1.8019978694545098,1.5888744502242587,-0.13413483941425963,0.16984402079722705
own_residual,ae_selected,with_positioning,quantile_lightgbm,0.1,2026-01,220,1.7504929058678267,1.539561011134929,-0.13700781794766526,0.19090909090909092
own_residual,ae_selected,with_positioning,quantile_lightgbm,0.1,2026-02,204,1.7636829068033997,1.4624450553505977,-0.20598233783257247,0.19607843137254902
own_residual,ae_selected,with_positioning,quantile_lightgbm,0.1,2026-03,153,1.9271439110878208,1.8283551897920975,-0.054031471481729154,0.10457516339869281
own_residual,ae_selected,with_positioning,quantile_lightgbm,0.5,all,577,3.9153160375811504,4.1324247702769155,0.052537854834612374,0.587521663778163
own_residual,ae_selected,with_positioning,quantile_lightgbm,0.5,2026-01,220,3.501940124650206,3.9780324984293562,0.11968036308580321,0.6681818181818182
own_residual,ae_selected,with_positioning,quantile_lightgbm,0.5,2026-02,204,3.7087185095897532,4.132527931853008,0.10255452092569894,0.6764705882352942
own_residual,ae_selected,with_positioning,quantile_lightgbm,0.5,2026-03,153,4.785176145784112,4.354289181028161,-0.09895690130856383,0.35294117647058826
own_residual,joint_ols,without_positioning,linear_qr,0.1,all,577,1.9432230005360145,1.9593637064902607,0.00823772835067893,0.15424610051993068
own_residual,joint_ols,without_positioning,linear_qr,0.1,2026-01,220,1.6459430007026097,1.5593386613829807,-0.05553914711690622,0.1318181818181818
own_residual,joint_ols,without_positioning,linear_qr,0.1,2026-02,204,2.1895742001527476,1.9529651698077466,-0.1211537379175549,0.14215686274509803
own_residual,joint_ols,without_positioning,linear_qr,0.1,2026-03,153,2.0422161720493173,2.5430944999989826,0.19695623892461167,0.20261437908496732
own_residual,joint_ols,without_positioning,linear_qr,0.5,all,577,4.043856758632553,4.305620461520703,0.060795814500495315,0.5563258232235702
own_residual,joint_ols,without_positioning,linear_qr,0.5,2026-01,220,3.3466455370289094,3.894380512636418,0.14064752374099754,0.65
own_residual,joint_ols,without_positioning,linear_qr,0.5,2026-02,204,4.595849823343571,4.360404429411588,-0.053996228502078525,0.5
own_residual,joint_ols,without_positioning,linear_qr,0.5,2026-03,153,4.310391945245322,4.823900587695878,0.10645091728472611,0.49673202614379086
own_residual,joint_ols,without_positioning,quantile_lightgbm,0.1,all,577,2.1097640915518476,1.9593637064902607,-0.07675980960726991,0.18717504332755633
own_residual,joint_ols,without_positioning,quantile_lightgbm,0.1,2026-01,220,1.7896635754690906,1.5593386613829807,-0.14770679377745588,0.2
own_residual,joint_ols,without_positioning,quantile_lightgbm,0.1,2026-02,204,2.23611292566386,1.9529651698077466,-0.14498351544282118,0.16176470588235295
own_residual,joint_ols,without_positioning,quantile_lightgbm,0.1,2026-03,153,2.401574231286201,2.5430944999989826,0.05564884384470903,0.20261437908496732
own_residual,joint_ols,without_positioning,quantile_lightgbm,0.5,all,577,4.134176116813173,4.305620461520703,0.03981873140926517,0.5736568457538995
own_residual,joint_ols,without_positioning,quantile_lightgbm,0.5,2026-01,220,3.440899408140799,3.894380512636418,0.11644499119286666,0.65
own_residual,joint_ols,without_positioning,quantile_lightgbm,0.5,2026-02,204,4.688212481048915,4.360404429411588,-0.07517835947193618,0.4950980392156863
own_residual,joint_ols,without_positioning,quantile_lightgbm,0.5,2026-03,153,4.39232943448527,4.823900587695878,0.0894651839035403,0.5686274509803921
own_residual,joint_ols,with_positioning,linear_qr,0.1,all,577,1.9419560972296066,1.9593637064902607,0.008884317497048988,0.15424610051993068
own_residual,joint_ols,with_positioning,linear_qr,0.1,2026-01,220,1.642620258848986,1.5593386613829807,-0.053408281041491534,0.1318181818181818
own_residual,joint_ols,with_positioning,linear_qr,0.1,2026-02,204,2.1895742001527476,1.9529651698077466,-0.1211537379175549,0.14215686274509803
own_residual,joint_ols,with_positioning,linear_qr,0.1,2026-03,153,2.0422161720493173,2.5430944999989826,0.19695623892461167,0.20261437908496732
own_residual,joint_ols,with_positioning,linear_qr,0.5,all,577,4.046790394243345,4.305620461520703,0.060114464242847165,0.5563258232235702
own_residual,joint_ols,with_positioning,linear_qr,0.5,2026-01,220,3.3466455370289094,3.894380512636418,0.14064752374099754,0.65
own_residual,joint_ols,with_positioning,linear_qr,0.5,2026-02,204,4.595849823343571,4.360404429411588,-0.053996228502078525,0.5
own_residual,joint_ols,with_positioning,linear_qr,0.5,2026-03,153,4.321455394574911,4.823900587695878,0.10415745183524994,0.49673202614379086
own_residual,joint_ols,with_positioning,quantile_lightgbm,0.1,all,577,2.1112931172811775,1.9593637064902607,-0.07754017811377278,0.18890814558058924
own_residual,joint_ols,with_positioning,quantile_lightgbm,0.1,2026-01,220,1.7951568844033388,1.5593386613829807,-0.15122963911586096,0.20909090909090908
own_residual,joint_ols,with_positioning,quantile_lightgbm,0.1,2026-02,204,2.2432528291333043,1.9529651698077466,-0.14863944519508965,0.1568627450980392
own_residual,joint_ols,with_positioning,quantile_lightgbm,0.1,2026-03,153,2.389921810191573,2.5430944999989826,0.06023082893988829,0.20261437908496732
own_residual,joint_ols,with_positioning,quantile_lightgbm,0.5,all,577,4.170087572445187,4.305620461520703,0.03147813196420168,0.5719237435008665
own_residual,joint_ols,with_positioning,quantile_lightgbm,0.5,2026-01,220,3.4835963014903593,3.894380512636418,0.10548127226221304,0.6409090909090909
own_residual,joint_ols,with_positioning,quantile_lightgbm,0.5,2026-02,204,4.691560339627685,4.360404429411588,-0.0759461457250159,0.4852941176470588
own_residual,joint_ols,with_positioning,quantile_lightgbm,0.5,2026-03,153,4.461902180973506,4.823900587695878,0.07504267555714272,0.5882352941176471
