month,method,feature,bin,n,residual_mean_bp,cuts
2025-10,seq_mlp,m,4,337,6.803416168206264,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]"
2025-10,seq_mlp,g,0,10,10.67420369994719,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-10,seq_mlp,g,1,36,4.975289659956553,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-10,seq_mlp,g,2,85,6.732696360063113,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-10,seq_mlp,g,3,61,7.83261644102459,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-10,seq_mlp,g,4,199,5.528419117520589,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-10,seq_spline,m,2,9,5.99521942989576,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]"
2025-10,seq_spline,m,3,45,2.841880818852109,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]"
2025-10,seq_spline,m,4,337,0.959965003820201,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]"
2025-10,seq_spline,g,0,10,3.37589676479206,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-10,seq_spline,g,1,36,-0.45715202068581895,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-10,seq_spline,g,2,85,-0.39388493537892505,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-10,seq_spline,g,3,61,3.140833600445496,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-10,seq_spline,g,4,199,1.6579783566915418,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-10,joint_xgb,m,2,9,5.253736604479074,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]"
2025-10,joint_xgb,m,3,45,1.9965444405818775,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]"
2025-10,joint_xgb,m,4,337,6.559339115339408,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]"
2025-10,joint_xgb,g,0,10,10.46091956867408,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-10,joint_xgb,g,1,36,4.701737603307848,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-10,joint_xgb,g,2,85,6.5006772695249255,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-10,joint_xgb,g,3,61,7.566361986382405,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-10,joint_xgb,g,4,199,5.324864385181447,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
2025-10,joint_mlp,m,2,9,5.389314343269437,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]"
2025-10,joint_mlp,m,3,45,2.1155713178478712,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]"
2025-10,joint_mlp,m,4,337,7.0778151245132355,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]"
2025-10,joint_mlp,g,0,10,11.017293102691918,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]"
