definition,h,learner,seed,sample,minimum_gap_bp,block_days,n,premium_n,discount_n,days,outcome,estimate,lo,hi,bootstrap_valid,p
EQ,12,forest40,20260926,without_2026-01,5,5,241,96,145,56,dominance,0.5471564939905121,-29.09238791657549,26.234198449755425,1.0,0.968
EQ,12,forest40,20260926,2026-02,5,5,80,38,42,20,local,20.25234003795719,-9.321423487364008,40.952796778098964,1.0,0.1045
EQ,12,forest40,20260926,2026-02,5,5,80,38,42,20,basket_price,-13.752749292901413,-35.58151472699017,18.32806032450406,1.0,0.2975
EQ,12,forest40,20260926,2026-02,5,5,80,38,42,20,basket_weights,0.0,0.0,0.0,1.0,1.0
EQ,12,forest40,20260926,2026-02,5,5,80,38,42,20,numeraire,-0.004655269995218193,-0.4537867221912825,0.42147327556044045,1.0,0.982
EQ,12,forest40,20260926,2026-02,5,5,80,38,42,20,global_control,-0.0850722669767034,-0.37562642088298565,0.08393116407509524,1.0,0.4185
EQ,12,forest40,20260926,2026-02,5,5,80,38,42,20,total,6.409863208084737,3.1736118944254366,10.345403924504907,1.0,0.004
EQ,12,forest40,20260926,2026-02,5,5,80,38,42,20,dominance,34.0050893308586,-27.18542965186567,76.26234985241146,1.0,0.1855
EQ,12,forest40,20260926,without_2026-02,5,5,238,76,162,56,local,-5.773924976136623,-20.13680032687437,7.262201172812686,1.0,0.4405
EQ,12,forest40,20260926,without_2026-02,5,5,238,76,162,56,basket_price,8.576304094564026,-4.7589100640048,22.738978906575984,1.0,0.227
EQ,12,forest40,20260926,without_2026-02,5,5,238,76,162,56,basket_weights,0.0,0.0,0.0,1.0,1.0
EQ,12,forest40,20260926,without_2026-02,5,5,238,76,162,56,numeraire,0.14497239745564647,-0.10330793133310982,0.37056823415703427,1.0,0.2395
EQ,12,forest40,20260926,without_2026-02,5,5,238,76,162,56,global_control,-0.02682029719180521,-0.17744267967810515,0.12198980888814873,1.0,0.7245
EQ,12,forest40,20260926,without_2026-02,5,5,238,76,162,56,total,2.9205312186915786,-0.29924848026018436,5.548560900780407,1.0,0.0495
EQ,12,forest40,20260926,without_2026-02,5,5,238,76,162,56,dominance,-14.350229070700651,-42.63495211667579,11.898396162432375,1.0,0.318
EQ,12,forest40,20260926,2026-03,5,5,77,24,53,13,local,-18.91198429651049,-53.16379207771935,3.276988580650407,1.0,0.1815
EQ,12,forest40,20260926,2026-03,5,5,77,24,53,13,basket_price,23.897493593764423,4.610426816724109,53.6485642067528,1.0,0.062
EQ,12,forest40,20260926,2026-03,5,5,77,24,53,13,basket_weights,0.0,0.0,0.0,1.0,1.0
EQ,12,forest40,20260926,2026-03,5,5,77,24,53,13,numeraire,0.49517085674527805,0.04294056384439133,1.0136157760085522,1.0,0.0465
EQ,12,forest40,20260926,2026-03,5,5,77,24,53,13,global_control,0.04885560989241629,-0.025475506741492238,0.12091038090295728,1.0,0.1735
EQ,12,forest40,20260926,2026-03,5,5,77,24,53,13,total,5.529535763891616,0.0023390311054333622,9.02441601385414,1.0,0.026
EQ,12,forest40,20260926,2026-03,5,5,77,24,53,13,dominance,-42.80947789027491,-106.61980451570373,-1.9183136563807075,1.0,0.103
EQ,12,forest40,20260926,without_2026-03,5,5,241,90,151,63,local,6.531077271581133,-7.596212106820986,20.480147585719966,1.0,0.3565
EQ,12,forest40,20260926,without_2026-03,5,5,241,90,151,63,basket_price,-3.3756046901088554,-17.91405633118605,11.38284851851463,1.0,0.6565
EQ,12,forest40,20260926,without_2026-03,5,5,241,90,151,63,basket_weights,0.0,0.0,0.0,1.0,1.0
EQ,12,forest40,20260926,without_2026-03,5,5,241,90,151,63,numeraire,-0.020384132848527456,-0.28732053785966893,0.19684320733600819,1.0,0.861
EQ,12,forest40,20260926,without_2026-03,5,5,241,90,151,63,global_control,-0.0702999905571635,-0.24247204046585033,0.08872648084495537,1.0,0.423
EQ,12,forest40,20260926,without_2026-03,5,5,241,90,151,63,total,3.0647884580672073,0.08571248366460889,5.761105381891304,1.0,0.03
EQ,12,forest40,20260926,without_2026-03,5,5,241,90,151,63,dominance,9.906681961689987,-18.815260353485286,37.93326773956579,1.0,0.506
EQ,12,forest40,20260926,common_path,5,5,146,50,96,72,local,-19.17463625443978,-39.84234073924735,-0.35428885366062374,1.0,0.057
EQ,12,forest40,20260926,common_path,5,5,146,50,96,72,basket_price,24.768224387798508,6.337673309428086,45.18443899769191,1.0,0.0175
EQ,12,forest40,20260926,common_path,5,5,146,50,96,72,basket_weights,0.0,0.0,0.0,1.0,1.0
EQ,12,forest40,20260926,common_path,5,5,146,50,96,72,numeraire,0.1933876936897021,-0.11065193640535084,0.49698376807744965,1.0,0.21
EQ,12,forest40,20260926,common_path,5,5,146,50,96,72,global_control,-0.3493754001802464,-0.49467028095335247,-0.2221708547056833,1.0,0.0005
EQ,12,forest40,20260926,common_path,5,5,146,50,96,72,total,5.437600426868422,1.087675587607672,10.513053466461093,1.0,0.027
EQ,12,forest40,20260926,common_path,5,5,146,50,96,72,dominance,-43.94286064223829,-84.30171950659803,-7.215048102982085,1.0,0.0285
EQ,12,forest40,20260927,full,5,1,318,114,204,76,local,0.32892612236551877,-14.697553461109822,16.058179892533925,1.0,0.967
EQ,12,forest40,20260927,full,5,1,318,114,204,76,basket_price,3.1212750396904085,-13.544066310460492,18.932224736467465,1.0,0.701
EQ,12,forest40,20260927,full,5,1,318,114,204,76,basket_weights,0.0,0.0,0.0,1.0,1.0
EQ,12,forest40,20260927,full,5,1,318,114,204,76,numeraire,0.1069459274294828,-0.17869718982529265,0.3718418383336203,1.0,0.4445
EQ,12,forest40,20260927,full,5,1,318,114,204,76,global_control,-0.04787666360702487,-0.18439854345671272,0.09422863045624781,1.0,0.491
EQ,12,forest40,20260927,full,5,1,318,114,204,76,total,3.5092704258788476,0.024688809788938226,7.009529113095182,1.0,0.0495
EQ,12,forest40,20260927,full,5,1,318,114,204,76,dominance,-2.792348917324886,-33.17881881612652,29.524065093901424,1.0,0.867
EQ,12,forest40,20260927,full,5,5,318,114,204,76,local,0.32892612236551877,-12.468845637890617,12.082561502288744,1.0,0.957
EQ,12,forest40,20260927,full,5,5,318,114,204,76,basket_price,3.1212750396904085,-8.895536166136962,16.006061917586972,1.0,0.6165
EQ,12,forest40,20260927,full,5,5,318,114,204,76,basket_weights,0.0,0.0,0.0,1.0,1.0
EQ,12,forest40,20260927,full,5,5,318,114,204,76,numeraire,0.1069459274294828,-0.11372247048544501,0.3066816384849348,1.0,0.3115
EQ,12,forest40,20260927,full,5,5,318,114,204,76,global_control,-0.04787666360702487,-0.17663904577335388,0.07609910061774389,1.0,0.472
EQ,12,forest40,20260927,full,5,5,318,114,204,76,total,3.5092704258788476,0.8810922803041724,5.773161299506832,1.0,0.0075
EQ,12,forest40,20260927,full,5,5,318,114,204,76,dominance,-2.792348917324886,-28.84478605824297,20.87873357888716,1.0,0.814
EQ,12,forest40,20260927,full,5,10,318,114,204,76,local,0.32892612236551877,-9.435650860692311,9.452188373669218,1.0,0.947
EQ,12,forest40,20260927,full,5,10,318,114,204,76,basket_price,3.1212750396904085,-6.287145713328896,12.594428878043356,1.0,0.4965
EQ,12,forest40,20260927,full,5,10,318,114,204,76,basket_weights,0.0,0.0,0.0,1.0,1.0
EQ,12,forest40,20260927,full,5,10,318,114,204,76,numeraire,0.1069459274294828,-0.07663116338900788,0.25907080536258986,1.0,0.2255
EQ,12,forest40,20260927,full,5,10,318,114,204,76,global_control,-0.04787666360702487,-0.15974755217864078,0.051863164265476915,1.0,0.389
EQ,12,forest40,20260927,full,5,10,318,114,204,76,total,3.5092704258788476,0.9774206689902021,5.730751348639547,1.0,0.003
EQ,12,forest40,20260927,full,5,10,318,114,204,76,dominance,-2.792348917324886,-21.75457181000195,15.485953477887852,1.0,0.7635
EQ,12,forest40,20260927,full,0,5,509,185,324,78,local,1.2557245619346535,-8.9887430403689,11.196068891376964,1.0,0.815
EQ,12,forest40,20260927,full,0,5,509,185,324,78,basket_price,2.5816555134416026,-7.791996546241554,13.355886040846107,1.0,0.631
EQ,12,forest40,20260927,full,0,5,509,185,324,78,basket_weights,0.0,0.0,0.0,1.0,1.0
EQ,12,forest40,20260927,full,0,5,509,185,324,78,numeraire,0.028623024422250055,-0.13890526385566376,0.17937901649563115,1.0,0.725
EQ,12,forest40,20260927,full,0,5,509,185,324,78,global_control,0.0027120305352042033,-0.15352843800431137,0.13734472339903303,1.0,0.9605
EQ,12,forest40,20260927,full,0,5,509,185,324,78,total,3.868715130333819,2.217791223897522,5.501367085482605,1.0,0.0005
EQ,12,forest40,20260927,full,0,5,509,185,324,78,dominance,-1.3259309515069497,-22.628750036984258,19.009072845484372,1.0,0.899
EQ,12,forest40,20260927,full,10,5,177,61,116,67,local,-5.942759324935525,-24.43117541178027,10.59873360211233,1.0,0.5215
EQ,12,forest40,20260927,full,10,5,177,61,116,67,basket_price,7.593131629909637,-7.842609311254285,24.851190180187,1.0,0.356
EQ,12,forest40,20260927,full,10,5,177,61,116,67,basket_weights,0.0,0.0,0.0,1.0,1.0
EQ,12,forest40,20260927,full,10,5,177,61,116,67,numeraire,0.17903854441299985,-0.11383823161084781,0.4442505822494604,1.0,0.2095
EQ,12,forest40,20260927,full,10,5,177,61,116,67,global_control,-0.08319849133768593,-0.25213193754648866,0.05470416388905859,1.0,0.2805
EQ,12,forest40,20260927,full,10,5,177,61,116,67,total,1.746212358049734,-2.8284922100794074,5.886991766359762,1.0,0.4145
EQ,12,forest40,20260927,full,10,5,177,61,116,67,dominance,-13.535890954845167,-48.739717028247185,18.846410597007,1.0,0.4405
EQ,12,forest40,20260927,nonoverlap,5,5,115,45,70,74,local,-13.815964527098405,-32.932727032078965,3.9082738482437,1.0,0.1405
EQ,12,forest40,20260927,nonoverlap,5,5,115,45,70,74,basket_price,17.87213798454291,0.037027773175731964,35.981703542564986,1.0,0.052
EQ,12,forest40,20260927,nonoverlap,5,5,115,45,70,74,basket_weights,0.0,0.0,0.0,1.0,1.0
EQ,12,forest40,20260927,nonoverlap,5,5,115,45,70,74,numeraire,0.16371559202330607,-0.0958565807678852,0.42949826500468485,1.0,0.2355
EQ,12,forest40,20260927,nonoverlap,5,5,115,45,70,74,global_control,-0.17301353639314856,-0.3909798291513921,0.041475195951896075,1.0,0.1225
EQ,12,forest40,20260927,nonoverlap,5,5,115,45,70,74,total,4.046875513074699,0.1380196129541424,7.848219872468794,1.0,0.042
EQ,12,forest40,20260927,nonoverlap,5,5,115,45,70,74,dominance,-31.688102511641315,-68.82221194946288,4.191208329526932,1.0,0.087
EQ,12,forest40,20260927,overlap,5,5,244,89,155,73,local,2.426703649319432,-9.943034314630935,14.20338580153073,1.0,0.69
EQ,12,forest40,20260927,overlap,5,5,244,89,155,73,basket_price,0.6115416817629946,-10.855373637807007,13.145514788287963,1.0,0.9135
EQ,12,forest40,20260927,overlap,5,5,244,89,155,73,basket_weights,0.0,0.0,0.0,1.0,1.0
EQ,12,forest40,20260927,overlap,5,5,244,89,155,73,numeraire,0.09924431209102293,-0.13092992536813633,0.3035427901997709,1.0,0.356
EQ,12,forest40,20260927,overlap,5,5,244,89,155,73,global_control,-0.04354071100362588,-0.176574431645837,0.08024875367751379,1.0,0.509
EQ,12,forest40,20260927,overlap,5,5,244,89,155,73,total,3.0939489321702696,0.4588594778770892,5.456183798954184,1.0,0.0155
EQ,12,forest40,20260927,overlap,5,5,244,89,155,73,dominance,1.8151619675564319,-22.98747260086914,24.969135264768592,1.0,0.8785
EQ,12,forest40,20260927,2025-12,5,5,84,34,50,23,local,8.829826210404391,-15.445274862374955,35.40116736374781,1.0,0.4615
EQ,12,forest40,20260927,2025-12,5,5,84,34,50,23,basket_price,-6.883177170159224,-32.40033602692901,16.50128383214245,1.0,0.5445
EQ,12,forest40,20260927,2025-12,5,5,84,34,50,23,basket_weights,0.0,0.0,0.0,1.0,1.0
EQ,12,forest40,20260927,2025-12,5,5,84,34,50,23,numeraire,-0.19849562679302038,-1.002244394346324,0.2462084885988979,1.0,0.5555
EQ,12,forest40,20260927,2025-12,5,5,84,34,50,23,global_control,0.02838374444010557,-0.08964313326095179,0.11932189653709295,1.0,0.5835
EQ,12,forest40,20260927,2025-12,5,5,84,34,50,23,total,1.7765371578929579,-5.586951152436771,8.110519443231665,1.0,0.5905
EQ,12,forest40,20260927,2025-12,5,5,84,34,50,23,dominance,15.713003380563618,-31.183774193024796,67.56219840658454,1.0,0.4875
EQ,12,forest40,20260927,without_2025-12,5,5,234,80,154,53,local,-2.0949918999656494,-18.112840130188857,11.35905657893056,1.0,0.7785
EQ,12,forest40,20260927,without_2025-12,5,5,234,80,154,53,basket_price,5.97391085047075,-7.774477211893027,22.37535952851355,1.0,0.4385
EQ,12,forest40,20260927,without_2025-12,5,5,234,80,154,53,basket_weights,0.0,0.0,0.0,1.0,1.0
EQ,12,forest40,20260927,without_2025-12,5,5,234,80,154,53,numeraire,0.19403850355450925,-0.010860392821571835,0.4028008122818796,1.0,0.067
EQ,12,forest40,20260927,without_2025-12,5,5,234,80,154,53,global_control,-0.06962129953279687,-0.23980050080481166,0.07996246485096577,1.0,0.4035
EQ,12,forest40,20260927,without_2025-12,5,5,234,80,154,53,total,4.003336154527202,1.3019350582334757,6.292966031687128,1.0,0.0065
EQ,12,forest40,20260927,without_2025-12,5,5,234,80,154,53,dominance,-8.068902750436393,-40.509378043101826,19.06917296846534,1.0,0.584
EQ,12,forest40,20260927,2026-01,5,5,77,18,59,20,local,-4.690556825136998,-30.8046917710963,19.498577103780427,1.0,0.699
EQ,12,forest40,20260927,2026-01,5,5,77,18,59,20,basket_price,6.091611331199696,-22.25104040540102,33.82161198427483,1.0,0.6355
EQ,12,forest40,20260927,2026-01,5,5,77,18,59,20,basket_weights,0.0,0.0,0.0,1.0,1.0
EQ,12,forest40,20260927,2026-01,5,5,77,18,59,20,numeraire,0.08466029358348912,-0.14065565716682615,0.33931590080725943,1.0,0.496
EQ,12,forest40,20260927,2026-01,5,5,77,18,59,20,global_control,-0.1565144700138904,-0.5817080884111547,0.20339887562204098,1.0,0.442
EQ,12,forest40,20260927,2026-01,5,5,77,18,59,20,total,1.3292003296326471,-4.097361373546443,5.5954987407270185,1.0,0.61
EQ,12,forest40,20260927,2026-01,5,5,77,18,59,20,dominance,-10.782168156336688,-64.99658409769123,41.92373789769694,1.0,0.6685
EQ,12,forest40,20260927,without_2026-01,5,5,241,96,145,56,local,2.4570475020211515,-13.214155428915905,15.640742781851667,1.0,0.739
EQ,12,forest40,20260927,without_2026-01,5,5,241,96,145,56,basket_price,1.8619349377635501,-10.882514324621376,16.84327342565165,1.0,0.793
EQ,12,forest40,20260927,without_2026-01,5,5,241,96,145,56,basket_weights,0.0,0.0,0.0,1.0,1.0
EQ,12,forest40,20260927,without_2026-01,5,5,241,96,145,56,numeraire,0.11639441731237678,-0.19637771845662397,0.39381955851441774,1.0,0.4165
EQ,12,forest40,20260927,without_2026-01,5,5,241,96,145,56,global_control,-0.001817250541706543,-0.08911681292267036,0.06931112378597584,1.0,0.968
EQ,12,forest40,20260927,without_2026-01,5,5,241,96,145,56,total,4.433559606555882,1.432081726729583,7.211944092925547,1.0,0.0025
EQ,12,forest40,20260927,without_2026-01,5,5,241,96,145,56,dominance,0.5951125642576008,-29.57634132621686,26.492759366578326,1.0,0.9645
EQ,12,forest40,20260927,2026-02,5,5,80,38,42,20,local,20.688866462884047,-9.315546559390663,41.054982912864155,1.0,0.0985
EQ,12,forest40,20260927,2026-02,5,5,80,38,42,20,basket_price,-14.587419508228676,-36.1446343882692,17.819852267477916,1.0,0.268
EQ,12,forest40,20260927,2026-02,5,5,80,38,42,20,basket_weights,0.0,0.0,0.0,1.0,1.0
EQ,12,forest40,20260927,2026-02,5,5,80,38,42,20,numeraire,-0.009856448830197614,-0.45653365576045846,0.42183659730300493,1.0,0.9575
EQ,12,forest40,20260927,2026-02,5,5,80,38,42,20,global_control,-0.08830218138560858,-0.38577307014448753,0.08341778874167159,1.0,0.411
EQ,12,forest40,20260927,2026-02,5,5,80,38,42,20,total,6.00328832444046,2.575883414000415,9.810727869823074,1.0,0.006
EQ,12,forest40,20260927,2026-02,5,5,80,38,42,20,dominance,35.27628597111273,-26.664147240801313,77.16205955346774,1.0,0.1745
EQ,12,forest40,20260927,without_2026-02,5,5,238,76,162,56,local,-5.51058371492469,-19.903349419013296,7.726099100091966,1.0,0.4705
EQ,12,forest40,20260927,without_2026-02,5,5,238,76,162,56,basket_price,8.200371259454053,-5.136564024987001,22.575840354744656,1.0,0.247
EQ,12,forest40,20260927,without_2026-02,5,5,238,76,162,56,basket_weights,0.0,0.0,0.0,1.0,1.0
EQ,12,forest40,20260927,without_2026-02,5,5,238,76,162,56,numeraire,0.14044644922766727,-0.10651830113004303,0.36654968347114597,1.0,0.254
EQ,12,forest40,20260927,without_2026-02,5,5,238,76,162,56,global_control,-0.03628207124587763,-0.18653019361109213,0.11255200107583602,1.0,0.631
EQ,12,forest40,20260927,without_2026-02,5,5,238,76,162,56,total,2.7939519225114906,-0.5301517760626008,5.553418956617697,1.0,0.0675
EQ,12,forest40,20260927,without_2026-02,5,5,238,76,162,56,dominance,-13.710954974378737,-42.12062634857701,12.943546847971469,1.0,0.3435
EQ,12,forest40,20260927,2026-03,5,5,77,24,53,13,local,-18.814964334066595,-53.51381878350762,3.0232933712346277,1.0,0.1845
EQ,12,forest40,20260927,2026-03,5,5,77,24,53,13,basket_price,23.635179272393188,4.597695069379216,53.233788482022085,1.0,0.062
EQ,12,forest40,20260927,2026-03,5,5,77,24,53,13,basket_weights,0.0,0.0,0.0,1.0,1.0
EQ,12,forest40,20260927,2026-03,5,5,77,24,53,13,numeraire,0.4969945675658321,0.05316562698865333,1.0158930376063107,1.0,0.0445
EQ,12,forest40,20260927,2026-03,5,5,77,24,53,13,global_control,0.0470196226593089,-0.025450396843675685,0.11929072142841927,1.0,0.1815
EQ,12,forest40,20260927,2026-03,5,5,77,24,53,13,total,5.364229128551734,-0.5441265224647084,8.913474860801944,1.0,0.039
EQ,12,forest40,20260927,2026-03,5,5,77,24,53,13,dominance,-42.450143606459775,-105.86285072410372,-1.9655199895038065,1.0,0.103
EQ,12,forest40,20260927,without_2026-03,5,5,241,90,151,63,local,6.968106357380527,-7.314234033072287,21.067180493662633,1.0,0.3355
EQ,12,forest40,20260927,without_2026-03,5,5,241,90,151,63,basket_price,-3.9930316282622877,-18.551931742984532,11.033769345571178,1.0,0.6095
EQ,12,forest40,20260927,without_2026-03,5,5,241,90,151,63,basket_weights,0.0,0.0,0.0,1.0,1.0
EQ,12,forest40,20260927,without_2026-03,5,5,241,90,151,63,numeraire,-0.028324551065010237,-0.2940712369446467,0.1899905571638346,1.0,0.8105
EQ,12,forest40,20260927,without_2026-03,5,5,241,90,151,63,global_control,-0.08078708740983583,-0.2524833472537745,0.0778005485185344,1.0,0.355
EQ,12,forest40,20260927,without_2026-03,5,5,241,90,151,63,total,2.865963090644014,-0.18256516018299157,5.624419569972317,1.0,0.0535
EQ,12,forest40,20260927,without_2026-03,5,5,241,90,151,63,dominance,10.961137985642821,-18.307312345058055,39.062291235949296,1.0,0.4605
EQ,12,forest40,20260927,common_path,5,5,146,50,96,72,local,-19.067859719424533,-39.833336216826176,-0.5809061236058412,1.0,0.0565
EQ,12,forest40,20260927,common_path,5,5,146,50,96,72,basket_price,24.424047822704292,6.009937970842296,44.728200516064895,1.0,0.019
EQ,12,forest40,20260927,common_path,5,5,146,50,96,72,basket_weights,0.0,0.0,0.0,1.0,1.0
EQ,12,forest40,20260927,common_path,5,5,146,50,96,72,numeraire,0.18992021538008375,-0.11269678235261298,0.4899378961407766,1.0,0.2155
EQ,12,forest40,20260927,common_path,5,5,146,50,96,72,global_control,-0.3577990879558496,-0.509466553328359,-0.2284217599069335,1.0,0.0005
EQ,12,forest40,20260927,common_path,5,5,146,50,96,72,total,5.18830923070424,0.8027463389500835,10.241715725842559,1.0,0.0335
EQ,12,forest40,20260927,common_path,5,5,146,50,96,72,dominance,-43.49190754212882,-83.5291520321178,-7.184938276643848,1.0,0.0295
EQ,12,linear,20260926,full,5,1,318,114,204,76,local,-2.2228515103588844,-18.409245528909167,15.447450561991255,1.0,0.786
EQ,12,linear,20260926,full,5,1,318,114,204,76,basket_price,10.095662936768894,-8.323905440668698,27.666825629449907,1.0,0.272
EQ,12,linear,20260926,full,5,1,318,114,204,76,basket_weights,0.0,0.0,0.0,1.0,1.0
EQ,12,linear,20260926,full,5,1,318,114,204,76,numeraire,0.19611395227548,-0.10284032835995448,0.472436549754831,1.0,0.184
EQ,12,linear,20260926,full,5,1,318,114,204,76,global_control,-0.01314912670020106,-0.1571703418212492,0.12641683245452395,1.0,0.8555
EQ,12,linear,20260926,full,5,1,318,114,204,76,total,8.055776251985684,3.0297500037308933,14.397837744192614,1.0,0.0085
EQ,12,linear,20260926,full,5,1,318,114,204,76,dominance,-12.318514447127786,-45.150032713248414,22.61997612569104,1.0,0.4975
EQ,12,linear,20260926,full,5,5,318,114,204,76,local,-2.2228515103588844,-14.835305389684105,10.758566864339807,1.0,0.7425
EQ,12,linear,20260926,full,5,5,318,114,204,76,basket_price,10.095662936768894,-4.3305170159564375,23.583923134356255,1.0,0.158
EQ,12,linear,20260926,full,5,5,318,114,204,76,basket_weights,0.0,0.0,0.0,1.0,1.0
EQ,12,linear,20260926,full,5,5,318,114,204,76,numeraire,0.19611395227548,-0.040441072592277,0.4123448090688923,1.0,0.0905
EQ,12,linear,20260926,full,5,5,318,114,204,76,global_control,-0.01314912670020106,-0.1567699053323135,0.12194443100230039,1.0,0.85
EQ,12,linear,20260926,full,5,5,318,114,204,76,total,8.055776251985684,3.964317428607071,12.23910065859535,1.0,0.001
EQ,12,linear,20260926,full,5,5,318,114,204,76,dominance,-12.318514447127786,-38.385148148459876,14.778631326898992,1.0,0.357
EQ,12,linear,20260926,full,5,10,318,114,204,76,local,-2.2228515103588844,-12.330601329066168,8.040094596488665,1.0,0.67
EQ,12,linear,20260926,full,5,10,318,114,204,76,basket_price,10.095662936768894,-1.4363978742824053,20.74300001773913,1.0,0.0805
EQ,12,linear,20260926,full,5,10,318,114,204,76,basket_weights,0.0,0.0,0.0,1.0,1.0
EQ,12,linear,20260926,full,5,10,318,114,204,76,numeraire,0.19611395227548,0.007345527314798106,0.35501456760420197,1.0,0.0315
EQ,12,linear,20260926,full,5,10,318,114,204,76,global_control,-0.01314912670020106,-0.14072905337451833,0.1124782998184989,1.0,0.839
EQ,12,linear,20260926,full,5,10,318,114,204,76,total,8.055776251985684,4.105389407981572,12.070367332142794,1.0,0.0005
EQ,12,linear,20260926,full,5,10,318,114,204,76,dominance,-12.318514447127786,-33.15547267214887,9.128701104986487,1.0,0.2645
EQ,12,linear,20260926,full,0,5,509,185,324,78,local,-0.540858494060922,-9.631705672829282,8.704339358723281,1.0,0.908
EQ,12,linear,20260926,full,0,5,509,185,324,78,basket_price,5.647825979294908,-4.364439006823392,15.664336631928991,1.0,0.27
EQ,12,linear,20260926,full,0,5,509,185,324,78,basket_weights,0.0,0.0,0.0,1.0,1.0
EQ,12,linear,20260926,full,0,5,509,185,324,78,numeraire,0.05035297198385342,-0.10949988591870137,0.2060793891916935,1.0,0.53
EQ,12,linear,20260926,full,0,5,509,185,324,78,global_control,0.023080057755596503,-0.1366825115195093,0.15535594044331275,1.0,0.776
EQ,12,linear,20260926,full,0,5,509,185,324,78,total,5.1804005149734955,2.8537698084965673,7.664482240246304,1.0,0.0005
EQ,12,linear,20260926,full,0,5,509,185,324,78,dominance,-6.188684473355832,-24.829501838797732,12.821119140169687,1.0,0.515
EQ,12,linear,20260926,full,10,5,177,61,116,67,local,-10.782625864507452,-30.799908242764968,8.008560662440049,1.0,0.285
EQ,12,linear,20260926,full,10,5,177,61,116,67,basket_price,21.64821948997824,1.083283409960474,40.93516405969292,1.0,0.0315
EQ,12,linear,20260926,full,10,5,177,61,116,67,basket_weights,0.0,0.0,0.0,1.0,1.0
EQ,12,linear,20260926,full,10,5,177,61,116,67,numeraire,0.29695817351076487,0.007008652380796346,0.570539167009415,1.0,0.041
EQ,12,linear,20260926,full,10,5,177,61,116,67,global_control,-0.03705039380926523,-0.1589179674656384,0.08475710521712539,1.0,0.5755
EQ,12,linear,20260926,full,10,5,177,61,116,67,total,11.125501405172537,3.5847734101868087,20.37627876865908,1.0,0.0095
EQ,12,linear,20260926,full,10,5,177,61,116,67,dominance,-32.4308453544857,-70.77379797449117,6.135437206333868,1.0,0.0975
EQ,12,linear,20260926,nonoverlap,5,5,115,45,70,74,local,-14.618496896284626,-33.56904050618751,4.197453792664868,1.0,0.13
EQ,12,linear,20260926,nonoverlap,5,5,115,45,70,74,basket_price,24.60859341351796,5.704714150572141,42.70989176761946,1.0,0.0085
EQ,12,linear,20260926,nonoverlap,5,5,115,45,70,74,basket_weights,0.0,0.0,0.0,1.0,1.0
EQ,12,linear,20260926,nonoverlap,5,5,115,45,70,74,numeraire,0.21077205072820845,-0.12607879181229018,0.6048805582583804,1.0,0.2685
EQ,12,linear,20260926,nonoverlap,5,5,115,45,70,74,global_control,-0.19829968743990625,-0.42486619205744824,0.008159000352735913,1.0,0.0685
EQ,12,linear,20260926,nonoverlap,5,5,115,45,70,74,total,10.002568880521578,4.305470696415896,15.992260113371234,1.0,0.0015
EQ,12,linear,20260926,nonoverlap,5,5,115,45,70,74,dominance,-39.22709030980258,-74.83120927051344,-1.5655914773997675,1.0,0.0365
EQ,12,linear,20260926,overlap,5,5,219,79,140,75,local,-1.8370637605298832,-14.833740647788979,10.997396787767835,1.0,0.7915
EQ,12,linear,20260926,overlap,5,5,219,79,140,75,basket_price,8.864521687462593,-5.445235200394726,22.67977132569624,1.0,0.2165
EQ,12,linear,20260926,overlap,5,5,219,79,140,75,basket_weights,0.0,0.0,0.0,1.0,1.0
EQ,12,linear,20260926,overlap,5,5,219,79,140,75,numeraire,0.2030799899853797,-0.046636941198343815,0.4346470728356945,1.0,0.107
EQ,12,linear,20260926,overlap,5,5,219,79,140,75,global_control,0.004715922881586734,-0.1504212645745807,0.1498184480715539,1.0,0.9535
EQ,12,linear,20260926,overlap,5,5,219,79,140,75,total,7.235253839800049,3.8121439383747475,10.585421152435433,1.0,0.0005
EQ,12,linear,20260926,overlap,5,5,219,79,140,75,dominance,-10.701585447992473,-37.46951931726849,16.197806644759762,1.0,0.4425
EQ,12,linear,20260926,2025-12,5,5,84,34,50,23,local,2.7894769349731856,-15.878184663986577,25.23836445116282,1.0,0.7235
EQ,12,linear,20260926,2025-12,5,5,84,34,50,23,basket_price,8.002486657246127,-20.285264416125035,25.138152907444056,1.0,0.4525
EQ,12,linear,20260926,2025-12,5,5,84,34,50,23,basket_weights,0.0,0.0,0.0,1.0,1.0
EQ,12,linear,20260926,2025-12,5,5,84,34,50,23,numeraire,-0.08928093695779593,-0.729186259896637,0.2856872124495501,1.0,0.737
EQ,12,linear,20260926,2025-12,5,5,84,34,50,23,global_control,0.05146450616693535,-0.044475691038616524,0.1568523258977528,1.0,0.3355
EQ,12,linear,20260926,2025-12,5,5,84,34,50,23,total,10.75414716142901,-1.9291489423056252,22.094989922753612,1.0,0.112
EQ,12,linear,20260926,2025-12,5,5,84,34,50,23,dominance,-5.21300972227295,-38.04780736508484,43.481968791661025,1.0,0.768
EQ,12,linear,20260926,without_2025-12,5,5,234,80,154,53,local,-3.9865237555027835,-21.440943880720187,11.556988214798421,1.0,0.651
EQ,12,linear,20260926,without_2025-12,5,5,234,80,154,53,basket_price,10.832182290728205,-6.1748291100424595,29.600415833805343,1.0,0.222
EQ,12,linear,20260926,without_2025-12,5,5,234,80,154,53,basket_weights,0.0,0.0,0.0,1.0,1.0
