sample,horizon,calibration,comparison,n,block_days,difference_bp,improvement_pct,improvement_lo,improvement_hi,p_centered_boot,winning_months
native,12,calibrated,own_scale__nonlinear_R,509,1,0.07591699957617347,3.750933437722348,-2.8074466846313215,9.198754677738746,0.268,2
native,12,calibrated,own_scale__nonlinear_R,509,5,0.07591699957617347,3.750933437722348,-3.4293137741151787,9.165850191113288,0.282,2
native,12,calibrated,own_scale__nonlinear_R,509,10,0.07591699957617347,3.750933437722348,-3.1939439271769983,8.847046409546408,0.2745,2
native,12,calibrated,own_scale__nonlinear_F,509,1,0.309279752836035,14.222061915645423,7.717699373149543,19.309545054967973,0.0005,3
native,12,calibrated,own_scale__nonlinear_F,509,5,0.309279752836035,14.222061915645423,7.725737269850778,19.632608387839753,0.001,3
native,12,calibrated,own_scale__nonlinear_F,509,10,0.309279752836035,14.222061915645423,7.729527190093917,19.637131715030574,0.0005,3
native,12,calibrated,own_scale__market_B_vs_R,509,1,0.02945833471547715,1.5122095908888356,-1.038394931432658,4.145759920532639,0.272,2
native,12,calibrated,own_scale__market_B_vs_R,509,5,0.02945833471547715,1.5122095908888356,-0.38762577050645225,3.2385945736994897,0.1235,2
native,12,calibrated,own_scale__market_B_vs_R,509,10,0.02945833471547715,1.5122095908888356,-0.12169182008293396,2.8797603095087934,0.0525,2
native,12,calibrated,own_scale__position_F_vs_B,509,1,0.05320617189296073,2.7732141968368818,-1.02150111178026,6.06388189598424,0.1315,3
native,12,calibrated,own_scale__position_F_vs_B,509,5,0.05320617189296073,2.7732141968368818,-0.39003755712864885,5.721199328499329,0.0645,3
native,12,calibrated,own_scale__position_F_vs_B,509,10,0.05320617189296073,2.7732141968368818,0.2485464588666196,5.467748106253799,0.023,3
native,12,calibrated,own_scale__total_F_vs_R,509,1,0.08266450660843788,4.243486976665256,0.3796519548837979,7.479092989256386,0.021,4
native,12,calibrated,own_scale__total_F_vs_R,509,5,0.08266450660843788,4.243486976665256,1.6065852989340124,6.9370436074386745,0.0015,4
native,12,calibrated,own_scale__total_F_vs_R,509,10,0.08266450660843788,4.243486976665256,1.7963881159370618,6.864730322606194,0.001,4
native,12,calibrated,own_scale__ml_vs_threshold_F,509,1,0.13005734666405736,6.5177755467305865,0.6117778451758682,11.350146536359858,0.03,3
native,12,calibrated,own_scale__ml_vs_threshold_F,509,5,0.13005734666405736,6.5177755467305865,1.354891425572699,11.615260700194213,0.018,3
native,12,calibrated,own_scale__ml_vs_threshold_F,509,10,0.13005734666405736,6.5177755467305865,1.3029631234740155,11.309543264801151,0.012,3
native,12,calibrated,scale__R__linear,509,1,0.012609316487770753,0.6191481541137245,-0.16234017024907285,1.4441648405740228,0.131,2
native,12,calibrated,scale__R__linear,509,5,0.012609316487770753,0.6191481541137245,-0.007081365594228928,1.2932677928617817,0.064,2
native,12,calibrated,scale__R__linear,509,10,0.012609316487770753,0.6191481541137245,0.16095484116541353,1.1276539528610687,0.009,2
native,12,calibrated,scale__R__qrf,509,1,-0.01142132724433652,-0.6073703133913089,-3.129738431110038,2.51981803422651,0.6735,2
native,12,calibrated,scale__R__qrf,509,5,-0.01142132724433652,-0.6073703133913089,-2.862759444809861,1.9488511291099635,0.63,2
native,12,calibrated,scale__R__qrf,509,10,-0.01142132724433652,-0.6073703133913089,-2.6482045227203366,1.484431370804753,0.5635,2
native,12,calibrated,scale__R__boosting,509,1,-0.004490204178811941,-0.23388830322372822,-4.2567778757791475,3.2950184645619456,0.9035,2
native,12,calibrated,scale__R__boosting,509,5,-0.004490204178811941,-0.23388830322372822,-3.64482635716956,3.077747084968327,0.898,2
native,12,calibrated,scale__R__boosting,509,10,-0.004490204178811941,-0.23388830322372822,-3.2723334436335416,2.5506991536587478,0.885,2
native,12,calibrated,scale__R__threshold,509,1,-0.004508443732080458,-0.22880409524534961,-3.8902552138140423,3.5075932097604348,0.909,3
native,12,calibrated,scale__R__threshold,509,5,-0.004508443732080458,-0.22880409524534961,-3.918615994661032,3.273941251912201,0.897,3
native,12,calibrated,scale__R__threshold,509,10,-0.004508443732080458,-0.22880409524534961,-3.542118783942381,2.603458196079673,0.894,3
native,12,calibrated,scale__R__ml_selected,509,1,-0.06430120734968667,-3.4135020562447105,-5.84064122716991,-0.9729028829227062,0.0055,0
native,12,calibrated,scale__R__ml_selected,509,5,-0.06430120734968667,-3.4135020562447105,-6.178950909700005,-0.5212090216175976,0.0235,0
native,12,calibrated,scale__R__ml_selected,509,10,-0.06430120734968667,-3.4135020562447105,-6.415947848555896,-0.38206383763329343,0.0295,0
native,12,calibrated,scale__B__linear,509,1,-0.002545060630049157,-0.12631375938316758,-0.7753496739674236,0.4654024362133279,0.684,1
native,12,calibrated,scale__B__linear,509,5,-0.002545060630049157,-0.12631375938316758,-0.8465105111761084,0.5539337718812568,0.742,1
native,12,calibrated,scale__B__linear,509,10,-0.002545060630049157,-0.12631375938316758,-0.7587601013816158,0.43642185861883703,0.676,1
native,12,calibrated,scale__B__qrf,509,1,-0.02571325782661336,-1.3584335410407489,-3.711959400744966,1.3458164261561087,0.2865,1
native,12,calibrated,scale__B__qrf,509,5,-0.02571325782661336,-1.3584335410407489,-3.1765447232870097,0.48233335013757905,0.1365,1
native,12,calibrated,scale__B__qrf,509,10,-0.02571325782661336,-1.3584335410407489,-2.7493626050265814,-0.03482917200074246,0.046,1
native,12,calibrated,scale__B__boosting,509,1,0.017910929609383192,0.9306948568732265,-1.0784695078864168,2.9870698423228172,0.3655,3
native,12,calibrated,scale__B__boosting,509,5,0.017910929609383192,0.9306948568732265,-0.5439938008487357,2.3389519827032927,0.243,3
native,12,calibrated,scale__B__boosting,509,10,0.017910929609383192,0.9306948568732265,-0.4122560575846909,2.1808082922507674,0.177,3
native,12,calibrated,scale__B__threshold,509,1,-0.04697938259765066,-2.2658737992954814,-6.115074516722214,0.886416132527333,0.179,1
native,12,calibrated,scale__B__threshold,509,5,-0.04697938259765066,-2.2658737992954814,-5.59589256093341,1.0164169467156168,0.1675,1
native,12,calibrated,scale__B__threshold,509,10,-0.04697938259765066,-2.2658737992954814,-5.269173708277689,0.6245699417051815,0.129,1
native,12,calibrated,scale__B__ml_selected,509,1,-0.02571325782661336,-1.3584335410407489,-3.711959400744966,1.3458164261561087,0.2865,1
native,12,calibrated,scale__B__ml_selected,509,5,-0.02571325782661336,-1.3584335410407489,-3.1765447232870097,0.48233335013757905,0.1365,1
native,12,calibrated,scale__B__ml_selected,509,10,-0.02571325782661336,-1.3584335410407489,-2.7493626050265814,-0.03482917200074246,0.046,1
native,12,calibrated,scale__F__linear,509,1,0.013337326027587654,0.6095711542405846,0.046950805501289876,1.188277341793017,0.0455,2
native,12,calibrated,scale__F__linear,509,5,0.013337326027587654,0.6095711542405846,0.18858129137287552,1.0728085888811127,0.0065,2
native,12,calibrated,scale__F__linear,509,10,0.013337326027587654,0.6095711542405846,0.25345979982779526,0.9996581289770461,0.0005,2
native,12,calibrated,scale__F__qrf,509,1,-0.0006314838551844809,-0.03386450807500996,-1.3058968325630287,1.1019760724821208,0.949,2
native,12,calibrated,scale__F__qrf,509,5,-0.0006314838551844809,-0.03386450807500996,-0.8533148967895549,0.6812602846691496,0.9365,2
native,12,calibrated,scale__F__qrf,509,10,-0.0006314838551844809,-0.03386450807500996,-0.67759765170508,0.5331770548021115,0.916,2
native,12,calibrated,scale__F__boosting,509,1,0.01706629000854777,0.8859071902228677,-0.8154849056088425,2.6015639385852065,0.3335,3
native,12,calibrated,scale__F__boosting,509,5,0.01706629000854777,0.8859071902228677,-0.5433002799137132,2.351904984915971,0.2395,3
native,12,calibrated,scale__F__boosting,509,10,0.01706629000854777,0.8859071902228677,-0.4414630330808077,2.179611499234995,0.2015,3
native,12,calibrated,scale__F__threshold,509,1,0.08044234729325678,3.8751191472999102,1.705349447968506,6.161443298771413,0.0015,3
native,12,calibrated,scale__F__threshold,509,5,0.08044234729325678,3.8751191472999102,1.974295462877766,5.978196750258408,0.001,3
native,12,calibrated,scale__F__threshold,509,10,0.08044234729325678,3.8751191472999102,2.2216528779095133,5.741674200940024,0.0005,3
native,12,calibrated,scale__F__ml_selected,509,1,-0.0006314838551844809,-0.03386450807500996,-1.3058968325630287,1.1019760724821208,0.949,2
native,12,calibrated,scale__F__ml_selected,509,5,-0.0006314838551844809,-0.03386450807500996,-0.8533148967895549,0.6812602846691496,0.9365,2
native,12,calibrated,scale__F__ml_selected,509,10,-0.0006314838551844809,-0.03386450807500996,-0.67759765170508,0.5331770548021115,0.916,2
common_origins,1,raw,original__nonlinear_R,239,5,-0.009163633878143673,-0.5327283430598628,-14.604945325381905,12.009079388044281,0.9515,2
common_origins,1,raw,original__nonlinear_F,239,5,-0.05761997060925303,-3.426705038806155,-18.946516137702847,8.676765820431813,0.6155,2
common_origins,1,raw,original__market_B_vs_R,239,5,-0.0007011499212084904,-0.040545391183699486,-4.065725109703902,3.9145853538019773,0.9865,1
common_origins,1,raw,original__position_F_vs_B,239,5,-0.009120413062884284,-0.5271923049335658,-3.360805440139562,2.4131370316134335,0.7215,1
common_origins,1,raw,original__total_F_vs_R,239,5,-0.009821562984092768,-0.5679514482995973,-5.23389062789371,3.9879191587796896,0.818,1
common_origins,1,raw,original__ml_vs_threshold_F,239,5,0.007051922735406407,0.40385093565799,-4.9600112373572705,5.839591174009542,0.882,2
common_origins,1,raw,own_scale__nonlinear_R,239,5,0.02565859410835258,1.591333290596142,-7.043814770971254,9.195973070436589,0.7065,3
common_origins,1,raw,own_scale__nonlinear_F,239,5,-0.12911050794438894,-8.383309847436827,-20.63835621199258,1.6700252704881955,0.1255,1
common_origins,1,raw,own_scale__market_B_vs_R,239,5,-0.075501448065233,-4.758282525540936,-9.952005333768351,0.597846166390419,0.0875,2
common_origins,1,raw,own_scale__position_F_vs_B,239,5,-0.006961563955259483,-0.4188064787142398,-2.216834448620319,1.4447132936727936,0.6645,1
common_origins,1,raw,own_scale__total_F_vs_R,239,5,-0.0824630120204925,-5.197016999747661,-10.612055669606177,0.3084189731238251,0.075,1
common_origins,1,raw,own_scale__ml_vs_threshold_F,239,5,0.06267909859960029,3.619137387618876,-0.24276080709579684,7.610710783706658,0.0745,3
common_origins,1,raw,scale__R__linear,239,5,0.1077366097618231,6.263273540662951,-0.7764510907343196,12.974885957323357,0.1475,3
common_origins,1,raw,scale__R__qrf,239,5,0.03333925510889494,1.9745243147709535,-0.1552661987450145,4.025574991150701,0.0835,3
common_origins,1,raw,scale__R__boosting,239,5,0.03162741733614783,1.8555626046008356,-2.801426476634693,6.834772440381671,0.4715,3
common_origins,1,raw,scale__R__threshold,239,5,0.09669063011659458,5.262843612202806,1.548161951821974,9.441809316094998,0.0055,3
common_origins,1,raw,scale__R__ml_selected,239,5,0.14255883774831934,8.243748830832775,3.0544158052517876,13.17392838247791,0.0085,3
common_origins,1,raw,scale__B__linear,239,5,0.09286967138134807,5.612452122590971,-0.5692798463079048,11.553371029719678,0.1175,4
common_origins,1,raw,scale__B__qrf,239,5,0.03394459258855209,1.9935501588072113,-0.18835737978406103,4.047670723406405,0.0975,3
common_origins,1,raw,scale__B__boosting,239,5,0.037319823049803,2.203195745386055,-3.0986490646655684,8.133288642941949,0.4695,2
common_origins,1,raw,scale__B__threshold,239,5,0.03104065399888919,1.8269320718917514,-1.2564440519331368,4.7385927712252744,0.228,1
common_origins,1,raw,scale__B__ml_selected,239,5,0.06775853960429486,3.9166845214818724,0.6807838724456076,6.613973022071864,0.02,4
common_origins,1,raw,scale__F__linear,239,5,0.14140792604705563,8.409640747625746,-0.4077367008974182,16.774612087441337,0.1155,4
common_origins,1,raw,scale__F__qrf,239,5,0.04754641567316383,2.769564802376756,0.5963544258352063,4.879699787152091,0.03,3
common_origins,1,raw,scale__F__boosting,239,5,0.055284112221375685,3.3228694181298923,-2.544071726708669,8.764764504557867,0.2815,3
common_origins,1,raw,scale__F__threshold,239,5,0.014290212847725739,0.8183747959021326,-0.8053053779612287,2.418086767810829,0.3455,2
common_origins,1,raw,scale__F__ml_selected,239,5,0.06991738871191963,4.02027907431134,0.8965287998235331,6.715215097137113,0.017,3
common_origins,1,calibrated,original__nonlinear_R,239,5,0.07791250601338055,4.716876296625405,-3.8699769057850966,12.30666641394401,0.3,3
common_origins,1,calibrated,original__nonlinear_F,239,5,0.042723983581893166,2.5881987744228785,-6.6964357192995685,10.672682381319277,0.5915,2
common_origins,1,calibrated,original__market_B_vs_R,239,5,-0.054874556340854544,-3.486601791348276,-8.605441605358592,1.0753127940119667,0.16,0
common_origins,1,calibrated,original__position_F_vs_B,239,5,0.02074521526896411,1.273694127784042,-2.7806464078712945,6.347176083945534,0.614,3
common_origins,1,calibrated,original__total_F_vs_R,239,5,-0.034129341071890425,-2.168499021288617,-5.106591156806405,0.8645929662542226,0.168,2
common_origins,1,calibrated,original__ml_vs_threshold_F,239,5,0.025464673631466674,1.5589375589524446,-2.884379493794045,6.191709703553009,0.5055,2
common_origins,1,calibrated,own_scale__nonlinear_R,239,5,0.04088166037569497,2.546751776453682,-3.0932757540820184,8.339813789169627,0.392,3
common_origins,1,calibrated,own_scale__nonlinear_F,239,5,-0.0064127393818497625,-0.40707222194364956,-8.188566231879644,7.207291265128063,0.9135,2
common_origins,1,calibrated,own_scale__market_B_vs_R,239,5,-0.039157548778592434,-2.503094639510395,-6.825974302266548,1.134068235697863,0.2375,2
common_origins,1,calibrated,own_scale__position_F_vs_B,239,5,0.021778201786342245,1.3581471066681838,-1.2567831630442172,4.121521514085281,0.35,4
common_origins,1,calibrated,own_scale__total_F_vs_R,239,5,-0.01737934699225018,-1.1109518254185158,-6.188754927664513,3.1694908302106226,0.6465,2
common_origins,1,calibrated,own_scale__ml_vs_threshold_F,239,5,0.052180399756106784,3.193561033945258,-1.3214459941188175,7.829685900430723,0.179,3
common_origins,1,calibrated,scale__R__linear,239,5,0.046534685910666784,2.817241649308988,-1.9920511933538336,8.03917969928528,0.2985,2
common_origins,1,calibrated,scale__R__qrf,239,5,-0.02277607152090983,-1.4492688398325182,-3.2547908132341847,0.5832650511340713,0.159,1
common_origins,1,calibrated,scale__R__boosting,239,5,-0.03654853127039722,-2.319735891084762,-5.948407968556797,1.7769806996514736,0.252,1
common_origins,1,calibrated,scale__R__threshold,239,5,-0.004043942867179982,-0.24723673608679775,-3.0540694711702314,2.5554716189676503,0.8655,2
common_origins,1,calibrated,scale__R__ml_selected,239,5,0.009503840272981207,0.6038519257383634,-3.663503959137391,5.277827522223998,0.7905,2
common_origins,1,calibrated,scale__B__linear,239,5,0.006179550261332387,0.3838304427731032,-4.654142019025925,4.699832883772893,0.882,3
common_origins,1,calibrated,scale__B__qrf,239,5,-0.016516332396756796,-1.0346338817331269,-2.9987100042923873,0.6392138140527469,0.273,1
common_origins,1,calibrated,scale__B__boosting,239,5,-0.0036693889582708862,-0.22453829595177055,-3.6088375388199077,3.210265358848878,0.8955,2
common_origins,1,calibrated,scale__B__threshold,239,5,-0.025210861258019763,-1.55113033429215,-3.972507196966284,0.5285914315306836,0.173,0
common_origins,1,calibrated,scale__B__ml_selected,239,5,0.02522084783524332,1.548484571936104,-1.0972995678482145,4.003815053330295,0.2595,3
common_origins,1,calibrated,scale__F__linear,239,5,0.07539055731636439,4.567124403913692,-1.2751942274568802,10.328560158290998,0.156,4
common_origins,1,calibrated,scale__F__qrf,239,5,0.017911600874683273,1.1197154855009717,-0.6101492508451353,2.5557839356712115,0.181,3
common_origins,1,calibrated,scale__F__boosting,239,5,-0.010652423695332439,-0.6733737076010327,-4.3258202874952305,3.6480714794112665,0.75,2
common_origins,1,calibrated,scale__F__threshold,239,5,-0.00046189177201866143,-0.02827683723705121,-0.8921738487910102,0.8385792027826271,0.9475,2
common_origins,1,calibrated,scale__F__ml_selected,239,5,0.02625383435262144,1.6327024881247265,-0.4460466944367815,3.762117247873732,0.1445,3
common_origins,6,raw,original__nonlinear_R,239,5,0.029909762852086907,1.7298045452198818,-7.1488233332283455,9.85676724757308,0.695,3
common_origins,6,raw,original__nonlinear_F,239,5,0.08696786366599833,4.93366331437729,-2.672900373662569,12.77283004396135,0.2265,4
common_origins,6,raw,original__market_B_vs_R,239,5,0.028380715959952348,1.6702658114364999,-1.5679033205414539,4.844343544537015,0.3075,2
common_origins,6,raw,original__position_F_vs_B,239,5,-0.00498343261037154,-0.2982675240434718,-3.567758215164527,2.7443237157187026,0.86,2
common_origins,6,raw,original__total_F_vs_R,239,5,0.02339728334958079,1.376980147873752,-4.028053763248252,6.077833565609586,0.6015,2
common_origins,6,raw,original__ml_vs_threshold_F,239,5,0.030984303265084508,1.8153865656554968,-4.223850276135725,7.712711189957808,0.5465,2
common_origins,6,raw,own_scale__nonlinear_R,239,5,0.08111698459519215,4.595413479208421,-4.605611492123345,13.142147521096305,0.3205,2
common_origins,6,raw,own_scale__nonlinear_F,239,5,0.11163433580130948,6.353315646676084,-1.0710144347328259,13.980106155029516,0.111,4
common_origins,6,raw,own_scale__market_B_vs_R,239,5,0.007965653677742905,0.4730041626814008,-3.650140038507913,4.250589132264383,0.816,3
common_origins,6,raw,own_scale__position_F_vs_B,239,5,0.030620840183117913,1.8269209226937533,-1.3787993767411857,5.17981273818338,0.2745,3
common_origins,6,raw,own_scale__total_F_vs_R,239,5,0.0385864938608608,2.2912836733619213,-1.185754883925511,5.808468659136523,0.1865,3
common_origins,6,raw,own_scale__ml_vs_threshold_F,239,5,0.09712938011452277,5.573824030795849,0.715161684953078,10.54041939988397,0.036,3
common_origins,6,raw,scale__R__linear,239,5,-0.03608933152765678,-2.0871944060276038,-5.658850789208685,1.1312136281728535,0.24,0
common_origins,6,raw,scale__R__qrf,239,5,-0.027819998590218425,-1.707430463058457,-5.152227663762556,1.563856089234131,0.317,1
common_origins,6,raw,scale__R__boosting,239,5,-0.005098577009752983,-0.2999062505162575,-5.177093206958934,4.6891398558019874,0.9005,2
common_origins,6,raw,scale__R__threshold,239,5,0.06221838622625678,3.6028441312679127,-4.864517998339646,11.932468106485478,0.421,2
common_origins,6,raw,scale__R__ml_selected,239,5,0.015117890215448446,0.8897201608143224,-5.03755377958873,6.315254441934079,0.758,2
common_origins,6,raw,scale__B__linear,239,5,0.02179339099304284,1.2348524487565071,0.5149541008448035,2.0872074539158567,0.0015,1
common_origins,6,raw,scale__B__qrf,239,5,0.016970723330351586,1.026710638042616,-2.3624341036241785,4.549790255786321,0.5515,2
common_origins,6,raw,scale__B__boosting,239,5,0.03452672407829925,1.999468632515078,-1.9439093194019723,5.598639805590833,0.339,3
common_origins,6,raw,scale__B__threshold,239,5,0.0032564630642156435,0.18969146471757847,-6.701743813706724,8.382947142422186,0.9625,1
common_origins,6,raw,scale__B__ml_selected,239,5,-0.0052971720667609875,-0.3170454022989766,-2.8343951974814767,2.0793649708120863,0.801,1
common_origins,6,raw,scale__F__linear,239,5,0.005640628591417324,0.3199913298822743,-0.7843713214917493,1.5255684662402889,0.606,1
common_origins,6,raw,scale__F__qrf,239,5,0.0049650532382604015,0.3008331375207729,-1.0957289315420744,1.6450369104722393,0.663,2
common_origins,6,raw,scale__F__boosting,239,5,0.005293295772889889,0.3130046158469124,-3.1015311323199084,3.77964793014731,0.855,3
common_origins,6,raw,scale__F__threshold,239,5,-0.0358379761227098,-2.0997658019556775,-4.256057112450023,-0.5856831098035876,0.016,1
common_origins,6,raw,scale__F__ml_selected,239,5,0.030307100726728466,1.80854092299495,-0.970352880516354,4.4937954417015264,0.186,3
common_origins,6,calibrated,original__nonlinear_R,239,5,0.012954353461919694,0.7010712541079767,-4.639624951281123,5.869646920683984,0.7815,2
common_origins,6,calibrated,original__nonlinear_F,239,5,3.583640310911807e-05,0.0019119491929453503,-5.046912010687408,4.896504717061038,0.999,2
common_origins,6,calibrated,original__market_B_vs_R,239,5,-0.00795887799348562,-0.4337641960222127,-2.5997191787988516,1.7465224971463156,0.6945,2
common_origins,6,calibrated,original__position_F_vs_B,239,5,-0.031504183552658584,-1.7095836010383447,-5.116485539854235,1.1413658762559475,0.2675,2
common_origins,6,calibrated,original__total_F_vs_R,239,5,-0.039463061546144214,-2.1507633586229424,-6.367288096094255,1.668525004804667,0.2695,1
common_origins,6,calibrated,original__ml_vs_threshold_F,239,5,-0.023191632677568182,-1.2528492422863913,-4.741712421002304,2.0308390269976613,0.455,2
common_origins,6,calibrated,own_scale__nonlinear_R,239,5,-0.012742562439507324,-0.7061268550482058,-7.071771097342235,5.470212105245033,0.8245,2
common_origins,6,calibrated,own_scale__nonlinear_F,239,5,0.042276482254377544,2.263560625673966,-2.9243151786041786,7.723126576223283,0.401,2
common_origins,6,calibrated,own_scale__market_B_vs_R,239,5,-0.009209131081578222,-0.5067441218590041,-3.6172672076998373,2.3665215356838214,0.739,2
common_origins,6,calibrated,own_scale__position_F_vs_B,239,5,0.0011012049141854155,0.0602896831326194,-2.3549342546922074,2.627195146790994,0.9655,2
common_origins,6,calibrated,own_scale__total_F_vs_R,239,5,-0.008107926167392795,-0.44614892430101527,-3.2516077457674113,2.4528674466875695,0.742,3
common_origins,6,calibrated,own_scale__ml_vs_threshold_F,239,5,0.04358921043325542,2.3322072946250105,-0.8586759977786974,5.675987729608604,0.166,3
common_origins,6,calibrated,scale__R__linear,239,5,0.04322284551370879,2.3391591559923874,-0.20511642565230256,5.3421182165539225,0.0935,2
common_origins,6,calibrated,scale__R__qrf,239,5,-0.031125059857309723,-1.7296424436607394,-4.332479291678757,0.9249332778871886,0.193,1
common_origins,6,calibrated,scale__R__boosting,239,5,-0.04088909395472643,-2.283384239044439,-5.635528423275046,1.100404717791735,0.1745,1
common_origins,6,calibrated,scale__R__threshold,239,5,-0.04204942904318661,-2.2840141103716016,-6.5901803620487955,2.866533770631317,0.326,1
common_origins,6,calibrated,scale__R__ml_selected,239,5,0.017525929612281745,0.9551749347126992,-2.831385374918367,4.846753928472166,0.638,3
common_origins,6,calibrated,scale__B__linear,239,5,0.04150871075996019,2.2119216476574555,0.8511504523887659,3.735955285132668,0.0015,1
common_origins,6,calibrated,scale__B__qrf,239,5,0.0500469492600712,2.696825875844888,0.3884709939803586,4.824723740897838,0.017,3
common_origins,6,calibrated,scale__B__boosting,239,5,-0.0003659582008646162,-0.019683525180269612,-2.841901827138713,2.4525507112944713,0.9915,2
common_origins,6,calibrated,scale__B__threshold,239,5,-0.13026285384086445,-7.09630929453664,-11.165608559470257,-3.109958989711876,0.0005,0
common_origins,6,calibrated,scale__B__ml_selected,239,5,0.01627567652418915,0.8832042777763172,-0.6105131322769021,2.1651728169783055,0.226,2
common_origins,6,calibrated,scale__F__linear,239,5,0.006640419139764747,0.3542806451978464,-0.8182863769952234,1.4958773960175122,0.537,1
common_origins,6,calibrated,scale__F__qrf,239,5,0.004978629277498731,0.2719967324235739,-0.9184039021647006,1.6108273034304015,0.681,2
common_origins,6,calibrated,scale__F__boosting,239,5,0.02511410636928155,1.3433952195313514,-1.38478734161131,4.024274638162128,0.3235,3
common_origins,6,calibrated,scale__F__threshold,239,5,-0.017899778119790436,-0.9669747605206336,-2.006581505720734,0.048323838680465594,0.0655,1
common_origins,6,calibrated,scale__F__ml_selected,239,5,0.04888106499103317,2.607959827356654,0.16625010003431284,5.354652713598179,0.0455,4
common_origins,12,raw,original__nonlinear_R,239,5,0.2765256294152729,11.56645044356901,1.8202160947542265,19.493873408666424,0.082,4
common_origins,12,raw,original__nonlinear_F,239,5,0.4253293850072525,16.739546650452077,4.538863327278937,24.854298007364953,0.046,4
common_origins,12,raw,original__market_B_vs_R,239,5,0.03719453661154432,1.7592469518324716,-1.16786302112774,5.371753945956213,0.278,4
common_origins,12,raw,original__position_F_vs_B,239,5,-0.03850021093399018,-1.8536130608317825,-8.042725444079625,2.435559723720458,0.4855,2
common_origins,12,raw,original__total_F_vs_R,239,5,-0.0013056743224458696,-0.06175647772785897,-6.690377676864217,5.691659679688424,0.9835,3
common_origins,12,raw,original__ml_vs_threshold_F,239,5,0.3905315436226187,15.583439030631862,7.091970172574107,22.697876607367938,0.004,4
common_origins,12,raw,own_scale__nonlinear_R,239,5,0.20737936954386377,8.773198332177968,-2.201451347715762,16.729123631613305,0.1885,3
common_origins,12,raw,own_scale__nonlinear_F,239,5,0.43867584771462725,17.348584397328548,4.53659482739511,25.77090397893012,0.0465,4
common_origins,12,raw,own_scale__market_B_vs_R,239,5,0.015130193978539227,0.7016401688391349,-3.5008043205902277,3.7893765540464934,0.7135,3
common_origins,12,raw,own_scale__position_F_vs_B,239,5,0.05135190691994864,2.3981947550467564,-3.6208317817137,7.477708986763679,0.3785,3
common_origins,12,raw,own_scale__total_F_vs_R,239,5,0.0664821008984879,3.083008226157502,-3.827775342604359,7.710516658738638,0.288,3
common_origins,12,raw,own_scale__ml_vs_threshold_F,239,5,0.23080110662007353,9.945225869275653,-1.3115229541878926,18.00559774392248,0.1025,4
common_origins,12,raw,scale__R__linear,239,5,0.02697319898451001,1.1282287649740375,-0.17378970654050369,2.8293153207631705,0.088,1
common_origins,12,raw,scale__R__qrf,239,5,-0.0013451963934571801,-0.06253666763000876,-3.7457558776831674,3.5680433237773497,0.97,1
common_origins,12,raw,scale__R__boosting,239,5,-0.045394814558505386,-2.145780786783469,-6.316306493605717,0.8366097440785659,0.1835,1
common_origins,12,raw,scale__R__threshold,239,5,-0.007393806036015867,-0.32838805532406923,-4.672388179626285,3.8475704836241094,0.8595,3
common_origins,12,raw,scale__R__ml_selected,239,5,-0.04217306088689917,-1.9947238377932663,-5.287461158364839,1.8910316665333216,0.2835,1
common_origins,12,raw,scale__B__linear,239,5,0.023756429373385297,0.9972556791326026,-0.0923418370847678,2.5307832465970015,0.0735,1
common_origins,12,raw,scale__B__qrf,239,5,-0.06423740351990427,-3.092743838795231,-6.564723119370727,-0.505012714008389,0.021,0
common_origins,12,raw,scale__B__boosting,239,5,0.015112234219260886,0.6818153241331393,-1.670608454741307,2.520567813218963,0.5385,3
common_origins,12,raw,scale__B__threshold,239,5,0.10412571888297247,4.422710399639773,-0.5359315840448721,10.332190607654216,0.095,3
common_origins,12,raw,scale__B__ml_selected,239,5,-0.06423740351990427,-3.092743838795231,-6.564723119370727,-0.505012714008389,0.021,0
common_origins,12,raw,scale__F__linear,239,5,0.012268251626659744,0.48283748469544197,-0.31045568241155613,1.4954651642701777,0.2125,2
common_origins,12,raw,scale__F__qrf,239,5,0.025614714334034592,1.2107906244580358,0.21462339403882785,2.0082349450979837,0.0315,3
common_origins,12,raw,scale__F__boosting,239,5,0.01951953941146341,0.8610400973119492,-0.8346379266359335,2.6577850654991027,0.3325,2
common_origins,12,raw,scale__F__threshold,239,5,0.18534515133657978,7.395855501669502,3.3561498606598295,12.604225299073564,0.0005,3
common_origins,12,raw,scale__F__ml_selected,239,5,0.025614714334034592,1.2107906244580358,0.21462339403882785,2.0082349450979837,0.0315,3
common_origins,12,calibrated,original__nonlinear_R,239,5,0.23716775907637566,10.591818806891196,0.20099806042343488,18.809973679816775,0.109,3
common_origins,12,calibrated,original__nonlinear_F,239,5,0.4362463727588053,18.103240314870227,8.523731614794738,24.01584068059281,0.008,3
common_origins,12,calibrated,original__market_B_vs_R,239,5,0.01896645420500316,0.9473790554246575,-2.210874867436488,4.7899819808762665,0.5895,4
common_origins,12,calibrated,original__position_F_vs_B,239,5,0.009502505894243538,0.4791922753565325,-3.624098110122165,4.343771913839171,0.797,1
common_origins,12,calibrated,original__total_F_vs_R,239,5,0.028468960099246696,1.4220315635292469,-4.596170561311215,7.535845854308267,0.63,4
common_origins,12,calibrated,original__ml_vs_threshold_F,239,5,0.25110494102284114,11.287501893308926,4.672810318672478,16.800203076159658,0.0035,3
common_origins,12,calibrated,own_scale__nonlinear_R,239,5,0.1422648851016393,6.360803392068481,-5.503978650448067,14.873336763080086,0.354,2
