horizon,variant,information,fold,candidate,kind,score,n
6,original,F,2026-01,21,qrf,1.6766777644201873,610
6,original,F,2026-01,22,qrf,1.6319286913973596,610
6,original,F,2026-01,23,qrf,1.679336442598569,610
6,original,F,2026-01,24,boosting,1.8162630225172047,610
6,original,F,2026-01,25,boosting,1.837639310156614,610
6,original,F,2026-01,26,boosting,1.9915687983942783,610
6,original,F,2026-01,27,boosting,1.6503265559329507,610
6,original,F,2026-01,28,boosting,1.6300078972782774,610
6,original,F,2026-01,29,boosting,1.6644645678063852,610
6,original,F,2026-01,30,boosting,1.8790956107874177,610
6,original,F,2026-01,31,boosting,1.818168071574886,610
6,original,F,2026-01,32,boosting,1.95828162136273,610
6,original,F,2026-01,33,boosting,1.6552807592840992,610
6,original,F,2026-01,34,boosting,1.6296806104910206,610
6,original,F,2026-01,35,boosting,1.679969065141796,610
6,original,F,2026-01,36,threshold,2.042004134735982,610
6,original,F,2026-01,37,threshold,1.9094038892077048,610
6,original,F,2026-01,38,threshold,1.8536778673403642,610
6,original,F,2026-01,39,threshold,1.877214223424921,610
6,original,F,2026-01,40,threshold,1.8755793685587425,610
6,original,F,2026-01,41,threshold,1.853149524743674,610
6,original,F,2026-01,42,threshold,2.042004134736002,610
6,original,F,2026-01,43,threshold,1.8843687830254168,610
6,original,F,2026-01,44,threshold,1.678761232847579,610
6,original,F,2026-01,45,threshold,1.877214223424917,610
6,original,F,2026-01,46,threshold,1.7913233427455537,610
6,original,F,2026-01,47,threshold,1.6966807285842695,610
6,original,F,2026-01,48,threshold,2.3341453117685997,610
6,original,F,2026-01,49,threshold,1.9952788677238433,610
6,original,F,2026-01,50,threshold,1.9820217391961177,610
6,original,F,2026-01,51,threshold,2.9635168478433713,610
6,original,F,2026-01,52,threshold,2.096994671091908,610
6,original,F,2026-01,53,threshold,1.9025134555087502,610
6,original,F,2026-01,54,threshold,2.3341453117686037,610
6,original,F,2026-01,55,threshold,2.035957137088817,610
6,original,F,2026-01,56,threshold,1.7216450250001378,610
6,original,F,2026-01,57,threshold,2.9635168478433718,610
6,original,F,2026-01,58,threshold,2.42376095123959,610
6,original,F,2026-01,59,threshold,2.615680137149081,610
6,original,F,2026-02,0,linear,2.1333546758420305,569
6,original,F,2026-02,1,linear,2.1704703587860217,569
6,original,F,2026-02,2,linear,2.2094478641594435,569
6,original,F,2026-02,3,linear,2.133354675842031,569
6,original,F,2026-02,4,linear,2.0956797460432655,569
6,original,F,2026-02,5,linear,1.9408464682853008,569
6,original,F,2026-02,6,linear,2.0132112649378477,569
6,original,F,2026-02,7,linear,1.9965022335194755,569
6,original,F,2026-02,8,linear,2.2458546425838195,569
6,original,F,2026-02,9,linear,2.013211264937845,569
6,original,F,2026-02,10,linear,1.9388439415669667,569
6,original,F,2026-02,11,linear,1.8889298073561234,569
6,original,F,2026-02,12,qrf,1.9688576261439332,569
6,original,F,2026-02,13,qrf,1.990394436243724,569
6,original,F,2026-02,14,qrf,2.179088933423339,569
6,original,F,2026-02,15,qrf,1.7665470729382946,569
6,original,F,2026-02,16,qrf,1.7289153101232524,569
6,original,F,2026-02,17,qrf,1.7489970657178446,569
6,original,F,2026-02,18,qrf,2.0578397770497716,569
6,original,F,2026-02,19,qrf,2.100168810716219,569
6,original,F,2026-02,20,qrf,2.4003981197787523,569
6,original,F,2026-02,21,qrf,1.7916471475961977,569
6,original,F,2026-02,22,qrf,1.7685677005461233,569
6,original,F,2026-02,23,qrf,1.7904519941356565,569
6,original,F,2026-02,24,boosting,1.9486697816562646,569
6,original,F,2026-02,25,boosting,1.9675460542610097,569
6,original,F,2026-02,26,boosting,2.1849169933704315,569
6,original,F,2026-02,27,boosting,1.7469052168932684,569
6,original,F,2026-02,28,boosting,1.723538652389359,569
6,original,F,2026-02,29,boosting,1.7597382253259999,569
6,original,F,2026-02,30,boosting,2.0218081951158915,569
6,original,F,2026-02,31,boosting,1.9592994345736794,569
6,original,F,2026-02,32,boosting,2.154965038809717,569
6,original,F,2026-02,33,boosting,1.7882206431147678,569
6,original,F,2026-02,34,boosting,1.7685254593515451,569
6,original,F,2026-02,35,boosting,1.8072843223321973,569
6,original,F,2026-02,36,threshold,2.108624329268204,569
6,original,F,2026-02,37,threshold,2.048503034907077,569
6,original,F,2026-02,38,threshold,1.9907277154580016,569
6,original,F,2026-02,39,threshold,1.9904895716414859,569
6,original,F,2026-02,40,threshold,1.9915964881810637,569
6,original,F,2026-02,41,threshold,2.0010797546710717,569
6,original,F,2026-02,42,threshold,2.108624329268233,569
6,original,F,2026-02,43,threshold,2.0117188429203354,569
6,original,F,2026-02,44,threshold,1.8136934058096197,569
6,original,F,2026-02,45,threshold,1.9904895716414708,569
6,original,F,2026-02,46,threshold,1.9068974889499513,569
6,original,F,2026-02,47,threshold,1.8202700341337625,569
6,original,F,2026-02,48,threshold,2.4533750945507475,569
6,original,F,2026-02,49,threshold,2.0654548311068823,569
6,original,F,2026-02,50,threshold,2.1265424722178152,569
6,original,F,2026-02,51,threshold,3.124353706140174,569
6,original,F,2026-02,52,threshold,2.306639003323577,569
6,original,F,2026-02,53,threshold,2.0794193795520477,569
6,original,F,2026-02,54,threshold,2.4533750945507493,569
6,original,F,2026-02,55,threshold,2.051824627831008,569
6,original,F,2026-02,56,threshold,1.8729323301289236,569
6,original,F,2026-02,57,threshold,3.124353706140174,569
6,original,F,2026-02,58,threshold,2.6388499691475023,569
6,original,F,2026-02,59,threshold,2.8291206111436544,569
6,original,F,2026-03,0,linear,2.111362261963916,569
6,original,F,2026-03,1,linear,2.121142608099344,569
6,original,F,2026-03,2,linear,2.123228307895274,569
6,original,F,2026-03,3,linear,2.111362261963915,569
6,original,F,2026-03,4,linear,2.0572928484591864,569
6,original,F,2026-03,5,linear,2.007234975625869,569
6,original,F,2026-03,6,linear,2.1183395828236664,569
6,original,F,2026-03,7,linear,1.982877377729138,569
6,original,F,2026-03,8,linear,2.1829788718477894,569
6,original,F,2026-03,9,linear,2.118339582823664,569
6,original,F,2026-03,10,linear,1.936099750194244,569
6,original,F,2026-03,11,linear,1.9705293480279105,569
6,original,F,2026-03,12,qrf,1.9526046508663373,569
6,original,F,2026-03,13,qrf,2.006273073917095,569
6,original,F,2026-03,14,qrf,2.192247331418148,569
6,original,F,2026-03,15,qrf,1.7966235440371479,569
6,original,F,2026-03,16,qrf,1.762768235101644,569
6,original,F,2026-03,17,qrf,1.7932778126155482,569
6,original,F,2026-03,18,qrf,2.019901886491671,569
6,original,F,2026-03,19,qrf,2.0947288021206605,569
6,original,F,2026-03,20,qrf,2.4088851231141586,569
6,original,F,2026-03,21,qrf,1.8211238071154383,569
6,original,F,2026-03,22,qrf,1.822125141947177,569
6,original,F,2026-03,23,qrf,1.8517352528389568,569
6,original,F,2026-03,24,boosting,1.892985944294196,569
6,original,F,2026-03,25,boosting,1.928300961852745,569
6,original,F,2026-03,26,boosting,2.1801777141107035,569
6,original,F,2026-03,27,boosting,1.835447804714684,569
6,original,F,2026-03,28,boosting,1.8134963597092326,569
6,original,F,2026-03,29,boosting,1.8202645197375324,569
6,original,F,2026-03,30,boosting,1.961462015711222,569
6,original,F,2026-03,31,boosting,1.9223215101310551,569
6,original,F,2026-03,32,boosting,2.1114122156331225,569
6,original,F,2026-03,33,boosting,1.8724724785136815,569
6,original,F,2026-03,34,boosting,1.884242973609781,569
6,original,F,2026-03,35,boosting,1.883788980141355,569
6,original,F,2026-03,36,threshold,2.0125720892463956,569
6,original,F,2026-03,37,threshold,1.9288488611274435,569
6,original,F,2026-03,38,threshold,1.976858976334369,569
6,original,F,2026-03,39,threshold,1.9226208253364783,569
6,original,F,2026-03,40,threshold,1.9462405547669277,569
6,original,F,2026-03,41,threshold,1.9879503220545454,569
6,original,F,2026-03,42,threshold,2.0125720892464165,569
6,original,F,2026-03,43,threshold,1.9239021463772643,569
6,original,F,2026-03,44,threshold,1.8083691087162805,569
6,original,F,2026-03,45,threshold,1.9226208253364752,569
6,original,F,2026-03,46,threshold,1.8869118427432672,569
6,original,F,2026-03,47,threshold,1.8304439867882814,569
6,original,F,2026-03,48,threshold,2.5345217156909534,569
6,original,F,2026-03,49,threshold,2.0821711259316653,569
6,original,F,2026-03,50,threshold,2.0965603372626336,569
6,original,F,2026-03,51,threshold,3.1508659047251246,569
6,original,F,2026-03,52,threshold,2.282433385671177,569
6,original,F,2026-03,53,threshold,2.028896296456378,569
6,original,F,2026-03,54,threshold,2.5345217156909516,569
6,original,F,2026-03,55,threshold,2.137043183873689,569
6,original,F,2026-03,56,threshold,1.9199770007540202,569
6,original,F,2026-03,57,threshold,3.150865904725124,569
6,original,F,2026-03,58,threshold,2.622961026115946,569
6,original,F,2026-03,59,threshold,2.8343552355003463,569
6,own_scale,R,2025-12,0,linear,1.4116515858601728,630
6,own_scale,R,2025-12,1,linear,1.4225763108125362,630
6,own_scale,R,2025-12,2,linear,1.4403798930453697,630
6,own_scale,R,2025-12,3,linear,1.4116515858601728,630
6,own_scale,R,2025-12,4,linear,1.4136131780063843,630
6,own_scale,R,2025-12,5,linear,1.3703979312603165,630
6,own_scale,R,2025-12,6,linear,1.380346606180628,630
6,own_scale,R,2025-12,7,linear,1.4164061595456783,630
6,own_scale,R,2025-12,8,linear,1.441618340923883,630
6,own_scale,R,2025-12,9,linear,1.3803466061806273,630
6,own_scale,R,2025-12,10,linear,1.3791696155924968,630
6,own_scale,R,2025-12,11,linear,1.3626927179577821,630
6,own_scale,R,2025-12,12,qrf,1.4172168796477802,630
6,own_scale,R,2025-12,13,qrf,1.4219861030786436,630
6,own_scale,R,2025-12,14,qrf,1.4215859195463538,630
6,own_scale,R,2025-12,15,qrf,1.3738351877120882,630
6,own_scale,R,2025-12,16,qrf,1.3616712067321501,630
6,own_scale,R,2025-12,17,qrf,1.366276117808489,630
6,own_scale,R,2025-12,18,qrf,1.407607445039857,630
6,own_scale,R,2025-12,19,qrf,1.4113733208440842,630
6,own_scale,R,2025-12,20,qrf,1.417788197381513,630
6,own_scale,R,2025-12,21,qrf,1.3835113754666928,630
6,own_scale,R,2025-12,22,qrf,1.3565866726578941,630
6,own_scale,R,2025-12,23,qrf,1.3905281563887002,630
6,own_scale,R,2025-12,24,boosting,1.409661527004854,630
6,own_scale,R,2025-12,25,boosting,1.4203358969670616,630
6,own_scale,R,2025-12,26,boosting,1.4093347797251279,630
6,own_scale,R,2025-12,27,boosting,1.3819073897314462,630
6,own_scale,R,2025-12,28,boosting,1.3670517357651186,630
6,own_scale,R,2025-12,29,boosting,1.3465089386578906,630
6,own_scale,R,2025-12,30,boosting,1.3944758399909352,630
6,own_scale,R,2025-12,31,boosting,1.3941741103327168,630
6,own_scale,R,2025-12,32,boosting,1.3905713483136861,630
6,own_scale,R,2025-12,33,boosting,1.3896296614148407,630
6,own_scale,R,2025-12,34,boosting,1.3724819525740917,630
6,own_scale,R,2025-12,35,boosting,1.3708727477455656,630
6,own_scale,R,2025-12,36,threshold,1.3916512930442275,630
6,own_scale,R,2025-12,37,threshold,1.3877358912687574,630
6,own_scale,R,2025-12,38,threshold,1.4144032817383563,630
6,own_scale,R,2025-12,39,threshold,1.3793675442225177,630
6,own_scale,R,2025-12,40,threshold,1.4020547734041786,630
6,own_scale,R,2025-12,41,threshold,1.4288229783966904,630
6,own_scale,R,2025-12,42,threshold,1.391651293044227,630
6,own_scale,R,2025-12,43,threshold,1.370256024660047,630
6,own_scale,R,2025-12,44,threshold,1.3726077737434623,630
6,own_scale,R,2025-12,45,threshold,1.379367544222517,630
6,own_scale,R,2025-12,46,threshold,1.3985557355518674,630
6,own_scale,R,2025-12,47,threshold,1.390939534839083,630
6,own_scale,R,2025-12,48,threshold,1.3734115428884144,630
6,own_scale,R,2025-12,49,threshold,1.401577752619977,630
6,own_scale,R,2025-12,50,threshold,1.435086787763105,630
6,own_scale,R,2025-12,51,threshold,1.3785564122500578,630
6,own_scale,R,2025-12,52,threshold,1.421989674482038,630
6,own_scale,R,2025-12,53,threshold,1.4276068276942395,630
6,own_scale,R,2025-12,54,threshold,1.3734115428884142,630
6,own_scale,R,2025-12,55,threshold,1.3407504141637052,630
6,own_scale,R,2025-12,56,threshold,1.3637643720692358,630
6,own_scale,R,2025-12,57,threshold,1.3785564122500575,630
6,own_scale,R,2025-12,58,threshold,1.3942992332538315,630
6,own_scale,R,2025-12,59,threshold,1.4142103942537247,630
6,own_scale,R,2026-01,0,linear,1.8627594394337732,610
6,own_scale,R,2026-01,1,linear,2.0216514365468723,610
6,own_scale,R,2026-01,2,linear,2.088643041209973,610
6,own_scale,R,2026-01,3,linear,1.8627594394337728,610
6,own_scale,R,2026-01,4,linear,1.9195854301739623,610
6,own_scale,R,2026-01,5,linear,1.7386982297367277,610
6,own_scale,R,2026-01,6,linear,1.7201135675519932,610
6,own_scale,R,2026-01,7,linear,1.793499505972496,610
6,own_scale,R,2026-01,8,linear,2.0154087898879576,610
6,own_scale,R,2026-01,9,linear,1.720113567551992,610
6,own_scale,R,2026-01,10,linear,1.7234182809231324,610
6,own_scale,R,2026-01,11,linear,1.6637144604914695,610
6,own_scale,R,2026-01,12,qrf,1.838667701533474,610
6,own_scale,R,2026-01,13,qrf,1.815686660676725,610
6,own_scale,R,2026-01,14,qrf,1.9082819505507977,610
6,own_scale,R,2026-01,15,qrf,1.6604859672581753,610
6,own_scale,R,2026-01,16,qrf,1.6337800677482717,610
6,own_scale,R,2026-01,17,qrf,1.653071965495164,610
6,own_scale,R,2026-01,18,qrf,1.87887538140588,610
6,own_scale,R,2026-01,19,qrf,1.851858139564177,610
6,own_scale,R,2026-01,20,qrf,2.01293130408854,610
6,own_scale,R,2026-01,21,qrf,1.6807073994172101,610
6,own_scale,R,2026-01,22,qrf,1.6437189098715335,610
6,own_scale,R,2026-01,23,qrf,1.683856494051123,610
6,own_scale,R,2026-01,24,boosting,1.7921805929803154,610
6,own_scale,R,2026-01,25,boosting,1.8176464712947877,610
6,own_scale,R,2026-01,26,boosting,1.844821218390639,610
6,own_scale,R,2026-01,27,boosting,1.649115555847347,610
6,own_scale,R,2026-01,28,boosting,1.635713325036983,610
6,own_scale,R,2026-01,29,boosting,1.6420785158955347,610
6,own_scale,R,2026-01,30,boosting,1.8023377894646442,610
6,own_scale,R,2026-01,31,boosting,1.79028030807176,610
6,own_scale,R,2026-01,32,boosting,1.874577634923104,610
6,own_scale,R,2026-01,33,boosting,1.6487986940461845,610
6,own_scale,R,2026-01,34,boosting,1.6406850746846249,610
6,own_scale,R,2026-01,35,boosting,1.6664320583604568,610
6,own_scale,R,2026-01,36,threshold,1.7071300853738738,610
6,own_scale,R,2026-01,37,threshold,1.7006556841394178,610
6,own_scale,R,2026-01,38,threshold,1.7886215069631834,610
6,own_scale,R,2026-01,39,threshold,1.689311727158123,610
6,own_scale,R,2026-01,40,threshold,1.7225084499765357,610
6,own_scale,R,2026-01,41,threshold,1.8185666185298062,610
6,own_scale,R,2026-01,42,threshold,1.7071300853738738,610
6,own_scale,R,2026-01,43,threshold,1.6875426224962429,610
6,own_scale,R,2026-01,44,threshold,1.6838068430810182,610
6,own_scale,R,2026-01,45,threshold,1.689311727158122,610
6,own_scale,R,2026-01,46,threshold,1.6989318704590668,610
6,own_scale,R,2026-01,47,threshold,1.7036537147714648,610
6,own_scale,R,2026-01,48,threshold,1.6943036353214107,610
6,own_scale,R,2026-01,49,threshold,1.7487990191752876,610
6,own_scale,R,2026-01,50,threshold,1.796275043390177,610
6,own_scale,R,2026-01,51,threshold,1.72803068275641,610
6,own_scale,R,2026-01,52,threshold,1.795560666879485,610
6,own_scale,R,2026-01,53,threshold,1.7721739302565378,610
6,own_scale,R,2026-01,54,threshold,1.6943036353214107,610
6,own_scale,R,2026-01,55,threshold,1.670284154507851,610
6,own_scale,R,2026-01,56,threshold,1.717041552644961,610
6,own_scale,R,2026-01,57,threshold,1.72803068275641,610
6,own_scale,R,2026-01,58,threshold,1.7451523310157377,610
6,own_scale,R,2026-01,59,threshold,1.7289412854267956,610
6,own_scale,R,2026-02,0,linear,1.9741235848513152,569
6,own_scale,R,2026-02,1,linear,2.1349021458435504,569
6,own_scale,R,2026-02,2,linear,2.208543137182837,569
6,own_scale,R,2026-02,3,linear,1.9741235848513152,569
6,own_scale,R,2026-02,4,linear,2.042370500397179,569
6,own_scale,R,2026-02,5,linear,1.9408464682853008,569
6,own_scale,R,2026-02,6,linear,1.842681296996399,569
6,own_scale,R,2026-02,7,linear,1.930915697763177,569
6,own_scale,R,2026-02,8,linear,2.1575831508655527,569
6,own_scale,R,2026-02,9,linear,1.8426812969963986,569
6,own_scale,R,2026-02,10,linear,1.86372551464782,569
6,own_scale,R,2026-02,11,linear,1.8889298073561234,569
6,own_scale,R,2026-02,12,qrf,1.990097985337165,569
6,own_scale,R,2026-02,13,qrf,1.95481470736733,569
6,own_scale,R,2026-02,14,qrf,2.0911903810242083,569
6,own_scale,R,2026-02,15,qrf,1.729065464310756,569
6,own_scale,R,2026-02,16,qrf,1.7035777557234764,569
6,own_scale,R,2026-02,17,qrf,1.7200267896576087,569
6,own_scale,R,2026-02,18,qrf,2.0478276366995685,569
6,own_scale,R,2026-02,19,qrf,2.018136716708411,569
6,own_scale,R,2026-02,20,qrf,2.296877176882363,569
6,own_scale,R,2026-02,21,qrf,1.7816870291838076,569
6,own_scale,R,2026-02,22,qrf,1.7593553833530888,569
6,own_scale,R,2026-02,23,qrf,1.783810489781778,569
6,own_scale,R,2026-02,24,boosting,1.8927824156144688,569
6,own_scale,R,2026-02,25,boosting,1.9151229864130348,569
6,own_scale,R,2026-02,26,boosting,1.978284720481434,569
6,own_scale,R,2026-02,27,boosting,1.7366168284983563,569
6,own_scale,R,2026-02,28,boosting,1.7366169516156953,569
6,own_scale,R,2026-02,29,boosting,1.7340691704982754,569
6,own_scale,R,2026-02,30,boosting,1.9045581095222581,569
6,own_scale,R,2026-02,31,boosting,1.892933088311569,569
6,own_scale,R,2026-02,32,boosting,2.0395610631948538,569
6,own_scale,R,2026-02,33,boosting,1.7574077333780718,569
6,own_scale,R,2026-02,34,boosting,1.7362224724067843,569
6,own_scale,R,2026-02,35,boosting,1.7621011740011834,569
6,own_scale,R,2026-02,36,threshold,1.8204784985339286,569
6,own_scale,R,2026-02,37,threshold,1.8150348539537515,569
6,own_scale,R,2026-02,38,threshold,1.8907426286166564,569
6,own_scale,R,2026-02,39,threshold,1.8016126749478714,569
6,own_scale,R,2026-02,40,threshold,1.824904571611496,569
6,own_scale,R,2026-02,41,threshold,1.9408400625965136,569
6,own_scale,R,2026-02,42,threshold,1.8204784985339286,569
6,own_scale,R,2026-02,43,threshold,1.8099731666028849,569
6,own_scale,R,2026-02,44,threshold,1.817346204771656,569
6,own_scale,R,2026-02,45,threshold,1.8016126749478705,569
6,own_scale,R,2026-02,46,threshold,1.810209310604778,569
6,own_scale,R,2026-02,47,threshold,1.8374381279607874,569
6,own_scale,R,2026-02,48,threshold,1.8421842785680274,569
6,own_scale,R,2026-02,49,threshold,1.8713815438012507,569
6,own_scale,R,2026-02,50,threshold,1.906463871212226,569
6,own_scale,R,2026-02,51,threshold,1.8449869755108392,569
6,own_scale,R,2026-02,52,threshold,1.912661454282844,569
6,own_scale,R,2026-02,53,threshold,1.8956195639024827,569
6,own_scale,R,2026-02,54,threshold,1.8421842785680298,569
6,own_scale,R,2026-02,55,threshold,1.7912882918910011,569
6,own_scale,R,2026-02,56,threshold,1.848913100705551,569
6,own_scale,R,2026-02,57,threshold,1.8449869755108392,569
6,own_scale,R,2026-02,58,threshold,1.8611377904014097,569
6,own_scale,R,2026-02,59,threshold,1.8483256815882314,569
6,own_scale,R,2026-03,0,linear,1.8977828236760406,569
6,own_scale,R,2026-03,1,linear,2.0491470476806053,569
6,own_scale,R,2026-03,2,linear,2.123228307895274,569
6,own_scale,R,2026-03,3,linear,1.8977828236760401,569
6,own_scale,R,2026-03,4,linear,1.9657874301684921,569
6,own_scale,R,2026-03,5,linear,2.007234975625869,569
6,own_scale,R,2026-03,6,linear,1.8213938424294096,569
6,own_scale,R,2026-03,7,linear,1.858664876652773,569
6,own_scale,R,2026-03,8,linear,2.077937121007176,569
6,own_scale,R,2026-03,9,linear,1.8213938424294096,569
6,own_scale,R,2026-03,10,linear,1.8372146760573143,569
6,own_scale,R,2026-03,11,linear,1.9705293480279105,569
6,own_scale,R,2026-03,12,qrf,2.0088176285167054,569
6,own_scale,R,2026-03,13,qrf,1.962975814260855,569
6,own_scale,R,2026-03,14,qrf,2.105354571303168,569
6,own_scale,R,2026-03,15,qrf,1.7719081565246841,569
6,own_scale,R,2026-03,16,qrf,1.759906917246345,569
6,own_scale,R,2026-03,17,qrf,1.7780285643357723,569
6,own_scale,R,2026-03,18,qrf,2.063731669660926,569
6,own_scale,R,2026-03,19,qrf,2.022158768461711,569
6,own_scale,R,2026-03,20,qrf,2.3563159647543244,569
6,own_scale,R,2026-03,21,qrf,1.8264749753084497,569
6,own_scale,R,2026-03,22,qrf,1.8221781723608887,569
6,own_scale,R,2026-03,23,qrf,1.851917073402536,569
6,own_scale,R,2026-03,24,boosting,1.897383677358842,569
6,own_scale,R,2026-03,25,boosting,1.893373238955327,569
6,own_scale,R,2026-03,26,boosting,1.9669725488835117,569
6,own_scale,R,2026-03,27,boosting,1.825078669997455,569
6,own_scale,R,2026-03,28,boosting,1.7971754408116638,569
6,own_scale,R,2026-03,29,boosting,1.790947444458903,569
6,own_scale,R,2026-03,30,boosting,1.9346416217439288,569
6,own_scale,R,2026-03,31,boosting,1.9088676823422186,569
6,own_scale,R,2026-03,32,boosting,2.076418253909528,569
6,own_scale,R,2026-03,33,boosting,1.8380454687574037,569
6,own_scale,R,2026-03,34,boosting,1.8139597997024144,569
6,own_scale,R,2026-03,35,boosting,1.8382039039671667,569
6,own_scale,R,2026-03,36,threshold,1.8455397315049,569
6,own_scale,R,2026-03,37,threshold,1.833103700850791,569
6,own_scale,R,2026-03,38,threshold,1.8774054246700047,569
6,own_scale,R,2026-03,39,threshold,1.8080698486686964,569
6,own_scale,R,2026-03,40,threshold,1.8223343992912806,569
6,own_scale,R,2026-03,41,threshold,1.9067338255083497,569
6,own_scale,R,2026-03,42,threshold,1.845539731504901,569
6,own_scale,R,2026-03,43,threshold,1.8478337631906485,569
6,own_scale,R,2026-03,44,threshold,1.8615132096215372,569
6,own_scale,R,2026-03,45,threshold,1.8080698486686961,569
6,own_scale,R,2026-03,46,threshold,1.8031147703348729,569
6,own_scale,R,2026-03,47,threshold,1.8580584389805654,569
6,own_scale,R,2026-03,48,threshold,1.8584572593820912,569
6,own_scale,R,2026-03,49,threshold,1.838801416250068,569
6,own_scale,R,2026-03,50,threshold,1.871401366606726,569
6,own_scale,R,2026-03,51,threshold,1.8710255129854647,569
6,own_scale,R,2026-03,52,threshold,1.9104577426715939,569
6,own_scale,R,2026-03,53,threshold,1.888278840773562,569
6,own_scale,R,2026-03,54,threshold,1.8584572593820943,569
6,own_scale,R,2026-03,55,threshold,1.8109664667409102,569
6,own_scale,R,2026-03,56,threshold,1.8698270223574527,569
6,own_scale,R,2026-03,57,threshold,1.8710255129854652,569
6,own_scale,R,2026-03,58,threshold,1.8855316212679578,569
6,own_scale,R,2026-03,59,threshold,1.861858219980597,569
6,own_scale,B,2025-12,0,linear,1.416070187736011,630
6,own_scale,B,2025-12,1,linear,1.4128680163173308,630
6,own_scale,B,2025-12,2,linear,1.4403798930453697,630
6,own_scale,B,2025-12,3,linear,1.4160701877360085,630
6,own_scale,B,2025-12,4,linear,1.400657526628706,630
6,own_scale,B,2025-12,5,linear,1.3703979312603165,630
6,own_scale,B,2025-12,6,linear,1.3955447746189826,630
6,own_scale,B,2025-12,7,linear,1.434517278243077,630
6,own_scale,B,2025-12,8,linear,1.441618340923883,630
6,own_scale,B,2025-12,9,linear,1.3955447746189822,630
6,own_scale,B,2025-12,10,linear,1.3959355878762694,630
6,own_scale,B,2025-12,11,linear,1.3626927179577824,630
6,own_scale,B,2025-12,12,qrf,1.4415035231964224,630
6,own_scale,B,2025-12,13,qrf,1.4433637898484224,630
6,own_scale,B,2025-12,14,qrf,1.4428826434530284,630
6,own_scale,B,2025-12,15,qrf,1.3702965375229363,630
6,own_scale,B,2025-12,16,qrf,1.35907803604993,630
6,own_scale,B,2025-12,17,qrf,1.3718961760263733,630
6,own_scale,B,2025-12,18,qrf,1.4434687899436334,630
6,own_scale,B,2025-12,19,qrf,1.4325381683194756,630
6,own_scale,B,2025-12,20,qrf,1.4481734092518166,630
6,own_scale,B,2025-12,21,qrf,1.378196263498646,630
6,own_scale,B,2025-12,22,qrf,1.369488646546164,630
6,own_scale,B,2025-12,23,qrf,1.3866751598999354,630
6,own_scale,B,2025-12,24,boosting,1.4440843128204477,630
6,own_scale,B,2025-12,25,boosting,1.4458705892858803,630
6,own_scale,B,2025-12,26,boosting,1.4602928309294196,630
6,own_scale,B,2025-12,27,boosting,1.3968350916835943,630
6,own_scale,B,2025-12,28,boosting,1.4017410198993485,630
6,own_scale,B,2025-12,29,boosting,1.3749214343890752,630
6,own_scale,B,2025-12,30,boosting,1.462105179094315,630
6,own_scale,B,2025-12,31,boosting,1.4694200146662282,630
6,own_scale,B,2025-12,32,boosting,1.4770320749642902,630
6,own_scale,B,2025-12,33,boosting,1.412345303519948,630
6,own_scale,B,2025-12,34,boosting,1.425831964507487,630
6,own_scale,B,2025-12,35,boosting,1.4057109356711344,630
6,own_scale,B,2025-12,36,threshold,1.513305822623984,630
6,own_scale,B,2025-12,37,threshold,1.4630159179948135,630
6,own_scale,B,2025-12,38,threshold,1.4359694156328913,630
6,own_scale,B,2025-12,39,threshold,1.5034314633114287,630
6,own_scale,B,2025-12,40,threshold,1.4544105516858952,630
6,own_scale,B,2025-12,41,threshold,1.4398543291359747,630
6,own_scale,B,2025-12,42,threshold,1.51330582262398,630
6,own_scale,B,2025-12,43,threshold,1.4372068236656397,630
6,own_scale,B,2025-12,44,threshold,1.3956578155474597,630
6,own_scale,B,2025-12,45,threshold,1.5034314633114334,630
6,own_scale,B,2025-12,46,threshold,1.4411471322858185,630
6,own_scale,B,2025-12,47,threshold,1.4028530426133763,630
6,own_scale,B,2025-12,48,threshold,1.5634333351980934,630
6,own_scale,B,2025-12,49,threshold,1.4760712091873094,630
6,own_scale,B,2025-12,50,threshold,1.5058806736299941,630
6,own_scale,B,2025-12,51,threshold,1.5304284038210891,630
6,own_scale,B,2025-12,52,threshold,1.4758998215486747,630
6,own_scale,B,2025-12,53,threshold,1.448829727724968,630
6,own_scale,B,2025-12,54,threshold,1.5634333351980925,630
6,own_scale,B,2025-12,55,threshold,1.5345762054764454,630
6,own_scale,B,2025-12,56,threshold,1.389164288432518,630
6,own_scale,B,2025-12,57,threshold,1.530428403821087,630
6,own_scale,B,2025-12,58,threshold,1.4986724957012534,630
6,own_scale,B,2025-12,59,threshold,1.4589121774698939,630
6,own_scale,B,2026-01,0,linear,1.87276640201591,610
6,own_scale,B,2026-01,1,linear,1.9968671415439112,610
6,own_scale,B,2026-01,2,linear,2.088643041209973,610
6,own_scale,B,2026-01,3,linear,1.8727664020159085,610
6,own_scale,B,2026-01,4,linear,1.8964714900896553,610
6,own_scale,B,2026-01,5,linear,1.7386982297367277,610
6,own_scale,B,2026-01,6,linear,1.8014616561966812,610
6,own_scale,B,2026-01,7,linear,1.8077229489649391,610
6,own_scale,B,2026-01,8,linear,2.0154087898879576,610
6,own_scale,B,2026-01,9,linear,1.801461656196682,610
6,own_scale,B,2026-01,10,linear,1.7374535508700923,610
6,own_scale,B,2026-01,11,linear,1.6637144604914695,610
6,own_scale,B,2026-01,12,qrf,1.8788885068071328,610
6,own_scale,B,2026-01,13,qrf,1.8710844348144813,610
6,own_scale,B,2026-01,14,qrf,1.9800526088314516,610
