sample,horizon,variant,information,strategy,calibration,state,bin,fold,n,loss_bp,below_rate
native,12,own_scale,F,linear,raw,e_rms72,1,2026-01,55,1.392946161872715,0.12727272727272726
native,12,own_scale,F,linear,raw,e_rms72,2,all,441,2.379587437097822,0.20408163265306123
native,12,own_scale,F,linear,raw,e_rms72,2,2025-12,133,2.5620996612846927,0.18045112781954886
native,12,own_scale,F,linear,raw,e_rms72,2,2026-01,75,1.6545023529757639,0.09333333333333334
native,12,own_scale,F,linear,raw,e_rms72,2,2026-02,128,2.277364022251004,0.171875
native,12,own_scale,F,linear,raw,e_rms72,2,2026-03,105,2.790938414171091,0.3523809523809524
native,12,own_scale,F,ml_selected,raw,e_now,0,all,259,2.0241035094403257,0.18146718146718147
native,12,own_scale,F,ml_selected,raw,e_now,0,2025-12,65,2.915961399662261,0.16923076923076924
native,12,own_scale,F,ml_selected,raw,e_now,0,2026-01,81,1.5225063490748465,0.19753086419753085
native,12,own_scale,F,ml_selected,raw,e_now,0,2026-02,55,1.5612241731921093,0.09090909090909091
native,12,own_scale,F,ml_selected,raw,e_now,0,2026-03,58,2.164051278730498,0.25862068965517243
native,12,own_scale,F,ml_selected,raw,e_now,1,all,108,1.614491247698719,0.1574074074074074
native,12,own_scale,F,ml_selected,raw,e_now,1,2025-12,31,1.148514061860354,0.16129032258064516
native,12,own_scale,F,ml_selected,raw,e_now,1,2026-01,33,1.4993097990258644,0.15151515151515152
native,12,own_scale,F,ml_selected,raw,e_now,1,2026-02,28,1.4525866517489627,0.07142857142857142
native,12,own_scale,F,ml_selected,raw,e_now,1,2026-03,16,3.0382168260603857,0.3125
native,12,own_scale,F,ml_selected,raw,e_now,2,all,142,2.2141294448508715,0.2535211267605634
native,12,own_scale,F,ml_selected,raw,e_now,2,2025-12,43,1.6497273318918746,0.16279069767441862
native,12,own_scale,F,ml_selected,raw,e_now,2,2026-01,23,1.2490176879567039,0.17391304347826086
native,12,own_scale,F,ml_selected,raw,e_now,2,2026-02,45,2.4515878442282992,0.28888888888888886
native,12,own_scale,F,ml_selected,raw,e_now,2,2026-03,31,3.3683627769095312,0.3870967741935484
native,12,own_scale,F,ml_selected,raw,e_change1,0,all,190,1.9094714579590202,0.19473684210526315
native,12,own_scale,F,ml_selected,raw,e_change1,0,2025-12,52,1.9716925380456378,0.1346153846153846
native,12,own_scale,F,ml_selected,raw,e_change1,0,2026-01,46,1.5711326781588542,0.2608695652173913
native,12,own_scale,F,ml_selected,raw,e_change1,0,2026-02,48,1.6243756444039112,0.10416666666666667
native,12,own_scale,F,ml_selected,raw,e_change1,0,2026-03,44,2.5006688842533094,0.29545454545454547
native,12,own_scale,F,ml_selected,raw,e_change1,1,all,130,1.7159280183435959,0.16923076923076924
native,12,own_scale,F,ml_selected,raw,e_change1,1,2025-12,27,1.4813309503991094,0.2222222222222222
native,12,own_scale,F,ml_selected,raw,e_change1,1,2026-01,51,1.4004298854798327,0.09803921568627451
native,12,own_scale,F,ml_selected,raw,e_change1,1,2026-02,29,1.6090886996983025,0.1724137931034483
native,12,own_scale,F,ml_selected,raw,e_change1,1,2026-03,23,2.8256178379638786,0.2608695652173913
native,12,own_scale,F,ml_selected,raw,e_change1,2,all,189,2.2600212987748596,0.21693121693121692
native,12,own_scale,F,ml_selected,raw,e_change1,2,2025-12,60,2.559262575465323,0.16666666666666666
native,12,own_scale,F,ml_selected,raw,e_change1,2,2026-01,40,1.4458404277785377,0.2
native,12,own_scale,F,ml_selected,raw,e_change1,2,2026-02,51,2.2005412851406256,0.19607843137254902
native,12,own_scale,F,ml_selected,raw,e_change1,2,2026-03,38,2.7243960075583082,0.34210526315789475
native,12,own_scale,F,ml_selected,raw,e_rms72,0,all,7,0.6550104384872217,0.2857142857142857
native,12,own_scale,F,ml_selected,raw,e_rms72,0,2026-01,7,0.6550104384872217,0.2857142857142857
native,12,own_scale,F,ml_selected,raw,e_rms72,1,all,61,1.3891457475872184,0.13114754098360656
native,12,own_scale,F,ml_selected,raw,e_rms72,1,2025-12,6,1.5715942464950128,0.0
native,12,own_scale,F,ml_selected,raw,e_rms72,1,2026-01,55,1.3692422749790956,0.14545454545454545
native,12,own_scale,F,ml_selected,raw,e_rms72,2,all,441,2.094538052592061,0.20408163265306123
native,12,own_scale,F,ml_selected,raw,e_rms72,2,2025-12,133,2.1552641856248003,0.17293233082706766
native,12,own_scale,F,ml_selected,raw,e_rms72,2,2026-01,75,1.6217899503021262,0.2
native,12,own_scale,F,ml_selected,raw,e_rms72,2,2026-02,128,1.8504781934750814,0.15625
native,12,own_scale,F,ml_selected,raw,e_rms72,2,2026-03,105,2.652816090166957,0.3047619047619048
native,12,own_scale,F,qrf,raw,e_now,0,all,259,2.0241035094403257,0.18146718146718147
native,12,own_scale,F,qrf,raw,e_now,0,2025-12,65,2.915961399662261,0.16923076923076924
native,12,own_scale,F,qrf,raw,e_now,0,2026-01,81,1.5225063490748465,0.19753086419753085
native,12,own_scale,F,qrf,raw,e_now,0,2026-02,55,1.5612241731921093,0.09090909090909091
native,12,own_scale,F,qrf,raw,e_now,0,2026-03,58,2.164051278730498,0.25862068965517243
native,12,own_scale,F,qrf,raw,e_now,1,all,108,1.614491247698719,0.1574074074074074
native,12,own_scale,F,qrf,raw,e_now,1,2025-12,31,1.148514061860354,0.16129032258064516
native,12,own_scale,F,qrf,raw,e_now,1,2026-01,33,1.4993097990258644,0.15151515151515152
native,12,own_scale,F,qrf,raw,e_now,1,2026-02,28,1.4525866517489627,0.07142857142857142
native,12,own_scale,F,qrf,raw,e_now,1,2026-03,16,3.0382168260603857,0.3125
native,12,own_scale,F,qrf,raw,e_now,2,all,142,2.2141294448508715,0.2535211267605634
native,12,own_scale,F,qrf,raw,e_now,2,2025-12,43,1.6497273318918746,0.16279069767441862
native,12,own_scale,F,qrf,raw,e_now,2,2026-01,23,1.2490176879567039,0.17391304347826086
native,12,own_scale,F,qrf,raw,e_now,2,2026-02,45,2.4515878442282992,0.28888888888888886
native,12,own_scale,F,qrf,raw,e_now,2,2026-03,31,3.3683627769095312,0.3870967741935484
native,12,own_scale,F,qrf,raw,e_change1,0,all,190,1.9094714579590202,0.19473684210526315
native,12,own_scale,F,qrf,raw,e_change1,0,2025-12,52,1.9716925380456378,0.1346153846153846
native,12,own_scale,F,qrf,raw,e_change1,0,2026-01,46,1.5711326781588542,0.2608695652173913
native,12,own_scale,F,qrf,raw,e_change1,0,2026-02,48,1.6243756444039112,0.10416666666666667
native,12,own_scale,F,qrf,raw,e_change1,0,2026-03,44,2.5006688842533094,0.29545454545454547
native,12,own_scale,F,qrf,raw,e_change1,1,all,130,1.7159280183435959,0.16923076923076924
native,12,own_scale,F,qrf,raw,e_change1,1,2025-12,27,1.4813309503991094,0.2222222222222222
native,12,own_scale,F,qrf,raw,e_change1,1,2026-01,51,1.4004298854798327,0.09803921568627451
native,12,own_scale,F,qrf,raw,e_change1,1,2026-02,29,1.6090886996983025,0.1724137931034483
native,12,own_scale,F,qrf,raw,e_change1,1,2026-03,23,2.8256178379638786,0.2608695652173913
native,12,own_scale,F,qrf,raw,e_change1,2,all,189,2.2600212987748596,0.21693121693121692
native,12,own_scale,F,qrf,raw,e_change1,2,2025-12,60,2.559262575465323,0.16666666666666666
native,12,own_scale,F,qrf,raw,e_change1,2,2026-01,40,1.4458404277785377,0.2
native,12,own_scale,F,qrf,raw,e_change1,2,2026-02,51,2.2005412851406256,0.19607843137254902
native,12,own_scale,F,qrf,raw,e_change1,2,2026-03,38,2.7243960075583082,0.34210526315789475
native,12,own_scale,F,qrf,raw,e_rms72,0,all,7,0.6550104384872217,0.2857142857142857
native,12,own_scale,F,qrf,raw,e_rms72,0,2026-01,7,0.6550104384872217,0.2857142857142857
native,12,own_scale,F,qrf,raw,e_rms72,1,all,61,1.3891457475872184,0.13114754098360656
native,12,own_scale,F,qrf,raw,e_rms72,1,2025-12,6,1.5715942464950128,0.0
native,12,own_scale,F,qrf,raw,e_rms72,1,2026-01,55,1.3692422749790956,0.14545454545454545
native,12,own_scale,F,qrf,raw,e_rms72,2,all,441,2.094538052592061,0.20408163265306123
native,12,own_scale,F,qrf,raw,e_rms72,2,2025-12,133,2.1552641856248003,0.17293233082706766
native,12,own_scale,F,qrf,raw,e_rms72,2,2026-01,75,1.6217899503021262,0.2
native,12,own_scale,F,qrf,raw,e_rms72,2,2026-02,128,1.8504781934750814,0.15625
native,12,own_scale,F,qrf,raw,e_rms72,2,2026-03,105,2.652816090166957,0.3047619047619048
native,12,own_scale,F,threshold,raw,e_now,0,all,259,2.119602940392856,0.14285714285714285
native,12,own_scale,F,threshold,raw,e_now,0,2025-12,65,3.424635641806806,0.13846153846153847
native,12,own_scale,F,threshold,raw,e_now,0,2026-01,81,1.3903963265097796,0.1111111111111111
native,12,own_scale,F,threshold,raw,e_now,0,2026-02,55,1.7638333709200475,0.10909090909090909
native,12,own_scale,F,threshold,raw,e_now,0,2026-03,58,2.0128087413174565,0.22413793103448276
native,12,own_scale,F,threshold,raw,e_now,1,all,108,1.6998371013992193,0.21296296296296297
native,12,own_scale,F,threshold,raw,e_now,1,2025-12,31,1.0784285956500577,0.22580645161290322
native,12,own_scale,F,threshold,raw,e_now,1,2026-01,33,1.5752866991573613,0.18181818181818182
native,12,own_scale,F,threshold,raw,e_now,1,2026-02,28,1.7103725116260011,0.14285714285714285
native,12,own_scale,F,threshold,raw,e_now,1,2026-03,16,3.1422643180151826,0.375
native,12,own_scale,F,threshold,raw,e_now,2,all,142,2.470346580131713,0.31690140845070425
native,12,own_scale,F,threshold,raw,e_now,2,2025-12,43,1.7148656409146943,0.20930232558139536
native,12,own_scale,F,threshold,raw,e_now,2,2026-01,23,1.8322477232793646,0.30434782608695654
native,12,own_scale,F,threshold,raw,e_now,2,2026-02,45,2.5248751525376703,0.3111111111111111
native,12,own_scale,F,threshold,raw,e_now,2,2026-03,31,3.9125455587016393,0.4838709677419355
native,12,own_scale,F,threshold,raw,e_change1,0,all,190,1.8977836480404042,0.16842105263157894
native,12,own_scale,F,threshold,raw,e_change1,0,2025-12,52,2.1274998313126177,0.11538461538461539
native,12,own_scale,F,threshold,raw,e_change1,0,2026-01,46,1.3521817134459073,0.15217391304347827
native,12,own_scale,F,threshold,raw,e_change1,0,2026-02,48,1.679969016268968,0.14583333333333334
native,12,own_scale,F,threshold,raw,e_change1,0,2026-03,44,2.434318870454509,0.2727272727272727
native,12,own_scale,F,threshold,raw,e_change1,1,all,130,1.7906138915029999,0.15384615384615385
native,12,own_scale,F,threshold,raw,e_change1,1,2025-12,27,1.2352106950861101,0.2222222222222222
native,12,own_scale,F,threshold,raw,e_change1,1,2026-01,51,1.4265639479129948,0.09803921568627451
native,12,own_scale,F,threshold,raw,e_change1,1,2026-02,29,1.98548405093298,0.13793103448275862
native,12,own_scale,F,threshold,raw,e_change1,1,2026-03,23,3.004144274236776,0.21739130434782608
native,12,own_scale,F,threshold,raw,e_change1,2,all,189,2.5925401262883696,0.2804232804232804
native,12,own_scale,F,threshold,raw,e_change1,2,2025-12,60,3.096519095772415,0.21666666666666667
native,12,own_scale,F,threshold,raw,e_change1,2,2026-01,40,1.7948285248208997,0.25
native,12,own_scale,F,threshold,raw,e_change1,2,2026-02,51,2.3588842614188024,0.2549019607843137
native,12,own_scale,F,threshold,raw,e_change1,2,2026-03,38,2.9500710472884735,0.4473684210526316
native,12,own_scale,F,threshold,raw,e_rms72,0,all,7,0.5610335966084726,0.14285714285714285
native,12,own_scale,F,threshold,raw,e_rms72,0,2026-01,7,0.5610335966084726,0.14285714285714285
native,12,own_scale,F,threshold,raw,e_rms72,1,all,61,1.499008069938194,0.11475409836065574
native,12,own_scale,F,threshold,raw,e_rms72,1,2025-12,6,1.5197767902585635,0.0
native,12,own_scale,F,threshold,raw,e_rms72,1,2026-01,55,1.49674239135779,0.12727272727272726
native,12,own_scale,F,threshold,raw,e_rms72,2,all,441,2.240322121199726,0.2199546485260771
native,12,own_scale,F,threshold,raw,e_rms72,2,2025-12,133,2.410926052634396,0.18796992481203006
native,12,own_scale,F,threshold,raw,e_rms72,2,2026-01,75,1.6066692593863028,0.18666666666666668
native,12,own_scale,F,threshold,raw,e_rms72,2,2026-02,128,2.01969255929942,0.1875
native,12,own_scale,F,threshold,raw,e_rms72,2,2026-03,105,2.7457909371848213,0.3238095238095238
native,12,original,F,boosting,calibrated,e_now,0,all,259,2.058063054414004,0.09266409266409266
native,12,original,F,boosting,calibrated,e_now,0,2025-12,65,3.0362241500983,0.06153846153846154
native,12,original,F,boosting,calibrated,e_now,0,2026-01,81,1.3827592513321942,0.14814814814814814
native,12,original,F,boosting,calibrated,e_now,0,2026-02,55,1.8176753000633021,0.03636363636363636
native,12,original,F,boosting,calibrated,e_now,0,2026-03,58,2.132898628887037,0.10344827586206896
native,12,original,F,boosting,calibrated,e_now,1,all,108,1.6814163183260273,0.06481481481481481
native,12,original,F,boosting,calibrated,e_now,1,2025-12,31,1.2892098282079076,0.0
native,12,original,F,boosting,calibrated,e_now,1,2026-01,33,1.5474139084518486,0.09090909090909091
native,12,original,F,boosting,calibrated,e_now,1,2026-02,28,1.789657934322651,0.07142857142857142
native,12,original,F,boosting,calibrated,e_now,1,2026-03,16,2.5282735353012864,0.125
native,12,original,F,boosting,calibrated,e_now,2,all,142,1.8726499842774913,0.1619718309859155
native,12,original,F,boosting,calibrated,e_now,2,2025-12,43,1.54518058926405,0.11627906976744186
native,12,original,F,boosting,calibrated,e_now,2,2026-01,23,1.4901388643018125,0.21739130434782608
native,12,original,F,boosting,calibrated,e_now,2,2026-02,45,1.849485719621372,0.17777777777777778
native,12,original,F,boosting,calibrated,e_now,2,2026-03,31,2.644305844101489,0.16129032258064516
native,12,original,F,boosting,calibrated,e_change1,0,all,190,1.7616019615874685,0.07894736842105263
native,12,original,F,boosting,calibrated,e_change1,0,2025-12,52,1.9979021300997366,0.038461538461538464
native,12,original,F,boosting,calibrated,e_change1,0,2026-01,46,1.3346824253901004,0.15217391304347827
native,12,original,F,boosting,calibrated,e_change1,0,2026-02,48,1.8118342143679895,0.0625
native,12,original,F,boosting,calibrated,e_change1,0,2026-03,44,1.8738642745187406,0.06818181818181818
native,12,original,F,boosting,calibrated,e_change1,1,all,130,1.8273160724233386,0.06923076923076923
native,12,original,F,boosting,calibrated,e_change1,1,2025-12,27,1.498613844452007,0.0
native,12,original,F,boosting,calibrated,e_change1,1,2026-01,51,1.5548846173855047,0.09803921568627451
native,12,original,F,boosting,calibrated,e_change1,1,2026-02,29,1.6359624857289672,0.06896551724137931
native,12,original,F,boosting,calibrated,e_change1,1,2026-03,23,3.05854295834909,0.08695652173913043
native,12,original,F,boosting,calibrated,e_change1,2,all,189,2.160275815466606,0.15873015873015872
native,12,original,F,boosting,calibrated,e_change1,2,2025-12,60,2.656822586729971,0.11666666666666667
native,12,original,F,boosting,calibrated,e_change1,2,2026-01,40,1.4161711290288768,0.2
native,12,original,F,boosting,calibrated,e_change1,2,2026-02,51,1.9391856210132166,0.13725490196078433
native,12,original,F,boosting,calibrated,e_change1,2,2026-03,38,2.456249002277928,0.21052631578947367
native,12,original,F,boosting,calibrated,e_rms72,0,all,7,0.5491790519906027,0.14285714285714285
native,12,original,F,boosting,calibrated,e_rms72,0,2026-01,7,0.5491790519906027,0.14285714285714285
native,12,original,F,boosting,calibrated,e_rms72,1,all,61,1.4115063958450504,0.13114754098360656
native,12,original,F,boosting,calibrated,e_rms72,1,2025-12,6,1.8453894678427585,0.0
native,12,original,F,boosting,calibrated,e_rms72,1,2026-01,55,1.3641736970816645,0.14545454545454545
native,12,original,F,boosting,calibrated,e_rms72,2,all,441,2.019504416619862,0.10204081632653061
native,12,original,F,boosting,calibrated,e_rms72,2,2025-12,133,2.20068047339949,0.06766917293233082
native,12,original,F,boosting,calibrated,e_rms72,2,2026-01,75,1.5795672734977957,0.14666666666666667
native,12,original,F,boosting,calibrated,e_rms72,2,2026-02,128,1.8227298519334187,0.09375
native,12,original,F,boosting,calibrated,e_rms72,2,2026-03,105,2.344133125784904,0.12380952380952381
native,12,original,F,linear,calibrated,e_now,0,all,259,2.3368992141377505,0.06177606177606178
native,12,original,F,linear,calibrated,e_now,0,2025-12,65,3.873485142575677,0.12307692307692308
native,12,original,F,linear,calibrated,e_now,0,2026-01,81,1.638428205777621,0.024691358024691357
native,12,original,F,linear,calibrated,e_now,0,2026-02,55,2.1834124496925735,0.01818181818181818
native,12,original,F,linear,calibrated,e_now,0,2026-03,58,1.7358619447099912,0.08620689655172414
native,12,original,F,linear,calibrated,e_now,1,all,108,1.833270218000372,0.05555555555555555
native,12,original,F,linear,calibrated,e_now,1,2025-12,31,1.7928486175589993,0.0
native,12,original,F,linear,calibrated,e_now,1,2026-01,33,1.6417359287966051,0.09090909090909091
native,12,original,F,linear,calibrated,e_now,1,2026-02,28,2.063011752091733,0.03571428571428571
native,12,original,F,linear,calibrated,e_now,1,2026-03,16,1.9045788556784198,0.125
native,12,original,F,linear,calibrated,e_now,2,all,142,2.186157294386786,0.22535211267605634
native,12,original,F,linear,calibrated,e_now,2,2025-12,43,1.7560502414832089,0.09302325581395349
native,12,original,F,linear,calibrated,e_now,2,2026-01,23,1.9404230841147767,0.21739130434782608
native,12,original,F,linear,calibrated,e_now,2,2026-02,45,2.3110279796106346,0.28888888888888886
native,12,original,F,linear,calibrated,e_now,2,2026-03,31,2.783812432323458,0.3225806451612903
native,12,original,F,linear,calibrated,e_change1,0,all,190,2.0154082000859757,0.05263157894736842
native,12,original,F,linear,calibrated,e_change1,0,2025-12,52,2.4282379422953086,0.057692307692307696
native,12,original,F,linear,calibrated,e_change1,0,2026-01,46,1.6830786926600925,0.021739130434782608
native,12,original,F,linear,calibrated,e_change1,0,2026-02,48,2.2159859045464714,0.020833333333333332
native,12,original,F,linear,calibrated,e_change1,0,2026-03,44,1.6561418576451026,0.11363636363636363
native,12,original,F,linear,calibrated,e_change1,1,all,130,2.1225295940529416,0.09230769230769231
native,12,original,F,linear,calibrated,e_change1,1,2025-12,27,1.76834965298908,0.037037037037037035
native,12,original,F,linear,calibrated,e_change1,1,2026-01,51,1.8284800369328726,0.0784313725490196
native,12,original,F,linear,calibrated,e_change1,1,2026-02,29,2.348915984404272,0.13793103448275862
native,12,original,F,linear,calibrated,e_change1,1,2026-03,23,2.904885268038125,0.13043478260869565
native,12,original,F,linear,calibrated,e_change1,2,all,189,2.406497410399065,0.1693121693121693
native,12,original,F,linear,calibrated,e_change1,2,2025-12,60,3.480853136091078,0.13333333333333333
native,12,original,F,linear,calibrated,e_change1,2,2026-01,40,1.5211399876743594,0.125
native,12,original,F,linear,calibrated,e_change1,2,2026-02,51,2.1051448217291,0.19607843137254902
native,12,original,F,linear,calibrated,e_change1,2,2026-03,38,2.0465483417052646,0.23684210526315788
native,12,original,F,linear,calibrated,e_rms72,0,all,7,1.1962230277354808,0.0
native,12,original,F,linear,calibrated,e_rms72,0,2026-01,7,1.1962230277354808,0.0
native,12,original,F,linear,calibrated,e_rms72,1,all,61,1.6589200367929708,0.04918032786885246
native,12,original,F,linear,calibrated,e_rms72,1,2025-12,6,1.8179268844178174,0.0
native,12,original,F,linear,calibrated,e_rms72,1,2026-01,55,1.6415738352338964,0.05454545454545454
native,12,original,F,linear,calibrated,e_rms72,2,all,441,2.2769086901816817,0.11564625850340136
native,12,original,F,linear,calibrated,e_rms72,2,2025-12,133,2.796672484879842,0.09022556390977443
native,12,original,F,linear,calibrated,e_rms72,2,2026-01,75,1.7714610549453669,0.09333333333333334
native,12,original,F,linear,calibrated,e_rms72,2,2026-02,128,2.201939631829208,0.1171875
native,12,original,F,linear,calibrated,e_rms72,2,2026-03,105,2.070966094152966,0.1619047619047619
native,12,original,F,ml_selected,calibrated,e_now,0,all,259,2.010334551019244,0.09266409266409266
native,12,original,F,ml_selected,calibrated,e_now,0,2025-12,65,3.063898028050138,0.07692307692307693
native,12,original,F,ml_selected,calibrated,e_now,0,2026-01,81,1.3837947979230838,0.14814814814814814
native,12,original,F,ml_selected,calibrated,e_now,0,2026-02,55,1.7361279159597478,0.03636363636363636
native,12,original,F,ml_selected,calibrated,e_now,0,2026-03,58,1.9646355669167128,0.08620689655172414
native,12,original,F,ml_selected,calibrated,e_now,1,all,108,1.5289779521673392,0.06481481481481481
native,12,original,F,ml_selected,calibrated,e_now,1,2025-12,31,1.1915761857755232,0.03225806451612903
native,12,original,F,ml_selected,calibrated,e_now,1,2026-01,33,1.481662581527094,0.09090909090909091
native,12,original,F,ml_selected,calibrated,e_now,1,2026-02,28,1.7304224991567712,0.03571428571428571
native,12,original,F,ml_selected,calibrated,e_now,1,2026-03,16,1.9277538692654814,0.125
native,12,original,F,ml_selected,calibrated,e_now,2,all,142,1.8545396467374045,0.15492957746478872
native,12,original,F,ml_selected,calibrated,e_now,2,2025-12,43,1.5661922366964627,0.11627906976744186
native,12,original,F,ml_selected,calibrated,e_now,2,2026-01,23,1.317690521438633,0.13043478260869565
native,12,original,F,ml_selected,calibrated,e_now,2,2026-02,45,1.8864347919044275,0.15555555555555556
native,12,original,F,ml_selected,calibrated,e_now,2,2026-03,31,2.6065134203217957,0.22580645161290322
native,12,original,F,ml_selected,calibrated,e_change1,0,all,190,1.7470033642063485,0.08421052631578947
native,12,original,F,ml_selected,calibrated,e_change1,0,2025-12,52,1.9659322721123114,0.038461538461538464
native,12,original,F,ml_selected,calibrated,e_change1,0,2026-01,46,1.3960965503291967,0.15217391304347827
native,12,original,F,ml_selected,calibrated,e_change1,0,2026-02,48,1.731968879173117,0.041666666666666664
native,12,original,F,ml_selected,calibrated,e_change1,0,2026-03,44,1.871527580316213,0.11363636363636363
native,12,original,F,ml_selected,calibrated,e_change1,1,all,130,1.7015075844879113,0.07692307692307693
native,12,original,F,ml_selected,calibrated,e_change1,1,2025-12,27,1.4016502134914588,0.037037037037037035
native,12,original,F,ml_selected,calibrated,e_change1,1,2026-01,51,1.422298420320743,0.09803921568627451
native,12,original,F,ml_selected,calibrated,e_change1,1,2026-02,29,1.6292211958972365,0.034482758620689655
native,12,original,F,ml_selected,calibrated,e_change1,1,2026-03,23,2.7637737435557126,0.13043478260869565
native,12,original,F,ml_selected,calibrated,e_change1,2,all,189,2.0953665195880085,0.14285714285714285
native,12,original,F,ml_selected,calibrated,e_change1,2,2025-12,60,2.7227577641023086,0.13333333333333333
native,12,original,F,ml_selected,calibrated,e_change1,2,2026-01,40,1.3632866265937889,0.15
native,12,original,F,ml_selected,calibrated,e_change1,2,2026-02,51,1.9303237276185392,0.13725490196078433
native,12,original,F,ml_selected,calibrated,e_change1,2,2026-03,38,2.0968639785183685,0.15789473684210525
native,12,original,F,ml_selected,calibrated,e_rms72,0,all,7,0.4306148107235553,0.2857142857142857
native,12,original,F,ml_selected,calibrated,e_rms72,0,2026-01,7,0.4306148107235553,0.2857142857142857
native,12,original,F,ml_selected,calibrated,e_rms72,1,all,61,1.3978322625026356,0.11475409836065574
native,12,original,F,ml_selected,calibrated,e_rms72,1,2025-12,6,1.8679548821467507,0.0
native,12,original,F,ml_selected,calibrated,e_rms72,1,2026-01,55,1.346546158541459,0.12727272727272726
native,12,original,F,ml_selected,calibrated,e_rms72,2,all,441,1.9520835049819563,0.09977324263038549
native,12,original,F,ml_selected,calibrated,e_rms72,2,2025-12,133,2.197223838100508,0.08270676691729323
native,12,original,F,ml_selected,calibrated,e_rms72,2,2026-01,75,1.5228637789387647,0.12
native,12,original,F,ml_selected,calibrated,e_rms72,2,2026-02,128,1.7877221171083981,0.078125
native,12,original,F,ml_selected,calibrated,e_rms72,2,2026-03,105,2.1485222935180266,0.13333333333333333
native,12,original,F,qrf,calibrated,e_now,0,all,259,2.010334551019244,0.09266409266409266
native,12,original,F,qrf,calibrated,e_now,0,2025-12,65,3.063898028050138,0.07692307692307693
native,12,original,F,qrf,calibrated,e_now,0,2026-01,81,1.3837947979230838,0.14814814814814814
native,12,original,F,qrf,calibrated,e_now,0,2026-02,55,1.7361279159597478,0.03636363636363636
native,12,original,F,qrf,calibrated,e_now,0,2026-03,58,1.9646355669167128,0.08620689655172414
native,12,original,F,qrf,calibrated,e_now,1,all,108,1.5289779521673392,0.06481481481481481
native,12,original,F,qrf,calibrated,e_now,1,2025-12,31,1.1915761857755232,0.03225806451612903
native,12,original,F,qrf,calibrated,e_now,1,2026-01,33,1.481662581527094,0.09090909090909091
native,12,original,F,qrf,calibrated,e_now,1,2026-02,28,1.7304224991567712,0.03571428571428571
native,12,original,F,qrf,calibrated,e_now,1,2026-03,16,1.9277538692654814,0.125
native,12,original,F,qrf,calibrated,e_now,2,all,142,1.8545396467374045,0.15492957746478872
native,12,original,F,qrf,calibrated,e_now,2,2025-12,43,1.5661922366964627,0.11627906976744186
native,12,original,F,qrf,calibrated,e_now,2,2026-01,23,1.317690521438633,0.13043478260869565
native,12,original,F,qrf,calibrated,e_now,2,2026-02,45,1.8864347919044275,0.15555555555555556
native,12,original,F,qrf,calibrated,e_now,2,2026-03,31,2.6065134203217957,0.22580645161290322
native,12,original,F,qrf,calibrated,e_change1,0,all,190,1.7470033642063485,0.08421052631578947
native,12,original,F,qrf,calibrated,e_change1,0,2025-12,52,1.9659322721123114,0.038461538461538464
native,12,original,F,qrf,calibrated,e_change1,0,2026-01,46,1.3960965503291967,0.15217391304347827
native,12,original,F,qrf,calibrated,e_change1,0,2026-02,48,1.731968879173117,0.041666666666666664
native,12,original,F,qrf,calibrated,e_change1,0,2026-03,44,1.871527580316213,0.11363636363636363
native,12,original,F,qrf,calibrated,e_change1,1,all,130,1.7015075844879113,0.07692307692307693
native,12,original,F,qrf,calibrated,e_change1,1,2025-12,27,1.4016502134914588,0.037037037037037035
native,12,original,F,qrf,calibrated,e_change1,1,2026-01,51,1.422298420320743,0.09803921568627451
native,12,original,F,qrf,calibrated,e_change1,1,2026-02,29,1.6292211958972365,0.034482758620689655
native,12,original,F,qrf,calibrated,e_change1,1,2026-03,23,2.7637737435557126,0.13043478260869565
native,12,original,F,qrf,calibrated,e_change1,2,all,189,2.0953665195880085,0.14285714285714285
native,12,original,F,qrf,calibrated,e_change1,2,2025-12,60,2.7227577641023086,0.13333333333333333
native,12,original,F,qrf,calibrated,e_change1,2,2026-01,40,1.3632866265937889,0.15
native,12,original,F,qrf,calibrated,e_change1,2,2026-02,51,1.9303237276185392,0.13725490196078433
native,12,original,F,qrf,calibrated,e_change1,2,2026-03,38,2.0968639785183685,0.15789473684210525
native,12,original,F,qrf,calibrated,e_rms72,0,all,7,0.4306148107235553,0.2857142857142857
native,12,original,F,qrf,calibrated,e_rms72,0,2026-01,7,0.4306148107235553,0.2857142857142857
native,12,original,F,qrf,calibrated,e_rms72,1,all,61,1.3978322625026356,0.11475409836065574
native,12,original,F,qrf,calibrated,e_rms72,1,2025-12,6,1.8679548821467507,0.0
native,12,original,F,qrf,calibrated,e_rms72,1,2026-01,55,1.346546158541459,0.12727272727272726
native,12,original,F,qrf,calibrated,e_rms72,2,all,441,1.9520835049819563,0.09977324263038549
native,12,original,F,qrf,calibrated,e_rms72,2,2025-12,133,2.197223838100508,0.08270676691729323
native,12,original,F,qrf,calibrated,e_rms72,2,2026-01,75,1.5228637789387647,0.12
native,12,original,F,qrf,calibrated,e_rms72,2,2026-02,128,1.7877221171083981,0.078125
native,12,original,F,qrf,calibrated,e_rms72,2,2026-03,105,2.1485222935180266,0.13333333333333333
native,12,original,F,threshold,calibrated,e_now,0,all,259,2.2223368220491224,0.07722007722007722
native,12,original,F,threshold,calibrated,e_now,0,2025-12,65,3.556250134946062,0.1076923076923077
native,12,original,F,threshold,calibrated,e_now,0,2026-01,81,1.5134389565173256,0.07407407407407407
native,12,original,F,threshold,calibrated,e_now,0,2026-02,55,2.189969068507358,0.01818181818181818
