sample,horizon,variant,information,strategy,calibration,fold,n,loss_bp,below_rate
native,12,own_scale,B,qrf,calibrated,2026-02,128,1.9064659465905103,0.109375
native,12,own_scale,B,qrf,calibrated,2026-03,105,2.0803768080613536,0.14285714285714285
native,12,own_scale,B,threshold,calibrated,2025-12,139,2.6968204531128706,0.09352517985611511
native,12,own_scale,B,threshold,calibrated,2026-01,137,1.5093383514613032,0.08029197080291971
native,12,own_scale,B,threshold,calibrated,2026-02,128,2.2080503179824538,0.109375
native,12,own_scale,B,threshold,calibrated,2026-03,105,2.0474029143923866,0.19047619047619047
native,12,own_scale,F,boosting,calibrated,2025-12,139,2.1959301883196027,0.07194244604316546
native,12,own_scale,F,boosting,calibrated,2026-01,137,1.4302134985146313,0.13138686131386862
native,12,own_scale,F,boosting,calibrated,2026-02,128,1.8052587069317756,0.0859375
native,12,own_scale,F,boosting,calibrated,2026-03,105,2.282039901574232,0.13333333333333333
native,12,own_scale,F,linear,calibrated,2025-12,139,2.7548079138563413,0.07913669064748201
native,12,own_scale,F,linear,calibrated,2026-01,137,1.6505604502453013,0.08029197080291971
native,12,own_scale,F,linear,calibrated,2026-02,128,2.201939631829208,0.1171875
native,12,own_scale,F,linear,calibrated,2026-03,105,2.057165355017359,0.1619047619047619
native,12,own_scale,F,ml_selected,calibrated,2025-12,139,2.1726979842853185,0.07194244604316546
native,12,own_scale,F,ml_selected,calibrated,2026-01,137,1.4008077310993752,0.1386861313868613
native,12,own_scale,F,ml_selected,calibrated,2026-02,128,1.78647227836153,0.078125
native,12,own_scale,F,ml_selected,calibrated,2026-03,105,2.160839924385787,0.14285714285714285
native,12,own_scale,F,qrf,calibrated,2025-12,139,2.1726979842853185,0.07194244604316546
native,12,own_scale,F,qrf,calibrated,2026-01,137,1.4008077310993752,0.1386861313868613
native,12,own_scale,F,qrf,calibrated,2026-02,128,1.78647227836153,0.078125
native,12,own_scale,F,qrf,calibrated,2026-03,105,2.160839924385787,0.14285714285714285
native,12,own_scale,F,threshold,calibrated,2025-12,139,2.457532421801429,0.07194244604316546
native,12,own_scale,F,threshold,calibrated,2026-01,137,1.4750344479391275,0.10948905109489052
native,12,own_scale,F,threshold,calibrated,2026-02,128,1.9621295979499354,0.09375
native,12,own_scale,F,threshold,calibrated,2026-03,105,2.1032590246039193,0.18095238095238095
native,12,own_scale,R,boosting,calibrated,2025-12,139,2.2163899526134205,0.07913669064748201
native,12,own_scale,R,boosting,calibrated,2026-01,137,1.5206882105307076,0.11678832116788321
native,12,own_scale,R,boosting,calibrated,2026-02,128,1.8170194034770621,0.1015625
native,12,own_scale,R,boosting,calibrated,2026-03,105,2.1950127632177354,0.12380952380952381
native,12,own_scale,R,linear,calibrated,2025-12,139,2.5652848426682358,0.07913669064748201
native,12,own_scale,R,linear,calibrated,2026-01,137,1.6370002405686186,0.08029197080291971
native,12,own_scale,R,linear,calibrated,2026-02,128,1.8372757480203594,0.078125
native,12,own_scale,R,linear,calibrated,2026-03,105,2.039765595044122,0.13333333333333333
native,12,own_scale,R,ml_selected,calibrated,2025-12,139,2.2279141060376246,0.07913669064748201
native,12,own_scale,R,ml_selected,calibrated,2026-01,137,1.5206882105307076,0.11678832116788321
native,12,own_scale,R,ml_selected,calibrated,2026-02,128,1.8988896157105706,0.09375
native,12,own_scale,R,ml_selected,calibrated,2026-03,105,2.1950127632177354,0.12380952380952381
native,12,own_scale,R,qrf,calibrated,2025-12,139,2.2279141060376246,0.07913669064748201
native,12,own_scale,R,qrf,calibrated,2026-01,137,1.3857447002984236,0.0948905109489051
native,12,own_scale,R,qrf,calibrated,2026-02,128,1.8988896157105706,0.09375
native,12,own_scale,R,qrf,calibrated,2026-03,105,2.098859499074107,0.13333333333333333
native,12,own_scale,R,threshold,calibrated,2025-12,139,2.4515302741768807,0.07913669064748201
native,12,own_scale,R,threshold,calibrated,2026-01,137,1.421602067538307,0.072992700729927
native,12,own_scale,R,threshold,calibrated,2026-02,128,1.8352935170698181,0.109375
native,12,own_scale,R,threshold,calibrated,2026-03,105,2.2362683538019037,0.14285714285714285
common_origins,1,original,B,boosting,raw,2025-12,66,1.4661765200440058,0.15151515151515152
common_origins,1,original,B,boosting,raw,2026-01,63,1.4593756259405,0.2222222222222222
common_origins,1,original,B,boosting,raw,2026-02,60,2.1844785237981488,0.2833333333333333
common_origins,1,original,B,boosting,raw,2026-03,50,1.7012776801124274,0.14
common_origins,1,original,B,linear,raw,2025-12,66,1.8193816896768915,0.15151515151515152
common_origins,1,original,B,linear,raw,2026-01,63,1.400427918923075,0.14285714285714285
common_origins,1,original,B,linear,raw,2026-02,60,1.7460352985945533,0.23333333333333334
common_origins,1,original,B,linear,raw,2026-03,50,1.6481369242068522,0.14
common_origins,1,original,B,ml_selected,raw,2025-12,66,1.5263666948289192,0.12121212121212122
common_origins,1,original,B,ml_selected,raw,2026-01,63,1.4593756259405,0.2222222222222222
common_origins,1,original,B,ml_selected,raw,2026-02,60,2.2620770586692385,0.2833333333333333
common_origins,1,original,B,ml_selected,raw,2026-03,50,1.7012776801124274,0.14
common_origins,1,original,B,qrf,raw,2025-12,66,1.5263666948289192,0.12121212121212122
common_origins,1,original,B,qrf,raw,2026-01,63,1.4089573573893484,0.15873015873015872
common_origins,1,original,B,qrf,raw,2026-02,60,2.2620770586692385,0.2833333333333333
common_origins,1,original,B,qrf,raw,2026-03,50,1.634422496519618,0.14
common_origins,1,original,B,threshold,raw,2025-12,66,1.4331195184411927,0.10606060606060606
common_origins,1,original,B,threshold,raw,2026-01,63,1.4476105296134503,0.19047619047619047
common_origins,1,original,B,threshold,raw,2026-02,60,2.216436933173915,0.25
common_origins,1,original,B,threshold,raw,2026-03,50,1.74607072283332,0.16
common_origins,1,original,F,boosting,raw,2025-12,66,1.508721238023636,0.15151515151515152
common_origins,1,original,F,boosting,raw,2026-01,63,1.4982385634937025,0.20634920634920634
common_origins,1,original,F,boosting,raw,2026-02,60,2.031123914154244,0.2833333333333333
common_origins,1,original,F,boosting,raw,2026-03,50,1.6360653057013883,0.14
common_origins,1,original,F,linear,raw,2025-12,66,1.9522297443209922,0.15151515151515152
common_origins,1,original,F,linear,raw,2026-01,63,1.391204139264184,0.14285714285714285
common_origins,1,original,F,linear,raw,2026-02,60,1.6822244238097308,0.2
common_origins,1,original,F,linear,raw,2026-03,50,1.689029804754817,0.16
common_origins,1,original,F,ml_selected,raw,2025-12,66,1.5349957113028274,0.13636363636363635
common_origins,1,original,F,ml_selected,raw,2026-01,63,1.4982385634937025,0.20634920634920634
common_origins,1,original,F,ml_selected,raw,2026-02,60,2.265241216215473,0.26666666666666666
common_origins,1,original,F,ml_selected,raw,2026-03,50,1.6807186624349402,0.16
common_origins,1,original,F,qrf,raw,2025-12,66,1.5349957113028274,0.13636363636363635
common_origins,1,original,F,qrf,raw,2026-01,63,1.413370903870486,0.15873015873015872
common_origins,1,original,F,qrf,raw,2026-02,60,2.265241216215473,0.26666666666666666
common_origins,1,original,F,qrf,raw,2026-03,50,1.6807186624349402,0.16
common_origins,1,original,F,threshold,raw,2025-12,66,1.4002534829443878,0.09090909090909091
common_origins,1,original,F,threshold,raw,2026-01,63,1.5118605522233048,0.19047619047619047
common_origins,1,original,F,threshold,raw,2026-02,60,2.22173451959829,0.25
common_origins,1,original,F,threshold,raw,2026-03,50,1.927330924684644,0.22
common_origins,1,original,R,boosting,raw,2025-12,66,1.4871224091414048,0.10606060606060606
common_origins,1,original,R,boosting,raw,2026-01,63,1.5471165526094182,0.19047619047619047
common_origins,1,original,R,boosting,raw,2026-02,60,2.099987816436835,0.31666666666666665
common_origins,1,original,R,boosting,raw,2026-03,50,1.7149894474651937,0.16
common_origins,1,original,R,linear,raw,2025-12,66,1.89038975993857,0.15151515151515152
common_origins,1,original,R,linear,raw,2026-01,63,1.4528675598862408,0.14285714285714285
common_origins,1,original,R,linear,raw,2026-02,60,1.8485555149937973,0.21666666666666667
common_origins,1,original,R,linear,raw,2026-03,50,1.678039583245682,0.18
common_origins,1,original,R,ml_selected,raw,2025-12,66,1.4811295965384945,0.15151515151515152
common_origins,1,original,R,ml_selected,raw,2026-01,63,1.5471165526094182,0.19047619047619047
common_origins,1,original,R,ml_selected,raw,2026-02,60,2.253353021583465,0.2833333333333333
common_origins,1,original,R,ml_selected,raw,2026-03,50,1.6575544301325036,0.14
common_origins,1,original,R,qrf,raw,2025-12,66,1.4811295965384945,0.15151515151515152
common_origins,1,original,R,qrf,raw,2026-01,63,1.392236940028255,0.14285714285714285
common_origins,1,original,R,qrf,raw,2026-02,60,2.253353021583465,0.2833333333333333
common_origins,1,original,R,qrf,raw,2026-03,50,1.6575544301325036,0.14
common_origins,1,original,R,threshold,raw,2025-12,66,1.48501049595409,0.12121212121212122
common_origins,1,original,R,threshold,raw,2026-01,63,1.6143072073877789,0.20634920634920634
common_origins,1,original,R,threshold,raw,2026-02,60,2.578218858651087,0.2833333333333333
common_origins,1,original,R,threshold,raw,2026-03,50,1.6938638644456228,0.16
common_origins,1,own_scale,B,boosting,raw,2025-12,66,1.5929684435109488,0.10606060606060606
common_origins,1,own_scale,B,boosting,raw,2026-01,63,1.4614737712929629,0.20634920634920634
common_origins,1,own_scale,B,boosting,raw,2026-02,60,1.921813937332837,0.23333333333333334
common_origins,1,own_scale,B,boosting,raw,2026-03,50,1.6680774275722765,0.16
common_origins,1,own_scale,B,linear,raw,2025-12,66,1.6928314596667438,0.12121212121212122
common_origins,1,own_scale,B,linear,raw,2026-01,63,1.3039604592180416,0.12698412698412698
common_origins,1,own_scale,B,linear,raw,2026-02,60,1.6253218493127122,0.11666666666666667
common_origins,1,own_scale,B,linear,raw,2026-03,50,1.6376713369839557,0.14
common_origins,1,own_scale,B,ml_selected,raw,2025-12,66,1.4547115943959432,0.10606060606060606
common_origins,1,own_scale,B,ml_selected,raw,2026-01,63,1.3881791912275836,0.15873015873015872
common_origins,1,own_scale,B,ml_selected,raw,2026-02,60,2.173415953287093,0.2833333333333333
common_origins,1,own_scale,B,ml_selected,raw,2026-03,50,1.6680774275722765,0.16
common_origins,1,own_scale,B,qrf,raw,2025-12,66,1.4547115943959432,0.10606060606060606
common_origins,1,own_scale,B,qrf,raw,2026-01,63,1.3881791912275836,0.15873015873015872
common_origins,1,own_scale,B,qrf,raw,2026-02,60,2.173415953287093,0.2833333333333333
common_origins,1,own_scale,B,qrf,raw,2026-03,50,1.6993258923402659,0.14
common_origins,1,own_scale,B,threshold,raw,2025-12,66,1.4331195184411936,0.10606060606060606
common_origins,1,own_scale,B,threshold,raw,2026-01,63,1.454769054679625,0.1746031746031746
common_origins,1,own_scale,B,threshold,raw,2026-02,60,2.0499580386600136,0.21666666666666667
common_origins,1,own_scale,B,threshold,raw,2026-03,50,1.78845132855193,0.16
common_origins,1,own_scale,F,boosting,raw,2025-12,66,1.481554863239276,0.12121212121212122
common_origins,1,own_scale,F,boosting,raw,2026-01,63,1.4561410462403028,0.19047619047619047
common_origins,1,own_scale,F,boosting,raw,2026-02,60,1.8754824027498136,0.25
common_origins,1,own_scale,F,boosting,raw,2026-03,50,1.647479549423167,0.1
common_origins,1,own_scale,F,linear,raw,2025-12,66,1.6679361672256496,0.12121212121212122
common_origins,1,own_scale,F,linear,raw,2026-01,63,1.274113605533945,0.14285714285714285
common_origins,1,own_scale,F,linear,raw,2026-02,60,1.591523152003535,0.06666666666666667
common_origins,1,own_scale,F,linear,raw,2026-03,50,1.6447430386832795,0.14
common_origins,1,own_scale,F,ml_selected,raw,2025-12,66,1.4753262509565392,0.09090909090909091
common_origins,1,own_scale,F,ml_selected,raw,2026-01,63,1.3698864291145698,0.15873015873015872
common_origins,1,own_scale,F,ml_selected,raw,2026-02,60,2.1814949114699997,0.25
common_origins,1,own_scale,F,ml_selected,raw,2026-03,50,1.6874964870613394,0.16
common_origins,1,own_scale,F,qrf,raw,2025-12,66,1.4753262509565392,0.09090909090909091
common_origins,1,own_scale,F,qrf,raw,2026-01,63,1.3698864291145698,0.15873015873015872
common_origins,1,own_scale,F,qrf,raw,2026-02,60,2.1814949114699997,0.25
common_origins,1,own_scale,F,qrf,raw,2026-03,50,1.6874964870613394,0.16
common_origins,1,own_scale,F,threshold,raw,2025-12,66,1.4002534829443876,0.09090909090909091
common_origins,1,own_scale,F,threshold,raw,2026-01,63,1.5192897184843088,0.20634920634920634
common_origins,1,own_scale,F,threshold,raw,2026-02,60,2.236321735397142,0.26666666666666666
common_origins,1,own_scale,F,threshold,raw,2026-03,50,1.8321582988250271,0.18
common_origins,1,own_scale,R,boosting,raw,2025-12,66,1.6282795547400224,0.13636363636363635
common_origins,1,own_scale,R,boosting,raw,2026-01,63,1.4902576909508045,0.19047619047619047
common_origins,1,own_scale,R,boosting,raw,2026-02,60,1.8986584822122765,0.26666666666666666
common_origins,1,own_scale,R,boosting,raw,2026-03,50,1.690720327167555,0.12
common_origins,1,own_scale,R,linear,raw,2025-12,66,1.7039507930645634,0.12121212121212122
common_origins,1,own_scale,R,linear,raw,2026-01,63,1.3423507991913892,0.15873015873015872
common_origins,1,own_scale,R,linear,raw,2026-02,60,1.7243194740098353,0.15
common_origins,1,own_scale,R,linear,raw,2026-03,50,1.6974923925141234,0.1
common_origins,1,own_scale,R,ml_selected,raw,2025-12,66,1.4610302263637638,0.12121212121212122
common_origins,1,own_scale,R,ml_selected,raw,2026-01,63,1.3388367703904125,0.14285714285714285
common_origins,1,own_scale,R,ml_selected,raw,2026-02,60,1.8986584822122765,0.26666666666666666
common_origins,1,own_scale,R,ml_selected,raw,2026-03,50,1.690720327167555,0.12
common_origins,1,own_scale,R,qrf,raw,2025-12,66,1.4610302263637638,0.12121212121212122
common_origins,1,own_scale,R,qrf,raw,2026-01,63,1.3388367703904125,0.14285714285714285
common_origins,1,own_scale,R,qrf,raw,2026-02,60,2.123634291955058,0.2833333333333333
common_origins,1,own_scale,R,qrf,raw,2026-03,50,1.747670648640401,0.14
common_origins,1,own_scale,R,threshold,raw,2025-12,66,1.48501049595409,0.12121212121212122
common_origins,1,own_scale,R,threshold,raw,2026-01,63,1.4977496891068631,0.19047619047619047
common_origins,1,own_scale,R,threshold,raw,2026-02,60,2.349623682733289,0.3
common_origins,1,own_scale,R,threshold,raw,2026-03,50,1.652859336623612,0.1
common_origins,1,original,B,boosting,calibrated,2025-12,66,1.5540901469711217,0.07575757575757576
common_origins,1,original,B,boosting,calibrated,2026-01,63,1.3782632330857636,0.07936507936507936
common_origins,1,original,B,boosting,calibrated,2026-02,60,1.8031871722244617,0.13333333333333333
common_origins,1,original,B,boosting,calibrated,2026-03,50,1.8596069324985134,0.06
common_origins,1,original,B,linear,calibrated,2025-12,66,1.6952017851249208,0.07575757575757576
common_origins,1,original,B,linear,calibrated,2026-01,63,1.3597256532424764,0.09523809523809523
common_origins,1,original,B,linear,calibrated,2026-02,60,1.6471625409888306,0.13333333333333333
common_origins,1,original,B,linear,calibrated,2026-03,50,1.7681349956151575,0.06
common_origins,1,original,B,ml_selected,calibrated,2025-12,66,1.6169258720522282,0.06060606060606061
common_origins,1,original,B,ml_selected,calibrated,2026-01,63,1.3782632330857636,0.07936507936507936
common_origins,1,original,B,ml_selected,calibrated,2026-02,60,1.7123625261854263,0.11666666666666667
common_origins,1,original,B,ml_selected,calibrated,2026-03,50,1.8596069324985134,0.06
common_origins,1,original,B,qrf,calibrated,2025-12,66,1.6169258720522282,0.06060606060606061
common_origins,1,original,B,qrf,calibrated,2026-01,63,1.3421552428608636,0.1111111111111111
common_origins,1,original,B,qrf,calibrated,2026-02,60,1.7123625261854263,0.11666666666666667
common_origins,1,original,B,qrf,calibrated,2026-03,50,1.7502391561794144,0.06
common_origins,1,original,B,threshold,calibrated,2025-12,66,1.505025045237106,0.045454545454545456
common_origins,1,original,B,threshold,calibrated,2026-01,63,1.3372682277198356,0.1111111111111111
common_origins,1,original,B,threshold,calibrated,2026-02,60,1.9653117215920315,0.11666666666666667
common_origins,1,original,B,threshold,calibrated,2026-03,50,1.7390736625538714,0.08
common_origins,1,original,F,boosting,calibrated,2025-12,66,1.6097302145948063,0.06060606060606061
common_origins,1,original,F,boosting,calibrated,2026-01,63,1.3678820618732939,0.09523809523809523
common_origins,1,original,F,boosting,calibrated,2026-02,60,1.5847647125484021,0.1
common_origins,1,original,F,boosting,calibrated,2026-03,50,1.81161977820456,0.06
common_origins,1,original,F,linear,calibrated,2025-12,66,1.8226730052608198,0.06060606060606061
common_origins,1,original,F,linear,calibrated,2026-01,63,1.3628947621232974,0.09523809523809523
common_origins,1,original,F,linear,calibrated,2026-02,60,1.6729949161047324,0.11666666666666667
common_origins,1,original,F,linear,calibrated,2026-03,50,1.7596846347085142,0.06
common_origins,1,original,F,ml_selected,calibrated,2025-12,66,1.607439126876436,0.06060606060606061
common_origins,1,original,F,ml_selected,calibrated,2026-01,63,1.3678820618732939,0.09523809523809523
common_origins,1,original,F,ml_selected,calibrated,2026-02,60,1.7639135948985787,0.11666666666666667
common_origins,1,original,F,ml_selected,calibrated,2026-03,50,1.72418630041684,0.06
common_origins,1,original,F,qrf,calibrated,2025-12,66,1.607439126876436,0.06060606060606061
common_origins,1,original,F,qrf,calibrated,2026-01,63,1.3362345412188934,0.12698412698412698
common_origins,1,original,F,qrf,calibrated,2026-02,60,1.7639135948985787,0.11666666666666667
common_origins,1,original,F,qrf,calibrated,2026-03,50,1.72418630041684,0.06
common_origins,1,original,F,threshold,calibrated,2025-12,66,1.4683031524825498,0.06060606060606061
common_origins,1,original,F,threshold,calibrated,2026-01,63,1.401738982946947,0.1111111111111111
common_origins,1,original,F,threshold,calibrated,2026-02,60,1.9925484892866676,0.11666666666666667
common_origins,1,original,F,threshold,calibrated,2026-03,50,1.7125453327566702,0.06
common_origins,1,original,R,boosting,calibrated,2025-12,66,1.5373839771608278,0.07575757575757576
common_origins,1,original,R,boosting,calibrated,2026-01,63,1.3706561426548642,0.1111111111111111
common_origins,1,original,R,boosting,calibrated,2026-02,60,1.6494300007931295,0.13333333333333333
common_origins,1,original,R,boosting,calibrated,2026-03,50,1.7954254878490656,0.06
common_origins,1,original,R,linear,calibrated,2025-12,66,1.7722404565016663,0.07575757575757576
common_origins,1,original,R,linear,calibrated,2026-01,63,1.4700155599184306,0.1111111111111111
common_origins,1,original,R,linear,calibrated,2026-02,60,1.608729256475693,0.1
common_origins,1,original,R,linear,calibrated,2026-03,50,1.7734650723024499,0.06
common_origins,1,original,R,ml_selected,calibrated,2025-12,66,1.5719254811249095,0.09090909090909091
common_origins,1,original,R,ml_selected,calibrated,2026-01,63,1.3706561426548642,0.1111111111111111
common_origins,1,original,R,ml_selected,calibrated,2026-02,60,1.6445097823267767,0.13333333333333333
common_origins,1,original,R,ml_selected,calibrated,2026-03,50,1.7477152957866016,0.06
common_origins,1,original,R,qrf,calibrated,2025-12,66,1.5719254811249095,0.09090909090909091
common_origins,1,original,R,qrf,calibrated,2026-01,63,1.3618801963536005,0.07936507936507936
common_origins,1,original,R,qrf,calibrated,2026-02,60,1.6445097823267767,0.13333333333333333
common_origins,1,original,R,qrf,calibrated,2026-03,50,1.7477152957866016,0.06
common_origins,1,original,R,threshold,calibrated,2025-12,66,1.4896190627870842,0.06060606060606061
common_origins,1,original,R,threshold,calibrated,2026-01,63,1.450832983726787,0.12698412698412698
common_origins,1,original,R,threshold,calibrated,2026-02,60,1.8622541485872042,0.1
common_origins,1,original,R,threshold,calibrated,2026-03,50,1.78938467373314,0.06
common_origins,1,own_scale,B,boosting,calibrated,2025-12,66,1.6882443999935943,0.07575757575757576
common_origins,1,own_scale,B,boosting,calibrated,2026-01,63,1.3842193779062157,0.07936507936507936
common_origins,1,own_scale,B,boosting,calibrated,2026-02,60,1.7643002158897902,0.11666666666666667
common_origins,1,own_scale,B,boosting,calibrated,2026-03,50,1.7392226028572209,0.08
common_origins,1,own_scale,B,linear,calibrated,2025-12,66,1.6893413171521392,0.09090909090909091
common_origins,1,own_scale,B,linear,calibrated,2026-01,63,1.2938576465187648,0.1111111111111111
common_origins,1,own_scale,B,linear,calibrated,2026-02,60,1.7069628780826172,0.13333333333333333
common_origins,1,own_scale,B,linear,calibrated,2026-03,50,1.7575658470493933,0.06
common_origins,1,own_scale,B,ml_selected,calibrated,2025-12,66,1.59121827454075,0.06060606060606061
common_origins,1,own_scale,B,ml_selected,calibrated,2026-01,63,1.3601899726573599,0.1111111111111111
common_origins,1,own_scale,B,ml_selected,calibrated,2026-02,60,1.7594750377219017,0.11666666666666667
common_origins,1,own_scale,B,ml_selected,calibrated,2026-03,50,1.7392226028572209,0.08
common_origins,1,own_scale,B,qrf,calibrated,2025-12,66,1.59121827454075,0.06060606060606061
common_origins,1,own_scale,B,qrf,calibrated,2026-01,63,1.3601899726573599,0.1111111111111111
common_origins,1,own_scale,B,qrf,calibrated,2026-02,60,1.7594750377219017,0.11666666666666667
common_origins,1,own_scale,B,qrf,calibrated,2026-03,50,1.7838624803637082,0.06
common_origins,1,own_scale,B,threshold,calibrated,2025-12,66,1.5050250452371068,0.045454545454545456
common_origins,1,own_scale,B,threshold,calibrated,2026-01,63,1.3429395458413087,0.12698412698412698
common_origins,1,own_scale,B,threshold,calibrated,2026-02,60,2.0145925173716606,0.11666666666666667
common_origins,1,own_scale,B,threshold,calibrated,2026-03,50,1.7932987635985944,0.08
common_origins,1,own_scale,F,boosting,calibrated,2025-12,66,1.609032916157748,0.06060606060606061
common_origins,1,own_scale,F,boosting,calibrated,2026-01,63,1.3003084803792522,0.07936507936507936
common_origins,1,own_scale,F,boosting,calibrated,2026-02,60,1.6979946416102223,0.11666666666666667
common_origins,1,own_scale,F,boosting,calibrated,2026-03,50,1.812725595213475,0.08
common_origins,1,own_scale,F,linear,calibrated,2025-12,66,1.6519484779696014,0.07575757575757576
common_origins,1,own_scale,F,linear,calibrated,2026-01,63,1.2804058574811914,0.09523809523809523
common_origins,1,own_scale,F,linear,calibrated,2026-02,60,1.6558728879772415,0.13333333333333333
common_origins,1,own_scale,F,linear,calibrated,2026-03,50,1.7491566003627417,0.06
common_origins,1,own_scale,F,ml_selected,calibrated,2025-12,66,1.5867389395278053,0.045454545454545456
common_origins,1,own_scale,F,ml_selected,calibrated,2026-01,63,1.3190401598247063,0.09523809523809523
common_origins,1,own_scale,F,ml_selected,calibrated,2026-02,60,1.732370873908856,0.11666666666666667
common_origins,1,own_scale,F,ml_selected,calibrated,2026-03,50,1.7254092812803892,0.06
common_origins,1,own_scale,F,qrf,calibrated,2025-12,66,1.5867389395278053,0.045454545454545456
common_origins,1,own_scale,F,qrf,calibrated,2026-01,63,1.3190401598247063,0.09523809523809523
common_origins,1,own_scale,F,qrf,calibrated,2026-02,60,1.732370873908856,0.11666666666666667
common_origins,1,own_scale,F,qrf,calibrated,2026-03,50,1.7254092812803892,0.06
common_origins,1,own_scale,F,threshold,calibrated,2025-12,66,1.468303152482551,0.06060606060606061
common_origins,1,own_scale,F,threshold,calibrated,2026-01,63,1.4002276025902733,0.1111111111111111
common_origins,1,own_scale,F,threshold,calibrated,2026-02,60,1.97793043894407,0.11666666666666667
common_origins,1,own_scale,F,threshold,calibrated,2026-03,50,1.734199175087445,0.08
common_origins,1,own_scale,R,boosting,calibrated,2025-12,66,1.707130878333242,0.09090909090909091
common_origins,1,own_scale,R,boosting,calibrated,2026-01,63,1.376688470692184,0.1111111111111111
common_origins,1,own_scale,R,boosting,calibrated,2026-02,60,1.6006774520255633,0.13333333333333333
common_origins,1,own_scale,R,boosting,calibrated,2026-03,50,1.7969638829680343,0.06
common_origins,1,own_scale,R,linear,calibrated,2025-12,66,1.6935274862803522,0.10606060606060606
common_origins,1,own_scale,R,linear,calibrated,2026-01,63,1.291477282292501,0.12698412698412698
common_origins,1,own_scale,R,linear,calibrated,2026-02,60,1.6704809965851444,0.11666666666666667
common_origins,1,own_scale,R,linear,calibrated,2026-03,50,1.805786536018927,0.08
common_origins,1,own_scale,R,ml_selected,calibrated,2025-12,66,1.5912571382903438,0.09090909090909091
common_origins,1,own_scale,R,ml_selected,calibrated,2026-01,63,1.3170085753666108,0.09523809523809523
common_origins,1,own_scale,R,ml_selected,calibrated,2026-02,60,1.6006774520255633,0.13333333333333333
common_origins,1,own_scale,R,ml_selected,calibrated,2026-03,50,1.7969638829680343,0.06
common_origins,1,own_scale,R,qrf,calibrated,2025-12,66,1.5912571382903438,0.09090909090909091
common_origins,1,own_scale,R,qrf,calibrated,2026-01,63,1.3170085753666108,0.09523809523809523
common_origins,1,own_scale,R,qrf,calibrated,2026-02,60,1.7095666315373454,0.13333333333333333
common_origins,1,own_scale,R,qrf,calibrated,2026-03,50,1.8095371535891027,0.08
common_origins,1,own_scale,R,threshold,calibrated,2025-12,66,1.4896190627870842,0.06060606060606061
common_origins,1,own_scale,R,threshold,calibrated,2026-01,63,1.4134966755740457,0.12698412698412698
common_origins,1,own_scale,R,threshold,calibrated,2026-02,60,1.9337540256128527,0.11666666666666667
common_origins,1,own_scale,R,threshold,calibrated,2026-03,50,1.7699586164799366,0.08
common_origins,6,original,B,boosting,raw,2025-12,66,1.7480011090982006,0.22727272727272727
common_origins,6,original,B,boosting,raw,2026-01,63,1.7364272542379269,0.12698412698412698
common_origins,6,original,B,boosting,raw,2026-02,60,1.6526996152247513,0.15
common_origins,6,original,B,boosting,raw,2026-03,50,1.7755806869672488,0.08
common_origins,6,original,B,linear,raw,2025-12,66,1.7407036217617355,0.19696969696969696
common_origins,6,original,B,linear,raw,2026-01,63,1.801149834206494,0.09523809523809523
common_origins,6,original,B,linear,raw,2026-02,60,1.7564097588999164,0.1
common_origins,6,original,B,linear,raw,2026-03,50,1.76115147865058,0.04
common_origins,6,original,B,ml_selected,raw,2025-12,66,1.6456869900514903,0.13636363636363635
common_origins,6,original,B,ml_selected,raw,2026-01,63,1.7364272542379269,0.12698412698412698
common_origins,6,original,B,ml_selected,raw,2026-02,60,1.6526996152247513,0.15
common_origins,6,original,B,ml_selected,raw,2026-03,50,1.6429453495464577,0.08
common_origins,6,original,B,qrf,raw,2025-12,66,1.6456869900514903,0.13636363636363635
common_origins,6,original,B,qrf,raw,2026-01,63,1.692740505774568,0.09523809523809523
common_origins,6,original,B,qrf,raw,2026-02,60,1.6273839146456734,0.1
common_origins,6,original,B,qrf,raw,2026-03,50,1.6429453495464577,0.08
common_origins,6,original,B,threshold,raw,2025-12,66,1.8669845834744254,0.22727272727272727
common_origins,6,original,B,threshold,raw,2026-01,63,1.6561714199207211,0.1111111111111111
common_origins,6,original,B,threshold,raw,2026-02,60,1.744970474112005,0.13333333333333333
common_origins,6,original,B,threshold,raw,2026-03,50,1.560740605570282,0.1
common_origins,6,original,F,boosting,raw,2025-12,66,1.6949565548205325,0.22727272727272727
common_origins,6,original,F,boosting,raw,2026-01,63,1.7428850113384333,0.09523809523809523
common_origins,6,original,F,boosting,raw,2026-02,60,1.608658045120485,0.11666666666666667
common_origins,6,original,F,boosting,raw,2026-03,50,1.7198046779603609,0.08
common_origins,6,original,F,linear,raw,2025-12,66,1.7407036217617355,0.19696969696969696
common_origins,6,original,F,linear,raw,2026-01,63,1.801149834206494,0.09523809523809523
common_origins,6,original,F,linear,raw,2026-02,60,1.7564097588999164,0.1
common_origins,6,original,F,linear,raw,2026-03,50,1.751047968719389,0.04
common_origins,6,original,F,ml_selected,raw,2025-12,66,1.703603608612347,0.13636363636363635
common_origins,6,original,F,ml_selected,raw,2026-01,63,1.7428850113384333,0.09523809523809523
common_origins,6,original,F,ml_selected,raw,2026-02,60,1.608658045120485,0.11666666666666667
common_origins,6,original,F,ml_selected,raw,2026-03,50,1.6350293311021844,0.1
common_origins,6,original,F,qrf,raw,2025-12,66,1.703603608612347,0.13636363636363635
common_origins,6,original,F,qrf,raw,2026-01,63,1.667843619921622,0.09523809523809523
