scenario,model,period,n,days,mae_bp,rmse_bp,residual_mean_bp,residual_q10_bp,residual_q50_bp,residual_q90_bp,residual_lag1h_corr,exact_1h_pairs
clock_UTC_quote,joint_ols,all,907,67,7.751045161670286,9.630384652829298,-1.6073078855528633,-13.826151696686162,-1.8568315910066815,11.289327067960963,0.22188920291782369,834
clock_UTC_quote,lightgbm,all,907,67,10.915289404890972,14.100426684896775,-3.4646956387479935,-20.4127590364416,-3.0369906302471605,13.512378037811555,0.6222923605257327,834
clock_UTC_quote,linear_plus_lightgbm,all,907,67,7.815103209607668,9.718824850321749,-1.4631518458461759,-14.264625366340537,-1.667693972189106,11.724212232859943,0.2565499492789214,834
clock_NY_quote,sequential_ols,all,907,55,8.085602708359149,10.04953728778686,-2.146635050949546,-15.004551859869409,-2.3396373835327324,10.848571666022972,0.20687244031323204,834
clock_NY_quote,joint_ols,all,907,55,8.089971256179046,10.05377459623934,-2.1688153860910715,-15.003624826799118,-2.3736284714050697,10.854356476592828,0.20720673287198857,834
clock_NY_quote,lightgbm,all,907,55,11.148524621135207,14.412240220138752,-3.928222965659498,-20.697246391628674,-3.705187141335294,12.692731593170745,0.593489050249399,834
clock_NY_quote,linear_plus_lightgbm,all,907,55,8.164895494041945,10.152225525927646,-2.006942258544194,-14.750490741509259,-2.4003247450267793,11.208006177144773,0.23255795698943402,834
clock_FXUTC_USNY_quote,sequential_ols,all,907,67,7.748549707781067,9.627390533825269,-1.5897044180850535,-13.78940413232807,-1.8089683826992768,11.279214707182577,0.22152486248096948,834
clock_FXUTC_USNY_quote,joint_ols,all,907,67,7.751045161670286,9.630384652829298,-1.6073078855528633,-13.826151696686162,-1.8568315910066815,11.289327067960963,0.22188920291782369,834
clock_FXUTC_USNY_quote,lightgbm,all,907,67,10.915289404890972,14.100426684896775,-3.4646956387479935,-20.4127590364416,-3.0369906302471605,13.512378037811555,0.6222923605257327,834
clock_FXUTC_USNY_quote,linear_plus_lightgbm,all,907,67,7.815103209607668,9.718824850321749,-1.4631518458461759,-14.264625366340537,-1.667693972189106,11.724212232859943,0.2565499492789214,834
clock_FXKST_USNY_quote,sequential_ols,all,912,67,7.935314567916507,9.734585340605486,-1.7829976509604997,-13.789024380756759,-2.21696169411652,11.452997484954489,0.2559105698166636,838
clock_FXKST_USNY_quote,joint_ols,all,912,67,7.937941350066295,9.736665492878654,-1.80024022623161,-13.83588323437243,-2.2383729401746386,11.478543174560421,0.2560398161850527,838
clock_FXKST_USNY_quote,lightgbm,all,912,67,10.669241469097544,13.743509724803834,-3.3766835936462054,-19.024245791746978,-3.3851320572526085,13.241520125967666,0.5506642251051026,838
clock_FXKST_USNY_quote,linear_plus_lightgbm,all,912,67,7.896801703540472,9.741549783482055,-1.4147952364267595,-13.69140553604982,-1.9673005919094066,11.834502292372218,0.26712655405382224,838
clock_NY_macro_end1h_quote,sequential_ols,all,906,55,8.00734670008219,9.971379142863876,-2.1447606819213183,-14.645455631514622,-2.399912190687118,10.78473949765661,0.21863699047033716,833
clock_NY_macro_end1h_quote,joint_ols,all,906,55,8.01206418114892,9.976179325753403,-2.167353918666234,-14.687002768927165,-2.438914411886241,10.743561556814427,0.21902824701423562,833
clock_NY_macro_end1h_quote,lightgbm,all,906,55,11.168833178630672,14.224162283314435,-3.902490239894099,-21.024761027118394,-3.467770868524667,13.268330336509408,0.6017721317926337,833
clock_NY_macro_end1h_quote,linear_plus_lightgbm,all,906,55,8.083474107757409,10.067081985498776,-1.9343090871520914,-14.381278650353657,-2.312974530393795,11.023856902185035,0.24616638587517994,833
