scenario,model,period,n,days,mae_bp,rmse_bp,residual_mean_bp,residual_q10_bp,residual_q50_bp,residual_q90_bp,residual_lag1h_corr,exact_1h_pairs,reference_reconstruction_mse
clock_UTC_quote,sequential_ols,2026-01,346,26,6.884127092187907,8.468523330622547,-1.9677247486440592,-12.901420041748363,-2.3485592676436866,9.377881117734287,0.19829621371495926,315,
clock_UTC_quote,pca_1,2026-01,346,26,6.841807321064607,8.413885045403013,-1.9954369568862211,-12.871361310043605,-2.428659814242023,9.234470792151814,0.1996540859127727,315,0.003945193157756076
clock_UTC_quote,pca_2,2026-01,346,26,5.216515964804525,6.4670455540126435,-2.049491659340374,-10.215165203840414,-1.8381780412291349,6.697294651068972,0.2679423251677523,315,0.0005991130100802477
clock_UTC_quote,conditional_linear,2026-01,346,26,6.89580653075432,8.47515637459214,-2.3962234312679014,-13.102543775333617,-2.8050322026640764,8.429660164054752,0.18223922074529447,315,0.003945193157756076
clock_UTC_quote,ae_relu_1,2026-01,346,26,6.838651260134027,8.410901123184935,-1.9740161175247297,-12.856803724300233,-2.4167534672665987,9.26054834065361,0.19982370278320982,315,0.003958892446353361
clock_UTC_quote,ae_relu_2,2026-01,346,26,6.045139754385485,7.466460229076705,-2.9306191852757624,-12.685481024634079,-2.782166323901915,6.5026002636965226,0.41232642699004735,315,0.0010138691021112443
clock_UTC_quote,ae_tanh_1,2026-01,346,26,8.42832643642088,10.208415322340523,-6.027435012041909,-16.604233266772948,-6.593661920103308,5.406533120582074,0.2385246462333201,315,0.00395111355026285
clock_UTC_quote,ae_tanh_2,2026-01,346,26,8.849268936702552,10.67494580585963,-6.711266680054114,-17.307769157349405,-7.442466186287679,4.627798866422337,0.2585214957911969,315,0.003945536567809042
clock_UTC_quote,conditional_neural,2026-01,346,26,6.810505599626642,8.36517833176128,-1.467576515590854,-12.245389366310366,-2.0376752834820246,9.51896504863473,0.19624747326903894,315,0.003945193157756076
clock_UTC_quote,pca_selected,2026-01,346,26,5.216515964804525,6.4670455540126435,-2.049491659340374,-10.215165203840414,-1.8381780412291349,6.697294651068972,0.2679423251677523,315,0.0005991130100802477
clock_UTC_quote,ae_selected,2026-01,346,26,6.838651260134027,8.410901123184935,-1.9740161175247297,-12.856803724300233,-2.4167534672665987,9.26054834065361,0.19982370278320982,315,0.003958892446353361
clock_UTC_quote,ae_reconstruction_selected,2026-01,346,26,6.838651260134027,8.410901123184935,-1.9740161175247297,-12.856803724300233,-2.4167534672665987,9.26054834065361,0.19982370278320982,315,0.003958892446353361
clock_UTC_quote,sequential_ols,2026-02,324,24,8.057903973552618,9.953379547203125,-0.18462306227529848,-13.63680992051372,-0.5395077062483722,12.778178051100724,0.13786748757466596,300,
clock_UTC_quote,pca_1,2026-02,324,24,7.979050602253976,9.856063256300521,-0.17268478202564772,-13.443683895366446,-0.6371094006869669,12.688771892406402,0.14096207944336617,300,0.008172069434383223
clock_UTC_quote,pca_2,2026-02,324,24,5.7256503052573215,6.99390814311635,-0.5721955641139085,-9.760310063250706,-0.8777756035543121,8.5409865562565,0.32642760565192774,300,0.0008946582004011691
clock_UTC_quote,conditional_linear,2026-02,324,24,7.824393414110393,9.744158650157761,0.1548029935724197,-12.055207752291867,-0.5295549703109259,12.943879525966562,0.15071358294799878,300,0.008172069434383223
clock_UTC_quote,ae_relu_1,2026-02,324,24,7.981352318353762,9.859015692294692,-0.1714714335141287,-13.454647558908308,-0.6410048505442916,12.689471106139933,0.14104484394635078,300,0.008184439075476713
clock_UTC_quote,ae_relu_2,2026-02,324,24,8.064232501308755,9.80728228317731,-5.166572483074713,-15.649928321667426,-5.4457504927626275,6.220001722084458,0.32820109061848474,300,0.0018715839307173983
clock_UTC_quote,ae_tanh_1,2026-02,324,24,8.11616504449912,10.087511298899463,1.827186220926267,-11.200693542615388,2.1476126477018482,14.376851910102483,0.24984381900315247,300,0.008179411943261279
clock_UTC_quote,ae_tanh_2,2026-02,324,24,9.662958339640538,11.869540890062932,4.841349788218874,-10.12246882720358,5.279832957194955,18.69861198270271,0.36413839994816605,300,0.008329824071617972
clock_UTC_quote,conditional_neural,2026-02,324,24,7.967798065531241,10.090580694633926,1.001910719595225,-10.715954706653717,0.2837155879118711,14.921531478646154,0.16560623911973044,300,0.008172069434383223
clock_UTC_quote,pca_selected,2026-02,324,24,5.7256503052573215,6.99390814311635,-0.5721955641139085,-9.760310063250706,-0.8777756035543121,8.5409865562565,0.32642760565192774,300,0.0008946582004011691
clock_UTC_quote,ae_selected,2026-02,324,24,8.064232501308755,9.80728228317731,-5.166572483074713,-15.649928321667426,-5.4457504927626275,6.220001722084458,0.32820109061848474,300,0.0018715839307173983
clock_UTC_quote,ae_reconstruction_selected,2026-02,324,24,8.064232501308755,9.80728228317731,-5.166572483074713,-15.649928321667426,-5.4457504927626275,6.220001722084458,0.32820109061848474,300,0.0018715839307173983
clock_UTC_quote,sequential_ols,2026-03,237,17,8.587619087043732,10.704013496904793,-2.9586973501903056,-15.9622308729562,-2.9706835800070905,10.412620723717538,0.31040182462215066,219,
clock_UTC_quote,pca_1,2026-03,237,17,8.523066198612366,10.621330194774446,-3.001163784773995,-15.948690155193509,-3.0319601110924026,10.250081438210872,0.3118792163610604,219,0.007311969012124386
clock_UTC_quote,pca_2,2026-03,237,17,6.309800007736468,7.644721051242539,-2.310582306833717,-11.340901018442134,-2.6839977677272917,6.735166535849283,0.2585427487886179,219,0.0007165287444113305
clock_UTC_quote,conditional_linear,2026-03,237,17,8.9308437647468,11.596988799310669,-5.057737817517493,-19.217559506063587,-3.808618488354938,8.311767676226488,0.2650727777230925,219,0.007311969012124386
clock_UTC_quote,ae_relu_1,2026-03,237,17,8.513519650041243,10.609435137304029,-2.954442325017849,-15.905524928150436,-2.9985549725537624,10.298808794444325,0.31180134228720313,219,0.007371409930332088
clock_UTC_quote,ae_relu_2,2026-03,237,17,5.968962826053993,7.359913311399225,-0.6376709406714691,-10.29216684248958,-0.7927689293451579,8.733984340830327,0.27769270455968753,219,0.0014946427787873404
clock_UTC_quote,ae_tanh_1,2026-03,237,17,11.136921973246316,13.351573532697788,-3.7211448557391087,-18.850212512465113,-5.3934741962244175,13.712681101473674,0.4665864340225454,219,0.007346936081559939
clock_UTC_quote,ae_tanh_2,2026-03,237,17,11.914180398943248,14.787161078235899,-0.8091170208136969,-17.770592135912423,-2.817949239869762,21.554838272295388,0.5632065249731605,219,0.007323684983341349
clock_UTC_quote,conditional_neural,2026-03,237,17,9.44609432848565,12.876718111281876,-5.950569178773643,-19.53533326187894,-4.856714422220776,6.171007019208123,0.2591761607251216,219,0.007311969012124386
clock_UTC_quote,pca_selected,2026-03,237,17,6.309800007736468,7.644721051242539,-2.310582306833717,-11.340901018442134,-2.6839977677272917,6.735166535849283,0.2585427487886179,219,0.0007165287444113305
