method,term,contrast,effect,ci_low,ci_high,successful,scenario,block_days,refit_first_stage
pca_1,downside,q10_minus_q50_h6,1.0945340575237472,-1.9249666689190468,4.727455125761299,199,clock_FXKST_USNY_quote,3,False
pca_1,downside,h6_minus_h1_q10,-6.452745680425059,-10.675988648127783,3.180345862414988,199,clock_FXKST_USNY_quote,3,False
pca_1,downside,h12_minus_h1_q10,-6.678463844458115,-13.132990775794294,5.232629271883557,199,clock_FXKST_USNY_quote,3,False
pca_1,e_origin,q10_minus_q50_h6,0.18322564738905245,-1.3024674762552393,1.2659360062263967,199,clock_FXKST_USNY_quote,3,False
pca_1,e_origin,h6_minus_h1_q10,-2.4198503958505206,-5.028474670228544,0.3853436547627934,199,clock_FXKST_USNY_quote,3,False
pca_1,e_origin,h12_minus_h1_q10,-3.703811914328062,-5.606785737448752,-0.2946525048095038,199,clock_FXKST_USNY_quote,3,False
pca_2,account_ls,q10_minus_q50_h6,-0.034237781392560604,-1.8401025740464305,0.8765279972010539,199,clock_FXKST_USNY_quote,3,False
pca_2,account_ls,h6_minus_h1_q10,-0.20340792613853048,-4.342267379414874,2.027612690430823,199,clock_FXKST_USNY_quote,3,False
pca_2,account_ls,h12_minus_h1_q10,0.896253206303248,-1.9130344768524266,2.382292946897103,199,clock_FXKST_USNY_quote,3,False
pca_2,btc_ret,q10_minus_q50_h6,-0.35909262508469486,-1.378775765873347,0.9254973462327158,199,clock_FXKST_USNY_quote,3,False
pca_2,btc_ret,h6_minus_h1_q10,-1.2279006422692444,-4.011945075776382,1.443058240725407,199,clock_FXKST_USNY_quote,3,False
pca_2,btc_ret,h12_minus_h1_q10,-0.4879266786809331,-3.3093790774630962,1.4199311731536042,199,clock_FXKST_USNY_quote,3,False
pca_2,btc_vol,q10_minus_q50_h6,-1.1115204629473934,-4.0502239325152205,1.4726071199175959,199,clock_FXKST_USNY_quote,3,False
pca_2,btc_vol,h6_minus_h1_q10,3.7037873602903826,-2.106677648225977,9.100127482281996,199,clock_FXKST_USNY_quote,3,False
pca_2,btc_vol,h12_minus_h1_q10,2.2333664482346283,-1.7972964600160097,5.594717051549784,199,clock_FXKST_USNY_quote,3,False
pca_2,downside,q10_minus_q50_h6,0.3916932618725656,-1.2141799886599955,4.004648107696412,199,clock_FXKST_USNY_quote,3,False
pca_2,downside,h6_minus_h1_q10,-2.363935367386423,-8.149592012077333,4.388468954215273,199,clock_FXKST_USNY_quote,3,False
pca_2,downside,h12_minus_h1_q10,-2.4423724862183187,-6.567229020365881,1.4240582165720943,199,clock_FXKST_USNY_quote,3,False
pca_2,e_origin,q10_minus_q50_h6,0.4603214186899026,-1.142931827617812,1.176257016236535,199,clock_FXKST_USNY_quote,3,False
pca_2,e_origin,h6_minus_h1_q10,-0.7149825832466106,-3.200720407205868,2.399338905940938,199,clock_FXKST_USNY_quote,3,False
pca_2,e_origin,h12_minus_h1_q10,-1.842847908079252,-3.3468480929478095,1.0158418978372734,199,clock_FXKST_USNY_quote,3,False
sequential_ols,account_ls,q10_minus_q50_h6,-1.0137664737133092,-2.7357673270777347,0.736806247346594,199,clock_FXKST_USNY_quote,3,False
sequential_ols,account_ls,h6_minus_h1_q10,0.1556422575521198,-3.7519527469958573,2.365463564962809,199,clock_FXKST_USNY_quote,3,False
sequential_ols,account_ls,h12_minus_h1_q10,2.1824689992511304,-1.2362518878679127,4.610255060761176,199,clock_FXKST_USNY_quote,3,False
sequential_ols,btc_ret,q10_minus_q50_h6,0.3434837226060253,-1.152856378786183,2.0839448475767295,199,clock_FXKST_USNY_quote,3,False
sequential_ols,btc_ret,h6_minus_h1_q10,-2.4029442121989,-4.556692987784697,0.847275228023248,199,clock_FXKST_USNY_quote,3,False
sequential_ols,btc_ret,h12_minus_h1_q10,-0.5559654772760543,-3.8330232046645003,2.3754347253423242,199,clock_FXKST_USNY_quote,3,False
sequential_ols,btc_vol,q10_minus_q50_h6,-2.0795275573560725,-5.196694339050708,2.4874119722014214,199,clock_FXKST_USNY_quote,3,False
sequential_ols,btc_vol,h6_minus_h1_q10,5.9349446463410995,-2.5068831046038174,9.33114769300409,199,clock_FXKST_USNY_quote,3,False
sequential_ols,btc_vol,h12_minus_h1_q10,6.628135360378938,-0.14639102688001707,10.516880242701738,199,clock_FXKST_USNY_quote,3,False
sequential_ols,downside,q10_minus_q50_h6,1.40076326786215,-2.1367348691239987,4.8178137580039815,199,clock_FXKST_USNY_quote,3,False
sequential_ols,downside,h6_minus_h1_q10,-6.340726151005964,-10.745355584999457,2.9558754656117436,199,clock_FXKST_USNY_quote,3,False
sequential_ols,downside,h12_minus_h1_q10,-6.857815232061176,-13.243187565580463,5.42490137455197,199,clock_FXKST_USNY_quote,3,False
sequential_ols,e_origin,q10_minus_q50_h6,0.0902717859376303,-1.3151144100242618,1.3264925650879182,199,clock_FXKST_USNY_quote,3,False
sequential_ols,e_origin,h6_minus_h1_q10,-2.4613650294993574,-5.172560713720784,0.2074743560740001,199,clock_FXKST_USNY_quote,3,False
sequential_ols,e_origin,h12_minus_h1_q10,-3.639033370659802,-5.7884629572482815,-0.4311116036297288,199,clock_FXKST_USNY_quote,3,False
ae_selected,account_ls,q10_minus_q50_h6,-0.1449361787087553,-1.8315955406707314,1.6312594099489022,199,clock_NY_macro_end1h_quote,7,True
ae_selected,account_ls,h6_minus_h1_q10,-0.7799492059560352,-4.001581500436447,1.1576023594219713,199,clock_NY_macro_end1h_quote,7,True
ae_selected,account_ls,h12_minus_h1_q10,0.19108618932209143,-2.5247624413980105,2.848622166223965,199,clock_NY_macro_end1h_quote,7,True
ae_selected,btc_ret,q10_minus_q50_h6,0.1041641848363937,-1.1205509573279768,1.0092008707479012,199,clock_NY_macro_end1h_quote,7,True
ae_selected,btc_ret,h6_minus_h1_q10,0.941607884252252,-1.6386684022763303,2.6711923706124003,199,clock_NY_macro_end1h_quote,7,True
ae_selected,btc_ret,h12_minus_h1_q10,1.4673313271102655,-0.9744428777853827,3.741381193580936,199,clock_NY_macro_end1h_quote,7,True
ae_selected,btc_vol,q10_minus_q50_h6,-1.7761934736244136,-3.7910647708536795,1.6398461162063613,199,clock_NY_macro_end1h_quote,7,True
ae_selected,btc_vol,h6_minus_h1_q10,0.2276057780075858,-5.061591181072605,4.292982604088884,199,clock_NY_macro_end1h_quote,7,True
ae_selected,btc_vol,h12_minus_h1_q10,-1.3219274069311282,-5.310624806286784,4.36339717489459,199,clock_NY_macro_end1h_quote,7,True
ae_selected,downside,q10_minus_q50_h6,1.920342827191737,-2.1573456750154563,3.682514707296306,199,clock_NY_macro_end1h_quote,7,True
ae_selected,downside,h6_minus_h1_q10,1.1383534696343187,-2.1703833922979405,9.754492371149714,199,clock_NY_macro_end1h_quote,7,True
ae_selected,downside,h12_minus_h1_q10,2.4209600177500485,-2.9060616642318986,7.80896021481147,199,clock_NY_macro_end1h_quote,7,True
ae_selected,e_origin,q10_minus_q50_h6,-0.979452013838358,-1.7496363347800472,0.5450256056001411,199,clock_NY_macro_end1h_quote,7,True
ae_selected,e_origin,h6_minus_h1_q10,-1.5009710443845914,-4.235341320285095,0.950710821932612,199,clock_NY_macro_end1h_quote,7,True
ae_selected,e_origin,h12_minus_h1_q10,-1.126428676939066,-4.369742731857596,1.671174618098728,199,clock_NY_macro_end1h_quote,7,True
joint_ols,account_ls,q10_minus_q50_h6,1.0546307109420048,-1.03137357662369,2.419181336169606,199,clock_NY_macro_end1h_quote,7,True
joint_ols,account_ls,h6_minus_h1_q10,-1.8642233021735537,-5.820930898063424,1.3369052925344505,199,clock_NY_macro_end1h_quote,7,True
joint_ols,account_ls,h12_minus_h1_q10,1.9318459037216225,-1.6256156619631792,4.274487730779382,199,clock_NY_macro_end1h_quote,7,True
joint_ols,btc_ret,q10_minus_q50_h6,-0.5256473209794064,-1.385517366922567,0.8772454459459275,199,clock_NY_macro_end1h_quote,7,True
joint_ols,btc_ret,h6_minus_h1_q10,-1.4675823264056953,-3.2778114153917692,1.6058202448168062,199,clock_NY_macro_end1h_quote,7,True
joint_ols,btc_ret,h12_minus_h1_q10,2.597689263165393,-1.5838260603030434,3.6552919858713597,199,clock_NY_macro_end1h_quote,7,True
joint_ols,btc_vol,q10_minus_q50_h6,-2.7566013758778967,-6.738156566573109,1.1912465453470888,199,clock_NY_macro_end1h_quote,7,True
joint_ols,btc_vol,h6_minus_h1_q10,0.12762166773782269,-6.682135720137185,3.707509917047944,199,clock_NY_macro_end1h_quote,7,True
joint_ols,btc_vol,h12_minus_h1_q10,-0.6120469428129357,-5.360304020695481,3.9624592472979367,199,clock_NY_macro_end1h_quote,7,True
joint_ols,downside,q10_minus_q50_h6,2.953037178938011,-1.532443237939477,6.576618856597142,199,clock_NY_macro_end1h_quote,7,True
joint_ols,downside,h6_minus_h1_q10,2.7473645806271896,-1.4293812070140421,11.883034125117383,199,clock_NY_macro_end1h_quote,7,True
joint_ols,downside,h12_minus_h1_q10,3.238086955835392,-1.6920334385373612,7.897730667147965,199,clock_NY_macro_end1h_quote,7,True
joint_ols,e_origin,q10_minus_q50_h6,-0.946850514596473,-2.216704487582309,0.4063195746392987,199,clock_NY_macro_end1h_quote,7,True
joint_ols,e_origin,h6_minus_h1_q10,-0.4199181626148478,-3.489328673571305,1.9906800036196526,199,clock_NY_macro_end1h_quote,7,True
joint_ols,e_origin,h12_minus_h1_q10,-2.1029514697051708,-4.010352303833268,1.17982723363669,199,clock_NY_macro_end1h_quote,7,True
pca_1,account_ls,q10_minus_q50_h6,1.0125430869256955,-0.9899404748662978,2.3823515696609596,199,clock_NY_macro_end1h_quote,7,True
pca_1,account_ls,h6_minus_h1_q10,-1.951490872866151,-5.716710884310978,1.4979272128235717,199,clock_NY_macro_end1h_quote,7,True
pca_1,account_ls,h12_minus_h1_q10,1.83840190152754,-1.5268495236072035,4.397438120522074,199,clock_NY_macro_end1h_quote,7,True
pca_1,btc_ret,q10_minus_q50_h6,-0.5285231528144392,-1.2114553139411037,0.7860259953055069,199,clock_NY_macro_end1h_quote,7,True
pca_1,btc_ret,h6_minus_h1_q10,-1.4510688033582662,-3.1833585826463957,1.6092697546552774,199,clock_NY_macro_end1h_quote,7,True
pca_1,btc_ret,h12_minus_h1_q10,2.634334430364542,-1.495813000771109,3.638928949883587,199,clock_NY_macro_end1h_quote,7,True
pca_1,btc_vol,q10_minus_q50_h6,-2.696594366502403,-6.725812689465499,1.236839815069318,199,clock_NY_macro_end1h_quote,7,True
pca_1,btc_vol,h6_minus_h1_q10,0.0016318314248187082,-6.560711629157278,3.6402430272749315,199,clock_NY_macro_end1h_quote,7,True
pca_1,btc_vol,h12_minus_h1_q10,-0.7209483048447907,-5.39791460690964,3.9589379862634333,199,clock_NY_macro_end1h_quote,7,True
pca_1,downside,q10_minus_q50_h6,2.943517012808654,-1.880656015230901,6.456577386799152,199,clock_NY_macro_end1h_quote,7,True
pca_1,downside,h6_minus_h1_q10,2.8825699889105354,-1.2764378247928805,12.132077732805694,199,clock_NY_macro_end1h_quote,7,True
pca_1,downside,h12_minus_h1_q10,3.347208150792249,-1.677618928342437,7.581337715785897,199,clock_NY_macro_end1h_quote,7,True
pca_1,e_origin,q10_minus_q50_h6,-1.0251906306025607,-2.304350138395357,0.40444310580076254,199,clock_NY_macro_end1h_quote,7,True
pca_1,e_origin,h6_minus_h1_q10,-0.3408358952362778,-3.52050853579806,1.8424200853189052,199,clock_NY_macro_end1h_quote,7,True
pca_1,e_origin,h12_minus_h1_q10,-2.037636307781843,-3.9070188077679666,1.1749463220531158,199,clock_NY_macro_end1h_quote,7,True
pca_2,account_ls,q10_minus_q50_h6,-0.06241190382925166,-1.1020374645879625,1.1942456074017558,199,clock_NY_macro_end1h_quote,7,True
pca_2,account_ls,h6_minus_h1_q10,-0.8473362791206068,-2.8202498085830836,1.4951363924467436,199,clock_NY_macro_end1h_quote,7,True
pca_2,account_ls,h12_minus_h1_q10,-1.05564105623808,-2.8732431095136692,0.6825870837046886,199,clock_NY_macro_end1h_quote,7,True
pca_2,btc_ret,q10_minus_q50_h6,0.1849268618985839,-1.2661335456826677,0.4446090495766292,199,clock_NY_macro_end1h_quote,7,True
pca_2,btc_ret,h6_minus_h1_q10,0.8376293342395484,-0.7807807133771091,2.488252439951696,199,clock_NY_macro_end1h_quote,7,True
pca_2,btc_ret,h12_minus_h1_q10,-0.057441164967946046,-2.672072091575334,2.4025658546344837,199,clock_NY_macro_end1h_quote,7,True
pca_2,btc_vol,q10_minus_q50_h6,-2.036530345110707,-4.92553920898846,0.7247429061766841,199,clock_NY_macro_end1h_quote,7,True
pca_2,btc_vol,h6_minus_h1_q10,-3.7813109600385686,-6.534784440179738,1.9454062132537515,199,clock_NY_macro_end1h_quote,7,True
pca_2,btc_vol,h12_minus_h1_q10,-4.742647308110184,-7.43975169205483,0.6486306813259144,199,clock_NY_macro_end1h_quote,7,True
pca_2,downside,q10_minus_q50_h6,1.8127336442748945,-1.9830938628335495,4.906249934271458,199,clock_NY_macro_end1h_quote,7,True
pca_2,downside,h6_minus_h1_q10,3.855331595305844,-2.196168603703111,7.954767308588591,199,clock_NY_macro_end1h_quote,7,True
pca_2,downside,h12_minus_h1_q10,4.458821648452673,0.6695326761501899,8.22242784954746,199,clock_NY_macro_end1h_quote,7,True
pca_2,e_origin,q10_minus_q50_h6,0.18162904419130055,-0.8836562183565824,1.0428713740710651,199,clock_NY_macro_end1h_quote,7,True
pca_2,e_origin,h6_minus_h1_q10,-1.3573964850540736,-2.5132826051425328,1.7272204392120418,199,clock_NY_macro_end1h_quote,7,True
pca_2,e_origin,h12_minus_h1_q10,-1.603263617414374,-2.490685864534751,0.9771668560301772,199,clock_NY_macro_end1h_quote,7,True
sequential_ols,account_ls,q10_minus_q50_h6,1.056552855123093,-1.0115727694254057,2.4004272132348645,199,clock_NY_macro_end1h_quote,7,True
sequential_ols,account_ls,h6_minus_h1_q10,-1.8960956162213503,-5.802951015386547,1.3383895948235576,199,clock_NY_macro_end1h_quote,7,True
sequential_ols,account_ls,h12_minus_h1_q10,1.923532985700557,-1.5855761086682008,4.273620851312581,199,clock_NY_macro_end1h_quote,7,True
sequential_ols,btc_ret,q10_minus_q50_h6,-0.5090187906743668,-1.3812781821838973,0.8796101130188515,199,clock_NY_macro_end1h_quote,7,True
sequential_ols,btc_ret,h6_minus_h1_q10,-1.4940120029386106,-3.2883546873711853,1.5909457007108876,199,clock_NY_macro_end1h_quote,7,True
sequential_ols,btc_ret,h12_minus_h1_q10,2.5427637499260687,-1.588931052822099,3.646836621188674,199,clock_NY_macro_end1h_quote,7,True
sequential_ols,btc_vol,q10_minus_q50_h6,-2.7264157649600786,-6.781114650605216,1.1975650768332056,199,clock_NY_macro_end1h_quote,7,True
sequential_ols,btc_vol,h6_minus_h1_q10,0.03781712801592474,-6.676118454305077,3.7065006112502465,199,clock_NY_macro_end1h_quote,7,True
sequential_ols,btc_vol,h12_minus_h1_q10,-0.6313382311268174,-5.148816824848967,3.970087766883032,199,clock_NY_macro_end1h_quote,7,True
sequential_ols,downside,q10_minus_q50_h6,2.9009274633538853,-1.5222915518234306,6.6859270101675925,199,clock_NY_macro_end1h_quote,7,True
sequential_ols,downside,h6_minus_h1_q10,2.8515413879676212,-1.4075775104166375,11.867459809749674,199,clock_NY_macro_end1h_quote,7,True
sequential_ols,downside,h12_minus_h1_q10,3.3099174036183685,-1.6660992563180053,7.9046687227399675,199,clock_NY_macro_end1h_quote,7,True
sequential_ols,e_origin,q10_minus_q50_h6,-0.9556465824329226,-2.2341206393761026,0.37301400414806624,199,clock_NY_macro_end1h_quote,7,True
sequential_ols,e_origin,h6_minus_h1_q10,-0.4143853870802334,-3.483681575514214,1.9897279724250134,199,clock_NY_macro_end1h_quote,7,True
sequential_ols,e_origin,h12_minus_h1_q10,-2.1267766355153186,-4.0119519015247995,1.1812017060041349,199,clock_NY_macro_end1h_quote,7,True
ae_selected,account_ls,q10_minus_q50_h6,-0.1449361787087553,-1.1915914731478074,1.229938533087466,199,clock_NY_macro_end1h_quote,3,False
ae_selected,account_ls,h6_minus_h1_q10,-0.7799492059560352,-4.698304385505088,1.2281675258935503,199,clock_NY_macro_end1h_quote,3,False
ae_selected,account_ls,h12_minus_h1_q10,0.19108618932209143,-2.3874967066736272,2.5829416710367608,199,clock_NY_macro_end1h_quote,3,False
ae_selected,btc_ret,q10_minus_q50_h6,0.1041641848363937,-1.260277248829028,1.030173835010332,199,clock_NY_macro_end1h_quote,3,False
ae_selected,btc_ret,h6_minus_h1_q10,0.941607884252252,-1.7218463599633105,2.6241655477792367,199,clock_NY_macro_end1h_quote,3,False
ae_selected,btc_ret,h12_minus_h1_q10,1.4673313271102655,-0.9573401228919048,3.869568583697482,199,clock_NY_macro_end1h_quote,3,False
ae_selected,btc_vol,q10_minus_q50_h6,-1.7761934736244136,-3.0812519638252867,1.1423345483727305,199,clock_NY_macro_end1h_quote,3,False
ae_selected,btc_vol,h6_minus_h1_q10,0.2276057780075858,-6.186022682061668,4.6020311900749045,199,clock_NY_macro_end1h_quote,3,False
ae_selected,btc_vol,h12_minus_h1_q10,-1.3219274069311282,-4.883497169148269,4.31646426384164,199,clock_NY_macro_end1h_quote,3,False
ae_selected,downside,q10_minus_q50_h6,1.920342827191737,-2.29712251476774,3.4342689257368075,199,clock_NY_macro_end1h_quote,3,False
ae_selected,downside,h6_minus_h1_q10,1.1383534696343187,-2.4294199717282408,9.195957419937686,199,clock_NY_macro_end1h_quote,3,False
ae_selected,downside,h12_minus_h1_q10,2.4209600177500485,-4.616670362792934,9.559147671671141,199,clock_NY_macro_end1h_quote,3,False
ae_selected,e_origin,q10_minus_q50_h6,-0.979452013838358,-2.043377661996629,-0.25265352454836115,199,clock_NY_macro_end1h_quote,3,False
ae_selected,e_origin,h6_minus_h1_q10,-1.5009710443845914,-3.88549502317031,1.4660761678996919,199,clock_NY_macro_end1h_quote,3,False
ae_selected,e_origin,h12_minus_h1_q10,-1.126428676939066,-3.9158741582788834,2.2779634046233572,199,clock_NY_macro_end1h_quote,3,False
joint_ols,account_ls,q10_minus_q50_h6,1.0546307109420048,-0.8931974972351582,2.426734604636241,199,clock_NY_macro_end1h_quote,3,False
joint_ols,account_ls,h6_minus_h1_q10,-1.8642233021735537,-6.254322156456712,1.777551329928044,199,clock_NY_macro_end1h_quote,3,False
joint_ols,account_ls,h12_minus_h1_q10,1.9318459037216225,-2.2911506425866,4.480820053436499,199,clock_NY_macro_end1h_quote,3,False
joint_ols,btc_ret,q10_minus_q50_h6,-0.5256473209794064,-1.191522876046725,1.4298452039146645,199,clock_NY_macro_end1h_quote,3,False
joint_ols,btc_ret,h6_minus_h1_q10,-1.4675823264056953,-3.787565445463807,1.7473690995782862,199,clock_NY_macro_end1h_quote,3,False
joint_ols,btc_ret,h12_minus_h1_q10,2.597689263165393,-1.5834911098633409,4.335989078417919,199,clock_NY_macro_end1h_quote,3,False
joint_ols,btc_vol,q10_minus_q50_h6,-2.7566013758778967,-6.748887251496674,1.047783175472816,199,clock_NY_macro_end1h_quote,3,False
joint_ols,btc_vol,h6_minus_h1_q10,0.12762166773782269,-7.279352628868365,3.990970035540095,199,clock_NY_macro_end1h_quote,3,False
joint_ols,btc_vol,h12_minus_h1_q10,-0.6120469428129357,-6.0091141902893135,4.117682025812432,199,clock_NY_macro_end1h_quote,3,False
joint_ols,downside,q10_minus_q50_h6,2.953037178938011,-1.0863486083943485,7.875152719724359,199,clock_NY_macro_end1h_quote,3,False
joint_ols,downside,h6_minus_h1_q10,2.7473645806271896,-1.9901414874641776,11.79337728486856,199,clock_NY_macro_end1h_quote,3,False
joint_ols,downside,h12_minus_h1_q10,3.238086955835392,-4.611417151115175,9.294173986319421,199,clock_NY_macro_end1h_quote,3,False
joint_ols,e_origin,q10_minus_q50_h6,-0.946850514596473,-2.2608786750723553,1.0712159547975413,199,clock_NY_macro_end1h_quote,3,False
joint_ols,e_origin,h6_minus_h1_q10,-0.4199181626148478,-3.3153732060025765,2.7590690998538983,199,clock_NY_macro_end1h_quote,3,False
joint_ols,e_origin,h12_minus_h1_q10,-2.1029514697051708,-4.08211517937284,1.6813413789527594,199,clock_NY_macro_end1h_quote,3,False
pca_1,account_ls,q10_minus_q50_h6,1.0125430869256955,-0.944285365857572,2.3208680605782996,199,clock_NY_macro_end1h_quote,3,False
pca_1,account_ls,h6_minus_h1_q10,-1.951490872866151,-6.191013557587654,1.9617036910909929,199,clock_NY_macro_end1h_quote,3,False
pca_1,account_ls,h12_minus_h1_q10,1.83840190152754,-2.302485499230247,4.308684018864171,199,clock_NY_macro_end1h_quote,3,False
pca_1,btc_ret,q10_minus_q50_h6,-0.5285231528144392,-1.188789757040515,1.3608504201628773,199,clock_NY_macro_end1h_quote,3,False
pca_1,btc_ret,h6_minus_h1_q10,-1.4510688033582662,-3.636968942700153,1.8342765740349296,199,clock_NY_macro_end1h_quote,3,False
pca_1,btc_ret,h12_minus_h1_q10,2.634334430364542,-1.700689275158012,4.225000776929471,199,clock_NY_macro_end1h_quote,3,False
pca_1,btc_vol,q10_minus_q50_h6,-2.696594366502403,-6.6733765382882835,1.017369437782909,199,clock_NY_macro_end1h_quote,3,False
pca_1,btc_vol,h6_minus_h1_q10,0.0016318314248187082,-7.027243248573499,4.265502260632939,199,clock_NY_macro_end1h_quote,3,False
pca_1,btc_vol,h12_minus_h1_q10,-0.7209483048447907,-5.779283809828484,4.061642332505681,199,clock_NY_macro_end1h_quote,3,False
pca_1,downside,q10_minus_q50_h6,2.943517012808654,-0.9201219240673039,7.56520502171185,199,clock_NY_macro_end1h_quote,3,False
pca_1,downside,h6_minus_h1_q10,2.8825699889105354,-2.2930252638058923,11.66945987787656,199,clock_NY_macro_end1h_quote,3,False
pca_1,downside,h12_minus_h1_q10,3.347208150792249,-4.436754067780362,9.39689797638811,199,clock_NY_macro_end1h_quote,3,False
pca_1,e_origin,q10_minus_q50_h6,-1.0251906306025607,-2.2464142436445047,1.1095948429584994,199,clock_NY_macro_end1h_quote,3,False
pca_1,e_origin,h6_minus_h1_q10,-0.3408358952362778,-3.208084577477311,2.6212993903897437,199,clock_NY_macro_end1h_quote,3,False
pca_1,e_origin,h12_minus_h1_q10,-2.037636307781843,-4.112433770903498,1.6975472258672086,199,clock_NY_macro_end1h_quote,3,False
pca_2,account_ls,q10_minus_q50_h6,-0.06241190382925166,-0.8897521996271469,1.5018884334998033,199,clock_NY_macro_end1h_quote,3,False
pca_2,account_ls,h6_minus_h1_q10,-0.8473362791206068,-2.765749352785637,2.365600652422067,199,clock_NY_macro_end1h_quote,3,False
pca_2,account_ls,h12_minus_h1_q10,-1.05564105623808,-3.0761585103849294,1.632006797381681,199,clock_NY_macro_end1h_quote,3,False
pca_2,btc_ret,q10_minus_q50_h6,0.1849268618985839,-1.2202077326229372,0.5195484347311544,199,clock_NY_macro_end1h_quote,3,False
pca_2,btc_ret,h6_minus_h1_q10,0.8376293342395484,-1.6431978386787094,2.369582631138779,199,clock_NY_macro_end1h_quote,3,False
pca_2,btc_ret,h12_minus_h1_q10,-0.057441164967946046,-3.116130151911439,2.2744853963070972,199,clock_NY_macro_end1h_quote,3,False
pca_2,btc_vol,q10_minus_q50_h6,-2.036530345110707,-5.46043677077047,0.7587905221386424,199,clock_NY_macro_end1h_quote,3,False
pca_2,btc_vol,h6_minus_h1_q10,-3.7813109600385686,-6.745686552796419,3.697332532336538,199,clock_NY_macro_end1h_quote,3,False
pca_2,btc_vol,h12_minus_h1_q10,-4.742647308110184,-7.1023000953550515,1.9895441114257975,199,clock_NY_macro_end1h_quote,3,False
pca_2,downside,q10_minus_q50_h6,1.8127336442748945,-2.59016604958836,4.873779195489877,199,clock_NY_macro_end1h_quote,3,False
pca_2,downside,h6_minus_h1_q10,3.855331595305844,-5.479359499764519,7.990628865914127,199,clock_NY_macro_end1h_quote,3,False
pca_2,downside,h12_minus_h1_q10,4.458821648452673,-0.6640844011607598,9.256476031084508,199,clock_NY_macro_end1h_quote,3,False
pca_2,e_origin,q10_minus_q50_h6,0.18162904419130055,-0.8093119552573977,1.2704784402954619,199,clock_NY_macro_end1h_quote,3,False
pca_2,e_origin,h6_minus_h1_q10,-1.3573964850540736,-2.4564189452646232,1.5572419494739953,199,clock_NY_macro_end1h_quote,3,False
pca_2,e_origin,h12_minus_h1_q10,-1.603263617414374,-2.396811861737435,1.3773815525436883,199,clock_NY_macro_end1h_quote,3,False
sequential_ols,account_ls,q10_minus_q50_h6,1.056552855123093,-0.9081248923247196,2.4165145217200057,199,clock_NY_macro_end1h_quote,3,False
sequential_ols,account_ls,h6_minus_h1_q10,-1.8960956162213503,-6.392957717813049,1.7796070376544122,199,clock_NY_macro_end1h_quote,3,False
sequential_ols,account_ls,h12_minus_h1_q10,1.923532985700557,-2.311989134127108,4.498967224162501,199,clock_NY_macro_end1h_quote,3,False
sequential_ols,btc_ret,q10_minus_q50_h6,-0.5090187906743668,-1.172012484238208,1.4526324502003278,199,clock_NY_macro_end1h_quote,3,False
sequential_ols,btc_ret,h6_minus_h1_q10,-1.4940120029386106,-3.782500580521377,1.762502852446281,199,clock_NY_macro_end1h_quote,3,False
sequential_ols,btc_ret,h12_minus_h1_q10,2.5427637499260687,-1.6024460459605785,4.327951598442849,199,clock_NY_macro_end1h_quote,3,False
sequential_ols,btc_vol,q10_minus_q50_h6,-2.7264157649600786,-6.75333048662943,1.108130245813225,199,clock_NY_macro_end1h_quote,3,False
sequential_ols,btc_vol,h6_minus_h1_q10,0.03781712801592474,-7.3090302572837,3.9862544919217773,199,clock_NY_macro_end1h_quote,3,False
sequential_ols,btc_vol,h12_minus_h1_q10,-0.6313382311268174,-6.019897880885214,4.1204631147440125,199,clock_NY_macro_end1h_quote,3,False
sequential_ols,downside,q10_minus_q50_h6,2.9009274633538853,-1.0599699822885427,7.819437522367889,199,clock_NY_macro_end1h_quote,3,False
sequential_ols,downside,h6_minus_h1_q10,2.8515413879676212,-1.723115927902519,11.771752482335895,199,clock_NY_macro_end1h_quote,3,False
sequential_ols,downside,h12_minus_h1_q10,3.3099174036183685,-4.499550612206426,9.167963251267828,199,clock_NY_macro_end1h_quote,3,False
sequential_ols,e_origin,q10_minus_q50_h6,-0.9556465824329226,-2.242348615217975,1.057723372642656,199,clock_NY_macro_end1h_quote,3,False
sequential_ols,e_origin,h6_minus_h1_q10,-0.4143853870802334,-3.2652417357962986,2.6598328974080676,199,clock_NY_macro_end1h_quote,3,False
sequential_ols,e_origin,h12_minus_h1_q10,-2.1267766355153186,-4.102577434379914,1.6905850777919638,199,clock_NY_macro_end1h_quote,3,False
