file,extension,sha256,bytes,rows,column_count,missing_cells,duplicate_rows,infinite_cells,time_column,start,end,timezone_explicit,invalid_timestamps,duplicate_timestamps,rows_in_paper_period,cells,status,rows_including_header
baseline_dataset_clean.csv,.csv,07ccdd4735ccc72d0bf49a5e6016e5cfd177e728943b7350135a600e6328bad7,397508,719.0,38.0,4.0,0.0,0.0,datetime_utc,2025-06-02 09:00:00+00:00,2026-03-19 12:00:00+00:00,True,0.0,0.0,719.0,,,
baseline_dataset_with_micro.csv,.csv,8a4ed96f363832481b625ba5297160605b81618bf0a8b14ecff555955bccdf66,651604,719.0,59.0,13.0,0.0,0.0,datetime_utc,2025-06-02 09:00:00+00:00,2026-03-19 12:00:00+00:00,True,0.0,0.0,719.0,,,
baseline_dataset_with_residual_final.csv,.csv,4db9e99209ef16ae9966a6879cce66b0774ee1859968f988fce8da343b2decde,749088,715.0,68.0,5.0,0.0,0.0,datetime_utc,2025-06-03 09:00:00+00:00,2026-03-19 12:00:00+00:00,True,0.0,0.0,715.0,,,
binance_1h_2025-06-01_2026-03-19.csv,.csv,f32e54fadbedfb38a9514ecb4682bc2bc2e2eb418b314f672af7f783b61af3d0,1901022,6983.0,31.0,0.0,0.0,0.0,datetime_utc,2025-06-01 18:00:00+00:00,2026-03-19 16:00:00+00:00,True,0.0,0.0,6983.0,,,
binance_1h_bundle.csv,.csv,7796ebe19edd6eeca5db58dba3d4662f4aa80338f9812d3e15cf14e52b0398c7,1150708,17544.0,6.0,5.0,0.0,0.0,datetime_utc,2024-01-01 00:00:00+00:00,2025-12-31 23:00:00+00:00,True,0.0,0.0,5118.0,,,
binance_BTCUSDT_1h.csv,.csv,f1a35004c6937f338614acabd956fa4cb2be01c94c65e2be738f5364f14fedc5,906079,14254.0,4.0,0.0,0.0,0.0,,,,,,,,,,
binance_BTCUSDT_candles_1h.csv,.csv,44d6870e59275e12305138039492cc2840cb794775aeeb2fc1452366626ca400,825112,17787.0,3.0,0.0,0.0,0.0,datetime,2023-12-07 04:00:00+00:00,2025-12-17 06:00:00+00:00,True,0.0,0.0,4765.0,,,
binance_DOGEUSDT_1h.csv,.csv,359fd59290545588ee9633e7627572a7c3b3b079e8df47f365c63a157cd37497,858212,14254.0,4.0,0.0,0.0,0.0,,,,,,,,,,
binance_DOGEUSDT_candles_1h.csv,.csv,0218e2c439ae0366f61905dbd6fe7e84cac7d629e401fb15eb0f9632ab11e97d,818550,17787.0,3.0,0.0,0.0,0.0,datetime,2023-12-07 04:00:00+00:00,2025-12-17 06:00:00+00:00,True,0.0,0.0,4765.0,,,
binance_ETHUSDT_1h.csv,.csv,50167daab60ba623a614ae0aaf24afe78c4b196fe0c78820782e66d204866594,875614,14254.0,4.0,0.0,0.0,0.0,,,,,,,,,,
binance_ETHUSDT_candles_1h.csv,.csv,ec09fb4e243722c356e8022f8f0ffc2fbdc5d403b85c26ae14d43273d8d0c5bb,807590,17787.0,3.0,0.0,0.0,0.0,datetime,2023-12-07 04:00:00+00:00,2025-12-17 06:00:00+00:00,True,0.0,0.0,4765.0,,,
binance_SOLUSDT_1h.csv,.csv,a59f168e81512d6f111f61f9a312fe98add6f4c8fe0b1c46f19b3aa239ed854e,842934,14254.0,4.0,0.0,0.0,0.0,,,,,,,,,,
binance_SOLUSDT_candles_1h.csv,.csv,553f3604eced0041b3d423916b2d8afa1fed9d9287e7d9bc9d625ebc129601fe,786297,17787.0,3.0,0.0,0.0,0.0,datetime,2023-12-07 04:00:00+00:00,2025-12-17 06:00:00+00:00,True,0.0,0.0,4765.0,,,
binance_XRPUSDT_1h.csv,.csv,417547d4fbe058075d6a778804f4436c34fe2e899285879f3f66150cb57a9a56,828452,14254.0,4.0,0.0,0.0,0.0,,,,,,,,,,
binance_XRPUSDT_candles_1h.csv,.csv,14558f1b85cef2f2f5ebb62b0050cfad7260e76cc03470edf3dc40a8d0cc594f,788074,17787.0,3.0,0.0,0.0,0.0,datetime,2023-12-07 04:00:00+00:00,2025-12-17 06:00:00+00:00,True,0.0,0.0,4765.0,,,
binance_top5_unit60_usd.csv,.csv,40ca228c7312fe869a67722f494df3dda35f93026316fa573e30d698334e5c5b,1058241,17776.0,6.0,0.0,0.0,0.0,datetime,2023-12-07 21:00:00+00:00,2025-12-17 12:00:00+00:00,False,0.0,0.0,4771.0,,,
bithumb_KRW-USDT_candles_unit60.csv,.csv,d9f74f100b8ca72d06a1a2d8cb42d56f8466962e3f4eb328482818ffb978fb3f,2168740,17737.0,11.0,0.0,0.0,0.0,candle_date_time_utc,2023-12-07 03:00:00+00:00,2025-12-17 06:00:00+00:00,False,0.0,0.0,4749.0,,,
bithumb_KRW_BTC_candles_unit60_aligned_to_USDT.csv,.csv,215acff7f3e745a7b0af5cb738dc24a82a8f1cb635ae5f92a3a7d6adc22548f8,2364635,17738.0,11.0,0.0,0.0,0.0,candle_date_time_utc,2023-12-07 03:00:00+00:00,2025-12-17 05:00:00+00:00,False,0.0,0.0,4748.0,,,
bithumb_KRW_DOGE_candles_unit60_aligned_to_USDT.csv,.csv,c72965e79fe185dbe63f39147d8b2efbb2aac27301d3341ae3dae2516931cfdb,2131627,17732.0,11.0,0.0,0.0,0.0,candle_date_time_utc,2023-12-07 03:00:00+00:00,2025-12-17 05:00:00+00:00,False,0.0,0.0,4747.0,,,
bithumb_KRW_ETH_candles_unit60_aligned_to_USDT.csv,.csv,789a613a160f837861795e53ba0b80a888a47a6d7dd870db5c9c23edc69b3f86,2376574,17736.0,11.0,0.0,0.0,0.0,candle_date_time_utc,2023-12-07 03:00:00+00:00,2025-12-17 05:00:00+00:00,False,0.0,0.0,4748.0,,,
bithumb_KRW_SOL_candles_unit60_aligned_to_USDT.csv,.csv,71064e98e6a21fef0bc2b62b828b1f1bb296d2bef4d414e70585ccc0475ec206,2259793,17735.0,11.0,0.0,0.0,0.0,candle_date_time_utc,2023-12-07 03:00:00+00:00,2025-12-17 05:00:00+00:00,False,0.0,0.0,4748.0,,,
bithumb_KRW_XRP_candles_unit60_aligned_to_USDT.csv,.csv,c6fe9321e8dbedaee9db5bc6fce5a6a015993d9ac94b49f99e60c5fb03378328,2150751,17738.0,11.0,0.0,0.0,0.0,candle_date_time_utc,2023-12-07 03:00:00+00:00,2025-12-17 05:00:00+00:00,False,0.0,0.0,4749.0,,,
bithumb_candidate10_rank_trade_value_sum.csv,.csv,812fead78c3070afab359ff296c8ee7177ff16a8308535a8f4f8238843ded97d,361,10.0,3.0,0.0,0.0,0.0,,,,,,,,,,
bithumb_usdt_plus_top5_unit60_wide.xlsx,.xlsx,1483cffe7e25654ea953e9abcf2c6223cecc4f248e86e881b9d02f5fafadd256,701805,,,,,,,,,,,,,,,17786.0
bm_extended_grid_search_results_0.csv,.csv,88b245a8d72a88ac003ab1de7b330965f8ce48eb3b649977931fafe599dc8a82,1276,32.0,7.0,0.0,0.0,0.0,,,,,,,,,,
bm_result_test_h4_l4.csv,.csv,36727281f6a4fc1946ccb7e24247f38b8c5230841303b00266bea0dfbfc8ce6e,126206,241.0,61.0,19.0,0.0,0.0,,,,,,,,,,
bm_result_test_ret_h4.csv,.csv,f7bb2878bb57d2a9ecb223471abdffaf62391e84070542ddc4296c2d6fadd111,117728,241.0,61.0,19.0,0.0,0.0,,,,,,,,,,
bm_result_test_ret_l4.csv,.csv,22b4e86d148a9e6fb13ed862b8818f36cb01c51fa0b3b56241d262c848608ea1,117882,241.0,61.0,19.0,0.0,0.0,,,,,,,,,,
bmom_lstm_noise_experiment_results.csv,.csv,d1a4560c5d2252511b7e650486810aae54feaa62b1bf23d2bfcf4b8bf8bb63b5,175,4.0,4.0,0.0,0.0,0.0,,,,,,,,,,
bmom_noise_robustness_comparison.csv,.csv,4b5aee026f07e66896dfd3079225e61e522d48eb60e5c9f64ab6001eac2cfdfd,592,4.0,7.0,0.0,0.0,0.0,,,,,,,,,,
bmom_noise_robustness_results.csv,.csv,0a453709f0947474726d5f438a91f4f4e552e36c87b39021ed506713b65a7233,607,4.0,7.0,0.0,0.0,0.0,,,,,,,,,,
break_dates.csv,.csv,38d5354db0f798b4685acb2166e78d8e541a6b696d083f4bba50b0c0cf670052,19543,1158.0,2.0,0.0,0.0,0.0,,,,,,,,,,
breakpoints_all.csv,.csv,55f2b7e286bc907ca09c0ad68038ac010a7f63666f25d786613f08b9ccfbd2b5,7066,338.0,3.0,10.0,0.0,0.0,date,2021-05-06 00:00:00+00:00,2023-12-17 00:00:00+00:00,False,0.0,194.0,0.0,,,
busd-usd-max.csv,.csv,344fbda3a2a4803094f83df070f4042a0727c9512a8975326d88e5ac97b5aa61,173611,2222.0,4.0,0.0,0.0,0.0,snapped_at,2019-09-21 00:00:00+00:00,2025-10-20 00:00:00+00:00,True,0.0,0.0,141.0,,,
cheb_fit.csv,.csv,9fc591b517ae125b02595bd434224968a41cc69762a1151c407341e9caf53e2f,832,24.0,2.0,0.0,0.0,0.0,,,,,,,,,,
clean_ALUSD.csv,.csv,9e85c43d32582d6a79769ffb55907e2fe7c29da1421fa26e372a8c483455f231,115256,974.0,8.0,23.0,0.0,0.0,date,2021-05-01 00:00:00+00:00,2023-12-30 00:00:00+00:00,False,0.0,0.0,0.0,,,
clean_BUSD.csv,.csv,53d997bc60c60a248af64ff0187e2d16d1a19b8163f69a118520cc380a267478,114133,974.0,8.0,0.0,0.0,0.0,date,2021-05-01 00:00:00+00:00,2023-12-30 00:00:00+00:00,False,0.0,0.0,0.0,,,
clean_CUSD.csv,.csv,f9d79caffd3f65e133f3280c975e0b7ed34eb7e2c489ea7acf918a189ad01c14,114158,974.0,8.0,0.0,0.0,0.0,date,2021-05-01 00:00:00+00:00,2023-12-30 00:00:00+00:00,False,0.0,0.0,0.0,,,
clean_DAI.csv,.csv,4211a32d3328bb1671fa6330b78ed9fc9f4a6159a16eac8bb1d545f820e4bb11,112759,974.0,8.0,0.0,0.0,0.0,date,2021-05-01 00:00:00+00:00,2023-12-30 00:00:00+00:00,False,0.0,0.0,0.0,,,
clean_DOLA.csv,.csv,f4ef265453cf80571b68f3f87728c601e4116ef0ead5d4fd621d3de35422e8fe,108281,974.0,8.0,343.0,0.0,0.0,date,2021-05-01 00:00:00+00:00,2023-12-30 00:00:00+00:00,False,0.0,0.0,0.0,,,
clean_FEI.csv,.csv,fd61a1d3d7196a5a8a1a9d5255f16926c057a9d5d754d85ed8b836084d21b665,113212,974.0,8.0,0.0,0.0,0.0,date,2021-05-01 00:00:00+00:00,2023-12-30 00:00:00+00:00,False,0.0,0.0,0.0,,,
clean_FRAX.csv,.csv,615bf389da21d10f735df1e0a4cd16406987cc0e7cb3924df580d1bd6a99a1d6,114428,974.0,8.0,0.0,0.0,0.0,date,2021-05-01 00:00:00+00:00,2023-12-30 00:00:00+00:00,False,0.0,0.0,0.0,,,
clean_HUSD.csv,.csv,98995af38dde82cfc0a9faefd27b838a58a4c4d72e0ca3d927cff0f1428d8493,114012,974.0,8.0,0.0,0.0,0.0,date,2021-05-01 00:00:00+00:00,2023-12-30 00:00:00+00:00,False,0.0,0.0,0.0,,,
clean_LUSD.csv,.csv,bca0a7dfe16cf7b3035e252728144535fdc9c39e2a86d27abe2f45b1e000037d,113977,974.0,8.0,0.0,0.0,0.0,date,2021-05-01 00:00:00+00:00,2023-12-30 00:00:00+00:00,False,0.0,0.0,0.0,,,
clean_MIMATIC.csv,.csv,9901e72cb719dc497757c28826fa1f7713ed909b812abe1dad9dc034fed99aec,112782,967.0,8.0,1126.0,0.0,0.0,date,2021-05-08 00:00:00+00:00,2023-12-30 00:00:00+00:00,False,0.0,0.0,0.0,,,
clean_MUSD.csv,.csv,133c6a33ff3dd685a86014d1511b05abc77046986958e438e27cb7ecb6b23466,111182,966.0,8.0,50.0,0.0,0.0,date,2021-05-01 00:00:00+00:00,2023-12-30 00:00:00+00:00,False,0.0,0.0,0.0,,,
clean_OUSD.csv,.csv,7f851735b258dc3b306bcccfc299ef443fde5fcb37fd80763014ca99b0e55424,114503,974.0,8.0,0.0,0.0,0.0,date,2021-05-01 00:00:00+00:00,2023-12-30 00:00:00+00:00,False,0.0,0.0,0.0,,,
clean_SUSD.csv,.csv,0791645025a91971970a8f2e3d284f0984d31c1d915a203ee9b3496a5883c22a,114052,974.0,8.0,1.0,0.0,0.0,date,2021-05-01 00:00:00+00:00,2023-12-30 00:00:00+00:00,False,0.0,0.0,0.0,,,
clean_USDP.csv,.csv,a8f3d44c4d5ab0ce29f8446534b0bff9c34087a9aa2d77d06cd10315ec20f3b3,114010,974.0,8.0,0.0,0.0,0.0,date,2021-05-01 00:00:00+00:00,2023-12-30 00:00:00+00:00,False,0.0,0.0,0.0,,,
clean_USDX.csv,.csv,d6f03acec1eea18de7d1339557532b339dfe040a1d2320ee749d9d882737dcc7,114948,974.0,8.0,0.0,0.0,0.0,date,2021-05-01 00:00:00+00:00,2023-12-30 00:00:00+00:00,False,0.0,0.0,0.0,,,
clean_VAI.csv,.csv,dc56b44b326844e9043c90fd41bae3448e939148b41872067df11d0e699ba046,113577,974.0,8.0,0.0,0.0,0.0,date,2021-05-01 00:00:00+00:00,2023-12-30 00:00:00+00:00,False,0.0,0.0,0.0,,,
clean_tusd.csv,.csv,a772e1f2de1235ebe5bbfe66bd8626d4b801c341b558cacdd3e9bdb78468b8d5,114345,974.0,8.0,0.0,0.0,0.0,date,2021-05-01 00:00:00+00:00,2023-12-30 00:00:00+00:00,False,0.0,0.0,0.0,,,
clean_usdc.csv,.csv,6cd3204d73690209675137cbf706187544f1ada3026b63bb4bd8b44ab542f4ed,113992,974.0,8.0,0.0,0.0,0.0,date,2021-05-01 00:00:00+00:00,2023-12-30 00:00:00+00:00,False,0.0,0.0,0.0,,,
clean_usdt.csv,.csv,1ad14937078d38fa01e33cd3c0751f3d81751cc0c03b7fa5a94a2a097375a28d,113579,974.0,8.0,0.0,0.0,0.0,date,2021-05-01 00:00:00+00:00,2023-12-30 00:00:00+00:00,False,0.0,0.0,0.0,,,
co_instability_matrix.csv,.csv,1571cc5411632c04982568f95a4d54b4298fc14775b36d2864d6074e7028f47c,336,7.0,8.0,7.0,0.0,0.0,,,,,,,,,,
corrected_quantile_local_projection.csv,.csv,21181d48a6cc507fd961bea094aba8b732f68a67c3999a8953c3b975a85b5af7,805,15.0,5.0,0.0,0.0,0.0,,,,,,,,,,
corrected_quantile_tail_results.csv,.csv,5f6894273c838944dee4c5b3c8618cf142e7cc653e83a92cb88743e964f14425,743,5.0,8.0,0.0,0.0,0.0,,,,,,,,,,
corrected_regime_tail_compare.csv,.csv,895a0b3577f63c440fb9c5fc243c4e00a7a82b26db59e63c8cbcc057d5aa8795,280,3.0,5.0,0.0,0.0,0.0,,,,,,,,,,
crypto_internal_1h_merged.csv,.csv,352a3e220cbdf8db6fc3cf5e05f0f537e404b0944f302c22b9ee27971f3ffaff,2315450,14804.0,13.0,0.0,0.0,0.0,Unnamed: 0,2024-06-07 11:00:00+00:00,2026-02-14 06:00:00+00:00,True,0.0,0.0,6181.0,,,
crypto_kp_panel_baseline.csv,.csv,d99f9454881275d5c081897a224d13c6e7f9e52c7db53989bbff7fdcd3c10023,1208067,6983.0,30.0,106568.0,0.0,0.0,datetime_utc,2025-06-01 18:00:00+00:00,2026-03-19 16:00:00+00:00,True,0.0,0.0,6983.0,,,
crypto_premium_baseline.csv,.csv,e2f3f52803002c2f13a6d6b1ab548d3e54bd8a5bacaf71255ab369852b8e7239,263726,719.0,25.0,0.0,0.0,0.0,datetime_utc,2025-06-02 09:00:00+00:00,2026-03-19 12:00:00+00:00,True,0.0,0.0,719.0,,,
cusd-usd-max.csv,.csv,290db7f9202a1bcc4d3ed845472b6a08f12d4c28a555bcfb7cf6044d20cc4af6,142983,1804.0,4.0,0.0,0.0,0.0,snapped_at,2020-11-19 00:00:00+00:00,2025-10-27 00:00:00+00:00,True,0.0,0.0,148.0,,,
dai-usd-max.csv,.csv,477dc40bd75718a314143d1275e3c81ec121aeeb56257c29299eb205458bdafa,171677,2163.0,4.0,0.0,0.0,0.0,snapped_at,2019-11-19 00:00:00+00:00,2025-10-20 00:00:00+00:00,True,0.0,0.0,141.0,,,
dailymonthly_train_data.csv,.csv,858c8a07c3b1d8b9898745b5254eee49a6ee5531b6986b8cfcf5e4215e4b7469,4553593,4488.0,100.0,17952.0,0.0,0.0,Unnamed: 0,2007-04-04 00:00:00+00:00,2025-02-04 00:00:00+00:00,False,0.0,0.0,0.0,,,
dailymonthly_train_data.xlsx,.xlsx,beaf8da81eddb53cfd6c240916f7c65223e569b62aba82375a927c4a208893e8,3324649,,,,,,,,,,,,,,,4489.0
data_2_ver2_result_test_ret_h4_l4.csv,.csv,0b2b8a2addaa6e39c3f00d47cb997da280d6f982054ffc713887dedb1e270365,445867,4828.0,61.0,273919.0,0.0,0.0,date,2005-11-08 00:00:00+00:00,2025-02-05 00:00:00+00:00,False,0.0,0.0,0.0,,,
delta_actions_all.csv,.csv,04534aec3ce099bfb59b9c9295806a0deb173a8ba71080e1583ee3b3cd464c87,161137,7500.0,1.0,0.0,305.0,0.0,,,,,,,,,,
delta_by_t_summary.csv,.csv,c3e8589aab61c2d0a464adc69e3f93732bcf60613348286b22e4d845d35769f9,3292,25.0,9.0,0.0,0.0,0.0,,,,,,,,,,
descriptive_full.csv,.csv,31ed9117a11bac85eac35fba2ebf851c09836d8a464ca92d03e9fec16fde747b,3798,19.0,14.0,1.0,0.0,0.0,,,,,,,,,,
descriptive_table1_like.csv,.csv,11c0ff49803b231d317c958fd8a6a0163a7f99bd5547b84a43044a70b8285c1f,1736,19.0,7.0,1.0,0.0,0.0,,,,,,,,,,
dola-usd-max.csv,.csv,3753478f8e1c828fab66d7afa5c5f7c538f262116695742585372af33b5df2cb,128540,1686.0,4.0,0.0,0.0,0.0,snapped_at,2021-03-09 00:00:00+00:00,2025-10-27 00:00:00+00:00,True,0.0,0.0,148.0,,,
dtw_distance_matrix.csv,.csv,d852656ad616bebad9e9359b803ac318d13f12182c1efd0133db49942363a584,887,7.0,8.0,0.0,0.0,0.0,,,,,,,,,,
exchange_rate_usd_krw_unit60_exact_match.csv,.csv,6c60e205214aa4111fa5ac3a5324588b1d09157e7651abdf622970c69de5c2fb,513574,17785.0,2.0,0.0,0.0,0.0,datetime,2023-12-07 12:00:00+00:00,2025-12-17 12:00:00+00:00,False,0.0,0.0,4771.0,,,
exog_1h_etf_bundle.csv,.csv,0009f1b3b12c1bd0d44942d48d63893f37f092f27f71d7f76b808588c7ef0e77,756130,17544.0,8.0,98337.0,0.0,0.0,datetime_utc,2024-01-01 00:00:00+00:00,2025-12-31 23:00:00+00:00,True,0.0,0.0,5118.0,,,
exog_macro_plus_crypto_internal_1h.csv,.csv,65c31c734dd8df8211c39b0a932d3d794f12b8fdfa2a129e61e04d65bf94f259,3200253,14804.0,24.0,0.0,0.0,0.0,Unnamed: 0,2024-06-07 11:00:00+00:00,2026-02-14 06:00:00+00:00,True,0.0,0.0,6181.0,,,
exog_macro_plus_crypto_internal_extended_1h.csv,.csv,9aa18cf072f2500acb2b042ba5fdcca9ff00e19071ce4186f74dd85581863f01,5030546,14804.0,32.0,92.0,0.0,0.0,Unnamed: 0,2024-06-07 11:00:00+00:00,2026-02-14 06:00:00+00:00,True,0.0,0.0,6181.0,,,
exog_macro_plus_crypto_internal_extended_clean_1h.csv,.csv,e96c9d8999c64cc58cbd1a5661d4902a891b591625dc201f89d278752ffc562c,4947874,14781.0,32.0,0.0,0.0,0.0,Unnamed: 0,2024-06-08 10:00:00+00:00,2026-02-14 06:00:00+00:00,True,0.0,0.0,6181.0,,,
exog_macro_plus_crypto_internal_extended_with_binance_1h.csv,.csv,b3ee136739a94937d06a611d9c54041be43ebefd8b8f5ab272503e8da0400384,8941738,14758.0,47.0,0.0,0.0,0.0,Unnamed: 0,2024-06-09 09:00:00+00:00,2026-02-14 06:00:00+00:00,True,0.0,0.0,6181.0,,,
exog_plus_upbit_krw_1h.csv,.csv,337bf8c6c5e08ee1c4e4268cc2073a1a5e9cdc00dcc6f80f7b36ed470fac3449,9792377,14758.0,59.0,0.0,0.0,0.0,Unnamed: 0,2024-06-09 09:00:00+00:00,2026-02-14 06:00:00+00:00,True,0.0,0.0,6181.0,,,
exog_plus_upbit_krw_1h_with_levels.csv,.csv,f167193389753cae75b9832972a05c3599566f8676cb5a36f13dd538e8f64d98,10073096,14758.0,61.0,15.0,0.0,0.0,Unnamed: 0,2024-06-09 09:00:00+00:00,2026-02-14 06:00:00+00:00,True,0.0,0.0,6181.0,,,
exogenous_1h_logret_mask_merged.csv,.csv,c6c612a8bfe10d3d2a65e7e270027568a887ab5296142e1f56b190bffe202c17,1239895,14804.0,11.0,0.0,0.0,0.0,Unnamed: 0,2024-06-07 11:00:00+00:00,2026-02-14 06:00:00+00:00,True,0.0,0.0,6181.0,,,
exogenous_1h_logret_mask_merged_vixyclip.csv,.csv,daaa3fc1ceb30ec0d84a65d0ee7d1f32b42c272c3348736c97265a5de6fa512b,1284771,14804.0,12.0,0.0,0.0,0.0,Unnamed: 0,2024-06-07 11:00:00+00:00,2026-02-14 06:00:00+00:00,True,0.0,0.0,6181.0,,,
exogenous_baseline_overlap.csv,.csv,b3e1813d799fdc1745d22d0675ecb781bbeea159e9c4fdaa7a82c1b7b4f95016,45269,719.0,6.0,0.0,0.0,0.0,datetime,2025-06-02 09:00:00+00:00,2026-03-19 12:00:00+00:00,True,0.0,0.0,719.0,,,
exogenous_full_aligned.csv,.csv,b54d8bee68b894dbfcab2725e18eef3acc039331d7f971bb46a0fb2752b67be9,334923,6983.0,6.0,17029.0,0.0,0.0,datetime,2025-06-01 18:00:00+00:00,2026-03-19 16:00:00+00:00,True,0.0,0.0,6983.0,,,
exogenous_robust_ffill.csv,.csv,b309472320348167938774bbf1b48aaf135438cdb43b650b4c1d61bdca98ed2e,67166,920.0,11.0,0.0,0.0,0.0,datetime,2025-06-02 09:00:00+00:00,2026-03-19 13:00:00+00:00,True,0.0,0.0,920.0,,,
fei-usd-max.csv,.csv,8fa908078065a3ef4a9c8a0da517694ac84b4db67405841377bd222e97169948,132761,1669.0,4.0,0.0,0.0,0.0,snapped_at,2021-04-03 00:00:00+00:00,2025-10-27 00:00:00+00:00,True,0.0,0.0,148.0,,,
final_dataset_baseline.csv,.csv,563e69676e9e2ce4eb1e9a34149cbc735b38d97c19877ef3d8cda156a6647e12,1253271,6983.0,34.0,131624.0,0.0,0.0,datetime_utc,2025-06-01 18:00:00+00:00,2026-03-19 16:00:00+00:00,True,0.0,0.0,6983.0,,,
final_dataset_baseline_with_micro.csv,.csv,b09094c082805d75a16a58e27a3328bc558cdbc810189fc1cce92abac72ec4da,501613,719.0,45.0,29.0,0.0,0.0,datetime_utc,2025-06-02 09:00:00+00:00,2026-03-19 12:00:00+00:00,True,0.0,0.0,719.0,,,
final_dataset_baseline_with_returns.csv,.csv,e43d51797f0c20654f786cadf9fd20725a8f576da61e7c12eea8150f02f58949,1239237,6983.0,34.0,131624.0,0.0,0.0,datetime_utc,2025-06-01 18:00:00+00:00,2026-03-19 16:00:00+00:00,True,0.0,0.0,6983.0,,,
frax-usd-max.csv,.csv,d1efb3fab117f4f7b4b0b1a37c075cc80d02b418f7e55eb316aa3dae38d3c609,140379,1765.0,4.0,0.0,0.0,0.0,snapped_at,2020-12-21 00:00:00+00:00,2025-10-20 00:00:00+00:00,True,0.0,0.0,141.0,,,
fx_USDKRW_aligned.parquet,.parquet,14fc6d8d745001f7c08d8163515c148924b763eaab66c7f7d7ce54bfea15cf5a,245967,,,,,,,,,,,,,,retained; value inspection pending parquet reader,
husd-usd-max.csv,.csv,d364c114978987791bfb0a95ffdaaaa0b1df637a2e291aece2e121adde877e5b,172054,2204.0,4.0,0.0,0.0,0.0,snapped_at,2019-09-20 00:00:00+00:00,2025-10-27 00:00:00+00:00,True,0.0,0.0,135.0,,,
lusd-usd-max.csv,.csv,64b806e59545094abfa6eef04b73c6bdf4ba92de50c8ccd31b0ffaca8b93a10f,132580,1667.0,4.0,0.0,0.0,0.0,snapped_at,2021-04-05 00:00:00+00:00,2025-10-27 00:00:00+00:00,True,0.0,0.0,148.0,,,
mdd example.csv,.csv,9da420ba095d85c666cf7d782c4fb07083a5cbb6feaba65d27fc276568ea99c3,580671,973.0,68.0,4880.0,1.0,0.0,Unnamed: 0,2021-04-08 00:00:00+00:00,2025-02-05 00:00:00+00:00,False,8.0,0.0,0.0,,,
mimatic-usd-max.csv,.csv,836267f498ca40619f19a8f754df02eb61e768d7590cba007214b84c8fae62f2,128011,1634.0,4.0,0.0,0.0,0.0,snapped_at,2021-05-08 00:00:00+00:00,2025-10-27 00:00:00+00:00,True,0.0,0.0,148.0,,,
momentum_sheet.csv,.csv,1919f0cc6d83f9346ee29f6436c61c1c6eb16021d3cc6c3a25069fc2467a1a48,71606,232.0,82.0,14403.0,0.0,0.0,Unnamed: 0,2005-10-31 00:00:00+00:00,2025-01-31 00:00:00+00:00,False,0.0,0.0,0.0,,,
musd-usd-max.csv,.csv,f3313638a04ea389f773881ff58ee80237b74ebed568b43731bce356804aac6c,143531,1818.0,4.0,0.0,0.0,0.0,snapped_at,2020-07-08 00:00:00+00:00,2025-10-27 00:00:00+00:00,True,0.0,0.0,148.0,,,
options_2023-08-17.csv,.csv,45bbd9da8314c77b4dcf44aa5170c1f581b76672a4545c62cd14dfc4be8d290a,3306,72.0,6.0,0.0,0.0,0.0,,,,,,,,,,
ousd-usd-max.csv,.csv,700de4ae5f749a7543970a11193db148ccaebbff3437e03bb6196f2471ad8966,146677,1853.0,4.0,0.0,0.0,0.0,snapped_at,2020-09-24 00:00:00+00:00,2025-10-27 00:00:00+00:00,True,0.0,0.0,148.0,,,
panel_full_checked.csv,.csv,6c413f188a4ed8b346c86909ce021eeab3580c7c3b2af230c6830f15621000a3,9946839,26290.0,28.0,63659.0,0.0,0.0,,,,,,,,,,
panel_full_checked.parquet,.parquet,55eab11bb66e57b59a8ac67c0d0a6a29f96654309fa6a81bdcd0ffd89699134c,4729258,,,,,,,,,,,,,,retained; value inspection pending parquet reader,
panel_hourly_merged_prices.csv,.csv,957d0437b0429e9ac954d2a46bd0f7ffebc927983a53d5e6b6a322437aef2c3e,2919006,14224.0,17.0,6.0,0.0,0.0,,,,,,,,,,
panel_model_exog_1h.csv,.csv,89f1e8bef2c55cda5640aecfb6a6426f1338779867b151d25e2187803cdb25e5,18898144,13748.0,79.0,44902.0,0.0,46.0,,,,,,,,,,
panel_model_exog_1h.parquet,.parquet,2c9bf395f215089e1a5d789a3bece628f4b159744b169a758aa70f283c2132fd,8220022,,,,,,,,,,,,,,retained; value inspection pending parquet reader,
panel_model_exog_strict_L1.parquet,.parquet,efee7fc097c9853de1cfad62ed364698837a123c8822dec8b7a122a58b373448,8779,,,,,,,,,,,,,,retained; value inspection pending parquet reader,
panel_model_ready.csv,.csv,f54c3c1f905a622117272d46c2451cb746ffb08f05141d7cbffc8da07a941988,5792565,13721.0,28.0,22.0,0.0,0.0,,,,,,,,,,
panel_model_ready.parquet,.parquet,ee66bd01de70d3280f0063599bc53da9845e13764fd4c004e9c17acd111c5f0a,2746733,,,,,,,,,,,,,,retained; value inspection pending parquet reader,
panel_resid_checked.parquet,.parquet,5606a0b452bc92ee0ec9d6e8e0b187e42a089ce3410492d7f7518dec7551e659,2746321,,,,,,,,,,,,,,retained; value inspection pending parquet reader,
panel_stablecoins.csv,.csv,68348b7f4fe56b570f52876b159b08af00b70dc31db43dff3b9b1b8efe9e0903,1713426,18491.0,7.0,1482.0,0.0,0.0,date,2021-05-01 00:00:00+00:00,2023-12-30 00:00:00+00:00,False,0.0,17517.0,0.0,,,
