month,method,feature,bin,n,residual_mean_bp,cuts
2026-02,joint_tensor,m,4,113,-2.4143712595162246,"[-12.006040599158752, 60.5459270242389, 126.7334216179142, 221.97791370688594]"
2026-02,joint_tensor,g,0,22,1.9638493412040035,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2026-02,joint_tensor,g,1,45,3.6399510284729737,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2026-02,joint_tensor,g,2,37,3.2845193812894213,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2026-02,joint_tensor,g,3,149,-0.7236391337198954,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2026-02,joint_tensor,g,4,71,0.520974560681129,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2026-02,seq_selected,m,0,1,24.24155240528173,"[-12.006040599158752, 60.5459270242389, 126.7334216179142, 221.97791370688594]"
2026-02,seq_selected,m,1,23,-2.2455848731851042,"[-12.006040599158752, 60.5459270242389, 126.7334216179142, 221.97791370688594]"
2026-02,seq_selected,m,2,45,1.7167724767071462,"[-12.006040599158752, 60.5459270242389, 126.7334216179142, 221.97791370688594]"
2026-02,seq_selected,m,3,142,3.3137882676740675,"[-12.006040599158752, 60.5459270242389, 126.7334216179142, 221.97791370688594]"
2026-02,seq_selected,m,4,113,-1.2517162316559067,"[-12.006040599158752, 60.5459270242389, 126.7334216179142, 221.97791370688594]"
2026-02,seq_selected,g,0,22,0.6940006834462167,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2026-02,seq_selected,g,1,45,2.9458363381466444,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2026-02,seq_selected,g,2,37,3.5321400145269277,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2026-02,seq_selected,g,3,149,0.6576703831168458,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2026-02,seq_selected,g,4,71,0.034494982142589496,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2026-02,seq_shrunk,m,0,1,24.24155240528173,"[-12.006040599158752, 60.5459270242389, 126.7334216179142, 221.97791370688594]"
2026-02,seq_shrunk,m,1,23,-2.2455848731851042,"[-12.006040599158752, 60.5459270242389, 126.7334216179142, 221.97791370688594]"
2026-02,seq_shrunk,m,2,45,1.7167724767071462,"[-12.006040599158752, 60.5459270242389, 126.7334216179142, 221.97791370688594]"
2026-02,seq_shrunk,m,3,142,3.3137882676740675,"[-12.006040599158752, 60.5459270242389, 126.7334216179142, 221.97791370688594]"
2026-02,seq_shrunk,m,4,113,-1.2517162316559067,"[-12.006040599158752, 60.5459270242389, 126.7334216179142, 221.97791370688594]"
2026-02,seq_shrunk,g,0,22,0.6940006834462167,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2026-02,seq_shrunk,g,1,45,2.9458363381466444,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2026-02,seq_shrunk,g,2,37,3.5321400145269277,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2026-02,seq_shrunk,g,3,149,0.6576703831168458,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2026-02,seq_shrunk,g,4,71,0.034494982142589496,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
2026-02,joint_selected,m,0,1,25.705079509030845,"[-12.006040599158752, 60.5459270242389, 126.7334216179142, 221.97791370688594]"
