spec,side,reference,mode,period,n,cut,risk_count,fragile_risk,stable_risk,possible_new_risk,flippable_all_share,fragile_risk_share,flip_low95,flip_high95,fragile_low95,fragile_high95
q05,lower,ETH,equal_1bp_any,drop_top1_days,1841,-12.002706845139684,179,34,145,49,0.045084193373166756,0.18994413407821228,0.03638984061987864,0.05380601522992163,0.12949263838300928,0.2647236002834869
q05,lower,ETH,equal_1bp_any,drop_top5_days,1745,-12.002706845139684,167,33,134,47,0.045845272206303724,0.19760479041916168,0.03699110216178819,0.05462397080044139,0.13233906770255272,0.2738333333333333
q05,lower,without_DOGE,BTC,all,1865,-10.148457590568684,176,0,176,1,0.0005361930294906167,0.0,0.0,0.0016146393972012918,0.0,0.0
q05,lower,without_DOGE,BTC,2026-01,744,-10.148457590568684,57,0,57,0,0.0,0.0,0.0,0.0,0.0,0.0
q05,lower,without_DOGE,BTC,2026-02,672,-10.148457590568684,56,0,56,0,0.0,0.0,0.0,0.0,0.0,0.0
q05,lower,without_DOGE,BTC,2026-03,449,-10.148457590568684,63,0,63,1,0.0022271714922048997,0.0,0.0,0.006690185436454099,0.0,0.0
q05,lower,without_DOGE,BTC,drop_top1_days,1841,-10.148457590568684,171,0,171,1,0.0005431830526887561,0.0,0.0,0.001651073197578426,0.0,0.0
q05,lower,without_DOGE,BTC,drop_top5_days,1745,-10.148457590568684,156,0,156,1,0.0005730659025787965,0.0,0.0,0.0017605633802816902,0.0,0.0
q05,lower,without_DOGE,ETH,all,1865,-10.148457590568684,176,34,142,38,0.0386058981233244,0.19318181818181818,0.027882037533512063,0.04861167386998019,0.15,0.23809523809523808
q05,lower,without_DOGE,ETH,2026-01,744,-10.148457590568684,57,9,48,8,0.0228494623655914,0.15789473684210525,0.010161228301472204,0.03804606625258799,0.05172413793103448,0.23946478873239432
q05,lower,without_DOGE,ETH,2026-02,672,-10.148457590568684,56,13,43,19,0.047619047619047616,0.23214285714285715,0.03499731182795699,0.061283700980392146,0.16067857142857145,0.3090909090909091
q05,lower,without_DOGE,ETH,2026-03,449,-10.148457590568684,63,12,51,11,0.051224944320712694,0.19047619047619047,0.03377026342451874,0.07027027027027027,0.13333333333333333,0.28205128205128205
q05,lower,without_DOGE,ETH,drop_top1_days,1841,-10.148457590568684,171,33,138,37,0.03802281368821293,0.19298245614035087,0.027593426798847822,0.04817035404603462,0.14917127071823205,0.23880597014925373
q05,lower,without_DOGE,ETH,drop_top5_days,1745,-10.148457590568684,156,31,125,36,0.038395415472779366,0.1987179487179487,0.027513772810109326,0.0495842564397785,0.1487909226190476,0.24539877300613497
q05,lower,without_DOGE,XRP,all,1865,-10.148457590568684,176,43,133,62,0.05630026809651475,0.24431818181818182,0.0437930110494696,0.06891025641025642,0.19332575757575757,0.29341913188548274
q05,lower,without_DOGE,XRP,2026-01,744,-10.148457590568684,57,13,44,16,0.038978494623655914,0.22807017543859648,0.019604013480392157,0.059722222222222225,0.08817135549872124,0.3205249153362361
q05,lower,without_DOGE,XRP,2026-02,672,-10.148457590568684,56,15,41,29,0.06547619047619048,0.26785714285714285,0.04666666666666667,0.08611111111111111,0.1794871794871795,0.358994391025641
q05,lower,without_DOGE,XRP,2026-03,449,-10.148457590568684,63,15,48,17,0.07126948775055679,0.23809523809523808,0.05787037037037037,0.08333333333333333,0.18,0.31285714285714294
q05,lower,without_DOGE,XRP,drop_top1_days,1841,-10.148457590568684,171,42,129,59,0.054861488321564365,0.24561403508771928,0.042735042735042736,0.06743673312883436,0.1932962962962963,0.296054469273743
q05,lower,without_DOGE,XRP,drop_top5_days,1745,-10.148457590568684,156,39,117,58,0.055587392550143264,0.25,0.04257705505173141,0.06887474429946722,0.19463087248322147,0.3
q05,lower,without_DOGE,SOL,all,1865,-10.148457590568684,176,65,111,103,0.09008042895442359,0.3693181818181818,0.07158119658119658,0.10831099195710456,0.31459069020866776,0.43011377844461113
q05,lower,without_DOGE,SOL,2026-01,744,-10.148457590568684,57,20,37,28,0.06451612903225806,0.3508771929824561,0.035416666666666666,0.0958449074074074,0.1956521739130435,0.48891252955082737
q05,lower,without_DOGE,SOL,2026-02,672,-10.148457590568684,56,21,35,45,0.09821428571428571,0.375,0.07552083333333333,0.12214756592292088,0.25,0.5
q05,lower,without_DOGE,SOL,2026-03,449,-10.148457590568684,63,24,39,30,0.12026726057906459,0.38095238095238093,0.08333333333333333,0.15833333333333333,0.3333333333333333,0.4766045548654245
q05,lower,without_DOGE,SOL,drop_top1_days,1841,-10.148457590568684,171,63,108,99,0.08799565453557849,0.3684210526315789,0.06944444444444445,0.1059426429667324,0.31283170391061454,0.4311635721363029
q05,lower,without_DOGE,SOL,drop_top5_days,1745,-10.148457590568684,156,57,99,97,0.08825214899713467,0.36538461538461536,0.06951747141119669,0.10587885071672544,0.3040915915915916,0.4315068493150685
q05,lower,without_DOGE,DOGE,all,1865,-10.148457590568684,176,0,176,0,0.0,0.0,0.0,0.0,0.0,0.0
q05,lower,without_DOGE,DOGE,2026-01,744,-10.148457590568684,57,0,57,0,0.0,0.0,0.0,0.0,0.0,0.0
q05,lower,without_DOGE,DOGE,2026-02,672,-10.148457590568684,56,0,56,0,0.0,0.0,0.0,0.0,0.0,0.0
q05,lower,without_DOGE,DOGE,2026-03,449,-10.148457590568684,63,0,63,0,0.0,0.0,0.0,0.0,0.0,0.0
q05,lower,without_DOGE,DOGE,drop_top1_days,1841,-10.148457590568684,171,0,171,0,0.0,0.0,0.0,0.0,0.0,0.0
q05,lower,without_DOGE,DOGE,drop_top5_days,1745,-10.148457590568684,156,0,156,0,0.0,0.0,0.0,0.0,0.0,0.0
q05,lower,without_DOGE,any_single,all,1865,-10.148457590568684,176,65,111,103,0.09008042895442359,0.3693181818181818,0.07158119658119658,0.10831099195710456,0.31459069020866776,0.43011377844461113
q05,lower,without_DOGE,any_single,2026-01,744,-10.148457590568684,57,20,37,28,0.06451612903225806,0.3508771929824561,0.035416666666666666,0.0958449074074074,0.1956521739130435,0.48891252955082737
q05,lower,without_DOGE,any_single,2026-02,672,-10.148457590568684,56,21,35,45,0.09821428571428571,0.375,0.07552083333333333,0.12214756592292088,0.25,0.5
q05,lower,without_DOGE,any_single,2026-03,449,-10.148457590568684,63,24,39,30,0.12026726057906459,0.38095238095238093,0.08333333333333333,0.15833333333333333,0.3333333333333333,0.4766045548654245
q05,lower,without_DOGE,any_single,drop_top1_days,1841,-10.148457590568684,171,63,108,99,0.08799565453557849,0.3684210526315789,0.06944444444444445,0.1059426429667324,0.31283170391061454,0.4311635721363029
q05,lower,without_DOGE,any_single,drop_top5_days,1745,-10.148457590568684,156,57,99,97,0.08825214899713467,0.36538461538461536,0.06951747141119669,0.10587885071672544,0.3040915915915916,0.4315068493150685
q05,lower,without_DOGE,joint_0.5,all,1865,-10.148457590568684,176,67,109,105,0.09222520107238606,0.3806818181818182,0.07398166612316279,0.110099114108189,0.32373892793279824,0.4451830185525656
q05,lower,without_DOGE,joint_0.5,2026-01,744,-10.148457590568684,57,22,35,30,0.06989247311827956,0.38596491228070173,0.03837719298245614,0.10201508620689655,0.21428571428571427,0.5357142857142857
q05,lower,without_DOGE,joint_0.5,2026-02,672,-10.148457590568684,56,21,35,45,0.09821428571428571,0.375,0.07552083333333333,0.12214756592292088,0.25,0.5
q05,lower,without_DOGE,joint_0.5,2026-03,449,-10.148457590568684,63,24,39,30,0.12026726057906459,0.38095238095238093,0.08333333333333333,0.15833333333333333,0.3333333333333333,0.4766045548654245
q05,lower,without_DOGE,joint_0.5,drop_top1_days,1841,-10.148457590568684,171,65,106,101,0.09016838674633351,0.38011695906432746,0.07142857142857142,0.10791535513493689,0.3219138718312077,0.4466737588652482
q05,lower,without_DOGE,joint_0.5,drop_top5_days,1745,-10.148457590568684,156,59,97,99,0.09054441260744986,0.3782051282051282,0.0717947268484295,0.10807745398557742,0.31444726656990807,0.44916326968461706
q05,lower,without_DOGE,joint_1.0,all,1865,-10.148457590568684,176,124,52,226,0.1876675603217158,0.7045454545454546,0.14959659494512043,0.22443487621097954,0.652620320855615,0.7605693993017937
q05,lower,without_DOGE,joint_1.0,2026-01,744,-10.148457590568684,57,39,18,63,0.13709677419354838,0.6842105263157895,0.0763888888888889,0.19791666666666666,0.5490196078431373,0.8461538461538461
q05,lower,without_DOGE,joint_1.0,2026-02,672,-10.148457590568684,56,41,15,96,0.20386904761904762,0.7321428571428571,0.1590909090909091,0.25142107046070455,0.6551724137931034,0.7894736842105263
q05,lower,without_DOGE,joint_1.0,2026-03,449,-10.148457590568684,63,44,19,67,0.24721603563474387,0.6984126984126984,0.1662878787878788,0.32697163341645896,0.6374725274725275,0.8333333333333334
q05,lower,without_DOGE,joint_1.0,drop_top1_days,1841,-10.148457590568684,171,120,51,219,0.18413905486148832,0.7017543859649122,0.14584214214695979,0.22137404580152673,0.6483240030409843,0.7594155844155844
q05,lower,without_DOGE,joint_1.0,drop_top5_days,1745,-10.148457590568684,156,110,46,203,0.17936962750716332,0.7051282051282052,0.14355939896828923,0.21201361355117293,0.6473818429105747,0.7642857142857142
q05,lower,without_DOGE,USDT,all,1865,-10.148457590568684,176,165,11,552,0.3844504021447721,0.9375,0.33814102564102566,0.42630809941762576,0.898936170212766,0.974025974025974
q05,lower,without_DOGE,USDT,2026-01,744,-10.148457590568684,57,56,1,232,0.3870967741935484,0.9824561403508771,0.29384057971014493,0.47224616858237545,0.9464044401544401,1.0
q05,lower,without_DOGE,USDT,2026-02,672,-10.148457590568684,56,52,4,186,0.3541666666666667,0.9285714285714286,0.2866190476190476,0.4231036324786325,0.8863636363636364,0.9722222222222222
q05,lower,without_DOGE,USDT,2026-03,449,-10.148457590568684,63,57,6,134,0.42538975501113585,0.9047619047619048,0.3162546816479401,0.5334539969834088,0.84,1.0
q05,lower,without_DOGE,USDT,drop_top1_days,1841,-10.148457590568684,171,161,10,539,0.38022813688212925,0.9415204678362573,0.33404839356561317,0.42305630026809654,0.9010416666666666,0.9777777777777777
q05,lower,without_DOGE,USDT,drop_top5_days,1745,-10.148457590568684,156,149,7,506,0.3753581661891118,0.9551282051282052,0.3292823754348271,0.41838538597525043,0.9285516969218627,0.9791666666666666
q05,lower,without_DOGE,equal_1bp_any,all,1865,-10.148457590568684,176,14,162,10,0.012868632707774798,0.07954545454545454,0.007506702412868633,0.018696581196581196,0.043478260869565216,0.11496463306808133
q05,lower,without_DOGE,equal_1bp_any,2026-01,744,-10.148457590568684,57,4,53,2,0.008064516129032258,0.07017543859649122,0.0,0.02,0.0,0.15625
q05,lower,without_DOGE,equal_1bp_any,2026-02,672,-10.148457590568684,56,4,52,5,0.013392857142857142,0.07142857142857142,0.008333333333333333,0.01893939393939394,0.02564102564102564,0.12903225806451613
q05,lower,without_DOGE,equal_1bp_any,2026-03,449,-10.148457590568684,63,6,57,3,0.0200445434298441,0.09523809523809523,0.006211180124223602,0.029233844716262905,0.034482758620689655,0.13333333333333333
q05,lower,without_DOGE,equal_1bp_any,drop_top1_days,1841,-10.148457590568684,171,14,157,9,0.012493210211841391,0.08187134502923976,0.006995457654314218,0.0183982683982684,0.04604885057471264,0.1170260686218133
q05,lower,without_DOGE,equal_1bp_any,drop_top5_days,1745,-10.148457590568684,156,12,144,8,0.011461318051575931,0.07692307692307693,0.006278538812785388,0.017156928455028125,0.038180732484076434,0.11656952965235173
q10,lower,mean5,BTC,all,1865,-9.978257259238102,384,1,383,0,0.0005361930294906167,0.0026041666666666665,0.0,0.0016146393972012918,0.0,0.008451897827643827
q10,lower,mean5,BTC,2026-01,744,-9.978257259238102,122,0,122,0,0.0,0.0,0.0,0.0,0.0,0.0
q10,lower,mean5,BTC,2026-02,672,-9.978257259238102,143,1,142,0,0.001488095238095238,0.006993006993006993,0.0,0.005434782608695652,0.0,0.023529411764705882
q10,lower,mean5,BTC,2026-03,449,-9.978257259238102,119,0,119,0,0.0,0.0,0.0,0.0,0.0,0.0
q10,lower,mean5,BTC,drop_top1_days,1841,-9.978257259238102,376,0,376,0,0.0,0.0,0.0,0.0,0.0,0.0
q10,lower,mean5,BTC,drop_top5_days,1745,-9.978257259238102,345,0,345,0,0.0,0.0,0.0,0.0,0.0,0.0
q10,lower,mean5,ETH,all,1865,-9.978257259238102,384,25,359,31,0.030026809651474532,0.06510416666666667,0.023676933599217354,0.03646112600536193,0.043242464366383675,0.08959930258859009
q10,lower,mean5,ETH,2026-01,744,-9.978257259238102,122,8,114,9,0.0228494623655914,0.06557377049180328,0.015151515151515152,0.030864197530864196,0.03125,0.10753515301902399
q10,lower,mean5,ETH,2026-02,672,-9.978257259238102,143,9,134,13,0.03273809523809524,0.06293706293706294,0.023809523809523808,0.041666666666666664,0.02702702702702703,0.1
q10,lower,mean5,ETH,2026-03,449,-9.978257259238102,119,8,111,9,0.0378619153674833,0.06722689075630252,0.01379825122627426,0.05833981841763943,0.0,0.1282051282051282
q10,lower,mean5,ETH,drop_top1_days,1841,-9.978257259238102,376,24,352,29,0.028788701792504073,0.06382978723404255,0.02189844923957466,0.03544567803703047,0.04040404040404041,0.08888888888888889
q10,lower,mean5,ETH,drop_top5_days,1745,-9.978257259238102,345,19,326,29,0.027507163323782235,0.05507246376811594,0.020322019403190953,0.034484742668941706,0.030547534616683553,0.08192580512930188
q10,lower,mean5,XRP,all,1865,-9.978257259238102,384,37,347,50,0.04664879356568365,0.09635416666666667,0.036997319034852545,0.05737265415549598,0.07033394886224853,0.1231544941814807
q10,lower,mean5,XRP,2026-01,744,-9.978257259238102,122,12,110,15,0.036290322580645164,0.09836065573770492,0.02342303240740741,0.04861111111111111,0.05374193548387097,0.13953488372093023
q10,lower,mean5,XRP,2026-02,672,-9.978257259238102,143,11,132,20,0.046130952380952384,0.07692307692307693,0.032196969696969696,0.05972524154589372,0.046153846153846156,0.11307312252964424
q10,lower,mean5,XRP,2026-03,449,-9.978257259238102,119,14,105,15,0.0645879732739421,0.11764705882352941,0.026913839032272152,0.10154614296413415,0.052071290944123313,0.18006557377049182
q10,lower,mean5,XRP,drop_top1_days,1841,-9.978257259238102,376,36,340,48,0.045627376425855515,0.09574468085106383,0.0353887399463807,0.056686846450192625,0.06905370843989769,0.1231544941814807
q10,lower,mean5,XRP,drop_top5_days,1745,-9.978257259238102,345,31,314,48,0.04527220630372493,0.08985507246376812,0.0344808429118774,0.05678847743439793,0.0593736090504451,0.11846877869605142
q10,lower,mean5,SOL,all,1865,-9.978257259238102,384,63,321,74,0.07345844504021448,0.1640625,0.060897435897435896,0.0860042735042735,0.1324167338168144,0.19647788388342544
q10,lower,mean5,SOL,2026-01,744,-9.978257259238102,122,20,102,24,0.05913978494623656,0.16393442622950818,0.036904761904761905,0.07936817956349206,0.10321915530428999,0.22131147540983606
q10,lower,mean5,SOL,2026-02,672,-9.978257259238102,143,23,120,32,0.0818452380952381,0.16083916083916083,0.061725308641975306,0.10156567581300813,0.1111111111111111,0.20897754815665262
q10,lower,mean5,SOL,2026-03,449,-9.978257259238102,119,20,99,18,0.08463251670378619,0.16806722689075632,0.04798534798534799,0.12987074030552295,0.08819829818719942,0.25
q10,lower,mean5,SOL,drop_top1_days,1841,-9.978257259238102,376,61,315,72,0.07224334600760456,0.1622340425531915,0.059121480306296256,0.08535926526202053,0.12886103657675468,0.1953785492007654
q10,lower,mean5,SOL,drop_top5_days,1745,-9.978257259238102,345,55,290,72,0.07277936962750717,0.15942028985507245,0.059121480306296256,0.08643732224376467,0.12130650769995033,0.19487750874937504
q10,lower,mean5,DOGE,all,1865,-9.978257259238102,384,370,14,851,0.6546916890080429,0.9635416666666666,0.6100427350427351,0.692225201072386,0.9424855527638191,0.9841290781924027
q10,lower,mean5,DOGE,2026-01,744,-9.978257259238102,122,118,4,331,0.603494623655914,0.9672131147540983,0.5089971550497866,0.6875,0.9421881544776745,0.9913117800074323
q10,lower,mean5,DOGE,2026-02,672,-9.978257259238102,143,140,3,307,0.6651785714285714,0.9790209790209791,0.6210906498015873,0.7043650793650794,0.9466547619047619,1.0
q10,lower,mean5,DOGE,2026-03,449,-9.978257259238102,119,112,7,213,0.7238307349665924,0.9411764705882353,0.674215367965368,0.7793311150511257,0.8928571428571429,1.0
q10,lower,mean5,DOGE,drop_top1_days,1841,-9.978257259238102,376,363,13,839,0.6529060293318848,0.9654255319148937,0.608505997818975,0.6907964421510049,0.9434444392746223,0.98538856775851
q10,lower,mean5,DOGE,drop_top5_days,1745,-9.978257259238102,345,336,9,802,0.6521489971346704,0.9739130434782609,0.6062447819662279,0.6906429171510934,0.9585987261146497,0.9875814738133578
q10,lower,mean5,any_single,all,1865,-9.978257259238102,384,370,14,851,0.6546916890080429,0.9635416666666666,0.6100427350427351,0.692225201072386,0.9424855527638191,0.9841290781924027
q10,lower,mean5,any_single,2026-01,744,-9.978257259238102,122,118,4,331,0.603494623655914,0.9672131147540983,0.5089971550497866,0.6875,0.9421881544776745,0.9913117800074323
q10,lower,mean5,any_single,2026-02,672,-9.978257259238102,143,140,3,307,0.6651785714285714,0.9790209790209791,0.6210906498015873,0.7043650793650794,0.9466547619047619,1.0
q10,lower,mean5,any_single,2026-03,449,-9.978257259238102,119,112,7,213,0.7238307349665924,0.9411764705882353,0.674215367965368,0.7793311150511257,0.8928571428571429,1.0
q10,lower,mean5,any_single,drop_top1_days,1841,-9.978257259238102,376,363,13,839,0.6529060293318848,0.9654255319148937,0.608505997818975,0.6907964421510049,0.9434444392746223,0.98538856775851
q10,lower,mean5,any_single,drop_top5_days,1745,-9.978257259238102,345,336,9,802,0.6521489971346704,0.9739130434782609,0.6062447819662279,0.6906429171510934,0.9585987261146497,0.9875814738133578
q10,lower,mean5,joint_0.5,all,1865,-9.978257259238102,384,295,89,496,0.42412868632707773,0.7682291666666666,0.38212198002631265,0.4599358974358974,0.7268286570083746,0.8117333731581043
q10,lower,mean5,joint_0.5,2026-01,744,-9.978257259238102,122,99,23,179,0.3736559139784946,0.8114754098360656,0.28747685185185184,0.45371966794380586,0.7720523735810114,0.8572023809523809
q10,lower,mean5,joint_0.5,2026-02,672,-9.978257259238102,143,105,38,198,0.45089285714285715,0.7342657342657343,0.41474837662337666,0.48215430402930404,0.6640577555668016,0.8214285714285714
q10,lower,mean5,joint_0.5,2026-03,449,-9.978257259238102,119,91,28,119,0.46770601336302897,0.7647058823529411,0.3923202614379085,0.5368283129786504,0.6967028918769571,0.8641975308641975
q10,lower,mean5,joint_0.5,drop_top1_days,1841,-9.978257259238102,376,292,84,487,0.423139598044541,0.776595744680851,0.38164905848270864,0.4592214545314221,0.7384948308053652,0.8157932011331445
q10,lower,mean5,joint_0.5,drop_top5_days,1745,-9.978257259238102,345,269,76,466,0.42120343839541546,0.7797101449275362,0.3767009067889141,0.4584527220630373,0.7430861191747042,0.8165034029337915
q10,lower,mean5,joint_1.0,all,1865,-9.978257259238102,384,380,4,1022,0.7517426273458445,0.9895833333333334,0.7083054066130474,0.7884832897081041,0.9788862215938915,1.0
q10,lower,mean5,joint_1.0,2026-01,744,-9.978257259238102,122,121,1,398,0.6975806451612904,0.9918032786885246,0.5968025846702317,0.7850961538461538,0.9714148351648352,1.0
q10,lower,mean5,joint_1.0,2026-02,672,-9.978257259238102,143,142,1,372,0.7648809523809523,0.993006993006993,0.7390277777777778,0.7875099206349206,0.9764705882352941,1.0
q10,lower,mean5,joint_1.0,2026-03,449,-9.978257259238102,119,117,2,252,0.821826280623608,0.9831932773109243,0.7638888888888888,0.880839087262445,0.9601592039800995,1.0
q10,lower,mean5,joint_1.0,drop_top1_days,1841,-9.978257259238102,376,373,3,1008,0.7501357957631722,0.9920212765957447,0.7066807861127563,0.7871313672922252,0.9814305101474308,1.0
q10,lower,mean5,joint_1.0,drop_top5_days,1745,-9.978257259238102,345,344,1,965,0.7501432664756447,0.9971014492753624,0.7032884197535645,0.7881630159613501,0.9903815136476427,1.0
q10,lower,mean5,USDT,all,1865,-9.978257259238102,384,267,117,456,0.38766756032171584,0.6953125,0.3573717948717949,0.41819160387513454,0.636771012006861,0.7623840748190914
q10,lower,mean5,USDT,2026-01,744,-9.978257259238102,122,102,20,207,0.4153225806451613,0.8360655737704918,0.34634967672413797,0.4755060088551549,0.7857142857142857,0.8956521739130435
q10,lower,mean5,USDT,2026-02,672,-9.978257259238102,143,90,53,154,0.3630952380952381,0.6293706293706294,0.324037037037037,0.3938188044034818,0.5454545454545454,0.723968593459785
q10,lower,mean5,USDT,2026-03,449,-9.978257259238102,119,75,44,95,0.37861915367483295,0.6302521008403361,0.31547619047619047,0.46003539823008854,0.5610840108401084,0.7142857142857143
q10,lower,mean5,USDT,drop_top1_days,1841,-9.978257259238102,376,265,111,448,0.3872895165670831,0.7047872340425532,0.3563580707948579,0.4181936258913226,0.6495179484046993,0.7672511518268509
q10,lower,mean5,USDT,drop_top5_days,1745,-9.978257259238102,345,247,98,430,0.3879656160458453,0.7159420289855073,0.3541544773566941,0.4220288380899966,0.6647871181242181,0.7726204767621334
q10,lower,mean5,equal_1bp_any,all,1865,-9.978257259238102,384,7,377,6,0.006970509383378016,0.018229166666666668,0.004273504273504274,0.010227983128428526,0.007792207792207792,0.030694471768640565
q10,lower,mean5,equal_1bp_any,2026-01,744,-9.978257259238102,122,3,119,3,0.008064516129032258,0.02459016393442623,0.001736111111111111,0.015632038288288283,0.0,0.05663072776280321
q10,lower,mean5,equal_1bp_any,2026-02,672,-9.978257259238102,143,2,141,2,0.005952380952380952,0.013986013986013986,0.001736111111111111,0.009615384615384616,0.0,0.03389830508474576
q10,lower,mean5,equal_1bp_any,2026-03,449,-9.978257259238102,119,2,117,1,0.0066815144766146995,0.01680672268907563,0.0,0.014126978836860525,0.0,0.04121004566210048
q10,lower,mean5,equal_1bp_any,drop_top1_days,1841,-9.978257259238102,376,6,370,6,0.006518196632265073,0.015957446808510637,0.003302146395156852,0.010187667560321715,0.00554016620498615,0.028802966280028947
q10,lower,mean5,equal_1bp_any,drop_top5_days,1745,-9.978257259238102,345,4,341,6,0.0057306590257879654,0.011594202898550725,0.002390914524805738,0.009518477043673012,0.002769700494329747,0.025003481894150414
q10,lower,median5,BTC,all,1865,-8.700751458106016,306,3,303,2,0.002680965147453083,0.00980392156862745,0.0005361930294906167,0.004862236628849271,0.0,0.020484852749727306
q10,lower,median5,BTC,2026-01,744,-8.700751458106016,113,2,111,1,0.004032258064516129,0.017699115044247787,0.0,0.008333333333333333,0.0,0.038834951456310676
q10,lower,median5,BTC,2026-02,672,-8.700751458106016,98,0,98,1,0.001488095238095238,0.0,0.0,0.004629629629629629,0.0,0.0
q10,lower,median5,BTC,2026-03,449,-8.700751458106016,95,1,94,0,0.0022271714922048997,0.010526315789473684,0.0,0.010309278350515464,0.0,0.04367149758454111
q10,lower,median5,BTC,drop_top1_days,1841,-8.700751458106016,298,3,295,2,0.0027159152634437804,0.010067114093959731,0.0005482456140350877,0.0049532195927352776,0.0,0.021150705112465702
q10,lower,median5,BTC,drop_top5_days,1745,-8.700751458106016,276,3,273,2,0.0028653295128939827,0.010869565217391304,0.0005976041044032676,0.005200817307256572,0.0,0.022155414908579463
q10,lower,median5,ETH,all,1865,-8.700751458106016,306,47,259,49,0.051474530831099194,0.15359477124183007,0.04006410256410257,0.06356837606837606,0.11875,0.18795376479600662
q10,lower,median5,ETH,2026-01,744,-8.700751458106016,113,20,93,15,0.04704301075268817,0.17699115044247787,0.025,0.075,0.11428571428571428,0.24140711902113457
q10,lower,median5,ETH,2026-02,672,-8.700751458106016,98,15,83,19,0.050595238095238096,0.15306122448979592,0.03665625,0.06597222222222222,0.09021879021879022,0.2222222222222222
q10,lower,median5,ETH,2026-03,449,-8.700751458106016,95,12,83,15,0.060133630289532294,0.12631578947368421,0.02976190476190476,0.09732360097323602,0.05128205128205128,0.18181818181818182
q10,lower,median5,ETH,drop_top1_days,1841,-8.700751458106016,298,47,251,49,0.052145573058120585,0.15771812080536912,0.04021255907492685,0.064343163538874,0.12307449648143655,0.19184085755514327
q10,lower,median5,ETH,drop_top5_days,1745,-8.700751458106016,276,44,232,45,0.05100286532951289,0.15942028985507245,0.03896103896103896,0.06387789711701526,0.12330701754385966,0.19477900056436304
q10,lower,median5,XRP,all,1865,-8.700751458106016,306,40,266,61,0.05415549597855228,0.13071895424836602,0.041591299381999895,0.06673842841765339,0.0962071092173133,0.16334157160963245
q10,lower,median5,XRP,2026-01,744,-8.700751458106016,113,18,95,11,0.038978494623655914,0.1592920353982301,0.018808361629881157,0.05882775524002704,0.11764705882352941,0.20622111624600067
q10,lower,median5,XRP,2026-02,672,-8.700751458106016,98,13,85,32,0.06696428571428571,0.1326530612244898,0.04583333333333333,0.0883917297979798,0.05813953488372093,0.20009174311926597
q10,lower,median5,XRP,2026-03,449,-8.700751458106016,95,9,86,18,0.060133630289532294,0.09473684210526316,0.0339827977388384,0.07916666666666666,0.03225806451612903,0.16129032258064516
q10,lower,median5,XRP,drop_top1_days,1841,-8.700751458106016,298,39,259,58,0.052688756110809344,0.13087248322147652,0.040325640987661636,0.06439393939393939,0.09539423076923077,0.16417910447761194
q10,lower,median5,XRP,drop_top5_days,1745,-8.700751458106016,276,36,240,53,0.05100286532951289,0.13043478260869565,0.03869480227201038,0.0633363149013396,0.09708546415879346,0.16015625
q10,lower,median5,SOL,all,1865,-8.700751458106016,306,68,238,92,0.08579088471849866,0.2222222222222222,0.06673842841765339,0.1052477792958148,0.1641203648996762,0.27899686520376177
q10,lower,median5,SOL,2026-01,744,-8.700751458106016,113,28,85,32,0.08064516129032258,0.24778761061946902,0.0390625,0.11957653985507245,0.13917503273679616,0.35714285714285715
q10,lower,median5,SOL,2026-02,672,-8.700751458106016,98,15,83,41,0.08333333333333333,0.15306122448979592,0.05513970588235294,0.11149549549549549,0.08333333333333333,0.25274725274725274
q10,lower,median5,SOL,2026-03,449,-8.700751458106016,95,25,70,19,0.09799554565701558,0.2631578947368421,0.050828460038986355,0.14788793774319067,0.17391304347826086,0.3753623188405798
q10,lower,median5,SOL,drop_top1_days,1841,-8.700751458106016,298,67,231,90,0.08527973927213471,0.22483221476510068,0.06595174262734585,0.10498376925850374,0.16560509554140126,0.28185897841635543
q10,lower,median5,SOL,drop_top5_days,1745,-8.700751458106016,276,59,217,82,0.08080229226361031,0.213768115942029,0.06043987807441665,0.10178848841032385,0.1541494546643288,0.27394339768425
q10,lower,median5,DOGE,all,1865,-8.700751458106016,306,106,200,85,0.10241286863270778,0.3464052287581699,0.08470754681588494,0.12109795479009688,0.2747603833865815,0.4208539377289377
q10,lower,median5,DOGE,2026-01,744,-8.700751458106016,113,49,64,34,0.11155913978494623,0.4336283185840708,0.07738095238095238,0.14814814814814814,0.3690018315018315,0.5319320521619766
q10,lower,median5,DOGE,2026-02,672,-8.700751458106016,98,31,67,30,0.09077380952380952,0.3163265306122449,0.0638845486111111,0.11835101010101008,0.20984783232845247,0.4507180336923502
q10,lower,median5,DOGE,2026-03,449,-8.700751458106016,95,26,69,21,0.10467706013363029,0.2736842105263158,0.05899472394950066,0.1601167883211679,0.1292547274749722,0.431941031941032
q10,lower,median5,DOGE,drop_top1_days,1841,-8.700751458106016,298,103,195,82,0.10048886474741989,0.34563758389261745,0.08234596363627826,0.11943041232990895,0.27298867487069733,0.4217766176237937
q10,lower,median5,DOGE,drop_top5_days,1745,-8.700751458106016,276,97,179,78,0.10028653295128939,0.35144927536231885,0.08039696512407779,0.12046983891309045,0.2821576763485477,0.4187511281588448
q10,lower,median5,any_single,all,1865,-8.700751458106016,306,147,159,187,0.17908847184986595,0.4803921568627451,0.1485042735042735,0.20776253955183213,0.3981351069379238,0.5610951731215524
q10,lower,median5,any_single,2026-01,744,-8.700751458106016,113,64,49,66,0.17473118279569894,0.5663716814159292,0.1125,0.23674473392461198,0.5156013257575758,0.6341850561362756
