mode,definition,information,fold,candidate,kind,n,loss_sum,mean_loss,first_origin,last_label,validation_months
available_macro,CAP,F,2026-02,5,linear,887,1257.6132142375955,1.4178277499860152,2025-11-03T03:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
available_macro,CAP,F,2026-02,6,linear,887,1415.1168267714802,1.5953966479949044,2025-11-03T03:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
available_macro,CAP,F,2026-02,7,linear,887,1433.2440700651312,1.615833224425176,2025-11-03T03:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
available_macro,CAP,F,2026-02,8,linear,887,1437.4125160055808,1.620532712520384,2025-11-03T03:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
available_macro,CAP,F,2026-02,9,linear,887,1415.1168267714806,1.5953966479949049,2025-11-03T03:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
available_macro,CAP,F,2026-02,10,linear,887,1357.7579865033956,1.5307305372078868,2025-11-03T03:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
available_macro,CAP,F,2026-02,11,linear,887,1310.2289338118107,1.4771464868227855,2025-11-03T03:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
available_macro,CAP,F,2026-02,12,qrf,887,1408.2059147731952,1.5876053154151017,2025-11-03T03:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
available_macro,CAP,F,2026-02,13,qrf,887,1424.5806242769004,1.606066092758625,2025-11-03T03:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
available_macro,CAP,F,2026-02,14,qrf,887,1496.218242800771,1.6868300369794487,2025-11-03T03:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
available_macro,CAP,F,2026-02,15,qrf,887,1122.365247167059,1.2653497713270112,2025-11-03T03:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
available_macro,CAP,F,2026-02,16,qrf,887,1095.112691589622,1.2346253569217835,2025-11-03T03:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
available_macro,CAP,F,2026-02,17,qrf,887,1123.0771456085163,1.2661523625800635,2025-11-03T03:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
available_macro,CAP,F,2026-02,18,qrf,887,1535.2941504478247,1.7308840478554957,2025-11-03T03:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
available_macro,CAP,F,2026-02,19,qrf,887,1532.826782623408,1.728102347940708,2025-11-03T03:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
available_macro,CAP,F,2026-02,20,qrf,887,1668.0281689256476,1.8805278116410908,2025-11-03T03:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
available_macro,CAP,F,2026-02,21,qrf,887,1141.0048256338132,1.2863639522365424,2025-11-03T03:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
available_macro,CAP,F,2026-02,22,qrf,887,1121.921914766163,1.264849960277523,2025-11-03T03:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
available_macro,CAP,F,2026-02,23,qrf,887,1138.6707137754156,1.2837324845269624,2025-11-03T03:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
available_macro,CAP,F,2026-02,24,boosting,887,1377.1733014707183,1.5526192801248233,2025-11-03T03:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
available_macro,CAP,F,2026-02,25,boosting,887,1384.622053350076,1.5610169710823856,2025-11-03T03:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
available_macro,CAP,F,2026-02,26,boosting,887,1442.1481057105402,1.625871596065998,2025-11-03T03:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
available_macro,CAP,F,2026-02,27,boosting,887,1097.289097956395,1.2370790281357327,2025-11-03T03:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
available_macro,CAP,F,2026-02,28,boosting,887,1082.3150905671168,1.2201973963552615,2025-11-03T03:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
available_macro,CAP,F,2026-02,29,boosting,887,1130.7848500570299,1.2748419955547123,2025-11-03T03:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
available_macro,CAP,F,2026-02,30,boosting,887,1399.4326545236581,1.5777143793953305,2025-11-03T03:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
available_macro,CAP,F,2026-02,31,boosting,887,1401.9580793704372,1.5805615325484073,2025-11-03T03:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
available_macro,CAP,F,2026-02,32,boosting,887,1581.1749037047537,1.7826098125194516,2025-11-03T03:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
available_macro,CAP,F,2026-02,33,boosting,887,1120.6501808503842,1.2634162129091142,2025-11-03T03:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
available_macro,CAP,F,2026-02,34,boosting,887,1126.8937315739513,1.2704551652468448,2025-11-03T03:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
available_macro,CAP,F,2026-02,35,boosting,887,1141.808396050716,1.2872698940819798,2025-11-03T03:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
available_macro,CAP,F,2026-02,36,threshold,887,6399.35235388846,7.214602428284622,2025-11-03T03:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
available_macro,CAP,F,2026-02,37,threshold,887,3601.85933114232,4.06072077919089,2025-11-03T03:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
available_macro,CAP,F,2026-02,38,threshold,887,1828.383619009423,2.061311859086159,2025-11-03T03:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
available_macro,CAP,F,2026-02,39,threshold,887,4115.709747065351,4.640033536714037,2025-11-03T03:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
available_macro,CAP,F,2026-02,40,threshold,887,2937.694889144427,3.3119446326318234,2025-11-03T03:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
available_macro,CAP,F,2026-02,41,threshold,887,1656.7484824786277,1.8678111414640672,2025-11-03T03:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
available_macro,CAP,F,2026-02,42,threshold,887,6399.352353888431,7.214602428284589,2025-11-03T03:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
available_macro,CAP,F,2026-02,43,threshold,887,4054.5816948791003,4.571118032558174,2025-11-03T03:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
available_macro,CAP,F,2026-02,44,threshold,887,1871.2078411710663,2.1095917036877863,2025-11-03T03:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
available_macro,CAP,F,2026-02,45,threshold,887,4115.7097470653325,4.640033536714016,2025-11-03T03:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
available_macro,CAP,F,2026-02,46,threshold,887,3195.091951652651,3.6021329781878815,2025-11-03T03:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
available_macro,CAP,F,2026-02,47,threshold,887,1467.9387645913193,1.6549478743983308,2025-11-03T03:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
available_macro,CAP,F,2026-02,48,threshold,887,2474.5776037678106,2.789828189140711,2025-11-03T03:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
available_macro,CAP,F,2026-02,49,threshold,887,2214.3342107721487,2.4964309027870897,2025-11-03T03:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
available_macro,CAP,F,2026-02,50,threshold,887,1722.741249693795,1.9422111045025874,2025-11-03T03:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
available_macro,CAP,F,2026-02,51,threshold,887,2372.7577678864827,2.6750369423748395,2025-11-03T03:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
available_macro,CAP,F,2026-02,52,threshold,887,2278.4906534798006,2.568760601442842,2025-11-03T03:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
available_macro,CAP,F,2026-02,53,threshold,887,1572.917985397154,1.7733009981929584,2025-11-03T03:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
available_macro,CAP,F,2026-02,54,threshold,887,2474.5776037677924,2.7898281891406906,2025-11-03T03:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
available_macro,CAP,F,2026-02,55,threshold,887,2214.1721281706373,2.4962481715565246,2025-11-03T03:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
available_macro,CAP,F,2026-02,56,threshold,887,1202.1695041105108,1.355320748715345,2025-11-03T03:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
available_macro,CAP,F,2026-02,57,threshold,887,2372.7577678864473,2.6750369423747995,2025-11-03T03:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
available_macro,CAP,F,2026-02,58,threshold,887,2395.5579460328527,2.700741765538729,2025-11-03T03:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
available_macro,CAP,F,2026-02,59,threshold,887,1387.0530331486855,1.5637576472927683,2025-11-03T03:00:00+00:00,2026-01-30T17:00:00+00:00,"2025-11,2025-12,2026-01"
available_macro,CAP,F,2026-03,0,linear,887,1196.7029847294668,1.3491578181842918,2025-12-01T03:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
available_macro,CAP,F,2026-03,1,linear,887,1174.6265199989002,1.3242689064249158,2025-12-01T03:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
available_macro,CAP,F,2026-03,2,linear,887,1169.325441746955,1.3182924935140417,2025-12-01T03:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
available_macro,CAP,F,2026-03,3,linear,887,1196.7029847294689,1.349157818184294,2025-12-01T03:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
available_macro,CAP,F,2026-03,4,linear,887,1184.9450777713369,1.335902004251789,2025-12-01T03:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
available_macro,CAP,F,2026-03,5,linear,887,1189.7602661744445,1.341330627028686,2025-12-01T03:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
available_macro,CAP,F,2026-03,6,linear,887,1272.1719916415273,1.4342412532598954,2025-12-01T03:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
available_macro,CAP,F,2026-03,7,linear,887,1239.2732624941896,1.397151366960755,2025-12-01T03:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
available_macro,CAP,F,2026-03,8,linear,887,1201.5227787392787,1.3545916333024564,2025-12-01T03:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
available_macro,CAP,F,2026-03,9,linear,887,1272.1719916415277,1.434241253259896,2025-12-01T03:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
available_macro,CAP,F,2026-03,10,linear,887,1220.0032109100782,1.3754263933597275,2025-12-01T03:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
available_macro,CAP,F,2026-03,11,linear,887,1270.0411190197608,1.4318389165949952,2025-12-01T03:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
available_macro,CAP,F,2026-03,12,qrf,887,1212.8786509184056,1.3673941949474697,2025-12-01T03:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
available_macro,CAP,F,2026-03,13,qrf,887,1226.2880821752233,1.3825119302990116,2025-12-01T03:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
available_macro,CAP,F,2026-03,14,qrf,887,1321.3962136853704,1.4897364303104514,2025-12-01T03:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
available_macro,CAP,F,2026-03,15,qrf,887,1092.2960704194727,1.2314499102812544,2025-12-01T03:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
available_macro,CAP,F,2026-03,16,qrf,887,1068.008420850564,1.2040681182080768,2025-12-01T03:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
available_macro,CAP,F,2026-03,17,qrf,887,1093.2042203586984,1.232473754632129,2025-12-01T03:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
available_macro,CAP,F,2026-03,18,qrf,887,1361.8570702352943,1.5353518266463295,2025-12-01T03:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
available_macro,CAP,F,2026-03,19,qrf,887,1351.9314884356104,1.5241617682475879,2025-12-01T03:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
available_macro,CAP,F,2026-03,20,qrf,887,1513.0970280582028,1.7058591071682105,2025-12-01T03:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
available_macro,CAP,F,2026-03,21,qrf,887,1115.657807637996,1.2577878327373124,2025-12-01T03:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
available_macro,CAP,F,2026-03,22,qrf,887,1101.4001474432469,1.2417138077150471,2025-12-01T03:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
available_macro,CAP,F,2026-03,23,qrf,887,1119.1210646386355,1.2616922938428812,2025-12-01T03:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
available_macro,CAP,F,2026-03,24,boosting,887,1157.4013489764163,1.3048493224085866,2025-12-01T03:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
available_macro,CAP,F,2026-03,25,boosting,887,1158.5263650867546,1.3061176607516962,2025-12-01T03:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
available_macro,CAP,F,2026-03,26,boosting,887,1226.3418184874786,1.3825725123872363,2025-12-01T03:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
available_macro,CAP,F,2026-03,27,boosting,887,1089.8103799198125,1.2286475534608934,2025-12-01T03:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
available_macro,CAP,F,2026-03,28,boosting,887,1067.9252024894827,1.2039742981843096,2025-12-01T03:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
available_macro,CAP,F,2026-03,29,boosting,887,1084.9723172239803,1.2231931423043747,2025-12-01T03:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
available_macro,CAP,F,2026-03,30,boosting,887,1186.6879487557721,1.3378669095330014,2025-12-01T03:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
available_macro,CAP,F,2026-03,31,boosting,887,1184.3587181012138,1.335240944871718,2025-12-01T03:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
available_macro,CAP,F,2026-03,32,boosting,887,1406.7913188156397,1.5860105059928293,2025-12-01T03:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
available_macro,CAP,F,2026-03,33,boosting,887,1110.7504566384957,1.2522553062440764,2025-12-01T03:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
available_macro,CAP,F,2026-03,34,boosting,887,1108.0993306608843,1.249266438174616,2025-12-01T03:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
available_macro,CAP,F,2026-03,35,boosting,887,1121.2376824986,1.2640785597503945,2025-12-01T03:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
available_macro,CAP,F,2026-03,36,threshold,887,6178.360409332694,6.965457056744864,2025-12-01T03:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
available_macro,CAP,F,2026-03,37,threshold,887,3401.188769871116,3.8344856481072336,2025-12-01T03:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
available_macro,CAP,F,2026-03,38,threshold,887,1651.7642761976213,1.8621919686557173,2025-12-01T03:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
available_macro,CAP,F,2026-03,39,threshold,887,3921.799973293262,4.421420488492967,2025-12-01T03:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
available_macro,CAP,F,2026-03,40,threshold,887,2761.816898167806,3.1136605390843357,2025-12-01T03:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
available_macro,CAP,F,2026-03,41,threshold,887,1441.687161449582,1.6253519294809267,2025-12-01T03:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
available_macro,CAP,F,2026-03,42,threshold,887,6178.360409332664,6.96545705674483,2025-12-01T03:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
available_macro,CAP,F,2026-03,43,threshold,887,3938.1035282899747,4.439801046550141,2025-12-01T03:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
available_macro,CAP,F,2026-03,44,threshold,887,1800.1375652615156,2.0294673790997924,2025-12-01T03:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
available_macro,CAP,F,2026-03,45,threshold,887,3921.799973293243,4.421420488492946,2025-12-01T03:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
available_macro,CAP,F,2026-03,46,threshold,887,3057.819137790604,3.4473721959307824,2025-12-01T03:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
available_macro,CAP,F,2026-03,47,threshold,887,1381.78306118698,1.557816303480248,2025-12-01T03:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
available_macro,CAP,F,2026-03,48,threshold,887,2318.034253447191,2.613341886637194,2025-12-01T03:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
available_macro,CAP,F,2026-03,49,threshold,887,2049.875144222593,2.3110204557188196,2025-12-01T03:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
available_macro,CAP,F,2026-03,50,threshold,887,1519.8995991715046,1.7135282966984269,2025-12-01T03:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
available_macro,CAP,F,2026-03,51,threshold,887,2317.0539891699937,2.6122367408906353,2025-12-01T03:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
available_macro,CAP,F,2026-03,52,threshold,887,2147.4479536871513,2.4210236230971267,2025-12-01T03:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
available_macro,CAP,F,2026-03,53,threshold,887,1373.609832511231,1.548601840486168,2025-12-01T03:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
available_macro,CAP,F,2026-03,54,threshold,887,2318.034253447173,2.6133418866371736,2025-12-01T03:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
available_macro,CAP,F,2026-03,55,threshold,887,2070.521025154888,2.3342965334327936,2025-12-01T03:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
available_macro,CAP,F,2026-03,56,threshold,887,1185.7673837177936,1.3368290684529804,2025-12-01T03:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
available_macro,CAP,F,2026-03,57,threshold,887,2317.0539891699555,2.612236740890592,2025-12-01T03:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
available_macro,CAP,F,2026-03,58,threshold,887,2310.8895529165693,2.605286981867609,2025-12-01T03:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
available_macro,CAP,F,2026-03,59,threshold,887,1303.1311508695735,1.4691444767413455,2025-12-01T03:00:00+00:00,2026-02-27T17:00:00+00:00,"2025-12,2026-01,2026-02"
available_macro,PCA,R,2025-12,0,linear,955,1255.8325969558368,1.315007954927578,2025-09-01T02:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
available_macro,PCA,R,2025-12,1,linear,955,1271.3883069263097,1.33129665646734,2025-09-01T02:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
available_macro,PCA,R,2025-12,2,linear,955,1290.7797901757638,1.3516018745295955,2025-09-01T02:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
available_macro,PCA,R,2025-12,3,linear,955,1255.8325969558368,1.315007954927578,2025-09-01T02:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
available_macro,PCA,R,2025-12,4,linear,955,1249.875636015443,1.3087702994926105,2025-09-01T02:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
available_macro,PCA,R,2025-12,5,linear,955,1280.3123233498145,1.3406411762825283,2025-09-01T02:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
available_macro,PCA,R,2025-12,6,linear,955,1248.4411446600216,1.3072682143036876,2025-09-01T02:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
available_macro,PCA,R,2025-12,7,linear,955,1257.891924565038,1.31716431891627,2025-09-01T02:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
available_macro,PCA,R,2025-12,8,linear,955,1292.3422644341922,1.3532379732295206,2025-09-01T02:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
available_macro,PCA,R,2025-12,9,linear,955,1248.4411446600218,1.3072682143036878,2025-09-01T02:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
available_macro,PCA,R,2025-12,10,linear,955,1239.580258323194,1.2979897992913025,2025-09-01T02:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
available_macro,PCA,R,2025-12,11,linear,955,1279.3644489355183,1.339648637628815,2025-09-01T02:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
available_macro,PCA,R,2025-12,12,qrf,955,1259.1606393063832,1.3184928160276264,2025-09-01T02:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
available_macro,PCA,R,2025-12,13,qrf,955,1262.996656971207,1.3225095884515257,2025-09-01T02:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
available_macro,PCA,R,2025-12,14,qrf,955,1269.377532656667,1.3291911336719027,2025-09-01T02:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
available_macro,PCA,R,2025-12,15,qrf,955,1230.783893560912,1.2887789461370807,2025-09-01T02:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
available_macro,PCA,R,2025-12,16,qrf,955,1216.3921055028504,1.2737090109977491,2025-09-01T02:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
available_macro,PCA,R,2025-12,17,qrf,955,1239.4821501701342,1.2978870682409782,2025-09-01T02:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
available_macro,PCA,R,2025-12,18,qrf,955,1271.9445973246493,1.3318791595022506,2025-09-01T02:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
available_macro,PCA,R,2025-12,19,qrf,955,1274.344588292588,1.3343922390498304,2025-09-01T02:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
available_macro,PCA,R,2025-12,20,qrf,955,1275.8467032854287,1.3359651343302918,2025-09-01T02:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
available_macro,PCA,R,2025-12,21,qrf,955,1243.5191973026715,1.3021143427253106,2025-09-01T02:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
available_macro,PCA,R,2025-12,22,qrf,955,1232.2294885293556,1.2902926581459222,2025-09-01T02:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
available_macro,PCA,R,2025-12,23,qrf,955,1245.1127753163103,1.303783010802419,2025-09-01T02:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
available_macro,PCA,R,2025-12,24,boosting,955,1263.7526249404325,1.3233011779480968,2025-09-01T02:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
available_macro,PCA,R,2025-12,25,boosting,955,1262.1468917204347,1.3216197819062143,2025-09-01T02:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
available_macro,PCA,R,2025-12,26,boosting,955,1263.3585338909438,1.322888517163292,2025-09-01T02:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
available_macro,PCA,R,2025-12,27,boosting,955,1245.7230695973724,1.3044220624056255,2025-09-01T02:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
available_macro,PCA,R,2025-12,28,boosting,955,1233.5871548239365,1.2917142982449596,2025-09-01T02:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
available_macro,PCA,R,2025-12,29,boosting,955,1220.70694720723,1.2782271698505028,2025-09-01T02:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
available_macro,PCA,R,2025-12,30,boosting,955,1264.562709060805,1.3241494335715236,2025-09-01T02:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
available_macro,PCA,R,2025-12,31,boosting,955,1259.4957116408063,1.318843677110792,2025-09-01T02:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
available_macro,PCA,R,2025-12,32,boosting,955,1247.848430125091,1.3066475708116136,2025-09-01T02:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
available_macro,PCA,R,2025-12,33,boosting,955,1256.877571974474,1.316102169606779,2025-09-01T02:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
available_macro,PCA,R,2025-12,34,boosting,955,1233.5042974753887,1.2916275366234438,2025-09-01T02:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
available_macro,PCA,R,2025-12,35,boosting,955,1220.067126586583,1.277557200614223,2025-09-01T02:00:00+00:00,2025-11-28T17:00:00+00:00,"2025-09,2025-10,2025-11"
