mode,definition,information,strategy,calibration,fold,n,loss_bp,below_rate
available_macro,PCA,B,threshold,raw,2026-03,201,1.7860910785496398,0.1044776119402985
available_macro,PCA,F,boosting,raw,2025-12,313,1.6571639305800385,0.15654952076677317
available_macro,PCA,F,boosting,raw,2026-01,294,1.5401105247857905,0.20408163265306123
available_macro,PCA,F,boosting,raw,2026-02,280,2.151115665419057,0.24285714285714285
available_macro,PCA,F,boosting,raw,2026-03,201,1.9305073796055197,0.20398009950248755
available_macro,PCA,F,linear,raw,2025-12,313,2.0499060875777158,0.17891373801916932
available_macro,PCA,F,linear,raw,2026-01,294,1.390412867077645,0.11564625850340136
available_macro,PCA,F,linear,raw,2026-02,280,1.9155696889408018,0.16428571428571428
available_macro,PCA,F,linear,raw,2026-03,201,2.021710390616094,0.21393034825870647
available_macro,PCA,F,matched_full_spec,raw,2025-12,313,1.649602884679533,0.17891373801916932
available_macro,PCA,F,matched_full_spec,raw,2026-01,294,1.4509166820857784,0.1836734693877551
available_macro,PCA,F,matched_full_spec,raw,2026-02,280,2.0921387728748275,0.21071428571428572
available_macro,PCA,F,matched_full_spec,raw,2026-03,201,2.0085389628076786,0.20398009950248755
available_macro,PCA,F,ml_selected,raw,2025-12,313,1.649602884679533,0.17891373801916932
available_macro,PCA,F,ml_selected,raw,2026-01,294,1.4509166820857784,0.1836734693877551
available_macro,PCA,F,ml_selected,raw,2026-02,280,2.0921387728748275,0.21071428571428572
available_macro,PCA,F,ml_selected,raw,2026-03,201,2.0085389628076786,0.20398009950248755
available_macro,PCA,F,qrf,raw,2025-12,313,1.649602884679533,0.17891373801916932
available_macro,PCA,F,qrf,raw,2026-01,294,1.4509166820857784,0.1836734693877551
available_macro,PCA,F,qrf,raw,2026-02,280,2.0921387728748275,0.21071428571428572
available_macro,PCA,F,qrf,raw,2026-03,201,2.0085389628076786,0.20398009950248755
available_macro,PCA,F,threshold,raw,2025-12,313,1.6887348519792031,0.15654952076677317
available_macro,PCA,F,threshold,raw,2026-01,294,1.4665639687295113,0.1836734693877551
available_macro,PCA,F,threshold,raw,2026-02,280,1.9617129901155497,0.16071428571428573
available_macro,PCA,F,threshold,raw,2026-03,201,1.8609018965394974,0.13432835820895522
available_macro,PCA,R,boosting,raw,2025-12,313,1.6675371545605169,0.14696485623003194
available_macro,PCA,R,boosting,raw,2026-01,294,1.5849710963340162,0.2108843537414966
available_macro,PCA,R,boosting,raw,2026-02,280,2.1412692267419775,0.22857142857142856
available_macro,PCA,R,boosting,raw,2026-03,201,2.0266530825368942,0.21393034825870647
available_macro,PCA,R,linear,raw,2025-12,313,2.022148374446516,0.1757188498402556
available_macro,PCA,R,linear,raw,2026-01,294,1.4420385979048238,0.12244897959183673
available_macro,PCA,R,linear,raw,2026-02,280,1.9801678071135143,0.17142857142857143
available_macro,PCA,R,linear,raw,2026-03,201,1.9994635781092793,0.20398009950248755
available_macro,PCA,R,matched_full_spec,raw,2025-12,313,1.6532578315958701,0.1597444089456869
available_macro,PCA,R,matched_full_spec,raw,2026-01,294,1.5033734267093617,0.18027210884353742
available_macro,PCA,R,matched_full_spec,raw,2026-02,280,2.1054772742001298,0.22857142857142856
available_macro,PCA,R,matched_full_spec,raw,2026-03,201,2.0439434736236177,0.208955223880597
available_macro,PCA,R,ml_selected,raw,2025-12,313,1.6532578315958701,0.1597444089456869
available_macro,PCA,R,ml_selected,raw,2026-01,294,1.5033734267093617,0.18027210884353742
available_macro,PCA,R,ml_selected,raw,2026-02,280,2.1054772742001298,0.22857142857142856
available_macro,PCA,R,ml_selected,raw,2026-03,201,2.0439434736236177,0.208955223880597
available_macro,PCA,R,qrf,raw,2025-12,313,1.6532578315958701,0.1597444089456869
available_macro,PCA,R,qrf,raw,2026-01,294,1.5033734267093617,0.18027210884353742
available_macro,PCA,R,qrf,raw,2026-02,280,2.1054772742001298,0.22857142857142856
available_macro,PCA,R,qrf,raw,2026-03,201,2.0439434736236177,0.208955223880597
available_macro,PCA,R,threshold,raw,2025-12,313,1.6643484342880577,0.15654952076677317
available_macro,PCA,R,threshold,raw,2026-01,294,1.5739940352866337,0.21428571428571427
available_macro,PCA,R,threshold,raw,2026-02,280,2.1036946181439964,0.21428571428571427
available_macro,PCA,R,threshold,raw,2026-03,201,2.039018006562697,0.21890547263681592
available_macro,PCA,B,boosting,calibrated,2025-12,313,1.692971828445321,0.09584664536741214
available_macro,PCA,B,boosting,calibrated,2026-01,294,1.425320518581918,0.10884353741496598
available_macro,PCA,B,boosting,calibrated,2026-02,280,1.8977194417957115,0.11071428571428571
available_macro,PCA,B,boosting,calibrated,2026-03,201,1.8562152184010705,0.0845771144278607
available_macro,PCA,B,linear,calibrated,2025-12,313,1.7861624293730058,0.0926517571884984
available_macro,PCA,B,linear,calibrated,2026-01,294,1.4117260323850656,0.09183673469387756
available_macro,PCA,B,linear,calibrated,2026-02,280,1.893750815669141,0.11785714285714285
available_macro,PCA,B,linear,calibrated,2026-03,201,1.7940103675593178,0.09950248756218906
available_macro,PCA,B,matched_full_spec,calibrated,2025-12,313,1.6355818368083186,0.09584664536741214
available_macro,PCA,B,matched_full_spec,calibrated,2026-01,294,1.4173697173463142,0.12244897959183673
available_macro,PCA,B,matched_full_spec,calibrated,2026-02,280,1.8578210543510303,0.1
available_macro,PCA,B,matched_full_spec,calibrated,2026-03,201,1.8344376208515902,0.08955223880597014
available_macro,PCA,B,ml_selected,calibrated,2025-12,313,1.6355818368083186,0.09584664536741214
available_macro,PCA,B,ml_selected,calibrated,2026-01,294,1.4173697173463142,0.12244897959183673
available_macro,PCA,B,ml_selected,calibrated,2026-02,280,1.8578210543510303,0.1
available_macro,PCA,B,ml_selected,calibrated,2026-03,201,1.8344376208515902,0.08955223880597014
available_macro,PCA,B,qrf,calibrated,2025-12,313,1.6355818368083186,0.09584664536741214
available_macro,PCA,B,qrf,calibrated,2026-01,294,1.4173697173463142,0.12244897959183673
available_macro,PCA,B,qrf,calibrated,2026-02,280,1.8578210543510303,0.1
available_macro,PCA,B,qrf,calibrated,2026-03,201,1.8344376208515902,0.08955223880597014
available_macro,PCA,B,threshold,calibrated,2025-12,313,1.730666790793787,0.07348242811501597
available_macro,PCA,B,threshold,calibrated,2026-01,294,1.4566359929150645,0.09183673469387756
available_macro,PCA,B,threshold,calibrated,2026-02,280,1.9258139148310258,0.09642857142857143
available_macro,PCA,B,threshold,calibrated,2026-03,201,1.8760244876650995,0.08955223880597014
available_macro,PCA,F,boosting,calibrated,2025-12,313,1.6486000626661972,0.08945686900958466
available_macro,PCA,F,boosting,calibrated,2026-01,294,1.4224847453711307,0.10884353741496598
available_macro,PCA,F,boosting,calibrated,2026-02,280,1.8649394576366214,0.10357142857142858
available_macro,PCA,F,boosting,calibrated,2026-03,201,1.850230480270476,0.06965174129353234
available_macro,PCA,F,linear,calibrated,2025-12,313,1.8384741193771603,0.0926517571884984
available_macro,PCA,F,linear,calibrated,2026-01,294,1.4165372343048293,0.09183673469387756
available_macro,PCA,F,linear,calibrated,2026-02,280,1.9019931619891286,0.10357142857142858
available_macro,PCA,F,linear,calibrated,2026-03,201,1.8249136430456425,0.09950248756218906
available_macro,PCA,F,matched_full_spec,calibrated,2025-12,313,1.608921477854777,0.09904153354632587
available_macro,PCA,F,matched_full_spec,calibrated,2026-01,294,1.388061215357257,0.11904761904761904
available_macro,PCA,F,matched_full_spec,calibrated,2026-02,280,1.8421344614620552,0.10714285714285714
available_macro,PCA,F,matched_full_spec,calibrated,2026-03,201,1.8496589612744505,0.08955223880597014
available_macro,PCA,F,ml_selected,calibrated,2025-12,313,1.608921477854777,0.09904153354632587
available_macro,PCA,F,ml_selected,calibrated,2026-01,294,1.388061215357257,0.11904761904761904
available_macro,PCA,F,ml_selected,calibrated,2026-02,280,1.8421344614620552,0.10714285714285714
available_macro,PCA,F,ml_selected,calibrated,2026-03,201,1.8496589612744505,0.08955223880597014
available_macro,PCA,F,qrf,calibrated,2025-12,313,1.608921477854777,0.09904153354632587
available_macro,PCA,F,qrf,calibrated,2026-01,294,1.388061215357257,0.11904761904761904
available_macro,PCA,F,qrf,calibrated,2026-02,280,1.8421344614620552,0.10714285714285714
available_macro,PCA,F,qrf,calibrated,2026-03,201,1.8496589612744505,0.08955223880597014
available_macro,PCA,F,threshold,calibrated,2025-12,313,1.6759569558438396,0.09584664536741214
available_macro,PCA,F,threshold,calibrated,2026-01,294,1.4243206677263307,0.10204081632653061
available_macro,PCA,F,threshold,calibrated,2026-02,280,1.884677267822603,0.09642857142857143
available_macro,PCA,F,threshold,calibrated,2026-03,201,1.9088736742446322,0.07960199004975124
available_macro,PCA,R,boosting,calibrated,2025-12,313,1.6511590255382047,0.08945686900958466
available_macro,PCA,R,boosting,calibrated,2026-01,294,1.450354385284036,0.10884353741496598
available_macro,PCA,R,boosting,calibrated,2026-02,280,1.878372974123521,0.10357142857142858
available_macro,PCA,R,boosting,calibrated,2026-03,201,1.8601365039305173,0.08955223880597014
available_macro,PCA,R,linear,calibrated,2025-12,313,1.8233819235316684,0.10223642172523961
available_macro,PCA,R,linear,calibrated,2026-01,294,1.470365916580634,0.08843537414965986
available_macro,PCA,R,linear,calibrated,2026-02,280,1.9000251266905723,0.10714285714285714
available_macro,PCA,R,linear,calibrated,2026-03,201,1.8146445861222067,0.08955223880597014
available_macro,PCA,R,matched_full_spec,calibrated,2025-12,313,1.615198020921092,0.08945686900958466
available_macro,PCA,R,matched_full_spec,calibrated,2026-01,294,1.4471798254406951,0.11224489795918367
available_macro,PCA,R,matched_full_spec,calibrated,2026-02,280,1.8320740210887863,0.10357142857142858
available_macro,PCA,R,matched_full_spec,calibrated,2026-03,201,1.847160136229753,0.08955223880597014
available_macro,PCA,R,ml_selected,calibrated,2025-12,313,1.615198020921092,0.08945686900958466
available_macro,PCA,R,ml_selected,calibrated,2026-01,294,1.4471798254406951,0.11224489795918367
available_macro,PCA,R,ml_selected,calibrated,2026-02,280,1.8320740210887863,0.10357142857142858
available_macro,PCA,R,ml_selected,calibrated,2026-03,201,1.847160136229753,0.08955223880597014
available_macro,PCA,R,qrf,calibrated,2025-12,313,1.615198020921092,0.08945686900958466
available_macro,PCA,R,qrf,calibrated,2026-01,294,1.4471798254406951,0.11224489795918367
available_macro,PCA,R,qrf,calibrated,2026-02,280,1.8320740210887863,0.10357142857142858
available_macro,PCA,R,qrf,calibrated,2026-03,201,1.847160136229753,0.08955223880597014
available_macro,PCA,R,threshold,calibrated,2025-12,313,1.6308040158802022,0.07987220447284345
available_macro,PCA,R,threshold,calibrated,2026-01,294,1.4481117690702252,0.11224489795918367
available_macro,PCA,R,threshold,calibrated,2026-02,280,1.8645975542843307,0.10357142857142858
available_macro,PCA,R,threshold,calibrated,2026-03,201,1.8116334052482246,0.07960199004975124
strict,EQ,B,boosting,raw,2025-12,132,2.1365212024085265,0.2196969696969697
strict,EQ,B,boosting,raw,2026-01,126,1.2838128060287606,0.20634920634920634
strict,EQ,B,boosting,raw,2026-02,120,2.3498488156422708,0.23333333333333334
strict,EQ,B,boosting,raw,2026-03,89,2.2894977927139375,0.24719101123595505
strict,EQ,B,linear,raw,2025-12,132,2.522184681623716,0.23484848484848486
strict,EQ,B,linear,raw,2026-01,126,1.3329666352752079,0.0873015873015873
strict,EQ,B,linear,raw,2026-02,120,2.6113609329282754,0.225
strict,EQ,B,linear,raw,2026-03,89,1.9188708876764615,0.1797752808988764
strict,EQ,B,matched_full_spec,raw,2025-12,132,2.06644413717235,0.18181818181818182
strict,EQ,B,matched_full_spec,raw,2026-01,126,1.2838128060287606,0.20634920634920634
strict,EQ,B,matched_full_spec,raw,2026-02,120,2.3498488156422708,0.23333333333333334
strict,EQ,B,matched_full_spec,raw,2026-03,89,2.2894977927139375,0.24719101123595505
strict,EQ,B,ml_selected,raw,2025-12,132,2.06644413717235,0.18181818181818182
strict,EQ,B,ml_selected,raw,2026-01,126,1.1160950106807905,0.1111111111111111
strict,EQ,B,ml_selected,raw,2026-02,120,2.3498488156422708,0.23333333333333334
strict,EQ,B,ml_selected,raw,2026-03,89,2.2894977927139375,0.24719101123595505
strict,EQ,B,qrf,raw,2025-12,132,2.06644413717235,0.18181818181818182
strict,EQ,B,qrf,raw,2026-01,126,1.1160950106807905,0.1111111111111111
strict,EQ,B,qrf,raw,2026-02,120,2.0725893239441295,0.175
strict,EQ,B,qrf,raw,2026-03,89,2.1777584771354994,0.23595505617977527
strict,EQ,B,threshold,raw,2025-12,132,2.026411022416092,0.18181818181818182
strict,EQ,B,threshold,raw,2026-01,126,1.2179449191269056,0.1984126984126984
strict,EQ,B,threshold,raw,2026-02,120,2.2394520275516188,0.20833333333333334
strict,EQ,B,threshold,raw,2026-03,89,2.239710508162971,0.25842696629213485
strict,EQ,F,boosting,raw,2025-12,132,2.126844062796793,0.23484848484848486
strict,EQ,F,boosting,raw,2026-01,126,1.2897850652123022,0.20634920634920634
strict,EQ,F,boosting,raw,2026-02,120,2.3096147665569,0.21666666666666667
strict,EQ,F,boosting,raw,2026-03,89,2.156794068044671,0.23595505617977527
strict,EQ,F,linear,raw,2025-12,132,2.522184681623716,0.23484848484848486
strict,EQ,F,linear,raw,2026-01,126,1.3329666352752079,0.0873015873015873
strict,EQ,F,linear,raw,2026-02,120,2.6113609329282754,0.225
strict,EQ,F,linear,raw,2026-03,89,2.200046311606068,0.2808988764044944
strict,EQ,F,matched_full_spec,raw,2025-12,132,2.1039884681638723,0.19696969696969696
strict,EQ,F,matched_full_spec,raw,2026-01,126,1.2897850652123022,0.20634920634920634
strict,EQ,F,matched_full_spec,raw,2026-02,120,2.3096147665569,0.21666666666666667
strict,EQ,F,matched_full_spec,raw,2026-03,89,2.156794068044671,0.23595505617977527
strict,EQ,F,ml_selected,raw,2025-12,132,2.1039884681638723,0.19696969696969696
strict,EQ,F,ml_selected,raw,2026-01,126,1.2897850652123022,0.20634920634920634
strict,EQ,F,ml_selected,raw,2026-02,120,2.3096147665569,0.21666666666666667
strict,EQ,F,ml_selected,raw,2026-03,89,2.156794068044671,0.23595505617977527
strict,EQ,F,qrf,raw,2025-12,132,2.1039884681638723,0.19696969696969696
strict,EQ,F,qrf,raw,2026-01,126,1.1022048565299634,0.11904761904761904
strict,EQ,F,qrf,raw,2026-02,120,2.080884162168749,0.16666666666666666
strict,EQ,F,qrf,raw,2026-03,89,2.1876518163158254,0.24719101123595505
strict,EQ,F,threshold,raw,2025-12,132,1.9839328939555199,0.16666666666666666
strict,EQ,F,threshold,raw,2026-01,126,1.235442648128612,0.1984126984126984
strict,EQ,F,threshold,raw,2026-02,120,2.1974440054343725,0.20833333333333334
strict,EQ,F,threshold,raw,2026-03,89,2.316570644931561,0.2696629213483146
strict,EQ,R,boosting,raw,2025-12,132,2.0696412913796784,0.1893939393939394
strict,EQ,R,boosting,raw,2026-01,126,1.2680205860816618,0.20634920634920634
strict,EQ,R,boosting,raw,2026-02,120,2.391036572268937,0.225
strict,EQ,R,boosting,raw,2026-03,89,2.403567801058206,0.2696629213483146
strict,EQ,R,linear,raw,2025-12,132,2.4268031530978225,0.1893939393939394
strict,EQ,R,linear,raw,2026-01,126,1.3329666352752079,0.0873015873015873
strict,EQ,R,linear,raw,2026-02,120,2.6113609329282754,0.225
strict,EQ,R,linear,raw,2026-03,89,2.3179603104042874,0.2808988764044944
strict,EQ,R,matched_full_spec,raw,2025-12,132,2.0548239668710644,0.18181818181818182
strict,EQ,R,matched_full_spec,raw,2026-01,126,1.2680205860816618,0.20634920634920634
strict,EQ,R,matched_full_spec,raw,2026-02,120,2.391036572268937,0.225
strict,EQ,R,matched_full_spec,raw,2026-03,89,2.403567801058206,0.2696629213483146
strict,EQ,R,ml_selected,raw,2025-12,132,2.010368387976719,0.1893939393939394
strict,EQ,R,ml_selected,raw,2026-01,126,1.2680205860816618,0.20634920634920634
strict,EQ,R,ml_selected,raw,2026-02,120,2.391036572268937,0.225
strict,EQ,R,ml_selected,raw,2026-03,89,2.403567801058206,0.2696629213483146
strict,EQ,R,qrf,raw,2025-12,132,2.010368387976719,0.1893939393939394
strict,EQ,R,qrf,raw,2026-01,126,1.2847252923212253,0.15079365079365079
strict,EQ,R,qrf,raw,2026-02,120,2.071378277398303,0.18333333333333332
strict,EQ,R,qrf,raw,2026-03,89,1.9871845824155456,0.1797752808988764
strict,EQ,R,threshold,raw,2025-12,132,2.040565720395107,0.18181818181818182
strict,EQ,R,threshold,raw,2026-01,126,1.3429099961116888,0.1746031746031746
strict,EQ,R,threshold,raw,2026-02,120,2.068316556202448,0.20833333333333334
strict,EQ,R,threshold,raw,2026-03,89,2.2747461044178894,0.25842696629213485
strict,EQ,B,boosting,calibrated,2025-12,132,2.117598319440548,0.08333333333333333
strict,EQ,B,boosting,calibrated,2026-01,126,1.2088408899786016,0.0873015873015873
strict,EQ,B,boosting,calibrated,2026-02,120,2.0340398267335966,0.1
strict,EQ,B,boosting,calibrated,2026-03,89,1.8494345243887969,0.07865168539325842
strict,EQ,B,linear,calibrated,2025-12,132,2.496731726541839,0.10606060606060606
strict,EQ,B,linear,calibrated,2026-01,126,1.3435601075062875,0.07142857142857142
strict,EQ,B,linear,calibrated,2026-02,120,2.2500710523523804,0.14166666666666666
strict,EQ,B,linear,calibrated,2026-03,89,1.848641963765102,0.06741573033707865
strict,EQ,B,matched_full_spec,calibrated,2025-12,132,2.063044657240199,0.09090909090909091
strict,EQ,B,matched_full_spec,calibrated,2026-01,126,1.2088408899786016,0.0873015873015873
strict,EQ,B,matched_full_spec,calibrated,2026-02,120,2.0340398267335966,0.1
strict,EQ,B,matched_full_spec,calibrated,2026-03,89,1.8494345243887969,0.07865168539325842
strict,EQ,B,ml_selected,calibrated,2025-12,132,2.063044657240199,0.09090909090909091
strict,EQ,B,ml_selected,calibrated,2026-01,126,1.1883849344307449,0.07936507936507936
strict,EQ,B,ml_selected,calibrated,2026-02,120,2.0340398267335966,0.1
strict,EQ,B,ml_selected,calibrated,2026-03,89,1.8494345243887969,0.07865168539325842
strict,EQ,B,qrf,calibrated,2025-12,132,2.063044657240199,0.09090909090909091
strict,EQ,B,qrf,calibrated,2026-01,126,1.1883849344307449,0.07936507936507936
strict,EQ,B,qrf,calibrated,2026-02,120,1.9855191880521579,0.11666666666666667
strict,EQ,B,qrf,calibrated,2026-03,89,1.8662422230177282,0.0898876404494382
strict,EQ,B,threshold,calibrated,2025-12,132,1.9907239688858256,0.09848484848484848
strict,EQ,B,threshold,calibrated,2026-01,126,1.1591270314809532,0.07936507936507936
strict,EQ,B,threshold,calibrated,2026-02,120,1.9244724515760163,0.11666666666666667
strict,EQ,B,threshold,calibrated,2026-03,89,1.8146933073372973,0.07865168539325842
strict,EQ,F,boosting,calibrated,2025-12,132,2.1376946178253267,0.08333333333333333
strict,EQ,F,boosting,calibrated,2026-01,126,1.1681191785055052,0.0873015873015873
strict,EQ,F,boosting,calibrated,2026-02,120,2.006361086009776,0.11666666666666667
strict,EQ,F,boosting,calibrated,2026-03,89,1.865797183965833,0.0898876404494382
strict,EQ,F,linear,calibrated,2025-12,132,2.496731726541839,0.10606060606060606
strict,EQ,F,linear,calibrated,2026-01,126,1.3435601075062875,0.07142857142857142
strict,EQ,F,linear,calibrated,2026-02,120,2.2500710523523804,0.14166666666666666
strict,EQ,F,linear,calibrated,2026-03,89,1.8759063466904262,0.07865168539325842
strict,EQ,F,matched_full_spec,calibrated,2025-12,132,2.105578526362521,0.09848484848484848
strict,EQ,F,matched_full_spec,calibrated,2026-01,126,1.1681191785055052,0.0873015873015873
strict,EQ,F,matched_full_spec,calibrated,2026-02,120,2.006361086009776,0.11666666666666667
strict,EQ,F,matched_full_spec,calibrated,2026-03,89,1.865797183965833,0.0898876404494382
strict,EQ,F,ml_selected,calibrated,2025-12,132,2.105578526362521,0.09848484848484848
strict,EQ,F,ml_selected,calibrated,2026-01,126,1.1681191785055052,0.0873015873015873
strict,EQ,F,ml_selected,calibrated,2026-02,120,2.006361086009776,0.11666666666666667
strict,EQ,F,ml_selected,calibrated,2026-03,89,1.865797183965833,0.0898876404494382
strict,EQ,F,qrf,calibrated,2025-12,132,2.105578526362521,0.09848484848484848
strict,EQ,F,qrf,calibrated,2026-01,126,1.1612276578074603,0.09523809523809523
strict,EQ,F,qrf,calibrated,2026-02,120,2.009135252265718,0.11666666666666667
strict,EQ,F,qrf,calibrated,2026-03,89,1.8278810967231294,0.07865168539325842
strict,EQ,F,threshold,calibrated,2025-12,132,1.9519940864400516,0.09848484848484848
strict,EQ,F,threshold,calibrated,2026-01,126,1.1558701666514053,0.06349206349206349
strict,EQ,F,threshold,calibrated,2026-02,120,1.9073086394451584,0.10833333333333334
strict,EQ,F,threshold,calibrated,2026-03,89,1.8028565247743231,0.07865168539325842
strict,EQ,R,boosting,calibrated,2025-12,132,2.057994451906189,0.11363636363636363
strict,EQ,R,boosting,calibrated,2026-01,126,1.1446645769769817,0.1111111111111111
strict,EQ,R,boosting,calibrated,2026-02,120,2.0258227382286944,0.11666666666666667
strict,EQ,R,boosting,calibrated,2026-03,89,1.8861724905297135,0.07865168539325842
strict,EQ,R,linear,calibrated,2025-12,132,2.419651302122442,0.09848484848484848
strict,EQ,R,linear,calibrated,2026-01,126,1.3435601075062875,0.07142857142857142
strict,EQ,R,linear,calibrated,2026-02,120,2.2500710523523804,0.14166666666666666
strict,EQ,R,linear,calibrated,2026-03,89,1.868475494104559,0.07865168539325842
strict,EQ,R,matched_full_spec,calibrated,2025-12,132,2.0424322966433652,0.09848484848484848
strict,EQ,R,matched_full_spec,calibrated,2026-01,126,1.1446645769769817,0.1111111111111111
strict,EQ,R,matched_full_spec,calibrated,2026-02,120,2.0258227382286944,0.11666666666666667
strict,EQ,R,matched_full_spec,calibrated,2026-03,89,1.8861724905297135,0.07865168539325842
strict,EQ,R,ml_selected,calibrated,2025-12,132,2.079208128310962,0.09090909090909091
strict,EQ,R,ml_selected,calibrated,2026-01,126,1.1446645769769817,0.1111111111111111
strict,EQ,R,ml_selected,calibrated,2026-02,120,2.0258227382286944,0.11666666666666667
strict,EQ,R,ml_selected,calibrated,2026-03,89,1.8861724905297135,0.07865168539325842
strict,EQ,R,qrf,calibrated,2025-12,132,2.079208128310962,0.09090909090909091
strict,EQ,R,qrf,calibrated,2026-01,126,1.3000431407850777,0.07936507936507936
strict,EQ,R,qrf,calibrated,2026-02,120,1.9820393019752942,0.11666666666666667
strict,EQ,R,qrf,calibrated,2026-03,89,1.8352884046450841,0.06741573033707865
strict,EQ,R,threshold,calibrated,2025-12,132,1.981306268780028,0.08333333333333333
strict,EQ,R,threshold,calibrated,2026-01,126,1.2891684858103878,0.07142857142857142
strict,EQ,R,threshold,calibrated,2026-02,120,1.858258358932747,0.1
strict,EQ,R,threshold,calibrated,2026-03,89,1.8378823355002294,0.06741573033707865
