mode,definition,comparison,primary_comparison,calibration,n,reference_information,reference_strategy,candidate_information,candidate_strategy,fold,difference_bp,improvement_pct
strict,EQ,boosting_vs_linear_F,False,raw,467,F,linear,F,boosting,2026-02,0.3017461663713754,11.555130605136588
strict,EQ,boosting_vs_linear_F,False,raw,467,F,linear,F,boosting,2026-03,0.04325224356139712,1.9659696858754905
strict,EQ,nonlinear_B,False,raw,467,B,linear,B,ml_selected,2025-12,0.4557405444513658,18.069277312316878
strict,EQ,nonlinear_B,False,raw,467,B,linear,B,ml_selected,2026-01,0.2168716245944171,16.269846435401682
strict,EQ,nonlinear_B,False,raw,467,B,linear,B,ml_selected,2026-02,0.26151211728600465,10.014399541190787
strict,EQ,nonlinear_B,False,raw,467,B,linear,B,ml_selected,2026-03,-0.370626905037476,-19.314843297574
strict,EQ,matched_market,False,raw,467,R,matched_full_spec,B,matched_full_spec,2025-12,-0.011620170301286148,-0.5655068506418282
strict,EQ,matched_market,False,raw,467,R,matched_full_spec,B,matched_full_spec,2026-01,-0.01579221994709923,-1.2454229939514727
strict,EQ,matched_market,False,raw,467,R,matched_full_spec,B,matched_full_spec,2026-02,0.04118775662666607,1.7225899889762752
strict,EQ,matched_market,False,raw,467,R,matched_full_spec,B,matched_full_spec,2026-03,0.11407000834426873,4.745861893059466
strict,EQ,matched_position,False,raw,467,B,matched_full_spec,F,matched_full_spec,2025-12,-0.03754433099152221,-1.8168568080866088
strict,EQ,matched_position,False,raw,467,B,matched_full_spec,F,matched_full_spec,2026-01,-0.005972259183541384,-0.46519704083771707
strict,EQ,matched_position,False,raw,467,B,matched_full_spec,F,matched_full_spec,2026-02,0.04023404908537076,1.7121973472312035
strict,EQ,matched_position,False,raw,467,B,matched_full_spec,F,matched_full_spec,2026-03,0.1327037246692666,5.796193605933187
strict,EQ,matched_total,False,raw,467,R,matched_full_spec,F,matched_full_spec,2025-12,-0.04916450129280836,-2.3926381084445225
strict,EQ,matched_total,False,raw,467,R,matched_full_spec,F,matched_full_spec,2026-01,-0.021764479130640613,-1.7164137057029683
strict,EQ,matched_total,False,raw,467,R,matched_full_spec,F,matched_full_spec,2026-02,0.08142180571203683,3.4052931961125465
strict,EQ,matched_total,False,raw,467,R,matched_full_spec,F,matched_full_spec,2026-03,0.24677373301353533,10.26697615540072
strict,EQ,nonlinear_R,True,calibrated,467,R,linear,R,ml_selected,2025-12,0.3404431738114799,14.069927080519983
strict,EQ,nonlinear_R,True,calibrated,467,R,linear,R,ml_selected,2026-01,0.1988955305293063,14.803619831975068
strict,EQ,nonlinear_R,True,calibrated,467,R,linear,R,ml_selected,2026-02,0.2242483141236855,9.966277015529833
strict,EQ,nonlinear_R,True,calibrated,467,R,linear,R,ml_selected,2026-03,-0.017696996425154543,-0.9471355916089053
strict,EQ,nonlinear_F,True,calibrated,467,F,linear,F,ml_selected,2025-12,0.3911532001793181,15.666609112269125
strict,EQ,nonlinear_F,True,calibrated,467,F,linear,F,ml_selected,2026-01,0.17544092900078256,13.057914418612004
strict,EQ,nonlinear_F,True,calibrated,467,F,linear,F,ml_selected,2026-02,0.24370996634260367,10.8312120227409
strict,EQ,nonlinear_F,True,calibrated,467,F,linear,F,ml_selected,2026-03,0.01010916272459328,0.5388948516768077
strict,EQ,market_B_vs_R,True,calibrated,467,R,ml_selected,B,ml_selected,2025-12,0.01616347107076299,0.7773859120055127
strict,EQ,market_B_vs_R,True,calibrated,467,R,ml_selected,B,ml_selected,2026-01,-0.04372035745376368,-3.8194907340653117
strict,EQ,market_B_vs_R,True,calibrated,467,R,ml_selected,B,ml_selected,2026-02,-0.008217088504902215,-0.40561734992110576
strict,EQ,market_B_vs_R,True,calibrated,467,R,ml_selected,B,ml_selected,2026-03,0.03673796614091662,1.9477521979232693
strict,EQ,position_F_vs_B,True,calibrated,467,B,ml_selected,F,ml_selected,2025-12,-0.042533869122322265,-2.0617037528999127
strict,EQ,position_F_vs_B,True,calibrated,467,B,ml_selected,F,ml_selected,2026-01,0.020265755925239937,1.7053191552741764
strict,EQ,position_F_vs_B,True,calibrated,467,B,ml_selected,F,ml_selected,2026-02,0.027678740723820372,1.3607767340656607
strict,EQ,position_F_vs_B,True,calibrated,467,B,ml_selected,F,ml_selected,2026-03,-0.016362659577036087,-0.8847385166254274
strict,EQ,total_F_vs_R,True,calibrated,467,R,ml_selected,F,ml_selected,2025-12,-0.026370398051559274,-1.2682904463720668
strict,EQ,total_F_vs_R,True,calibrated,467,R,ml_selected,F,ml_selected,2026-01,-0.023454601528523744,-2.049037071669191
strict,EQ,total_F_vs_R,True,calibrated,467,R,ml_selected,F,ml_selected,2026-02,0.019461652218918157,0.9606789306716323
strict,EQ,total_F_vs_R,True,calibrated,467,R,ml_selected,F,ml_selected,2026-03,0.020375306563880535,1.0802461952012843
strict,EQ,ml_vs_threshold_F,True,calibrated,467,F,threshold,F,ml_selected,2025-12,-0.15358443992246995,-7.868079160145891
strict,EQ,ml_vs_threshold_F,True,calibrated,467,F,threshold,F,ml_selected,2026-01,-0.012249011854099656,-1.0597221216968933
strict,EQ,ml_vs_threshold_F,True,calibrated,467,F,threshold,F,ml_selected,2026-02,-0.09905244656461787,-5.193309803988111
strict,EQ,ml_vs_threshold_F,True,calibrated,467,F,threshold,F,ml_selected,2026-03,-0.06294065919151026,-3.4911629587045967
strict,EQ,qrf_vs_linear_R,False,calibrated,467,R,linear,R,qrf,2025-12,0.3404431738114799,14.069927080519983
strict,EQ,qrf_vs_linear_R,False,calibrated,467,R,linear,R,qrf,2026-01,0.04351696672121008,3.238929652502087
strict,EQ,qrf_vs_linear_R,False,calibrated,467,R,linear,R,qrf,2026-02,0.2680317503770857,11.912146067426043
strict,EQ,qrf_vs_linear_R,False,calibrated,467,R,linear,R,qrf,2026-03,0.033187089459474794,1.776158668614447
strict,EQ,boosting_vs_linear_R,False,calibrated,467,R,linear,R,boosting,2025-12,0.3616568502162525,14.94665160632933
strict,EQ,boosting_vs_linear_R,False,calibrated,467,R,linear,R,boosting,2026-01,0.1988955305293063,14.803619831975068
strict,EQ,boosting_vs_linear_R,False,calibrated,467,R,linear,R,boosting,2026-02,0.2242483141236855,9.966277015529833
strict,EQ,boosting_vs_linear_R,False,calibrated,467,R,linear,R,boosting,2026-03,-0.017696996425154543,-0.9471355916089053
strict,EQ,qrf_vs_linear_B,False,calibrated,467,B,linear,B,qrf,2025-12,0.43368706930164036,17.37019098573035
strict,EQ,qrf_vs_linear_B,False,calibrated,467,B,linear,B,qrf,2026-01,0.15517517307554263,11.549551985698292
strict,EQ,qrf_vs_linear_B,False,calibrated,467,B,linear,B,qrf,2026-02,0.2645518643002218,11.757489347887084
strict,EQ,qrf_vs_linear_B,False,calibrated,467,B,linear,B,qrf,2026-03,-0.01760025925262676,-0.9520642502770293
strict,EQ,boosting_vs_linear_B,False,calibrated,467,B,linear,B,boosting,2025-12,0.3791334071012913,15.185188022840546
strict,EQ,boosting_vs_linear_B,False,calibrated,467,B,linear,B,boosting,2026-01,0.13471921752768612,10.02703316174901
strict,EQ,boosting_vs_linear_B,False,calibrated,467,B,linear,B,boosting,2026-02,0.2160312256187833,9.601084614324929
strict,EQ,boosting_vs_linear_B,False,calibrated,467,B,linear,B,boosting,2026-03,-0.0007925606236953708,-0.04287258642994285
strict,EQ,qrf_vs_linear_F,False,calibrated,467,F,linear,F,qrf,2025-12,0.3911532001793181,15.666609112269125
strict,EQ,qrf_vs_linear_F,False,calibrated,467,F,linear,F,qrf,2026-01,0.18233244969882745,13.570844257741864
strict,EQ,qrf_vs_linear_F,False,calibrated,467,F,linear,F,qrf,2026-02,0.2409358000866617,10.70791963812746
strict,EQ,qrf_vs_linear_F,False,calibrated,467,F,linear,F,qrf,2026-03,0.048025249967296846,2.560109146814582
strict,EQ,boosting_vs_linear_F,False,calibrated,467,F,linear,F,boosting,2025-12,0.3590371087165125,14.380283828643691
strict,EQ,boosting_vs_linear_F,False,calibrated,467,F,linear,F,boosting,2026-01,0.17544092900078256,13.057914418612004
strict,EQ,boosting_vs_linear_F,False,calibrated,467,F,linear,F,boosting,2026-02,0.24370996634260367,10.8312120227409
strict,EQ,boosting_vs_linear_F,False,calibrated,467,F,linear,F,boosting,2026-03,0.01010916272459328,0.5388948516768077
strict,EQ,nonlinear_B,False,calibrated,467,B,linear,B,ml_selected,2025-12,0.43368706930164036,17.37019098573035
strict,EQ,nonlinear_B,False,calibrated,467,B,linear,B,ml_selected,2026-01,0.15517517307554263,11.549551985698292
strict,EQ,nonlinear_B,False,calibrated,467,B,linear,B,ml_selected,2026-02,0.2160312256187833,9.601084614324929
strict,EQ,nonlinear_B,False,calibrated,467,B,linear,B,ml_selected,2026-03,-0.0007925606236953708,-0.04287258642994285
strict,EQ,matched_market,False,calibrated,467,R,matched_full_spec,B,matched_full_spec,2025-12,-0.02061236059683358,-1.0092065539067718
strict,EQ,matched_market,False,calibrated,467,R,matched_full_spec,B,matched_full_spec,2026-01,-0.06417631300162019,-5.606560584857756
strict,EQ,matched_market,False,calibrated,467,R,matched_full_spec,B,matched_full_spec,2026-02,-0.008217088504902215,-0.40561734992110576
strict,EQ,matched_market,False,calibrated,467,R,matched_full_spec,B,matched_full_spec,2026-03,0.03673796614091662,1.9477521979232693
strict,EQ,matched_position,False,calibrated,467,B,matched_full_spec,F,matched_full_spec,2025-12,-0.042533869122322265,-2.0617037528999127
strict,EQ,matched_position,False,calibrated,467,B,matched_full_spec,F,matched_full_spec,2026-01,0.040721711473096445,3.3686576794914047
strict,EQ,matched_position,False,calibrated,467,B,matched_full_spec,F,matched_full_spec,2026-02,0.027678740723820372,1.3607767340656607
strict,EQ,matched_position,False,calibrated,467,B,matched_full_spec,F,matched_full_spec,2026-03,-0.016362659577036087,-0.8847385166254274
strict,EQ,matched_total,False,calibrated,467,R,matched_full_spec,F,matched_full_spec,2025-12,-0.06314622971915584,-3.0917171562030887
strict,EQ,matched_total,False,calibrated,467,R,matched_full_spec,F,matched_full_spec,2026-01,-0.023454601528523744,-2.049037071669191
strict,EQ,matched_total,False,calibrated,467,R,matched_full_spec,F,matched_full_spec,2026-02,0.019461652218918157,0.9606789306716323
strict,EQ,matched_total,False,calibrated,467,R,matched_full_spec,F,matched_full_spec,2026-03,0.020375306563880535,1.0802461952012843
