mode,definition,comparison,primary_comparison,calibration,n,reference_information,reference_strategy,candidate_information,candidate_strategy,block_days,difference_bp,improvement_pct,improvement_lo,improvement_hi,p_centered_boot,winning_months
available_macro,EQ,ml_vs_threshold_F,True,calibrated,1088,F,threshold,F,ml_selected,5,0.04640034109439094,2.67699013980639,-1.106975387065768,8.418015645669184,0.2855,3
available_macro,EQ,ml_vs_threshold_F,True,calibrated,1088,F,threshold,F,ml_selected,10,0.04640034109439094,2.67699013980639,-0.9459140530730329,7.098170753595561,0.2265,3
available_macro,EQ,qrf_vs_linear_R,False,calibrated,1088,R,linear,R,qrf,1,0.06879708802584736,3.918036154491522,0.303750182721796,7.101401070146186,0.0305,3
available_macro,EQ,qrf_vs_linear_R,False,calibrated,1088,R,linear,R,qrf,5,0.06879708802584736,3.918036154491522,-0.14278064696574827,8.128912017744067,0.084,3
available_macro,EQ,qrf_vs_linear_R,False,calibrated,1088,R,linear,R,qrf,10,0.06879708802584736,3.918036154491522,-0.25485824083657754,7.680483180748684,0.072,3
available_macro,EQ,boosting_vs_linear_R,False,calibrated,1088,R,linear,R,boosting,1,0.05126445924130092,2.919542243887008,-0.18090839516870552,5.8508432181130345,0.065,3
available_macro,EQ,boosting_vs_linear_R,False,calibrated,1088,R,linear,R,boosting,5,0.05126445924130092,2.919542243887008,-0.6546329027765594,6.964346982031236,0.135,3
available_macro,EQ,boosting_vs_linear_R,False,calibrated,1088,R,linear,R,boosting,10,0.05126445924130092,2.919542243887008,-0.5925566545001177,6.282672041380649,0.1215,3
available_macro,EQ,qrf_vs_linear_B,False,calibrated,1088,B,linear,B,qrf,1,0.04298581813112152,2.491164726595174,-0.7694935719305552,5.465704154619975,0.1225,2
available_macro,EQ,qrf_vs_linear_B,False,calibrated,1088,B,linear,B,qrf,5,0.04298581813112152,2.491164726595174,-0.6726850800409889,5.507449275260594,0.125,2
available_macro,EQ,qrf_vs_linear_B,False,calibrated,1088,B,linear,B,qrf,10,0.04298581813112152,2.491164726595174,-0.1830142496771178,4.912116778431708,0.0755,2
available_macro,EQ,boosting_vs_linear_B,False,calibrated,1088,B,linear,B,boosting,1,0.01860227844015778,1.0780611350251768,-1.7054751214582646,3.7161987834244683,0.448,2
available_macro,EQ,boosting_vs_linear_B,False,calibrated,1088,B,linear,B,boosting,5,0.01860227844015778,1.0780611350251768,-2.0221268143081583,4.287746436911447,0.522,2
available_macro,EQ,boosting_vs_linear_B,False,calibrated,1088,B,linear,B,boosting,10,0.01860227844015778,1.0780611350251768,-1.6065477709855844,3.9401616050679897,0.4855,2
available_macro,EQ,qrf_vs_linear_F,False,calibrated,1088,F,linear,F,qrf,1,0.08112124913734022,4.623592400304133,1.3393329885864051,7.552587855616484,0.011,3
available_macro,EQ,qrf_vs_linear_F,False,calibrated,1088,F,linear,F,qrf,5,0.08112124913734022,4.623592400304133,0.7825920803947605,8.3493020204291,0.029,3
available_macro,EQ,qrf_vs_linear_F,False,calibrated,1088,F,linear,F,qrf,10,0.08112124913734022,4.623592400304133,0.7983341663094053,8.212796218110354,0.0225,3
available_macro,EQ,boosting_vs_linear_F,False,calibrated,1088,F,linear,F,boosting,1,0.06006778858960436,3.4236278876298987,0.6099963956931796,6.085143654173374,0.02,3
available_macro,EQ,boosting_vs_linear_F,False,calibrated,1088,F,linear,F,boosting,5,0.06006778858960436,3.4236278876298987,0.3216234633056989,6.738577260800571,0.0565,3
available_macro,EQ,boosting_vs_linear_F,False,calibrated,1088,F,linear,F,boosting,10,0.06006778858960436,3.4236278876298987,0.4956897006945794,6.422752782547024,0.0375,3
available_macro,EQ,nonlinear_B,False,calibrated,1088,B,linear,B,ml_selected,1,0.03447845211648842,1.9981358381547576,-1.2215663460718147,4.87944885265398,0.195,2
available_macro,EQ,nonlinear_B,False,calibrated,1088,B,linear,B,ml_selected,5,0.03447845211648842,1.9981358381547576,-1.1598140493891207,4.926036466679748,0.2145,2
available_macro,EQ,nonlinear_B,False,calibrated,1088,B,linear,B,ml_selected,10,0.03447845211648842,1.9981358381547576,-0.5191793418773678,4.594660242607455,0.1505,2
available_macro,EQ,matched_market,False,calibrated,1088,R,matched_full_spec,B,matched_full_spec,1,-0.0069695009577497745,-0.414002020419435,-1.6450464337000401,0.8752563331621777,0.5095,1
available_macro,EQ,matched_market,False,calibrated,1088,R,matched_full_spec,B,matched_full_spec,5,-0.0069695009577497745,-0.414002020419435,-1.578131543031484,0.7915073483788577,0.496,1
available_macro,EQ,matched_market,False,calibrated,1088,R,matched_full_spec,B,matched_full_spec,10,-0.0069695009577497745,-0.414002020419435,-1.5637980677694936,0.7858979744862259,0.5065,1
available_macro,EQ,matched_position,False,calibrated,1088,B,matched_full_spec,F,matched_full_spec,1,0.0035133117769841913,0.2078371572807769,-0.5073435659747907,0.9050663965011669,0.5495,3
available_macro,EQ,matched_position,False,calibrated,1088,B,matched_full_spec,F,matched_full_spec,5,0.0035133117769841913,0.2078371572807769,-0.4797030000388619,0.929893539303977,0.5625,3
available_macro,EQ,matched_position,False,calibrated,1088,B,matched_full_spec,F,matched_full_spec,10,0.0035133117769841913,0.2078371572807769,-0.3247141605025736,0.7680832733549974,0.4485,3
available_macro,EQ,matched_total,False,calibrated,1088,R,matched_full_spec,F,matched_full_spec,1,-0.0034561891807655823,-0.20530441310833147,-1.4405206084185533,1.1288843758126,0.752,2
available_macro,EQ,matched_total,False,calibrated,1088,R,matched_full_spec,F,matched_full_spec,5,-0.0034561891807655823,-0.20530441310833147,-1.4874240535805112,1.0868877159257053,0.7585,2
available_macro,EQ,matched_total,False,calibrated,1088,R,matched_full_spec,F,matched_full_spec,10,-0.0034561891807655823,-0.20530441310833147,-1.2988011255480691,0.9304299487446914,0.738,2
available_macro,PCA,nonlinear_R,True,raw,1088,R,linear,R,ml_selected,1,0.04908381476202542,2.6526112342088903,-5.330160324197541,12.613901836220055,0.6305,1
available_macro,PCA,nonlinear_R,True,raw,1088,R,linear,R,ml_selected,5,0.04908381476202542,2.6526112342088903,-5.631221808182527,11.90965664673643,0.6285,1
available_macro,PCA,nonlinear_R,True,raw,1088,R,linear,R,ml_selected,10,0.04908381476202542,2.6526112342088903,-4.969242973726059,10.83375784810463,0.5695,1
available_macro,PCA,nonlinear_F,True,raw,1088,F,linear,F,ml_selected,1,0.055804130866456185,3.0462156440914434,-6.210114966416754,13.098487858647287,0.6005,2
available_macro,PCA,nonlinear_F,True,raw,1088,F,linear,F,ml_selected,5,0.055804130866456185,3.0462156440914434,-6.428003314613016,12.57131489367038,0.6025,2
available_macro,PCA,nonlinear_F,True,raw,1088,F,linear,F,ml_selected,10,0.055804130866456185,3.0462156440914434,-5.600524003496779,11.67127343090965,0.564,2
available_macro,PCA,market_B_vs_R,True,raw,1088,R,ml_selected,B,ml_selected,1,0.02262764654652935,1.2561756649440925,0.04896786624117803,2.506582732810565,0.0405,3
available_macro,PCA,market_B_vs_R,True,raw,1088,R,ml_selected,B,ml_selected,5,0.02262764654652935,1.2561756649440925,0.18880562190603953,2.4976705326132924,0.03,3
available_macro,PCA,market_B_vs_R,True,raw,1088,R,ml_selected,B,ml_selected,10,0.02262764654652935,1.2561756649440925,0.30728003451952385,2.2898711106318976,0.006,3
available_macro,PCA,position_F_vs_B,True,raw,1088,B,ml_selected,F,ml_selected,1,0.0025721405391648695,0.14460913906260142,-0.856661164390645,1.0920315741894246,0.786,2
available_macro,PCA,position_F_vs_B,True,raw,1088,B,ml_selected,F,ml_selected,5,0.0025721405391648695,0.14460913906260142,-0.71559948116228,1.025382350238708,0.739,2
available_macro,PCA,position_F_vs_B,True,raw,1088,B,ml_selected,F,ml_selected,10,0.0025721405391648695,0.14460913906260142,-0.5111308178784915,0.7805130252281237,0.684,2
available_macro,PCA,total_F_vs_R,True,raw,1088,R,ml_selected,F,ml_selected,1,0.02519978708569422,1.3989682591925012,-0.13322329018495255,2.965107893436844,0.0735,4
available_macro,PCA,total_F_vs_R,True,raw,1088,R,ml_selected,F,ml_selected,5,0.02519978708569422,1.3989682591925012,-0.06866510694745098,2.941740969866363,0.063,4
available_macro,PCA,total_F_vs_R,True,raw,1088,R,ml_selected,F,ml_selected,10,0.02519978708569422,1.3989682591925012,0.15552446580076948,2.734747937095368,0.025,4
available_macro,PCA,ml_vs_threshold_F,True,raw,1088,F,threshold,F,ml_selected,1,-0.045354468248573414,-2.6204973501847695,-6.6293149893566286,1.4440040162713417,0.1975,2
available_macro,PCA,ml_vs_threshold_F,True,raw,1088,F,threshold,F,ml_selected,5,-0.045354468248573414,-2.6204973501847695,-5.648072764174466,0.6101169058485044,0.099,2
available_macro,PCA,ml_vs_threshold_F,True,raw,1088,F,threshold,F,ml_selected,10,-0.045354468248573414,-2.6204973501847695,-4.988730021830036,0.01764885437938428,0.042,2
available_macro,PCA,qrf_vs_linear_R,False,raw,1088,R,linear,R,qrf,1,0.04908381476202542,2.6526112342088903,-5.330160324197541,12.613901836220055,0.6305,1
available_macro,PCA,qrf_vs_linear_R,False,raw,1088,R,linear,R,qrf,5,0.04908381476202542,2.6526112342088903,-5.631221808182527,11.90965664673643,0.6285,1
available_macro,PCA,qrf_vs_linear_R,False,raw,1088,R,linear,R,qrf,10,0.04908381476202542,2.6526112342088903,-4.969242973726059,10.83375784810463,0.5695,1
available_macro,PCA,boosting_vs_linear_R,False,raw,1088,R,linear,R,boosting,1,0.016909622610491618,0.9138379956874387,-7.687621301019569,11.419905960741284,0.8385,1
available_macro,PCA,boosting_vs_linear_R,False,raw,1088,R,linear,R,boosting,5,0.016909622610491618,0.9138379956874387,-7.555401294586041,10.573850886649359,0.843,1
available_macro,PCA,boosting_vs_linear_R,False,raw,1088,R,linear,R,boosting,10,0.016909622610491618,0.9138379956874387,-6.809419626034529,9.208167445290417,0.772,1
available_macro,PCA,qrf_vs_linear_B,False,raw,1088,B,linear,B,qrf,1,0.01131520991108611,0.632134686221153,-6.744655860252955,8.326581187838464,0.868,1
available_macro,PCA,qrf_vs_linear_B,False,raw,1088,B,linear,B,qrf,5,0.01131520991108611,0.632134686221153,-6.88700744741945,8.008674315576659,0.8795,1
available_macro,PCA,qrf_vs_linear_B,False,raw,1088,B,linear,B,qrf,10,0.01131520991108611,0.632134686221153,-5.850049943651723,7.005994625392168,0.8475,1
available_macro,PCA,boosting_vs_linear_B,False,raw,1088,B,linear,B,boosting,1,-0.026910741582326668,-1.5033935136683718,-8.77826345648296,7.574769216514669,0.7425,1
available_macro,PCA,boosting_vs_linear_B,False,raw,1088,B,linear,B,boosting,5,-0.026910741582326668,-1.5033935136683718,-8.821842778464047,6.937718016492621,0.731,1
available_macro,PCA,boosting_vs_linear_B,False,raw,1088,B,linear,B,boosting,10,-0.026910741582326668,-1.5033935136683718,-8.27340159880371,5.986712788401697,0.647,1
available_macro,PCA,qrf_vs_linear_F,False,raw,1088,F,linear,F,qrf,1,0.055804130866456185,3.0462156440914434,-6.210114966416754,13.098487858647287,0.6005,2
available_macro,PCA,qrf_vs_linear_F,False,raw,1088,F,linear,F,qrf,5,0.055804130866456185,3.0462156440914434,-6.428003314613016,12.57131489367038,0.6025,2
available_macro,PCA,qrf_vs_linear_F,False,raw,1088,F,linear,F,qrf,10,0.055804130866456185,3.0462156440914434,-5.600524003496779,11.67127343090965,0.564,2
available_macro,PCA,boosting_vs_linear_F,False,raw,1088,F,linear,F,boosting,1,0.02876481210780554,1.5702031244217207,-7.547419487757263,12.986080236812667,0.7615,2
available_macro,PCA,boosting_vs_linear_F,False,raw,1088,F,linear,F,boosting,5,0.02876481210780554,1.5702031244217207,-7.765392332150502,12.209982392100592,0.734,2
available_macro,PCA,boosting_vs_linear_F,False,raw,1088,F,linear,F,boosting,10,0.02876481210780554,1.5702031244217207,-7.306383890894774,11.187017030966267,0.6625,2
available_macro,PCA,nonlinear_B,False,raw,1088,B,linear,B,ml_selected,1,0.01131520991108611,0.632134686221153,-6.744655860252955,8.326581187838464,0.868,1
available_macro,PCA,nonlinear_B,False,raw,1088,B,linear,B,ml_selected,5,0.01131520991108611,0.632134686221153,-6.88700744741945,8.008674315576659,0.8795,1
available_macro,PCA,nonlinear_B,False,raw,1088,B,linear,B,ml_selected,10,0.01131520991108611,0.632134686221153,-5.850049943651723,7.005994625392168,0.8475,1
available_macro,PCA,matched_market,False,raw,1088,R,matched_full_spec,B,matched_full_spec,1,0.02262764654652935,1.2561756649440925,0.04896786624117803,2.506582732810565,0.0405,3
available_macro,PCA,matched_market,False,raw,1088,R,matched_full_spec,B,matched_full_spec,5,0.02262764654652935,1.2561756649440925,0.18880562190603953,2.4976705326132924,0.03,3
available_macro,PCA,matched_market,False,raw,1088,R,matched_full_spec,B,matched_full_spec,10,0.02262764654652935,1.2561756649440925,0.30728003451952385,2.2898711106318976,0.006,3
available_macro,PCA,matched_position,False,raw,1088,B,matched_full_spec,F,matched_full_spec,1,0.0025721405391648695,0.14460913906260142,-0.856661164390645,1.0920315741894246,0.786,2
available_macro,PCA,matched_position,False,raw,1088,B,matched_full_spec,F,matched_full_spec,5,0.0025721405391648695,0.14460913906260142,-0.71559948116228,1.025382350238708,0.739,2
available_macro,PCA,matched_position,False,raw,1088,B,matched_full_spec,F,matched_full_spec,10,0.0025721405391648695,0.14460913906260142,-0.5111308178784915,0.7805130252281237,0.684,2
available_macro,PCA,matched_total,False,raw,1088,R,matched_full_spec,F,matched_full_spec,1,0.02519978708569422,1.3989682591925012,-0.13322329018495255,2.965107893436844,0.0735,4
available_macro,PCA,matched_total,False,raw,1088,R,matched_full_spec,F,matched_full_spec,5,0.02519978708569422,1.3989682591925012,-0.06866510694745098,2.941740969866363,0.063,4
available_macro,PCA,matched_total,False,raw,1088,R,matched_full_spec,F,matched_full_spec,10,0.02519978708569422,1.3989682591925012,0.15552446580076948,2.734747937095368,0.025,4
available_macro,PCA,nonlinear_R,True,calibrated,1088,R,linear,R,ml_selected,1,0.07763690837236732,4.446303859444811,0.8835415415440152,7.6391889720541215,0.0125,3
available_macro,PCA,nonlinear_R,True,calibrated,1088,R,linear,R,ml_selected,5,0.07763690837236732,4.446303859444811,0.4869263675261334,8.585522867715804,0.053,3
available_macro,PCA,nonlinear_R,True,calibrated,1088,R,linear,R,ml_selected,10,0.07763690837236732,4.446303859444811,0.2985438273486562,8.189009823929187,0.0395,3
available_macro,PCA,nonlinear_F,True,calibrated,1088,F,linear,F,ml_selected,1,0.08456668524878913,4.864908234015841,1.5285213856299398,7.815246665375491,0.0065,3
available_macro,PCA,nonlinear_F,True,calibrated,1088,F,linear,F,ml_selected,5,0.08456668524878913,4.864908234015841,1.1225454561242156,8.646458910912953,0.023,3
available_macro,PCA,nonlinear_F,True,calibrated,1088,F,linear,F,ml_selected,10,0.08456668524878913,4.864908234015841,1.1814986774381595,8.391496338913809,0.0155,3
available_macro,PCA,market_B_vs_R,True,calibrated,1088,R,ml_selected,B,ml_selected,1,-0.0020844727163341135,-0.1249337081537849,-1.1806637432035356,0.9113155053555464,0.811,2
available_macro,PCA,market_B_vs_R,True,calibrated,1088,R,ml_selected,B,ml_selected,5,-0.0020844727163341135,-0.1249337081537849,-1.1722024373258015,0.9136147838975559,0.814,2
available_macro,PCA,market_B_vs_R,True,calibrated,1088,R,ml_selected,B,ml_selected,10,-0.0020844727163341135,-0.1249337081537849,-1.1114223551683367,0.8009180762858804,0.7915,2
available_macro,PCA,position_F_vs_B,True,calibrated,1088,B,ml_selected,F,ml_selected,1,0.016814474743712896,1.0065247978309988,0.25568637950556855,1.8151281512148176,0.013,3
available_macro,PCA,position_F_vs_B,True,calibrated,1088,B,ml_selected,F,ml_selected,5,0.016814474743712896,1.0065247978309988,0.14536835002923792,1.8948186073020448,0.0175,3
available_macro,PCA,position_F_vs_B,True,calibrated,1088,B,ml_selected,F,ml_selected,10,0.016814474743712896,1.0065247978309988,0.3589205492737932,1.6902175488008622,0.002,3
available_macro,PCA,total_F_vs_R,True,calibrated,1088,R,ml_selected,F,ml_selected,1,0.01473000202737879,0.8828485784306395,-0.37802628591685317,2.211116033585535,0.1675,2
available_macro,PCA,total_F_vs_R,True,calibrated,1088,R,ml_selected,F,ml_selected,5,0.01473000202737879,0.8828485784306395,-0.5156257898378998,2.3637862005448866,0.2015,2
available_macro,PCA,total_F_vs_R,True,calibrated,1088,R,ml_selected,F,ml_selected,10,0.01473000202737879,0.8828485784306395,-0.32924826698966925,2.0995116822191795,0.158,2
available_macro,PCA,ml_vs_threshold_F,True,calibrated,1088,F,threshold,F,ml_selected,1,0.05097107233000392,2.9900246446957657,-0.19472030200389032,6.324060535495116,0.074,4
available_macro,PCA,ml_vs_threshold_F,True,calibrated,1088,F,threshold,F,ml_selected,5,0.05097107233000392,2.9900246446957657,0.1676085340618897,6.3025405962435705,0.059,4
available_macro,PCA,ml_vs_threshold_F,True,calibrated,1088,F,threshold,F,ml_selected,10,0.05097107233000392,2.9900246446957657,0.652033469703543,5.831565538049823,0.026,4
available_macro,PCA,qrf_vs_linear_R,False,calibrated,1088,R,linear,R,qrf,1,0.07763690837236732,4.446303859444811,0.8835415415440152,7.6391889720541215,0.0125,3
available_macro,PCA,qrf_vs_linear_R,False,calibrated,1088,R,linear,R,qrf,5,0.07763690837236732,4.446303859444811,0.4869263675261334,8.585522867715804,0.053,3
available_macro,PCA,qrf_vs_linear_R,False,calibrated,1088,R,linear,R,qrf,10,0.07763690837236732,4.446303859444811,0.2985438273486562,8.189009823929187,0.0395,3
available_macro,PCA,boosting_vs_linear_R,False,calibrated,1088,R,linear,R,boosting,1,0.05212121738277371,2.9850077091744587,-0.2752612986287053,6.142934229147476,0.08,3
available_macro,PCA,boosting_vs_linear_R,False,calibrated,1088,R,linear,R,boosting,5,0.05212121738277371,2.9850077091744587,-0.8978584226470447,7.162388510914261,0.17,3
available_macro,PCA,boosting_vs_linear_R,False,calibrated,1088,R,linear,R,boosting,10,0.05212121738277371,2.9850077091744587,-0.7992541413921714,6.468963122636987,0.132,3
available_macro,PCA,qrf_vs_linear_B,False,calibrated,1088,B,linear,B,qrf,1,0.043572552712742685,2.5419779031668144,-0.7496005736668476,5.593251097882072,0.1245,2
available_macro,PCA,qrf_vs_linear_B,False,calibrated,1088,B,linear,B,qrf,5,0.043572552712742685,2.5419779031668144,-0.7638444704982644,5.716919522645284,0.145,2
available_macro,PCA,qrf_vs_linear_B,False,calibrated,1088,B,linear,B,qrf,10,0.043572552712742685,2.5419779031668144,-0.37174458664811927,5.167980018690212,0.0955,2
available_macro,PCA,boosting_vs_linear_B,False,calibrated,1088,B,linear,B,boosting,1,0.010622691924502355,0.6197169195537477,-2.58648617735648,3.5131942783649235,0.6935,1
available_macro,PCA,boosting_vs_linear_B,False,calibrated,1088,B,linear,B,boosting,5,0.010622691924502355,0.6197169195537477,-2.811473458516206,4.022932627013856,0.729,1
available_macro,PCA,boosting_vs_linear_B,False,calibrated,1088,B,linear,B,boosting,10,0.010622691924502355,0.6197169195537477,-2.4270979120410474,3.6209214167030135,0.726,1
available_macro,PCA,qrf_vs_linear_F,False,calibrated,1088,F,linear,F,qrf,1,0.08456668524878913,4.864908234015841,1.5285213856299398,7.815246665375491,0.0065,3
available_macro,PCA,qrf_vs_linear_F,False,calibrated,1088,F,linear,F,qrf,5,0.08456668524878913,4.864908234015841,1.1225454561242156,8.646458910912953,0.023,3
available_macro,PCA,qrf_vs_linear_F,False,calibrated,1088,F,linear,F,qrf,10,0.08456668524878913,4.864908234015841,1.1814986774381595,8.391496338913809,0.0155,3
available_macro,PCA,boosting_vs_linear_F,False,calibrated,1088,F,linear,F,boosting,1,0.05787533495730647,3.3294221329818074,0.43379353144340443,6.010125803472597,0.027,2
available_macro,PCA,boosting_vs_linear_F,False,calibrated,1088,F,linear,F,boosting,5,0.05787533495730647,3.3294221329818074,0.10129548289597594,6.781652723173345,0.067,2
available_macro,PCA,boosting_vs_linear_F,False,calibrated,1088,F,linear,F,boosting,10,0.05787533495730647,3.3294221329818074,0.31699420379651017,6.384436533236809,0.048,2
available_macro,PCA,nonlinear_B,False,calibrated,1088,B,linear,B,ml_selected,1,0.043572552712742685,2.5419779031668144,-0.7496005736668476,5.593251097882072,0.1245,2
available_macro,PCA,nonlinear_B,False,calibrated,1088,B,linear,B,ml_selected,5,0.043572552712742685,2.5419779031668144,-0.7638444704982644,5.716919522645284,0.145,2
available_macro,PCA,nonlinear_B,False,calibrated,1088,B,linear,B,ml_selected,10,0.043572552712742685,2.5419779031668144,-0.37174458664811927,5.167980018690212,0.0955,2
available_macro,PCA,matched_market,False,calibrated,1088,R,matched_full_spec,B,matched_full_spec,1,-0.0020844727163341135,-0.1249337081537849,-1.1806637432035356,0.9113155053555464,0.811,2
available_macro,PCA,matched_market,False,calibrated,1088,R,matched_full_spec,B,matched_full_spec,5,-0.0020844727163341135,-0.1249337081537849,-1.1722024373258015,0.9136147838975559,0.814,2
available_macro,PCA,matched_market,False,calibrated,1088,R,matched_full_spec,B,matched_full_spec,10,-0.0020844727163341135,-0.1249337081537849,-1.1114223551683367,0.8009180762858804,0.7915,2
available_macro,PCA,matched_position,False,calibrated,1088,B,matched_full_spec,F,matched_full_spec,1,0.016814474743712896,1.0065247978309988,0.25568637950556855,1.8151281512148176,0.013,3
available_macro,PCA,matched_position,False,calibrated,1088,B,matched_full_spec,F,matched_full_spec,5,0.016814474743712896,1.0065247978309988,0.14536835002923792,1.8948186073020448,0.0175,3
available_macro,PCA,matched_position,False,calibrated,1088,B,matched_full_spec,F,matched_full_spec,10,0.016814474743712896,1.0065247978309988,0.3589205492737932,1.6902175488008622,0.002,3
available_macro,PCA,matched_total,False,calibrated,1088,R,matched_full_spec,F,matched_full_spec,1,0.01473000202737879,0.8828485784306395,-0.37802628591685317,2.211116033585535,0.1675,2
available_macro,PCA,matched_total,False,calibrated,1088,R,matched_full_spec,F,matched_full_spec,5,0.01473000202737879,0.8828485784306395,-0.5156257898378998,2.3637862005448866,0.2015,2
available_macro,PCA,matched_total,False,calibrated,1088,R,matched_full_spec,F,matched_full_spec,10,0.01473000202737879,0.8828485784306395,-0.32924826698966925,2.0995116822191795,0.158,2
strict,EQ,nonlinear_R,True,raw,467,R,linear,R,ml_selected,1,0.17552986682075858,8.132561704194142,-0.5007257085699051,16.522787760196792,0.108,3
strict,EQ,nonlinear_R,True,raw,467,R,linear,R,ml_selected,5,0.17552986682075858,8.132561704194142,0.46428772373860594,14.945095092522603,0.068,3
strict,EQ,nonlinear_R,True,raw,467,R,linear,R,ml_selected,10,0.17552986682075858,8.132561704194142,1.5112205653571216,14.139970620293367,0.03,3
strict,EQ,nonlinear_F,True,raw,467,F,linear,F,ml_selected,1,0.2156354767583613,9.969982353157036,2.0785375276823066,17.441704405622634,0.0415,4
strict,EQ,nonlinear_F,True,raw,467,F,linear,F,ml_selected,5,0.2156354767583613,9.969982353157036,2.4165175681845112,16.40659448640164,0.0265,4
strict,EQ,nonlinear_F,True,raw,467,F,linear,F,ml_selected,10,0.2156354767583613,9.969982353157036,3.056286547644523,15.831413391552802,0.0125,4
strict,EQ,market_B_vs_R,True,raw,467,R,ml_selected,B,ml_selected,1,0.0574633514872083,2.8980487688831547,-0.2744762921838585,6.204856733472059,0.093,3
strict,EQ,market_B_vs_R,True,raw,467,R,ml_selected,B,ml_selected,5,0.0574633514872083,2.8980487688831547,-0.027362344786234994,5.969449798506226,0.063,3
strict,EQ,market_B_vs_R,True,raw,467,R,ml_selected,B,ml_selected,10,0.0574633514872083,2.8980487688831547,0.377393083675359,5.32483814114629,0.022,3
strict,EQ,position_F_vs_B,True,raw,467,B,ml_selected,F,ml_selected,1,-0.021845998235636405,-1.1346415278360666,-4.047625011954947,1.7291095546722763,0.4455,2
strict,EQ,position_F_vs_B,True,raw,467,B,ml_selected,F,ml_selected,5,-0.021845998235636405,-1.1346415278360666,-3.690258826894429,1.478358763362228,0.396,2
strict,EQ,position_F_vs_B,True,raw,467,B,ml_selected,F,ml_selected,10,-0.021845998235636405,-1.1346415278360666,-3.153955535947421,0.9097826003389962,0.2875,2
strict,EQ,total_F_vs_R,True,raw,467,R,ml_selected,F,ml_selected,1,0.03561735325157189,1.7962897058757865,-1.4741001655967663,4.978395372164336,0.2645,2
strict,EQ,total_F_vs_R,True,raw,467,R,ml_selected,F,ml_selected,5,0.03561735325157189,1.7962897058757865,-0.6189819888468396,4.19684015613076,0.127,2
strict,EQ,total_F_vs_R,True,raw,467,R,ml_selected,F,ml_selected,10,0.03561735325157189,1.7962897058757865,-0.13443994461984746,3.8926059165718923,0.0745,2
strict,EQ,ml_vs_threshold_F,True,raw,467,F,threshold,F,ml_selected,1,-0.046969713789759546,-2.471775457682912,-7.606879818724926,2.734346268336837,0.362,1
strict,EQ,ml_vs_threshold_F,True,raw,467,F,threshold,F,ml_selected,5,-0.046969713789759546,-2.471775457682912,-7.846551649363028,3.3415237667499604,0.3925,1
strict,EQ,ml_vs_threshold_F,True,raw,467,F,threshold,F,ml_selected,10,-0.046969713789759546,-2.471775457682912,-6.972127900798598,2.9240015940369966,0.348,1
strict,EQ,qrf_vs_linear_R,False,raw,467,R,linear,R,qrf,1,0.33251553889246693,15.405943083223194,7.737762208634848,22.36244610183083,0.0055,4
strict,EQ,qrf_vs_linear_R,False,raw,467,R,linear,R,qrf,5,0.33251553889246693,15.405943083223194,8.405321445323317,20.868387297520595,0.002,4
strict,EQ,qrf_vs_linear_R,False,raw,467,R,linear,R,qrf,10,0.33251553889246693,15.405943083223194,9.069287080009081,20.70721927342223,0.0005,4
strict,EQ,boosting_vs_linear_R,False,raw,467,R,linear,R,boosting,1,0.15877606971328395,7.356333184091524,-1.7096913435467056,15.945213059231998,0.1435,3
strict,EQ,boosting_vs_linear_R,False,raw,467,R,linear,R,boosting,5,0.15877606971328395,7.356333184091524,-0.5477337916997064,14.479141696840063,0.113,3
strict,EQ,boosting_vs_linear_R,False,raw,467,R,linear,R,boosting,10,0.15877606971328395,7.356333184091524,0.3248201432995822,13.797216251765061,0.062,3
strict,EQ,qrf_vs_linear_B,False,raw,467,B,linear,B,qrf,1,0.2764350624897643,13.105776487040243,5.124273680386905,20.492660586297472,0.014,3
strict,EQ,qrf_vs_linear_B,False,raw,467,B,linear,B,qrf,5,0.2764350624897643,13.105776487040243,5.176923178795134,19.666682664981494,0.0075,3
strict,EQ,qrf_vs_linear_B,False,raw,467,B,linear,B,qrf,10,0.2764350624897643,13.105776487040243,5.80632929344406,19.284661328374536,0.004,3
strict,EQ,boosting_vs_linear_B,False,raw,467,B,linear,B,boosting,1,0.11883644811015508,5.634031780983351,-4.274053760293904,15.555960758004554,0.306,3
strict,EQ,boosting_vs_linear_B,False,raw,467,B,linear,B,boosting,5,0.11883644811015508,5.634031780983351,-2.97976945962669,13.917327167562874,0.299,3
strict,EQ,boosting_vs_linear_B,False,raw,467,B,linear,B,boosting,10,0.11883644811015508,5.634031780983351,-2.3110885888902746,12.894022749402755,0.2845,3
strict,EQ,qrf_vs_linear_F,False,raw,467,F,linear,F,qrf,1,0.3191396292731796,14.755533365282869,7.635931692192275,21.3991711326972,0.0035,4
strict,EQ,qrf_vs_linear_F,False,raw,467,F,linear,F,qrf,5,0.3191396292731796,14.755533365282869,8.045871333151535,20.145710887708162,0.0015,4
strict,EQ,qrf_vs_linear_F,False,raw,467,F,linear,F,qrf,10,0.3191396292731796,14.755533365282869,8.76481174075084,19.715245268250605,0.0005,4
strict,EQ,boosting_vs_linear_F,False,raw,467,F,linear,F,boosting,1,0.20917522302914185,9.671290242538277,1.918173499456656,17.176648571723003,0.042,4
strict,EQ,boosting_vs_linear_F,False,raw,467,F,linear,F,boosting,5,0.20917522302914185,9.671290242538277,2.694338685395466,15.642928534511713,0.019,4
