definition,policy,family,state,n,below,below_lo,below_hi,q_change,pinball,cost_10,sparse,bootstrap_valid_fraction
CAP,joint_selected,linear,0,64,0.015625,0.0,0.046511627906976744,-10.855181980561008,1.553929632389623,0.03125,False,1.0
CAP,joint_selected,linear,1,186,0.0967741935483871,0.06314465408805031,0.1268329825430234,-5.905681868690347,1.4885814349212716,0.03279569892473118,False,1.0
CAP,joint_selected,linear,2,36,0.0,0.0,0.0,-14.74582274596958,1.3473304133992208,0.08333333333333333,False,1.0
CAP,joint_selected,linear,3,91,0.08791208791208792,0.038461538461538464,0.15384615384615385,-11.780294634033076,1.3844229123468392,0.08131868131868135,False,1.0
CAP,joint_selected,linear,4,27,0.14814814814814814,0.05555555555555555,0.4,-17.258656526188663,1.7057143376485784,0.05555555555555555,True,1.0
CAP,joint_selected,linear,5,105,0.19047619047619047,0.13392857142857142,0.2613906926406926,-16.70798531303657,1.4882276806311416,0.05999999999999999,False,1.0
CAP,joint_selected,ml_selected,0,64,0.0625,0.0,0.14460746210649045,-5.851264060368641,1.1435946167608162,0.0203125,False,1.0
CAP,joint_selected,ml_selected,1,186,0.10215053763440861,0.05659844366272253,0.14706784554312521,-4.7993003178141835,1.4407215405897529,0.032795698924731186,False,1.0
CAP,joint_selected,ml_selected,2,36,0.05555555555555555,0.0,0.14285714285714285,-11.11449192919853,1.0460670097649352,0.052777777777777785,False,1.0
CAP,joint_selected,ml_selected,3,91,0.10989010989010989,0.0510010333247223,0.18368519821721793,-10.208305178438508,1.3219182952877429,0.10412087912087914,False,1.0
CAP,joint_selected,ml_selected,4,27,0.14814814814814814,0.05555555555555555,0.4,-17.462369015682995,1.5220867918683878,0.05555555555555555,True,1.0
CAP,joint_selected,ml_selected,5,105,0.14047619047619048,0.07791486291486291,0.20883908371040724,-16.755889688413564,1.4742144583317955,0.060952380952380945,False,1.0
CAP,joint_selected,state_hist,0,64,0.03125,0.0,0.07017543859649122,-7.142918934114869,1.2214442716699552,0.018750000000000003,False,1.0
CAP,joint_selected,state_hist,1,186,0.12903225806451613,0.09301690176642521,0.170457163803938,-4.747136378248319,1.531122659247095,0.03333333333333333,False,1.0
CAP,joint_selected,state_hist,2,36,0.0,0.0,0.0,-12.028384989493903,1.075586637751653,0.06111111111111113,False,1.0
CAP,joint_selected,state_hist,3,91,0.10989010989010989,0.05555555555555555,0.17650781831720028,-10.179991337909355,1.2484648334072599,0.05274725274725275,False,1.0
CAP,joint_selected,state_hist,4,27,0.1111111111111111,0.0,0.2727272727272727,-18.486463256694847,1.4753847228933878,0.05555555555555555,True,1.0
CAP,joint_selected,state_hist,5,105,0.14285714285714285,0.07431969361015925,0.21739130434782608,-17.5593253445642,1.6799647511197844,0.060952380952380945,False,1.0
CAP,joint_selected,threshold,0,64,0.03125,0.0,0.08993871297242079,-9.12548395006796,1.3751472114821075,0.028125,False,1.0
CAP,joint_selected,threshold,1,186,0.11827956989247312,0.07386363636363637,0.16290330513476292,-5.271672566596893,1.5068000641710357,0.031720430107526884,False,1.0
CAP,joint_selected,threshold,2,36,0.05555555555555555,0.0,0.14285714285714285,-13.39885813964708,1.2289106493362254,0.04722222222222223,False,1.0
CAP,joint_selected,threshold,3,91,0.10989010989010989,0.05555555555555555,0.1794871794871795,-10.449044951164614,1.38596036768673,0.07912087912087913,False,1.0
CAP,joint_selected,threshold,4,27,0.14814814814814814,0.05555555555555555,0.4,-18.968460131771877,1.768143710277004,0.05555555555555555,True,1.0
CAP,joint_selected,threshold,5,105,0.11428571428571428,0.058823529411764705,0.17859022556390977,-17.917207142436073,1.5971275213092668,0.05999999999999999,False,1.0
CAP,legacy,historical,0,64,0.0,0.0,0.0,-12.608300323022384,1.704846636108385,0.0703125,False,1.0
CAP,legacy,historical,1,186,0.016129032258064516,0.0,0.033342644320297946,-13.315343095599394,1.9091704207975317,0.08225806451612903,False,1.0
CAP,legacy,historical,2,36,0.0,0.0,0.0,-13.352566079783934,1.2080047467806563,0.08055555555555556,False,1.0
CAP,legacy,historical,3,91,0.06593406593406594,0.019801980198019802,0.12987012987012986,-13.318980310099395,1.4969987973748433,0.10219780219780218,False,1.0
CAP,legacy,historical,4,27,0.3333333333333333,0.17634271099744248,0.5833333333333334,-13.275145237703946,2.055121680451951,0.1111111111111111,True,1.0
CAP,legacy,historical,5,105,0.2761904761904762,0.20867753623188404,0.36363636363636365,-13.5012624603089,2.025234884123015,0.0961904761904762,False,1.0
CAP,legacy,linear,0,64,0.03125,0.0,0.07017543859649122,-10.722175717045424,1.546531476679599,0.029687500000000002,False,1.0
CAP,legacy,linear,1,186,0.08064516129032258,0.049723756906077346,0.11230246950669952,-6.940111461062191,1.4694865360583476,0.03494623655913978,False,1.0
CAP,legacy,linear,2,36,0.0,0.0,0.0,-13.964340793909049,1.2691822181931671,0.06666666666666668,False,1.0
CAP,legacy,linear,3,91,0.08791208791208792,0.04081632653061224,0.15119958787165141,-11.995615257706806,1.4177270849529309,0.10000000000000002,False,1.0
CAP,legacy,linear,4,27,0.2222222222222222,0.09090909090909091,0.4617948717948716,-16.443213133525646,1.7460983370037995,0.0851851851851852,True,1.0
CAP,legacy,linear,5,105,0.18095238095238095,0.12087912087912088,0.2571428571428571,-16.267815358986468,1.5542322946640064,0.05999999999999999,False,1.0
CAP,legacy,ml_selected,0,64,0.03125,0.0,0.07017543859649122,-6.271851034750819,1.1132607392195863,0.0203125,False,1.0
CAP,legacy,ml_selected,1,186,0.0913978494623656,0.05812729498164015,0.12953847630013432,-5.521831323321986,1.3941004613845724,0.03467741935483871,False,1.0
CAP,legacy,ml_selected,2,36,0.027777777777777776,0.0,0.07699849170437399,-10.607287870246973,0.9629658531809357,0.04722222222222223,False,1.0
CAP,legacy,ml_selected,3,91,0.07692307692307693,0.030612244897959183,0.13794937637564195,-10.494674796389095,1.2963126760514943,0.07912087912087913,False,1.0
CAP,legacy,ml_selected,4,27,0.2222222222222222,0.09090909090909091,0.4617948717948716,-16.63985683253461,1.5379024162053956,0.08888888888888889,True,1.0
CAP,legacy,ml_selected,5,105,0.14047619047619048,0.07526881720430108,0.21534843869002285,-16.70323896678852,1.4776542769697556,0.060952380952380945,False,1.0
CAP,legacy,state_hist,0,64,0.03125,0.0,0.07017543859649122,-7.448967291077183,1.2725541475099007,0.018750000000000003,False,1.0
CAP,legacy,state_hist,1,186,0.11827956989247312,0.08331031307550645,0.1572498570611778,-5.7998429520141475,1.5261166938795814,0.040860215053763436,False,1.0
CAP,legacy,state_hist,2,36,0.0,0.0,0.0,-11.463361049336422,1.0190842437359047,0.04166666666666668,False,1.0
CAP,legacy,state_hist,3,91,0.06593406593406594,0.022198067632850243,0.125,-10.567088276872612,1.3124738487226948,0.08901098901098901,False,1.0
CAP,legacy,state_hist,4,27,0.1111111111111111,0.0,0.2727272727272727,-18.116146235218814,1.3413910246053193,0.05555555555555555,True,1.0
CAP,legacy,state_hist,5,105,0.14285714285714285,0.07431969361015925,0.21739130434782608,-18.18298676776768,1.6738132404852235,0.060952380952380945,False,1.0
CAP,legacy,threshold,0,64,0.015625,0.0,0.046511627906976744,-9.120934089172568,1.3605055867292783,0.0296875,False,1.0
CAP,legacy,threshold,1,186,0.0913978494623656,0.049014279624893436,0.13298003353946128,-6.849344312706574,1.5505432206226935,0.04247311827956989,False,1.0
CAP,legacy,threshold,2,36,0.05555555555555555,0.0,0.14285714285714285,-12.849141756627203,1.1661423471120207,0.038888888888888896,False,1.0
CAP,legacy,threshold,3,91,0.13186813186813187,0.07058823529411765,0.20987654320987653,-10.739068762256627,1.4073015735351875,0.08791208791208792,False,1.0
CAP,legacy,threshold,4,27,0.18518518518518517,0.08571428571428572,0.4166666666666667,-18.444553609211535,1.6783646088110582,0.05555555555555555,True,1.0
CAP,legacy,threshold,5,105,0.11428571428571428,0.06479988052568697,0.171875,-18.272073773317754,1.5887712734536572,0.05809523809523809,False,1.0
PCA,fixed_model_selected_cal,historical,0,11,0.0,0.0,0.0,-6.474433854440101,1.2192364004559442,0.0,True,0.992496248124062
PCA,fixed_model_selected_cal,historical,1,248,0.10483870967741936,0.05649737631184408,0.15038610038610037,-5.837342009468119,2.144620940073317,0.04435483870967742,False,1.0
PCA,fixed_model_selected_cal,historical,2,10,0.1,0.0,0.25,-11.381507486965804,1.6495068804216888,0.06999999999999999,True,0.9979989994997499
PCA,fixed_model_selected_cal,historical,3,99,0.12121212121212122,0.05743861024033438,0.18627450980392157,-12.058584488787595,1.5538226672348558,0.08181818181818182,False,1.0
PCA,fixed_model_selected_cal,historical,4,9,0.0,0.0,0.0,-19.914646728843238,1.2982101084033615,0.06666666666666667,True,0.9979989994997499
PCA,fixed_model_selected_cal,historical,5,132,0.17424242424242425,0.11346808510638298,0.25,-22.838077661781874,1.962745478465188,0.043939393939393945,False,1.0
PCA,fixed_model_selected_cal,linear,0,11,0.0,0.0,0.0,-12.359059901875707,1.8076990051995048,0.1,True,0.992496248124062
PCA,fixed_model_selected_cal,linear,1,248,0.06854838709677419,0.034996724890829695,0.10489819543752125,-8.646849691400059,2.2888464032223648,0.07701612903225807,False,1.0
PCA,fixed_model_selected_cal,linear,2,10,0.1,0.0,0.25,-14.05312253046227,1.7853097756890262,0.09,True,0.9979989994997499
PCA,fixed_model_selected_cal,linear,3,99,0.050505050505050504,0.010983038700430006,0.09484811165845647,-15.901126526643955,1.7634898950526428,0.08282828282828282,False,1.0
PCA,fixed_model_selected_cal,linear,4,9,0.0,0.0,0.0,-17.310058774099534,1.0377513129289908,0.06666666666666667,True,0.9979989994997499
PCA,fixed_model_selected_cal,linear,5,132,0.24242424242424243,0.1806292966684294,0.3243361782835467,-21.131603763168926,2.34789560640338,0.05757575757575757,False,1.0
PCA,fixed_model_selected_cal,ml_selected,0,11,0.13636363636363635,0.0,0.3333333333333333,-3.856930207839177,1.0530209825999324,0.0,True,0.992496248124062
PCA,fixed_model_selected_cal,ml_selected,1,248,0.08870967741935484,0.04643669644347972,0.13218949863589605,-6.498219837658432,2.0347699684900644,0.05846774193548388,False,1.0
PCA,fixed_model_selected_cal,ml_selected,2,10,0.1,0.0,0.25,-9.879032667116851,1.589811451921892,0.14,True,0.9979989994997499
PCA,fixed_model_selected_cal,ml_selected,3,99,0.05303030303030303,0.015422688949111713,0.09615384615384616,-12.47217171019758,1.5275634728678302,0.06489898989898989,False,1.0
PCA,fixed_model_selected_cal,ml_selected,4,9,0.0,0.0,0.0,-19.18600087390863,1.2253455229099004,0.06666666666666667,True,0.9979989994997499
PCA,fixed_model_selected_cal,ml_selected,5,132,0.17992424242424243,0.12032669461914744,0.25,-21.712869186630805,1.8608860473974305,0.043939393939393945,False,1.0
PCA,fixed_model_selected_cal,state_hist,0,11,0.09090909090909091,0.0,0.3333333333333333,-4.243210724543276,1.345112939155456,0.0,True,0.992496248124062
PCA,fixed_model_selected_cal,state_hist,1,248,0.0846774193548387,0.04782608695652174,0.12085227272727271,-6.457894437559024,2.0600004535245944,0.047177419354838705,False,1.0
PCA,fixed_model_selected_cal,state_hist,2,10,0.1,0.0,0.25,-10.478098183752582,1.5253571033857578,0.09,True,0.9979989994997499
PCA,fixed_model_selected_cal,state_hist,3,99,0.10101010101010101,0.04950495049504951,0.15384615384615385,-10.371837022712663,1.4590928271495425,0.07373737373737374,False,1.0
PCA,fixed_model_selected_cal,state_hist,4,9,0.1111111111111111,0.0,0.2,-16.89514056888642,1.1311084419401922,0.06666666666666667,True,0.9979989994997499
PCA,fixed_model_selected_cal,state_hist,5,132,0.16666666666666666,0.10482065479056332,0.24300328365748924,-22.434393774566328,1.8798111037205918,0.043939393939393945,False,1.0
PCA,fixed_model_selected_cal,threshold,0,11,0.0,0.0,0.0,-6.858247302011571,1.2576177452130912,0.02727272727272728,True,0.992496248124062
PCA,fixed_model_selected_cal,threshold,1,248,0.10080645161290322,0.05852642276422765,0.1428840970350404,-7.516804420053566,2.1945515867606775,0.06774193548387097,False,1.0
PCA,fixed_model_selected_cal,threshold,2,10,0.2,0.0,0.5,-11.154860202211804,1.7612675862307388,0.05,True,0.9979989994997499
PCA,fixed_model_selected_cal,threshold,3,99,0.06060606060606061,0.0196078431372549,0.10344827586206896,-13.534871676095719,1.6216092592557352,0.07676767676767676,False,1.0
PCA,fixed_model_selected_cal,threshold,4,9,0.0,0.0,0.0,-20.06733120989395,1.3134785565084326,0.06666666666666667,True,0.9979989994997499
PCA,fixed_model_selected_cal,threshold,5,132,0.18181818181818182,0.11538461538461539,0.2595419847328244,-23.074477199305136,2.0853262214406536,0.04924242424242425,False,1.0
PCA,global_window_selected,historical,0,11,0.0,0.0,0.0,-16.492328588218108,2.221025873833745,0.1,True,0.992496248124062
PCA,global_window_selected,historical,1,248,0.008064516129032258,0.0,0.023715415019762844,-16.879161280350342,2.6721990547189147,0.09475806451612905,False,1.0
PCA,global_window_selected,historical,2,10,0.0,0.0,0.0,-17.237583498748535,1.6519647455711557,0.09,True,0.9979989994997499
PCA,global_window_selected,historical,3,99,0.030303030303030304,0.0,0.063067804646752,-16.55362801317924,1.6635179364623394,0.08686868686868686,False,1.0
PCA,global_window_selected,historical,4,9,0.1111111111111111,0.0,0.2,-16.526067093495428,1.0859508515680427,0.06666666666666667,True,0.9979989994997499
PCA,global_window_selected,historical,5,132,0.3560606060606061,0.28794426229508197,0.4461602034329307,-16.57253751236273,2.97097694075628,0.043939393939393945,False,1.0
PCA,global_window_selected,linear,0,11,0.0,0.0,0.0,-8.831011667297567,1.454894181741691,0.02727272727272728,True,0.992496248124062
PCA,global_window_selected,linear,1,248,0.06854838709677419,0.035231148974099666,0.10211815336463223,-7.2331613770687335,2.104898083504313,0.062096774193548386,False,1.0
PCA,global_window_selected,linear,2,10,0.1,0.0,0.25,-13.175086972906366,1.666290387292318,0.09,True,0.9979989994997499
PCA,global_window_selected,linear,3,99,0.06060606060606061,0.02,0.10640363561247675,-13.280104695059856,1.48532490996391,0.08484848484848485,False,1.0
PCA,global_window_selected,linear,4,9,0.0,0.0,0.0,-17.08791329743973,1.0155367652630105,0.06666666666666667,True,0.9979989994997499
PCA,global_window_selected,linear,5,132,0.29545454545454547,0.23571201091901728,0.36363636363636365,-18.278460693181284,2.271175278580106,0.043939393939393945,False,1.0
PCA,global_window_selected,ml_selected,0,11,0.09090909090909091,0.0,0.3333333333333333,-5.279489832321442,1.155553010026376,0.009090909090909092,True,0.992496248124062
PCA,global_window_selected,ml_selected,1,248,0.09576612903225806,0.05160695468914647,0.14245870273547018,-6.655837561774574,2.065023619010613,0.05554435483870969,False,1.0
PCA,global_window_selected,ml_selected,2,10,0.1,0.0,0.25,-10.875380278586452,1.6771068672338667,0.14250000000000002,True,0.9979989994997499
PCA,global_window_selected,ml_selected,3,99,0.0707070707070707,0.03125,0.11320754716981132,-12.215466053746248,1.497683405453454,0.07323232323232322,False,1.0
PCA,global_window_selected,ml_selected,4,9,0.0,0.0,0.0,-18.59679987518061,1.1664254230370985,0.06666666666666667,True,0.9979989994997499
PCA,global_window_selected,ml_selected,5,132,0.23106060606060605,0.17127786276223778,0.3085643041000184,-20.845510074397573,1.9946462088354302,0.043939393939393945,False,1.0
PCA,global_window_selected,state_hist,0,11,0.09090909090909091,0.0,0.3333333333333333,-4.85174937509224,1.3454853301262928,0.0,True,0.992496248124062
PCA,global_window_selected,state_hist,1,248,0.0846774193548387,0.04782608695652174,0.12085227272727271,-6.742324976669867,2.0334180951605334,0.047177419354838705,False,1.0
PCA,global_window_selected,state_hist,2,10,0.1,0.0,0.25,-10.959434539014492,1.530397571783746,0.09,True,0.9979989994997499
PCA,global_window_selected,state_hist,3,99,0.09090909090909091,0.0392156862745098,0.14545454545454545,-10.65345773817929,1.4409678888422004,0.0787878787878788,False,1.0
PCA,global_window_selected,state_hist,4,9,0.1111111111111111,0.0,0.2,-17.291387940808722,1.1218648278102035,0.06666666666666667,True,0.9979989994997499
PCA,global_window_selected,state_hist,5,132,0.18181818181818182,0.125,0.25233805233805223,-21.978441718954933,1.9184654694352683,0.043939393939393945,False,1.0
PCA,global_window_selected,threshold,0,11,0.0,0.0,0.0,-9.652522985355539,1.5370453135474882,0.03636363636363637,True,0.992496248124062
PCA,global_window_selected,threshold,1,248,0.07661290322580645,0.04039276695526696,0.11149888451608052,-9.578146200828078,2.322619214372813,0.05967741935483871,False,1.0
PCA,global_window_selected,threshold,2,10,0.2,0.0,0.5,-10.108137642600568,1.754279220912973,0.14,True,0.9979989994997499
PCA,global_window_selected,threshold,3,99,0.06060606060606061,0.02,0.10640363561247675,-12.32361747097266,1.5931913303386782,0.07373737373737373,False,1.0
PCA,global_window_selected,threshold,4,9,0.0,0.0,0.0,-19.30594011496589,1.2373394470156265,0.06666666666666667,True,0.9979989994997499
PCA,global_window_selected,threshold,5,132,0.22727272727272727,0.14929052429052428,0.31533902323376006,-20.414297473221612,2.1210959328484043,0.06287878787878788,False,1.0
PCA,joint_selected,historical,0,11,0.0,0.0,0.0,-6.474433854440101,1.2192364004559442,0.0,True,0.992496248124062
PCA,joint_selected,historical,1,248,0.10483870967741936,0.05649737631184408,0.15038610038610037,-5.837342009468119,2.144620940073317,0.04435483870967742,False,1.0
PCA,joint_selected,historical,2,10,0.1,0.0,0.25,-11.381507486965804,1.6495068804216888,0.06999999999999999,True,0.9979989994997499
PCA,joint_selected,historical,3,99,0.12121212121212122,0.05743861024033438,0.18627450980392157,-12.058584488787595,1.5538226672348558,0.08181818181818182,False,1.0
PCA,joint_selected,historical,4,9,0.0,0.0,0.0,-19.914646728843238,1.2982101084033615,0.06666666666666667,True,0.9979989994997499
PCA,joint_selected,historical,5,132,0.17424242424242425,0.11346808510638298,0.25,-22.838077661781874,1.962745478465188,0.043939393939393945,False,1.0
PCA,joint_selected,linear,0,11,0.0,0.0,0.0,-8.831011667297567,1.454894181741691,0.02727272727272728,True,0.992496248124062
PCA,joint_selected,linear,1,248,0.08870967741935484,0.05514705882352941,0.12175453611776788,-7.160117103774586,2.184153401286955,0.0681451612903226,False,1.0
PCA,joint_selected,linear,2,10,0.1,0.0,0.25,-13.175086972906366,1.666290387292318,0.09,True,0.9979989994997499
PCA,joint_selected,linear,3,99,0.08080808080808081,0.036585365853658534,0.12903225806451613,-12.814655139853443,1.606183362466496,0.09595959595959594,False,1.0
PCA,joint_selected,linear,4,9,0.0,0.0,0.0,-17.11442079598536,1.0181875151175737,0.06666666666666667,True,0.9979989994997499
PCA,joint_selected,linear,5,132,0.24242424242424243,0.17020552902011868,0.32590570198466867,-19.89024442783628,2.0297604618177334,0.043939393939393945,False,1.0
PCA,joint_selected,ml_selected,0,11,0.09090909090909091,0.0,0.3333333333333333,-4.725257470817794,1.1454547659706196,0.002272727272727273,True,0.992496248124062
PCA,joint_selected,ml_selected,1,248,0.11088709677419355,0.06673831070889895,0.1569679675994109,-6.042235794480113,2.0622609349466194,0.051108870967741936,False,1.0
PCA,joint_selected,ml_selected,2,10,0.1,0.0,0.25,-10.231773229232568,1.6138320547872833,0.13,True,0.9979989994997499
PCA,joint_selected,ml_selected,3,99,0.09595959595959595,0.042102803738317755,0.15386412652767792,-11.67168084320477,1.606575372642092,0.09040404040404042,False,1.0
PCA,joint_selected,ml_selected,4,9,0.027777777777777776,0.0,0.05,-17.798595187900297,1.0875750537379476,0.06666666666666667,True,0.9979989994997499
PCA,joint_selected,ml_selected,5,132,0.19507575757575757,0.12607822913360836,0.2792078145126664,-21.31267422508153,1.7924717144288393,0.043750000000000004,False,1.0
PCA,joint_selected,state_hist,0,11,0.09090909090909091,0.0,0.3333333333333333,-4.243210724543276,1.345112939155456,0.0,True,0.992496248124062
PCA,joint_selected,state_hist,1,248,0.0846774193548387,0.04782608695652174,0.12085227272727271,-6.457894437559024,2.0600004535245944,0.047177419354838705,False,1.0
PCA,joint_selected,state_hist,2,10,0.1,0.0,0.25,-10.478098183752582,1.5253571033857578,0.09,True,0.9979989994997499
PCA,joint_selected,state_hist,3,99,0.10101010101010101,0.04950495049504951,0.15384615384615385,-10.371837022712663,1.4590928271495425,0.07373737373737374,False,1.0
PCA,joint_selected,state_hist,4,9,0.1111111111111111,0.0,0.2,-16.89514056888642,1.1311084419401922,0.06666666666666667,True,0.9979989994997499
PCA,joint_selected,state_hist,5,132,0.16666666666666666,0.10482065479056332,0.24300328365748924,-22.434393774566328,1.8798111037205918,0.043939393939393945,False,1.0
PCA,joint_selected,threshold,0,11,0.0,0.0,0.0,-6.858247302011571,1.2576177452130912,0.02727272727272728,True,0.992496248124062
PCA,joint_selected,threshold,1,248,0.0967741935483871,0.0530856496822736,0.13780927750140018,-8.533218126084689,2.2874153207685,0.05443548387096774,False,1.0
PCA,joint_selected,threshold,2,10,0.2,0.0,0.5,-11.154860202211804,1.7612675862307388,0.05,True,0.9979989994997499
PCA,joint_selected,threshold,3,99,0.0707070707070707,0.028846153846153848,0.11629035899751636,-11.980124899857874,1.492517291999704,0.07575757575757576,False,1.0
PCA,joint_selected,threshold,4,9,0.0,0.0,0.0,-19.99805260830535,1.3065506963495725,0.06666666666666667,True,0.9979989994997499
PCA,joint_selected,threshold,5,132,0.1893939393939394,0.11611968209443665,0.2686692587482754,-22.041053272342776,2.033696972779916,0.05000000000000001,False,1.0
PCA,legacy,historical,0,11,0.0,0.0,0.0,-15.595534449965724,2.1313464600085066,0.1,True,0.992496248124062
PCA,legacy,historical,1,248,0.012096774193548387,0.0,0.028346564467560904,-18.00480965176073,2.778237256554754,0.09475806451612905,False,1.0
PCA,legacy,historical,2,10,0.1,0.0,0.25,-16.474480741749574,1.654854327874072,0.09,True,0.9979989994997499
PCA,legacy,historical,3,99,0.050505050505050504,0.010416666666666666,0.09412874583795781,-18.509074536793854,1.904062516394225,0.08686868686868686,False,1.0
PCA,legacy,historical,4,9,0.1111111111111111,0.0,0.2,-15.911852273165469,1.0245293695350473,0.06666666666666667,True,0.9979989994997499
PCA,legacy,historical,5,132,0.29545454545454547,0.2232074175824176,0.384,-19.094065344163603,2.518077311735655,0.043939393939393945,False,1.0
PCA,legacy,linear,0,11,0.0,0.0,0.0,-12.359059901875707,1.8076990051995048,0.1,True,0.992496248124062
PCA,legacy,linear,1,248,0.06854838709677419,0.03197657657657658,0.10811315046389673,-9.359846420627903,2.3452801292793946,0.07620967741935485,False,1.0
PCA,legacy,linear,2,10,0.1,0.0,0.25,-14.05312253046227,1.7853097756890262,0.09,True,0.9979989994997499
PCA,legacy,linear,3,99,0.050505050505050504,0.010416666666666666,0.09574468085106383,-16.75318702390465,1.8158236735360047,0.08181818181818182,False,1.0
PCA,legacy,linear,4,9,0.0,0.0,0.0,-17.310058774099534,1.0377513129289908,0.06666666666666667,True,0.9979989994997499
PCA,legacy,linear,5,132,0.24242424242424243,0.17391304347826086,0.33058184484137565,-22.10966637207142,2.2559272106428323,0.05757575757575757,False,1.0
PCA,legacy,ml_selected,0,11,0.13636363636363635,0.0,0.3333333333333333,-3.856930207839177,1.0530209825999324,0.0,True,0.992496248124062
PCA,legacy,ml_selected,1,248,0.08870967741935484,0.04643669644347972,0.13218949863589605,-6.902174176665163,2.0382637506947736,0.05997983870967743,False,1.0
PCA,legacy,ml_selected,2,10,0.1,0.0,0.25,-9.879032667116851,1.589811451921892,0.14,True,0.9979989994997499
PCA,legacy,ml_selected,3,99,0.050505050505050504,0.010983038700430006,0.09484811165845647,-12.7715284763974,1.4972549135365072,0.0654040404040404,False,1.0
PCA,legacy,ml_selected,4,9,0.0,0.0,0.0,-19.18600087390863,1.2253455229099004,0.06666666666666667,True,0.9979989994997499
PCA,legacy,ml_selected,5,132,0.16666666666666666,0.1063404906604701,0.23893967985424258,-21.926945412535925,1.8876593863310578,0.043939393939393945,False,1.0
PCA,legacy,state_hist,0,11,0.09090909090909091,0.0,0.3333333333333333,-3.542465610018091,1.3670626632729672,0.0,True,0.992496248124062
PCA,legacy,state_hist,1,248,0.06451612903225806,0.03383062085593731,0.0949078901633646,-7.988881312419655,2.0735385904324497,0.05483870967741936,False,1.0
PCA,legacy,state_hist,2,10,0.1,0.0,0.25,-10.387082869515904,1.5254199695356354,0.07,True,0.9979989994997499
PCA,legacy,state_hist,3,99,0.06060606060606061,0.02,0.10640363561247675,-11.936721561972401,1.4433910661603722,0.07272727272727272,False,1.0
PCA,legacy,state_hist,4,9,0.1111111111111111,0.0,0.2,-17.28067938979877,1.1528146347087458,0.06666666666666667,True,0.9979989994997499
PCA,legacy,state_hist,5,132,0.15151515151515152,0.08333333333333333,0.2323943661971831,-23.25949071739826,1.912482112988928,0.043939393939393945,False,1.0
PCA,legacy,threshold,0,11,0.0,0.0,0.0,-9.652522985355539,1.5370453135474882,0.03636363636363637,True,0.992496248124062
PCA,legacy,threshold,1,248,0.08064516129032258,0.04279823073597393,0.11832875076878549,-9.034906444786701,2.2400338644875992,0.06975806451612905,False,1.0
PCA,legacy,threshold,2,10,0.2,0.0,0.5,-10.108137642600568,1.754279220912973,0.14,True,0.9979989994997499
PCA,legacy,threshold,3,99,0.06060606060606061,0.022459425717852685,0.10346454131424852,-14.173567265764937,1.6953550354654683,0.07474747474747473,False,1.0
PCA,legacy,threshold,4,9,0.0,0.0,0.0,-19.37521871655449,1.2442673071744865,0.06666666666666667,True,0.9979989994997499
PCA,legacy,threshold,5,132,0.19696969696969696,0.12418300653594772,0.2879178381755701,-21.758611273210825,2.128307626916068,0.06212121212121213,False,1.0
