definition,family,rule,sample,n,pinball,below,q_change,too_low,too_high,cost_5,missed_severity_5,cost_10,missed_severity_10,cost_20,missed_severity_20,event_5,alarm_5,tp_5,fp_5,fn_5,event_10,alarm_10,tp_10,fp_10,fn_10,event_20,alarm_20,tp_20,fp_20,fn_20,coverage_abs_error,conditional_abs_error
PCA,linear,local180,2025-12,139,2.7588560851295005,0.09352517985611511,-14.297000824112569,1.6517865048891214,1.1070695802403796,0.07482014388489208,0.5766777414531582,0.07697841726618705,0.5207334586311669,0.05323741007194245,0.4105666163454575,48.0,132.0,46.0,86.0,2.0,29.0,106.0,26.0,80.0,3.0,7.0,41.0,3.0,38.0,4.0,0.006474820143884896,0.02517985611510791
PCA,linear,local180,2026-01,137,1.4937454227960982,0.08759124087591241,-11.952958983161398,1.313868533571979,0.1798768892241192,0.08029197080291971,0.01769645505945754,0.06715328467153284,0.017500674643635573,0.0072992700729927005,0.0,34.0,124.0,32.0,92.0,2.0,17.0,89.0,15.0,74.0,2.0,1.0,11.0,1.0,10.0,0.0,0.012408759124087593,0.0343065693430657
PCA,linear,local180,2026-02,128,1.7820077755618615,0.125,-13.054455976667027,1.4118618039236317,0.37014597163822976,0.05703125,0.0,0.03515625000000001,0.0018778867719653203,0.0390625,0.04126132128141802,38.0,111.0,38.0,73.0,0.0,27.0,62.0,26.0,36.0,1.0,13.0,33.0,10.0,23.0,3.0,0.024999999999999994,0.0765625
PCA,linear,local180,2026-03,105,1.9667159211448704,0.1619047619047619,-11.055752845101466,1.047599443862475,0.9191164772823954,0.0380952380952381,0.08148067622557476,0.05904761904761905,0.23481710599818115,0.0380952380952381,0.03719560427852649,41.0,71.0,40.0,31.0,1.0,31.0,43.0,26.0,17.0,5.0,16.0,26.0,13.0,13.0,3.0,0.06190476190476191,0.06190476190476191
PCA,linear,local_scaled180,full,509,1.9120717685870434,0.11198428290766209,-12.572995185092402,1.3560621568814073,0.556009611705636,0.06463654223968567,0.1495066763085881,0.05952848722986248,0.19582653990674037,0.028094302554027506,0.11979233422645161,161.0,440.0,156.0,284.0,5.0,104.0,297.0,93.0,204.0,11.0,37.0,110.0,30.0,80.0,7.0,0.011984282907662083,0.030451866404715134
PCA,linear,local_scaled180,2025-12,139,2.4671976187385383,0.09352517985611511,-13.675720693215949,1.5667054464693293,0.9004921722692093,0.0683453237410072,0.3933903667849405,0.07625899280575539,0.5207334586311669,0.0460431654676259,0.4105666163454575,48.0,133.0,47.0,86.0,1.0,29.0,105.0,26.0,79.0,3.0,7.0,31.0,3.0,28.0,4.0,0.006474820143884896,0.02517985611510791
PCA,linear,local_scaled180,2026-01,137,1.4746474630927107,0.08759124087591241,-11.821900205615064,1.30016344762247,0.1744840154702408,0.08102189781021897,0.01769645505945754,0.06642335766423359,0.017500674643635573,0.006569343065693431,0.0,34.0,125.0,32.0,93.0,2.0,17.0,88.0,15.0,73.0,2.0,1.0,10.0,1.0,9.0,0.0,0.012408759124087593,0.0343065693430657
PCA,linear,local_scaled180,2026-02,128,1.6872951736486201,0.1171875,-13.5066037481049,1.4430838431617163,0.24421133048690402,0.0578125,0.0,0.03515625000000001,0.0018778867719653203,0.02421875,0.0,38.0,112.0,38.0,74.0,0.0,27.0,62.0,26.0,36.0,1.0,13.0,44.0,13.0,31.0,0.0,0.017187499999999994,0.06875
PCA,linear,local_scaled180,2026-03,105,2.02193882414689,0.1619047619047619,-10.955083475507859,1.0440614908992518,0.9778773332476381,0.04666666666666667,0.18088783728398974,0.0580952380952381,0.23481710599818115,0.037142857142857144,0.03719560427852649,41.0,70.0,39.0,31.0,2.0,31.0,42.0,26.0,16.0,5.0,16.0,25.0,13.0,12.0,3.0,0.06190476190476191,0.06190476190476191
PCA,linear,local_scaled_shrink180,full,509,1.9570929986868684,0.10609037328094302,-12.689256214865734,1.3710277725709894,0.586065226115879,0.0644400785854617,0.17429013175967456,0.061689587426326124,0.18649738945691244,0.03398821218074657,0.17800232135054878,161.0,459.0,158.0,301.0,3.0,104.0,338.0,96.0,242.0,8.0,37.0,80.0,24.0,56.0,13.0,0.006090373280943015,0.055992141453831044
PCA,linear,local_scaled_shrink180,2025-12,139,2.434158967419859,0.08633093525179857,-12.757603707363783,1.4807710526107665,0.9533879148090924,0.07338129496402877,0.5766777414531582,0.06906474820143885,0.5047352954099927,0.03597122302158273,0.38913936131785143,48.0,130.0,46.0,84.0,2.0,29.0,105.0,27.0,78.0,2.0,7.0,27.0,4.0,23.0,3.0,0.01366906474820144,0.02517985611510791
PCA,linear,local_scaled_shrink180,2026-01,137,1.4951880441453969,0.06569343065693431,-12.684887204059907,1.3798863355877746,0.11530170855762217,0.07372262773722628,0.0,0.07664233576642336,0.017500674643635573,0.008029197080291971,0.026432478600494757,34.0,135.0,34.0,101.0,0.0,17.0,102.0,15.0,87.0,2.0,1.0,2.0,0.0,2.0,1.0,0.034306569343065696,0.0562043795620438
PCA,linear,local_scaled_shrink180,2026-02,128,1.8864135166771443,0.1015625,-13.757562028511098,1.4855819227011264,0.40083159397601764,0.06484375,0.0,0.040624999999999994,0.0,0.05078125,0.18572663601689954,38.0,121.0,38.0,83.0,0.0,27.0,79.0,27.0,52.0,0.0,13.0,28.0,8.0,20.0,5.0,0.0015624999999999944,0.1
PCA,linear,local_scaled_shrink180,2026-03,105,2.0143861683586843,0.19047619047619047,-11.302162013690134,1.0745432937568364,0.9398428746018481,0.04,0.08148067622557476,0.0580952380952381,0.21306069281334636,0.04476190476190477,0.08684334634111485,41.0,73.0,40.0,33.0,1.0,31.0,52.0,27.0,25.0,4.0,16.0,23.0,12.0,11.0,4.0,0.09047619047619046,0.09047619047619047
PCA,linear,local_shrink180,full,509,2.0048495080176187,0.10609037328094302,-12.539599848524892,1.362334350533389,0.6425151574842299,0.0636542239685658,0.17429013175967456,0.06306483300589391,0.19086623953106413,0.03300589390962672,0.17615924670951924,161.0,455.0,158.0,297.0,3.0,104.0,335.0,95.0,240.0,9.0,37.0,75.0,24.0,51.0,13.0,0.006090373280943015,0.055992141453831044
PCA,linear,local_shrink180,2025-12,139,2.583819232566895,0.08633093525179857,-12.656311620240919,1.4866207912844118,1.0971984412824833,0.07266187050359713,0.5766777414531582,0.07841726618705035,0.5207334586311669,0.033093525179856115,0.38913936131785143,48.0,129.0,46.0,83.0,2.0,29.0,108.0,26.0,82.0,3.0,7.0,23.0,4.0,19.0,3.0,0.01366906474820144,0.02517985611510791
PCA,linear,local_shrink180,2026-01,137,1.5059873654266676,0.058394160583941604,-12.892796967611613,1.399678146435555,0.1063092189911125,0.07372262773722628,0.0,0.07664233576642336,0.017500674643635573,0.010948905109489052,0.026432478600494757,34.0,135.0,34.0,101.0,0.0,17.0,102.0,15.0,87.0,2.0,1.0,6.0,0.0,6.0,1.0,0.0416058394160584,0.04890510948905109
PCA,linear,local_shrink180,2026-02,128,1.9324634463016765,0.109375,-12.926047905781349,1.4153506446179023,0.5171128016837744,0.06328125,0.0,0.034375,0.0,0.05390625,0.21912419792539756,38.0,119.0,38.0,81.0,0.0,27.0,71.0,27.0,44.0,0.0,13.0,22.0,7.0,15.0,6.0,0.009374999999999994,0.1078125
PCA,linear,local_shrink180,2026-03,105,1.9775422482295368,0.19047619047619047,-11.453158963646464,1.0844486272399914,0.8930936209895456,0.03904761904761905,0.08148067622557476,0.060000000000000005,0.21306069281334636,0.03619047619047619,0.03719560427852649,41.0,72.0,40.0,32.0,1.0,31.0,54.0,27.0,27.0,4.0,16.0,24.0,13.0,11.0,3.0,0.09047619047619046,0.09047619047619047
PCA,linear,scaled180,full,509,2.0645513042537145,0.10412573673870335,-12.805517244639063,1.3922370958072736,0.6723142084464406,0.06267190569744598,0.15748174078976226,0.06679764243614932,0.18204563507263063,0.0381139489194499,0.232043630899576,161.0,460.0,159.0,301.0,2.0,104.0,374.0,97.0,277.0,7.0,37.0,61.0,20.0,41.0,17.0,0.0041257367387033395,0.05834970530451866
PCA,linear,scaled180,2025-12,139,2.4555712899834234,0.07913669064748201,-11.839486721511621,1.4002817561404284,1.0552895338429955,0.06402877697841726,0.5766777414531582,0.05827338129496404,0.5047352954099927,0.03741007194244605,0.38913936131785143,48.0,117.0,46.0,71.0,2.0,29.0,90.0,27.0,63.0,2.0,7.0,29.0,4.0,25.0,3.0,0.020863309352517997,0.056834532374100716
PCA,linear,scaled180,2026-01,137,1.577352583167192,0.06569343065693431,-13.547874202504753,1.46577161934999,0.11158096381720174,0.0751824817518248,0.0,0.0854014598540146,0.0009609448509389395,0.0072992700729927005,0.026432478600494757,34.0,137.0,34.0,103.0,0.0,17.0,124.0,16.0,108.0,1.0,1.0,1.0,0.0,1.0,1.0,0.034306569343065696,0.07372262773722629
PCA,linear,scaled180,2026-02,128,2.144502156893644,0.1171875,-14.008520308917294,1.5339770319593342,0.6105251249343098,0.06953124999999999,0.0,0.057812499999999996,0.0,0.060937500000000006,0.2995777036473496,38.0,127.0,38.0,89.0,0.0,27.0,101.0,27.0,74.0,0.0,13.0,11.0,5.0,6.0,8.0,0.017187499999999994,0.11562499999999999
PCA,linear,scaled180,2026-03,105,2.0851297579157433,0.17142857142857143,-11.649240551872412,1.112854721148947,0.972275036766796,0.03619047619047619,0.0,0.06476190476190477,0.21306069281334636,0.051428571428571435,0.21002515494832658,41.0,79.0,41.0,38.0,0.0,31.0,59.0,27.0,32.0,4.0,16.0,20.0,11.0,9.0,5.0,0.07142857142857142,0.07142857142857141
PCA,ml_selected,global180,full,509,1.8426076941181586,0.12082514734774066,-11.096169000013399,1.2162013927774087,0.6264063013407498,0.060609037328094306,0.19825387234772504,0.05201375245579568,0.20846354966764472,0.024852652259332027,0.1432406483630969,161.0,394.5,153.5,241.0,7.5,104.0,243.75,91.5,152.25,12.5,37.0,86.0,29.25,56.75,7.75,0.020825147347740658,0.03438113948919451
PCA,ml_selected,global180,2025-12,139,2.119032829532752,0.10431654676258993,-10.542651555189217,1.2499127451263445,0.8691200844064074,0.05863309352517986,0.6267746576454952,0.054496402877697844,0.5515581238660335,0.03327338129496403,0.38913936131785143,48.0,102.0,45.25,56.75,2.75,29.0,64.75,25.0,39.75,4.0,7.0,23.25,4.0,19.25,3.0,0.004316546762589926,0.021582733812949638
PCA,ml_selected,global180,2026-01,137,1.441067072327776,0.13503649635036497,-8.838722391740895,1.0283194052973015,0.4127476670304749,0.07554744525547445,0.0949308103936051,0.05255474452554745,0.047069892369949615,0.005474452554744527,0.0,34.0,100.0,30.25,69.75,3.75,17.0,46.5,12.75,33.75,4.25,1.0,8.5,1.0,7.5,0.0,0.03503649635036496,0.04817518248175181
PCA,ml_selected,global180,2026-02,128,1.7494693970278807,0.1015625,-12.61165453587311,1.368755836398781,0.38071356062909945,0.0595703125,0.006125176471439869,0.0375,0.0,0.015625,0.0,38.0,104.25,37.0,67.25,1.0,27.0,75.0,27.0,48.0,0.0,13.0,33.0,13.0,20.0,0.0,0.0015624999999999944,0.084375
PCA,ml_selected,global180,2026-03,105,2.1141283930725336,0.14761904761904762,-12.926901967383422,1.2307441120606173,0.8833842810119167,0.045,0.0,0.06571428571428571,0.21897897436923233,0.05023809523809524,0.17922970279652367,41.0,88.25,41.0,47.25,0.0,31.0,57.5,26.75,30.75,4.25,16.0,21.25,11.25,10.0,4.75,0.047619047619047616,0.06285714285714288
PCA,ml_selected,global60,full,509,1.849505187902014,0.10117878192534381,-12.150035120341103,1.3117390929852875,0.5377660949167264,0.061640471512770134,0.03819489310238693,0.05726915520628685,0.20950952040201049,0.023526522593320238,0.13554363840217587,161.0,422.25,155.75,266.5,5.25,104.0,270.5,91.5,179.0,12.5,37.0,94.25,30.75,63.5,6.25,0.0011787819253438053,0.0349705304518664
PCA,ml_selected,global60,2025-12,139,2.1690258098969406,0.0737410071942446,-12.623987673952408,1.4422322938514507,0.7267935160454898,0.05755395683453238,0.0667958882564494,0.0643884892086331,0.5515581238660335,0.037589928057553956,0.3689330494158121,48.0,118.0,47.0,71.0,1.0,29.0,78.5,25.0,53.5,4.0,7.0,29.25,4.0,25.25,3.0,0.0262589928057554,0.041366906474820136
PCA,ml_selected,global60,2026-01,137,1.3895269098050802,0.1332116788321168,-8.3635567004982,0.9804004768331893,0.4091264329718911,0.07208029197080291,0.06841277031477501,0.054379562043795626,0.0796358585846312,0.004197080291970802,0.0,34.0,100.25,30.75,69.5,3.25,17.0,41.5,12.0,29.5,5.0,1.0,6.75,1.0,5.75,0.0,0.03321167883211679,0.050729927007299266
PCA,ml_selected,global60,2026-02,128,1.7668351077994722,0.07421875,-13.815832478779663,1.4788684223375301,0.28796668546194204,0.063671875,0.006125176471439869,0.04238281249999999,0.0,0.0166015625,0.0,38.0,109.5,37.0,72.5,1.0,27.0,81.25,27.0,54.25,0.0,13.0,34.25,13.0,21.25,0.0,0.025781250000000006,0.06875
PCA,ml_selected,global60,2026-03,105,2.127461644045922,0.12857142857142856,-14.43237870783035,1.3675703437981797,0.7598913002477429,0.05095238095238095,0.0,0.06976190476190477,0.1815586099157164,0.038571428571428576,0.16866683883723443,41.0,94.5,41.0,53.5,0.0,31.0,69.25,27.5,41.75,3.5,16.0,24.0,12.75,11.25,3.25,0.028571428571428553,0.043809523809523805
PCA,ml_selected,local180,full,509,1.87143658788824,0.13163064833005894,-11.289489014990837,1.236483083502386,0.6349535043858541,0.0649803536345776,0.23841033633398825,0.05550098231827113,0.24259733800153824,0.024459724950884085,0.12418255911394578,161.0,386.75,150.5,236.25,10.5,104.0,221.5,87.5,134.0,16.5,37.0,91.5,30.0,61.5,7.0,0.031630648330058936,0.03752455795677798
PCA,ml_selected,local180,2025-12,139,2.195860345809456,0.11870503597122302,-11.034324825442807,1.3018460910768384,0.894014254732618,0.06312949640287771,0.6176018899718708,0.05539568345323742,0.5715535520149722,0.03453237410071943,0.38913936131785143,48.0,103.25,44.75,58.5,3.25,29.0,58.5,24.25,34.25,4.75,7.0,25.0,4.0,21.0,3.0,0.018705035971223014,0.020143884892086333
PCA,ml_selected,local180,2026-01,137,1.4372620429120493,0.13503649635036497,-9.011849480657308,1.0435203403582056,0.3937417025538436,0.07700729927007299,0.0949308103936051,0.04981751824817519,0.03528515068584156,0.0072992700729927005,0.0,34.0,102.0,30.25,71.75,3.75,17.0,47.75,13.25,34.5,3.75,1.0,11.0,1.0,10.0,0.0,0.03503649635036496,0.055474452554744515
PCA,ml_selected,local180,2026-02,128,1.7316606842350195,0.10546875,-13.21044786128511,1.4208663644065749,0.3107943198284444,0.05546875,0.0015312941178599673,0.04296875,0.020637332304417534,0.016015625,0.0,38.0,106.5,37.75,68.75,0.25,27.0,69.5,25.75,43.75,1.25,13.0,33.5,13.0,20.5,0.0,0.0054687499999999944,0.07265625
PCA,ml_selected,local180,2026-03,105,2.178849216253015,0.1761904761904762,-12.257314788564196,1.176953348284935,1.0018958679680796,0.06333333333333334,0.2124063982561906,0.07833333333333335,0.3481948298454865,0.043809523809523805,0.08684334634111485,41.0,75.0,37.75,37.25,3.25,31.0,45.75,24.25,21.5,6.75,16.0,22.0,12.0,10.0,4.0,0.0761904761904762,0.07619047619047618
PCA,ml_selected,local_scaled180,full,509,1.8774923520030293,0.12868369351669942,-11.480719252554143,1.2542993812945629,0.6231929707084666,0.06669941060903734,0.23181114646012765,0.0587917485265226,0.24611843272288253,0.024214145383104124,0.12418255911394578,161.0,403.0,151.25,251.75,9.75,104.0,233.25,87.0,146.25,17.0,37.0,90.25,30.0,60.25,7.0,0.028683693516699416,0.03359528487229862
PCA,ml_selected,local_scaled180,2025-12,139,2.2084840431441806,0.1223021582733813,-11.207238155662747,1.3186706605301053,0.889813382614075,0.06294964028776978,0.5948466237941084,0.05935251798561151,0.5782186947312851,0.03363309352517986,0.38913936131785143,48.0,108.0,45.25,62.75,2.75,29.0,61.5,24.0,37.5,5.0,7.0,23.75,4.0,19.75,3.0,0.022302158273381292,0.023741007194244598
PCA,ml_selected,local_scaled180,2026-01,137,1.4309017730754,0.13686131386861314,-8.970744542151778,1.039184868909043,0.3917169041663569,0.07627737226277372,0.0949308103936051,0.05145985401459854,0.036214570298389086,0.00656934306569343,0.0,34.0,101.0,30.25,70.75,3.75,17.0,47.5,13.0,34.5,4.0,1.0,10.0,1.0,9.0,0.0,0.03686131386861313,0.05364963503649634
PCA,ml_selected,local_scaled180,2026-02,128,1.7311261587889901,0.078125,-13.959330475448247,1.4882123471366544,0.2429138116523355,0.0630859375,0.0,0.0470703125,0.0018778867719653203,0.016796875000000003,0.0,38.0,118.75,38.0,80.75,0.0,27.0,77.25,26.0,51.25,1.0,13.0,34.5,13.0,21.5,0.0,0.021875000000000006,0.060937500000000006
PCA,ml_selected,local_scaled180,2026-03,105,2.2004441327255266,0.1880952380952381,-12.096130407435895,1.164606245630639,1.0358378870948879,0.06357142857142858,0.2124063982561906,0.08190476190476192,0.37809636238674027,0.043809523809523805,0.08684334634111485,41.0,75.25,37.75,37.5,3.25,31.0,47.0,24.0,23.0,7.0,16.0,22.0,12.0,10.0,4.0,0.08809523809523809,0.0880952380952381
PCA,ml_selected,local_scaled_shrink180,full,509,1.8582066490404083,0.12426326129666011,-11.504742535201382,1.254532906436552,0.6036737426038564,0.06394891944990178,0.22113114031983427,0.0550098231827112,0.2323504162802123,0.024656188605108056,0.12418255911394578,161.0,401.5,152.5,249.0,8.5,104.0,241.5,89.75,151.75,14.25,37.0,92.5,30.0,62.5,7.0,0.024263261296660107,0.02819253438113949
PCA,ml_selected,local_scaled_shrink180,2025-12,139,2.1690281277022825,0.12050359712230216,-10.97899433516542,1.294183125141156,0.8748450025611264,0.05539568345323742,0.5766777414531582,0.05917266187050361,0.5782186947312851,0.03507194244604316,0.38913936131785143,48.0,105.0,46.0,59.0,2.0,29.0,61.25,24.0,37.25,5.0,7.0,25.75,4.0,21.75,3.0,0.020503597122302153,0.02194244604316546
PCA,ml_selected,local_scaled_shrink180,2026-01,137,1.432141134975492,0.13686131386861314,-8.938789509882401,1.0364328521948085,0.3957082827806835,0.07627737226277372,0.0949308103936051,0.05054744525547446,0.036214570298389086,0.007116788321167884,0.0,34.0,101.0,30.25,70.75,3.75,17.0,46.25,13.0,33.25,4.0,1.0,10.75,1.0,9.75,0.0,0.03686131386861313,0.04999999999999998
PCA,ml_selected,local_scaled_shrink180,2026-02,128,1.7375599064614837,0.078125,-13.964935271040442,1.4893601535072016,0.24819975295428226,0.062890625,0.0015312941178599673,0.04296875,0.0,0.016406250000000004,0.0,38.0,116.0,37.75,78.25,0.25,27.0,82.0,27.0,55.0,0.0,13.0,34.0,13.0,21.0,0.0,0.021875000000000006,0.060937500000000006
PCA,ml_selected,local_scaled_shrink180,2026-03,105,2.14972639135465,0.16904761904761906,-12.549598669356614,1.200346615066416,0.9493797762882341,0.06047619047619048,0.18281921609330173,0.07,0.3136434970295251,0.043809523809523805,0.08684334634111485,41.0,79.5,38.5,41.0,2.5,31.0,52.0,25.75,26.25,5.25,16.0,22.0,12.0,10.0,4.0,0.06904761904761905,0.06904761904761905
PCA,ml_selected,local_shrink180,full,509,1.8483980329776837,0.13113948919449903,-11.192829007502118,1.2254798273373457,0.6229182056403382,0.062524557956778,0.2264481919567539,0.0525540275049116,0.21508869884964688,0.024214145383104124,0.12418255911394578,161.0,389.25,152.0,237.25,9.0,104.0,231.5,90.0,141.5,14.0,37.0,90.25,30.0,60.25,7.0,0.03113948919449902,0.03605108055009823
PCA,ml_selected,local_shrink180,2025-12,139,2.152372951512814,0.11870503597122302,-10.788488190316011,1.2753720544857623,0.8770008970270514,0.05593525179856115,0.5933767135172706,0.0564748201438849,0.5648884092986592,0.03471223021582734,0.38913936131785143,48.0,103.25,45.75,57.5,2.25,29.0,62.5,24.5,38.0,4.5,7.0,25.25,4.0,21.25,3.0,0.018705035971223014,0.020143884892086322
PCA,ml_selected,local_shrink180,2026-01,137,1.4383321826500857,0.13686131386861314,-8.925285936199101,1.0358366353307706,0.40249554731931486,0.07700729927007299,0.0949308103936051,0.05018248175182482,0.036214570298389086,0.006569343065693431,0.0,34.0,102.0,30.25,71.75,3.75,17.0,45.75,13.0,32.75,4.0,1.0,10.0,1.0,9.0,0.0,0.03686131386861313,0.05364963503649634
PCA,ml_selected,local_shrink180,2026-02,128,1.729539723030586,0.109375,-12.911051198579111,1.3937085686425918,0.33583115438799443,0.06015625,0.006125176471439869,0.0365234375,0.0,0.015625,0.0,38.0,105.0,37.0,68.0,1.0,27.0,73.75,27.0,46.75,0.0,13.0,33.0,13.0,20.0,0.0,0.009374999999999994,0.08046875
PCA,ml_selected,local_shrink180,2026-03,105,2.125925380517935,0.16666666666666666,-12.59210837797381,1.2017923877582921,0.9241329927596428,0.05523809523809524,0.18088783728398974,0.06999999999999999,0.24761202562930773,0.043809523809523805,0.08684334634111485,41.0,79.0,39.0,40.0,2.0,31.0,49.5,25.5,24.0,5.5,16.0,22.0,12.0,10.0,4.0,0.06666666666666665,0.06666666666666667
PCA,ml_selected,scaled180,full,509,1.8549744024355634,0.11493123772102161,-11.528765817848619,1.2563717772143188,0.5986026252212447,0.06262278978388998,0.20138157304114448,0.05476424361493124,0.22433059160471158,0.02495088408644401,0.13688795194671322,161.0,402.25,153.25,249.0,7.75,104.0,252.75,91.0,161.75,13.0,37.0,89.0,29.5,59.5,7.5,0.014931237721021604,0.026522593320235762
PCA,ml_selected,scaled180,2025-12,139,2.1354735944531043,0.10971223021582734,-10.750750514668093,1.2702857279714788,0.8651878664816258,0.0552158273381295,0.5766777414531582,0.05233812949640288,0.54755858306074,0.0341726618705036,0.38913936131785143,48.0,104.75,46.0,58.75,2.0,29.0,64.25,25.25,39.0,3.75,7.0,24.5,4.0,20.5,3.0,0.00971223021582733,0.01474820143884892
PCA,ml_selected,scaled180,2026-01,137,1.4356273550220129,0.1332116788321168,-8.906834477613028,1.0339055212952168,0.40172183372679593,0.07591240875912408,0.0949308103936051,0.05748175182481752,0.06878053651307067,0.0056569343065693434,0.0,34.0,100.5,30.25,70.25,3.75,17.0,48.25,12.25,36.0,4.75,1.0,8.75,1.0,7.75,0.0,0.03321167883211679,0.04854014598540145
PCA,ml_selected,scaled180,2026-02,128,1.7673424041614083,0.078125,-13.970540066632639,1.4928428348804916,0.27449956928091673,0.0646484375,0.006125176471439869,0.043359375,0.0,0.0166015625,0.0,38.0,110.75,37.0,73.75,1.0,27.0,82.5,27.0,55.5,0.0,13.0,34.25,13.0,21.25,0.0,0.021875000000000006,0.06484375
PCA,ml_selected,scaled180,2026-03,105,2.1376225318099453,0.14285714285714285,-13.003066931277333,1.2399483726848102,0.8976741591251349,0.052619047619047614,0.08148067622557476,0.06833333333333334,0.2728637578958539,0.0480952380952381,0.1484342506447207,41.0,86.25,40.0,46.25,1.0,31.0,57.75,26.5,31.25,4.5,16.0,21.5,11.5,10.0,4.5,0.042857142857142844,0.05809523809523809
PCA,state_hist,global180,full,509,1.8475089358745853,0.11198428290766209,-11.682768756737458,1.2694854950582166,0.5780234408163691,0.06817288801571708,0.00597184389378534,0.05265225933202358,0.22131511553088756,0.027308447937131632,0.11750178433469523,161.0,498.0,160.0,338.0,1.0,104.0,212.0,88.0,124.0,16.0,37.0,116.0,31.0,85.0,6.0,0.011984282907662083,0.03084479371316307
PCA,state_hist,global180,2025-12,139,2.0732000689558374,0.10071942446043165,-11.16652815855292,1.3014783633713864,0.7717217055844512,0.06546762589928055,0.0,0.05323741007194245,0.5785604081328781,0.04964028776978417,0.4118688097772179,48.0,139.0,48.0,91.0,0.0,29.0,43.0,23.0,20.0,6.0,7.0,26.0,2.0,24.0,5.0,0.0007194244604316474,0.010791366906474819
PCA,state_hist,global180,2026-01,137,1.4330293690203888,0.10218978102189781,-9.531752617381782,1.0898883552742424,0.3431410137461464,0.07445255474452554,0.02218736161997619,0.0613138686131387,0.053813475006410295,0.010218978102189781,0.0,34.0,126.0,33.0,93.0,1.0,17.0,51.0,12.0,39.0,5.0,1.0,15.0,1.0,14.0,0.0,0.0021897810218978048,0.010948905109489052
PCA,state_hist,global180,2026-02,128,1.8773800442398487,0.1015625,-13.229524201404452,1.4371551710177988,0.44022487322205,0.0703125,0.0,0.034375,0.0,0.025,0.0,38.0,128.0,38.0,90.0,0.0,27.0,71.0,27.0,44.0,0.0,13.0,45.0,13.0,32.0,0.0,0.0015624999999999944,0.1
PCA,state_hist,global180,2026-03,105,2.053119710064845,0.1523809523809524,-13.287168350280345,1.2570672182205713,0.7960524918442735,0.06095238095238094,0.0,0.06285714285714285,0.23673381903689034,0.02285714285714286,0.024368034926919826,41.0,105.0,41.0,64.0,0.0,31.0,47.0,26.0,21.0,5.0,16.0,30.0,15.0,15.0,1.0,0.05238095238095239,0.05238095238095238
PCA,state_hist,global60,full,509,1.8668922310322213,0.08840864440078586,-12.8322099012288,1.374873527578201,0.4920187034540203,0.06777996070726916,0.01605366991456851,0.05481335952848724,0.19153595959196962,0.024754420432220044,0.10393735118139485,161.0,486.0,159.0,327.0,2.0,104.0,273.0,93.0,180.0,11.0,37.0,123.0,33.0,90.0,4.0,0.011591355599214148,0.038703339882121816
PCA,state_hist,global60,2025-12,139,2.12689646413581,0.07913669064748201,-12.665369740680129,1.4417437452808328,0.6851527188549774,0.0633093525179856,0.0,0.06330935251798561,0.5515581238660335,0.04172661870503597,0.36219761211513235,48.0,136.0,48.0,88.0,0.0,29.0,77.0,25.0,52.0,4.0,7.0,35.0,4.0,31.0,3.0,0.020863309352517997,0.03237410071942446
PCA,state_hist,global60,2026-01,137,1.3941763037578379,0.08029197080291971,-9.640914510931474,1.0958276191674596,0.298348684590378,0.0751824817518248,0.059644656835878634,0.055474452554744536,0.036214570298389086,0.008759124087591242,0.0,34.0,117.0,32.0,85.0,2.0,17.0,53.0,13.0,40.0,4.0,1.0,13.0,1.0,12.0,0.0,0.0197080291970803,0.022627737226277377
PCA,state_hist,global60,2026-02,128,1.8927643785539083,0.09375,-14.208271957963843,1.52678090253955,0.36598347601435854,0.0703125,0.0,0.03359375,0.0,0.025,0.0,38.0,128.0,38.0,90.0,0.0,27.0,70.0,27.0,43.0,0.0,13.0,45.0,13.0,32.0,0.0,0.0062500000000000056,0.0921875
PCA,state_hist,global60,2026-03,105,2.107938504864752,0.10476190476190476,-15.539469972894645,1.4652562437358494,0.6426822611289029,0.06095238095238094,0.0,0.06857142857142856,0.15108407699099588,0.02285714285714286,0.024368034926919826,41.0,105.0,41.0,64.0,0.0,31.0,73.0,28.0,45.0,3.0,16.0,30.0,15.0,15.0,1.0,0.004761904761904759,0.019999999999999997
PCA,state_hist,local180,full,509,1.861128109635028,0.12180746561886051,-11.539432853770652,1.257947181167248,0.6031809284677798,0.07347740667976425,0.12412738307748361,0.05461689587426327,0.22627541590656383,0.024165029469548134,0.11129472473577195,161.0,415.0,149.0,266.0,12.0,104.0,202.0,86.0,116.0,18.0,37.0,120.0,33.0,87.0,4.0,0.021807465618860503,0.02220039292730844
PCA,state_hist,local180,2025-12,139,2.1602556636787824,0.11510791366906475,-11.628261015233852,1.351739879944965,0.8085157837338177,0.07697841726618705,0.04147606859781389,0.05323741007194245,0.5785604081328781,0.0381294964028777,0.38913936131785143,48.0,135.0,46.0,89.0,2.0,29.0,43.0,23.0,20.0,6.0,7.0,30.0,4.0,26.0,3.0,0.015107913669064749,0.023741007194244598
PCA,state_hist,local180,2026-01,137,1.4935588386048488,0.10948905109489052,-9.316157850258323,1.076537773191577,0.4170210654132716,0.0927007299270073,0.16295589449329767,0.06496350364963505,0.053813475006410295,0.010218978102189781,0.0,34.0,101.0,28.0,73.0,6.0,17.0,56.0,12.0,44.0,5.0,1.0,15.0,1.0,14.0,0.0,0.00948905109489051,0.018248175182481747
