task,method,info,algorithm,q,period,n,pinball,baseline_pinball,skill,below_rate
own_residual,sequential_ols,without_positioning,quantile_lightgbm,0.1,all,577,1.8839529277829412,1.7449827312080237,-0.07963986926031685,0.18024263431542462
own_residual,sequential_ols,without_positioning,quantile_lightgbm,0.1,2026-01,220,1.7205631965574186,1.6543995765445587,-0.0399925271687096,0.21363636363636362
own_residual,sequential_ols,without_positioning,quantile_lightgbm,0.1,2026-02,204,1.9588718667115104,1.8045889209908155,-0.08549478716514858,0.13725490196078433
own_residual,sequential_ols,without_positioning,quantile_lightgbm,0.1,2026-03,153,2.0190004920194573,1.7957580992490212,-0.12431651727690674,0.1895424836601307
own_residual,sequential_ols,without_positioning,quantile_lightgbm,0.5,all,577,3.891344150456595,3.933516280107329,0.010721229212653283,0.5320623916811091
own_residual,sequential_ols,without_positioning,quantile_lightgbm,0.5,2026-01,220,3.4773316481505305,3.7439098543300133,0.07120315834292112,0.6136363636363636
own_residual,sequential_ols,without_positioning,quantile_lightgbm,0.5,2026-02,204,4.284511876255118,4.1119621429677355,-0.041962870106301065,0.44607843137254904
own_residual,sequential_ols,without_positioning,quantile_lightgbm,0.5,2026-03,153,3.962432610877741,3.9682251536203115,0.0014597313706571358,0.5294117647058824
own_residual,sequential_ols,with_positioning,linear_qr,0.1,all,577,1.7202784981138268,1.7449827312080237,0.014157293738428334,0.16464471403812825
own_residual,sequential_ols,with_positioning,linear_qr,0.1,2026-01,220,1.5240315044390231,1.6543995765445587,0.0788008374481256,0.19090909090909092
own_residual,sequential_ols,with_positioning,linear_qr,0.1,2026-02,204,1.931654825484133,1.8045889209908155,-0.0704126590911085,0.13725490196078433
own_residual,sequential_ols,with_positioning,linear_qr,0.1,2026-03,153,1.720628614616535,1.7957580992490212,0.04183719659340812,0.16339869281045752
own_residual,sequential_ols,with_positioning,linear_qr,0.5,all,577,3.906225982074917,3.933516280107329,0.006937888669846126,0.5095320623916811
own_residual,sequential_ols,with_positioning,linear_qr,0.5,2026-01,220,3.407743155514544,3.7439098543300133,0.08979027591347488,0.5909090909090909
own_residual,sequential_ols,with_positioning,linear_qr,0.5,2026-02,204,4.407389587861655,4.1119621429677355,-0.07184585718989611,0.4411764705882353
own_residual,sequential_ols,with_positioning,linear_qr,0.5,2026-03,153,3.9547805328120926,3.9682251536203115,0.0033880690454152207,0.48366013071895425
own_residual,sequential_ols,with_positioning,quantile_lightgbm,0.1,all,577,1.8969318810856888,1.7449827312080237,-0.08707773845559674,0.18890814558058924
own_residual,sequential_ols,with_positioning,quantile_lightgbm,0.1,2026-01,220,1.6879072128805768,1.6543995765445587,-0.020253653839783503,0.20454545454545456
own_residual,sequential_ols,with_positioning,quantile_lightgbm,0.1,2026-02,204,2.0272948026121713,1.8045889209908155,-0.12341086605977747,0.16176470588235295
own_residual,sequential_ols,with_positioning,quantile_lightgbm,0.1,2026-03,153,2.023672998822435,1.7957580992490212,-0.12691848621967883,0.20261437908496732
own_residual,sequential_ols,with_positioning,quantile_lightgbm,0.5,all,577,3.8840880004192426,3.933516280107329,0.012565927320056125,0.5389948006932409
own_residual,sequential_ols,with_positioning,quantile_lightgbm,0.5,2026-01,220,3.4818048058402042,3.7439098543300133,0.07000837591927378,0.6181818181818182
own_residual,sequential_ols,with_positioning,quantile_lightgbm,0.5,2026-02,204,4.272990511130362,4.1119621429677355,-0.03916095590471724,0.45588235294117646
own_residual,sequential_ols,with_positioning,quantile_lightgbm,0.5,2026-03,153,3.9439977430487865,3.9682251536203115,0.006105351796740099,0.5359477124183006
own_residual,pca_1,without_positioning,linear_qr,0.1,all,577,1.7064866700236594,1.73744354164329,0.017817483490917607,0.1663778162911612
own_residual,pca_1,without_positioning,linear_qr,0.1,2026-01,220,1.5207265155390453,1.6527884111315865,0.07990248158996027,0.19545454545454546
own_residual,pca_1,without_positioning,linear_qr,0.1,2026-02,204,1.9140670898910763,1.7877859263920963,-0.07063550598243395,0.14215686274509803
own_residual,pca_1,without_positioning,linear_qr,0.1,2026-03,153,1.6968188813547842,1.7920466934329522,0.05313913550753746,0.1568627450980392
own_residual,pca_1,without_positioning,linear_qr,0.5,all,577,3.9043705183733506,3.914281561943142,0.0025320211162508377,0.511265164644714
own_residual,pca_1,without_positioning,linear_qr,0.5,2026-01,220,3.413192021468907,3.738410631297589,0.08699381686591223,0.6045454545454545
own_residual,pca_1,without_positioning,linear_qr,0.5,2026-02,204,4.426967332480961,4.077479021631237,-0.0857118599496578,0.4362745098039216
own_residual,pca_1,without_positioning,linear_qr,0.5,2026-03,153,3.913844500340835,3.949571254529095,0.009045729747827913,0.477124183006536
own_residual,pca_1,without_positioning,quantile_lightgbm,0.1,all,577,1.9025654695879828,1.73744354164329,-0.09503729127711336,0.17850953206239167
own_residual,pca_1,without_positioning,quantile_lightgbm,0.1,2026-01,220,1.708662861546536,1.6527884111315865,-0.03380617267076236,0.20909090909090908
own_residual,pca_1,without_positioning,quantile_lightgbm,0.1,2026-02,204,2.0210672728007006,1.7877859263920963,-0.1304861745272745,0.14215686274509803
own_residual,pca_1,without_positioning,quantile_lightgbm,0.1,2026-03,153,2.023377272945656,1.7920466934329522,-0.12908736159633927,0.1830065359477124
own_residual,pca_1,without_positioning,quantile_lightgbm,0.5,all,577,3.856843562965257,3.914281561943142,0.014673956911104624,0.5355285961871751
own_residual,pca_1,without_positioning,quantile_lightgbm,0.5,2026-01,220,3.458335966475827,3.738410631297589,0.07491811158383876,0.6318181818181818
own_residual,pca_1,without_positioning,quantile_lightgbm,0.5,2026-02,204,4.243502177606745,4.077479021631237,-0.04071710856015365,0.4411764705882353
own_residual,pca_1,without_positioning,quantile_lightgbm,0.5,2026-03,153,3.914316202447681,3.949571254529095,0.008926298529488674,0.5228758169934641
own_residual,pca_1,with_positioning,linear_qr,0.1,all,577,1.70773706792394,1.73744354164329,0.017097806637937363,0.16464471403812825
own_residual,pca_1,with_positioning,linear_qr,0.1,2026-01,220,1.5207265155390453,1.6527884111315865,0.07990248158996027,0.19545454545454546
own_residual,pca_1,with_positioning,linear_qr,0.1,2026-02,204,1.9139456535187662,1.7877859263920963,-0.0705675804156658,0.13725490196078433
own_residual,pca_1,with_positioning,linear_qr,0.1,2026-03,153,1.701696349383628,1.7920466934329522,0.050417405071205956,0.1568627450980392
own_residual,pca_1,with_positioning,linear_qr,0.5,all,577,3.884609629789847,3.914281561943142,0.00758042866455555,0.512998266897747
own_residual,pca_1,with_positioning,linear_qr,0.5,2026-01,220,3.3908773351764383,3.738410631297589,0.09296284715532255,0.5954545454545455
own_residual,pca_1,with_positioning,linear_qr,0.5,2026-02,204,4.385673511947015,4.077479021631237,-0.07558456798448021,0.44607843137254904
own_residual,pca_1,with_positioning,linear_qr,0.5,2026-03,153,3.9264663151159147,3.949571254529095,0.005849986726200962,0.48366013071895425
own_residual,pca_1,with_positioning,quantile_lightgbm,0.1,all,577,1.9167496704955922,1.73744354164329,-0.1032011254205778,0.19064124783362218
own_residual,pca_1,with_positioning,quantile_lightgbm,0.1,2026-01,220,1.7145016421050052,1.6527884111315865,-0.03733885750757815,0.22272727272727272
own_residual,pca_1,with_positioning,quantile_lightgbm,0.1,2026-02,204,2.0190806659646445,1.7877859263920963,-0.12937496383547487,0.15196078431372548
own_residual,pca_1,with_positioning,quantile_lightgbm,0.1,2026-03,153,2.071122501673646,1.7920466934329522,-0.15573021019116395,0.19607843137254902
own_residual,pca_1,with_positioning,quantile_lightgbm,0.5,all,577,3.8613919898271485,3.914281561943142,0.013511948815899233,0.5320623916811091
own_residual,pca_1,with_positioning,quantile_lightgbm,0.5,2026-01,220,3.471428237887856,3.738410631297589,0.07141601598673608,0.6227272727272727
own_residual,pca_1,with_positioning,quantile_lightgbm,0.5,2026-02,204,4.239202200131261,4.077479021631237,-0.03966254090875121,0.4411764705882353
own_residual,pca_1,with_positioning,quantile_lightgbm,0.5,2026-03,153,3.9183772350860058,3.949571254529095,0.007898077394430603,0.5228758169934641
own_residual,pca_2,without_positioning,linear_qr,0.1,all,577,1.3319273262625764,1.3502076427911514,0.01353889279635978,0.14904679376083188
own_residual,pca_2,without_positioning,linear_qr,0.1,2026-01,220,1.2683907090537374,1.3267154887444292,0.04396178395858552,0.17272727272727273
own_residual,pca_2,without_positioning,linear_qr,0.1,2026-02,204,1.4036449522925947,1.3083671845615696,-0.0728218873533979,0.13725490196078433
own_residual,pca_2,without_positioning,linear_qr,0.1,2026-03,153,1.3276636666274182,1.439774488340913,0.077866931676698,0.13071895424836602
own_residual,pca_2,without_positioning,linear_qr,0.5,all,577,2.8659928233480785,2.8720785868110235,0.0021189404394753586,0.5095320623916811
own_residual,pca_2,without_positioning,linear_qr,0.5,2026-01,220,2.61332515718665,2.777494899873177,0.05910712660319317,0.5818181818181818
own_residual,pca_2,without_positioning,linear_qr,0.5,2026-02,204,3.0086073748853943,2.7996990614575963,-0.07461813174985843,0.47549019607843135
own_residual,pca_2,without_positioning,linear_qr,0.5,2026-03,153,3.039153071987959,3.1045873077157644,0.02107662927216869,0.45098039215686275
own_residual,pca_2,without_positioning,quantile_lightgbm,0.1,all,577,1.4397678904922664,1.3502076427911514,-0.0663307219295366,0.17850953206239167
own_residual,pca_2,without_positioning,quantile_lightgbm,0.1,2026-01,220,1.41266545317535,1.3267154887444292,-0.06478402126160576,0.18181818181818182
own_residual,pca_2,without_positioning,quantile_lightgbm,0.1,2026-02,204,1.3683676934187707,1.3083671845615696,-0.04585907500982378,0.16176470588235295
own_residual,pca_2,without_positioning,quantile_lightgbm,0.1,2026-03,153,1.5739389781570678,1.439774488340913,-0.09318437776373978,0.19607843137254902
own_residual,pca_2,without_positioning,quantile_lightgbm,0.5,all,577,2.8775973542568796,2.8720785868110235,-0.0019215238298837534,0.5233968804159446
own_residual,pca_2,without_positioning,quantile_lightgbm,0.5,2026-01,220,2.7218037235141415,2.777494899873177,0.02005086539009615,0.6227272727272727
own_residual,pca_2,without_positioning,quantile_lightgbm,0.5,2026-02,204,2.8932391806912428,2.7996990614575963,-0.03341077636570944,0.4166666666666667
own_residual,pca_2,without_positioning,quantile_lightgbm,0.5,2026-03,153,3.0807585710594454,3.1045873077157644,0.007675331467437818,0.5228758169934641
own_residual,pca_2,with_positioning,linear_qr,0.1,all,577,1.3337005235533113,1.3502076427911514,0.012225615316260985,0.14904679376083188
own_residual,pca_2,with_positioning,linear_qr,0.1,2026-01,220,1.2683907090537374,1.3267154887444292,0.04396178395858552,0.17272727272727273
own_residual,pca_2,with_positioning,linear_qr,0.1,2026-02,204,1.4062244995891808,1.3083671845615696,-0.07479346484863347,0.13725490196078433
own_residual,pca_2,with_positioning,linear_qr,0.1,2026-03,153,1.330911426027747,1.439774488340913,0.07561118994309413,0.13071895424836602
own_residual,pca_2,with_positioning,linear_qr,0.5,all,577,2.8659777209779085,2.8720785868110235,0.0021241987810259877,0.5095320623916811
own_residual,pca_2,with_positioning,linear_qr,0.5,2026-01,220,2.61332515718665,2.777494899873177,0.05910712660319317,0.5818181818181818
own_residual,pca_2,with_positioning,linear_qr,0.5,2026-02,204,3.0086073748853943,2.7996990614575963,-0.07461813174985843,0.47549019607843135
own_residual,pca_2,with_positioning,linear_qr,0.5,2026-03,153,3.0390961172978392,3.1045873077157644,0.02109497460585541,0.45098039215686275
own_residual,pca_2,with_positioning,quantile_lightgbm,0.1,all,577,1.4293888910492298,1.3502076427911514,-0.058643756522067214,0.17504332755632582
own_residual,pca_2,with_positioning,quantile_lightgbm,0.1,2026-01,220,1.3984221949020759,1.3267154887444292,-0.054048292015877575,0.18181818181818182
own_residual,pca_2,with_positioning,quantile_lightgbm,0.1,2026-02,204,1.3478303345734088,1.3083671845615696,-0.030162136804939177,0.15196078431372548
own_residual,pca_2,with_positioning,quantile_lightgbm,0.1,2026-03,153,1.5826609085227026,1.439774488340913,-0.0992422225416989,0.19607843137254902
own_residual,pca_2,with_positioning,quantile_lightgbm,0.5,all,577,2.8679385064250273,2.8720785868110235,0.0014414927241225284,0.5285961871750433
own_residual,pca_2,with_positioning,quantile_lightgbm,0.5,2026-01,220,2.704633568047297,2.777494899873177,0.026232750896934887,0.6227272727272727
own_residual,pca_2,with_positioning,quantile_lightgbm,0.5,2026-02,204,2.880007654779555,2.7996990614575963,-0.028684723450294047,0.4264705882352941
own_residual,pca_2,with_positioning,quantile_lightgbm,0.5,2026-03,153,3.0866638670706283,3.1045873077157644,0.005773211982343485,0.5294117647058824
own_residual,ae_selected,without_positioning,linear_qr,0.1,all,577,1.5130348546982142,1.6616190772722286,0.08942135090187786,0.1438474870017331
own_residual,ae_selected,without_positioning,linear_qr,0.1,2026-01,220,1.5208004216388735,1.6595359117515158,0.08359896832013558,0.1590909090909091
own_residual,ae_selected,without_positioning,linear_qr,0.1,2026-02,204,1.566923507383829,1.85349353135282,0.1546107494423412,0.18137254901960784
own_residual,ae_selected,without_positioning,linear_qr,0.1,2026-03,153,1.430017143098146,1.4087818732337722,-0.015073497372328992,0.0718954248366013
own_residual,ae_selected,without_positioning,linear_qr,0.5,all,577,3.859886904770457,3.8243240457398504,-0.009299122826744277,0.4662045060658579
own_residual,ae_selected,without_positioning,linear_qr,0.5,2026-01,220,4.066867618337653,3.853900102212184,-0.05526025856332484,0.4727272727272727
own_residual,ae_selected,without_positioning,linear_qr,0.5,2026-02,204,3.522409295178835,4.243951914013052,0.17001668102123513,0.5343137254901961
own_residual,ae_selected,without_positioning,linear_qr,0.5,2026-03,153,4.0122377241946925,3.222292558474186,-0.24515004500229476,0.3660130718954248
own_residual,ae_selected,without_positioning,quantile_lightgbm,0.1,all,577,1.6871853308803215,1.6616190772722286,-0.015386350552777373,0.15944540727902945
own_residual,ae_selected,without_positioning,quantile_lightgbm,0.1,2026-01,220,1.7334918819963767,1.6595359117515158,-0.044564248185991806,0.20909090909090908
own_residual,ae_selected,without_positioning,quantile_lightgbm,0.1,2026-02,204,1.8683265781007843,1.85349353135282,-0.008002750749897647,0.19607843137254902
own_residual,ae_selected,without_positioning,quantile_lightgbm,0.1,2026-03,153,1.3790790846155732,1.4087818732337722,0.02108402243281149,0.0392156862745098
own_residual,ae_selected,without_positioning,quantile_lightgbm,0.5,all,577,3.5075195523291174,3.8243240457398504,0.08283934353409228,0.5667244367417678
own_residual,ae_selected,without_positioning,quantile_lightgbm,0.5,2026-01,220,3.5385136644416786,3.853900102212184,0.08183565463709608,0.6181818181818182
own_residual,ae_selected,without_positioning,quantile_lightgbm,0.5,2026-02,204,3.5643169373395702,4.243951914013052,0.16014200689442393,0.6862745098039216
own_residual,ae_selected,without_positioning,quantile_lightgbm,0.5,2026-03,153,3.3872230084931982,3.222292558474186,-0.05118419480107983,0.3333333333333333
own_residual,ae_selected,with_positioning,linear_qr,0.1,all,577,1.5136291634826553,1.6616190772722286,0.08906368241301044,0.1438474870017331
own_residual,ae_selected,with_positioning,linear_qr,0.1,2026-01,220,1.5208004216388735,1.6595359117515158,0.08359896832013558,0.1590909090909091
own_residual,ae_selected,with_positioning,linear_qr,0.1,2026-02,204,1.5669235073838301,1.85349353135282,0.15461074944234054,0.18137254901960784
own_residual,ae_selected,with_positioning,linear_qr,0.1,2026-03,153,1.4322584252460042,1.4087818732337722,-0.01666443362047465,0.0718954248366013
own_residual,ae_selected,with_positioning,linear_qr,0.5,all,577,3.866313564149838,3.8243240457398504,-0.01097959218616995,0.462738301559792
own_residual,ae_selected,with_positioning,linear_qr,0.5,2026-01,220,4.068157220296347,3.853900102212184,-0.055594881133835594,0.4590909090909091
own_residual,ae_selected,with_positioning,linear_qr,0.5,2026-02,204,3.534061832949825,4.243951914013052,0.1672710001070582,0.5392156862745098
own_residual,ae_selected,with_positioning,linear_qr,0.5,2026-03,153,4.019083164231997,3.222292558474186,-0.24727444553796385,0.3660130718954248
own_residual,ae_selected,with_positioning,quantile_lightgbm,0.1,all,577,1.690932450573272,1.6616190772722286,-0.017641452064431684,0.15077989601386482
own_residual,ae_selected,with_positioning,quantile_lightgbm,0.1,2026-01,220,1.710792285894796,1.6595359117515158,-0.030885968649622564,0.2
own_residual,ae_selected,with_positioning,quantile_lightgbm,0.1,2026-02,204,1.8802980900211885,1.85349353135282,-0.014461641335648201,0.18137254901960784
own_residual,ae_selected,with_positioning,quantile_lightgbm,0.1,2026-03,153,1.4098883053568652,1.4087818732337722,-0.0007853821404963934,0.0392156862745098
own_residual,ae_selected,with_positioning,quantile_lightgbm,0.5,all,577,3.476300703763129,3.8243240457398504,0.09100257661596589,0.5753899480069324
own_residual,ae_selected,with_positioning,quantile_lightgbm,0.5,2026-01,220,3.544144094608267,3.853900102212184,0.08037468522500446,0.6272727272727273
own_residual,ae_selected,with_positioning,quantile_lightgbm,0.5,2026-02,204,3.4904035434026417,4.243951914013052,0.17755817829186005,0.6862745098039216
own_residual,ae_selected,with_positioning,quantile_lightgbm,0.5,2026-03,153,3.359944329433775,3.222292558474186,-0.04271858264315065,0.35294117647058826
own_residual,joint_ols,without_positioning,linear_qr,0.1,all,577,1.7179390635367249,1.7507243685847953,0.01872670857638914,0.1681109185441941
own_residual,joint_ols,without_positioning,linear_qr,0.1,2026-01,220,1.5247016715104424,1.6627579327919728,0.08302847850481587,0.19090909090909092
own_residual,joint_ols,without_positioning,linear_qr,0.1,2026-02,204,1.9309147263343494,1.8072997733934935,-0.06839759223161357,0.14705882352941177
own_residual,joint_ols,without_positioning,linear_qr,0.1,2026-03,153,1.7118292010208218,1.8017781809602627,0.04992233832663151,0.16339869281045752
own_residual,joint_ols,without_positioning,linear_qr,0.5,all,577,3.9269357392731954,3.9372150711688416,0.0026108128994321023,0.5095320623916811
own_residual,joint_ols,without_positioning,linear_qr,0.5,2026-01,220,3.4266558616549396,3.750269083665953,0.08629066736050739,0.6045454545454545
own_residual,joint_ols,without_positioning,linear_qr,0.5,2026-02,204,4.458188641625309,4.11197256328321,-0.08419707889919925,0.43137254901960786
own_residual,joint_ols,without_positioning,linear_qr,0.5,2026-03,153,3.937955222908393,3.9730163055433816,0.00882480209962122,0.477124183006536
own_residual,joint_ols,without_positioning,quantile_lightgbm,0.1,all,577,1.890826276859624,1.7507243685847953,-0.08002510891424941,0.18370883882149047
own_residual,joint_ols,without_positioning,quantile_lightgbm,0.1,2026-01,220,1.7216990379603054,1.6627579327919728,-0.03544779670325404,0.21363636363636362
own_residual,joint_ols,without_positioning,quantile_lightgbm,0.1,2026-02,204,1.9835167512097127,1.8072997733934935,-0.09750290483650303,0.14705882352941177
own_residual,joint_ols,without_positioning,quantile_lightgbm,0.1,2026-03,153,2.0104284715683307,1.8017781809602627,-0.1158024294071911,0.1895424836601307
own_residual,joint_ols,without_positioning,quantile_lightgbm,0.5,all,577,3.88820374769553,3.9372150711688416,0.012448221036287399,0.5337954939341422
own_residual,joint_ols,without_positioning,quantile_lightgbm,0.5,2026-01,220,3.4857027050072538,3.750269083665953,0.07054597223729908,0.6272727272727273
own_residual,joint_ols,without_positioning,quantile_lightgbm,0.5,2026-02,204,4.274580463432,4.11197256328321,-0.03954498665695261,0.44607843137254904
own_residual,joint_ols,without_positioning,quantile_lightgbm,0.5,2026-03,153,3.9517944626052093,3.9730163055433816,0.0053414940453585524,0.5163398692810458
own_residual,joint_ols,with_positioning,linear_qr,0.1,all,577,1.7191626656308925,1.7507243685847953,0.01802779667676402,0.16464471403812825
own_residual,joint_ols,with_positioning,linear_qr,0.1,2026-01,220,1.5247016715104424,1.6627579327919728,0.08302847850481587,0.19090909090909092
own_residual,joint_ols,with_positioning,linear_qr,0.1,2026-02,204,1.9306124865418588,1.8072997733934935,-0.06823035943662292,0.13725490196078433
own_residual,joint_ols,with_positioning,linear_qr,0.1,2026-03,153,1.7168466868116887,1.8017781809602627,0.0471375972059499,0.16339869281045752
own_residual,joint_ols,with_positioning,linear_qr,0.5,all,577,3.9084851796322466,3.9372150711688416,0.007297008422774809,0.511265164644714
own_residual,joint_ols,with_positioning,linear_qr,0.5,2026-01,220,3.41196032024425,3.750269083665953,0.09020919722672283,0.5954545454545455
own_residual,joint_ols,with_positioning,linear_qr,0.5,2026-02,204,4.409526091625278,4.11197256328321,-0.07236272221244722,0.4411764705882353
own_residual,joint_ols,with_positioning,linear_qr,0.5,2026-03,153,3.9543879444608803,3.9730163055433816,0.004688720017713033,0.48366013071895425
own_residual,joint_ols,with_positioning,quantile_lightgbm,0.1,all,577,1.9147425503627187,1.7507243685847953,-0.09368589637585734,0.18717504332755633
own_residual,joint_ols,with_positioning,quantile_lightgbm,0.1,2026-01,220,1.6944906390294654,1.6627579327919728,-0.019084381202866707,0.20909090909090908
own_residual,joint_ols,with_positioning,quantile_lightgbm,0.1,2026-02,204,2.054105424974907,1.8072997733934935,-0.136560439620925,0.16176470588235295
own_residual,joint_ols,with_positioning,quantile_lightgbm,0.1,2026-03,153,2.045627478940688,1.8017781809602627,-0.13533813460348676,0.1895424836601307
own_residual,joint_ols,with_positioning,quantile_lightgbm,0.5,all,577,3.888787770533816,3.9372150711688416,0.012299887041895552,0.537261698440208
own_residual,joint_ols,with_positioning,quantile_lightgbm,0.5,2026-01,220,3.4852129444059363,3.750269083665953,0.07067656569349945,0.6227272727272727
own_residual,joint_ols,with_positioning,quantile_lightgbm,0.5,2026-02,204,4.267080398628725,4.11197256328321,-0.03772102876622041,0.44607843137254904
own_residual,joint_ols,with_positioning,quantile_lightgbm,0.5,2026-03,153,3.9647012712970353,3.9730163055433816,0.0020928769496225685,0.5359477124183006
