model,month,n,clean_tail,clean_q10,coverage80,width80,worst_tail_h1,sensitivity_h1,worst_tail_h6,sensitivity_h6,worst_tail_h24,sensitivity_h24
mlp_shuffled_20260912_cal,2026-01,699,1.4374598302023256,1.3758483606539007,0.8812589413447782,24.48761456708943,1.4429441691931235,0.09328194646876257,1.4788535297366232,0.6685865726934823,1.5505635554901418,1.871278267561622
mlp_shuffled_20260912_cal,2026-02,672,1.8721856560390573,1.8808322136273594,0.7276785714285714,24.138046418037543,1.9051191049024254,0.40991241875148954,2.110011448937618,2.684294023684093,2.3295389553749613,4.709770871060235
mlp_shuffled_20260912_cal,2026-03,443,1.8444066971353867,1.7714627069501219,0.8216704288939052,30.111501130908998,1.8844314199604895,0.5634485356694688,2.0246789912438676,2.916172537792886,2.0936258308951183,3.773075616117525
mlp_shuffled_ensemble_raw,2026-01,699,1.415202819490493,1.3867654836246257,0.8412017167381974,23.137159552299014,1.4343325269926788,0.30656279753547205,1.5060222626783915,1.4370549087815474,1.5699667978229068,2.372269055589813
mlp_shuffled_ensemble_raw,2026-02,672,1.8884118967647057,1.8330390860693864,0.7395833333333334,25.49684065107315,1.9264986622544942,0.46066496533060836,2.0699203023760284,2.123063164570975,2.150908078648727,3.013396668055701
mlp_shuffled_ensemble_raw,2026-03,443,1.8124700095916535,1.753148090673208,0.7900677200902935,26.829198740405907,1.8404623013572914,0.40755267103782183,1.9555425073690027,2.2614805574610863,2.0400563534287217,3.809146402472388
mlp_shuffled_ensemble_cal,2026-01,699,1.4092414645660685,1.3432275683052053,0.8497854077253219,23.333971944125995,1.4289279781430269,0.30656279753547205,1.5039666504751692,1.4370549087815472,1.57289484269149,2.3722690555898134
mlp_shuffled_ensemble_cal,2026-02,672,1.8346389866219235,1.8102804735324616,0.7529761904761905,25.201830697047633,1.871220438976551,0.46066496533060836,2.0114966247064516,2.1230631645709748,2.0923391766285624,3.0133966680557007
mlp_shuffled_ensemble_cal,2026-03,443,1.845137768087209,1.7751400100287757,0.7945823927765236,28.942559373159597,1.8745835624288474,0.4075526710378218,1.9918568204557006,2.261480557461086,2.0802124911198105,3.809146402472388
mlp_tick_20260910_raw,2026-01,699,1.4104451595667324,1.369680168053093,0.8311874105865522,22.846253264274377,1.44537684791754,0.5420496944705816,1.5500799883213867,2.102711429241219,1.5878509836373917,2.4328519926221244
mlp_tick_20260910_raw,2026-02,672,1.8574153476372721,1.8440620765999551,0.7797619047619048,27.036917277744838,1.9232786474769807,0.8571231308437529,2.0762074222241957,2.812891131355649,2.0540321798336842,2.3541862694990066
mlp_tick_20260910_raw,2026-03,443,1.8114878592824686,1.7539157250366781,0.7923250564334086,27.019848108829816,1.8356716852856196,0.370107685201055,1.933365464532116,1.8876555272741726,2.007780378413553,3.069217251332027
mlp_tick_20260910_cal,2026-01,699,1.4262028186092806,1.355198883180362,0.8326180257510729,22.789317590125027,1.4610556466437026,0.5420496944705816,1.5711200215373082,2.102711429241219,1.6129945596576403,2.4328519926221244
mlp_tick_20260910_cal,2026-02,672,1.833078408706209,1.818467861877601,0.7782738095238095,26.67824051961517,1.8984369620997648,0.8571231308437529,2.053237935340843,2.812891131355649,2.0347751750826606,2.3541862694990066
mlp_tick_20260910_cal,2026-03,443,1.8341442252992048,1.7805767231685052,0.7923250564334086,27.709679126333963,1.8589253362894038,0.37010768520105497,1.9586316038907576,1.8876555272741726,2.036038453245641,3.069217251332027
mlp_tick_20260911_raw,2026-01,699,1.4141171408568722,1.3778883138644673,0.8369098712446352,22.48444183019439,1.4282557942995369,0.21097953534433259,1.496472494359741,1.2910985394097194,1.5681191926769447,2.4060567267804016
mlp_tick_20260911_raw,2026-02,672,1.8260069930202782,1.8147785640144876,0.7693452380952381,25.35731711557933,1.8462833004630492,0.25844539347149076,1.9434722487579952,1.4558430328255607,2.1076076065111455,3.23686561130342
mlp_tick_20260911_raw,2026-03,443,1.8229941297855772,1.747990457005287,0.7832957110609481,26.765841380737168,1.8424563373310348,0.25339252954142893,1.93167700768294,1.7419436952061362,2.0706627759616962,4.2288539167451535
mlp_tick_20260911_cal,2026-01,699,1.407187452802463,1.3482068619441312,0.8469241773962805,23.01774189801737,1.4216861747438838,0.21097953534433259,1.4906371119032373,1.2910985394097194,1.5651077144998595,2.4060567267804016
mlp_tick_20260911_cal,2026-02,672,1.8240514078773724,1.8329697437732742,0.7529761904761905,25.082828794643312,1.8448044965374608,0.25844539347149076,1.941860339774303,1.4558430328255607,2.111316075760417,3.23686561130342
mlp_tick_20260911_cal,2026-03,443,1.8283807203630273,1.750457707475186,0.8103837471783296,28.576242603174904,1.8479532824365046,0.25339252954142893,1.9377140913313442,1.7419436952061362,2.0780918200308136,4.2288539167451535
mlp_tick_20260912_raw,2026-01,699,1.4432431150906435,1.426710176878541,0.8626609442060086,24.286951805900607,1.448712212997583,0.09260639168844373,1.4826231033885122,0.6677718073854461,1.552762077267648,1.8895200857618166
mlp_tick_20260912_raw,2026-02,672,1.8804041837406598,1.8215863583053111,0.7113095238095238,23.29165728319259,1.90724987945582,0.33565062284469604,2.0812502922506804,2.3272087701729367,2.267587699488085,4.053566184781847
mlp_tick_20260912_raw,2026-03,443,1.8308991214204897,1.8012428140547945,0.7629796839729119,26.098022393125444,1.8736121779803885,0.5527216930690791,1.995551309131841,2.4671165539502558,2.0200328081132217,2.137243260110205
mlp_tick_20260912_cal,2026-01,699,1.4409304356711323,1.3864226569479163,0.8812589413447782,24.587861876936007,1.446351313934068,0.09260639168844373,1.4823000304609075,0.6677718073854461,1.5543795086124876,1.8895200857618166
mlp_tick_20260912_cal,2026-02,672,1.8692287319597247,1.8716324894667697,0.7247023809523809,23.502932199526214,1.8961789784668794,0.33565062284469604,2.072878945627055,2.3272087701729367,2.266016098700697,4.053566184781847
mlp_tick_20260912_cal,2026-03,443,1.846561320907886,1.7761906007186572,0.8306997742663657,30.044604312220248,1.8851798834869153,0.5527216930690791,1.9975649628681535,2.4671165539502558,2.021037905211726,2.137243260110205
mlp_tick_ensemble_raw,2026-01,699,1.4142690018896829,1.3846473239880477,0.8469241773962805,23.205882300123125,1.43149297185355,0.28093096592566147,1.4975904100709612,1.3535131021062135,1.556392475054496,2.239454154349761
mlp_tick_ensemble_raw,2026-02,672,1.8434142839254715,1.8146731580431141,0.7514880952380952,25.22863055883892,1.8820729951746278,0.48266488266369645,2.0206652138718573,2.198647644784715,2.1104884135431825,3.210905832903726
mlp_tick_ensemble_raw,2026-03,443,1.811938383488641,1.7545226314641542,0.7787810383747178,26.627903960897477,1.8398008913963164,0.39093093785959776,1.940313247762453,2.0320405486474997,2.0106459075915826,3.1212346426430644
mlp_tick_ensemble_cal,2026-01,699,1.4101258043391653,1.3423261115018814,0.8483547925608012,23.360134324289824,1.427955110322346,0.28093096592566147,1.497260130159368,1.3535131021062135,1.5605585106942041,2.239454154349761
mlp_tick_ensemble_cal,2026-02,672,1.831552268382125,1.8237417470564377,0.7470238095238095,24.95294959142426,1.8700752197338966,0.4826648826636964,2.0139967108440064,2.198647644784715,2.1104548684218507,3.210905832903726
mlp_tick_ensemble_cal,2026-03,443,1.8248766221816988,1.7570119556207449,0.8058690744920993,28.72231980051894,1.8525284170841094,0.39093093785959776,1.9518235302909723,2.0320405486474997,2.0238113276633727,3.1212346426430635
tcn_hard_shuffled_20260910_raw,2026-01,699,1.4063261407345296,1.3802693717179506,0.8197424892703863,21.770528498978404,1.442466740117431,0.5150198063284201,1.6195236968284574,3.3593473345766083,1.6808647173997344,4.432162993626192
tcn_hard_shuffled_20260910_raw,2026-02,672,1.8714274827655732,1.799063120007526,0.7113095238095238,23.35195047089032,1.9186153733530475,0.6127402101244245,2.116447573480366,3.220049797069459,2.2422141391372334,4.825020601352056
tcn_hard_shuffled_20260910_raw,2026-03,443,1.8281871974012134,1.7831095927792104,0.781038374717833,27.088863489051974,1.8465433433259177,0.23090707852124628,1.9815442948542237,2.5711597524431973,2.048232563229111,3.7081582497796948
tcn_hard_shuffled_20260910_cal,2026-01,699,1.4411020881427543,1.3854594374043492,0.8254649499284692,22.508671104450453,1.478271232530816,0.5150198063284201,1.6475069643233264,3.3593473345766083,1.7087129488447905,4.432162993626192
tcn_hard_shuffled_20260910_cal,2026-02,672,1.8309071398609913,1.8048804632713773,0.7544642857142857,24.93289219865332,1.8772811695493412,0.6127402101244245,2.0630282310690182,3.220049797069459,2.1817148136207147,4.825020601352056
tcn_hard_shuffled_20260910_cal,2026-03,443,1.848676950731776,1.772105523301024,0.8306997742663657,30.25860552512102,1.8655560159116162,0.23090707852124628,1.9904474489389474,2.5711597524431973,2.0550696215408752,3.7081582497796948
tcn_hard_shuffled_20260911_raw,2026-01,699,1.3933520884919883,1.3501753054332424,0.8369098712446352,22.08318213911698,1.4525897087411237,0.8903689575468181,1.6137524406853412,3.556481222908555,1.6954437036881111,4.90895186234612
tcn_hard_shuffled_20260911_raw,2026-02,672,1.8758929116948435,1.8411424856226195,0.7366071428571429,24.329569253183546,1.9604632861279896,0.9377946896212441,2.3503613207125964,5.901835980869475,2.6145799431304035,9.08547686395191
tcn_hard_shuffled_20260911_raw,2026-03,443,1.8460543893106054,1.8307971477545604,0.7494356659142212,25.942352871862546,1.8798537023401567,0.31862392813034573,1.9871701068446335,2.07717090374191,2.008405035355038,2.396584248166052
tcn_hard_shuffled_20260911_cal,2026-01,699,1.4213405630047071,1.3578665854839773,0.8125894134477826,21.98251268580827,1.4859071389651533,0.8903689575468181,1.647735340395604,3.556481222908555,1.7305974502248405,4.90895186234612
tcn_hard_shuffled_20260911_cal,2026-02,672,1.8589911777770187,1.84971797120262,0.7514880952380952,25.247250398334607,1.9385872783340328,0.9377946896212441,2.307831413939625,5.901835980869475,2.5477400376744037,9.08547686395191
tcn_hard_shuffled_20260911_cal,2026-03,443,1.8459450473399956,1.7859376903650352,0.8194130925507901,29.271304919790033,1.8758870797606455,0.31862392813034573,1.9765658666560837,2.07717090374191,1.9974930110825493,2.396584248166052
tcn_hard_shuffled_20260912_raw,2026-01,699,1.4168610281741707,1.3920486928978193,0.82689556509299,22.22092457185999,1.4556460970370295,0.655255715393372,1.6405020201206286,3.5542780258113225,1.7035551688932447,4.5751258654996905
tcn_hard_shuffled_20260912_raw,2026-02,672,1.8090813578402494,1.8293613764974141,0.7574404761904762,24.79227780231408,1.8291517109178674,0.26248153476488023,2.0500199726264987,2.8527351050149825,2.131925022458423,3.870527364668392
tcn_hard_shuffled_20260912_raw,2026-03,443,1.824131941426764,1.8173184417728203,0.7471783295711061,25.281180179415117,1.8501509824074192,0.2525164623561885,1.9809265738014938,2.071331874511581,2.0327899763614847,2.6346187279402
tcn_hard_shuffled_20260912_cal,2026-01,699,1.4500580795546152,1.404433827563011,0.8197424892703863,22.346219986010624,1.4882658627606788,0.655255715393372,1.6715357987055077,3.5542780258113225,1.733945490238403,4.5751258654996905
tcn_hard_shuffled_20260912_cal,2026-02,672,1.8150275584060491,1.8346055599493196,0.7574404761904762,24.96546945297421,1.8350188712561384,0.26248153476488023,2.0524254957529573,2.8527351050149825,2.134283719006823,3.870527364668392
tcn_hard_shuffled_20260912_cal,2026-03,443,1.8066897614694832,1.7715568037525662,0.801354401805869,27.7549812825359,1.8299295100802935,0.2525164623561885,1.9526941965321238,2.071331874511581,1.9998234019475902,2.6346187279402
tcn_hard_shuffled_ensemble_raw,2026-01,699,1.4029974319938077,1.3703398563282125,0.8254649499284692,22.024878403318457,1.4447799916463178,0.6661278904763415,1.6205044193722795,3.48674703178715,1.6894532835311746,4.635742962673044
tcn_hard_shuffled_ensemble_raw,2026-02,672,1.8302260276489126,1.8085147887567534,0.7425595238095238,24.157932508795984,1.8727317847025233,0.5477466994807834,2.142863636938818,3.9869697198035228,2.2901722456765787,5.9243863097258975
tcn_hard_shuffled_ensemble_raw,2026-03,443,1.8270164283984356,1.802091026210048,0.7584650112866818,26.104132180109882,1.8474392791371448,0.20580138758307034,1.9730673386243986,2.1661478631742206,2.017922678856559,2.852377009983795
tcn_hard_shuffled_ensemble_cal,2026-01,699,1.434442255110261,1.3772156630666184,0.8168812589413448,22.243493395582757,1.478412194573364,0.6661278904763415,1.6511494214351172,3.48674703178715,1.7201936087481526,4.635742962673044
tcn_hard_shuffled_ensemble_cal,2026-02,672,1.8238489222189178,1.8164326429938449,0.7574404761904762,25.07867590979381,1.8647820524988052,0.5477466994807834,2.124390164666942,3.986969719803522,2.264313630766484,5.9243863097258975
tcn_hard_shuffled_ensemble_cal,2026-03,443,1.8216458519003265,1.7672001008662854,0.8194130925507901,29.13043590205883,1.8406106121805021,0.2058013875830703,1.9579276153888403,2.1661478631742206,2.001528031421226,2.852377009983795
tcn_hard_tick_20260910_raw,2026-01,699,1.4168789555214019,1.3778829765906722,0.7639484978540773,19.83876807154163,1.4258369394977575,0.09753856195059628,1.42960552811315,0.1367196456898265,1.4317663618102714,0.16395357852330023
tcn_hard_tick_20260910_raw,2026-02,672,1.878784454469825,1.7854605729899915,0.7127976190476191,23.21312835386821,1.9117950896365516,0.320436859414691,2.0568199803365075,2.3136566380659738,2.1324337216149774,3.2963839513914928
tcn_hard_tick_20260910_raw,2026-03,443,1.7983158861680466,1.7552519854912083,0.7900677200902935,26.96850349779323,1.8178082167453904,0.21517918072220435,1.9369879050053538,2.2559425664001878,1.9934091698076253,3.3425731680463184
tcn_hard_tick_20260910_cal,2026-01,699,1.4403490348333818,1.379414589499859,0.8054363376251789,21.749988405787114,1.4488009070744876,0.09753856195059628,1.4520591594978516,0.1367196456898265,1.4540121969753805,0.16395357852330023
tcn_hard_tick_20260910_cal,2026-02,672,1.8324532665884488,1.8056931872228819,0.7708333333333334,26.16725360138624,1.8617161635628765,0.320436859414691,1.9927080728958724,2.3136566380659738,2.0600769399847003,3.2963839513914928
tcn_hard_tick_20260910_cal,2026-03,443,1.8291168359570102,1.7521200325973358,0.8261851015801355,30.164807599220776,1.8465903193081115,0.21517918072220435,1.9555252737559252,2.2559425664001878,2.0120608978506738,3.3425731680463184
tcn_hard_tick_20260911_raw,2026-01,699,1.4077272392812583,1.3687207880996888,0.8326180257510729,21.9963141328446,1.425167847923367,0.2393134626025635,1.5255527319518987,2.009945297786947,1.555357875394922,2.5011024386415497
tcn_hard_tick_20260911_raw,2026-02,672,1.8032692096463985,1.7786812331240147,0.7752976190476191,26.08502982326207,1.8277059606012134,0.27940444293476285,1.9188569261803368,1.471246548706577,1.9430352730645148,1.7385722480359531
tcn_hard_tick_20260911_raw,2026-03,443,1.8026521153794757,1.7662818542278012,0.7878103837471784,27.18892843190488,1.819088612678119,0.1957630045526991,1.8937396869250533,1.460592078301492,1.9076123742519193,1.6896429061889648
tcn_hard_tick_20260911_cal,2026-01,699,1.4482979010326018,1.393434441086896,0.8626609442060086,23.862081528575395,1.4643057469326035,0.2393134626025635,1.5531276932559928,2.009945297786947,1.5822898654924422,2.5011024386415497
tcn_hard_tick_20260911_cal,2026-02,672,1.8008173611193543,1.7756357213997602,0.7678571428571429,25.899731533004235,1.826228091564313,0.27940444293476285,1.9138779381849556,1.471246548706577,1.9377918234708322,1.7385722480359531
tcn_hard_tick_20260911_cal,2026-03,443,1.8130931061656397,1.7687071381479356,0.8103837471783296,28.232866727407643,1.8290746881529205,0.1957630045526991,1.9024304251568924,1.460592078301492,1.9162171615535177,1.6896429061889648
tcn_hard_tick_20260912_raw,2026-01,699,1.3984119101851475,1.3439525908831063,0.8082975679542204,21.589051923356173,1.4168798052045257,0.2998940641105772,1.4391823932139285,0.6966831905817952,1.4523567252718979,0.9329254139475898
tcn_hard_tick_20260912_raw,2026-02,672,1.795286142461146,1.8029001516661471,0.7723214285714286,25.601700875021162,1.8271516799465246,0.3139852448588326,2.000209922928634,2.8884827423663366,2.076294301937065,3.935697301512673
tcn_hard_tick_20260912_raw,2026-03,443,1.8376757231994902,1.8365799278884072,0.7629796839729119,26.08922489502091,1.856690509264962,0.1883604661067506,1.955562125869865,1.3089521302595635,1.9805166581646083,1.5770289967883522
tcn_hard_tick_20260912_cal,2026-01,699,1.418666692340676,1.3530389912786427,0.8111587982832618,22.176067997562704,1.4374777572551543,0.2998940641105772,1.4601703468853686,0.6966831905817952,1.4726336945823193,0.9329254139475898
tcn_hard_tick_20260912_cal,2026-02,672,1.796353337598093,1.8059564104343255,0.7842261904761905,25.971365032572688,1.8275820590068246,0.3139852448588326,1.999618441597745,2.8884827423663366,2.07439040912996,3.935697301512673
tcn_hard_tick_20260912_cal,2026-03,443,1.8056978102150678,1.7671810201591795,0.8081264108352144,27.95396097090182,1.8221028449258496,0.1883604661067506,1.906606863393487,1.3089521302595635,1.9294124326749225,1.5770289967883522
tcn_hard_tick_ensemble_raw,2026-01,699,1.384315008516395,1.3266171925495356,0.8168812589413448,21.1413780425808,1.3956054668059175,0.1652298380661193,1.441434433973869,0.9134976289700938,1.4567600177041744,1.1537161821630038
tcn_hard_tick_ensemble_raw,2026-02,672,1.8066447012271025,1.7787397434343866,0.7559523809523809,24.96661968405048,1.8329620880507416,0.24671703151294164,1.9663003842097955,2.210439689102627,2.023727331043451,2.9795626359326497
tcn_hard_tick_ensemble_raw,2026-03,443,1.8026420655879127,1.770998959222459,0.7832957110609481,26.74888560823967,1.8160642216319305,0.1335052719144915,1.90242920959558,1.4057379203061577,1.93267684315502,1.9166691681780788
tcn_hard_tick_ensemble_cal,2026-01,699,1.408635555554615,1.3297343470050267,0.82689556509299,22.402671130199153,1.4202141093622977,0.1652298380661193,1.4636565633657808,0.9134976289700938,1.4783074875161037,1.1537161821630038
tcn_hard_tick_ensemble_cal,2026-02,672,1.797438144508947,1.7805432140340225,0.7708333333333334,25.694282666940992,1.8235573004545136,0.24671703151294164,1.9519345002289834,2.2104396891026274,2.0070919174193613,2.9795626359326497
tcn_hard_tick_ensemble_cal,2026-03,443,1.8087881198225408,1.7555649816312433,0.8194130925507901,28.63317343537088,1.8212582680762865,0.13350527191449152,1.9030260782162323,1.4057379203061577,1.9336828539174684,1.9166691681780788
exact_qr_raw,2026-01,699,1.3893640805254828,1.3306805002698063,0.8111587982832618,20.82181978427608,1.5105281732585334,1.699407150668247,1.5612028067069816,2.29735917366515,1.563049001794224,2.3646727492229704
exact_qr_raw,2026-02,672,1.837627852972251,1.7863135403540098,0.7380952380952381,24.792518860899484,1.974465352710145,1.958177754813283,2.0728622879617147,3.522809291639668,2.079750936602111,3.522809291639668
exact_qr_raw,2026-03,443,1.8135528833331274,1.7588870797136775,0.7629796839729119,25.751178190124627,1.9039359220398704,1.3960019823309124,2.075535945418199,4.253692021494154,2.0877605318439754,4.504793209577415
exact_qr_cal,2026-01,699,1.4038388328360825,1.3460164782030186,0.8240343347639485,21.91847028351327,1.5247011893798466,1.699407150668247,1.5709841704805934,2.2973591736651504,1.5723761038539954,2.3646727492229704
exact_qr_cal,2026-02,672,1.804053741902575,1.7892031354133715,0.7678571428571429,26.333930079847704,1.9417405541182289,1.958177754813283,2.037348292120195,3.522809291639668,2.042970439809061,3.522809291639668
exact_qr_cal,2026-03,443,1.8226096804882475,1.7594882684823645,0.8036117381489842,28.642194318062767,1.9110969522589987,1.3960019823309124,2.0805639637102775,4.253692021494154,2.0917556891032807,4.504793209577415
lgbm_raw,2026-01,699,1.4041529460049187,1.3609994986987901,0.7811158798283262,20.253176400360122,1.6924458462305496,6.054252526550143,1.8034791756317217,8.123122358539348,1.818297234074971,8.185735215425069
lgbm_raw,2026-02,672,1.967002258219185,1.9356488317422669,0.6607142857142857,21.180848642750725,2.2740993452383234,6.69865233684454,2.4276193474617362,9.115759023011075,2.4501880688882407,9.159652047619536
lgbm_raw,2026-03,443,1.900561612456195,1.9212752735656877,0.708803611738149,24.74098334113479,2.131158458700687,5.20775607675225,2.338632893328095,9.496065720844614,2.3557195770464765,9.51311647325711
lgbm_cal,2026-01,699,1.4228942959813489,1.383746346432144,0.8369098712446352,22.618543439553974,1.7080760556524692,6.054252526550143,1.8118842794982186,8.123122358539348,1.8237665721589427,8.18573521542507
lgbm_cal,2026-02,672,1.87903686476181,1.8945278119689348,0.7380952380952381,24.876993943539013,2.1786514953287215,6.69865233684454,2.3209258158069432,9.115759023011075,2.3388568571895396,9.159652047619536
lgbm_cal,2026-03,443,1.8762755761733807,1.8296885301876509,0.835214446952596,31.00832898872225,2.1119079832637726,5.20775607675225,2.329503977844048,9.496065720844614,2.3374490748822954,9.51311647325711
