model,month,stage,epoch,train_loss_scaled,validation_tail_loss_bp,selected_counts
gru_clean_20260912,2026-01,validation,10,0.16861738442053756,1.514016496817989,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_clean_20260912,2026-01,validation,11,0.16752971283616783,1.5155580401633169,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_clean_20260912,2026-01,refit,1,0.197088265527089,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_clean_20260912,2026-01,refit,2,0.19010284783500347,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_clean_20260912,2026-01,refit,3,0.18759426768237633,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260910,2026-01,validation,1,0.18989064637313588,1.4730572415355672,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260910,2026-01,validation,2,0.18270680956398022,1.4743931501926664,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260910,2026-01,validation,3,0.17876868598018658,1.472447537488145,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260910,2026-01,validation,4,0.17653534138301732,1.4799756744735684,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260910,2026-01,validation,5,0.1745039526775603,1.4757170818882173,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260910,2026-01,validation,6,0.172924297049105,1.4696594488459451,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260910,2026-01,validation,7,0.17164312385621164,1.4806812236543414,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260910,2026-01,validation,8,0.1709720175352123,1.4914745968587182,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260910,2026-01,validation,9,0.16888882252813375,1.513809813338007,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260910,2026-01,validation,10,0.16795587799720818,1.4947425623695212,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260910,2026-01,validation,11,0.16649696746856552,1.4994093641160262,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260910,2026-01,validation,12,0.16628336832133686,1.5175426465039001,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260910,2026-01,validation,13,0.16495015552664727,1.5606835557891154,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260910,2026-01,validation,14,0.16432420281987442,1.5389687973622834,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260910,2026-01,refit,1,0.19774783452742883,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260910,2026-01,refit,2,0.19067782997699612,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260910,2026-01,refit,3,0.18739788371641247,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260910,2026-01,refit,4,0.18601203741888533,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260910,2026-01,refit,5,0.1846426326445324,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260910,2026-01,refit,6,0.18369639299376345,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260911,2026-01,validation,1,0.19106429088809154,1.4773821821169868,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260911,2026-01,validation,2,0.18511031951930715,1.5016272805058184,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260911,2026-01,validation,3,0.1799065454597288,1.4924333576045004,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260911,2026-01,validation,4,0.1769231846788253,1.501168167580723,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260911,2026-01,validation,5,0.175706264219786,1.505262349881785,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260911,2026-01,validation,6,0.1743495934062387,1.496560457395411,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260911,2026-01,validation,7,0.17292436783994003,1.5153835309990162,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260911,2026-01,validation,8,0.171905412485725,1.5067868813917213,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260911,2026-01,validation,9,0.17003306036510626,1.6255840342745742,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260911,2026-01,refit,1,0.1987546868025335,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260912,2026-01,validation,1,0.18933206899839755,1.4882888046018208,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260912,2026-01,validation,2,0.1823510906537814,1.5239083590260831,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260912,2026-01,validation,3,0.1789667137441873,1.4849217516561493,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260912,2026-01,validation,4,0.17700515633804975,1.4919776458110894,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260912,2026-01,validation,5,0.17616438791362202,1.4954434237253027,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260912,2026-01,validation,6,0.1747829589239448,1.4875823617144663,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260912,2026-01,validation,7,0.17378116145193412,1.5039221247755938,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260912,2026-01,validation,8,0.17237538607001635,1.5171322887004648,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260912,2026-01,validation,9,0.1715661075554396,1.5065767338259697,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260912,2026-01,validation,10,0.16983433492956398,1.509165935097678,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260912,2026-01,validation,11,0.16892933862031,1.5026805571240254,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260912,2026-01,refit,1,0.19720689025711471,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260912,2026-01,refit,2,0.1903357376853234,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_shuffled_20260912,2026-01,refit,3,0.18848543525546463,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260910,2026-01,validation,1,0.18984532166385915,1.474552697032452,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260910,2026-01,validation,2,0.1824807346775261,1.4778553567868522,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260910,2026-01,validation,3,0.17837778831783094,1.4743925342131905,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260910,2026-01,validation,4,0.17623489616320073,1.4778671611363738,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260910,2026-01,validation,5,0.1739675241246448,1.4773396118978066,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260910,2026-01,validation,6,0.17230415707479885,1.4760041473846965,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260910,2026-01,validation,7,0.17061288894213467,1.4866370510858882,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260910,2026-01,validation,8,0.16952051156280443,1.4860271911706933,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260910,2026-01,validation,9,0.16830660836188086,1.5216934320993076,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260910,2026-01,validation,10,0.16717803754799915,1.4897222631948674,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260910,2026-01,validation,11,0.16583037846966794,1.497606814170052,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260910,2026-01,refit,1,0.19766123977845593,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260910,2026-01,refit,2,0.19043870619635653,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260910,2026-01,refit,3,0.18716841002327692,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260911,2026-01,validation,1,0.19098799929559396,1.4775555783037577,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260911,2026-01,validation,2,0.1846873387075197,1.5009509245202102,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260911,2026-01,validation,3,0.1794485163325418,1.4871399425964247,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260911,2026-01,validation,4,0.17658822638836594,1.4958247575726575,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260911,2026-01,validation,5,0.17508902646332897,1.503148559868658,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260911,2026-01,validation,6,0.17347329607300482,1.4898482702400013,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260911,2026-01,validation,7,0.1718449433672131,1.507120125241213,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260911,2026-01,validation,8,0.17062513864601747,1.5013575518815272,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260911,2026-01,validation,9,0.16891777015954174,1.612030666248104,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260911,2026-01,refit,1,0.19872178890529496,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260912,2026-01,validation,1,0.18929710814992476,1.4895619778858964,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260912,2026-01,validation,2,0.18215637973966362,1.5219471049247613,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260912,2026-01,validation,3,0.17868255982768833,1.4856667591304757,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260912,2026-01,validation,4,0.17651768486915864,1.4939007474197956,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260912,2026-01,validation,5,0.17543289218087607,1.4917165927003488,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260912,2026-01,validation,6,0.17401757353395636,1.4871805890341832,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260912,2026-01,validation,7,0.17230915284387954,1.5052848597173678,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260912,2026-01,validation,8,0.1712097973869778,1.5088197601690228,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260912,2026-01,validation,9,0.1698993812637646,1.5051733982400473,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260912,2026-01,validation,10,0.1686807240558133,1.505985819756653,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260912,2026-01,validation,11,0.167755638256958,1.5081546320942065,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260912,2026-01,refit,1,0.19710556252437728,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260912,2026-01,refit,2,0.19015307198306097,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
gru_tick_20260912,2026-01,refit,3,0.18783543744229989,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260910,2026-01,validation,1,0.18988723962095636,1.6063953505566162,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260910,2026-01,validation,2,0.18282837752985492,1.5912746914156843,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260910,2026-01,validation,3,0.17752835022445532,1.5644255800427214,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260910,2026-01,validation,4,0.17324870445061258,1.72420864707406,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260910,2026-01,validation,5,0.1710652356497799,1.6623153310918135,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260910,2026-01,validation,6,0.1689457390612182,1.5655463882646314,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260910,2026-01,validation,7,0.1667482647374066,1.683621183906913,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260910,2026-01,validation,8,0.16474004320986052,1.5943128779275988,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260910,2026-01,validation,9,0.16377745655434944,1.7876203312379255,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260910,2026-01,validation,10,0.16188674352010532,1.6702883681401632,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260910,2026-01,validation,11,0.16183311927681815,1.629243878521392,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260910,2026-01,refit,1,0.19886720207322672,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260910,2026-01,refit,2,0.19088856820179434,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260910,2026-01,refit,3,0.18536977779506666,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260911,2026-01,validation,1,0.1910882409342108,1.5259381514986792,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260911,2026-01,validation,2,0.18290993889117835,1.5040091204194919,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260911,2026-01,validation,3,0.17566047819367406,1.4886293168847136,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260911,2026-01,validation,4,0.17071427219131977,1.5393845502494936,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260911,2026-01,validation,5,0.16797849193339204,1.6890860328025152,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260911,2026-01,validation,6,0.16537510267255048,1.5575219183894033,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260911,2026-01,validation,7,0.1640747450395304,1.6904728536912217,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260911,2026-01,validation,8,0.16234271979563125,1.6660230297389376,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260911,2026-01,validation,9,0.15915730958830288,1.6445970040111118,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260911,2026-01,validation,10,0.157357608512498,1.6852796824483125,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260911,2026-01,validation,11,0.15478376718109005,1.6347538830769759,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260911,2026-01,refit,1,0.19912280195510754,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260911,2026-01,refit,2,0.19156105415453092,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260911,2026-01,refit,3,0.18593129789205895,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260912,2026-01,validation,1,0.19193653906811636,1.485590064323764,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260912,2026-01,validation,2,0.18408208037017124,1.7306713241647853,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260912,2026-01,validation,3,0.17719417211916969,1.650286470250229,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260912,2026-01,validation,4,0.17329603730806684,1.566476338563891,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260912,2026-01,validation,5,0.16923360311918972,1.5860185375012945,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260912,2026-01,validation,6,0.1668741943681009,1.6937532140494085,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260912,2026-01,validation,7,0.16495553538244517,1.681638436296505,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260912,2026-01,validation,8,0.16173203017077617,1.6798591005307542,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260912,2026-01,validation,9,0.1604107378097122,1.7092049709835073,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_clean_20260912,2026-01,refit,1,0.19774913941168337,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260910,2026-01,validation,1,0.18990689499556523,1.6037656446931352,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260910,2026-01,validation,2,0.18275081376619948,1.5915497113285155,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260910,2026-01,validation,3,0.1775454229099929,1.5693494138959911,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260910,2026-01,validation,4,0.17349476563303093,1.7002516291918017,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260910,2026-01,validation,5,0.17122262691526863,1.661180101913869,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260910,2026-01,validation,6,0.16906245172519102,1.56212987204654,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260910,2026-01,validation,7,0.1670443115554688,1.6960590379604719,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260910,2026-01,validation,8,0.1656318874075142,1.609539665682473,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260910,2026-01,validation,9,0.16434957433770567,1.7980320582370475,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260910,2026-01,validation,10,0.16229455346380905,1.6574226415750453,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260910,2026-01,validation,11,0.16193540534649528,1.6457478238869379,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260910,2026-01,validation,12,0.1603827169397201,1.6483210882743826,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260910,2026-01,validation,13,0.15934254340517884,1.5843834232531462,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260910,2026-01,validation,14,0.15806170889380236,1.6403718689287696,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260910,2026-01,refit,1,0.1988797917656259,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260910,2026-01,refit,2,0.19080065331969798,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260910,2026-01,refit,3,0.18528677950020683,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260910,2026-01,refit,4,0.18174514586683535,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260910,2026-01,refit,5,0.17919294125567267,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260910,2026-01,refit,6,0.1758079235770577,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260911,2026-01,validation,1,0.19114485292223352,1.5258869147194418,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260911,2026-01,validation,2,0.1831088679484053,1.5035152149250142,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260911,2026-01,validation,3,0.17570038767237411,1.4933737973734673,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260911,2026-01,validation,4,0.17074540385414028,1.5373775859775503,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260911,2026-01,validation,5,0.16816663795726122,1.6551887890339971,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260911,2026-01,validation,6,0.16578886569206736,1.5450998815322203,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260911,2026-01,validation,7,0.16427292363135107,1.6918755103204084,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260911,2026-01,validation,8,0.16290277114700413,1.6305884897019371,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260911,2026-01,validation,9,0.1594474024637254,1.6592078446055005,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260911,2026-01,validation,10,0.15816848306114323,1.6648049385275467,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260911,2026-01,validation,11,0.15535424084214292,1.6264657431192575,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260911,2026-01,refit,1,0.19911359491846284,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260911,2026-01,refit,2,0.1918195998916674,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260911,2026-01,refit,3,0.18604360811992546,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260912,2026-01,validation,1,0.1916337885024475,1.4999508833922734,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260912,2026-01,validation,2,0.1835183857055252,1.7602431319194618,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260912,2026-01,validation,3,0.17708047551626643,1.5615256529518455,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260912,2026-01,validation,4,0.1728705375808758,1.5833705512496392,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260912,2026-01,validation,5,0.17012855328020957,1.5444603910389156,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260912,2026-01,validation,6,0.16724806966213637,1.7263365949404437,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260912,2026-01,validation,7,0.16598404213332074,1.643248998809857,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260912,2026-01,validation,8,0.1624640621802153,1.6303323087770254,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260912,2026-01,validation,9,0.1615636035428483,1.6996258440135295,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_shuffled_20260912,2026-01,refit,1,0.19773961359827177,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260910,2026-01,validation,1,0.18988895069529146,1.6073882875189471,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260910,2026-01,validation,2,0.18286228357424697,1.5876335550431695,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260910,2026-01,validation,3,0.1774931781179687,1.5689092852232516,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260910,2026-01,validation,4,0.1732895400715667,1.6888813924911523,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260910,2026-01,validation,5,0.1710024090932677,1.6440556766954506,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260910,2026-01,validation,6,0.1688919191215177,1.5506065235924986,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260910,2026-01,validation,7,0.1667259134909453,1.649913130958176,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260910,2026-01,validation,8,0.1650753709748181,1.6007297811136134,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260910,2026-01,validation,9,0.16403102503258765,1.8092297471611822,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260910,2026-01,validation,10,0.16197595313975685,1.6400326331083848,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260910,2026-01,validation,11,0.16167965572626636,1.6046055670076131,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260910,2026-01,validation,12,0.1597788031741853,1.6739112354829844,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260910,2026-01,validation,13,0.15849449004658042,1.5862981777711613,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260910,2026-01,validation,14,0.1577457146218609,1.5994998562988632,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260910,2026-01,refit,1,0.1988475211582594,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260910,2026-01,refit,2,0.1907951618165892,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260910,2026-01,refit,3,0.18535709141478432,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260910,2026-01,refit,4,0.18185058574194582,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260910,2026-01,refit,5,0.17927744809097207,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260910,2026-01,refit,6,0.17573231374460022,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
mlp_tick_20260911,2026-01,validation,1,0.1911408126023998,1.524904118382711,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
