task,method,info,algorithm,q,period,n,pinball,baseline_pinball,skill,below_rate,scenario
own_residual,joint_ols,with_positioning,linear_qr,0.1,2026-02,204,1.836788178596292,1.879905228903,0.0229357574221272,0.142156862745098,clock_UTC_quote
own_residual,joint_ols,with_positioning,linear_qr,0.1,2026-03,153,1.8811926679577933,2.2737389305460747,0.1726435068312811,0.1764705882352941,clock_UTC_quote
own_residual,joint_ols,with_positioning,linear_qr,0.5,all,577,3.82783666613285,4.043284212380499,0.0532852836780434,0.5528596187175043,clock_UTC_quote
own_residual,joint_ols,with_positioning,linear_qr,0.5,2026-01,220,3.4386447215392235,3.678390477439169,0.0651768096319268,0.6045454545454545,clock_UTC_quote
own_residual,joint_ols,with_positioning,linear_qr,0.5,2026-02,204,4.095626321902183,4.066985768174074,-0.0070422065285382,0.4950980392156863,clock_UTC_quote
own_residual,joint_ols,with_positioning,linear_qr,0.5,2026-03,153,4.030406195764574,4.5363659398654885,0.1115341554909737,0.5555555555555556,clock_UTC_quote
own_residual,joint_ols,with_positioning,quantile_lightgbm,0.1,all,577,1.9034198774799984,1.8862142866942893,-0.0091217582790463,0.1715771230502599,clock_UTC_quote
own_residual,joint_ols,with_positioning,quantile_lightgbm,0.1,2026-01,220,1.7319310643516397,1.6225587288765626,-0.0674073200116489,0.1727272727272727,clock_UTC_quote
own_residual,joint_ols,with_positioning,quantile_lightgbm,0.1,2026-02,204,1.9054082542137636,1.879905228903,-0.0135661228654839,0.1323529411764706,clock_UTC_quote
own_residual,joint_ols,with_positioning,quantile_lightgbm,0.1,2026-03,153,2.147353929993405,2.2737389305460747,0.0555846578755269,0.2222222222222222,clock_UTC_quote
own_residual,joint_ols,with_positioning,quantile_lightgbm,0.5,all,577,3.961435292788665,4.043284212380499,0.0202431774004936,0.5771230502599654,clock_UTC_quote
own_residual,joint_ols,with_positioning,quantile_lightgbm,0.5,2026-01,220,3.594101387086283,3.678390477439169,0.0229146663112195,0.5909090909090909,clock_UTC_quote
own_residual,joint_ols,with_positioning,quantile_lightgbm,0.5,2026-02,204,4.050903015201627,4.066985768174074,0.0039544650237779,0.5098039215686274,clock_UTC_quote
own_residual,joint_ols,with_positioning,quantile_lightgbm,0.5,2026-03,153,4.370337540385266,4.5363659398654885,0.0365994281945309,0.6470588235294118,clock_UTC_quote
observed_change,baseline,without_positioning,linear_qr,0.1,all,577,6.867250712888199,6.023763168240579,-0.1400266778572549,0.1663778162911612,clock_NY_quote
observed_change,baseline,without_positioning,linear_qr,0.1,2026-01,220,4.516640653964415,5.511596359877639,0.180520422931572,0.0545454545454545,clock_NY_quote
observed_change,baseline,without_positioning,linear_qr,0.1,2026-02,204,4.976272710731823,4.556566992556258,-0.092110072969674,0.1176470588235294,clock_NY_quote
observed_change,baseline,without_positioning,linear_qr,0.1,2026-03,153,12.768516891993649,8.716473741308869,-0.4648718358986672,0.392156862745098,clock_NY_quote
observed_change,baseline,without_positioning,linear_qr,0.5,all,577,12.525420765372628,12.329308003990924,-0.0159062261497744,0.5632582322357019,clock_NY_quote
observed_change,baseline,without_positioning,linear_qr,0.5,2026-01,220,10.279883545587674,10.572698450086415,0.0276953803119532,0.4727272727272727,clock_NY_quote
observed_change,baseline,without_positioning,linear_qr,0.5,2026-02,204,11.038302237867429,10.918541722386705,-0.0109685449326235,0.5735294117647058,clock_NY_quote
observed_change,baseline,without_positioning,linear_qr,0.5,2026-03,153,17.737122516769684,16.736173515796487,-0.0598075181300221,0.6797385620915033,clock_NY_quote
observed_change,baseline,without_positioning,quantile_lightgbm,0.1,all,577,6.330383319868014,6.023763168240579,-0.0509017607538169,0.1421143847487001,clock_NY_quote
observed_change,baseline,without_positioning,quantile_lightgbm,0.1,2026-01,220,4.573514980054364,5.511596359877639,0.1702013933117737,0.0727272727272727,clock_NY_quote
observed_change,baseline,without_positioning,quantile_lightgbm,0.1,2026-02,204,4.722715149785135,4.556566992556258,-0.0364634509928858,0.0833333333333333,clock_NY_quote
observed_change,baseline,without_positioning,quantile_lightgbm,0.1,2026-03,153,11.000156793436055,8.716473741308869,-0.2619962062530423,0.3202614379084967,clock_NY_quote
observed_change,baseline,without_positioning,quantile_lightgbm,0.5,all,577,12.615426168168977,12.329308003990924,-0.0232063441099401,0.5424610051993067,clock_NY_quote
observed_change,baseline,without_positioning,quantile_lightgbm,0.5,2026-01,220,10.73658196084912,10.572698450086415,-0.0155006322687056,0.4681818181818182,clock_NY_quote
observed_change,baseline,without_positioning,quantile_lightgbm,0.5,2026-02,204,10.876821231900314,10.918541722386705,0.0038210680095537,0.5343137254901961,clock_NY_quote
observed_change,baseline,without_positioning,quantile_lightgbm,0.5,2026-03,153,17.635172132934827,16.736173515796487,-0.0537158996523199,0.6601307189542484,clock_NY_quote
observed_change,baseline,with_positioning,linear_qr,0.1,all,577,6.867250712888199,6.023763168240579,-0.1400266778572549,0.1663778162911612,clock_NY_quote
observed_change,baseline,with_positioning,linear_qr,0.1,2026-01,220,4.516640653964415,5.511596359877639,0.180520422931572,0.0545454545454545,clock_NY_quote
observed_change,baseline,with_positioning,linear_qr,0.1,2026-02,204,4.976272710731823,4.556566992556258,-0.092110072969674,0.1176470588235294,clock_NY_quote
observed_change,baseline,with_positioning,linear_qr,0.1,2026-03,153,12.768516891993649,8.716473741308869,-0.4648718358986672,0.392156862745098,clock_NY_quote
observed_change,baseline,with_positioning,linear_qr,0.5,all,577,12.55592358565854,12.329308003990924,-0.018380235256858,0.5632582322357019,clock_NY_quote
observed_change,baseline,with_positioning,linear_qr,0.5,2026-01,220,10.346317693991535,10.572698450086415,0.0214118237802414,0.4727272727272727,clock_NY_quote
observed_change,baseline,with_positioning,linear_qr,0.5,2026-02,204,11.038302237867429,10.918541722386705,-0.0109685449326235,0.5735294117647058,clock_NY_quote
observed_change,baseline,with_positioning,linear_qr,0.5,2026-03,153,17.75662980210382,16.736173515796487,-0.0609730943183739,0.6797385620915033,clock_NY_quote
observed_change,baseline,with_positioning,quantile_lightgbm,0.1,all,577,6.382210065478162,6.023763168240579,-0.0595054764316504,0.1507798960138648,clock_NY_quote
observed_change,baseline,with_positioning,quantile_lightgbm,0.1,2026-01,220,4.587702449417737,5.511596359877639,0.1676272807612516,0.0727272727272727,clock_NY_quote
observed_change,baseline,with_positioning,quantile_lightgbm,0.1,2026-02,204,4.684471738925978,4.556566992556258,-0.0280704193702558,0.088235294117647,clock_NY_quote
observed_change,baseline,with_positioning,quantile_lightgbm,0.1,2026-03,153,11.22619891613136,8.716473741308869,-0.2879289549085051,0.3464052287581699,clock_NY_quote
observed_change,baseline,with_positioning,quantile_lightgbm,0.5,all,577,12.553764305359636,12.329308003990924,-0.0182051013159907,0.5320623916811091,clock_NY_quote
observed_change,baseline,with_positioning,quantile_lightgbm,0.5,2026-01,220,10.820080297632844,10.572698450086415,-0.0233981749043834,0.4590909090909091,clock_NY_quote
observed_change,baseline,with_positioning,quantile_lightgbm,0.5,2026-02,204,10.648223269474212,10.918541722386705,0.0247577432761231,0.5196078431372549,clock_NY_quote
observed_change,baseline,with_positioning,quantile_lightgbm,0.5,2026-03,153,17.587364651898984,16.736173515796487,-0.0508593637188989,0.6535947712418301,clock_NY_quote
observed_change,sequential_ols,without_positioning,linear_qr,0.1,all,577,6.935194386232262,6.023763168240579,-0.1513059515349264,0.169844020797227,clock_NY_quote
observed_change,sequential_ols,without_positioning,linear_qr,0.1,2026-01,220,4.509669833719025,5.511596359877639,0.1817851781477076,0.05,clock_NY_quote
observed_change,sequential_ols,without_positioning,linear_qr,0.1,2026-02,204,5.175964279229421,4.556566992556258,-0.1359350773696577,0.1323529411764706,clock_NY_quote
observed_change,sequential_ols,without_positioning,linear_qr,0.1,2026-03,153,12.768516891993649,8.716473741308869,-0.4648718358986672,0.392156862745098,clock_NY_quote
observed_change,sequential_ols,without_positioning,linear_qr,0.5,all,577,12.491822559020273,12.329308003990924,-0.0131811578538505,0.5701906412478336,clock_NY_quote
observed_change,sequential_ols,without_positioning,linear_qr,0.5,2026-01,220,10.31346682708525,10.572698450086415,0.0245189649761596,0.4909090909090909,clock_NY_quote
observed_change,sequential_ols,without_positioning,linear_qr,0.5,2026-02,204,10.962520049292866,10.918541722386705,-0.0040278572014789,0.5686274509803921,clock_NY_quote
observed_change,sequential_ols,without_positioning,linear_qr,0.5,2026-03,153,17.663168787844423,16.736173515796487,-0.0553887225878118,0.6862745098039216,clock_NY_quote
observed_change,sequential_ols,without_positioning,quantile_lightgbm,0.1,all,577,6.484329014102893,6.023763168240579,-0.0764581596252955,0.1490467937608318,clock_NY_quote
observed_change,sequential_ols,without_positioning,quantile_lightgbm,0.1,2026-01,220,4.634791055209903,5.511596359877639,0.159083729543504,0.0681818181818181,clock_NY_quote
observed_change,sequential_ols,without_positioning,quantile_lightgbm,0.1,2026-02,204,4.958778740188798,4.556566992556258,-0.0882707855035611,0.088235294117647,clock_NY_quote
observed_change,sequential_ols,without_positioning,quantile_lightgbm,0.1,2026-03,153,11.17786239210899,8.716473741308869,-0.2823835330490558,0.3464052287581699,clock_NY_quote
observed_change,sequential_ols,without_positioning,quantile_lightgbm,0.5,all,577,12.628456392643898,12.329308003990924,-0.0242631937296189,0.5355285961871751,clock_NY_quote
observed_change,sequential_ols,without_positioning,quantile_lightgbm,0.5,2026-01,220,10.792914564522697,10.572698450086415,-0.0208287520424343,0.4681818181818182,clock_NY_quote
observed_change,sequential_ols,without_positioning,quantile_lightgbm,0.5,2026-02,204,10.7626066727032,10.918541722386705,0.0142816736564539,0.5147058823529411,clock_NY_quote
observed_change,sequential_ols,without_positioning,quantile_lightgbm,0.5,2026-03,153,17.755597209994004,16.736173515796487,-0.0609113960987157,0.6601307189542484,clock_NY_quote
observed_change,sequential_ols,with_positioning,linear_qr,0.1,all,577,6.935194386232262,6.023763168240579,-0.1513059515349264,0.169844020797227,clock_NY_quote
observed_change,sequential_ols,with_positioning,linear_qr,0.1,2026-01,220,4.509669833719023,5.511596359877639,0.181785178147708,0.05,clock_NY_quote
observed_change,sequential_ols,with_positioning,linear_qr,0.1,2026-02,204,5.175964279229421,4.556566992556258,-0.1359350773696577,0.1323529411764706,clock_NY_quote
observed_change,sequential_ols,with_positioning,linear_qr,0.1,2026-03,153,12.768516891993649,8.716473741308869,-0.4648718358986672,0.392156862745098,clock_NY_quote
observed_change,sequential_ols,with_positioning,linear_qr,0.5,all,577,12.526516196378145,12.329308003990924,-0.0159950738779,0.5684575389948007,clock_NY_quote
observed_change,sequential_ols,with_positioning,linear_qr,0.5,2026-01,220,10.316411384614073,10.572698450086415,0.0242404592055919,0.4863636363636364,clock_NY_quote
observed_change,sequential_ols,with_positioning,linear_qr,0.5,2026-02,204,10.956584742575028,10.918541722386705,-0.00348425835204,0.5686274509803921,clock_NY_quote
observed_change,sequential_ols,with_positioning,linear_qr,0.5,2026-03,153,17.797686622286186,16.736173515796487,-0.0634262727670567,0.6862745098039216,clock_NY_quote
observed_change,sequential_ols,with_positioning,quantile_lightgbm,0.1,all,577,6.3915004499566015,6.023763168240579,-0.0610477655653636,0.1438474870017331,clock_NY_quote
observed_change,sequential_ols,with_positioning,quantile_lightgbm,0.1,2026-01,220,4.550962551538767,5.511596359877639,0.1742932075599598,0.0681818181818181,clock_NY_quote
observed_change,sequential_ols,with_positioning,quantile_lightgbm,0.1,2026-02,204,4.893024646638927,4.556566992556258,-0.0738401640165318,0.088235294117647,clock_NY_quote
observed_change,sequential_ols,with_positioning,quantile_lightgbm,0.1,2026-03,153,11.035993270405816,8.716473741308869,-0.2661075565574577,0.326797385620915,clock_NY_quote
observed_change,sequential_ols,with_positioning,quantile_lightgbm,0.5,all,577,12.490437246990115,12.329308003990924,-0.0130687985852113,0.5389948006932409,clock_NY_quote
observed_change,sequential_ols,with_positioning,quantile_lightgbm,0.5,2026-01,220,10.63353188816602,10.572698450086415,-0.0057538232426466,0.4590909090909091,clock_NY_quote
observed_change,sequential_ols,with_positioning,quantile_lightgbm,0.5,2026-02,204,10.481426838478164,10.918541722386705,0.040034181763697,0.5294117647058824,clock_NY_quote
observed_change,sequential_ols,with_positioning,quantile_lightgbm,0.5,2026-03,153,17.839177784753122,16.736173515796487,-0.0659054035210355,0.6666666666666666,clock_NY_quote
observed_change,pca_1,without_positioning,linear_qr,0.1,all,577,6.935242825789017,6.023763168240579,-0.1513139929461509,0.169844020797227,clock_NY_quote
observed_change,pca_1,without_positioning,linear_qr,0.1,2026-01,220,4.509848430003278,5.511596359877639,0.1817527744169931,0.05,clock_NY_quote
observed_change,pca_1,without_positioning,linear_qr,0.1,2026-02,204,5.17590868335546,4.556566992556258,-0.1359228761062829,0.1323529411764706,clock_NY_quote
observed_change,pca_1,without_positioning,linear_qr,0.1,2026-03,153,12.768516891993649,8.716473741308869,-0.4648718358986672,0.392156862745098,clock_NY_quote
observed_change,pca_1,without_positioning,linear_qr,0.5,all,577,12.492541126843657,12.329308003990924,-0.0132394391315304,0.5701906412478336,clock_NY_quote
observed_change,pca_1,without_positioning,linear_qr,0.5,2026-01,220,10.31423627634813,10.572698450086415,0.0244461879773157,0.4909090909090909,clock_NY_quote
observed_change,pca_1,without_positioning,linear_qr,0.5,2026-02,204,10.961809322232792,10.918541722386705,-0.0039627636131458,0.5686274509803921,clock_NY_quote
observed_change,pca_1,without_positioning,linear_qr,0.5,2026-03,153,17.6657199193249,16.736173515796487,-0.0555411547717916,0.6862745098039216,clock_NY_quote
observed_change,pca_1,without_positioning,quantile_lightgbm,0.1,all,577,6.52023085947805,6.023763168240579,-0.0824181956314329,0.1490467937608318,clock_NY_quote
observed_change,pca_1,without_positioning,quantile_lightgbm,0.1,2026-01,220,4.602689554264386,5.511596359877639,0.1649080858369372,0.0636363636363636,clock_NY_quote
observed_change,pca_1,without_positioning,quantile_lightgbm,0.1,2026-02,204,4.846875251798753,4.556566992556258,-0.0637120577216907,0.0833333333333333,clock_NY_quote
observed_change,pca_1,without_positioning,quantile_lightgbm,0.1,2026-03,153,11.508620605318455,8.716473741308869,-0.3203298658237359,0.3594771241830065,clock_NY_quote
observed_change,pca_1,without_positioning,quantile_lightgbm,0.5,all,577,12.648297916867264,12.329308003990924,-0.025872491203325,0.5320623916811091,clock_NY_quote
observed_change,pca_1,without_positioning,quantile_lightgbm,0.5,2026-01,220,10.75605525797008,10.572698450086415,-0.0173424796658383,0.4727272727272727,clock_NY_quote
observed_change,pca_1,without_positioning,quantile_lightgbm,0.5,2026-02,204,10.78892831309478,10.918541722386705,0.0118709450939011,0.5049019607843137,clock_NY_quote
observed_change,pca_1,without_positioning,quantile_lightgbm,0.5,2026-03,153,17.848329185670966,16.736173515796487,-0.0664522071801398,0.6535947712418301,clock_NY_quote
observed_change,pca_1,with_positioning,linear_qr,0.1,all,577,6.935242825789017,6.023763168240579,-0.1513139929461509,0.169844020797227,clock_NY_quote
observed_change,pca_1,with_positioning,linear_qr,0.1,2026-01,220,4.509848430003278,5.511596359877639,0.1817527744169931,0.05,clock_NY_quote
observed_change,pca_1,with_positioning,linear_qr,0.1,2026-02,204,5.17590868335546,4.556566992556258,-0.1359228761062829,0.1323529411764706,clock_NY_quote
observed_change,pca_1,with_positioning,linear_qr,0.1,2026-03,153,12.768516891993649,8.716473741308869,-0.4648718358986672,0.392156862745098,clock_NY_quote
observed_change,pca_1,with_positioning,linear_qr,0.5,all,577,12.524490834439105,12.329308003990924,-0.0158308017274773,0.5684575389948007,clock_NY_quote
observed_change,pca_1,with_positioning,linear_qr,0.5,2026-01,220,10.316734256259794,10.572698450086415,0.0242099209615243,0.4863636363636364,clock_NY_quote
observed_change,pca_1,with_positioning,linear_qr,0.5,2026-02,204,10.953957777990375,10.918541722386705,-0.0032436616999007,0.5686274509803921,clock_NY_quote
observed_change,pca_1,with_positioning,linear_qr,0.5,2026-03,153,17.79308685218412,16.736173515796487,-0.0631514327567208,0.6862745098039216,clock_NY_quote
observed_change,pca_1,with_positioning,quantile_lightgbm,0.1,all,577,6.446011984955633,6.023763168240579,-0.0700971809352166,0.1507798960138648,clock_NY_quote
observed_change,pca_1,with_positioning,quantile_lightgbm,0.1,2026-01,220,4.583863874911584,5.511596359877639,0.168323734974426,0.0681818181818181,clock_NY_quote
observed_change,pca_1,with_positioning,quantile_lightgbm,0.1,2026-02,204,4.81084473355165,4.556566992556258,-0.0558046751887524,0.0833333333333333,clock_NY_quote
observed_change,pca_1,with_positioning,quantile_lightgbm,0.1,2026-03,153,11.303833576433432,8.716473741308869,-0.2968356140238934,0.3594771241830065,clock_NY_quote
observed_change,pca_1,with_positioning,quantile_lightgbm,0.5,all,577,12.482098131317704,12.329308003990924,-0.0123924333204525,0.5389948006932409,clock_NY_quote
observed_change,pca_1,with_positioning,quantile_lightgbm,0.5,2026-01,220,10.647020179033692,10.572698450086415,-0.0070295893993521,0.4727272727272727,clock_NY_quote
observed_change,pca_1,with_positioning,quantile_lightgbm,0.5,2026-02,204,10.485815941664676,10.918541722386705,0.039632195555455,0.5147058823529411,clock_NY_quote
observed_change,pca_1,with_positioning,quantile_lightgbm,0.5,2026-03,153,17.782481897276526,16.736173515796487,-0.0625177780627379,0.6666666666666666,clock_NY_quote
observed_change,pca_2,without_positioning,linear_qr,0.1,all,577,6.836538498944891,6.023763168240579,-0.1349281683233418,0.1663778162911612,clock_NY_quote
observed_change,pca_2,without_positioning,linear_qr,0.1,2026-01,220,4.555180210922582,5.511596359877639,0.173527973840285,0.0545454545454545,clock_NY_quote
observed_change,pca_2,without_positioning,linear_qr,0.1,2026-02,204,5.054322654303632,4.556566992556258,-0.1092391843597433,0.1225490196078431,clock_NY_quote
observed_change,pca_2,without_positioning,linear_qr,0.1,2026-03,153,12.493210758237211,8.716473741308869,-0.4332872591618943,0.3856209150326797,clock_NY_quote
observed_change,pca_2,without_positioning,linear_qr,0.5,all,577,12.445491972275708,12.329308003990924,-0.0094233973429145,0.5719237435008665,clock_NY_quote
observed_change,pca_2,without_positioning,linear_qr,0.5,2026-01,220,10.358825409503035,10.572698450086415,0.0202288036108353,0.4909090909090909,clock_NY_quote
observed_change,pca_2,without_positioning,linear_qr,0.5,2026-02,204,10.841068824409737,10.918541722386705,0.0070955352781333,0.5784313725490197,clock_NY_quote
observed_change,pca_2,without_positioning,linear_qr,0.5,2026-03,153,17.585158416554435,16.736173515796487,-0.0507275393599755,0.6797385620915033,clock_NY_quote
observed_change,pca_2,without_positioning,quantile_lightgbm,0.1,all,577,6.462094775740485,6.023763168240579,-0.0727670718880426,0.1507798960138648,clock_NY_quote
observed_change,pca_2,without_positioning,quantile_lightgbm,0.1,2026-01,220,4.552842672427891,5.511596359877639,0.1739520866275905,0.0863636363636363,clock_NY_quote
observed_change,pca_2,without_positioning,quantile_lightgbm,0.1,2026-02,204,4.740640424040251,4.556566992556258,-0.0403973938679493,0.0833333333333333,clock_NY_quote
observed_change,pca_2,without_positioning,quantile_lightgbm,0.1,2026-03,153,11.502697066430802,8.716473741308869,-0.3196502860919021,0.3333333333333333,clock_NY_quote
observed_change,pca_2,without_positioning,quantile_lightgbm,0.5,all,577,12.490590394627237,12.329308003990924,-0.0130812200152763,0.5441941074523396,clock_NY_quote
observed_change,pca_2,without_positioning,quantile_lightgbm,0.5,2026-01,220,10.655224609926597,10.572698450086415,-0.0078055909973961,0.4863636363636364,clock_NY_quote
observed_change,pca_2,without_positioning,quantile_lightgbm,0.5,2026-02,204,10.623895213450174,10.918541722386705,0.0269858847846323,0.5245098039215687,clock_NY_quote
observed_change,pca_2,without_positioning,quantile_lightgbm,0.5,2026-03,153,17.618605359295604,16.736173515796487,-0.0527260214329297,0.6535947712418301,clock_NY_quote
observed_change,pca_2,with_positioning,linear_qr,0.1,all,577,6.836538498944891,6.023763168240579,-0.1349281683233418,0.1663778162911612,clock_NY_quote
observed_change,pca_2,with_positioning,linear_qr,0.1,2026-01,220,4.555180210922581,5.511596359877639,0.1735279738402851,0.0545454545454545,clock_NY_quote
observed_change,pca_2,with_positioning,linear_qr,0.1,2026-02,204,5.054322654303632,4.556566992556258,-0.1092391843597433,0.1225490196078431,clock_NY_quote
observed_change,pca_2,with_positioning,linear_qr,0.1,2026-03,153,12.493210758237211,8.716473741308869,-0.4332872591618943,0.3856209150326797,clock_NY_quote
observed_change,pca_2,with_positioning,linear_qr,0.5,all,577,12.546672308909123,12.329308003990924,-0.017629886839378,0.5753899480069324,clock_NY_quote
observed_change,pca_2,with_positioning,linear_qr,0.5,2026-01,220,10.358825409503035,10.572698450086415,0.0202288036108353,0.4909090909090909,clock_NY_quote
observed_change,pca_2,with_positioning,linear_qr,0.5,2026-02,204,10.85872425413234,10.918541722386705,0.0054785217454191,0.5784313725490197,clock_NY_quote
observed_change,pca_2,with_positioning,linear_qr,0.5,2026-03,153,17.943193361483,16.736173515796487,-0.0721204189564157,0.6928104575163399,clock_NY_quote
observed_change,pca_2,with_positioning,quantile_lightgbm,0.1,all,577,6.499298891898508,6.023763168240579,-0.0789432968024246,0.1525129982668977,clock_NY_quote
observed_change,pca_2,with_positioning,quantile_lightgbm,0.1,2026-01,220,4.61966007277149,5.511596359877639,0.161829028990423,0.0818181818181818,clock_NY_quote
observed_change,pca_2,with_positioning,quantile_lightgbm,0.1,2026-02,204,4.878556569192406,4.556566992556258,-0.0706649495469198,0.088235294117647,clock_NY_quote
observed_change,pca_2,with_positioning,quantile_lightgbm,0.1,2026-03,153,11.36303728431674,8.716473741308869,-0.3036277767310134,0.3398692810457516,clock_NY_quote
observed_change,pca_2,with_positioning,quantile_lightgbm,0.5,all,577,12.3721479167238,12.329308003990924,-0.0034746404842032,0.5424610051993067,clock_NY_quote
observed_change,pca_2,with_positioning,quantile_lightgbm,0.5,2026-01,220,10.487038581998126,10.572698450086415,0.0081019872545017,0.4863636363636364,clock_NY_quote
observed_change,pca_2,with_positioning,quantile_lightgbm,0.5,2026-02,204,10.39553724741742,10.918541722386705,0.0479005794241687,0.5196078431372549,clock_NY_quote
observed_change,pca_2,with_positioning,quantile_lightgbm,0.5,2026-03,153,17.718243538803215,16.736173515796487,-0.0586794838186757,0.6535947712418301,clock_NY_quote
observed_change,ae_selected,without_positioning,linear_qr,0.1,all,577,6.741947895923741,6.023763168240579,-0.119225259630008,0.1646447140381282,clock_NY_quote
observed_change,ae_selected,without_positioning,linear_qr,0.1,2026-01,220,4.514602801024791,5.511596359877639,0.1808901620791008,0.05,clock_NY_quote
observed_change,ae_selected,without_positioning,linear_qr,0.1,2026-02,204,4.976272710731823,4.556566992556258,-0.092110072969674,0.1176470588235294,clock_NY_quote
observed_change,ae_selected,without_positioning,linear_qr,0.1,2026-03,153,12.298899913289231,8.716473741308869,-0.4109948906290659,0.392156862745098,clock_NY_quote
observed_change,ae_selected,without_positioning,linear_qr,0.5,all,577,12.523445290855916,12.329308003990924,-0.0157460002460925,0.5632582322357019,clock_NY_quote
observed_change,ae_selected,without_positioning,linear_qr,0.5,2026-01,220,10.274702414696122,10.572698450086415,0.0281854284218102,0.4727272727272727,clock_NY_quote
observed_change,ae_selected,without_positioning,linear_qr,0.5,2026-02,204,11.038302237867429,10.918541722386705,-0.0109685449326235,0.5735294117647058,clock_NY_quote
observed_change,ae_selected,without_positioning,linear_qr,0.5,2026-03,153,17.737122516769684,16.736173515796487,-0.0598075181300221,0.6797385620915033,clock_NY_quote
observed_change,ae_selected,without_positioning,quantile_lightgbm,0.1,all,577,6.422462407453491,6.023763168240579,-0.066187734822477,0.1473136915077989,clock_NY_quote
observed_change,ae_selected,without_positioning,quantile_lightgbm,0.1,2026-01,220,4.606838488364847,5.511596359877639,0.1641553213328702,0.0772727272727272,clock_NY_quote
observed_change,ae_selected,without_positioning,quantile_lightgbm,0.1,2026-02,204,4.883645660461729,4.556566992556258,-0.0717818191721524,0.088235294117647,clock_NY_quote
observed_change,ae_selected,without_positioning,quantile_lightgbm,0.1,2026-03,153,11.084919130236631,8.716473741308869,-0.2717205901399429,0.326797385620915,clock_NY_quote
observed_change,ae_selected,without_positioning,quantile_lightgbm,0.5,all,577,12.666427161630596,12.329308003990924,-0.027342909880307,0.5459272097053726,clock_NY_quote
observed_change,ae_selected,without_positioning,quantile_lightgbm,0.5,2026-01,220,10.894552491936016,10.572698450086415,-0.0304419958035373,0.4818181818181818,clock_NY_quote
observed_change,ae_selected,without_positioning,quantile_lightgbm,0.5,2026-02,204,10.752544165053484,10.918541722386705,0.0152032717879226,0.5294117647058824,clock_NY_quote
observed_change,ae_selected,without_positioning,quantile_lightgbm,0.5,2026-03,153,17.766064799764838,16.736173515796487,-0.0615368431138865,0.6601307189542484,clock_NY_quote
observed_change,ae_selected,with_positioning,linear_qr,0.1,all,577,6.741947895923741,6.023763168240579,-0.119225259630008,0.1646447140381282,clock_NY_quote
observed_change,ae_selected,with_positioning,linear_qr,0.1,2026-01,220,4.514602801024791,5.511596359877639,0.1808901620791008,0.05,clock_NY_quote
observed_change,ae_selected,with_positioning,linear_qr,0.1,2026-02,204,4.976272710731823,4.556566992556258,-0.092110072969674,0.1176470588235294,clock_NY_quote
observed_change,ae_selected,with_positioning,linear_qr,0.1,2026-03,153,12.298899913289231,8.716473741308869,-0.4109948906290659,0.392156862745098,clock_NY_quote
observed_change,ae_selected,with_positioning,linear_qr,0.5,all,577,12.551587079036365,12.329308003990924,-0.0180285118170047,0.5632582322357019,clock_NY_quote
observed_change,ae_selected,with_positioning,linear_qr,0.5,2026-01,220,10.334944219805193,10.572698450086415,0.0224875637382131,0.4727272727272727,clock_NY_quote
observed_change,ae_selected,with_positioning,linear_qr,0.5,2026-02,204,11.038302237867429,10.918541722386705,-0.0109685449326235,0.5735294117647058,clock_NY_quote
observed_change,ae_selected,with_positioning,linear_qr,0.5,2026-03,153,17.75662980210382,16.736173515796487,-0.0609730943183739,0.6797385620915033,clock_NY_quote
observed_change,ae_selected,with_positioning,quantile_lightgbm,0.1,all,577,6.43732902585782,6.023763168240579,-0.0686557299924583,0.145580589254766,clock_NY_quote
observed_change,ae_selected,with_positioning,quantile_lightgbm,0.1,2026-01,220,4.613616868314689,5.511596359877639,0.1629254816444659,0.0681818181818181,clock_NY_quote
observed_change,ae_selected,with_positioning,quantile_lightgbm,0.1,2026-02,204,4.761226520559394,4.556566992556258,-0.0449152900281011,0.088235294117647,clock_NY_quote
observed_change,ae_selected,with_positioning,quantile_lightgbm,0.1,2026-03,153,11.29446357318048,8.716473741308869,-0.2957606376594786,0.3333333333333333,clock_NY_quote
observed_change,ae_selected,with_positioning,quantile_lightgbm,0.5,all,577,12.520512476622237,12.329308003990924,-0.0155081268607628,0.5441941074523396,clock_NY_quote
observed_change,ae_selected,with_positioning,quantile_lightgbm,0.5,2026-01,220,10.694518000233124,10.572698450086415,-0.0115220868846128,0.4590909090909091,clock_NY_quote
observed_change,ae_selected,with_positioning,quantile_lightgbm,0.5,2026-02,204,10.598011120720969,10.918541722386705,0.0293565395284005,0.5490196078431373,clock_NY_quote
observed_change,ae_selected,with_positioning,quantile_lightgbm,0.5,2026-03,153,17.709460590409567,16.736173515796487,-0.0581546954980145,0.6601307189542484,clock_NY_quote
observed_change,joint_ols,without_positioning,linear_qr,0.1,all,577,6.935447939929649,6.023763168240579,-0.1513480437769858,0.169844020797227,clock_NY_quote
observed_change,joint_ols,without_positioning,linear_qr,0.1,2026-01,220,4.509565548290944,5.511596359877639,0.1818040992408488,0.05,clock_NY_quote
observed_change,joint_ols,without_positioning,linear_qr,0.1,2026-02,204,5.176793903139075,4.556566992556258,-0.1361171495110327,0.1323529411764706,clock_NY_quote
observed_change,joint_ols,without_positioning,linear_qr,0.1,2026-03,153,12.768516891993649,8.716473741308869,-0.4648718358986672,0.392156862745098,clock_NY_quote
