model,month,epoch,train_loss_scaled,clean_loss_scaled,candidate_mean_loss_scaled,candidate_max_loss_scaled,argmax_counts
tcn_shuffled_mean_20260912,2026-03,6,0.19489314540442765,0.19472104988094754,0.19506524748405546,0.21343866401987058,"[0, 0, 0, 134, 4, 180, 19, 342, 57, 1918, 2269]"
tcn_shuffled_mean_20260912,2026-03,7,0.19427609612259855,0.19411979428931947,0.19443240206936088,0.21099815555348184,"[0, 0, 0, 132, 5, 194, 22, 359, 61, 1914, 2236]"
tcn_shuffled_max_20260912,2026-03,1,0.21217026585562065,0.21167920383040362,0.21168588521687354,0.21266132978775046,"[128, 5, 3, 120, 94, 205, 135, 299, 193, 1470, 2271]"
tcn_shuffled_max_20260912,2026-03,2,0.20582623576672368,0.20443573925532924,0.20447386795189137,0.20721672798605098,"[0, 3, 1, 171, 70, 276, 137, 419, 202, 1188, 2456]"
tcn_shuffled_max_20260912,2026-03,3,0.20111726863994944,0.19951753557127908,0.19954089445661485,0.20271700036772716,"[0, 1, 0, 159, 76, 265, 107, 328, 182, 1646, 2159]"
tcn_shuffled_max_20260912,2026-03,4,0.19926593527909148,0.19792172787951282,0.19793537713128717,0.2006101415163614,"[0, 2, 0, 114, 87, 192, 127, 265, 231, 1804, 2101]"
tcn_shuffled_max_20260912,2026-03,5,0.1976029411391129,0.1963251386955456,0.1963406043241064,0.19888073952973384,"[0, 3, 2, 116, 100, 184, 154, 271, 239, 1859, 1995]"
tcn_shuffled_max_20260912,2026-03,6,0.1965732362038862,0.19534379319219164,0.19536129136274868,0.19780267650352706,"[0, 2, 2, 121, 88, 176, 161, 259, 264, 1889, 1961]"
tcn_shuffled_max_20260912,2026-03,7,0.19619946516543268,0.19505563776061566,0.1950692622709536,0.1973432950734511,"[0, 3, 2, 117, 115, 155, 152, 261, 288, 1852, 1978]"
gru_tick_mean_20260910,2026-03,1,0.20928276768065845,0.20927833365444823,0.2092872029297143,0.2116971954131257,"[128, 0, 0, 68, 5, 147, 10, 1130, 105, 1206, 2124]"
gru_tick_mean_20260910,2026-03,2,0.20222552933090954,0.20220386716207062,0.2022472035405405,0.20925804057330494,"[0, 0, 0, 54, 5, 71, 3, 1283, 108, 1158, 2241]"
gru_tick_mean_20260910,2026-03,3,0.20060442378371804,0.20057017934436167,0.20063866801422203,0.20837501945436038,"[0, 0, 0, 12, 1, 42, 3, 1500, 109, 1073, 2183]"
gru_tick_mean_20260910,2026-03,4,0.1993839391091963,0.19935154537408303,0.19941632816480617,0.2075943372464146,"[0, 0, 0, 12, 1, 32, 4, 1559, 103, 1087, 2125]"
gru_tick_max_20260910,2026-03,1,0.21024628197568088,0.20978206126108273,0.20978999774121376,0.21071050814465492,"[128, 0, 0, 110, 36, 188, 157, 1424, 765, 813, 1302]"
gru_tick_max_20260910,2026-03,2,0.20383161889049015,0.2027512166332041,0.2027650013393487,0.20491202675046752,"[0, 0, 0, 147, 46, 153, 210, 1400, 1240, 571, 1156]"
gru_tick_max_20260910,2026-03,3,0.2018762720677273,0.20083449123207447,0.20084854339332858,0.20291805329081636,"[0, 0, 0, 271, 45, 213, 225, 1141, 1305, 668, 1055]"
gru_tick_max_20260910,2026-03,4,0.200728431232039,0.19985360063335506,0.19986269874118,0.20160326165213904,"[0, 0, 0, 471, 121, 324, 312, 731, 1091, 816, 1057]"
gru_shuffled_mean_20260910,2026-03,1,0.20930279821320905,0.20927719655328472,0.2093284033600596,0.21468338822533922,"[128, 0, 0, 32, 7, 119, 11, 252, 36, 2082, 2256]"
gru_shuffled_mean_20260910,2026-03,2,0.2023150808178456,0.20222114699716953,0.202409011121327,0.2176351578659869,"[0, 0, 0, 27, 3, 131, 6, 293, 26, 2052, 2385]"
gru_shuffled_mean_20260910,2026-03,3,0.2007136303865641,0.20057333800612537,0.20085391984609674,0.21855295963907737,"[0, 0, 0, 73, 6, 172, 18, 355, 31, 1867, 2401]"
gru_shuffled_mean_20260910,2026-03,4,0.19952964516352426,0.19938286333797958,0.19967643241317637,0.2176067118186571,"[0, 0, 0, 103, 7, 210, 24, 390, 42, 1845, 2302]"
gru_shuffled_max_20260910,2026-03,1,0.21124398694420016,0.21059925739488636,0.21061816275809903,0.21188872579198384,"[128, 0, 1, 123, 47, 248, 91, 391, 175, 1644, 2075]"
gru_shuffled_max_20260910,2026-03,2,0.2060757581475254,0.20445553908170347,0.20448511438158598,0.20769597912026014,"[0, 4, 1, 167, 62, 263, 122, 391, 235, 1428, 2250]"
gru_shuffled_max_20260910,2026-03,3,0.20368743711628856,0.20193229880840005,0.20196542893571387,0.2054425752455932,"[1, 1, 1, 145, 105, 213, 171, 330, 271, 1508, 2177]"
gru_shuffled_max_20260910,2026-03,4,0.2022183148412474,0.2006047167551365,0.20062733386654014,0.20383191814261337,"[0, 1, 1, 128, 127, 209, 202, 335, 314, 1679, 1927]"
gru_tick_mean_20260911,2026-03,1,0.21024456819988183,0.2102408696578185,0.2102482718088848,0.21170021519715676,"[128, 0, 0, 56, 36, 400, 200, 159, 82, 1773, 2089]"
gru_tick_mean_20260911,2026-03,2,0.20356209096374875,0.20353844669529658,0.20358574143118086,0.20977458911421046,"[0, 0, 0, 24, 3, 182, 11, 330, 28, 1955, 2390]"
gru_tick_mean_20260911,2026-03,3,0.20114570544934626,0.20110909033301108,0.20118231397926528,0.20938001161434774,"[0, 0, 0, 14, 1, 195, 12, 555, 47, 1711, 2388]"
gru_tick_mean_20260911,2026-03,4,0.20001087478934665,0.19998286339402707,0.20003888576696152,0.20819499961866877,"[0, 0, 0, 11, 0, 170, 6, 944, 81, 1431, 2280]"
gru_tick_mean_20260911,2026-03,5,0.19872306639916185,0.19868894089667893,0.19875719020358434,0.20630439000838707,"[0, 0, 0, 3, 0, 67, 2, 1321, 89, 1227, 2214]"
gru_tick_mean_20260911,2026-03,6,0.1972660237294059,0.19722534453701784,0.19730670369666645,0.20540213465036813,"[0, 0, 0, 1, 1, 30, 0, 1422, 117, 1180, 2172]"
gru_tick_mean_20260911,2026-03,7,0.1960971868155619,0.19606033373770132,0.19613403679393254,0.20351856690874048,"[0, 0, 0, 1, 5, 18, 0, 1565, 153, 1047, 2134]"
gru_tick_max_20260911,2026-03,1,0.2108609079436851,0.2105884021214298,0.21059192210986752,0.21113342422671902,"[128, 0, 0, 186, 96, 486, 428, 629, 427, 1014, 1529]"
gru_tick_max_20260911,2026-03,2,0.20517374391711246,0.20431595801604902,0.20432828041673215,0.20603153041446448,"[0, 0, 0, 158, 79, 258, 211, 1377, 1183, 570, 1087]"
gru_tick_max_20260911,2026-03,3,0.20240589700262407,0.20145203651099483,0.20146338936760977,0.20335975770310563,"[0, 0, 0, 130, 86, 440, 257, 1296, 1406, 589, 719]"
gru_tick_max_20260911,2026-03,4,0.2011049961216828,0.20022128243320916,0.20022882731820954,0.20198870477348524,"[0, 0, 0, 166, 82, 442, 305, 1097, 1227, 693, 911]"
gru_tick_max_20260911,2026-03,5,0.19981054283667937,0.1990371286693492,0.19904578393149275,0.20058395059617729,"[0, 0, 0, 276, 162, 420, 291, 759, 849, 966, 1200]"
gru_tick_max_20260911,2026-03,6,0.19828433640756768,0.19750459797312617,0.1975156044556846,0.19906408023584815,"[0, 0, 2, 163, 110, 326, 250, 829, 915, 1005, 1323]"
gru_tick_max_20260911,2026-03,7,0.19722299326514656,0.19645721627134097,0.19646294825437371,0.19798876307624738,"[0, 3, 3, 237, 159, 356, 213, 600, 718, 1083, 1551]"
gru_shuffled_mean_20260911,2026-03,1,0.21027102598796743,0.2102519753180019,0.21029007701510075,0.21427376085232847,"[128, 0, 0, 16, 18, 57, 45, 145, 112, 2221, 2181]"
gru_shuffled_mean_20260911,2026-03,2,0.20360458589728567,0.20352022567161962,0.2036889461532202,0.21822765045490009,"[0, 0, 0, 1, 2, 26, 4, 104, 20, 2326, 2440]"
gru_shuffled_mean_20260911,2026-03,3,0.20121424379277078,0.2010848232607955,0.2013436602415313,0.2197183949232295,"[0, 0, 0, 9, 2, 33, 9, 148, 19, 2237, 2466]"
gru_shuffled_mean_20260911,2026-03,4,0.20009003181586343,0.19995326135801683,0.20022680650524025,0.21907682568833714,"[0, 0, 0, 14, 3, 68, 13, 219, 25, 2189, 2392]"
gru_shuffled_mean_20260911,2026-03,5,0.19883985476306898,0.1986935806454814,0.19898613364793846,0.2161476731379052,"[0, 0, 0, 66, 5, 158, 22, 311, 42, 1982, 2337]"
gru_shuffled_mean_20260911,2026-03,6,0.1974063261922675,0.1972367122312302,0.1975759430742109,0.2152409416896019,"[0, 0, 0, 106, 8, 220, 22, 392, 58, 1899, 2218]"
gru_shuffled_mean_20260911,2026-03,7,0.1962511475380906,0.19606761477256532,0.19643467994644806,0.21395431424746686,"[0, 0, 0, 139, 8, 231, 19, 401, 62, 1883, 2180]"
gru_shuffled_max_20260911,2026-03,1,0.21155704591796332,0.21108873795680877,0.21110141221921958,0.2120253523293729,"[128, 2, 1, 86, 74, 153, 130, 272, 210, 1478, 2389]"
gru_shuffled_max_20260911,2026-03,2,0.20672999932929167,0.20534395864950358,0.20536940703601728,0.2081160448368986,"[0, 0, 1, 133, 59, 211, 108, 335, 149, 1387, 2540]"
gru_shuffled_max_20260911,2026-03,3,0.20380276228786848,0.20218912291558275,0.20221690895921593,0.20541640201732198,"[0, 1, 0, 151, 97, 224, 136, 370, 210, 1617, 2117]"
gru_shuffled_max_20260911,2026-03,4,0.20224984392157516,0.20069898879554682,0.20072546032248487,0.20380070274338208,"[0, 1, 0, 115, 119, 197, 190, 297, 270, 1680, 2054]"
gru_shuffled_max_20260911,2026-03,5,0.20102518024469762,0.1996555751915654,0.19967827651284223,0.2023947829732124,"[0, 1, 0, 127, 103, 204, 157, 326, 256, 1827, 1922]"
gru_shuffled_max_20260911,2026-03,6,0.19943537439741596,0.1980917138217209,0.19811507006764728,0.20077903613541975,"[0, 0, 0, 100, 86, 191, 162, 301, 256, 1815, 2012]"
gru_shuffled_max_20260911,2026-03,7,0.1986360498228234,0.19730405788547065,0.1973202793295006,0.19996803270082708,"[0, 0, 1, 90, 91, 158, 157, 237, 269, 1876, 2044]"
gru_tick_mean_20260912,2026-03,1,0.20889146791564095,0.2088806284786409,0.2089023054759967,0.21222660830537649,"[128, 0, 0, 22, 6, 24, 1, 47, 19, 2362, 2314]"
gru_tick_mean_20260912,2026-03,2,0.2023994358100955,0.20236570586185737,0.20243317082527326,0.21118527633882794,"[0, 0, 0, 0, 3, 13, 2, 44, 11, 2433, 2417]"
gru_tick_mean_20260912,2026-03,3,0.2005969736147721,0.20055087986162903,0.2006430664144588,0.21093327346708676,"[0, 0, 0, 1, 0, 13, 1, 107, 17, 2331, 2453]"
gru_tick_mean_20260912,2026-03,4,0.19951917149055398,0.19947726245747818,0.19956107930078415,0.2093080519546272,"[0, 0, 0, 2, 0, 16, 2, 277, 40, 2178, 2408]"
gru_tick_max_20260912,2026-03,1,0.20986537144674702,0.20942673253596567,0.2094354651552038,0.2103040100003606,"[128, 0, 0, 150, 94, 274, 228, 712, 536, 1303, 1498]"
gru_tick_max_20260912,2026-03,2,0.20408662908776562,0.20319593068353775,0.20321106595005564,0.2049773226944431,"[0, 0, 0, 94, 56, 353, 243, 938, 1131, 883, 1225]"
gru_tick_max_20260912,2026-03,3,0.20194496961717995,0.20101125051329685,0.2010239062453585,0.20287869182055301,"[0, 0, 0, 138, 70, 548, 319, 1023, 1292, 730, 803]"
gru_tick_max_20260912,2026-03,4,0.20084242985823908,0.20005293826116868,0.2000619269182545,0.20163191856467189,"[0, 0, 0, 155, 89, 540, 334, 927, 1105, 785, 988]"
gru_shuffled_mean_20260912,2026-03,1,0.2089156146979831,0.20888243556603797,0.20894879847916312,0.2153782997338626,"[128, 0, 0, 6, 0, 19, 7, 64, 25, 2358, 2316]"
gru_shuffled_mean_20260912,2026-03,2,0.20247365258862618,0.2023741311957239,0.20257317553127344,0.2178863702134197,"[0, 0, 0, 7, 0, 19, 4, 53, 18, 2394, 2428]"
gru_shuffled_mean_20260912,2026-03,3,0.20069445321261095,0.2005496755887066,0.20083922872075022,0.21953270850253256,"[0, 0, 0, 11, 4, 25, 7, 61, 22, 2349, 2444]"
gru_shuffled_mean_20260912,2026-03,4,0.19964882186908148,0.19950413784432552,0.199793509589616,0.2174422225403926,"[0, 0, 0, 45, 7, 90, 22, 186, 61, 2159, 2353]"
gru_shuffled_max_20260912,2026-03,1,0.21078988405448887,0.21007257768978513,0.21008842081745635,0.21150719313124633,"[128, 1, 1, 161, 56, 242, 105, 355, 160, 1524, 2190]"
gru_shuffled_max_20260912,2026-03,2,0.20586764409899008,0.2044321121680114,0.20445504361128336,0.20730317507651239,"[0, 0, 0, 166, 69, 213, 142, 316, 238, 1464, 2315]"
gru_shuffled_max_20260912,2026-03,3,0.20339743317190573,0.20180545082282128,0.20182985706940043,0.20498940872572166,"[0, 1, 0, 181, 111, 208, 165, 325, 235, 1697, 2000]"
gru_shuffled_max_20260912,2026-03,4,0.20211019698873225,0.20064397451658691,0.20065901992513763,0.2035764202357501,"[0, 0, 0, 176, 141, 221, 215, 332, 288, 1620, 1930]"
