model,month,n,clean_tail,clean_q10,coverage80,width80,worst_tail_h1,sensitivity_h1,worst_tail_h6,sensitivity_h6,worst_tail_h24,sensitivity_h24,stress_excess
mlp_clean_ensemble_cal,2026-02,672,1.8345838058094437,1.8074885337023092,0.7485119047619048,24.746397543927174,1.8679107996082827,0.4135660737279862,1.9953260159893889,1.9664248677473217,2.0706917072136273,2.7251717727335674,0.03332699379883897
mlp_clean_ensemble_cal,2026-03,443,1.8369972051008985,1.7591160629865494,0.8126410835214447,29.447452524957725,1.8649478342555603,0.39845426357088454,1.972855286629488,2.1969078722710536,2.058450711809073,3.7092289232149263,0.02795062915466171
mlp_shuffled_20260910_raw,2026-01,699,1.4155269226763276,1.3801598268939916,0.8340486409155937,22.73943958807742,1.4526195261045858,0.5720921319953362,1.5655861553048565,2.2037855586268873,1.6132672968883406,2.6359335342701926,0.03709260342825819
mlp_shuffled_20260910_raw,2026-02,672,1.8653983977284472,1.851248542569942,0.7767857142857143,26.967587365990592,1.9362705628746757,0.9133314263252985,2.118776386934028,3.1339936469282423,2.0860898313501015,2.7460089340096427,0.07087216514622818
mlp_shuffled_20260910_raw,2026-03,443,1.8132183017739547,1.7565625509721212,0.7990970654627539,27.242406332735015,1.8387725046455623,0.3988598916116202,1.941347206663992,2.0142794473445713,2.017055214134522,3.3503645666565904,0.02555420287160742
mlp_shuffled_20260910_cal,2026-01,699,1.4235106938705588,1.3587281386702483,0.8240343347639485,22.69101273846841,1.4614505828951974,0.5720921319953362,1.5805582218931076,2.2037855586268873,1.6356531088696704,2.6359335342701926,0.037939889024638525
mlp_shuffled_20260910_cal,2026-02,672,1.835942667077321,1.8233752730394248,0.7872023809523809,26.83401083261739,1.904588422825145,0.9133314263252985,2.0855606718402404,3.1339936469282423,2.053034848500134,2.7460089340096427,0.06864575574782401
mlp_shuffled_20260910_cal,2026-03,443,1.8367720935460423,1.7810691538396717,0.7968397291196389,28.00611437837385,1.8629495623948626,0.3988598916116202,1.9681693154437452,2.0142794473445713,2.048937619564425,3.3503645666565904,0.026177468848820468
mlp_shuffled_20260911_raw,2026-01,699,1.4135480808088807,1.3776819665853095,0.8340486409155937,22.52612765289001,1.431360215674045,0.2576116812928381,1.5069685990747157,1.4416892061247164,1.5861142368283947,2.6215146041564505,0.01781213486516425
mlp_shuffled_20260911_raw,2026-02,672,2.0032466870896264,1.8799767154051867,0.7113095238095238,25.456346570026305,2.0099219290557477,0.062073000839778354,2.058728632117924,0.5509129890373775,2.1606922766999976,1.58646578731991,0.006675241966121364
mlp_shuffled_20260911_raw,2026-03,443,1.817890737553869,1.744382686557155,0.7765237020316027,26.492229704932218,1.8381292735680013,0.26279227512953784,1.938063659930684,1.8543140742902562,2.0753368800610312,4.310764702394369,0.02023853601413193
mlp_shuffled_20260911_cal,2026-01,699,1.4056659948300307,1.3481064474820477,0.8469241773962805,23.131668000756797,1.4241459122409146,0.2576116812928381,1.5011121681414379,1.4416892061247164,1.5809910506580362,2.6215146041564505,0.01847991741088387
mlp_shuffled_20260911_cal,2026-02,672,1.8519888775240245,1.8132603980203625,0.7559523809523809,25.36952161570608,1.8573309233051831,0.062073000839778354,1.897938962996029,0.5509129890373775,1.9911874245507997,1.58646578731991,0.005342045781158276
mlp_shuffled_20260911_cal,2026-03,443,1.8746156462033208,1.8041088143714745,0.7990970654627539,28.962496016753896,1.8970584607062164,0.26279227512953784,1.9995254655189376,1.8543140742902562,2.1386558089754284,4.310764702394369,0.022442814502895893
mlp_shuffled_20260912_raw,2026-01,699,1.4400641348049554,1.4203347375989603,0.8626609442060086,24.145911415929618,1.4455741089121656,0.09328194646876257,1.4797341886072353,0.6685865726934823,1.5493293681668225,1.871278267561622,0.005509974107210214
mlp_shuffled_20260912_raw,2026-02,672,1.8814283692887404,1.8385290358028985,0.7306547619047619,24.06658801720256,1.9146160647482258,0.40991241875148954,2.117668509735142,2.684294023684093,2.328710496144258,4.709770871060235,0.03318769545948504
mlp_shuffled_20260912_raw,2026-03,443,1.8250776301056721,1.7828645843837194,0.7832957110609481,26.75296018355049,1.8664504609306598,0.5634485356694688,2.0105625620392877,2.916172537792886,2.076234052493317,3.773075616117525,0.041372830824987265
mlp_shuffled_20260912_cal,2026-01,699,1.4374598302023256,1.3758483606539007,0.8812589413447782,24.48761456708943,1.4429441691931235,0.09328194646876257,1.4788535297366232,0.6685865726934823,1.5505635554901418,1.871278267561622,0.005484338990797966
mlp_shuffled_20260912_cal,2026-02,672,1.8721856560390573,1.8808322136273594,0.7276785714285714,24.138046418037543,1.9051191049024254,0.40991241875148954,2.110011448937618,2.684294023684093,2.3295389553749613,4.709770871060235,0.03293344886336846
mlp_shuffled_20260912_cal,2026-03,443,1.8444066971353867,1.7714627069501219,0.8216704288939052,30.111501130908998,1.8844314199604895,0.5634485356694688,2.0246789912438676,2.916172537792886,2.0936258308951183,3.773075616117525,0.04002472282510267
mlp_shuffled_ensemble_raw,2026-01,699,1.415202819490493,1.3867654836246257,0.8412017167381974,23.137159552299014,1.4343325269926788,0.30656279753547205,1.5060222626783915,1.4370549087815474,1.5699667978229068,2.372269055589813,0.019129707502185813
mlp_shuffled_ensemble_raw,2026-02,672,1.8884118967647057,1.8330390860693864,0.7395833333333334,25.49684065107315,1.9264986622544942,0.46066496533060836,2.0699203023760284,2.123063164570975,2.150908078648727,3.013396668055701,0.038086765489788385
mlp_shuffled_ensemble_raw,2026-03,443,1.8124700095916535,1.753148090673208,0.7900677200902935,26.829198740405907,1.8404623013572914,0.40755267103782183,1.9555425073690027,2.2614805574610863,2.0400563534287217,3.809146402472388,0.027992291765637754
mlp_shuffled_ensemble_cal,2026-01,699,1.4092414645660685,1.3432275683052053,0.8497854077253219,23.333971944125995,1.4289279781430269,0.30656279753547205,1.5039666504751692,1.4370549087815472,1.57289484269149,2.3722690555898134,0.019686513576958494
mlp_shuffled_ensemble_cal,2026-02,672,1.8346389866219235,1.8102804735324616,0.7529761904761905,25.201830697047633,1.871220438976551,0.46066496533060836,2.0114966247064516,2.1230631645709748,2.0923391766285624,3.0133966680557007,0.03658145235462743
mlp_shuffled_ensemble_cal,2026-03,443,1.845137768087209,1.7751400100287757,0.7945823927765236,28.942559373159597,1.8745835624288474,0.4075526710378218,1.9918568204557006,2.261480557461086,2.0802124911198105,3.809146402472388,0.029445794341638368
mlp_tick_20260910_raw,2026-01,699,1.4104451595667324,1.369680168053093,0.8311874105865522,22.846253264274377,1.44537684791754,0.5420496944705816,1.5500799883213867,2.102711429241219,1.5878509836373917,2.4328519926221244,0.03493168835080745
mlp_tick_20260910_raw,2026-02,672,1.8574153476372721,1.8440620765999551,0.7797619047619048,27.036917277744838,1.9232786474769807,0.8571231308437529,2.0762074222241957,2.812891131355649,2.0540321798336842,2.3541862694990066,0.06586329983970864
mlp_tick_20260910_raw,2026-03,443,1.8114878592824686,1.7539157250366781,0.7923250564334086,27.019848108829816,1.8356716852856196,0.370107685201055,1.933365464532116,1.8876555272741726,2.007780378413553,3.069217251332027,0.024183826003151235
mlp_tick_20260910_cal,2026-01,699,1.4262028186092806,1.355198883180362,0.8326180257510729,22.789317590125027,1.4610556466437026,0.5420496944705816,1.5711200215373082,2.102711429241219,1.6129945596576403,2.4328519926221244,0.03485282803442183
mlp_tick_20260910_cal,2026-02,672,1.833078408706209,1.818467861877601,0.7782738095238095,26.67824051961517,1.8984369620997648,0.8571231308437529,2.053237935340843,2.812891131355649,2.0347751750826606,2.3541862694990066,0.06535855339355573
mlp_tick_20260910_cal,2026-03,443,1.8341442252992048,1.7805767231685052,0.7923250564334086,27.709679126333963,1.8589253362894038,0.37010768520105497,1.9586316038907576,1.8876555272741726,2.036038453245641,3.069217251332027,0.024781110990199078
mlp_tick_20260911_raw,2026-01,699,1.4141171408568722,1.3778883138644673,0.8369098712446352,22.48444183019439,1.4282557942995369,0.21097953534433259,1.496472494359741,1.2910985394097194,1.5681191926769447,2.4060567267804016,0.014138653442664571
mlp_tick_20260911_raw,2026-02,672,1.8260069930202782,1.8147785640144876,0.7693452380952381,25.35731711557933,1.8462833004630492,0.25844539347149076,1.9434722487579952,1.4558430328255607,2.1076076065111455,3.23686561130342,0.020276307442771042
mlp_tick_20260911_raw,2026-03,443,1.8229941297855772,1.747990457005287,0.7832957110609481,26.765841380737168,1.8424563373310348,0.25339252954142893,1.93167700768294,1.7419436952061362,2.0706627759616962,4.2288539167451535,0.019462207545457414
mlp_tick_20260911_cal,2026-01,699,1.407187452802463,1.3482068619441312,0.8469241773962805,23.01774189801737,1.4216861747438838,0.21097953534433259,1.4906371119032373,1.2910985394097194,1.5651077144998595,2.4060567267804016,0.014498721941420746
mlp_tick_20260911_cal,2026-02,672,1.8240514078773724,1.8329697437732742,0.7529761904761905,25.082828794643312,1.8448044965374608,0.25844539347149076,1.941860339774303,1.4558430328255607,2.111316075760417,3.23686561130342,0.02075308866008862
mlp_tick_20260911_cal,2026-03,443,1.8283807203630273,1.750457707475186,0.8103837471783296,28.576242603174904,1.8479532824365046,0.25339252954142893,1.9377140913313442,1.7419436952061362,2.0780918200308136,4.2288539167451535,0.019572562073477236
mlp_tick_20260912_raw,2026-01,699,1.4432431150906435,1.426710176878541,0.8626609442060086,24.286951805900607,1.448712212997583,0.09260639168844373,1.4826231033885122,0.6677718073854461,1.552762077267648,1.8895200857618166,0.005469097906939467
mlp_tick_20260912_raw,2026-02,672,1.8804041837406598,1.8215863583053111,0.7113095238095238,23.29165728319259,1.90724987945582,0.33565062284469604,2.0812502922506804,2.3272087701729367,2.267587699488085,4.053566184781847,0.02684569571516026
mlp_tick_20260912_raw,2026-03,443,1.8308991214204897,1.8012428140547945,0.7629796839729119,26.098022393125444,1.8736121779803885,0.5527216930690791,1.995551309131841,2.4671165539502558,2.0200328081132217,2.137243260110205,0.04271305655989851
mlp_tick_20260912_cal,2026-01,699,1.4409304356711323,1.3864226569479163,0.8812589413447782,24.587861876936007,1.446351313934068,0.09260639168844373,1.4823000304609075,0.6677718073854461,1.5543795086124876,1.8895200857618166,0.005420878262935668
mlp_tick_20260912_cal,2026-02,672,1.8692287319597247,1.8716324894667697,0.7247023809523809,23.502932199526214,1.8961789784668794,0.33565062284469604,2.072878945627055,2.3272087701729367,2.266016098700697,4.053566184781847,0.02695024650715475
mlp_tick_20260912_cal,2026-03,443,1.846561320907886,1.7761906007186572,0.8306997742663657,30.044604312220248,1.8851798834869153,0.5527216930690791,1.9975649628681535,2.4671165539502558,2.021037905211726,2.137243260110205,0.03861856257902973
mlp_tick_ensemble_raw,2026-01,699,1.4142690018896829,1.3846473239880477,0.8469241773962805,23.205882300123125,1.43149297185355,0.28093096592566147,1.4975904100709612,1.3535131021062135,1.556392475054496,2.239454154349761,0.01722396996386724
mlp_tick_ensemble_raw,2026-02,672,1.8434142839254715,1.8146731580431141,0.7514880952380952,25.22863055883892,1.8820729951746278,0.48266488266369645,2.0206652138718573,2.198647644784715,2.1104884135431825,3.210905832903726,0.03865871124915662
mlp_tick_ensemble_raw,2026-03,443,1.811938383488641,1.7545226314641542,0.7787810383747178,26.627903960897477,1.8398008913963164,0.39093093785959776,1.940313247762453,2.0320405486474997,2.0106459075915826,3.1212346426430644,0.027862507907675103
mlp_tick_ensemble_cal,2026-01,699,1.4101258043391653,1.3423261115018814,0.8483547925608012,23.360134324289824,1.427955110322346,0.28093096592566147,1.497260130159368,1.3535131021062135,1.5605585106942041,2.239454154349761,0.017829305983180624
mlp_tick_ensemble_cal,2026-02,672,1.831552268382125,1.8237417470564377,0.7470238095238095,24.95294959142426,1.8700752197338966,0.4826648826636964,2.0139967108440064,2.198647644784715,2.1104548684218507,3.210905832903726,0.03852295135177143
mlp_tick_ensemble_cal,2026-03,443,1.8248766221816988,1.7570119556207449,0.8058690744920993,28.72231980051894,1.8525284170841094,0.39093093785959776,1.9518235302909723,2.0320405486474997,2.0238113276633727,3.1212346426430635,0.02765179490241044
tcn_hard_shuffled_20260910_raw,2026-01,699,1.4063261407345296,1.3802693717179506,0.8197424892703863,21.770528498978404,1.442466740117431,0.5150198063284201,1.6195236968284574,3.3593473345766083,1.6808647173997344,4.432162993626192,0.036140599382901234
tcn_hard_shuffled_20260910_raw,2026-02,672,1.8714274827655732,1.799063120007526,0.7113095238095238,23.35195047089032,1.9186153733530475,0.6127402101244245,2.116447573480366,3.220049797069459,2.2422141391372334,4.825020601352056,0.04718789058747445
tcn_hard_shuffled_20260910_raw,2026-03,443,1.8281871974012134,1.7831095927792104,0.781038374717833,27.088863489051974,1.8465433433259177,0.23090707852124628,1.9815442948542237,2.5711597524431973,2.048232563229111,3.7081582497796948,0.018356145924704206
tcn_hard_shuffled_20260910_cal,2026-01,699,1.4411020881427543,1.3854594374043492,0.8254649499284692,22.508671104450453,1.478271232530816,0.5150198063284201,1.6475069643233264,3.3593473345766083,1.7087129488447905,4.432162993626192,0.037169144388061584
tcn_hard_shuffled_20260910_cal,2026-02,672,1.8309071398609913,1.8048804632713773,0.7544642857142857,24.93289219865332,1.8772811695493412,0.6127402101244245,2.0630282310690182,3.220049797069459,2.1817148136207147,4.825020601352056,0.046374029688350304
tcn_hard_shuffled_20260910_cal,2026-03,443,1.848676950731776,1.772105523301024,0.8306997742663657,30.25860552512102,1.8655560159116162,0.23090707852124628,1.9904474489389474,2.5711597524431973,2.0550696215408752,3.7081582497796948,0.01687906517984046
tcn_hard_shuffled_20260911_raw,2026-01,699,1.3933520884919883,1.3501753054332424,0.8369098712446352,22.08318213911698,1.4525897087411237,0.8903689575468181,1.6137524406853412,3.556481222908555,1.6954437036881111,4.90895186234612,0.05923762024913556
tcn_hard_shuffled_20260911_raw,2026-02,672,1.8758929116948435,1.8411424856226195,0.7366071428571429,24.329569253183546,1.9604632861279896,0.9377946896212441,2.3503613207125964,5.901835980869475,2.6145799431304035,9.08547686395191,0.08457037443314579
tcn_hard_shuffled_20260911_raw,2026-03,443,1.8460543893106054,1.8307971477545604,0.7494356659142212,25.942352871862546,1.8798537023401567,0.31862392813034573,1.9871701068446335,2.07717090374191,2.008405035355038,2.396584248166052,0.03379931302955112
tcn_hard_shuffled_20260911_cal,2026-01,699,1.4213405630047071,1.3578665854839773,0.8125894134477826,21.98251268580827,1.4859071389651533,0.8903689575468181,1.647735340395604,3.556481222908555,1.7305974502248405,4.90895186234612,0.06456657596044643
tcn_hard_shuffled_20260911_cal,2026-02,672,1.8589911777770187,1.84971797120262,0.7514880952380952,25.247250398334607,1.9385872783340328,0.9377946896212441,2.307831413939625,5.901835980869475,2.5477400376744037,9.08547686395191,0.07959610055701409
tcn_hard_shuffled_20260911_cal,2026-03,443,1.8459450473399956,1.7859376903650352,0.8194130925507901,29.271304919790033,1.8758870797606455,0.31862392813034573,1.9765658666560837,2.07717090374191,1.9974930110825493,2.396584248166052,0.029942032420649873
tcn_hard_shuffled_20260912_raw,2026-01,699,1.4168610281741707,1.3920486928978193,0.82689556509299,22.22092457185999,1.4556460970370295,0.655255715393372,1.6405020201206286,3.5542780258113225,1.7035551688932447,4.5751258654996905,0.038785068862859186
tcn_hard_shuffled_20260912_raw,2026-02,672,1.8090813578402494,1.8293613764974141,0.7574404761904762,24.79227780231408,1.8291517109178674,0.26248153476488023,2.0500199726264987,2.8527351050149825,2.131925022458423,3.870527364668392,0.02007035307761871
tcn_hard_shuffled_20260912_raw,2026-03,443,1.824131941426764,1.8173184417728203,0.7471783295711061,25.281180179415117,1.8501509824074192,0.2525164623561885,1.9809265738014938,2.071331874511581,2.0327899763614847,2.6346187279402,0.026019040980655425
tcn_hard_shuffled_20260912_cal,2026-01,699,1.4500580795546152,1.404433827563011,0.8197424892703863,22.346219986010624,1.4882658627606788,0.655255715393372,1.6715357987055077,3.5542780258113225,1.733945490238403,4.5751258654996905,0.038207783206063696
tcn_hard_shuffled_20260912_cal,2026-02,672,1.8150275584060491,1.8346055599493196,0.7574404761904762,24.96546945297421,1.8350188712561384,0.26248153476488023,2.0524254957529573,2.8527351050149825,2.134283719006823,3.870527364668392,0.0199913128500893
tcn_hard_shuffled_20260912_cal,2026-03,443,1.8066897614694832,1.7715568037525662,0.801354401805869,27.7549812825359,1.8299295100802935,0.2525164623561885,1.9526941965321238,2.071331874511581,1.9998234019475902,2.6346187279402,0.023239748610810334
tcn_hard_shuffled_ensemble_raw,2026-01,699,1.4029974319938077,1.3703398563282125,0.8254649499284692,22.024878403318457,1.4447799916463178,0.6661278904763415,1.6205044193722795,3.48674703178715,1.6894532835311746,4.635742962673044,0.041782559652510036
tcn_hard_shuffled_ensemble_raw,2026-02,672,1.8302260276489126,1.8085147887567534,0.7425595238095238,24.157932508795984,1.8727317847025233,0.5477466994807834,2.142863636938818,3.9869697198035228,2.2901722456765787,5.9243863097258975,0.042505757053610496
tcn_hard_shuffled_ensemble_raw,2026-03,443,1.8270164283984356,1.802091026210048,0.7584650112866818,26.104132180109882,1.8474392791371448,0.20580138758307034,1.9730673386243986,2.1661478631742206,2.017922678856559,2.852377009983795,0.020422850738709093
tcn_hard_shuffled_ensemble_cal,2026-01,699,1.434442255110261,1.3772156630666184,0.8168812589413448,22.243493395582757,1.478412194573364,0.6661278904763415,1.6511494214351172,3.48674703178715,1.7201936087481526,4.635742962673044,0.04396993946310281
tcn_hard_shuffled_ensemble_cal,2026-02,672,1.8238489222189178,1.8164326429938449,0.7574404761904762,25.07867590979381,1.8647820524988052,0.5477466994807834,2.124390164666942,3.986969719803522,2.264313630766484,5.9243863097258975,0.04093313027988695
tcn_hard_shuffled_ensemble_cal,2026-03,443,1.8216458519003265,1.7672001008662854,0.8194130925507901,29.13043590205883,1.8406106121805021,0.2058013875830703,1.9579276153888403,2.1661478631742206,2.001528031421226,2.852377009983795,0.018964760280175727
tcn_hard_tick_20260910_raw,2026-01,699,1.4168789555214019,1.3778829765906722,0.7639484978540773,19.83876807154163,1.4258369394977575,0.09753856195059628,1.42960552811315,0.1367196456898265,1.4317663618102714,0.16395357852330023,0.008957983976355428
tcn_hard_tick_20260910_raw,2026-02,672,1.878784454469825,1.7854605729899915,0.7127976190476191,23.21312835386821,1.9117950896365516,0.320436859414691,2.0568199803365075,2.3136566380659738,2.1324337216149774,3.2963839513914928,0.0330106351667268
tcn_hard_tick_20260910_raw,2026-03,443,1.7983158861680466,1.7552519854912083,0.7900677200902935,26.96850349779323,1.8178082167453904,0.21517918072220435,1.9369879050053538,2.2559425664001878,1.9934091698076253,3.3425731680463184,0.019492330577343665
tcn_hard_tick_20260910_cal,2026-01,699,1.4403490348333818,1.379414589499859,0.8054363376251789,21.749988405787114,1.4488009070744876,0.09753856195059628,1.4520591594978516,0.1367196456898265,1.4540121969753805,0.16395357852330023,0.008451872241105732
tcn_hard_tick_20260910_cal,2026-02,672,1.8324532665884488,1.8056931872228819,0.7708333333333334,26.16725360138624,1.8617161635628765,0.320436859414691,1.9927080728958724,2.3136566380659738,2.0600769399847003,3.2963839513914928,0.029262896974427927
tcn_hard_tick_20260910_cal,2026-03,443,1.8291168359570102,1.7521200325973358,0.8261851015801355,30.164807599220776,1.8465903193081115,0.21517918072220435,1.9555252737559252,2.2559425664001878,2.0120608978506738,3.3425731680463184,0.01747348335110101
tcn_hard_tick_20260911_raw,2026-01,699,1.4077272392812583,1.3687207880996888,0.8326180257510729,21.9963141328446,1.425167847923367,0.2393134626025635,1.5255527319518987,2.009945297786947,1.555357875394922,2.5011024386415497,0.017440608642108654
tcn_hard_tick_20260911_raw,2026-02,672,1.8032692096463985,1.7786812331240147,0.7752976190476191,26.08502982326207,1.8277059606012134,0.27940444293476285,1.9188569261803368,1.471246548706577,1.9430352730645148,1.7385722480359531,0.024436750954815314
tcn_hard_tick_20260911_raw,2026-03,443,1.8026521153794757,1.7662818542278012,0.7878103837471784,27.18892843190488,1.819088612678119,0.1957630045526991,1.8937396869250533,1.460592078301492,1.9076123742519193,1.6896429061889648,0.016436497298643223
tcn_hard_tick_20260911_cal,2026-01,699,1.4482979010326018,1.393434441086896,0.8626609442060086,23.862081528575395,1.4643057469326035,0.2393134626025635,1.5531276932559928,2.009945297786947,1.5822898654924422,2.5011024386415497,0.016007845900001937
tcn_hard_tick_20260911_cal,2026-02,672,1.8008173611193543,1.7756357213997602,0.7678571428571429,25.899731533004235,1.826228091564313,0.27940444293476285,1.9138779381849556,1.471246548706577,1.9377918234708322,1.7385722480359531,0.02541073044495923
tcn_hard_tick_20260911_cal,2026-03,443,1.8130931061656397,1.7687071381479356,0.8103837471783296,28.232866727407643,1.8290746881529205,0.1957630045526991,1.9024304251568924,1.460592078301492,1.9162171615535177,1.6896429061889648,0.01598158198728052
tcn_hard_tick_20260912_raw,2026-01,699,1.3984119101851475,1.3439525908831063,0.8082975679542204,21.589051923356173,1.4168798052045257,0.2998940641105772,1.4391823932139285,0.6966831905817952,1.4523567252718979,0.9329254139475898,0.01846789501937844
tcn_hard_tick_20260912_raw,2026-02,672,1.795286142461146,1.8029001516661471,0.7723214285714286,25.601700875021162,1.8271516799465246,0.3139852448588326,2.000209922928634,2.8884827423663366,2.076294301937065,3.935697301512673,0.031865537485378445
tcn_hard_tick_20260912_raw,2026-03,443,1.8376757231994902,1.8365799278884072,0.7629796839729119,26.08922489502091,1.856690509264962,0.1883604661067506,1.955562125869865,1.3089521302595635,1.9805166581646083,1.5770289967883522,0.01901478606547162
tcn_hard_tick_20260912_cal,2026-01,699,1.418666692340676,1.3530389912786427,0.8111587982832618,22.176067997562704,1.4374777572551543,0.2998940641105772,1.4601703468853686,0.6966831905817952,1.4726336945823193,0.9329254139475898,0.018811064914477975
tcn_hard_tick_20260912_cal,2026-02,672,1.796353337598093,1.8059564104343255,0.7842261904761905,25.971365032572688,1.8275820590068246,0.3139852448588326,1.999618441597745,2.8884827423663366,2.07439040912996,3.935697301512673,0.031228721408731785
tcn_hard_tick_20260912_cal,2026-03,443,1.8056978102150678,1.7671810201591795,0.8081264108352144,27.95396097090182,1.8221028449258496,0.1883604661067506,1.906606863393487,1.3089521302595635,1.9294124326749225,1.5770289967883522,0.016405034710781866
tcn_hard_tick_ensemble_raw,2026-01,699,1.384315008516395,1.3266171925495356,0.8168812589413448,21.1413780425808,1.3956054668059175,0.1652298380661193,1.441434433973869,0.9134976289700938,1.4567600177041744,1.1537161821630038,0.011290458289522354
tcn_hard_tick_ensemble_raw,2026-02,672,1.8066447012271025,1.7787397434343866,0.7559523809523809,24.96661968405048,1.8329620880507416,0.24671703151294164,1.9663003842097955,2.210439689102627,2.023727331043451,2.9795626359326497,0.026317386823638916
tcn_hard_tick_ensemble_raw,2026-03,443,1.8026420655879127,1.770998959222459,0.7832957110609481,26.74888560823967,1.8160642216319305,0.1335052719144915,1.90242920959558,1.4057379203061577,1.93267684315502,1.9166691681780788,0.013422156044017815
tcn_hard_tick_ensemble_cal,2026-01,699,1.408635555554615,1.3297343470050267,0.82689556509299,22.402671130199153,1.4202141093622977,0.1652298380661193,1.4636565633657808,0.9134976289700938,1.4783074875161037,1.1537161821630038,0.01157855380768284
tcn_hard_tick_ensemble_cal,2026-02,672,1.797438144508947,1.7805432140340225,0.7708333333333334,25.694282666940992,1.8235573004545136,0.24671703151294164,1.9519345002289834,2.2104396891026274,2.0070919174193613,2.9795626359326497,0.026119155945566935
tcn_hard_tick_ensemble_cal,2026-03,443,1.8087881198225408,1.7555649816312433,0.8194130925507901,28.63317343537088,1.8212582680762865,0.13350527191449152,1.9030260782162323,1.4057379203061577,1.9336828539174684,1.9166691681780788,0.012470148253745837
gru_shuffled_max_20260910_raw,2026-01,699,1.3842692559467473,1.327790205562621,0.8383404864091559,22.182079643309542,1.4259011638735657,0.5948916941412188,1.5154506479065197,1.9289794814092065,1.5437454116806082,2.3493431095401616,0.041631907926818555
gru_shuffled_max_20260910_raw,2026-02,672,1.819103389183987,1.7964949742890732,0.7425595238095238,24.01791132631756,1.8630411192061007,0.5119976003964742,1.9407526491518712,1.2915512408529009,1.9628393453634765,1.5533677240212758,0.04393773002211397
gru_shuffled_max_20260910_raw,2026-03,443,1.8329774555304252,1.8023955581976008,0.7742663656884876,26.7418236549498,1.878063774228903,0.5349103182756066,1.965793377602409,1.5994181342372507,2.009724218021381,2.1301056730558856,0.04508631869847834
gru_shuffled_max_20260910_cal,2026-01,699,1.3948275509579349,1.3328202162496596,0.8354792560801144,22.4168641511611,1.4380129435248792,0.5948916941412188,1.5285720131759755,1.9289794814092065,1.556191542603409,2.3493431095401616,0.04318539256694422
gru_shuffled_max_20260910_cal,2026-02,672,1.8201442861403492,1.7994852990282617,0.7514880952380952,24.473162725207803,1.8637594107199025,0.5119976003964742,1.9403853295507827,1.2915512408529009,1.961321107806891,1.5533677240212758,0.043615124579552786
gru_shuffled_max_20260910_cal,2026-03,443,1.8316698153265887,1.771613413927515,0.8194130925507901,29.659582341686836,1.871774901146333,0.5349103182756066,1.947701926706463,1.5994181342372507,1.9846131724468814,2.1301056730558856,0.040105085819744014
gru_shuffled_max_20260911_raw,2026-01,699,1.401802575499944,1.3428098135084192,0.8011444921316166,21.131028319974142,1.4161356642004437,0.19785483337096732,1.435461626789133,0.4401448745072655,1.438618705949886,0.4761854589241257,0.014333088700500013
gru_shuffled_max_20260911_raw,2026-02,672,1.8663841586836982,1.8035125724237877,0.7336309523809523,25.153403388602392,1.9009625764844154,0.431465805996032,1.9447273073572882,0.9289291983559018,1.965989446404146,1.104946079708281,0.034578417800716986
gru_shuffled_max_20260911_raw,2026-03,443,1.817663366753742,1.7863896149166383,0.7765237020316027,26.78868918494231,1.8461043057721866,0.4142013554110215,1.8937893751245356,1.2338078242661452,1.9107393451782202,1.459737799237598,0.02844093901844462
gru_shuffled_max_20260911_cal,2026-01,699,1.4118563342348704,1.3524609222471087,0.8254649499284692,22.19111011466248,1.4261774745089908,0.19785483337096732,1.4458296895751144,0.4401448745072655,1.4490185574442391,0.4761854589241257,0.014321140274120236
gru_shuffled_max_20260911_cal,2026-02,672,1.828667438321061,1.8045179924700412,0.7827380952380952,26.356376151083666,1.8589150318537426,0.431465805996032,1.897630397715004,0.9289291983559018,1.9175460400491642,1.104946079708281,0.030247593532681923
gru_shuffled_max_20260911_cal,2026-03,443,1.8521333953450607,1.8036814101554222,0.7968397291196389,28.999733706997294,1.880175392655209,0.4142013554110215,1.922967720590956,1.2338078242661452,1.9388624380682722,1.459737799237598,0.028041997310148083
gru_shuffled_max_20260912_raw,2026-01,699,1.380843595324579,1.329779970090705,0.844062947067239,22.2104768562044,1.4307594175657854,0.763187288385263,1.5653396166187956,2.4526236183483032,1.6095358572358034,2.9791521930558145,0.04991582224120638
gru_shuffled_max_20260912_raw,2026-02,672,1.809096501901017,1.7796790254361972,0.7589285714285714,24.937692242009298,1.8584259007683446,0.5892510598614102,1.9442945355150556,1.4190040557157426,1.9678191796661704,1.6076291387989408,0.04932939886732799
gru_shuffled_max_20260912_raw,2026-03,443,1.8236378671482831,1.7830424438294168,0.7787810383747178,26.84518463832261,1.856994149326123,0.4955769080340728,1.9385013087463936,1.5854461273813356,1.9755474884463677,1.9619446963273646,0.03335628217783962
gru_shuffled_max_20260912_cal,2026-01,699,1.407064509051046,1.3239131586293855,0.8369098712446352,22.235633353680235,1.458757673824048,0.763187288385263,1.5987476778629193,2.4526236183483032,1.6438174896124318,2.9791521930558145,0.051693164773002113
gru_shuffled_max_20260912_cal,2026-02,672,1.8077586469527878,1.7840173832982475,0.7619047619047619,25.0569126794912,1.8567929463653547,0.5892510598614102,1.9405065344568977,1.4190040557157426,1.9634125552262358,1.6076291387989408,0.049034299412566984
gru_shuffled_max_20260912_cal,2026-03,443,1.8280020777584796,1.7718439809825144,0.8171557562076749,29.083905050083395,1.8598084213635964,0.4955769080340729,1.9341811208697217,1.5854461273813356,1.9657542263115046,1.9619446963273646,0.03180634360511679
