mode,definition,fold,candidate,strategy,window,form,alpha,n,loss_sum,valid,train_n,first_origin,last_label,train_last_label,residualizer_fit_end,warnings
available_macro,EQ,2025-11,4,ar_quantile,all,level,0.05,280,639.5970448886263,True,1582,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,[]
available_macro,EQ,2025-11,5,ar_quantile,all,change,0.0,280,596.1541183008549,True,1582,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,[]
available_macro,EQ,2025-11,6,ar_quantile,all,change,0.01,280,574.3838069411346,True,1582,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,[]
available_macro,EQ,2025-11,7,ar_quantile,all,change,0.05,280,493.3139025421464,True,1582,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,[]
available_macro,EQ,2025-11,8,ar_quantile,90,level,0.0,280,545.5047705351474,True,975,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,[]
available_macro,EQ,2025-11,9,ar_quantile,90,level,0.01,280,575.6404538033265,True,975,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,[]
available_macro,EQ,2025-11,10,ar_quantile,90,level,0.05,280,634.0014927906894,True,975,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,[]
available_macro,EQ,2025-11,11,ar_quantile,90,change,0.0,280,545.5047705351474,True,975,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,[]
available_macro,EQ,2025-11,12,ar_quantile,90,change,0.01,280,527.6657508819911,True,975,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,[]
available_macro,EQ,2025-11,13,ar_quantile,90,change,0.05,280,487.20540010396246,True,975,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,[]
available_macro,EQ,2025-11,14,dynamics_vol,all,level,0.0,280,649.733758800186,True,1582,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,[]
available_macro,EQ,2025-11,15,dynamics_vol,all,level,0.01,280,608.4853024448919,True,1582,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,[]
available_macro,EQ,2025-11,16,dynamics_vol,all,level,0.05,280,639.5970448886263,True,1582,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,[]
available_macro,EQ,2025-11,17,dynamics_vol,all,change,0.0,280,649.7337588001858,True,1582,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,[]
available_macro,EQ,2025-11,18,dynamics_vol,all,change,0.01,280,576.0310338791847,True,1582,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,[]
available_macro,EQ,2025-11,19,dynamics_vol,all,change,0.05,280,493.3139025421464,True,1582,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,[]
available_macro,EQ,2025-11,20,dynamics_vol,90,level,0.0,280,542.8477622902708,True,975,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,[]
available_macro,EQ,2025-11,21,dynamics_vol,90,level,0.01,280,577.4515494981222,True,975,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,[]
available_macro,EQ,2025-11,22,dynamics_vol,90,level,0.05,280,634.0014927906894,True,975,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,[]
available_macro,EQ,2025-11,23,dynamics_vol,90,change,0.0,280,542.8477622902708,True,975,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,[]
available_macro,EQ,2025-11,24,dynamics_vol,90,change,0.01,280,510.40844366790157,True,975,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,[]
available_macro,EQ,2025-11,25,dynamics_vol,90,change,0.05,280,487.20540010396246,True,975,2025-11-03T03:00:00+00:00,2025-11-28T17:00:00+00:00,2025-10-31T17:00:00+00:00,2025-10-31T17:00:00+00:00,[]
available_macro,EQ,2025-12,0,persistence,all,change,,313,672.9615424432671,True,1862,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,EQ,2025-12,1,persistence,90,change,,313,660.976456455036,True,940,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,EQ,2025-12,2,ar_quantile,all,level,0.0,313,825.5762698277589,True,1862,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,EQ,2025-12,3,ar_quantile,all,level,0.01,313,879.6092428493735,True,1862,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,EQ,2025-12,4,ar_quantile,all,level,0.05,313,1011.5918340840021,True,1862,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,EQ,2025-12,5,ar_quantile,all,change,0.0,313,825.5762698277583,True,1862,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,EQ,2025-12,6,ar_quantile,all,change,0.01,313,792.9141443797919,True,1862,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,EQ,2025-12,7,ar_quantile,all,change,0.05,313,669.1196341305209,True,1862,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,EQ,2025-12,8,ar_quantile,90,level,0.0,313,726.3062332905791,True,940,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,EQ,2025-12,9,ar_quantile,90,level,0.01,313,776.6411677379122,True,940,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,EQ,2025-12,10,ar_quantile,90,level,0.05,313,903.9094375681674,True,940,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,EQ,2025-12,11,ar_quantile,90,change,0.0,313,726.3062332905793,True,940,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,EQ,2025-12,12,ar_quantile,90,change,0.01,313,712.7060692981308,True,940,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,EQ,2025-12,13,ar_quantile,90,change,0.05,313,640.9394426067347,True,940,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,EQ,2025-12,14,dynamics_vol,all,level,0.0,313,731.3431321569419,True,1862,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,EQ,2025-12,15,dynamics_vol,all,level,0.01,313,876.0261693972927,True,1862,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,EQ,2025-12,16,dynamics_vol,all,level,0.05,313,1011.5918340840021,True,1862,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,EQ,2025-12,17,dynamics_vol,all,change,0.0,313,731.3431321569419,True,1862,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,EQ,2025-12,18,dynamics_vol,all,change,0.01,313,736.7888561044389,True,1862,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,EQ,2025-12,19,dynamics_vol,all,change,0.05,313,668.1001639080903,True,1862,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,EQ,2025-12,20,dynamics_vol,90,level,0.0,313,607.194308210907,True,940,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,EQ,2025-12,21,dynamics_vol,90,level,0.01,313,703.2653076658821,True,940,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,EQ,2025-12,22,dynamics_vol,90,level,0.05,313,903.9094375681674,True,940,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,EQ,2025-12,23,dynamics_vol,90,change,0.0,313,607.1943082109074,True,940,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,EQ,2025-12,24,dynamics_vol,90,change,0.01,313,614.9914131087783,True,940,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,EQ,2025-12,25,dynamics_vol,90,change,0.05,313,604.4746435312203,True,940,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,[]
available_macro,EQ,2026-01,0,persistence,all,change,,294,524.980328068582,True,2175,2026-01-02T03:00:00+00:00,2026-01-30T17:00:00+00:00,2025-12-31T17:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,EQ,2026-01,1,persistence,90,change,,294,516.1109347996032,True,908,2026-01-02T03:00:00+00:00,2026-01-30T17:00:00+00:00,2025-12-31T17:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,EQ,2026-01,2,ar_quantile,all,level,0.0,294,432.9784261092203,True,2175,2026-01-02T03:00:00+00:00,2026-01-30T17:00:00+00:00,2025-12-31T17:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,EQ,2026-01,3,ar_quantile,all,level,0.01,294,430.1344978412329,True,2175,2026-01-02T03:00:00+00:00,2026-01-30T17:00:00+00:00,2025-12-31T17:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,EQ,2026-01,4,ar_quantile,all,level,0.05,294,449.06625389635514,True,2175,2026-01-02T03:00:00+00:00,2026-01-30T17:00:00+00:00,2025-12-31T17:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,EQ,2026-01,5,ar_quantile,all,change,0.0,294,432.9784261092203,True,2175,2026-01-02T03:00:00+00:00,2026-01-30T17:00:00+00:00,2025-12-31T17:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,EQ,2026-01,6,ar_quantile,all,change,0.01,294,436.76661941169095,True,2175,2026-01-02T03:00:00+00:00,2026-01-30T17:00:00+00:00,2025-12-31T17:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,EQ,2026-01,7,ar_quantile,all,change,0.05,294,471.75408053732616,True,2175,2026-01-02T03:00:00+00:00,2026-01-30T17:00:00+00:00,2025-12-31T17:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,EQ,2026-01,8,ar_quantile,90,level,0.0,294,433.54181455241564,True,908,2026-01-02T03:00:00+00:00,2026-01-30T17:00:00+00:00,2025-12-31T17:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,EQ,2026-01,9,ar_quantile,90,level,0.01,294,430.04832562330273,True,908,2026-01-02T03:00:00+00:00,2026-01-30T17:00:00+00:00,2025-12-31T17:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,EQ,2026-01,10,ar_quantile,90,level,0.05,294,408.58492264320694,True,908,2026-01-02T03:00:00+00:00,2026-01-30T17:00:00+00:00,2025-12-31T17:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,EQ,2026-01,11,ar_quantile,90,change,0.0,294,433.5418145524157,True,908,2026-01-02T03:00:00+00:00,2026-01-30T17:00:00+00:00,2025-12-31T17:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,EQ,2026-01,12,ar_quantile,90,change,0.01,294,446.4403392898771,True,908,2026-01-02T03:00:00+00:00,2026-01-30T17:00:00+00:00,2025-12-31T17:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,EQ,2026-01,13,ar_quantile,90,change,0.05,294,482.4802678616777,True,908,2026-01-02T03:00:00+00:00,2026-01-30T17:00:00+00:00,2025-12-31T17:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,EQ,2026-01,14,dynamics_vol,all,level,0.0,294,411.23073559866117,True,2175,2026-01-02T03:00:00+00:00,2026-01-30T17:00:00+00:00,2025-12-31T17:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,EQ,2026-01,15,dynamics_vol,all,level,0.01,294,408.13073983425124,True,2175,2026-01-02T03:00:00+00:00,2026-01-30T17:00:00+00:00,2025-12-31T17:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,EQ,2026-01,16,dynamics_vol,all,level,0.05,294,449.06625389635514,True,2175,2026-01-02T03:00:00+00:00,2026-01-30T17:00:00+00:00,2025-12-31T17:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,EQ,2026-01,17,dynamics_vol,all,change,0.0,294,411.2307355986612,True,2175,2026-01-02T03:00:00+00:00,2026-01-30T17:00:00+00:00,2025-12-31T17:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,EQ,2026-01,18,dynamics_vol,all,change,0.01,294,415.1036574299191,True,2175,2026-01-02T03:00:00+00:00,2026-01-30T17:00:00+00:00,2025-12-31T17:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,EQ,2026-01,19,dynamics_vol,all,change,0.05,294,467.9536852793693,True,2175,2026-01-02T03:00:00+00:00,2026-01-30T17:00:00+00:00,2025-12-31T17:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,EQ,2026-01,20,dynamics_vol,90,level,0.0,294,407.34344382344113,True,908,2026-01-02T03:00:00+00:00,2026-01-30T17:00:00+00:00,2025-12-31T17:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,EQ,2026-01,21,dynamics_vol,90,level,0.01,294,405.024798108267,True,908,2026-01-02T03:00:00+00:00,2026-01-30T17:00:00+00:00,2025-12-31T17:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,EQ,2026-01,22,dynamics_vol,90,level,0.05,294,408.58492264320694,True,908,2026-01-02T03:00:00+00:00,2026-01-30T17:00:00+00:00,2025-12-31T17:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,EQ,2026-01,23,dynamics_vol,90,change,0.0,294,407.343443823441,True,908,2026-01-02T03:00:00+00:00,2026-01-30T17:00:00+00:00,2025-12-31T17:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,EQ,2026-01,24,dynamics_vol,90,change,0.01,294,415.8023805174607,True,908,2026-01-02T03:00:00+00:00,2026-01-30T17:00:00+00:00,2025-12-31T17:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,EQ,2026-01,25,dynamics_vol,90,change,0.05,294,476.70565129912865,True,908,2026-01-02T03:00:00+00:00,2026-01-30T17:00:00+00:00,2025-12-31T17:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,EQ,2026-02,0,persistence,all,change,,280,794.0477260011708,True,2469,2026-02-02T03:00:00+00:00,2026-02-27T17:00:00+00:00,2026-01-30T17:00:00+00:00,2026-01-30T17:00:00+00:00,[]
available_macro,EQ,2026-02,1,persistence,90,change,,280,717.5246754706245,True,887,2026-02-02T03:00:00+00:00,2026-02-27T17:00:00+00:00,2026-01-30T17:00:00+00:00,2026-01-30T17:00:00+00:00,[]
available_macro,EQ,2026-02,2,ar_quantile,all,level,0.0,280,618.3594048336231,True,2469,2026-02-02T03:00:00+00:00,2026-02-27T17:00:00+00:00,2026-01-30T17:00:00+00:00,2026-01-30T17:00:00+00:00,[]
available_macro,EQ,2026-02,3,ar_quantile,all,level,0.01,280,602.9945476151715,True,2469,2026-02-02T03:00:00+00:00,2026-02-27T17:00:00+00:00,2026-01-30T17:00:00+00:00,2026-01-30T17:00:00+00:00,[]
available_macro,EQ,2026-02,4,ar_quantile,all,level,0.05,280,586.6597733746485,True,2469,2026-02-02T03:00:00+00:00,2026-02-27T17:00:00+00:00,2026-01-30T17:00:00+00:00,2026-01-30T17:00:00+00:00,[]
available_macro,EQ,2026-02,5,ar_quantile,all,change,0.0,280,618.3594048336233,True,2469,2026-02-02T03:00:00+00:00,2026-02-27T17:00:00+00:00,2026-01-30T17:00:00+00:00,2026-01-30T17:00:00+00:00,[]
available_macro,EQ,2026-02,6,ar_quantile,all,change,0.01,280,628.6659411994772,True,2469,2026-02-02T03:00:00+00:00,2026-02-27T17:00:00+00:00,2026-01-30T17:00:00+00:00,2026-01-30T17:00:00+00:00,[]
available_macro,EQ,2026-02,7,ar_quantile,all,change,0.05,280,692.761608931748,True,2469,2026-02-02T03:00:00+00:00,2026-02-27T17:00:00+00:00,2026-01-30T17:00:00+00:00,2026-01-30T17:00:00+00:00,[]
available_macro,EQ,2026-02,8,ar_quantile,90,level,0.0,280,605.3796323587711,True,887,2026-02-02T03:00:00+00:00,2026-02-27T17:00:00+00:00,2026-01-30T17:00:00+00:00,2026-01-30T17:00:00+00:00,[]
available_macro,EQ,2026-02,9,ar_quantile,90,level,0.01,280,602.6919086735882,True,887,2026-02-02T03:00:00+00:00,2026-02-27T17:00:00+00:00,2026-01-30T17:00:00+00:00,2026-01-30T17:00:00+00:00,[]
available_macro,EQ,2026-02,10,ar_quantile,90,level,0.05,280,560.8132142433432,True,887,2026-02-02T03:00:00+00:00,2026-02-27T17:00:00+00:00,2026-01-30T17:00:00+00:00,2026-01-30T17:00:00+00:00,[]
available_macro,EQ,2026-02,11,ar_quantile,90,change,0.0,280,605.3796323587711,True,887,2026-02-02T03:00:00+00:00,2026-02-27T17:00:00+00:00,2026-01-30T17:00:00+00:00,2026-01-30T17:00:00+00:00,[]
available_macro,EQ,2026-02,12,ar_quantile,90,change,0.01,280,619.4580312536807,True,887,2026-02-02T03:00:00+00:00,2026-02-27T17:00:00+00:00,2026-01-30T17:00:00+00:00,2026-01-30T17:00:00+00:00,[]
available_macro,EQ,2026-02,13,ar_quantile,90,change,0.05,280,658.9529513077622,True,887,2026-02-02T03:00:00+00:00,2026-02-27T17:00:00+00:00,2026-01-30T17:00:00+00:00,2026-01-30T17:00:00+00:00,[]
available_macro,EQ,2026-02,14,dynamics_vol,all,level,0.0,280,576.2502412965297,True,2469,2026-02-02T03:00:00+00:00,2026-02-27T17:00:00+00:00,2026-01-30T17:00:00+00:00,2026-01-30T17:00:00+00:00,[]
available_macro,EQ,2026-02,15,dynamics_vol,all,level,0.01,280,557.6983111373365,True,2469,2026-02-02T03:00:00+00:00,2026-02-27T17:00:00+00:00,2026-01-30T17:00:00+00:00,2026-01-30T17:00:00+00:00,[]
available_macro,EQ,2026-02,16,dynamics_vol,all,level,0.05,280,586.6597733746485,True,2469,2026-02-02T03:00:00+00:00,2026-02-27T17:00:00+00:00,2026-01-30T17:00:00+00:00,2026-01-30T17:00:00+00:00,[]
available_macro,EQ,2026-02,17,dynamics_vol,all,change,0.0,280,576.2502412965299,True,2469,2026-02-02T03:00:00+00:00,2026-02-27T17:00:00+00:00,2026-01-30T17:00:00+00:00,2026-01-30T17:00:00+00:00,[]
available_macro,EQ,2026-02,18,dynamics_vol,all,change,0.01,280,561.4506790047644,True,2469,2026-02-02T03:00:00+00:00,2026-02-27T17:00:00+00:00,2026-01-30T17:00:00+00:00,2026-01-30T17:00:00+00:00,[]
available_macro,EQ,2026-02,19,dynamics_vol,all,change,0.05,280,685.0026809311087,True,2469,2026-02-02T03:00:00+00:00,2026-02-27T17:00:00+00:00,2026-01-30T17:00:00+00:00,2026-01-30T17:00:00+00:00,[]
available_macro,EQ,2026-02,20,dynamics_vol,90,level,0.0,280,557.9838928124432,True,887,2026-02-02T03:00:00+00:00,2026-02-27T17:00:00+00:00,2026-01-30T17:00:00+00:00,2026-01-30T17:00:00+00:00,[]
available_macro,EQ,2026-02,21,dynamics_vol,90,level,0.01,280,538.5134142017926,True,887,2026-02-02T03:00:00+00:00,2026-02-27T17:00:00+00:00,2026-01-30T17:00:00+00:00,2026-01-30T17:00:00+00:00,[]
available_macro,EQ,2026-02,22,dynamics_vol,90,level,0.05,280,560.8132142433432,True,887,2026-02-02T03:00:00+00:00,2026-02-27T17:00:00+00:00,2026-01-30T17:00:00+00:00,2026-01-30T17:00:00+00:00,[]
available_macro,EQ,2026-02,23,dynamics_vol,90,change,0.0,280,557.9838928124432,True,887,2026-02-02T03:00:00+00:00,2026-02-27T17:00:00+00:00,2026-01-30T17:00:00+00:00,2026-01-30T17:00:00+00:00,[]
available_macro,EQ,2026-02,24,dynamics_vol,90,change,0.01,280,545.6795390346839,True,887,2026-02-02T03:00:00+00:00,2026-02-27T17:00:00+00:00,2026-01-30T17:00:00+00:00,2026-01-30T17:00:00+00:00,[]
available_macro,EQ,2026-02,25,dynamics_vol,90,change,0.05,280,636.084516482623,True,887,2026-02-02T03:00:00+00:00,2026-02-27T17:00:00+00:00,2026-01-30T17:00:00+00:00,2026-01-30T17:00:00+00:00,[]
available_macro,PCA,2025-08,0,persistence,all,change,,315,503.95122102203914,True,592,2025-08-01T02:00:00+00:00,2025-08-29T17:00:00+00:00,2025-07-31T17:00:00+00:00,2025-07-31T17:00:00+00:00,[]
available_macro,PCA,2025-08,1,persistence,90,change,,315,503.95122102203914,True,592,2025-08-01T02:00:00+00:00,2025-08-29T17:00:00+00:00,2025-07-31T17:00:00+00:00,2025-07-31T17:00:00+00:00,[]
available_macro,PCA,2025-08,2,ar_quantile,all,level,0.0,315,427.66907464980807,True,592,2025-08-01T02:00:00+00:00,2025-08-29T17:00:00+00:00,2025-07-31T17:00:00+00:00,2025-07-31T17:00:00+00:00,[]
available_macro,PCA,2025-08,3,ar_quantile,all,level,0.01,315,427.66907464980807,True,592,2025-08-01T02:00:00+00:00,2025-08-29T17:00:00+00:00,2025-07-31T17:00:00+00:00,2025-07-31T17:00:00+00:00,[]
available_macro,PCA,2025-08,4,ar_quantile,all,level,0.05,315,435.61123286351256,True,592,2025-08-01T02:00:00+00:00,2025-08-29T17:00:00+00:00,2025-07-31T17:00:00+00:00,2025-07-31T17:00:00+00:00,[]
available_macro,PCA,2025-08,5,ar_quantile,all,change,0.0,315,427.669074649808,True,592,2025-08-01T02:00:00+00:00,2025-08-29T17:00:00+00:00,2025-07-31T17:00:00+00:00,2025-07-31T17:00:00+00:00,[]
available_macro,PCA,2025-08,6,ar_quantile,all,change,0.01,315,424.053981729305,True,592,2025-08-01T02:00:00+00:00,2025-08-29T17:00:00+00:00,2025-07-31T17:00:00+00:00,2025-07-31T17:00:00+00:00,[]
available_macro,PCA,2025-08,7,ar_quantile,all,change,0.05,315,423.74965403185274,True,592,2025-08-01T02:00:00+00:00,2025-08-29T17:00:00+00:00,2025-07-31T17:00:00+00:00,2025-07-31T17:00:00+00:00,[]
available_macro,PCA,2025-08,8,ar_quantile,90,level,0.0,315,427.66907464980807,True,592,2025-08-01T02:00:00+00:00,2025-08-29T17:00:00+00:00,2025-07-31T17:00:00+00:00,2025-07-31T17:00:00+00:00,[]
available_macro,PCA,2025-08,9,ar_quantile,90,level,0.01,315,427.66907464980807,True,592,2025-08-01T02:00:00+00:00,2025-08-29T17:00:00+00:00,2025-07-31T17:00:00+00:00,2025-07-31T17:00:00+00:00,[]
available_macro,PCA,2025-08,10,ar_quantile,90,level,0.05,315,435.61123286351256,True,592,2025-08-01T02:00:00+00:00,2025-08-29T17:00:00+00:00,2025-07-31T17:00:00+00:00,2025-07-31T17:00:00+00:00,[]
available_macro,PCA,2025-08,11,ar_quantile,90,change,0.0,315,427.669074649808,True,592,2025-08-01T02:00:00+00:00,2025-08-29T17:00:00+00:00,2025-07-31T17:00:00+00:00,2025-07-31T17:00:00+00:00,[]
available_macro,PCA,2025-08,12,ar_quantile,90,change,0.01,315,424.053981729305,True,592,2025-08-01T02:00:00+00:00,2025-08-29T17:00:00+00:00,2025-07-31T17:00:00+00:00,2025-07-31T17:00:00+00:00,[]
available_macro,PCA,2025-08,13,ar_quantile,90,change,0.05,315,423.74965403185274,True,592,2025-08-01T02:00:00+00:00,2025-08-29T17:00:00+00:00,2025-07-31T17:00:00+00:00,2025-07-31T17:00:00+00:00,[]
available_macro,PCA,2025-08,14,dynamics_vol,all,level,0.0,315,427.76310820772113,True,592,2025-08-01T02:00:00+00:00,2025-08-29T17:00:00+00:00,2025-07-31T17:00:00+00:00,2025-07-31T17:00:00+00:00,[]
available_macro,PCA,2025-08,15,dynamics_vol,all,level,0.01,315,427.02205955699026,True,592,2025-08-01T02:00:00+00:00,2025-08-29T17:00:00+00:00,2025-07-31T17:00:00+00:00,2025-07-31T17:00:00+00:00,[]
available_macro,PCA,2025-08,16,dynamics_vol,all,level,0.05,315,435.61123286351256,True,592,2025-08-01T02:00:00+00:00,2025-08-29T17:00:00+00:00,2025-07-31T17:00:00+00:00,2025-07-31T17:00:00+00:00,[]
available_macro,PCA,2025-08,17,dynamics_vol,all,change,0.0,315,427.7631082077211,True,592,2025-08-01T02:00:00+00:00,2025-08-29T17:00:00+00:00,2025-07-31T17:00:00+00:00,2025-07-31T17:00:00+00:00,[]
available_macro,PCA,2025-08,18,dynamics_vol,all,change,0.01,315,424.36246867813134,True,592,2025-08-01T02:00:00+00:00,2025-08-29T17:00:00+00:00,2025-07-31T17:00:00+00:00,2025-07-31T17:00:00+00:00,[]
