month,method,feature,bin,n,residual_mean_bp,cuts,scenario
2025-09,joint_xgb,m,4,119,1.7589587664716937,"[-104.04065190027451, -19.148076637516972, 54.70825328393917, 104.7639542761488]",clock_NY_quote
2025-09,joint_xgb,g,0,10,3.219248739759041,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-09,joint_xgb,g,1,56,0.6578087050843922,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-09,joint_xgb,g,2,91,0.4613564225226894,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-09,joint_xgb,g,3,66,1.2108874099285718,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-09,joint_xgb,g,4,151,0.3418232866045077,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-09,joint_mlp,m,1,35,2.063933773985001,"[-104.04065190027451, -19.148076637516972, 54.70825328393917, 104.7639542761488]",clock_NY_quote
2025-09,joint_mlp,m,2,176,0.35917834784039,"[-104.04065190027451, -19.148076637516972, 54.70825328393917, 104.7639542761488]",clock_NY_quote
2025-09,joint_mlp,m,3,44,-0.078175177657003,"[-104.04065190027451, -19.148076637516972, 54.70825328393917, 104.7639542761488]",clock_NY_quote
2025-09,joint_mlp,m,4,119,2.072463384546744,"[-104.04065190027451, -19.148076637516972, 54.70825328393917, 104.7639542761488]",clock_NY_quote
2025-09,joint_mlp,g,0,10,3.620856562940269,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-09,joint_mlp,g,1,56,1.0566133204538652,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-09,joint_mlp,g,2,91,0.8127822732548515,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-09,joint_mlp,g,3,66,1.5673041129264909,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-09,joint_mlp,g,4,151,0.701008850062113,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-09,joint_tensor,m,1,35,1.9504673878359424,"[-104.04065190027451, -19.148076637516972, 54.70825328393917, 104.7639542761488]",clock_NY_quote
2025-09,joint_tensor,m,2,176,-0.3457938692323626,"[-104.04065190027451, -19.148076637516972, 54.70825328393917, 104.7639542761488]",clock_NY_quote
2025-09,joint_tensor,m,3,44,-0.6664386487194043,"[-104.04065190027451, -19.148076637516972, 54.70825328393917, 104.7639542761488]",clock_NY_quote
2025-09,joint_tensor,m,4,119,2.405016876853576,"[-104.04065190027451, -19.148076637516972, 54.70825328393917, 104.7639542761488]",clock_NY_quote
2025-09,joint_tensor,g,0,10,2.715620046587701,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-09,joint_tensor,g,1,56,0.4619917830938416,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-09,joint_tensor,g,2,91,0.1979509929764507,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-09,joint_tensor,g,3,66,0.7791886197874813,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-09,joint_tensor,g,4,151,0.9391563960617286,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-09,seq_selected,m,1,35,2.085510748432315,"[-104.04065190027451, -19.148076637516972, 54.70825328393917, 104.7639542761488]",clock_NY_quote
2025-09,seq_selected,m,2,176,0.3539617338774021,"[-104.04065190027451, -19.148076637516972, 54.70825328393917, 104.7639542761488]",clock_NY_quote
2025-09,seq_selected,m,3,44,-0.1109930682369239,"[-104.04065190027451, -19.148076637516972, 54.70825328393917, 104.7639542761488]",clock_NY_quote
2025-09,seq_selected,m,4,119,1.992142598138328,"[-104.04065190027451, -19.148076637516972, 54.70825328393917, 104.7639542761488]",clock_NY_quote
2025-09,seq_selected,g,0,10,3.591571931813127,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-09,seq_selected,g,1,56,1.039085491912754,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-09,seq_selected,g,2,91,0.7902821063119585,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-09,seq_selected,g,3,66,1.5444043957592128,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-09,seq_selected,g,4,151,0.6590764693632344,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-09,seq_shrunk,m,1,35,2.085510748432315,"[-104.04065190027451, -19.148076637516972, 54.70825328393917, 104.7639542761488]",clock_NY_quote
2025-09,seq_shrunk,m,2,176,0.3539617338774021,"[-104.04065190027451, -19.148076637516972, 54.70825328393917, 104.7639542761488]",clock_NY_quote
2025-09,seq_shrunk,m,3,44,-0.1109930682369239,"[-104.04065190027451, -19.148076637516972, 54.70825328393917, 104.7639542761488]",clock_NY_quote
2025-09,seq_shrunk,m,4,119,1.992142598138328,"[-104.04065190027451, -19.148076637516972, 54.70825328393917, 104.7639542761488]",clock_NY_quote
2025-09,seq_shrunk,g,0,10,3.591571931813127,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-09,seq_shrunk,g,1,56,1.039085491912754,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-09,seq_shrunk,g,2,91,0.7902821063119585,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-09,seq_shrunk,g,3,66,1.5444043957592128,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-09,seq_shrunk,g,4,151,0.6590764693632344,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-09,joint_selected,m,1,35,2.063933773985001,"[-104.04065190027451, -19.148076637516972, 54.70825328393917, 104.7639542761488]",clock_NY_quote
2025-09,joint_selected,m,2,176,0.35917834784039,"[-104.04065190027451, -19.148076637516972, 54.70825328393917, 104.7639542761488]",clock_NY_quote
2025-09,joint_selected,m,3,44,-0.078175177657003,"[-104.04065190027451, -19.148076637516972, 54.70825328393917, 104.7639542761488]",clock_NY_quote
2025-09,joint_selected,m,4,119,2.072463384546744,"[-104.04065190027451, -19.148076637516972, 54.70825328393917, 104.7639542761488]",clock_NY_quote
2025-09,joint_selected,g,0,10,3.620856562940269,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-09,joint_selected,g,1,56,1.0566133204538652,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-09,joint_selected,g,2,91,0.8127822732548515,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-09,joint_selected,g,3,66,1.5673041129264909,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-09,joint_selected,g,4,151,0.701008850062113,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-09,joint_shrunk,m,1,35,2.063933773985001,"[-104.04065190027451, -19.148076637516972, 54.70825328393917, 104.7639542761488]",clock_NY_quote
2025-09,joint_shrunk,m,2,176,0.35917834784039,"[-104.04065190027451, -19.148076637516972, 54.70825328393917, 104.7639542761488]",clock_NY_quote
2025-09,joint_shrunk,m,3,44,-0.078175177657003,"[-104.04065190027451, -19.148076637516972, 54.70825328393917, 104.7639542761488]",clock_NY_quote
2025-09,joint_shrunk,m,4,119,2.072463384546744,"[-104.04065190027451, -19.148076637516972, 54.70825328393917, 104.7639542761488]",clock_NY_quote
2025-09,joint_shrunk,g,0,10,3.620856562940269,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-09,joint_shrunk,g,1,56,1.0566133204538652,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-09,joint_shrunk,g,2,91,0.8127822732548515,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-09,joint_shrunk,g,3,66,1.5673041129264909,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-09,joint_shrunk,g,4,151,0.701008850062113,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-10,sequential_ols,m,2,9,5.424884382164882,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]",clock_NY_quote
2025-10,sequential_ols,m,3,45,2.1000323316025464,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]",clock_NY_quote
2025-10,sequential_ols,m,4,337,6.803416454011998,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]",clock_NY_quote
2025-10,sequential_ols,g,0,10,10.674204057310266,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-10,sequential_ols,g,1,36,4.975289954549057,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-10,sequential_ols,g,2,85,6.732696697902664,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-10,sequential_ols,g,3,61,7.832616690570753,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-10,sequential_ols,g,4,199,5.528419311458444,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-10,joint_ols,m,2,9,5.389304105666398,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]",clock_NY_quote
2025-10,joint_ols,m,3,45,2.115561078980048,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]",clock_NY_quote
2025-10,joint_ols,m,4,337,7.077804865236714,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]",clock_NY_quote
2025-10,joint_ols,g,0,10,11.01728285326194,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-10,joint_ols,g,1,36,5.258100887895708,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-10,joint_ols,g,2,85,7.057040554112786,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-10,joint_ols,g,3,61,8.07218808366952,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-10,joint_ols,g,4,199,5.714612283364723,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-10,pca,m,2,9,5.39598310834744,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]",clock_NY_quote
2025-10,pca,m,3,45,2.1030812221890107,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]",clock_NY_quote
2025-10,pca,m,4,337,6.798061850056937,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]",clock_NY_quote
2025-10,pca,g,0,10,10.669559182544202,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-10,pca,g,1,36,4.98449791195707,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-10,pca,g,2,85,6.737291152450045,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-10,pca,g,3,61,7.813702691144715,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-10,pca,g,4,199,5.521136772205241,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-10,seq_xgb,m,2,9,5.69260870176343,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]",clock_NY_quote
2025-10,seq_xgb,m,3,45,2.2779401556091257,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]",clock_NY_quote
2025-10,seq_xgb,m,4,337,6.226828303091768,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]",clock_NY_quote
2025-10,seq_xgb,g,0,10,9.721316612776508,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-10,seq_xgb,g,1,36,4.100128323508388,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-10,seq_xgb,g,2,85,5.973666576433932,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-10,seq_xgb,g,3,61,7.257794312410397,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-10,seq_xgb,g,4,199,5.310939827297597,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-10,seq_mlp,m,2,9,5.42488441922568,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]",clock_NY_quote
2025-10,seq_mlp,m,3,45,2.100032315418386,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]",clock_NY_quote
2025-10,seq_mlp,m,4,337,6.803416168206264,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]",clock_NY_quote
2025-10,seq_mlp,g,0,10,10.67420369994719,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-10,seq_mlp,g,1,36,4.975289659956553,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-10,seq_mlp,g,2,85,6.732696360063113,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-10,seq_mlp,g,3,61,7.83261644102459,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-10,seq_mlp,g,4,199,5.528419117520589,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-10,seq_spline,m,2,9,5.99521942989576,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]",clock_NY_quote
2025-10,seq_spline,m,3,45,2.841880818852109,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]",clock_NY_quote
2025-10,seq_spline,m,4,337,0.959965003820201,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]",clock_NY_quote
2025-10,seq_spline,g,0,10,3.37589676479206,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-10,seq_spline,g,1,36,-0.4571520206858189,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-10,seq_spline,g,2,85,-0.393884935378925,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-10,seq_spline,g,3,61,3.140833600445496,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-10,seq_spline,g,4,199,1.6579783566915418,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-10,joint_xgb,m,2,9,5.253736604479074,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]",clock_NY_quote
2025-10,joint_xgb,m,3,45,1.9965444405818773,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]",clock_NY_quote
2025-10,joint_xgb,m,4,337,6.559339115339408,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]",clock_NY_quote
2025-10,joint_xgb,g,0,10,10.46091956867408,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-10,joint_xgb,g,1,36,4.701737603307848,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-10,joint_xgb,g,2,85,6.5006772695249255,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-10,joint_xgb,g,3,61,7.566361986382405,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-10,joint_xgb,g,4,199,5.324864385181447,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-10,joint_mlp,m,2,9,5.389314343269437,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]",clock_NY_quote
2025-10,joint_mlp,m,3,45,2.1155713178478712,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]",clock_NY_quote
2025-10,joint_mlp,m,4,337,7.077815124513236,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]",clock_NY_quote
2025-10,joint_mlp,g,0,10,11.017293102691918,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-10,joint_mlp,g,1,36,5.258111134247778,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-10,joint_mlp,g,2,85,7.057050812135661,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-10,joint_mlp,g,3,61,8.072198337797367,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-10,joint_mlp,g,4,199,5.714622541992611,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-10,joint_tensor,m,2,9,7.865099745676196,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]",clock_NY_quote
2025-10,joint_tensor,m,3,45,2.727850101747019,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]",clock_NY_quote
2025-10,joint_tensor,m,4,337,8.167086627838213,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]",clock_NY_quote
2025-10,joint_tensor,g,0,10,14.2012771497404,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-10,joint_tensor,g,1,36,8.553938296338027,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-10,joint_tensor,g,2,85,10.204897542428268,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-10,joint_tensor,g,3,61,8.945165709510462,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-10,joint_tensor,g,4,199,5.441313549342037,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-10,seq_selected,m,2,9,5.42488441922568,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]",clock_NY_quote
2025-10,seq_selected,m,3,45,2.100032315418386,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]",clock_NY_quote
2025-10,seq_selected,m,4,337,6.803416168206264,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]",clock_NY_quote
2025-10,seq_selected,g,0,10,10.67420369994719,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-10,seq_selected,g,1,36,4.975289659956553,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-10,seq_selected,g,2,85,6.732696360063113,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-10,seq_selected,g,3,61,7.83261644102459,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-10,seq_selected,g,4,199,5.528419117520589,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-10,seq_shrunk,m,2,9,5.42488441922568,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]",clock_NY_quote
2025-10,seq_shrunk,m,3,45,2.100032315418386,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]",clock_NY_quote
2025-10,seq_shrunk,m,4,337,6.803416168206264,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]",clock_NY_quote
2025-10,seq_shrunk,g,0,10,10.67420369994719,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-10,seq_shrunk,g,1,36,4.975289659956553,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-10,seq_shrunk,g,2,85,6.732696360063113,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-10,seq_shrunk,g,3,61,7.83261644102459,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-10,seq_shrunk,g,4,199,5.528419117520589,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-10,joint_selected,m,2,9,5.389314343269437,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]",clock_NY_quote
2025-10,joint_selected,m,3,45,2.1155713178478712,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]",clock_NY_quote
2025-10,joint_selected,m,4,337,7.077815124513236,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]",clock_NY_quote
2025-10,joint_selected,g,0,10,11.017293102691918,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-10,joint_selected,g,1,36,5.258111134247778,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-10,joint_selected,g,2,85,7.057050812135661,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-10,joint_selected,g,3,61,8.072198337797367,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-10,joint_selected,g,4,199,5.714622541992611,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-10,joint_shrunk,m,2,9,5.389314343269437,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]",clock_NY_quote
2025-10,joint_shrunk,m,3,45,2.1155713178478712,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]",clock_NY_quote
2025-10,joint_shrunk,m,4,337,7.077815124513236,"[-85.57463450346432, 4.8886481198123155, 57.3262711836354, 117.09287493561665]",clock_NY_quote
2025-10,joint_shrunk,g,0,10,11.017293102691918,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-10,joint_shrunk,g,1,36,5.258111134247778,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-10,joint_shrunk,g,2,85,7.057050812135661,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-10,joint_shrunk,g,3,61,8.072198337797367,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-10,joint_shrunk,g,4,199,5.714622541992611,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 4.999999999999449]",clock_NY_quote
2025-11,sequential_ols,m,3,131,0.5456203646807803,"[-49.96291495352545, 28.904182107119965, 96.21021469783234, 196.94547953675036]",clock_NY_quote
2025-11,sequential_ols,m,4,189,-1.6259996747750454,"[-49.96291495352545, 28.904182107119965, 96.21021469783234, 196.94547953675036]",clock_NY_quote
2025-11,sequential_ols,g,0,59,-2.8553079513630166,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_NY_quote
2025-11,sequential_ols,g,1,135,-2.2681442138444705,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_NY_quote
2025-11,sequential_ols,g,2,30,0.2070744318256449,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_NY_quote
2025-11,sequential_ols,g,3,50,2.5270349816410094,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_NY_quote
2025-11,sequential_ols,g,4,46,2.3100214174630493,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_NY_quote
2025-11,joint_ols,m,3,131,0.5453685163139294,"[-49.96291495352545, 28.904182107119965, 96.21021469783234, 196.94547953675036]",clock_NY_quote
2025-11,joint_ols,m,4,189,-1.6269871706389163,"[-49.96291495352545, 28.904182107119965, 96.21021469783234, 196.94547953675036]",clock_NY_quote
2025-11,joint_ols,g,0,59,-2.856318794373899,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_NY_quote
2025-11,joint_ols,g,1,135,-2.269033155411772,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_NY_quote
2025-11,joint_ols,g,2,30,0.2061587714704558,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_NY_quote
2025-11,joint_ols,g,3,50,2.526597247443371,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_NY_quote
2025-11,joint_ols,g,4,46,2.310225211276884,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_NY_quote
2025-11,pca,m,3,131,0.5328541933742915,"[-49.96291495352545, 28.904182107119965, 96.21021469783234, 196.94547953675036]",clock_NY_quote
2025-11,pca,m,4,189,-1.6291621662743705,"[-49.96291495352545, 28.904182107119965, 96.21021469783234, 196.94547953675036]",clock_NY_quote
2025-11,pca,g,0,59,-2.871889147731379,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_NY_quote
2025-11,pca,g,1,135,-2.2732051533880995,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_NY_quote
2025-11,pca,g,2,30,0.1887664345842334,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_NY_quote
2025-11,pca,g,3,50,2.5212743474484,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_NY_quote
2025-11,pca,g,4,46,2.3149933678211734,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]",clock_NY_quote
