date,window_days,reference,n_before,n_after,estimate,regime
2025-09-17 00:00:00+00:00,28,ETH,28,28,3.2522150806614487,after
2025-09-17 00:00:00+00:00,28,XRP,28,28,1.6456478025791874,after
2025-09-17 00:00:00+00:00,28,SOL,28,28,1.4301523327947407,after
2025-09-18 00:00:00+00:00,28,ETH,28,28,3.4138714729242547,after
2025-09-18 00:00:00+00:00,28,XRP,28,28,1.8230182710008709,after
2025-09-18 00:00:00+00:00,28,SOL,28,28,1.6852386524006295,after
2025-09-19 00:00:00+00:00,28,ETH,28,28,3.4108266057589454,after
2025-09-19 00:00:00+00:00,28,XRP,28,28,1.7449696695225931,after
2025-09-19 00:00:00+00:00,28,SOL,28,28,1.5971847015822895,after
2025-09-20 00:00:00+00:00,28,ETH,28,28,3.074584170061092,after
2025-09-20 00:00:00+00:00,28,XRP,28,28,1.6403104885413988,after
2025-09-20 00:00:00+00:00,28,SOL,28,28,1.3984541645772097,after
2025-09-21 00:00:00+00:00,28,ETH,28,28,3.571869369961739,after
2025-09-21 00:00:00+00:00,28,XRP,28,28,1.9594395307636,after
2025-09-21 00:00:00+00:00,28,SOL,28,28,1.7428165519136485,after
2025-09-22 00:00:00+00:00,28,ETH,28,28,3.9588479983025984,after
2025-09-22 00:00:00+00:00,28,XRP,28,28,2.1516738826994963,after
2025-09-22 00:00:00+00:00,28,SOL,28,28,1.9544061408195734,after
2025-09-23 00:00:00+00:00,28,ETH,28,28,3.882615572801596,after
2025-09-23 00:00:00+00:00,28,XRP,28,28,2.1660134609834465,after
2025-09-23 00:00:00+00:00,28,SOL,28,28,1.9305414706257853,after
2025-09-24 00:00:00+00:00,28,ETH,28,28,4.509872964412663,after
2025-09-24 00:00:00+00:00,28,XRP,28,28,2.7873589055008967,after
2025-09-24 00:00:00+00:00,28,SOL,28,28,2.3172880406066714,after
2025-09-25 00:00:00+00:00,28,ETH,28,28,4.686005144586371,after
2025-09-25 00:00:00+00:00,28,XRP,28,28,2.7746926901691698,after
2025-09-25 00:00:00+00:00,28,SOL,28,28,2.5711323047616634,after
2025-09-26 00:00:00+00:00,28,ETH,28,27,4.933069654183642,after
2025-09-26 00:00:00+00:00,28,XRP,28,27,2.939244949152622,after
2025-09-26 00:00:00+00:00,28,SOL,28,27,2.8296262813980793,after
2025-09-27 00:00:00+00:00,28,ETH,28,27,4.964887932128509,after
2025-09-27 00:00:00+00:00,28,XRP,28,27,3.05743569548539,after
2025-09-27 00:00:00+00:00,28,SOL,28,27,2.8118138095049527,after
2025-09-28 00:00:00+00:00,28,ETH,28,27,4.853844931645572,after
2025-09-28 00:00:00+00:00,28,XRP,28,27,3.0240608159808033,after
2025-09-28 00:00:00+00:00,28,SOL,28,27,2.887387404572765,after
2025-09-29 00:00:00+00:00,28,ETH,28,27,5.117446456120405,after
2025-09-29 00:00:00+00:00,28,XRP,28,27,3.211990650209497,after
2025-09-29 00:00:00+00:00,28,SOL,28,27,3.7478195413480524,after
2025-09-30 00:00:00+00:00,28,ETH,28,27,5.390718870755615,after
2025-09-30 00:00:00+00:00,28,XRP,28,27,3.598853821724063,after
2025-09-30 00:00:00+00:00,28,SOL,28,27,4.221150629344889,after
2025-10-01 00:00:00+00:00,28,ETH,28,27,5.5485080149981645,after
2025-10-01 00:00:00+00:00,28,XRP,28,27,3.756938192429619,after
2025-10-01 00:00:00+00:00,28,SOL,28,27,4.298762664846478,after
2025-10-02 00:00:00+00:00,28,ETH,28,27,5.564588984711197,after
2025-10-02 00:00:00+00:00,28,XRP,28,27,3.7229405421502566,after
2025-10-02 00:00:00+00:00,28,SOL,28,27,4.82052182910013,after
2025-10-03 00:00:00+00:00,28,ETH,28,27,5.864414949543075,after
2025-10-03 00:00:00+00:00,28,XRP,28,27,4.09122110506515,after
2025-10-03 00:00:00+00:00,28,SOL,28,27,5.17240339516516,after
2025-10-04 00:00:00+00:00,28,ETH,28,27,5.880482562411055,after
2025-10-04 00:00:00+00:00,28,XRP,28,27,4.21817738164798,after
2025-10-04 00:00:00+00:00,28,SOL,28,27,5.239088413234558,after
2025-10-05 00:00:00+00:00,28,ETH,28,27,6.088334400381118,after
2025-10-05 00:00:00+00:00,28,XRP,28,27,4.406059482861533,after
2025-10-05 00:00:00+00:00,28,SOL,28,27,5.376409730812998,after
2025-10-06 00:00:00+00:00,28,ETH,28,27,6.610571402643098,after
2025-10-06 00:00:00+00:00,28,XRP,28,27,4.790573344577377,after
2025-10-06 00:00:00+00:00,28,SOL,28,27,5.781109200081939,after
2025-10-07 00:00:00+00:00,28,ETH,28,27,6.576996583751146,after
2025-10-07 00:00:00+00:00,28,XRP,28,27,4.779840914403204,after
2025-10-07 00:00:00+00:00,28,SOL,28,27,5.627009869263164,after
2025-10-08 00:00:00+00:00,28,ETH,28,27,6.971428024028926,after
2025-10-08 00:00:00+00:00,28,XRP,28,27,5.091579435760758,after
2025-10-08 00:00:00+00:00,28,SOL,28,27,5.93923604123435,after
2025-10-09 00:00:00+00:00,28,ETH,28,27,4.505906378729314,after
2025-10-09 00:00:00+00:00,28,XRP,28,27,3.8135760164799475,after
2025-10-09 00:00:00+00:00,28,SOL,28,27,4.041760382629603,after
2025-10-10 00:00:00+00:00,28,ETH,28,27,3.4528782473139614,after
2025-10-10 00:00:00+00:00,28,XRP,28,27,2.973692223534689,after
2025-10-10 00:00:00+00:00,28,SOL,28,27,3.4655708224538877,after
2025-10-11 00:00:00+00:00,28,ETH,28,27,3.4484628189982534,after
2025-10-11 00:00:00+00:00,28,XRP,28,27,2.8779755209724858,after
2025-10-11 00:00:00+00:00,28,SOL,28,27,3.3879599903820985,after
2025-10-12 00:00:00+00:00,28,ETH,28,27,1.0361947856753098,after
2025-10-12 00:00:00+00:00,28,XRP,28,27,1.4757996348556208,after
2025-10-12 00:00:00+00:00,28,SOL,28,27,1.4853848004574886,after
2025-10-13 00:00:00+00:00,28,ETH,28,27,0.3947868309698723,after
2025-10-13 00:00:00+00:00,28,XRP,28,27,0.8848259188076515,after
2025-10-13 00:00:00+00:00,28,SOL,28,27,1.1659692882835326,after
2025-10-14 00:00:00+00:00,28,ETH,28,27,0.4301457991659756,after
2025-10-14 00:00:00+00:00,28,XRP,28,27,0.7839855223070646,after
2025-10-14 00:00:00+00:00,28,SOL,28,27,1.1369695813239797,after
2025-10-15 00:00:00+00:00,28,ETH,28,27,0.4619337462667108,after
2025-10-15 00:00:00+00:00,28,XRP,28,27,0.7624940436459617,after
2025-10-15 00:00:00+00:00,28,SOL,28,27,1.161699848488027,after
2025-10-16 00:00:00+00:00,28,ETH,28,27,0.3835132825310872,after
2025-10-16 00:00:00+00:00,28,XRP,28,27,0.5251487487463038,after
2025-10-16 00:00:00+00:00,28,SOL,28,27,1.0025944221643464,after
2025-10-17 00:00:00+00:00,28,ETH,28,27,0.6107380122116322,after
2025-10-17 00:00:00+00:00,28,XRP,28,27,0.7485344457274508,after
2025-10-17 00:00:00+00:00,28,SOL,28,27,1.2029146637331998,after
2025-10-18 00:00:00+00:00,28,ETH,28,27,0.5860639328887824,after
2025-10-18 00:00:00+00:00,28,XRP,28,27,0.7890975963964397,after
2025-10-18 00:00:00+00:00,28,SOL,28,27,1.0112547528443674,after
2025-10-19 00:00:00+00:00,28,ETH,28,27,0.49937056364336385,after
2025-10-19 00:00:00+00:00,28,XRP,28,27,0.7609120831712293,after
2025-10-19 00:00:00+00:00,28,SOL,28,27,0.8712992952918164,after
2025-10-20 00:00:00+00:00,28,ETH,28,27,0.4343721989503422,after
2025-10-20 00:00:00+00:00,28,XRP,28,27,0.6749488056190582,after
2025-10-20 00:00:00+00:00,28,SOL,28,27,0.8771557204195748,after
2025-10-21 00:00:00+00:00,28,ETH,28,27,0.6136144583208303,after
2025-10-21 00:00:00+00:00,28,XRP,28,27,0.9135832532321881,after
2025-10-21 00:00:00+00:00,28,SOL,28,27,1.1611364929970076,after
2025-10-22 00:00:00+00:00,28,ETH,28,27,0.41833443143999993,after
2025-10-22 00:00:00+00:00,28,XRP,28,27,0.9319695766302445,after
2025-10-22 00:00:00+00:00,28,SOL,28,27,1.185253250259592,after
2025-10-23 00:00:00+00:00,28,ETH,28,27,0.5800660556404917,after
2025-10-23 00:00:00+00:00,28,XRP,28,27,1.283308805242898,after
2025-10-23 00:00:00+00:00,28,SOL,28,27,1.5026902094076569,after
2025-10-24 00:00:00+00:00,28,ETH,28,28,0.27321395817235405,after
2025-10-24 00:00:00+00:00,28,XRP,28,28,1.1024553804153676,after
2025-10-24 00:00:00+00:00,28,SOL,28,28,1.3126854442954166,after
2025-10-25 00:00:00+00:00,28,ETH,28,28,0.06111956346529013,after
2025-10-25 00:00:00+00:00,28,XRP,28,28,0.7675819075853791,after
2025-10-25 00:00:00+00:00,28,SOL,28,28,1.1049929338384281,after
2025-10-26 00:00:00+00:00,28,ETH,28,28,0.16886039486516147,after
2025-10-26 00:00:00+00:00,28,XRP,28,28,1.0033076737809363,after
2025-10-26 00:00:00+00:00,28,SOL,28,28,1.2043089778749856,after
2025-10-27 00:00:00+00:00,28,ETH,27,28,0.0974210161107365,after
2025-10-27 00:00:00+00:00,28,XRP,27,28,0.9602526431741385,after
2025-10-27 00:00:00+00:00,28,SOL,27,28,1.1255556814417123,after
2025-10-28 00:00:00+00:00,28,ETH,27,28,-0.11172162742905911,after
2025-10-28 00:00:00+00:00,28,XRP,27,28,0.7644523243034396,after
2025-10-28 00:00:00+00:00,28,SOL,27,28,0.8960730603786651,after
2025-10-29 00:00:00+00:00,28,ETH,27,28,-0.36394112577916005,after
2025-10-29 00:00:00+00:00,28,XRP,27,28,0.6328048703145193,after
2025-10-29 00:00:00+00:00,28,SOL,27,28,0.5958068821868743,after
2025-10-30 00:00:00+00:00,28,ETH,27,28,-1.210148152842594,after
2025-10-30 00:00:00+00:00,28,XRP,27,28,0.071586496324608,after
2025-10-30 00:00:00+00:00,28,SOL,27,28,-0.7271777000381583,after
2025-10-31 00:00:00+00:00,28,ETH,27,28,-1.2088389308591694,after
2025-10-31 00:00:00+00:00,28,XRP,27,28,0.089847922573,after
2025-10-31 00:00:00+00:00,28,SOL,27,28,-1.588671246687083,after
2025-11-01 00:00:00+00:00,28,ETH,27,28,-1.2761892913669008,after
2025-11-01 00:00:00+00:00,28,XRP,27,28,0.0909791987639057,after
2025-11-01 00:00:00+00:00,28,SOL,27,28,-1.7020008296308529,after
2025-11-02 00:00:00+00:00,28,ETH,27,28,3.246344157517962,after
2025-11-02 00:00:00+00:00,28,XRP,27,28,4.783392327230008,after
2025-11-02 00:00:00+00:00,28,SOL,27,28,0.055664677575178345,after
2025-11-03 00:00:00+00:00,28,ETH,27,28,4.403899666758543,after
2025-11-03 00:00:00+00:00,28,XRP,27,28,5.958067095464063,after
2025-11-03 00:00:00+00:00,28,SOL,27,28,0.315301963837884,after
2025-11-04 00:00:00+00:00,28,ETH,27,28,4.442246394368647,after
2025-11-04 00:00:00+00:00,28,XRP,27,28,6.042491679360772,after
2025-11-04 00:00:00+00:00,28,SOL,27,28,0.19625524276847095,after
2025-11-05 00:00:00+00:00,28,ETH,27,28,4.293855712321614,after
2025-11-05 00:00:00+00:00,28,XRP,27,28,6.043483638567151,after
2025-11-05 00:00:00+00:00,28,SOL,27,28,0.05667577765940024,after
2025-11-06 00:00:00+00:00,28,ETH,27,28,4.055599452971579,after
2025-11-06 00:00:00+00:00,28,XRP,27,28,5.816129685518204,after
2025-11-06 00:00:00+00:00,28,SOL,27,28,-0.16409316884361047,after
2025-11-07 00:00:00+00:00,28,ETH,27,28,4.3622717151635495,after
2025-11-07 00:00:00+00:00,28,XRP,27,28,6.080099464325022,after
2025-11-07 00:00:00+00:00,28,SOL,27,28,0.06883899690909345,after
2025-11-08 00:00:00+00:00,28,ETH,27,28,4.045481391755914,after
2025-11-08 00:00:00+00:00,28,XRP,27,28,5.8303007964520805,after
2025-11-08 00:00:00+00:00,28,SOL,27,28,-0.24887086017865734,after
2025-11-09 00:00:00+00:00,28,ETH,27,28,6.521545267840224,after
2025-11-09 00:00:00+00:00,28,XRP,27,28,7.177210068857242,after
2025-11-09 00:00:00+00:00,28,SOL,27,28,1.6294792785333794,after
2025-11-10 00:00:00+00:00,28,ETH,27,28,7.523054357543382,after
2025-11-10 00:00:00+00:00,28,XRP,27,28,8.006093032613522,after
2025-11-10 00:00:00+00:00,28,SOL,27,28,2.2486714711161184,after
2025-11-11 00:00:00+00:00,28,ETH,27,28,7.772387751855446,after
2025-11-11 00:00:00+00:00,28,XRP,27,28,8.25165015911161,after
2025-11-11 00:00:00+00:00,28,SOL,27,28,2.5130699568595958,after
2025-11-12 00:00:00+00:00,28,ETH,27,28,7.708086868291744,after
2025-11-12 00:00:00+00:00,28,XRP,27,28,8.335387071531503,after
2025-11-12 00:00:00+00:00,28,SOL,27,28,2.279442448506277,after
2025-11-13 00:00:00+00:00,28,ETH,27,28,7.490264559325427,after
2025-11-13 00:00:00+00:00,28,XRP,27,28,8.38440871637093,after
2025-11-13 00:00:00+00:00,28,SOL,27,28,2.257137372652748,after
2025-11-14 00:00:00+00:00,28,ETH,27,28,7.322867030303531,after
2025-11-14 00:00:00+00:00,28,XRP,27,28,8.222163556202078,after
2025-11-14 00:00:00+00:00,28,SOL,27,28,2.1808488816273073,after
2025-11-15 00:00:00+00:00,28,ETH,27,28,7.598638131581421,after
2025-11-15 00:00:00+00:00,28,XRP,27,28,8.444247116013893,after
2025-11-15 00:00:00+00:00,28,SOL,27,28,2.531639474213282,after
2025-11-16 00:00:00+00:00,28,ETH,27,28,7.757669978575558,after
2025-11-16 00:00:00+00:00,28,XRP,27,28,8.64853071167215,after
2025-11-16 00:00:00+00:00,28,SOL,27,28,2.7293965736214467,after
2025-11-17 00:00:00+00:00,28,ETH,27,28,7.5158982639862675,after
2025-11-17 00:00:00+00:00,28,XRP,27,28,8.478072658549427,after
2025-11-17 00:00:00+00:00,28,SOL,27,28,2.5782789794635335,after
2025-11-18 00:00:00+00:00,28,ETH,27,28,7.62431297502639,after
2025-11-18 00:00:00+00:00,28,XRP,27,28,8.495286211253376,after
2025-11-18 00:00:00+00:00,28,SOL,27,28,2.823322522727599,after
2025-11-19 00:00:00+00:00,28,ETH,27,28,7.382459028551148,after
2025-11-19 00:00:00+00:00,28,XRP,27,28,8.129386711328095,after
2025-11-19 00:00:00+00:00,28,SOL,27,28,2.6456695180463967,after
2025-11-20 00:00:00+00:00,28,ETH,27,28,7.077650800897715,after
2025-11-20 00:00:00+00:00,28,XRP,27,28,7.893866570577256,after
2025-11-20 00:00:00+00:00,28,SOL,27,28,2.373857730630739,after
2025-11-21 00:00:00+00:00,28,ETH,27,28,7.565616837995728,after
2025-11-21 00:00:00+00:00,28,XRP,27,28,8.12870990765127,after
2025-11-21 00:00:00+00:00,28,SOL,27,28,2.6059730412980233,after
2025-11-22 00:00:00+00:00,28,ETH,27,28,7.5838564607920596,after
2025-11-22 00:00:00+00:00,28,XRP,27,28,8.141722662424788,after
2025-11-22 00:00:00+00:00,28,SOL,27,28,2.7718270391494606,after
2025-11-23 00:00:00+00:00,28,ETH,27,28,6.993088431855803,after
2025-11-23 00:00:00+00:00,28,XRP,27,28,7.447437929497658,after
2025-11-23 00:00:00+00:00,28,SOL,27,28,2.1488433880491122,after
2025-11-24 00:00:00+00:00,28,ETH,28,28,7.143329589982535,after
2025-11-24 00:00:00+00:00,28,XRP,28,28,7.604649525089835,after
2025-11-24 00:00:00+00:00,28,SOL,28,28,2.3044454899472573,after
2025-11-25 00:00:00+00:00,28,ETH,28,28,7.3291878044503544,after
2025-11-25 00:00:00+00:00,28,XRP,28,28,7.777272970892378,after
2025-11-25 00:00:00+00:00,28,SOL,28,28,2.564495644921486,after
2025-11-26 00:00:00+00:00,28,ETH,28,28,7.528072551587176,after
2025-11-26 00:00:00+00:00,28,XRP,28,28,7.928934280453262,after
2025-11-26 00:00:00+00:00,28,SOL,28,28,2.8656808377983793,after
2025-11-27 00:00:00+00:00,28,ETH,28,28,8.392379932475665,after
2025-11-27 00:00:00+00:00,28,XRP,28,28,8.69648681370952,after
2025-11-27 00:00:00+00:00,28,SOL,28,28,3.741993887086931,after
2025-11-28 00:00:00+00:00,28,ETH,28,28,8.517868443317882,after
2025-11-28 00:00:00+00:00,28,XRP,28,28,8.743729627407232,after
2025-11-28 00:00:00+00:00,28,SOL,28,28,4.651996125125086,after
2025-11-29 00:00:00+00:00,28,ETH,28,28,9.064267759304014,after
2025-11-29 00:00:00+00:00,28,XRP,28,28,9.123450938322785,after
2025-11-29 00:00:00+00:00,28,SOL,28,28,5.376294006315952,after
2025-11-30 00:00:00+00:00,28,ETH,28,28,5.751278195864037,after
2025-11-30 00:00:00+00:00,28,XRP,28,28,5.567369698776167,after
2025-11-30 00:00:00+00:00,28,SOL,28,28,4.8342178215052805,after
2025-12-01 00:00:00+00:00,28,ETH,28,28,4.432838898751214,after
2025-12-01 00:00:00+00:00,28,XRP,28,28,4.26548532777678,after
2025-12-01 00:00:00+00:00,28,SOL,28,28,5.285644024779016,after
2025-12-02 00:00:00+00:00,28,ETH,28,28,5.066769849172022,after
2025-12-02 00:00:00+00:00,28,XRP,28,28,4.726415050478169,after
2025-12-02 00:00:00+00:00,28,SOL,28,28,6.184427498195353,after
2025-12-03 00:00:00+00:00,28,ETH,28,28,0.9406799582972063,after
2025-12-03 00:00:00+00:00,28,XRP,28,28,0.4952317055472797,after
2025-12-03 00:00:00+00:00,28,SOL,28,28,4.935283529658372,after
2025-12-04 00:00:00+00:00,28,ETH,28,28,-0.4848447705031944,after
2025-12-04 00:00:00+00:00,28,XRP,28,28,-0.8665651097483256,after
2025-12-04 00:00:00+00:00,28,SOL,28,28,4.535248015649783,after
2025-12-05 00:00:00+00:00,28,ETH,28,28,-0.6148956023292733,after
2025-12-05 00:00:00+00:00,28,XRP,28,28,-1.118858737031342,after
2025-12-05 00:00:00+00:00,28,SOL,28,28,4.520731061488155,after
2025-12-06 00:00:00+00:00,28,ETH,28,28,-0.353716606361953,after
2025-12-06 00:00:00+00:00,28,XRP,28,28,-0.9606362374937838,after
2025-12-06 00:00:00+00:00,28,SOL,28,28,4.867921493450298,after
2025-12-07 00:00:00+00:00,28,ETH,28,28,-0.19970787457833694,after
2025-12-07 00:00:00+00:00,28,XRP,28,28,-0.8450913503458146,after
2025-12-07 00:00:00+00:00,28,SOL,28,28,5.0278797496907295,after
2025-12-08 00:00:00+00:00,28,ETH,28,28,-0.40175437095071587,after
2025-12-08 00:00:00+00:00,28,XRP,28,28,-1.0065680702164315,after
2025-12-08 00:00:00+00:00,28,SOL,28,28,4.937669611575368,after
2025-12-09 00:00:00+00:00,28,ETH,28,28,-0.5078025254348084,after
2025-12-09 00:00:00+00:00,28,XRP,28,28,-1.0185013966637655,after
2025-12-09 00:00:00+00:00,28,SOL,28,28,4.835135211749289,after
2025-12-10 00:00:00+00:00,28,ETH,28,28,-0.553935781235193,after
2025-12-10 00:00:00+00:00,28,XRP,28,28,-1.2150128557269575,after
2025-12-10 00:00:00+00:00,28,SOL,28,28,4.869341967090573,after
2025-12-11 00:00:00+00:00,28,ETH,28,28,-0.38942067303610983,after
2025-12-11 00:00:00+00:00,28,XRP,28,28,-1.1108802257884776,after
2025-12-11 00:00:00+00:00,28,SOL,28,28,4.894756328841522,after
2025-12-12 00:00:00+00:00,28,ETH,28,28,-0.458790756861422,after
2025-12-12 00:00:00+00:00,28,XRP,28,28,-1.013908544561584,after
2025-12-12 00:00:00+00:00,28,SOL,28,28,4.791455973495042,after
2025-12-13 00:00:00+00:00,28,ETH,28,28,-0.9876471478534121,after
2025-12-13 00:00:00+00:00,28,XRP,28,28,-1.5254052458833165,after
2025-12-13 00:00:00+00:00,28,SOL,28,28,4.419819104359634,after
2025-12-14 00:00:00+00:00,28,ETH,28,28,-1.366194409291829,after
2025-12-14 00:00:00+00:00,28,XRP,28,28,-1.922791141520431,after
2025-12-14 00:00:00+00:00,28,SOL,28,28,4.038359716434247,after
2025-12-15 00:00:00+00:00,28,ETH,28,28,-1.3395919093123503,after
2025-12-15 00:00:00+00:00,28,XRP,28,28,-1.9050820423602595,after
2025-12-15 00:00:00+00:00,28,SOL,28,28,4.014543044768622,after
2025-12-16 00:00:00+00:00,28,ETH,28,28,-1.7890099044948542,after
2025-12-16 00:00:00+00:00,28,XRP,28,28,-2.311330243239137,after
2025-12-16 00:00:00+00:00,28,SOL,28,28,3.489810757504314,after
2025-12-17 00:00:00+00:00,28,ETH,28,28,-1.4851231031077106,after
2025-12-17 00:00:00+00:00,28,XRP,28,28,-1.9752775461683427,after
2025-12-17 00:00:00+00:00,28,SOL,28,28,3.825767081891401,after
2025-12-18 00:00:00+00:00,28,ETH,28,28,-1.4416425980105032,after
2025-12-18 00:00:00+00:00,28,XRP,28,28,-1.979587504881902,after
2025-12-18 00:00:00+00:00,28,SOL,28,28,3.6868791775233785,after
2025-12-19 00:00:00+00:00,28,ETH,28,28,-2.017894597454145,after
2025-12-19 00:00:00+00:00,28,XRP,28,28,-2.442457591869573,after
2025-12-19 00:00:00+00:00,28,SOL,28,28,3.170192902744345,after
2025-12-20 00:00:00+00:00,28,ETH,28,28,-1.9033372892659735,after
2025-12-20 00:00:00+00:00,28,XRP,28,28,-2.2122229607263506,after
2025-12-20 00:00:00+00:00,28,SOL,28,28,3.2562748570959297,after
2025-12-21 00:00:00+00:00,28,ETH,28,28,-1.5424764643968558,after
2025-12-21 00:00:00+00:00,28,XRP,28,28,-1.9404034245698263,after
2025-12-21 00:00:00+00:00,28,SOL,28,28,3.61725712895354,after
2025-12-22 00:00:00+00:00,28,ETH,28,28,-1.9156946432124613,after
2025-12-22 00:00:00+00:00,28,XRP,28,28,-2.309668498289316,after
2025-12-22 00:00:00+00:00,28,SOL,28,28,3.2479467956208357,after
2025-12-23 00:00:00+00:00,28,ETH,28,28,-2.0314834416524867,after
2025-12-23 00:00:00+00:00,28,XRP,28,28,-2.5208527392225015,after
2025-12-23 00:00:00+00:00,28,SOL,28,28,2.9414913463332386,after
2025-12-24 00:00:00+00:00,28,ETH,28,28,-1.8051681399533308,after
2025-12-24 00:00:00+00:00,28,XRP,28,28,-2.3891807343978186,after
2025-12-24 00:00:00+00:00,28,SOL,28,28,3.1694770017798017,after
2025-12-25 00:00:00+00:00,28,ETH,28,28,-1.8397692862074635,after
2025-12-25 00:00:00+00:00,28,XRP,28,28,-2.4982456820639136,after
2025-12-25 00:00:00+00:00,28,SOL,28,28,3.089519933777387,after
2025-12-26 00:00:00+00:00,28,ETH,28,28,-1.7477513481173226,after
2025-12-26 00:00:00+00:00,28,XRP,28,28,-2.2974796464379637,after
2025-12-26 00:00:00+00:00,28,SOL,28,28,3.257030707491314,after
2025-12-27 00:00:00+00:00,28,ETH,28,28,-2.2772979310443624,after
2025-12-27 00:00:00+00:00,28,XRP,28,28,-2.76561650903221,after
2025-12-27 00:00:00+00:00,28,SOL,28,28,2.6057402303400465,after
2025-12-28 00:00:00+00:00,28,ETH,28,28,-3.5620689866156816,after
2025-12-28 00:00:00+00:00,28,XRP,28,28,-3.9482539805265873,after
2025-12-28 00:00:00+00:00,28,SOL,28,28,1.3752927517645972,after
2025-12-29 00:00:00+00:00,28,ETH,28,28,-3.6149890280611565,after
2025-12-29 00:00:00+00:00,28,XRP,28,28,-4.019139768221063,after
2025-12-29 00:00:00+00:00,28,SOL,28,28,0.46803394021169,after
2025-12-30 00:00:00+00:00,28,ETH,28,28,-4.457364934910213,after
2025-12-30 00:00:00+00:00,28,XRP,28,28,-4.718585307146977,after
2025-12-30 00:00:00+00:00,28,SOL,28,28,-0.3771666779983498,after
2025-12-31 00:00:00+00:00,28,ETH,28,28,-0.6794740983359411,after
2025-12-31 00:00:00+00:00,28,XRP,28,28,-0.9090736501447232,after
2025-12-31 00:00:00+00:00,28,SOL,28,28,0.6003804036290674,after
2026-01-01 00:00:00+00:00,28,ETH,28,28,0.572828320702218,after
2026-01-01 00:00:00+00:00,28,XRP,28,28,0.3103177140546194,after
2026-01-01 00:00:00+00:00,28,SOL,28,28,0.8028596253946745,after
2026-01-02 00:00:00+00:00,28,ETH,28,28,-0.033019024362008764,after
2026-01-02 00:00:00+00:00,28,XRP,28,28,-0.22283744657445226,after
2026-01-02 00:00:00+00:00,28,SOL,28,28,0.11060404968127457,after
2026-01-03 00:00:00+00:00,28,ETH,28,28,-0.18906857813624,after
2026-01-03 00:00:00+00:00,28,XRP,28,28,-0.28949386729951954,after
2026-01-03 00:00:00+00:00,28,SOL,28,28,-0.03267587940538874,after
2026-01-04 00:00:00+00:00,28,ETH,28,28,-0.07481649677269431,after
2026-01-04 00:00:00+00:00,28,XRP,28,28,-0.1181025503580031,after
2026-01-04 00:00:00+00:00,28,SOL,28,28,0.039174992848110435,after
2026-01-05 00:00:00+00:00,28,ETH,28,28,0.2399192875832057,after
2026-01-05 00:00:00+00:00,28,XRP,28,28,0.24582303014574336,after
2026-01-05 00:00:00+00:00,28,SOL,28,28,0.274550750226755,after
2026-01-06 00:00:00+00:00,28,ETH,28,28,0.2665862646522861,after
2026-01-06 00:00:00+00:00,28,XRP,28,28,0.35678998865553524,after
2026-01-06 00:00:00+00:00,28,SOL,28,28,0.31908727677065585,after
2026-01-07 00:00:00+00:00,28,ETH,28,28,0.27318645742820635,after
2026-01-07 00:00:00+00:00,28,XRP,28,28,0.347778138443708,after
2026-01-07 00:00:00+00:00,28,SOL,28,28,0.3436873155456972,after
2026-01-08 00:00:00+00:00,28,ETH,28,28,0.20406216835562319,after
2026-01-08 00:00:00+00:00,28,XRP,28,28,0.28654764120939547,after
2026-01-08 00:00:00+00:00,28,SOL,28,28,0.33435593941173636,after
2026-01-09 00:00:00+00:00,28,ETH,28,28,0.4513559389159951,after
2026-01-09 00:00:00+00:00,28,XRP,28,28,0.41778876028211087,after
2026-01-09 00:00:00+00:00,28,SOL,28,28,0.7271586858627899,after
2026-01-10 00:00:00+00:00,28,ETH,28,28,1.254286915379332,after
2026-01-10 00:00:00+00:00,28,XRP,28,28,1.2309327033555455,after
2026-01-10 00:00:00+00:00,28,SOL,28,28,1.4220806317046453,after
2026-01-11 00:00:00+00:00,28,ETH,28,28,1.6902176420992312,after
2026-01-11 00:00:00+00:00,28,XRP,28,28,1.6239309319115307,after
2026-01-11 00:00:00+00:00,28,SOL,28,28,1.8594199515323133,after
2026-01-12 00:00:00+00:00,28,ETH,28,28,2.004453193561883,after
2026-01-12 00:00:00+00:00,28,XRP,28,28,1.8233556735266419,after
2026-01-12 00:00:00+00:00,28,SOL,28,28,2.15059323239608,after
2026-01-13 00:00:00+00:00,28,ETH,28,28,3.0594774385531878,after
2026-01-13 00:00:00+00:00,28,XRP,28,28,2.8001301200104294,after
2026-01-13 00:00:00+00:00,28,SOL,28,28,3.0466109293496295,after
2026-01-14 00:00:00+00:00,28,ETH,28,28,3.535152497758318,after
2026-01-14 00:00:00+00:00,28,XRP,28,28,3.2952614321165967,after
2026-01-14 00:00:00+00:00,28,SOL,28,28,3.412401512625056,after
2026-01-15 00:00:00+00:00,28,ETH,28,28,3.9847197579766274,after
2026-01-15 00:00:00+00:00,28,XRP,28,28,3.7329655753907502,after
2026-01-15 00:00:00+00:00,28,SOL,28,28,3.7931224522285163,after
2026-01-16 00:00:00+00:00,28,ETH,28,28,4.676167649921105,after
2026-01-16 00:00:00+00:00,28,XRP,28,28,4.374204614765311,after
2026-01-16 00:00:00+00:00,28,SOL,28,28,4.4283166791514645,after
2026-01-17 00:00:00+00:00,28,ETH,28,28,4.346476807115177,after
2026-01-17 00:00:00+00:00,28,XRP,28,28,4.083041003015552,after
2026-01-17 00:00:00+00:00,28,SOL,28,28,4.116493882822763,after
2026-01-18 00:00:00+00:00,28,ETH,28,28,4.837212769796643,after
