h,q,reference,term,estimate,n,month_FE
12,0.1,without_DOGE,down_x_ls,-1.9663806408593656,1831,True
12,0.1,without_DOGE,month_Feb,-0.9307973361646944,1831,True
12,0.1,without_DOGE,month_Mar,-3.053040361285933,1831,True
12,0.5,mean5,const,-3.1474905443157577,1831,True
12,0.5,mean5,current_btc,1.6804659485027673,1831,True
12,0.5,mean5,current_refspread,0.3710732168645125,1831,True
12,0.5,mean5,down_pct,1.7020584805769867,1831,True
12,0.5,mean5,up_pct,1.6453350348946585,1831,True
12,0.5,mean5,btc_vol24,0.09159905642166076,1831,True
12,0.5,mean5,ls_z,1.1479651325903188,1831,True
12,0.5,mean5,usdt_range,-1.6233502571061336,1831,True
12,0.5,mean5,venue_volume,-0.11461705008199008,1831,True
12,0.5,mean5,usdt_volume_surprise,0.10826896359187987,1831,True
12,0.5,mean5,usdt_unchanged,-1.0289003163495645,1831,True
12,0.5,mean5,hour_sin,-0.6333032824952836,1831,True
12,0.5,mean5,hour_cos,0.029720216103004432,1831,True
12,0.5,mean5,weekend,0.6727844379516548,1831,True
12,0.5,mean5,down_x_ls,-1.8350351405510206,1831,True
12,0.5,mean5,month_Feb,-0.29037661107871937,1831,True
12,0.5,mean5,month_Mar,0.08854228170937599,1831,True
12,0.5,median5,const,-2.055602490970621,1831,True
12,0.5,median5,current_btc,1.3739087861998254,1831,True
12,0.5,median5,current_refspread,0.3020449807696719,1831,True
12,0.5,median5,down_pct,0.24623702219161836,1831,True
12,0.5,median5,up_pct,0.5841622758237599,1831,True
12,0.5,median5,btc_vol24,0.17086733435010576,1831,True
12,0.5,median5,ls_z,0.619615956954928,1831,True
12,0.5,median5,usdt_range,-0.030186902555904917,1831,True
12,0.5,median5,venue_volume,-0.06423450595455579,1831,True
12,0.5,median5,usdt_volume_surprise,-0.12222627922595186,1831,True
12,0.5,median5,usdt_unchanged,-0.582633876167749,1831,True
12,0.5,median5,hour_sin,-0.3017801833466507,1831,True
12,0.5,median5,hour_cos,-0.1904067024716159,1831,True
12,0.5,median5,weekend,1.1257691724618686,1831,True
12,0.5,median5,down_x_ls,-1.3723534773718962,1831,True
12,0.5,median5,month_Feb,0.10047422478797008,1831,True
12,0.5,median5,month_Mar,-0.3149590158271951,1831,True
12,0.5,BTC,const,-2.195468698683619,1831,True
12,0.5,BTC,current_btc,1.6706947500020422,1831,True
12,0.5,BTC,current_refspread,0.39433260110782686,1831,True
12,0.5,BTC,down_pct,-0.24332373108747743,1831,True
12,0.5,BTC,up_pct,0.2776408554251226,1831,True
12,0.5,BTC,btc_vol24,0.37801473509233197,1831,True
12,0.5,BTC,ls_z,0.936286234344037,1831,True
12,0.5,BTC,usdt_range,-0.4896493926646832,1831,True
12,0.5,BTC,venue_volume,-0.016085195018141873,1831,True
12,0.5,BTC,usdt_volume_surprise,-0.21976705102724203,1831,True
12,0.5,BTC,usdt_unchanged,-0.580892287649752,1831,True
12,0.5,BTC,hour_sin,0.400412090111364,1831,True
12,0.5,BTC,hour_cos,-0.4748083943361858,1831,True
12,0.5,BTC,weekend,0.8821513421838756,1831,True
12,0.5,BTC,down_x_ls,0.5593181405439793,1831,True
12,0.5,BTC,month_Feb,-0.08563625385820389,1831,True
12,0.5,BTC,month_Mar,-0.4415056684042326,1831,True
12,0.5,ETH,const,-1.9671128537569549,1831,True
12,0.5,ETH,current_btc,1.0288593038851186,1831,True
12,0.5,ETH,current_refspread,0.33449748384970446,1831,True
12,0.5,ETH,down_pct,1.3422061532130372,1831,True
12,0.5,ETH,up_pct,1.7308131205469817,1831,True
12,0.5,ETH,btc_vol24,0.0370318973438315,1831,True
12,0.5,ETH,ls_z,0.20775496455138365,1831,True
12,0.5,ETH,usdt_range,-0.6608685023013484,1831,True
12,0.5,ETH,venue_volume,-0.20410229268889213,1831,True
12,0.5,ETH,usdt_volume_surprise,0.23919447460667564,1831,True
12,0.5,ETH,usdt_unchanged,-0.23944981177762853,1831,True
12,0.5,ETH,hour_sin,-0.1674262886754354,1831,True
12,0.5,ETH,hour_cos,-0.07934523203978597,1831,True
12,0.5,ETH,weekend,0.615346920551908,1831,True
12,0.5,ETH,down_x_ls,-2.002612878008711,1831,True
12,0.5,ETH,month_Feb,0.4061931229325779,1831,True
12,0.5,ETH,month_Mar,-1.088196781543892,1831,True
12,0.5,without_DOGE,const,-1.427925116959911,1831,True
12,0.5,without_DOGE,current_btc,1.3461867615899257,1831,True
12,0.5,without_DOGE,current_refspread,0.3931760219539493,1831,True
12,0.5,without_DOGE,down_pct,1.1521886271189645,1831,True
12,0.5,without_DOGE,up_pct,0.25482564657221474,1831,True
12,0.5,without_DOGE,btc_vol24,0.29069450997665613,1831,True
12,0.5,without_DOGE,ls_z,0.35318002297497336,1831,True
12,0.5,without_DOGE,usdt_range,0.412145194945837,1831,True
12,0.5,without_DOGE,venue_volume,-0.09621139295086978,1831,True
12,0.5,without_DOGE,usdt_volume_surprise,-0.4421294994255661,1831,True
12,0.5,without_DOGE,usdt_unchanged,-0.5745600707024199,1831,True
12,0.5,without_DOGE,hour_sin,-0.008377423631949155,1831,True
12,0.5,without_DOGE,hour_cos,-0.3872983509961469,1831,True
12,0.5,without_DOGE,weekend,0.7784551905355392,1831,True
12,0.5,without_DOGE,down_x_ls,-1.696783601890963,1831,True
12,0.5,without_DOGE,month_Feb,0.15021006096085954,1831,True
12,0.5,without_DOGE,month_Mar,-1.000632597515305,1831,True
