,abs_a_ETH,ret_ETH,abs_ret_ETH,volume_ETH,log_price_ETH,abs_a_XRP,ret_XRP,abs_ret_XRP,volume_XRP,log_price_XRP,abs_a_SOL,ret_SOL,abs_ret_SOL,volume_SOL,log_price_SOL,abs_a_DOGE,ret_DOGE,abs_ret_DOGE,volume_DOGE,log_price_DOGE,btc_r2,n_hours,btc_rv,weekend,contrast_ETH,contrast_XRP,contrast_SOL
2025-06-12 00:00:00+00:00,5.714561940398284,-0.1841731111584144,0.5775903226479029,-2.5284164505240505,15.140969743624487,5.818780577729517,-0.1384426884492626,0.4335094717705254,-0.42162196259380863,8.031786904180105,4.644452528503873,-0.2029020123604027,0.5786131388478314,-2.550250517889398,12.290883040801267,6.817763110126644,-0.256099037741452,0.600530187451706,-1.3384122082754704,5.557492828338499,0.14604865678979792,24,1.8722093266927047,0.0,1.1032011697283597,0.9989825323971271,2.173310581622771
2025-06-13 00:00:00+00:00,6.158911419054114,-0.10856017987120141,0.6479118544518511,-2.6275300862791355,15.075943268235065,5.28471471679115,-0.08894668492457948,0.5033145633501458,-0.49433913638686106,7.996503570887189,6.140393293992962,-0.13015387843118656,0.6522202870001123,-2.681080176845629,12.219432470432396,5.53382450012537,-0.028678325173843906,0.6776962745806729,-1.5090561141911516,5.498627966877122,0.2108286313213087,24,2.249419292108834,0.0,-0.6250869189287442,0.24910978333421951,-0.6065687938675923
2025-06-14 00:00:00+00:00,5.064605824382691,-0.07422474030589858,0.27445472558561557,-2.6088934852816763,15.07440530897338,6.936759032304397,-0.005257378551095278,0.30973605721914266,-0.3045073280283674,8.002770383251978,6.154851727027122,-0.09927217018545671,0.36357882312260115,-2.4875081020281686,12.217516130560695,3.9916848809410745,-0.043860054112447124,0.40632997774765106,-1.3961336426261362,5.507210355635229,0.0391711934038052,24,0.969591997538823,1.0,-1.0729209434416167,-2.9450741513633223,-2.1631668460860474
2025-06-15 00:00:00+00:00,5.8717813027583015,0.029858575398755693,0.3947662780609762,-2.5816337422765265,15.072123993000593,5.099294792401121,0.05227763744882532,0.23951531308103133,-0.3480031793742951,8.004138076389445,5.482954258323088,0.21766081988706665,0.696858349818219,-2.519639109907509,12.232221571633998,5.233956520600176,-0.06190455044974471,0.4619082117388836,-1.2502244492868784,5.497021169312991,0.06692405437463152,24,1.2673505059734487,1.0,-0.6378247821581251,0.1346617281990552,-0.24899773772291134
2025-06-16 00:00:00+00:00,5.121256873277987,0.041773240912816124,0.46505010620771686,-2.6041780306664895,15.094849032405827,4.566170884572711,0.2053533905013255,0.4573604749447198,-0.3688290535145246,8.032008913262727,4.352530710815354,0.025404084333613408,0.5717358357503902,-2.4919389783215946,12.278126692138327,4.662893844831946,0.012359773276736838,0.36128907023248163,-1.285399761016968,5.498362331731189,0.09212502989743836,24,1.4869434143700695,0.0,-0.4583630284460405,0.09672296025923544,0.3103631340165922
2025-06-17 00:00:00+00:00,5.916739477603479,-0.12499357691942252,0.6337314384415019,-2.6782680411952318,15.073156700534645,5.6656522884871805,-0.24323771080229836,0.5298978336325857,-0.43650094803917133,8.022137975243448,7.278364539980987,-0.18230770049455503,0.5399404222618828,-2.6308936275723696,12.242786479437129,7.712716641948835,-0.17003231031594104,0.6310635333968287,-1.2173877879582384,5.466911849283874,0.1277044018517113,24,1.7506871920594698,0.0,1.7959771643453557,2.0470643534616544,0.434352101967848
2025-06-18 00:00:00+00:00,6.130486217546712,0.051151257300297015,0.44954362343058163,-2.5176823854829893,15.065265857599753,5.914373729608939,0.04442117410880612,0.44062721922606407,-0.2869176958432702,8.002775981683351,4.712141789444679,0.026093158130957583,0.5132578456479742,-2.7053598534324728,12.224205312929628,4.668579524758447,0.04597578239622554,0.6317787646601217,-1.441577014139748,5.458600823100176,0.12213648507991408,24,1.712096855297018,0.0,-1.461906692788265,-1.2457942048504922,-0.04356226468623259
2025-06-19 00:00:00+00:00,6.014521040749177,-0.0025748999579559375,0.24822513671210653,-2.4862574889771913,15.065999197101391,5.641857200184471,-0.006344446951958109,0.22262940814275814,-0.5050952188234772,8.006071690072522,4.442977012561651,-0.01898644198431813,0.3921487897022254,-2.7290758646697335,12.214638623494082,5.872486970688318,0.016106380603745734,0.2723761348633687,-1.510924852384149,5.46231962927342,0.04139845927363668,24,0.9967763152118334,0.0,-0.1420340700608591,0.23062977050384692,1.4295099581266664
2025-06-20 00:00:00+00:00,5.469364399078117,-0.22487834348899152,0.47065777747003673,-2.397851120555174,15.056829647115967,6.704668261895418,-0.10738572115640832,0.3152088936896345,-0.31359323526501,7.998977082374087,6.297340761016734,-0.22195199804123655,0.6391792416502488,-2.270691910136769,12.206914368689253,6.610255726402133,-0.23393563055213915,0.5648489888510494,-1.4074600074213652,5.44659901672419,0.20942705959629904,24,2.241929845091317,0.0,1.1408913273240158,-0.09441253549328543,0.3129149653853984
2025-06-21 00:00:00+00:00,5.901562441726905,-0.1860419319390072,0.5202348846514049,-2.42564919076144,15.026314768611842,5.2403261747328385,-0.10941591518221587,0.4225447970109902,-0.08594865409365861,7.987426699333606,5.2968822985173984,-0.14912492117273857,0.5605670330755727,-2.3903898706536224,12.178591618480306,6.129710655998767,-0.20785491708707657,0.5213738778494736,-0.9355122510754968,5.413098315274081,0.1212573002630193,24,1.7059235640298962,1.0,0.2281482142718616,0.8893844812659282,0.8328283574813682
2025-06-22 00:00:00+00:00,7.3755968366362445,-0.09730407091558997,0.6882930801804835,-2.062426854274653,14.955158074985441,7.648348242626317,-0.08021725674877782,0.7547062982746379,0.02343122402105079,7.943640974833081,7.219897753433976,-0.06445524139934156,0.811819012116514,-2.0475631544416664,12.12830920734235,6.910799602820965,-0.08038834556116277,1.0125470721131957,-1.3235349287218379,5.360244233783276,0.4918422386565609,24,3.4357260845063684,1.0,-0.46479723381527993,-0.7375486398053521,-0.3090981506130115
2025-06-23 00:00:00+00:00,4.017879527071777,0.3117585983276494,0.728600679282454,-2.2272332864754456,14.968490097769722,6.7688297464437355,0.2823705910790208,0.7031274567937261,-0.1877656655203134,7.948407065709298,4.843032478170084,0.3838036134620452,0.7309431192550971,-2.17885448421435,12.148934874702514,4.7118603293265044,0.3630535282257097,0.7908369646311549,-1.0132575267291017,5.371847508538596,0.37540711074011074,24,3.0016280012291094,0.0,0.6939808022547274,-2.056969417117231,-0.13117214884357953
2025-06-24 00:00:00+00:00,5.9665060600141056,0.05886227660358845,0.4780740080464696,-2.3933599755341244,15.021905608738273,6.698591937768597,0.05733463683423775,0.4683069584846775,-0.42935745844581746,8.008473887538395,5.822392247119741,0.0028747528852994066,0.5615260909078453,-2.244069079711619,12.20164083832846,6.063563435128408,0.01263316311503985,0.5449593498631787,-1.3342633733059301,5.4214864349003635,0.12960499289841373,24,1.763666586847392,0.0,0.09705737511430268,-0.6350285026401892,0.24117118800866688
2025-06-25 00:00:00+00:00,5.32480303359395,-0.043521020363897676,0.3384374848088549,-2.4471178129318405,15.02312548273189,5.443387718526334,-0.014116547397816556,0.3823615756444673,-0.4103476452711597,8.009145387316615,4.894320451445111,-0.05176049999398765,0.45048254096978396,-2.3172887440488554,12.204846137396446,5.823674585021532,-0.02149922314229058,0.5033947667381947,-1.397293978676908,5.426369743333826,0.06386705266707302,24,1.2380667445698363,0.0,0.4988715514275821,0.38028686649519816,0.929354133576421
2025-06-26 00:00:00+00:00,5.817356395157643,-0.005021151558974128,0.4425114525287525,-2.34741302894503,15.027964714340106,5.90848404090664,-0.13694275338628722,0.36437002761567777,-0.30359932886738505,7.993237269049296,6.009075283989566,-0.12313548893789032,0.5023781391747603,-2.374020950550824,12.190359451748279,5.702366292042645,-0.12536338149666906,0.48082223686374553,-1.4828429970987678,5.406925595292677,0.05167104951893923,24,1.1136001025747715,0.0,-0.11499010311499802,-0.2061177488639956,-0.30670899194692147
2025-06-27 00:00:00+00:00,6.695957782652343,0.015492592097854363,0.4278306605021376,-2.5702695697389157,15.020777342289819,6.714569157217539,0.05862979784162503,0.5637952288200557,-0.44181421646685815,7.966301604619876,5.5145329783782655,0.10680931822263744,0.5943838867901841,-2.5529228049467743,12.177023538276261,6.577186925101157,0.04884289208595035,0.5739486327491624,-1.3100705658448564,5.3957254874687335,0.06808899358541444,24,1.2783332296588188,0.0,-0.1187708575511861,-0.13738223211638267,1.0626539467228913
2025-06-28 00:00:00+00:00,4.687346900129248,0.03067683566015204,0.14722283610452505,-2.6220171894762347,15.01894324228308,4.257545748675984,0.0869030399066185,0.3149611808334604,-0.24633771578770966,8.005321601259203,6.171040219571378,0.2323462467484013,0.5046529811588188,-2.5353024725779028,12.212314111118348,6.158245525254384,0.07677406739616995,0.3307236873751118,-1.3874224182417292,5.407736084178112,0.012741816578098026,24,0.5529951155971928,1.0,1.4708986251251357,1.9006997765784002,-0.012794694316993649
2025-06-29 00:00:00+00:00,5.3758832404108645,0.10370956723183185,0.27833263243408624,-2.4091792866644206,15.02368640672344,7.299818173420365,0.0545611142576378,0.19135413790057343,-0.3054395276527008,8.005893095912413,5.983714604944993,0.05761598355712808,0.2692163773321636,-2.403092794045099,12.239736400153113,6.20090698107867,0.12489445613531232,0.3456232022281051,-1.3478123897155194,5.416229029562273,0.03439039839264916,24,0.9084985203199727,1.0,0.8250237406678051,-1.0989111923416957,0.21719237613367692
2025-07-01 00:00:00+00:00,7.261246585967458,-0.15298209226992654,0.32378245343251216,-2.6375047836334553,15.022725683383904,6.437639987188308,-0.16167198505625027,0.3635106543670464,-0.6688996274189524,8.010089680536575,7.041167647385457,-0.2333136732801592,0.409825314546608,-2.1297403082207054,12.228894462101914,6.618893318456332,-0.19342486522811267,0.3188836402314969,-1.4726133791572469,5.39520801231459,0.08295931259520864,24,1.4110363220998272,0.0,-0.6423532675111261,0.18125333126802445,-0.42227432892912464
2025-07-02 00:00:00+00:00,6.454192610286792,0.32413633114809864,0.4684980003177001,-2.571411021152103,15.0352704214329,8.474933805917942,0.1396715641889451,0.40302102220875863,-0.5163979319060159,8.009494213718856,6.049598959312711,0.1890415798443882,0.4741985245794648,-1.995578161496815,12.22933538905351,6.957687427778062,0.33166054640746123,0.6122524184679984,-1.292484226737781,5.4090265958571,0.1079145406831261,24,1.6093318416022926,0.0,0.5034948174912701,-1.5172463781398804,0.9080884684653512
2025-07-03 00:00:00+00:00,6.295226797473259,-0.0019112597624659777,0.40068124558480706,-2.812337129597702,15.072144359808307,6.8990008718072815,0.029737623550389614,0.4574344548191431,-0.4889433582146933,8.033028609496531,6.03247425283208,-0.015498076532149963,0.48810093583811315,-2.2465184965266425,12.246926202687497,5.465643208764452,0.047572408582332214,0.6213617595407414,-1.6559459934412988,5.453242190158485,0.1089990826903713,24,1.6173985237315234,0.0,-0.8295835887088074,-1.4333576630428295,-0.5668310440676283
2025-07-04 00:00:00+00:00,4.824285902878718,-0.11943360511323942,0.34743216765656576,-2.666125199175901,15.057555482765268,5.819612729079567,-0.06641577247041518,0.3425382138316682,-0.365234984662024,8.021065512047477,4.318620733333815,-0.12947529591900153,0.47271268959236207,-2.1886452470525417,12.226697913316185,8.269042900364381,-0.21162677391648363,0.45724881985981886,-1.5625330804185351,5.425616360556162,0.052602562500466854,24,1.1235931203114429,0.0,3.444756997485663,2.4494301712848143,3.950422167030566
2025-07-05 00:00:00+00:00,5.3487908641924875,-0.0022820177575599843,0.20228345287429672,-2.7004985282395535,15.051584479446896,4.915099789943496,-0.022877345200838135,0.19527542655876826,-0.5823300523415843,8.019364404745096,5.189554083141108,-0.012382376621489222,0.24904419822275128,-2.377342251507876,12.216399716668635,5.236646652839738,0.008117215116425677,0.30235055934960026,-1.5336207113415021,5.412551559035069,0.011194089673019903,24,0.5183224403327312,1.0,-0.11214421135274932,0.3215468628962421,0.04709256969862974
2025-07-06 00:00:00+00:00,4.834089682383598,0.10340991663819003,0.30170103626592965,-2.7117775348911635,15.055756082742304,9.093815958187701,0.10967254537454785,0.3391617375391074,-0.4743682079166362,8.029475668299666,5.65397619914291,0.1284885312101728,0.36308824097608755,-2.592762080122824,12.22513544962208,5.703378572812223,0.21315183482235786,0.5737345358147072,-1.3224673437556773,5.429121126821298,0.03442303513377958,24,0.9089295039829601,1.0,0.8692888904286251,-3.3904373853754777,0.04940237366931299
2025-07-07 00:00:00+00:00,4.831468398475147,-0.07485913705328844,0.350925839844433,-2.5022922194302697,15.064214616807625,6.947362822529908,-0.0027481588332734876,0.5590261945495597,-0.5165843877939709,8.044547923012543,5.6570671740419085,-0.11077057396629379,0.37915930229254213,-2.3900342064375035,12.236072846787806,6.18092697556083,-0.14902672716869772,0.48461883725121796,-1.2829784927982262,5.448505032933991,0.03800047334002233,24,0.954992858696093,0.0,1.3494585770856826,-0.7664358469690784,0.5238598015189213
2025-07-08 00:00:00+00:00,5.051691767823756,0.12019418089472822,0.3757057685724578,-2.6378427233011417,15.07017032894513,6.173828820548548,0.05932204899221175,0.30238848036723276,-0.7929760771336856,8.045275222948627,6.154319056420239,0.08555285779961268,0.44812112589257547,-2.761593568399323,12.231655363320492,6.301108296362656,0.10618953633567223,0.4371825482245675,-1.418420095281757,5.442824880799893,0.06497746254499921,24,1.2487830480431663,0.0,1.2494165285389007,0.1272794758141087,0.1467892399424171
2025-07-09 00:00:00+00:00,4.302267889507346,0.2620257083147652,0.551634485286708,-2.5174246683813366,15.099609847218657,6.643444322379881,0.19673969373033007,0.4211286914689832,-0.4905628037592373,8.073225735398909,5.840667977920304,0.16468838386645887,0.4031825166609308,-2.273407716190948,12.250977712016983,7.058221068442968,0.2538616619458922,0.5552608276664706,-1.3168145821278865,5.464536693953526,0.2414066276183956,24,2.4070228629660946,0.0,2.7559531789356226,0.41477674606308756,1.2175530905226646
2025-07-10 00:00:00+00:00,5.131133880086347,0.2809023742665377,0.5464982715621088,-2.4240101658315902,15.15162877882977,4.901180431497269,0.21627201853920006,0.4909964064318026,-0.3053483977072245,8.110535806099252,6.304069527746833,0.1820200897993026,0.5716998098749889,-1.8313955917461164,12.278972127911972,4.958726848224663,0.26427295453629224,0.6170397541478884,-0.967622917498344,5.513503210183273,0.40188026585449266,24,3.1056603775216347,0.0,-0.1724070318616837,0.057546416727394245,-1.3453426795221697
2025-07-11 00:00:00+00:00,4.576188213120484,-0.03290099697179268,0.562866503170445,-2.409005430077802,15.20754280136687,8.859149389656151,0.24620650066158553,1.0698750056750375,-0.2177714391188337,8.190254067253843,5.49088175642661,-0.07711068370095386,0.537588516606576,-1.543550626700937,12.30957449754211,7.174765465099246,0.14378342511806494,0.9446562867614592,-1.0717396269014499,5.603006468618534,0.12539459579846446,24,1.7347824933296816,0.0,2.598577251978762,-1.6843839245569052,1.683883708672636
2025-07-12 00:00:00+00:00,5.877525907584206,-0.0176048427773301,0.28961569379738855,-2.5596825759268387,15.200170994816474,6.9980774879544825,0.05592102518855493,0.9752203481383453,-0.4858563900399247,8.227347839871088,6.052094354535391,-0.032079300806305465,0.43989201838799213,-1.7840478834618196,12.295390935580249,6.2023039993526945,-0.07285519482753781,0.6725554812365874,-0.9409667004679162,5.597674991920936,0.03304798263425237,24,0.8905905811438031,1.0,0.32477809176848815,-0.795773488601788,0.1502096448173038
2025-07-13 00:00:00+00:00,4.7370122911083445,0.029886939789092182,0.25246265910803994,-2.5429637200024784,15.208337148003894,6.79394797781859,0.11586075728999186,0.4817595795669806,-0.43659672265147903,8.243018183110623,4.559553056824317,0.009338816012557002,0.3326379366057249,-1.7711022998150454,12.299861781078526,6.108005662084729,-0.003169130289937261,0.4617675346915077,-0.954792762494202,5.598713898179679,0.025055930537771137,24,0.775462657325617,1.0,1.3709933709763842,-0.6859423157338611,1.5484526052604117
2025-07-14 00:00:00+00:00,3.642955500569404,0.07591555893540954,0.4371002913977258,-2.6480198971678974,15.22937031978522,8.843371507860262,0.19601935583152819,0.7875569643551534,-0.2621741534605135,8.29425201654607,5.7886468587631255,0.038687990731996656,0.6160882426760864,-1.94007633997976,12.322850456754685,5.723411926000417,0.0168742426302169,0.6443078791537632,-0.8173147413882186,5.61939070421733,0.20395073802625655,24,2.212423493056914,0.0,2.0804564254310134,-3.1199595818598445,-0.0652349327627082
2025-07-15 00:00:00+00:00,10.548862378764179,0.10977270272738426,0.6722247994921456,-2.4308616851184395,15.229963167770704,7.791865249247391,-0.05858827176815443,0.7917454493353274,-0.24666124837674652,8.281160916894667,5.457318432907273,0.006156878352140775,0.5527535812168397,-2.0230117295811314,12.299479549799338,6.57187424646266,-0.02724356496136097,0.8274731244976047,-0.997740773155848,5.57642134842069,0.3240454909483204,24,2.788743764270875,0.0,-3.9769881323015186,-1.219991002784731,1.1145558135553877
2025-07-16 00:00:00+00:00,7.338263668673629,0.34671873513668255,0.5523515090714248,-2.330225201339538,15.294634159224303,6.790031568584635,0.19964233198367376,0.42314960699040466,-0.1938701347054852,8.307552738198327,6.733834452939587,0.27908786460930274,0.5389006141727845,-1.9645861851494042,12.340855861078516,6.385786917082839,0.36551270179504086,0.6781645073820184,-0.9171050116332741,5.624719543101443,0.09641294796522888,24,1.5211544139782434,0.0,-0.9524767515907895,-0.4042446515017959,-0.34804753585674764
2025-07-17 00:00:00+00:00,6.748474177350102,0.1270262488842618,0.5453861243585564,-2.1040238329125143,15.352534002529822,9.505485054450702,0.5378940625270029,1.0682552477255773,-0.12961903057801,8.385918833389441,8.017413251745579,0.04032020164260001,0.6051685797886027,-1.5545080983484174,12.376220231889564,7.303514119570974,0.08985695210573334,0.9034956881864981,-0.6803301353969271,5.673602662752036,0.11992200343413299,24,1.6965046661943466,0.0,0.5550399422208727,-2.2019709348797276,-0.7138991321746042
2025-07-18 00:00:00+00:00,15.46394014200203,0.08547631627103443,0.7087876208290137,-2.2898085236698233,15.401790087830696,9.917414930508869,-0.09870080562266274,0.9535506637249984,-0.3053183901435815,8.467380986403606,11.79740622703244,0.009723293824985083,0.6440436764146814,-1.5305577550482503,12.405198161775196,11.792490980567043,0.26242353297310783,1.3608436224586915,-0.49770265010585685,5.7763321723775585,0.11877411968035717,24,1.6883657400956027,0.0,-3.671449161434987,1.8750760500581745,-0.004915246465396095
2025-07-19 00:00:00+00:00,5.516886273345679,0.0447638799596195,0.3500279434754135,-2.436993271918358,15.400045772810971,7.280856291291086,0.03657193734460199,0.5509267161079764,-0.27303549791317644,8.454375583151903,7.216716292109589,0.01206324818667781,0.5071821740674443,-1.5276945721457718,12.397485935664486,7.762523609619042,0.12006793331717318,0.9248467241340763,-0.41124411039288916,5.816650868923038,0.02762337136620271,24,0.8142241170518502,1.0,2.2456373362733633,0.48166731832795584,0.5458073175094533
2025-07-20 00:00:00+00:00,7.266726164575725,0.19389005688936015,0.49653123359845913,-2.315964565584306,15.43625817611362,4.9362179417796375,0.040356320889908814,0.4890639926955885,-0.36976493378835523,8.4650790633517,6.62303521130984,0.09549977693592189,0.5013703864447883,-1.597548353527255,12.411943489880487,10.55191894500281,0.5410384227258304,1.0540531610258261,-0.5506816639274547,5.859899316119852,0.03228342582553253,24,0.8802285043173622,1.0,3.285192780427086,5.615701003223173,3.928883733692971
2025-07-21 00:00:00+00:00,7.242000036628375,0.01594858982736369,0.37366990603572664,-2.4008368973455405,15.4522900805104,5.276307216330138,0.13176610081058007,0.5502308799589573,-0.24332428549103027,8.480590630673497,8.140002890278572,0.3710221592018059,0.691207378428238,-1.4066340688009384,12.4670097284667,8.990946434226377,-0.03330906383281392,0.8290909546081943,-0.4564938486157705,5.918057992822743,0.1127664927174241,24,1.645112708971084,0.0,1.7489463975980017,3.714639217896239,0.850943543947805
2025-07-22 00:00:00+00:00,8.480832131327887,-0.04636076162494914,0.6680816970201064,-2.354794965507768,15.433258321433911,7.033975053548635,-0.046059160945194355,0.6210247989579809,-0.25749617426605775,8.471529459521891,7.34528531954141,0.09685019178355218,0.9607901298525586,-1.454667009217995,12.514018428290127,8.073293034438118,-0.06696006587289342,0.9341991680447396,-0.7015993965731461,5.892344929789463,0.18618360610084828,24,2.113860578756404,0.0,-0.40753909688976897,1.039317980889483,0.7280077148967079
2025-07-23 00:00:00+00:00,5.332412923877057,-0.12436833830353766,0.6207211774144664,-2.233452685733369,15.421097921856012,9.505606417514745,-0.43800455958457335,0.8607331312790595,-0.20851292228049179,8.432185436296832,6.665826508645001,-0.27437473368494186,0.8084846477707797,-1.3636574084340987,12.493047520478312,10.93877039309484,-0.45152691261011363,1.0424714521914458,-0.5415712383379537,5.8461015684742526,0.12223295887113352,24,1.7127729017319269,0.0,5.606357469217783,1.4331639755800953,4.272943884449839
2025-07-24 00:00:00+00:00,7.499817887148079,0.12934991936322712,0.6146901031774066,-2.064418273649396,15.420233469522913,6.496879606897598,0.003673268292014864,1.038259327603434,0.018465263070646058,8.367289737958247,7.293913689374598,-0.11982227694767866,0.9315195315807453,-1.5661965215795133,12.446005209718924,7.054195476837351,-0.08264298713088387,1.2905372834838835,-0.6762192802201255,5.778543367254763,0.1066872788787968,24,1.6001545841233975,0.0,-0.4456224103107278,0.5573158699397531,-0.23971821253724723
2025-07-25 00:00:00+00:00,9.642820423125809,-0.004701558998328655,0.6396972024264999,-2.519031862248763,15.428425886394193,6.478607285137495,-0.04363179643336509,0.8376011932165621,-0.1995197291562981,8.351775487575921,6.792199618462779,0.05340653414809641,0.7091769181336175,-2.0068931514973767,12.418055893723732,7.211310949634121,0.0074363679280857005,0.9182889754498288,-1.1000402143610706,5.746529312156638,0.2210950983715095,24,2.303536924148651,0.0,-2.431509473491688,0.7327036644966256,0.4191113311713419
2025-07-26 00:00:00+00:00,6.51206238033275,0.033566751776984795,0.2581396725786019,-2.402540600292053,15.444980404162012,6.287666489291911,0.04939754045286034,0.362486525549006,-0.09120368615465686,8.372237590131625,6.631199481446822,-0.02245097660212858,0.42079602883072037,-1.678369775961384,12.447252953876122,7.976700119722476,0.02046985877723247,0.5174990489557562,-0.8803592297424686,5.779364716847632,0.02406105351873582,24,0.7599113661800695,1.0,1.4646377393897252,1.6890336304305649,1.345500638275654
2025-07-27 00:00:00+00:00,7.363053772210248,0.12474189140782392,0.3330757003528584,-2.1555764162749056,15.46154684754415,6.75273225416754,0.06844487523912553,0.36733072889601387,-0.22212004433358276,8.380630608507813,6.196391352988698,0.08533938233037756,0.3174719119593772,-1.7048214827004762,12.449394896451006,7.590470182693433,0.09243971290439357,0.5446143346388533,-0.8732196292292125,5.7845973965169835,0.028358059848997672,24,0.8249808703090904,1.0,0.22741641048318506,0.8377379285258924,1.3940788297047346
