target,h,model,state,value,days,n,tail_loss,q10_loss,q50_loss,q90_loss,below10,above90,coverage80,width80
mean5,12,update_qar_qar_cal28,low_usdt_volume,1,73,452,1.7085713023978082,1.6704331515876318,3.744351731204502,1.7467094532079845,0.10398230088495575,0.11504424778761062,0.7809734513274337,24.441261156053955
mean5,12,update_qar_qar_cal28,negative_basis,0,78,757,1.744144195755658,1.7457115138132697,3.9535035126291236,1.7425768776980461,0.13738441215323646,0.11096433289299867,0.7516512549537648,23.659818609979375
mean5,12,update_qar_qar_cal28,negative_basis,1,77,1074,1.63668331955378,1.5696646091486806,3.845420053226832,1.7037020299588794,0.1005586592178771,0.09217877094972067,0.8072625698324022,24.89960423700621
mean5,12,hist7,high_downside,0,59,967,1.6260697938851947,1.5691265069927767,3.730140897598358,1.6830130807776125,0.10858324715615306,0.10237849017580145,0.7890382626680456,23.57614271107819
mean5,12,hist7,high_downside,1,53,864,1.7991510431285993,1.7879504537161428,4.256010639796686,1.8103516325410556,0.11574074074074074,0.09953703703703703,0.7847222222222222,26.21980440627592
mean5,12,hist7,high_dispersion,0,77,859,1.6928060048665559,1.683351795896936,3.9635326235792894,1.7022602138361762,0.12456344586728754,0.10593713620488941,0.7694994179278231,24.486992212804548
mean5,12,hist7,high_dispersion,1,78,972,1.7209420100511539,1.6626906703675866,3.99132193118039,1.7791933497347205,0.10082304526748971,0.09670781893004116,0.8024691358024691,25.121105656209775
mean5,12,hist7,low_usdt_volume,0,78,1379,1.6906439266558295,1.6568105153705197,4.020996900701573,1.7244773379411384,0.11820159535895576,0.09137055837563451,0.7904278462654097,24.778999038027248
mean5,12,hist7,low_usdt_volume,1,73,452,1.7599071174595236,1.719895627382336,3.8479750325099067,1.799918607536711,0.09292035398230089,0.13053097345132744,0.7765486725663717,24.959737467246523
mean5,12,hist7,negative_basis,0,78,757,1.7567104153635218,1.7602370638023317,4.013340290862891,1.7531837669247117,0.10700132100396301,0.11096433289299867,0.7820343461030383,25.070473096368804
mean5,12,hist7,negative_basis,1,77,1074,1.6732273813034517,1.6104609562145227,3.953576201656183,1.7359938063923805,0.1154562383612663,0.09404096834264432,0.7905027932960894,24.649620926148806
mean5,12,hist28,high_downside,0,59,967,1.5888530494946922,1.5443728797593186,3.659828392564606,1.6333332192300656,0.10651499482936919,0.08066184074457083,0.81282316442606,23.953825992042198
