target,h,model,month,n,tail_loss,q10_loss,q50_loss,q90_loss,below10,above90,coverage80,width80
mean5,6,freeze_lgbm_full_cal28,2026-01,722,1.4236646662697978,1.3845299604174035,3.1922650231041767,1.4627993721221924,0.12465373961218837,0.08725761772853186,0.7880886426592798,21.485270783623864
mean5,6,freeze_lgbm_full_cal28,2026-02,672,1.9277859258062915,2.0030198654216593,4.337017019181846,1.8525519861909234,0.09970238095238096,0.12351190476190477,0.7767857142857143,27.966513612248978
mean5,6,freeze_lgbm_full_cal28,2026-03,443,1.916247798022681,1.9827880750514446,4.4138778577971785,1.8497075209939178,0.11286681715575621,0.08803611738148984,0.7990970654627539,29.274347229359034
mean5,6,update_threshold_local_raw,2025-11,720,1.6159246160309093,1.9297813013973426,3.3569831198630324,1.302067930664476,0.20277777777777778,0.09722222222222222,0.7,16.25731730760541
mean5,6,update_threshold_local_raw,2025-12,736,1.9941668995246407,2.1978012579197586,4.15370081161846,1.790532541129523,0.13994565217391305,0.14673913043478262,0.7133152173913043,21.88467874244669
mean5,6,update_threshold_local_raw,2026-01,722,1.4361882589319186,1.3972062776550667,3.204014370720429,1.4751702402087703,0.1481994459833795,0.1038781163434903,0.7479224376731302,19.25259131954056
mean5,6,update_threshold_local_raw,2026-02,672,1.9044032584997017,1.9311398031918452,4.210423878766824,1.8776667138075587,0.16071428571428573,0.15773809523809523,0.6815476190476191,21.86291231231825
mean5,6,update_threshold_local_raw,2026-03,443,1.9170486655459842,1.9530601680667872,4.309397688393408,1.8810371630251812,0.17832957110609482,0.11738148984198646,0.7042889390519187,23.590876500312405
mean5,6,update_threshold_local_cal28,2025-11,720,1.542667062946474,1.7786101749123506,3.375288039608965,1.306723950980597,0.1736111111111111,0.09722222222222222,0.7291666666666666,17.27207809080899
mean5,6,update_threshold_local_cal28,2025-12,736,2.016475758629847,2.2642223107423045,4.158231140717379,1.7687292065173896,0.059782608695652176,0.12092391304347826,0.8192934782608695,27.17841441888422
mean5,6,update_threshold_local_cal28,2026-01,722,1.4174998036787547,1.3516603811753014,3.1543029112891685,1.4833392261822083,0.11218836565096953,0.08725761772853186,0.8005540166204986,21.618486383950195
mean5,6,update_threshold_local_cal28,2026-02,672,1.8349053627975036,1.8351010104297896,4.236830982140104,1.8347097151652183,0.1130952380952381,0.12053571428571429,0.7663690476190477,25.979878737771504
mean5,6,update_threshold_local_cal28,2026-03,443,1.8577095526627627,1.822672692459331,4.308339021613137,1.8927464128661942,0.10835214446952596,0.0835214446952596,0.8081264108352144,29.483417527352834
mean5,6,freeze_threshold_local_raw,2025-11,720,1.6159246160309093,1.9297813013973426,3.3569831198630324,1.302067930664476,0.20277777777777778,0.09722222222222222,0.7,16.25731730760541
mean5,6,freeze_threshold_local_raw,2025-12,736,1.9941668995246407,2.1978012579197586,4.15370081161846,1.790532541129523,0.13994565217391305,0.14673913043478262,0.7133152173913043,21.88467874244669
mean5,6,freeze_threshold_local_raw,2026-01,722,1.4361882589319186,1.3972062776550667,3.204014370720429,1.4751702402087703,0.1481994459833795,0.1038781163434903,0.7479224376731302,19.25259131954056
mean5,6,freeze_threshold_local_raw,2026-02,672,1.914109562256193,1.9708836412590192,4.243971834241622,1.8573354832533673,0.17708333333333334,0.14583333333333334,0.6770833333333334,21.674159099404342
mean5,6,freeze_threshold_local_raw,2026-03,443,1.983498340549201,2.0940686126002928,4.334815900156013,1.8729280684981096,0.2076749435665914,0.12415349887133183,0.6681715575620768,22.11079997046937
mean5,6,freeze_threshold_local_cal28,2025-11,720,1.542667062946474,1.7786101749123506,3.375288039608965,1.306723950980597,0.1736111111111111,0.09722222222222222,0.7291666666666666,17.27207809080899
mean5,6,freeze_threshold_local_cal28,2025-12,736,2.016475758629847,2.2642223107423045,4.158231140717379,1.7687292065173896,0.059782608695652176,0.12092391304347826,0.8192934782608695,27.17841441888422
mean5,6,freeze_threshold_local_cal28,2026-01,722,1.4174998036787547,1.3516603811753014,3.1543029112891685,1.4833392261822083,0.11218836565096953,0.08725761772853186,0.8005540166204986,21.618486383950195
mean5,6,freeze_threshold_local_cal28,2026-02,672,1.8375026354710258,1.8463563040691946,4.2455319722459555,1.8286489668728574,0.11607142857142858,0.11755952380952381,0.7663690476190477,25.797807045231053
mean5,6,freeze_threshold_local_cal28,2026-03,443,1.8575180310980561,1.8384657751108913,4.318394851796051,1.8765702870852208,0.11512415349887133,0.0835214446952596,0.801354401805869,28.393934628253298
mean5,6,update_qar_qar_raw,2025-11,720,1.5673024536719917,1.8468125693512,3.2165344311447988,1.2877923379927834,0.19305555555555556,0.09444444444444444,0.7125,16.795664812711962
mean5,6,update_qar_qar_raw,2025-12,736,2.0107943708674774,2.2798706248084586,4.413593297577415,1.7417181169264961,0.13043478260869565,0.13179347826086957,0.7377717391304348,23.5654319886069
mean5,6,update_qar_qar_raw,2026-01,722,1.447970267959436,1.4207646003848948,3.264048083817429,1.475175935533977,0.14542936288088643,0.1038781163434903,0.7506925207756233,19.298939476192214
mean5,6,update_qar_qar_raw,2026-02,672,1.8990508736663387,1.9154086330970546,4.295501017124575,1.8826931142356227,0.17559523809523808,0.16517857142857142,0.6592261904761905,21.10892707037833
mean5,6,update_qar_qar_raw,2026-03,443,1.9188745096030244,1.9482637646486303,4.364070796151175,1.8894852545574188,0.17155756207674944,0.11060948081264109,0.7178329571106095,23.66740822565304
mean5,6,update_qar_qar_cal28,2025-11,720,1.5021781207811544,1.7149579182560695,3.2297414372527027,1.2893983233062392,0.16944444444444445,0.09444444444444444,0.7361111111111112,17.75099084550546
mean5,6,update_qar_qar_cal28,2025-12,736,2.0482216945714034,2.3570652966082206,4.447648978631204,1.7393780925345856,0.06385869565217392,0.125,0.811141304347826,27.98678846096353
mean5,6,update_qar_qar_cal28,2026-01,722,1.4306906189692554,1.382532486268671,3.179729004599389,1.4788487516698396,0.11911357340720222,0.09141274238227147,0.7894736842105263,21.080135969074774
mean5,6,update_qar_qar_cal28,2026-02,672,1.818554194002223,1.8035940496603975,4.303829035454591,1.8335143383440486,0.11458333333333333,0.125,0.7604166666666666,25.47289729578231
mean5,6,update_qar_qar_cal28,2026-03,443,1.8523323112518852,1.804789325960212,4.377450714214164,1.899875296543558,0.10158013544018059,0.08126410835214447,0.8171557562076749,30.158440364094172
mean5,6,freeze_qar_qar_raw,2025-11,720,1.5673024536719917,1.8468125693512,3.2165344311447988,1.2877923379927834,0.19305555555555556,0.09444444444444444,0.7125,16.795664812711962
mean5,6,freeze_qar_qar_raw,2025-12,736,2.0107943708674774,2.2798706248084586,4.413593297577415,1.7417181169264961,0.13043478260869565,0.13179347826086957,0.7377717391304348,23.5654319886069
mean5,6,freeze_qar_qar_raw,2026-01,722,1.447970267959436,1.4207646003848948,3.264048083817429,1.475175935533977,0.14542936288088643,0.1038781163434903,0.7506925207756233,19.298939476192214
mean5,6,freeze_qar_qar_raw,2026-02,672,1.9006608017053133,1.9416252538044434,4.319823177098267,1.8596963496061831,0.18452380952380953,0.15476190476190477,0.6607142857142857,21.20973067563992
mean5,6,freeze_qar_qar_raw,2026-03,443,1.9813668286026627,2.0714568516548963,4.3971492545684425,1.891276805550429,0.20316027088036118,0.12641083521444696,0.6704288939051919,22.00545780564837
mean5,6,freeze_qar_qar_cal28,2025-11,720,1.5021781207811544,1.7149579182560695,3.2297414372527027,1.2893983233062392,0.16944444444444445,0.09444444444444444,0.7361111111111112,17.75099084550546
mean5,6,freeze_qar_qar_cal28,2025-12,736,2.0482216945714034,2.3570652966082206,4.447648978631204,1.7393780925345856,0.06385869565217392,0.125,0.811141304347826,27.98678846096353
mean5,6,freeze_qar_qar_cal28,2026-01,722,1.4306906189692554,1.382532486268671,3.179729004599389,1.4788487516698396,0.11911357340720222,0.09141274238227147,0.7894736842105263,21.080135969074774
mean5,6,freeze_qar_qar_cal28,2026-02,672,1.8174824293844791,1.8070814547034268,4.295213963532301,1.8278834040655316,0.12053571428571429,0.12053571428571429,0.7589285714285714,25.455774520552918
mean5,6,freeze_qar_qar_cal28,2026-03,443,1.8541296344983884,1.8208021256600064,4.370010708354078,1.8874571433367706,0.11512415349887133,0.08577878103837472,0.7990970654627539,28.789299665514083
mean5,6,hist7,2025-11,720,1.4958371124458816,1.6751919679949758,3.311305626778832,1.3164822568967878,0.13055555555555556,0.11527777777777778,0.7541666666666667,18.2049977554235
mean5,6,hist7,2025-12,736,2.1889866375902933,2.5924695821780817,4.491340349382409,1.7855036930025059,0.10733695652173914,0.125,0.7676630434782609,28.471229613037316
mean5,6,hist7,2026-01,722,1.4718395282182124,1.4019722599553004,3.2823810327775718,1.5417067964811249,0.13019390581717452,0.09833795013850416,0.7714681440443213,20.87763482417036
mean5,6,hist7,2026-02,672,1.8399487361366276,1.8375585870973548,4.297680314080237,1.8423388851759004,0.09523809523809523,0.1056547619047619,0.7991071428571429,26.506178409385658
mean5,6,hist7,2026-03,443,1.8754754689724873,1.847180352973854,4.530448924776892,1.9037705849711206,0.10609480812641084,0.09480812641083522,0.7990970654627539,28.710674983649813
mean5,6,hist28,2025-11,720,1.585540214922367,1.867287868525474,3.3778336073050763,1.3037925613192607,0.15138888888888888,0.12638888888888888,0.7222222222222222,16.972607645534076
mean5,6,hist28,2025-12,736,2.2491822710639386,2.7441751600921496,4.323089480675693,1.7541893820357277,0.06657608695652174,0.13179347826086957,0.8016304347826086,25.847933518373253
mean5,6,hist28,2026-01,722,1.443653297013289,1.3910832533125943,3.264402309653412,1.4962233407139836,0.11772853185595568,0.07202216066481995,0.8102493074792244,21.930885303588013
mean5,6,hist28,2026-02,672,1.8280781757273183,1.8080745765771378,4.239913721144198,1.848081774877499,0.1130952380952381,0.13541666666666666,0.7514880952380952,24.28936337536955
mean5,6,hist28,2026-03,443,1.863483908367468,1.8196335632868128,4.461162419152753,1.9073342534481226,0.11963882618510158,0.09480812641083522,0.7855530474040632,27.911368530133068
mean5,6,delta28,2025-11,720,1.8560350740803295,1.8642694755464675,4.080738663961489,1.8478006726141916,0.13472222222222222,0.12638888888888888,0.7388888888888889,23.007950410515303
mean5,6,delta28,2025-12,736,2.4236162307825793,2.3127509430167428,5.139405773594985,2.5344815185484153,0.11277173913043478,0.11413043478260869,0.7730978260869565,30.382458190668725
mean5,6,delta28,2026-01,722,1.9243746527631047,1.9402601943385733,4.190126505345683,1.9084891111876363,0.10110803324099724,0.09556786703601108,0.8033240997229917,27.986171860856164
mean5,6,delta28,2026-02,672,2.5159413549904674,2.44429104030261,5.880744009283203,2.587591669678324,0.13095238095238096,0.13690476190476192,0.7321428571428571,32.798465652220365
mean5,6,delta28,2026-03,443,2.3872947232801227,2.3934265831541346,5.772713609237056,2.381162863406112,0.09029345372460497,0.08803611738148984,0.8216704288939052,37.551311759210016
