target,h,model,state,value,days,n,tail_loss,q10_loss,q50_loss,q90_loss,below10,above90,coverage80,width80
median5,6,hist28,high_dispersion,0,77,862,1.3045054405108711,1.2600439348014358,2.9267886712512445,1.3489669462203067,0.11600928074245939,0.10208816705336426,0.7819025522041764,18.220540872396697
median5,6,hist28,high_dispersion,1,78,975,1.287631807930695,1.2523826696740832,2.979733258181499,1.3228809461873068,0.13230769230769232,0.09538461538461539,0.7723076923076924,18.346858757785945
median5,6,hist28,low_usdt_volume,0,78,1383,1.2989709327454986,1.2569250627811168,2.9611135441650474,1.34101680270988,0.13304410701373826,0.09038322487346348,0.7765726681127982,18.285619445465073
median5,6,hist28,low_usdt_volume,1,73,454,1.285127538470868,1.2530916583805813,2.935928920187828,1.3171634185611545,0.09911894273127753,0.12334801762114538,0.7775330396475771,18.293572307861357
median5,6,hist28,negative_basis,0,78,760,1.3107005998876458,1.2886783217374347,3.022995556546484,1.3327228780378566,0.09078947368421053,0.12236842105263158,0.7868421052631579,18.272205483343704
median5,6,hist28,negative_basis,1,77,1077,1.2848581676306294,1.2329019964815398,2.906829283537796,1.3368143387797191,0.14856081708449395,0.08170844939647168,0.7697307335190343,18.298437654137448
median5,6,delta28,high_downside,0,59,967,1.6115094591078003,1.645851620134023,3.6668795658541598,1.5771672980815776,0.10858324715615306,0.10134436401240951,0.7900723888314375,23.13195869537227
median5,6,delta28,high_downside,1,53,870,1.7038595765576972,1.7215783143832015,3.8797174487756165,1.6861408387321926,0.11264367816091954,0.11379310344827587,0.7735632183908046,23.559360824662697
median5,6,delta28,high_dispersion,0,77,862,1.6621564228815506,1.6291135482587522,3.815870235127427,1.6951992975043493,0.10208816705336426,0.12180974477958237,0.7761020881670534,23.229958367228967
median5,6,delta28,high_dispersion,1,78,975,1.6491370687574793,1.7282213041886576,3.7250734132676064,1.5700528333263015,0.11794871794871795,0.09435897435897436,0.7876923076923077,23.42669114187709
median5,6,delta28,low_usdt_volume,0,78,1383,1.670200279814005,1.7124064560588257,3.80113399644314,1.6279941035691847,0.12075198843094721,0.10629067245119306,0.7729573391178597,23.33337938508979
median5,6,delta28,low_usdt_volume,1,73,454,1.6096927127305514,1.5882236155366294,3.6657674086671697,1.631161809924473,0.07929515418502203,0.11013215859030837,0.8105726872246696,23.337410322251877
median5,6,delta28,negative_basis,0,78,760,1.7624860339605886,1.7587102694226815,4.068006301989809,1.7662617984984954,0.23421052631578948,0.014473684210526316,0.7513157894736842,23.340490543296962
median5,6,delta28,negative_basis,1,77,1077,1.5795711167617381,1.6273833290824025,3.5557492396504213,1.5317589044410738,0.02321262766945218,0.17270194986072424,0.8040854224698236,23.33006050415584
