scenario,h,model,n,q,target,beta_standardized,beta_raw,effect_bp_per_predictor_sd,status,h_is_elapsed_hours
clock_UTC_oldquote,1,M0,1349,0.75,e_origin,0.41755464782780544,0.41391668561815287,4.6872999189033315,estimated,True
clock_UTC_oldquote,1,M0,1349,0.75,downside,-0.09721620967433156,-6.904667765767807,-1.0913099257621035,estimated,True
clock_UTC_oldquote,1,M0,1349,0.9,e_origin,0.3734200689461226,0.3701666310878232,4.191862952534666,estimated,True
clock_UTC_oldquote,1,M0,1349,0.9,downside,-0.06327707616433657,-4.49418044138464,-0.7103229134593384,estimated,True
clock_UTC_oldquote,1,M1,1349,0.1,e_origin,0.5113622247803961,0.5069069601608482,5.740345909721101,estimated,True
clock_UTC_oldquote,1,M1,1349,0.1,downside,-0.14781919079124486,-10.498685406860444,-1.6593585644719986,estimated,True
clock_UTC_oldquote,1,M1,1349,0.1,btc_vol,-0.08220858862204197,-0.049273878681388446,-0.922840430075066,estimated,True
clock_UTC_oldquote,1,M1,1349,0.25,e_origin,0.43905563054416685,0.4352303401296926,4.9286612714041995,estimated,True
clock_UTC_oldquote,1,M1,1349,0.25,downside,-0.10851852677936093,-7.707401639624929,-1.2181851750867647,estimated,True
clock_UTC_oldquote,1,M1,1349,0.25,btc_vol,-0.14996041076135147,-0.08988271433338801,-1.6833950354930896,estimated,True
clock_UTC_oldquote,1,M1,1349,0.5,e_origin,0.4196985729433339,0.4160419316970781,4.711366756794921,estimated,True
clock_UTC_oldquote,1,M1,1349,0.5,downside,-0.17483153819565667,-12.417205837000289,-1.962588272144424,estimated,True
clock_UTC_oldquote,1,M1,1349,0.5,btc_vol,0.008482395949438427,0.005084146996632238,0.09521995277203824,estimated,True
clock_UTC_oldquote,1,M1,1349,0.75,e_origin,0.4064696738471243,0.4029282899336217,4.562864475755973,estimated,True
clock_UTC_oldquote,1,M1,1349,0.75,downside,-0.17043934537563024,-12.105255471036982,-1.9132832885782785,estimated,True
clock_UTC_oldquote,1,M1,1349,0.75,btc_vol,0.0841560730472716,0.05044115466691642,0.944702104076139,estimated,True
clock_UTC_oldquote,1,M1,1349,0.9,e_origin,0.3840418085208173,0.3806958283153676,4.311098313237944,estimated,True
clock_UTC_oldquote,1,M1,1349,0.9,downside,-0.1132745895739691,-8.045195445615795,-1.271574816101273,estimated,True
clock_UTC_oldquote,1,M1,1349,0.9,btc_vol,0.06910746340721353,0.041421374882873514,0.7757724870490024,estimated,True
clock_UTC_oldquote,1,M2,1349,0.1,e_origin,0.4136024591327993,0.4099989305312808,4.642934244024693,estimated,True
clock_UTC_oldquote,1,M2,1349,0.1,downside,-0.06015781074322841,-4.272638257440739,-0.6753072990207039,estimated,True
clock_UTC_oldquote,1,M2,1349,0.1,btc_vol,-0.15418274095638718,-0.0924134789319566,-1.7307932098008887,estimated,True
clock_UTC_oldquote,1,M2,1349,0.1,account_ls,-0.22021950845765428,-0.0003686364516044797,-2.472095304182019,estimated,True
clock_UTC_oldquote,1,M2,1349,0.25,e_origin,0.4052676566029259,0.4017367453145814,4.54937111540048,estimated,True
clock_UTC_oldquote,1,M2,1349,0.25,downside,-0.09137920842806449,-6.490101568537346,-1.0257861060403095,estimated,True
clock_UTC_oldquote,1,M2,1349,0.25,btc_vol,-0.09069327572933907,-0.05435939894371299,-1.0180861024603356,estimated,True
clock_UTC_oldquote,1,M2,1349,0.25,account_ls,-0.1042568681840729,-0.00017452078706352582,-1.1703455160337417,estimated,True
clock_UTC_oldquote,1,M2,1349,0.5,e_origin,0.39834655950589465,0.3948759485634314,4.471677673283617,estimated,True
clock_UTC_oldquote,1,M2,1349,0.5,downside,-0.15557488005201292,-11.049524179731014,-1.7464208013125024,estimated,True
clock_UTC_oldquote,1,M2,1349,0.5,btc_vol,0.03344618906339539,0.02004685264506114,0.37545341693605033,estimated,True
clock_UTC_oldquote,1,M2,1349,0.5,account_ls,-0.08158119645675634,-0.00013656284581731076,-0.9157975788919636,estimated,True
clock_UTC_oldquote,1,M2,1349,0.75,e_origin,0.40295412807979936,0.3994433735047902,4.523400378120353,estimated,True
clock_UTC_oldquote,1,M2,1349,0.75,downside,-0.1536716248103016,-10.914347698756334,-1.7250556262712589,estimated,True
clock_UTC_oldquote,1,M2,1349,0.75,btc_vol,0.08641450421528327,0.05179480475686622,0.9700543406893339,estimated,True
clock_UTC_oldquote,1,M2,1349,0.75,account_ls,-0.05271744005963908,-8.824636008573263e-05,-0.5917847012404461,estimated,True
clock_UTC_oldquote,1,M2,1349,0.9,e_origin,0.3603884160796269,0.35724851703811294,4.045574878046529,estimated,True
clock_UTC_oldquote,1,M2,1349,0.9,downside,-0.06366813396919714,-4.5219548653085715,-0.7147127705152831,estimated,True
clock_UTC_oldquote,1,M2,1349,0.9,btc_vol,0.04538100080574086,0.02720029580391699,0.5094287957350723,estimated,True
clock_UTC_oldquote,1,M2,1349,0.9,account_ls,-0.04190025107572794,-7.013892631979611e-05,-0.4703553043679241,estimated,True
clock_UTC_oldquote,3,M0,937,0.1,e_origin,0.36672491245127575,0.35689959025892065,4.311049215445475,estimated,True
clock_UTC_oldquote,3,M0,937,0.1,downside,-0.31406966618455373,-24.0871249837252,-3.6920583849891444,estimated,True
clock_UTC_oldquote,3,M0,937,0.5,e_origin,0.34554002434973713,0.3362822893164198,4.062009425323302,estimated,True
clock_UTC_oldquote,3,M0,937,0.5,downside,-0.1647405515179317,-12.634541573233275,-1.9366140702747987,estimated,True
clock_UTC_oldquote,3,M0,937,0.9,e_origin,0.2380313354100015,0.2316539814782842,2.798186779598905,estimated,True
clock_UTC_oldquote,3,M0,937,0.9,downside,-0.11418510583374322,-8.757263790897516,-1.3423075286316148,estimated,True
clock_UTC_oldquote,3,M1,937,0.1,e_origin,0.3906216169855902,0.38015605243878,4.591967870918809,estimated,True
clock_UTC_oldquote,3,M1,937,0.1,downside,-0.15527668535385286,-11.908723859307784,-1.825361217205664,estimated,True
clock_UTC_oldquote,3,M1,937,0.1,btc_vol,-0.12514012819153156,-0.07927642388263939,-1.4710897273239543,estimated,True
clock_UTC_oldquote,3,M1,937,0.5,e_origin,0.3312618893912836,0.3223866952530885,3.8941622449961564,estimated,True
clock_UTC_oldquote,3,M1,937,0.5,downside,-0.14451904539941066,-11.08368201027961,-1.6988993551640315,estimated,True
clock_UTC_oldquote,3,M1,937,0.5,btc_vol,-0.0297401354266035,-0.018840412076276493,-0.3496113384855897,estimated,True
clock_UTC_oldquote,3,M1,937,0.9,e_origin,0.2808443134370985,0.27331991088978885,3.3014764364179605,estimated,True
clock_UTC_oldquote,3,M1,937,0.9,downside,-0.19720437050679768,-15.124307856406737,-2.3182437786216763,estimated,True
clock_UTC_oldquote,3,M1,937,0.9,btc_vol,0.052594874325121006,0.033318917051697566,0.6182811257086102,estimated,True
clock_UTC_oldquote,3,M2,937,0.1,e_origin,0.32323682305676726,0.31457663711592804,3.799823260240352,estimated,True
clock_UTC_oldquote,3,M2,937,0.1,downside,-0.09186387785430909,-7.0453690553679875,-1.0799094501228244,estimated,True
clock_UTC_oldquote,3,M2,937,0.1,btc_vol,-0.1188711353257,-0.07530500925384617,-1.3973943336970835,estimated,True
clock_UTC_oldquote,3,M2,937,0.1,account_ls,-0.20416947212404737,-0.0003557029983744115,-2.400122306212931,estimated,True
clock_UTC_oldquote,3,M2,937,0.5,e_origin,0.3225511032515422,0.31390928916871225,3.7917622539439124,estimated,True
clock_UTC_oldquote,3,M2,937,0.5,downside,-0.12712937709708916,-9.750006208626713,-1.4944744215251404,estimated,True
clock_UTC_oldquote,3,M2,937,0.5,btc_vol,0.006438967201124674,0.004079093577573268,0.07569353364935572,estimated,True
clock_UTC_oldquote,3,M2,937,0.5,account_ls,-0.09876572727676167,-0.00017206913924736406,-1.1610444140359735,estimated,True
clock_UTC_oldquote,3,M2,937,0.9,e_origin,0.2475494213922819,0.24091705816543563,2.910077015885768,estimated,True
clock_UTC_oldquote,3,M2,937,0.9,downside,-0.17912034226095291,-13.737379109486884,-2.1056562691987897,estimated,True
clock_UTC_oldquote,3,M2,937,0.9,btc_vol,0.05620931714071565,0.035608670985064816,0.6607708512096343,estimated,True
clock_UTC_oldquote,3,M2,937,0.9,account_ls,-0.0523389298639522,-9.118461291316174e-05,-0.6152723604705354,estimated,True
clock_UTC_oldquote,6,M0,322,0.1,e_origin,0.4603209288768001,0.4241037053691869,4.022680239551585,estimated,True
clock_UTC_oldquote,6,M0,322,0.1,downside,-0.3174213342795647,-20.886218049101387,-2.773900661293303,estimated,True
clock_UTC_oldquote,6,M0,322,0.5,e_origin,0.36045603477558985,0.33209600168304826,3.1499748922060435,estimated,True
clock_UTC_oldquote,6,M0,322,0.5,downside,-0.2361940925255387,-15.541492601921888,-2.0640671520620697,estimated,True
clock_UTC_oldquote,6,M0,322,0.9,e_origin,0.0675140567803088,0.06220217211261742,0.5899959029992299,estimated,True
clock_UTC_oldquote,6,M0,322,0.9,downside,-0.1643630088869995,-10.815031228483086,-1.436345354916357,estimated,True
clock_UTC_oldquote,6,M1,322,0.1,e_origin,0.45357551750443925,0.4178890108423966,3.9637330326508433,estimated,True
clock_UTC_oldquote,6,M1,322,0.1,downside,-0.0779091383538242,-5.1263953488470335,-0.6808370675240321,estimated,True
clock_UTC_oldquote,6,M1,322,0.1,btc_vol,-0.23548443286520807,-0.11822257641893945,-2.057865535508626,estimated,True
clock_UTC_oldquote,6,M1,322,0.5,e_origin,0.38549153091587063,0.3551617499746945,3.368756592739654,estimated,True
clock_UTC_oldquote,6,M1,322,0.5,downside,-0.10979799215246537,-7.224671305269456,-0.9595093024596628,estimated,True
clock_UTC_oldquote,6,M1,322,0.5,btc_vol,-0.12213171181629255,-0.06131498994518378,-1.0672919542128818,estimated,True
clock_UTC_oldquote,6,M1,322,0.9,e_origin,0.07990531867106909,0.07361851178436397,0.6982814082285843,estimated,True
clock_UTC_oldquote,6,M1,322,0.9,downside,-0.36950920672199894,-24.31358270313655,-3.229089296113213,estimated,True
clock_UTC_oldquote,6,M1,322,0.9,btc_vol,0.10237622405286753,0.05139694723897308,0.8946515086816678,estimated,True
clock_UTC_oldquote,6,M2,322,0.1,e_origin,0.45041810480831534,0.41498001770347237,3.9361408445402604,estimated,True
clock_UTC_oldquote,6,M2,322,0.1,downside,-0.07546612624187603,-4.965645965751677,-0.6594879262375422,estimated,True
clock_UTC_oldquote,6,M2,322,0.1,btc_vol,-0.2475817132388816,-0.12429589360613794,-2.163581977361992,estimated,True
clock_UTC_oldquote,6,M2,322,0.1,account_ls,-0.011815395471366728,-1.5819449014796348e-05,-0.10325308910270077,estimated,True
clock_UTC_oldquote,6,M2,322,0.5,e_origin,0.3499936947762215,0.3224568197944665,3.0585459657011764,estimated,True
clock_UTC_oldquote,6,M2,322,0.5,downside,-0.07692672827126464,-5.061753092697033,-0.6722519231642233,estimated,True
clock_UTC_oldquote,6,M2,322,0.5,btc_vol,-0.1138774977455125,-0.05717104530354519,-0.9951595314777809,estimated,True
clock_UTC_oldquote,6,M2,322,0.5,account_ls,-0.03533395172169903,-4.7308077762380324e-05,-0.30877846402284675,estimated,True
clock_UTC_oldquote,6,M2,322,0.9,e_origin,-0.010366013901195594,-0.009550434554719465,-0.09058714620037814,estimated,True
clock_UTC_oldquote,6,M2,322,0.9,downside,-0.3636113898897999,-23.925508320390506,-3.177549099395954,estimated,True
clock_UTC_oldquote,6,M2,322,0.9,btc_vol,0.2582773252206683,0.1296655173620653,2.257049435107238,estimated,True
clock_UTC_oldquote,6,M2,322,0.9,account_ls,-0.18723383309472946,-0.00025068446364447794,-1.636210290076228,estimated,True
clock_UTC_oldquote,12,M0,763,0.1,e_origin,0.418016551009072,0.5005113003196748,4.5776934832900835,estimated,True
clock_UTC_oldquote,12,M0,763,0.1,downside,-0.2939602607716296,-27.973785356661484,-3.2191547603370814,estimated,True
clock_UTC_oldquote,12,M0,763,0.5,e_origin,0.3539697188768178,0.42382495104836376,3.876317508177483,estimated,True
clock_UTC_oldquote,12,M0,763,0.5,downside,-0.15043289848150782,-14.315464279613547,-1.6473885959512928,estimated,True
clock_UTC_oldquote,12,M0,763,0.9,e_origin,0.15095014361389475,0.18073985941765366,1.6530529402603291,estimated,True
clock_UTC_oldquote,12,M0,763,0.9,downside,-0.060958983135845274,-5.80096610788916,-0.667560983351812,estimated,True
clock_UTC_oldquote,12,M1,763,0.1,e_origin,0.4234096143387584,0.5069686741565043,4.636752845412662,estimated,True
clock_UTC_oldquote,12,M1,763,0.1,downside,-0.33059272816331986,-31.459796619578906,-3.620316405374762,estimated,True
clock_UTC_oldquote,12,M1,763,0.1,btc_vol,0.044608232392617186,0.02826002790280735,0.48850413753196487,estimated,True
clock_UTC_oldquote,12,M1,763,0.5,e_origin,0.353456921704708,0.4232109543566219,3.8707018734200793,estimated,True
clock_UTC_oldquote,12,M1,763,0.5,downside,-0.17024168721389746,-16.20050412384545,-1.8643143680845646,estimated,True
clock_UTC_oldquote,12,M1,763,0.5,btc_vol,0.02593596891688768,0.016430850674076382,0.28402443780527303,estimated,True
clock_UTC_oldquote,12,M1,763,0.9,e_origin,0.14087553669595576,0.16867704851570492,1.5427260588877356,estimated,True
clock_UTC_oldquote,12,M1,763,0.9,downside,-0.2550176893059177,-24.26794044905821,-2.7926951974541785,estimated,True
clock_UTC_oldquote,12,M1,763,0.9,btc_vol,0.24545806215155525,0.1555016039263643,2.68800785236803,estimated,True
clock_UTC_oldquote,12,M2,763,0.1,e_origin,0.38939566785829144,0.46624214181981494,4.264266586749589,estimated,True
clock_UTC_oldquote,12,M2,763,0.1,downside,-0.22340388156251928,-21.259513834524668,-2.4464928249892663,estimated,True
clock_UTC_oldquote,12,M2,763,0.1,btc_vol,0.022585671304460313,0.014308383610674515,0.24733537487111604,estimated,True
clock_UTC_oldquote,12,M2,763,0.1,account_ls,-0.1643885198852751,-0.0002751405376560155,-1.8002164134170722,estimated,True
clock_UTC_oldquote,12,M2,763,0.5,e_origin,0.29571387090079865,0.3540724253377973,3.2383585206694194,estimated,True
clock_UTC_oldquote,12,M2,763,0.5,downside,-0.12704690580337422,-12.090011295549166,-1.3912889127580346,estimated,True
clock_UTC_oldquote,12,M2,763,0.5,btc_vol,0.022891855358652725,0.01450235610074575,0.2506883922245689,estimated,True
clock_UTC_oldquote,12,M2,763,0.5,account_ls,-0.13707608391919246,-0.00022942713673454034,-1.5011183039453235,estimated,True
clock_UTC_oldquote,12,M2,763,0.9,e_origin,0.08486408886992397,0.1016118509379507,0.9293454664592228,estimated,True
clock_UTC_oldquote,12,M2,763,0.9,downside,-0.238303071991537,-22.677347503454353,-2.6096536538334147,estimated,True
clock_UTC_oldquote,12,M2,763,0.9,btc_vol,0.26248184670432595,0.16628644342052692,2.8744350821512397,estimated,True
clock_UTC_oldquote,12,M2,763,0.9,account_ls,-0.11835040408672796,-0.00019808557090820195,-1.2960536424329403,estimated,True
clock_UTC_quote,1,M0,1349,0.1,e_origin,0.3208808879720293,0.3181651473726703,3.2306826875174814,estimated,True
clock_UTC_quote,1,M0,1349,0.1,downside,-0.2697636478368854,-17.184169996267396,-2.716025726231964,estimated,True
clock_UTC_quote,1,M0,1349,0.25,e_origin,0.26767754334623317,0.2654120834847989,2.6950224757582553,estimated,True
clock_UTC_quote,1,M0,1349,0.25,downside,-0.13472088290253512,-8.58183292081007,-1.3563924819300217,estimated,True
clock_UTC_quote,1,M0,1349,0.5,e_origin,0.2689351757988273,0.2666590721015068,2.7076845305709747,estimated,True
clock_UTC_quote,1,M0,1349,0.5,downside,-0.11882574617759203,-7.56929941681292,-1.196357575028763,estimated,True
clock_UTC_quote,1,M0,1349,0.75,e_origin,0.2799208875141314,0.2775518074369877,2.8182905217005705,estimated,True
clock_UTC_quote,1,M0,1349,0.75,downside,-0.018240023000953728,-1.1619047210309816,-0.18364361586483302,estimated,True
clock_UTC_quote,1,M0,1349,0.9,e_origin,0.2776764916725484,0.27532640679622994,2.7956935673130268,estimated,True
clock_UTC_quote,1,M0,1349,0.9,downside,0.023914885351513357,1.5233981991900518,0.24077908337698933,estimated,True
clock_UTC_quote,1,M1,1349,0.1,e_origin,0.286159212158004,0.28373733469671436,2.881099022242459,estimated,True
clock_UTC_quote,1,M1,1349,0.1,downside,-0.1659421192898196,-10.5706517919767,-1.670733134989057,estimated,True
clock_UTC_quote,1,M1,1349,0.1,btc_vol,-0.08186456688819099,-0.044008499279743506,-0.8242262125310801,estimated,True
clock_UTC_quote,1,M1,1349,0.25,e_origin,0.26880952339668,0.2665344831448395,2.7064194410767772,estimated,True
clock_UTC_quote,1,M1,1349,0.25,downside,-0.09769545925780744,-6.223282466749141,-0.9836142964699734,estimated,True
clock_UTC_quote,1,M1,1349,0.25,btc_vol,-0.04694672213968711,-0.02523747288973648,-0.4726674854676968,estimated,True
clock_UTC_quote,1,M1,1349,0.5,e_origin,0.26565716992049293,0.2634088092704602,2.6746810166887816,estimated,True
clock_UTC_quote,1,M1,1349,0.5,downside,-0.12113733099811534,-7.7165493032790256,-1.2196309993439058,estimated,True
clock_UTC_quote,1,M1,1349,0.5,btc_vol,0.04373217684690444,0.02350940762805443,0.4403029034221029,estimated,True
clock_UTC_quote,1,M1,1349,0.75,e_origin,0.25085296118627215,0.24872989435150836,2.5256297560720657,estimated,True
clock_UTC_quote,1,M1,1349,0.75,downside,-0.07849666950183579,-5.0003035015154715,-0.7903176558445204,estimated,True
clock_UTC_quote,1,M1,1349,0.75,btc_vol,0.10099854939971889,0.05429448609412764,1.0168703629319722,estimated,True
clock_UTC_quote,1,M1,1349,0.9,e_origin,0.26211021908404414,0.259891877667788,2.6389697197860205,estimated,True
clock_UTC_quote,1,M1,1349,0.9,downside,-0.045144225357344685,-2.8757249136825473,-0.45451964504683867,estimated,True
clock_UTC_quote,1,M1,1349,0.9,btc_vol,0.110954002561096,0.059646307644473914,1.1171035378590368,estimated,True
clock_UTC_quote,1,M2,1349,0.1,e_origin,0.2772386624490259,0.27489228309286295,2.791285429136076,estimated,True
clock_UTC_quote,1,M2,1349,0.1,downside,-0.1450011604510851,-9.236695199028935,-1.4598960433570587,estimated,True
clock_UTC_quote,1,M2,1349,0.1,btc_vol,-0.07498433582487361,-0.04030984606133688,-0.7549548903190915,estimated,True
clock_UTC_quote,1,M2,1349,0.1,account_ls,-0.05927911596616184,-8.899902303962261e-05,-0.5968320983327433,estimated,True
clock_UTC_quote,1,M2,1349,0.25,e_origin,0.26619947435029606,0.2639465239655286,2.6801410287942136,estimated,True
clock_UTC_quote,1,M2,1349,0.25,downside,-0.09855495263439407,-6.278032913713964,-0.9922678201787972,estimated,True
clock_UTC_quote,1,M2,1349,0.25,btc_vol,-0.04793646007875719,-0.025769533133067263,-0.48263233331245736,estimated,True
clock_UTC_quote,1,M2,1349,0.25,account_ls,0.009166106597839303,1.3761583974201027e-05,0.09228590111655544,estimated,True
clock_UTC_quote,1,M2,1349,0.5,e_origin,0.2431641764124616,0.24110618277386706,2.4482177792672553,estimated,True
clock_UTC_quote,1,M2,1349,0.5,downside,-0.16768683815214852,-10.681791842781776,-1.6882992576046318,estimated,True
clock_UTC_quote,1,M2,1349,0.5,btc_vol,0.00837435548053052,0.004501859976082105,0.08431441785471942,estimated,True
clock_UTC_quote,1,M2,1349,0.5,account_ls,0.08612485927588473,0.00012930402571040587,0.8671195520118796,estimated,True
clock_UTC_quote,1,M2,1349,0.75,e_origin,0.24323732157781994,0.24117870888305015,2.4489542170803396,estimated,True
clock_UTC_quote,1,M2,1349,0.75,downside,-0.16869769114463765,-10.746184023876065,-1.6984766953545067,estimated,True
clock_UTC_quote,1,M2,1349,0.75,btc_vol,0.08789476676404476,0.047250195375878365,0.8849392779439663,estimated,True
clock_UTC_quote,1,M2,1349,0.75,account_ls,0.11117652337373847,0.00016691547780254694,1.1193439147838196,estimated,True
clock_UTC_quote,1,M2,1349,0.9,e_origin,0.25551097579015314,0.25334848635389967,2.5725274296420593,estimated,True
clock_UTC_quote,1,M2,1349,0.9,downside,-0.1176142557226754,-7.492126461549761,-1.1841600856004335,estimated,True
clock_UTC_quote,1,M2,1349,0.9,btc_vol,0.09930162227438258,0.053382257287308985,0.9997854155533652,estimated,True
clock_UTC_quote,1,M2,1349,0.9,account_ls,0.13281176336045872,0.00019939766298130395,1.337171145651729,estimated,True
clock_UTC_quote,3,M0,937,0.1,e_origin,0.24994893444724373,0.24128838762043855,2.6247522382128667,estimated,True
clock_UTC_quote,3,M0,937,0.1,downside,-0.22893580587947338,-15.68437268423806,-2.404090140324423,estimated,True
clock_UTC_quote,3,M0,937,0.5,e_origin,0.18915462793151705,0.18260055913210163,1.9863418667078312,estimated,True
clock_UTC_quote,3,M0,937,0.5,downside,-0.09926733326218108,-6.800796600048601,-1.042421547975539,estimated,True
clock_UTC_quote,3,M0,937,0.9,e_origin,0.14382489740776214,0.13884147044651107,1.5103273883387525,estimated,True
clock_UTC_quote,3,M0,937,0.9,downside,0.0005679218884921664,0.038908280513083704,0.005963835177959207,estimated,True
clock_UTC_quote,3,M1,937,0.1,e_origin,0.25854056704273487,0.24958232646269765,2.714974294709282,estimated,True
clock_UTC_quote,3,M1,937,0.1,downside,-0.14628702537186736,-10.022111726851882,-1.5361825731141676,estimated,True
clock_UTC_quote,3,M1,937,0.1,btc_vol,-0.1064632235827964,-0.06024784612154736,-1.1179866999804415,estimated,True
clock_UTC_quote,3,M1,937,0.5,e_origin,0.18460392773187592,0.17820753734889744,1.9385542633685384,estimated,True
clock_UTC_quote,3,M1,937,0.5,downside,-0.08416402035466274,-5.766069911061851,-0.8838193341029077,estimated,True
clock_UTC_quote,3,M1,937,0.5,btc_vol,-0.012779290363375738,-0.007231837374870247,-0.13419729537243671,estimated,True
clock_UTC_quote,3,M1,937,0.9,e_origin,0.1330998492821784,0.12848803735388103,1.3977020069390638,estimated,True
clock_UTC_quote,3,M1,937,0.9,downside,-0.10398479308064651,-7.123989372937448,-1.0919603197433774,estimated,True
clock_UTC_quote,3,M1,937,0.9,btc_vol,0.08075130320575485,0.045697396020243114,0.8479818659624944,estimated,True
clock_UTC_quote,3,M2,937,0.1,e_origin,0.25843185604941576,0.24947738222537735,2.713832703833275,estimated,True
clock_UTC_quote,3,M2,937,0.1,downside,-0.055276873732320986,-3.7870139409024013,-0.5804709604831022,estimated,True
clock_UTC_quote,3,M2,937,0.1,btc_vol,-0.09954549214414653,-0.05633308189405016,-1.04534253721533,estimated,True
clock_UTC_quote,3,M2,937,0.1,account_ls,-0.07328900400582117,-0.00011405911502926107,-0.7696191133044142,estimated,True
clock_UTC_quote,3,M2,937,0.5,e_origin,0.1728302218308303,0.16684178170179684,1.8149167652364862,estimated,True
clock_UTC_quote,3,M2,937,0.5,downside,-0.08000673536320732,-5.481254668159638,-0.8401630444278082,estimated,True
clock_UTC_quote,3,M2,937,0.5,btc_vol,-0.05239208065789183,-0.02964882996436369,-0.5501773043183584,estimated,True
clock_UTC_quote,3,M2,937,0.5,account_ls,0.06733995758410471,0.00010480065969433694,0.7071472610232103,estimated,True
clock_UTC_quote,3,M2,937,0.9,e_origin,0.11469203834137481,0.11071804352953911,1.2043987505186147,estimated,True
clock_UTC_quote,3,M2,937,0.9,downside,-0.2732764935985398,-18.72214944698433,-2.8697185279464636,estimated,True
clock_UTC_quote,3,M2,937,0.9,btc_vol,0.14583415771248162,0.08252797160790498,1.5314269401077072,estimated,True
clock_UTC_quote,3,M2,937,0.9,account_ls,0.15638233009821795,0.0002433766213523625,1.6421949221346932,estimated,True
clock_UTC_quote,6,M0,322,0.1,e_origin,0.3084931538956955,0.28048087023697094,2.2605797551065314,estimated,True
clock_UTC_quote,6,M0,322,0.1,downside,-0.339998601162705,-18.75946018558972,-2.491445741492273,estimated,True
clock_UTC_quote,6,M0,322,0.5,e_origin,0.11033072038783674,0.1003122956780927,0.8084827482407975,estimated,True
clock_UTC_quote,6,M0,322,0.5,downside,-0.16955969952872718,-9.355475056403337,-1.2425015569913933,estimated,True
clock_UTC_quote,6,M0,322,0.9,e_origin,-0.022450675883075675,-0.02041207407546656,-0.16451432632731586,estimated,True
clock_UTC_quote,6,M0,322,0.9,downside,-0.05083134169546851,-2.804624864500315,-0.3724825024821466,estimated,True
clock_UTC_quote,6,M1,322,0.1,e_origin,0.3097603263559308,0.2816329788977268,2.2698653563383986,estimated,True
clock_UTC_quote,6,M1,322,0.1,downside,0.07912591511356824,4.365781062466786,0.5798198097792734,estimated,True
clock_UTC_quote,6,M1,322,0.1,btc_vol,-0.3112139984634552,-0.1310137424569783,-2.2805175918753458,estimated,True
clock_UTC_quote,6,M1,322,0.5,e_origin,0.1251789943685375,0.113812293182193,0.9172881046487912,estimated,True
clock_UTC_quote,6,M1,322,0.5,downside,-0.09090553784446574,-5.015723041245076,-0.6661386675302077,estimated,True
clock_UTC_quote,6,M1,322,0.5,btc_vol,-0.05953804443576416,-0.025064110414735403,-0.4362835810470785,estimated,True
clock_UTC_quote,6,M1,322,0.9,e_origin,-0.022902130796887077,-0.020822535265608212,-0.16782250294523354,estimated,True
clock_UTC_quote,6,M1,322,0.9,downside,-0.38308704944866423,-21.136870055262907,-2.8071897787396205,estimated,True
clock_UTC_quote,6,M1,322,0.9,btc_vol,0.28313577896181846,0.11919347525627295,2.074765685347468,estimated,True
clock_UTC_quote,6,M2,322,0.1,e_origin,0.280313751609324,0.25486025864080075,2.0540864001806964,estimated,True
clock_UTC_quote,6,M2,322,0.1,downside,0.06839149514832511,3.773508261153076,0.5011600011261305,estimated,True
clock_UTC_quote,6,M2,322,0.1,btc_vol,-0.3139909358626714,-0.13218276751059516,-2.3008664663530882,estimated,True
clock_UTC_quote,6,M2,322,0.1,account_ls,0.07341364435871099,8.242128599429058e-05,0.5379613650745866,estimated,True
clock_UTC_quote,6,M2,322,0.5,e_origin,0.12699772727346265,0.115465878623102,0.9306154369830768,estimated,True
clock_UTC_quote,6,M2,322,0.5,downside,-0.14949316970069565,-8.248302067795176,-1.0954578041182685,estimated,True
clock_UTC_quote,6,M2,322,0.5,btc_vol,-0.04164219621142045,-0.01753038101345766,-0.30514617431523,estimated,True
clock_UTC_quote,6,M2,322,0.5,account_ls,0.13623499293789587,0.00015295063218084368,0.9983043807727945,estimated,True
clock_UTC_quote,6,M2,322,0.9,e_origin,-0.13487054283237254,-0.12262381432213802,-0.9883059472696578,estimated,True
clock_UTC_quote,6,M2,322,0.9,downside,-0.4421087523249049,-24.39339899804726,-3.239689706044504,estimated,True
clock_UTC_quote,6,M2,322,0.9,btc_vol,0.22243156353636281,0.09363843439991675,1.6299366228302221,estimated,True
clock_UTC_quote,6,M2,322,0.9,account_ls,0.21847419977731775,0.00024528035162285806,1.600937806213649,estimated,True
clock_UTC_quote,12,M0,763,0.1,e_origin,0.28185375856903405,0.33531303658242534,2.6341867782364243,estimated,True
clock_UTC_quote,12,M0,763,0.1,downside,-0.25969985070729834,-21.091322740502253,-2.4271378054927855,estimated,True
clock_UTC_quote,12,M0,763,0.5,e_origin,0.13730021285757,0.16334198106997744,1.283198802083291,estimated,True
clock_UTC_quote,12,M0,763,0.5,downside,-0.06326991261789443,-5.138417073221234,-0.5913164618573304,estimated,True
clock_UTC_quote,12,M0,763,0.9,e_origin,0.04652455713349326,0.05534888236824135,0.43481546560372014,estimated,True
clock_UTC_quote,12,M0,763,0.9,downside,0.11172097933510401,9.073333025121533,1.0441369599265955,estimated,True
clock_UTC_quote,12,M1,763,0.1,e_origin,0.28380558019147545,0.3376350607356983,2.65242837535904,estimated,True
clock_UTC_quote,12,M1,763,0.1,downside,-0.2671803082208406,-21.69884231833427,-2.497049671764762,estimated,True
clock_UTC_quote,12,M1,763,0.1,btc_vol,0.03485055028337291,0.018842421505870354,0.325710961729962,estimated,True
