definition,reference,cohort,h,group,outcome,n,outcome_n,days,status,mean,ci_low,ci_high,bootstrap_valid_fraction
CAP,threshold,full12,12,reference_only,e_now,24,24,19,adequate,-4.694551278704512,-6.0656104898030465,-2.7955667490413547,1.0
CAP,threshold,full12,12,reference_only,delta_e,24,24,19,adequate,3.0432763902376188,-0.3495117747188683,5.837783992356859,1.0
CAP,threshold,full12,12,reference_only,target,24,24,19,adequate,-1.6512748884668935,-5.081537251587948,1.3027935596016993,1.0
CAP,threshold,full12,12,reference_only,local_logreturn_bp,24,24,19,adequate,-7.338986440567513,-17.507762201653048,2.3625876432386024,1.0
CAP,threshold,full12,12,reference_only,local_change_krw,24,24,19,adequate,-1.0833333333333333,-2.5714285714285716,0.3333333333333333,1.0
CAP,threshold,full12,12,reference_only,delta_log_volume,24,24,19,adequate,-0.1826684163840667,-0.401191171891317,0.1065178967272566,1.0
CAP,threshold,full12,12,reference_only,delta_local_bp,24,24,19,adequate,-7.412555381584446,-17.475240382784836,2.201062939392347,1.0
CAP,threshold,full12,12,reference_only,delta_quote_bp,24,24,19,adequate,-0.2843869593239487,-1.253315575990736,0.4781150313007278,1.0
CAP,threshold,full12,12,reference_only,delta_fx_bp,24,24,19,adequate,4.439314625102783,-8.391722473336245,16.206919108915628,1.0
CAP,threshold,full12,12,reference_only,delta_market_bp,24,24,19,adequate,6.401766406953777,-6.829881503224722,17.263135211417218,1.0
CAP,threshold,full12,12,reference_only,delta_g_bp,24,24,19,adequate,-0.1008623009084159,-0.24879621640956215,0.042625744376280625,1.0
CAP,threshold,full12,12,reference_only,fall10,24,24,19,adequate,0.041666666666666664,0.0,0.13043478260869565,1.0
CAP,threshold,full12,12,reference_only,local_down,24,24,19,adequate,0.5,0.34615384615384615,0.7058823529411765,1.0
CAP,threshold,full12,12,neither,e_now,259,259,69,adequate,-6.428564707130545,-7.226315807469215,-5.654230759635121,1.0
CAP,threshold,full12,12,neither,delta_e,259,259,69,adequate,3.8388994044307445,2.9400061394550505,4.795740398338505,1.0
CAP,threshold,full12,12,neither,target,259,259,69,adequate,-2.5896653026998,-3.6900572771883846,-1.356963523556757,1.0
CAP,threshold,full12,12,neither,local_logreturn_bp,259,259,69,adequate,3.3372174291493186,-3.810162571142208,10.122534951551545,1.0
CAP,threshold,full12,12,neither,local_change_krw,259,259,69,adequate,0.4864864864864865,-0.5627816409312473,1.4826942084942083,1.0
CAP,threshold,full12,12,neither,delta_log_volume,259,259,69,adequate,-0.03836334878671915,-0.1132750999407716,0.038675011902919304,1.0
CAP,threshold,full12,12,neither,delta_local_bp,259,259,69,adequate,3.32341370478493,-3.921265209144093,10.201608461104337,1.0
CAP,threshold,full12,12,neither,delta_quote_bp,259,259,69,adequate,-0.09633795938982041,-0.4639833972312777,0.2137853591306815,1.0
CAP,threshold,full12,12,neither,delta_fx_bp,259,259,69,adequate,-3.095925353163607,-11.276410608196702,5.36582515945881,1.0
CAP,threshold,full12,12,neither,delta_market_bp,259,259,69,adequate,3.7131271368930436,-2.6518144593428334,10.461494609701898,1.0
CAP,threshold,full12,12,neither,delta_g_bp,259,259,69,adequate,-0.005378124694255475,-0.09676846528283342,0.10373267667821966,1.0
CAP,threshold,full12,12,neither,fall10,259,259,69,adequate,0.03474903474903475,0.01742008786547493,0.054749915303828264,1.0
CAP,threshold,full12,12,neither,local_down,259,259,69,adequate,0.4015444015444015,0.3307783789216261,0.47312648772880245,1.0
CAP,threshold,common_path,1,both,e_now,89,89,45,adequate,3.3815344705045907,1.1875000536158409,5.81628788084134,1.0
CAP,threshold,common_path,1,both,delta_e,89,89,45,adequate,-2.3351603978060167,-4.141944496573188,-0.8782336630069428,1.0
CAP,threshold,common_path,1,both,target,89,89,45,adequate,1.046374072698574,-1.1718513861580566,3.0667064198314615,1.0
CAP,threshold,common_path,1,both,local_logreturn_bp,89,89,45,adequate,-3.2887230970962666,-5.162867633397156,-2.059657800782212,1.0
CAP,threshold,common_path,1,both,local_change_krw,89,89,45,adequate,-0.48314606741573035,-0.7576716532412735,-0.30084070796460183,1.0
CAP,threshold,common_path,1,both,delta_log_volume,89,89,45,adequate,-0.0579890678894798,-0.1364172609264957,0.012733260556482731,1.0
CAP,threshold,common_path,1,both,delta_local_bp,89,89,45,adequate,-3.308623450332455,-5.19009537294742,-2.0644126701757637,1.0
CAP,threshold,common_path,1,both,delta_quote_bp,89,89,45,adequate,0.13620207004246904,0.04303548888775481,0.23225644442817242,1.0
CAP,threshold,common_path,1,both,delta_fx_bp,89,89,45,adequate,2.1337852816577927,0.43734518517587745,4.263225753370736,1.0
CAP,threshold,common_path,1,both,delta_market_bp,89,89,45,adequate,-1.3287740169626605,-3.929838478799286,0.8917952689478591,1.0
CAP,threshold,common_path,1,both,delta_g_bp,89,89,45,adequate,0.03224971778909801,-0.0031679746292496286,0.06497380077885358,1.0
CAP,threshold,common_path,1,both,fall10,89,89,45,adequate,0.15730337078651685,0.08602150537634409,0.25,1.0
CAP,threshold,common_path,1,both,local_down,89,89,45,adequate,0.48314606741573035,0.4081498388829216,0.5821059537477448,1.0
CAP,threshold,common_path,1,ml_only,e_now,8,8,8,limited,2.085996482223814,1.3063598907461766,2.6074221696111146,0.9994997498749375
CAP,threshold,common_path,1,ml_only,delta_e,8,8,8,limited,-4.4047863481404645,-7.657007122989676,-0.5005360669013798,0.9994997498749375
CAP,threshold,common_path,1,ml_only,target,8,8,8,limited,-2.3187898659166506,-5.804090207333967,1.4184576046245936,0.9994997498749375
CAP,threshold,common_path,1,ml_only,local_logreturn_bp,8,8,8,limited,-8.546815191643041,-15.19208733357917,-2.735978538849573,0.9994997498749375
CAP,threshold,common_path,1,ml_only,local_change_krw,8,8,8,limited,-1.25,-2.25,-0.4,0.9994997498749375
CAP,threshold,common_path,1,ml_only,delta_log_volume,8,8,8,limited,0.12412916994348011,-0.07795758264914537,0.3986311025968664,0.9994997498749375
CAP,threshold,common_path,1,ml_only,delta_local_bp,8,8,8,limited,-8.562312465206405,-15.108096946625684,-2.77500003975511,0.9994997498749375
CAP,threshold,common_path,1,ml_only,delta_quote_bp,8,8,8,limited,0.5018591379650738,0.0,1.0018341036202951,0.9994997498749375
CAP,threshold,common_path,1,ml_only,delta_fx_bp,8,8,8,limited,-2.065149831685783,-7.14444711390184,5.135497829560591,0.9994997498749375
CAP,threshold,common_path,1,ml_only,delta_market_bp,8,8,8,limited,5.8466801097806025,1.2969843352747452,10.341791838609149,0.9994997498749375
CAP,threshold,common_path,1,ml_only,delta_g_bp,8,8,8,limited,-0.12586329899395995,-0.2846167919144361,0.0,0.9994997498749375
CAP,threshold,common_path,1,ml_only,fall10,8,8,8,limited,0.25,0.0,0.5,0.9994997498749375
CAP,threshold,common_path,1,ml_only,local_down,8,8,8,limited,0.5,0.25,0.8571428571428571,0.9994997498749375
CAP,threshold,common_path,1,reference_only,e_now,10,10,8,limited,-5.749987471712649,-6.58363745421993,-4.496482247381844,0.9994997498749375
CAP,threshold,common_path,1,reference_only,delta_e,10,10,8,limited,-2.2480480235471285,-8.76764522997619,1.6478199656957975,0.9994997498749375
CAP,threshold,common_path,1,reference_only,target,10,10,8,limited,-7.99803549525978,-13.558511690910407,-4.730656260484079,0.9994997498749375
CAP,threshold,common_path,1,reference_only,local_logreturn_bp,10,10,8,limited,-1.3742667364361563,-6.7902704906252085,4.206772445230846,0.9994997498749375
CAP,threshold,common_path,1,reference_only,local_change_krw,10,10,8,limited,-0.2,-1.0,0.625,0.9994997498749375
CAP,threshold,common_path,1,reference_only,delta_log_volume,10,10,8,limited,-0.19846583692762074,-0.5047081861165025,0.23605196935250858,0.9994997498749375
CAP,threshold,common_path,1,reference_only,delta_local_bp,10,10,8,limited,-1.3478477840418148,-6.708933369647604,4.185102640583531,0.9994997498749375
CAP,threshold,common_path,1,reference_only,delta_quote_bp,10,10,8,limited,0.10208228898238245,-0.33115771766447005,0.4602053387894395,0.9994997498749375
CAP,threshold,common_path,1,reference_only,delta_fx_bp,10,10,8,limited,3.9424346035333544,-2.519395438726344,12.167422934068226,0.9994997498749375
CAP,threshold,common_path,1,reference_only,delta_market_bp,10,10,8,limited,-4.947760799192071,-17.315093940453195,4.737102915494688,0.9994997498749375
CAP,threshold,common_path,1,reference_only,delta_g_bp,10,10,8,limited,0.0030436671700629302,-0.10402859971672854,0.08403263496732992,0.9994997498749375
CAP,threshold,common_path,1,reference_only,fall10,10,10,8,limited,0.2,0.0,0.5714285714285714,0.9994997498749375
CAP,threshold,common_path,1,reference_only,local_down,10,10,8,limited,0.4,0.14285714285714285,0.5560763888888892,0.9994997498749375
CAP,threshold,common_path,1,neither,e_now,132,132,60,adequate,-6.462012402658901,-7.298658095205677,-5.602025576654494,1.0
CAP,threshold,common_path,1,neither,delta_e,132,132,60,adequate,2.603035710053939,1.855360011350138,3.366333724996286,1.0
CAP,threshold,common_path,1,neither,target,132,132,60,adequate,-3.8589766926049616,-4.925600998476751,-2.7022288548562674,1.0
CAP,threshold,common_path,1,neither,local_logreturn_bp,132,132,60,adequate,0.7261374858493471,-1.1078370818225207,2.4907422412550764,1.0
CAP,threshold,common_path,1,neither,local_change_krw,132,132,60,adequate,0.10606060606060606,-0.16240358557431728,0.36651265568501395,1.0
CAP,threshold,common_path,1,neither,delta_log_volume,132,132,60,adequate,-0.04482234105114958,-0.11693042772993571,0.03074471069337185,1.0
CAP,threshold,common_path,1,neither,delta_local_bp,132,132,60,adequate,0.71490287685692,-1.1376651881690827,2.4969374656937804,1.0
CAP,threshold,common_path,1,neither,delta_quote_bp,132,132,60,adequate,0.12929047170704228,0.033478910196068516,0.22661310134923646,1.0
CAP,threshold,common_path,1,neither,delta_fx_bp,132,132,60,adequate,-0.19932801875857328,-2.295518488819952,1.6748493957856774,1.0
CAP,threshold,common_path,1,neither,delta_market_bp,132,132,60,adequate,1.992134248449009,0.48155109180688915,3.723009463021904,1.0
CAP,threshold,common_path,1,neither,delta_g_bp,132,132,60,adequate,-0.033963868200951416,-0.05539295871880801,-0.012267197906009447,1.0
CAP,threshold,common_path,1,neither,fall10,132,132,60,adequate,0.03787878787878788,0.014925373134328358,0.06306306306306306,1.0
CAP,threshold,common_path,1,neither,local_down,132,132,60,adequate,0.32575757575757575,0.2542303417616004,0.4027939276485788,1.0
CAP,threshold,common_path,6,both,e_now,89,89,45,adequate,3.3815344705045907,1.1875000536158409,5.81628788084134,1.0
CAP,threshold,common_path,6,both,delta_e,89,89,45,adequate,-3.464841035979983,-5.373100019681305,-1.7611162694885125,1.0
CAP,threshold,common_path,6,both,target,89,89,45,adequate,-0.08330656547539243,-1.3112536807524469,1.1274863587295985,1.0
CAP,threshold,common_path,6,both,local_logreturn_bp,89,89,45,adequate,-2.873781217008799,-7.033055288731014,1.3903752776791385,1.0
CAP,threshold,common_path,6,both,local_change_krw,89,89,45,adequate,-0.42696629213483145,-1.040112676056338,0.20225387907972175,1.0
CAP,threshold,common_path,6,both,delta_log_volume,89,89,45,adequate,-0.2977644895872313,-0.4724237377477348,-0.09264837873796057,1.0
CAP,threshold,common_path,6,both,delta_local_bp,89,89,45,adequate,-2.935407988494296,-7.1200777944373135,1.309691458006817,1.0
CAP,threshold,common_path,6,both,delta_quote_bp,89,89,45,adequate,0.023654402099752416,-0.246327554882238,0.2836174125500693,1.0
CAP,threshold,common_path,6,both,delta_fx_bp,89,89,45,adequate,8.361627856412381,1.0479433624870536,14.665137555606481,1.0
CAP,threshold,common_path,6,both,delta_market_bp,89,89,45,adequate,-8.959810577075716,-13.327288757542103,-4.216327863273697,1.0
CAP,threshold,common_path,6,both,delta_g_bp,89,89,45,adequate,0.045095271077651086,-0.027998003773895188,0.1174471752994412,1.0
CAP,threshold,common_path,6,both,fall10,89,89,45,adequate,0.12359550561797752,0.07864066975104649,0.175,1.0
CAP,threshold,common_path,6,both,local_down,89,89,45,adequate,0.5056179775280899,0.4,0.625,1.0
CAP,threshold,common_path,6,ml_only,e_now,8,8,8,limited,2.085996482223814,1.3063598907461766,2.6074221696111146,0.9994997498749375
CAP,threshold,common_path,6,ml_only,delta_e,8,8,8,limited,-3.8410147551150526,-8.225738885309733,3.0616276359242667,0.9994997498749375
CAP,threshold,common_path,6,ml_only,target,8,8,8,limited,-1.755018272891238,-5.870327501008981,4.663325689311908,0.9994997498749375
CAP,threshold,common_path,6,ml_only,local_logreturn_bp,8,8,8,limited,11.288431310840432,-16.297104169935775,32.589134371624105,0.9994997498749375
CAP,threshold,common_path,6,ml_only,local_change_krw,8,8,8,limited,1.625,-2.402142857142857,4.75,0.9994997498749375
CAP,threshold,common_path,6,ml_only,delta_log_volume,8,8,8,limited,0.15015825015401418,-0.3378617559180899,0.7702959715456735,0.9994997498749375
CAP,threshold,common_path,6,ml_only,delta_local_bp,8,8,8,limited,11.433084382604012,-16.32370053102194,32.794262960029926,0.9994997498749375
CAP,threshold,common_path,6,ml_only,delta_quote_bp,8,8,8,limited,0.4969947889034637,-0.5127512552970516,1.4946622835193657,0.9994997498749375
CAP,threshold,common_path,6,ml_only,delta_fx_bp,8,8,8,limited,-5.997376765769259,-21.715020859576697,13.24041274763319,0.9994997498749375
CAP,threshold,common_path,6,ml_only,delta_market_bp,8,8,8,limited,-9.596065335634584,-32.0124495928106,11.820588939960981,0.9994997498749375
CAP,threshold,common_path,6,ml_only,delta_g_bp,8,8,8,limited,-0.17765182522072046,-0.4289552960724805,0.036349398544247055,0.9994997498749375
CAP,threshold,common_path,6,ml_only,fall10,8,8,8,limited,0.25,0.0,0.5,0.9994997498749375
CAP,threshold,common_path,6,ml_only,local_down,8,8,8,limited,0.25,0.0,0.5714285714285714,0.9994997498749375
CAP,threshold,common_path,6,reference_only,e_now,10,10,8,limited,-5.749987471712649,-6.58363745421993,-4.496482247381844,0.9994997498749375
CAP,threshold,common_path,6,reference_only,delta_e,10,10,8,limited,3.0813411529182244,-0.6458303355119404,7.151907265916662,0.9994997498749375
CAP,threshold,common_path,6,reference_only,target,10,10,8,limited,-2.6686463187944254,-6.36902941152075,1.8989570674268272,0.9994997498749375
CAP,threshold,common_path,6,reference_only,local_logreturn_bp,10,10,8,limited,6.1240666680497515,-13.551675675243914,21.916780617163464,0.9994997498749375
CAP,threshold,common_path,6,reference_only,local_change_krw,10,10,8,limited,0.9,-2.0,3.25,0.9994997498749375
CAP,threshold,common_path,6,reference_only,delta_log_volume,10,10,8,limited,0.04456459218500068,-0.47773693331553907,0.5371663468343103,0.9994997498749375
CAP,threshold,common_path,6,reference_only,delta_local_bp,10,10,8,limited,6.019826571932912,-13.682468759894098,21.895003587951283,0.9994997498749375
CAP,threshold,common_path,6,reference_only,delta_quote_bp,10,10,8,limited,0.3104358657074487,-0.6491958504492482,1.1588281439361634,0.9994997498749375
CAP,threshold,common_path,6,reference_only,delta_fx_bp,10,10,8,limited,-4.922733479186091,-21.596384603969422,10.938741623590715,0.9994997498749375
CAP,threshold,common_path,6,reference_only,delta_market_bp,10,10,8,limited,1.7158732888758486,-9.436119304288502,12.265888871998841,0.9994997498749375
CAP,threshold,common_path,6,reference_only,delta_g_bp,10,10,8,limited,-0.0420610944121519,-0.281178975290262,0.13643946649026303,0.9994997498749375
CAP,threshold,common_path,6,reference_only,fall10,10,10,8,limited,0.0,0.0,0.0,0.9994997498749375
CAP,threshold,common_path,6,reference_only,local_down,10,10,8,limited,0.3,0.07692307692307693,0.6666666666666666,0.9994997498749375
CAP,threshold,common_path,6,neither,e_now,132,132,60,adequate,-6.462012402658901,-7.298658095205677,-5.602025576654494,1.0
CAP,threshold,common_path,6,neither,delta_e,132,132,60,adequate,4.901232258035036,3.737240155958725,6.127745118578911,1.0
CAP,threshold,common_path,6,neither,target,132,132,60,adequate,-1.5607801446238647,-2.5123240603918866,-0.5160373422950333,1.0
CAP,threshold,common_path,6,neither,local_logreturn_bp,132,132,60,adequate,6.2767078317631535,1.6512015478620974,10.710388801745411,1.0
CAP,threshold,common_path,6,neither,local_change_krw,132,132,60,adequate,0.9166666666666666,0.24051833122629582,1.563239472349061,1.0
CAP,threshold,common_path,6,neither,delta_log_volume,132,132,60,adequate,-0.29827820224883117,-0.42708735803926495,-0.16126781804927853,1.0
CAP,threshold,common_path,6,neither,delta_local_bp,132,132,60,adequate,6.308973015288493,1.661972244634838,10.781640245709134,1.0
CAP,threshold,common_path,6,neither,delta_quote_bp,132,132,60,adequate,0.2047032805491966,-0.08262571240020174,0.4654307434308507,1.0
CAP,threshold,common_path,6,neither,delta_fx_bp,132,132,60,adequate,-6.620841131273863,-14.618860170800456,1.1928930330406708,1.0
CAP,threshold,common_path,6,neither,delta_market_bp,132,132,60,adequate,5.035384837000903,-1.4481596076977887,11.703089019310363,1.0
CAP,threshold,common_path,6,neither,delta_g_bp,132,132,60,adequate,-0.026987743529475895,-0.10462092091352357,0.06272816445224848,1.0
CAP,threshold,common_path,6,neither,fall10,132,132,60,adequate,0.022727272727272728,0.006531730971958676,0.0425531914893617,1.0
CAP,threshold,common_path,6,neither,local_down,132,132,60,adequate,0.3106060606060606,0.23254313578394598,0.4000680272108843,1.0
CAP,threshold,common_path,12,both,e_now,89,89,45,adequate,3.3815344705045907,1.1875000536158409,5.81628788084134,1.0
CAP,threshold,common_path,12,both,delta_e,89,89,45,adequate,-4.274991591161176,-6.851077921803741,-1.934514057750948,1.0
CAP,threshold,common_path,12,both,target,89,89,45,adequate,-0.8934571206565858,-2.4165101189516096,0.2664923348455051,1.0
CAP,threshold,common_path,12,both,local_logreturn_bp,89,89,45,adequate,-1.1562559977861224,-8.941149948277015,6.994872371726377,1.0
CAP,threshold,common_path,12,both,local_change_krw,89,89,45,adequate,-0.16853932584269662,-1.3210998877665545,1.0392285861713106,1.0
CAP,threshold,common_path,12,both,delta_log_volume,89,89,45,adequate,0.08971011705105328,-0.1393648265684741,0.3136643966508921,1.0
CAP,threshold,common_path,12,both,delta_local_bp,89,89,45,adequate,-1.163726858185399,-9.029874779568402,7.028749568457537,1.0
CAP,threshold,common_path,12,both,delta_quote_bp,89,89,45,adequate,-0.5310141878438371,-1.0753711944255382,-0.056301091517526956,1.0
CAP,threshold,common_path,12,both,delta_fx_bp,89,89,45,adequate,8.830787003695036,-5.034743428609143,21.367364680572155,1.0
CAP,threshold,common_path,12,both,delta_market_bp,89,89,45,adequate,-11.532968256438606,-23.08123229789436,-1.1641999501685307,1.0
CAP,threshold,common_path,12,both,delta_g_bp,89,89,45,adequate,0.12193070761216987,0.02274555938275756,0.23183041208022517,1.0
CAP,threshold,common_path,12,both,fall10,89,89,45,adequate,0.2696629213483146,0.17923038728897714,0.37142857142857144,1.0
CAP,threshold,common_path,12,both,local_down,89,89,45,adequate,0.47191011235955055,0.34477370689655173,0.5982242990654204,1.0
CAP,threshold,common_path,12,ml_only,e_now,8,8,8,limited,2.085996482223814,1.3063598907461766,2.6074221696111146,0.9994997498749375
CAP,threshold,common_path,12,ml_only,delta_e,8,8,8,limited,-0.7637982784022224,-5.145685528783063,2.884003549630321,0.9994997498749375
CAP,threshold,common_path,12,ml_only,target,8,8,8,limited,1.3221982038215916,-3.1458322156562772,4.963697201893617,0.9994997498749375
CAP,threshold,common_path,12,ml_only,local_logreturn_bp,8,8,8,limited,13.098088042514195,-29.471935967848694,46.9784574400176,0.9994997498749375
CAP,threshold,common_path,12,ml_only,local_change_krw,8,8,8,limited,1.875,-4.338333333333333,6.836458333333335,0.9994997498749375
CAP,threshold,common_path,12,ml_only,delta_log_volume,8,8,8,limited,0.030162897655570342,-0.20412687977698052,0.3337423183718175,0.9994997498749375
CAP,threshold,common_path,12,ml_only,delta_local_bp,8,8,8,limited,13.329538705224092,-29.399762367607472,47.33506262624082,0.9994997498749375
CAP,threshold,common_path,12,ml_only,delta_quote_bp,8,8,8,limited,0.1225799613223954,-1.3514230972684107,0.9085671805757906,0.9994997498749375
CAP,threshold,common_path,12,ml_only,delta_fx_bp,8,8,8,limited,0.3543255693132945,-22.450023245352607,30.683926540517998,0.9994997498749375
CAP,threshold,common_path,12,ml_only,delta_market_bp,8,8,8,limited,-14.578639523975909,-33.05611128453367,8.951611948613946,0.9994997498749375
CAP,threshold,common_path,12,ml_only,delta_g_bp,8,8,8,limited,0.008397009713544228,-0.2314116031904597,0.22958402431255687,0.9994997498749375
CAP,threshold,common_path,12,ml_only,fall10,8,8,8,limited,0.125,0.0,0.36363636363636365,0.9994997498749375
CAP,threshold,common_path,12,ml_only,local_down,8,8,8,limited,0.375,0.0,0.75,0.9994997498749375
CAP,threshold,common_path,12,reference_only,e_now,10,10,8,limited,-5.749987471712649,-6.58363745421993,-4.496482247381844,0.9994997498749375
CAP,threshold,common_path,12,reference_only,delta_e,10,10,8,limited,1.6689389771910954,-2.1789164261605487,6.024277537426482,0.9994997498749375
CAP,threshold,common_path,12,reference_only,target,10,10,8,limited,-4.081048494521554,-7.958699803486116,0.594241389156067,0.9994997498749375
CAP,threshold,common_path,12,reference_only,local_logreturn_bp,10,10,8,limited,-0.06853239573440355,-23.929939368695003,16.402450252493438,0.9994997498749375
CAP,threshold,common_path,12,reference_only,local_change_krw,10,10,8,limited,0.0,-3.5,2.4012500000000006,0.9994997498749375
CAP,threshold,common_path,12,reference_only,delta_log_volume,10,10,8,limited,-0.43662264097377557,-0.8841370984806445,0.012864465983270769,0.9994997498749375
CAP,threshold,common_path,12,reference_only,delta_local_bp,10,10,8,limited,-0.08473895082178302,-23.689091699184083,16.179333351136513,0.9994997498749375
CAP,threshold,common_path,12,reference_only,delta_quote_bp,10,10,8,limited,-1.1964596249148334,-3.0173041373072875,0.12255358910174413,0.9994997498749375
CAP,threshold,common_path,12,reference_only,delta_fx_bp,10,10,8,limited,9.567287908495123,-17.137619643010304,35.0991152485241,0.9994997498749375
CAP,threshold,common_path,12,reference_only,delta_market_bp,10,10,8,limited,-6.724494072863116,-28.45469894914875,12.344780832972548,0.9994997498749375
CAP,threshold,common_path,12,reference_only,delta_g_bp,10,10,8,limited,0.10734371729711904,-0.20010897567235542,0.45248718826126544,0.9994997498749375
CAP,threshold,common_path,12,reference_only,fall10,10,10,8,limited,0.0,0.0,0.0,0.9994997498749375
CAP,threshold,common_path,12,reference_only,local_down,10,10,8,limited,0.3,0.07692307692307693,0.6666666666666666,0.9994997498749375
CAP,threshold,common_path,12,neither,e_now,132,132,60,adequate,-6.462012402658901,-7.298658095205677,-5.602025576654494,1.0
CAP,threshold,common_path,12,neither,delta_e,132,132,60,adequate,4.51474529705459,3.4178231004650583,5.625897739617612,1.0
CAP,threshold,common_path,12,neither,target,132,132,60,adequate,-1.9472671056043103,-3.282237414126623,-0.5574326843852223,1.0
CAP,threshold,common_path,12,neither,local_logreturn_bp,132,132,60,adequate,13.880641782347388,4.054780464359961,23.100162913717625,1.0
CAP,threshold,common_path,12,neither,local_change_krw,132,132,60,adequate,2.0303030303030303,0.594153770572341,3.388683736489963,1.0
CAP,threshold,common_path,12,neither,delta_log_volume,132,132,60,adequate,-0.17841135713291756,-0.3395794403209984,-0.02751543196676763,1.0
CAP,threshold,common_path,12,neither,delta_local_bp,132,132,60,adequate,13.95150838232949,4.034721644917813,23.249846654386538,1.0
CAP,threshold,common_path,12,neither,delta_quote_bp,132,132,60,adequate,-0.7733833179509536,-1.1917925670721468,-0.38007816150945134,1.0
CAP,threshold,common_path,12,neither,delta_fx_bp,132,132,60,adequate,-7.977576258111257,-19.97963768075271,3.946395095981951,1.0
CAP,threshold,common_path,12,neither,delta_market_bp,132,132,60,adequate,-0.8784678031468857,-9.009607457811864,7.434043624463368,1.0
CAP,threshold,common_path,12,neither,delta_g_bp,132,132,60,adequate,0.19266429393396042,0.08145229484285856,0.3112228072422244,1.0
CAP,threshold,common_path,12,neither,fall10,132,132,60,adequate,0.022727272727272728,0.006493506493506494,0.04310344827586207,1.0
CAP,threshold,common_path,12,neither,local_down,132,132,60,adequate,0.2727272727272727,0.1772858701582106,0.3706462891946763,1.0
PCA,linear,full12,12,both,e_now,262,262,69,adequate,4.185072423007098,2.746137567631449,5.583566809258311,1.0
PCA,linear,full12,12,both,delta_e,262,262,69,adequate,-5.656183617882171,-6.778382846921353,-4.593827518969201,1.0
PCA,linear,full12,12,both,target,262,262,69,adequate,-1.471111194875073,-2.913304592924512,-0.19608598159178323,1.0
PCA,linear,full12,12,both,local_logreturn_bp,262,262,69,adequate,-3.128886446114573,-8.655271152800816,2.6104652481914994,1.0
PCA,linear,full12,12,both,local_change_krw,262,262,69,adequate,-0.4580152671755725,-1.270782826381569,0.3800636888101899,1.0
PCA,linear,full12,12,both,delta_log_volume,262,262,69,adequate,0.059210297137095504,-0.018458243114361193,0.13223907101353868,1.0
PCA,linear,full12,12,both,delta_local_bp,262,262,69,adequate,-3.1768998202448056,-8.686896231658928,2.530568070340408,1.0
PCA,linear,full12,12,both,delta_quote_bp,262,262,69,adequate,-0.032358186781561174,-0.38688661353218284,0.3494992245302822,1.0
PCA,linear,full12,12,both,delta_fx_bp,262,262,69,adequate,-0.6135816483920598,-6.543597183585606,6.180690115261279,1.0
PCA,linear,full12,12,both,delta_market_bp,262,262,69,adequate,-1.8106991319272705,-7.570432556716121,3.5739449996268027,1.0
PCA,linear,full12,12,both,delta_g_bp,262,262,69,adequate,-0.022644830536597778,-0.08264425443840438,0.042332074314188985,1.0
PCA,linear,full12,12,both,fall10,262,262,69,adequate,0.33969465648854963,0.28888888888888886,0.3916709621993127,1.0
PCA,linear,full12,12,both,local_down,262,262,69,adequate,0.4770992366412214,0.4008430100777627,0.5513362750160384,1.0
PCA,linear,full12,12,ml_only,e_now,12,12,7,limited,-9.20354808953289,-16.960993014438156,-1.5544196996101243,0.9994997498749375
PCA,linear,full12,12,ml_only,delta_e,12,12,7,limited,4.11578081935715,-4.946895055118641,11.65370517657953,0.9994997498749375
PCA,linear,full12,12,ml_only,target,12,12,7,limited,-5.08776727017574,-8.487032380024766,-1.3859273140261552,0.9994997498749375
PCA,linear,full12,12,ml_only,local_logreturn_bp,12,12,7,limited,1.2249771207778561,-22.60036517070751,26.60795119208451,0.9994997498749375
PCA,linear,full12,12,ml_only,local_change_krw,12,12,7,limited,0.16666666666666666,-3.35762987012987,3.9075000000000046,0.9994997498749375
PCA,linear,full12,12,ml_only,delta_log_volume,12,12,7,limited,-0.12411807848779584,-0.3318949589536812,0.167836490222701,0.9994997498749375
PCA,linear,full12,12,ml_only,delta_local_bp,12,12,7,limited,1.1328892724502444,-22.66418072275379,26.478908941079364,0.9994997498749375
PCA,linear,full12,12,ml_only,delta_quote_bp,12,12,7,limited,-0.41001032490176476,-1.4873891600637492,0.8561763669516496,0.9994997498749375
PCA,linear,full12,12,ml_only,delta_fx_bp,12,12,7,limited,16.973962597151314,-14.782527618335902,41.72098849227562,0.9994997498749375
PCA,linear,full12,12,ml_only,delta_market_bp,12,12,7,limited,-13.493192847898902,-31.035603137811705,2.7174658731954073,0.9994997498749375
PCA,linear,full12,12,ml_only,delta_g_bp,12,12,7,limited,-0.08786787744288531,-0.23617691371546412,0.10159585398355583,0.9994997498749375
PCA,linear,full12,12,ml_only,fall10,12,12,7,limited,0.16666666666666666,0.0,0.46221719457013616,0.9994997498749375
PCA,linear,full12,12,ml_only,local_down,12,12,7,limited,0.3333333333333333,0.0,0.8,0.9994997498749375
PCA,linear,full12,12,reference_only,e_now,124,124,47,adequate,-7.036579380250702,-8.140271926005141,-5.949058074312115,1.0
PCA,linear,full12,12,reference_only,delta_e,124,124,47,adequate,6.013976092269127,3.6131524517192983,8.830234662900269,1.0
PCA,linear,full12,12,reference_only,target,124,124,47,adequate,-1.0226032879815747,-3.0544375215073893,1.2922140116818033,1.0
PCA,linear,full12,12,reference_only,local_logreturn_bp,124,124,47,adequate,-3.0249590098733177,-10.597643544003535,3.4325532148250906,1.0
