definition,variant,information,calibration,threshold_bp,sample,strategy,fold,n,events,alarms,true_positives,false_positives,false_negatives,alarm_rate,recall,precision,cost,missed_severity_bp
EQ,original,F,raw,-5.0,full,ml_selected,2025-12,139,48.0,84.5,43.75,40.75,4.25,0.6079136690647482,0.9114583333333334,0.5177514792899408,0.05683453237410073,0.6665208870584383
EQ,original,F,raw,-5.0,full,ml_selected,2026-01,137,35.0,83.75,31.0,52.75,4.0,0.6113138686131386,0.8857142857142857,0.3701492537313433,0.06478102189781022,0.11037016772912338
EQ,original,F,raw,-5.0,full,ml_selected,2026-02,128,40.0,87.75,36.5,51.25,3.5,0.685546875,0.9125,0.41595441595441596,0.06464843750000002,0.04676660036364313
EQ,original,F,raw,-5.0,full,ml_selected,2026-03,105,41.0,56.5,35.0,21.5,6.0,0.5380952380952381,0.8536585365853658,0.6194690265486725,0.0719047619047619,0.4366628503912252
EQ,original,F,raw,-5.0,full,linear,2025-12,139,48.0,90.0,44.0,46.0,4.0,0.6474820143884892,0.9166666666666666,0.4888888888888889,0.05899280575539568,0.6132623172424864
EQ,original,F,raw,-5.0,full,linear,2026-01,137,35.0,137.0,35.0,102.0,0.0,1.0,1.0,0.25547445255474455,0.07445255474452554,0.0
EQ,original,F,raw,-5.0,full,linear,2026-02,128,40.0,109.0,39.0,70.0,1.0,0.8515625,0.975,0.3577981651376147,0.06171875,0.024987360153512175
EQ,original,F,raw,-5.0,full,linear,2026-03,105,41.0,55.0,36.0,19.0,5.0,0.5238095238095238,0.8780487804878049,0.6545454545454545,0.06095238095238095,0.4159906124155141
EQ,original,F,raw,-5.0,full,threshold,2025-12,139,48.0,84.0,42.0,42.0,6.0,0.60431654676259,0.875,0.5,0.06906474820143885,0.6834360256645161
EQ,original,F,raw,-5.0,full,threshold,2026-01,137,35.0,96.0,31.0,65.0,4.0,0.7007299270072993,0.8857142857142857,0.3229166666666667,0.07372262773722629,0.06484441179294304
EQ,original,F,raw,-5.0,full,threshold,2026-02,128,40.0,93.0,36.0,57.0,4.0,0.7265625,0.9,0.3870967741935484,0.07265625,0.23084645625289155
EQ,original,F,raw,-5.0,full,threshold,2026-03,105,41.0,54.0,36.0,18.0,5.0,0.5142857142857142,0.8780487804878049,0.6666666666666666,0.06,0.43094438729000833
EQ,original,F,raw,-5.0,full,historical,2025-12,139,48.0,139.0,48.0,91.0,0.0,1.0,1.0,0.34532374100719426,0.06546762589928055,0.0
EQ,original,F,raw,-5.0,full,historical,2026-01,137,35.0,137.0,35.0,102.0,0.0,1.0,1.0,0.25547445255474455,0.07445255474452554,0.0
EQ,original,F,raw,-5.0,full,historical,2026-02,128,40.0,128.0,40.0,88.0,0.0,1.0,1.0,0.3125,0.06874999999999999,0.0
EQ,original,F,raw,-5.0,full,historical,2026-03,105,41.0,105.0,41.0,64.0,0.0,1.0,1.0,0.3904761904761905,0.06095238095238094,0.0
EQ,original,F,raw,-5.0,full,state_hist,2025-12,139,48.0,74.0,41.0,33.0,7.0,0.5323741007194245,0.8541666666666666,0.5540540540540541,0.06906474820143886,0.7513136452087955
EQ,original,F,raw,-5.0,full,state_hist,2026-01,137,35.0,56.0,25.0,31.0,10.0,0.40875912408759124,0.7142857142857143,0.44642857142857145,0.08832116788321169,0.27249187913390494
EQ,original,F,raw,-5.0,full,state_hist,2026-02,128,40.0,73.0,36.0,37.0,4.0,0.5703125,0.9,0.4931506849315068,0.057031250000000006,0.0594880792388966
EQ,original,F,raw,-5.0,full,state_hist,2026-03,105,41.0,47.0,31.0,16.0,10.0,0.44761904761904764,0.7560975609756098,0.6595744680851063,0.10095238095238095,0.5813371729557957
EQ,original,F,raw,-5.0,full,always_alarm,2025-12,139,48.0,139.0,48.0,91.0,0.0,1.0,1.0,0.34532374100719426,0.06546762589928055,0.0
EQ,original,F,raw,-5.0,full,always_alarm,2026-01,137,35.0,137.0,35.0,102.0,0.0,1.0,1.0,0.25547445255474455,0.07445255474452554,0.0
EQ,original,F,raw,-5.0,full,always_alarm,2026-02,128,40.0,128.0,40.0,88.0,0.0,1.0,1.0,0.3125,0.06874999999999999,0.0
EQ,original,F,raw,-5.0,full,always_alarm,2026-03,105,41.0,105.0,41.0,64.0,0.0,1.0,1.0,0.3904761904761905,0.06095238095238094,0.0
EQ,original,F,raw,-5.0,full,never_alarm,2025-12,139,48.0,0.0,0.0,0.0,48.0,0.0,0.0,,0.31079136690647485,3.2042486591445254
EQ,original,F,raw,-5.0,full,never_alarm,2026-01,137,35.0,0.0,0.0,0.0,35.0,0.0,0.0,,0.22992700729927007,1.51588758942898
EQ,original,F,raw,-5.0,full,never_alarm,2026-02,128,40.0,0.0,0.0,0.0,40.0,0.0,0.0,,0.28125,3.39993550993521
EQ,original,F,raw,-5.0,full,never_alarm,2026-03,105,41.0,0.0,0.0,0.0,41.0,0.0,0.0,,0.3514285714285715,4.7786826472415465
EQ,original,F,raw,-5.0,nonoverlap,ml_selected,2025-12,40,14.0,23.75,12.5,11.25,1.5,0.59375,0.8928571428571429,0.5263157894736842,0.061875,0.6810938226259544
EQ,original,F,raw,-5.0,nonoverlap,ml_selected,2026-01,37,12.0,24.25,11.0,13.25,1.0,0.6554054054054054,0.9166666666666666,0.4536082474226804,0.06013513513513514,0.0375611505743631
EQ,original,F,raw,-5.0,nonoverlap,ml_selected,2026-02,36,12.0,26.0,11.0,15.0,1.0,0.7222222222222222,0.9166666666666666,0.4230769230769231,0.06666666666666668,0.021661050532507393
EQ,original,F,raw,-5.0,nonoverlap,ml_selected,2026-03,25,10.0,10.75,8.0,2.75,2.0,0.43,0.8,0.7441860465116279,0.083,0.9480794160557305
EQ,original,F,raw,-5.0,nonoverlap,linear,2025-12,40,14.0,24.0,12.0,12.0,2.0,0.6,0.8571428571428571,0.5,0.075,0.7238004010835234
EQ,original,F,raw,-5.0,nonoverlap,linear,2026-01,37,12.0,37.0,12.0,25.0,0.0,1.0,1.0,0.32432432432432434,0.06756756756756759,0.0
EQ,original,F,raw,-5.0,nonoverlap,linear,2026-02,36,12.0,30.0,12.0,18.0,0.0,0.8333333333333334,1.0,0.4,0.05000000000000001,0.0
EQ,original,F,raw,-5.0,nonoverlap,linear,2026-03,25,10.0,11.0,8.0,3.0,2.0,0.44,0.8,0.7272727272727273,0.084,0.9480794160557305
EQ,original,F,raw,-5.0,nonoverlap,threshold,2025-12,40,14.0,23.0,12.0,11.0,2.0,0.575,0.8571428571428571,0.5217391304347826,0.07250000000000001,0.7238004010835234
EQ,original,F,raw,-5.0,nonoverlap,threshold,2026-01,37,12.0,28.0,11.0,17.0,1.0,0.7567567567567568,0.9166666666666666,0.39285714285714285,0.07027027027027027,0.0375611505743631
EQ,original,F,raw,-5.0,nonoverlap,threshold,2026-02,36,12.0,26.0,11.0,15.0,1.0,0.7222222222222222,0.9166666666666666,0.4230769230769231,0.06666666666666668,0.21970281112988457
EQ,original,F,raw,-5.0,nonoverlap,threshold,2026-03,25,10.0,11.0,8.0,3.0,2.0,0.44,0.8,0.7272727272727273,0.084,0.9480794160557305
EQ,original,F,raw,-5.0,nonoverlap,historical,2025-12,40,14.0,40.0,14.0,26.0,0.0,1.0,1.0,0.35,0.065,0.0
EQ,original,F,raw,-5.0,nonoverlap,historical,2026-01,37,12.0,37.0,12.0,25.0,0.0,1.0,1.0,0.32432432432432434,0.06756756756756759,0.0
EQ,original,F,raw,-5.0,nonoverlap,historical,2026-02,36,12.0,36.0,12.0,24.0,0.0,1.0,1.0,0.3333333333333333,0.06666666666666668,0.0
EQ,original,F,raw,-5.0,nonoverlap,historical,2026-03,25,10.0,25.0,10.0,15.0,0.0,1.0,1.0,0.4,0.06000000000000001,0.0
EQ,original,F,raw,-5.0,nonoverlap,state_hist,2025-12,40,14.0,22.0,12.0,10.0,2.0,0.55,0.8571428571428571,0.5454545454545454,0.07,0.7238004010835234
EQ,original,F,raw,-5.0,nonoverlap,state_hist,2026-01,37,12.0,17.0,9.0,8.0,3.0,0.4594594594594595,0.75,0.5294117647058824,0.0945945945945946,0.20684644517066184
EQ,original,F,raw,-5.0,nonoverlap,state_hist,2026-02,36,12.0,23.0,11.0,12.0,1.0,0.6388888888888888,0.9166666666666666,0.4782608695652174,0.05833333333333335,0.021661050532507393
EQ,original,F,raw,-5.0,nonoverlap,state_hist,2026-03,25,10.0,10.0,8.0,2.0,2.0,0.4,0.8,0.8,0.08,0.9480794160557305
EQ,original,F,raw,-5.0,nonoverlap,always_alarm,2025-12,40,14.0,40.0,14.0,26.0,0.0,1.0,1.0,0.35,0.065,0.0
EQ,original,F,raw,-5.0,nonoverlap,always_alarm,2026-01,37,12.0,37.0,12.0,25.0,0.0,1.0,1.0,0.32432432432432434,0.06756756756756759,0.0
EQ,original,F,raw,-5.0,nonoverlap,always_alarm,2026-02,36,12.0,36.0,12.0,24.0,0.0,1.0,1.0,0.3333333333333333,0.06666666666666668,0.0
EQ,original,F,raw,-5.0,nonoverlap,always_alarm,2026-03,25,10.0,25.0,10.0,15.0,0.0,1.0,1.0,0.4,0.06000000000000001,0.0
EQ,original,F,raw,-5.0,nonoverlap,never_alarm,2025-12,40,14.0,0.0,0.0,0.0,14.0,0.0,0.0,,0.315,2.820622150286694
EQ,original,F,raw,-5.0,nonoverlap,never_alarm,2026-01,37,12.0,0.0,0.0,0.0,12.0,0.0,0.0,,0.2918918918918919,1.8593727312177584
EQ,original,F,raw,-5.0,nonoverlap,never_alarm,2026-02,36,12.0,0.0,0.0,0.0,12.0,0.0,0.0,,0.30000000000000004,4.492297426268001
EQ,original,F,raw,-5.0,nonoverlap,never_alarm,2026-03,25,10.0,0.0,0.0,0.0,10.0,0.0,0.0,,0.36,4.9206456720284
EQ,original,F,raw,-10.0,full,ml_selected,2025-12,139,29.0,44.5,23.0,21.5,6.0,0.32014388489208634,0.7931034482758621,0.5168539325842697,0.054316546762589936,0.5839594856592192
EQ,original,F,raw,-10.0,full,ml_selected,2026-01,137,17.0,29.25,10.0,19.25,7.0,0.21350364963503649,0.5882352941176471,0.3418803418803419,0.060036496350364975,0.19087660218459668
EQ,original,F,raw,-10.0,full,ml_selected,2026-02,128,27.0,49.0,25.0,24.0,2.0,0.3828125,0.9259259259259259,0.5102040816326531,0.03281250000000001,0.07871317970079086
EQ,original,F,raw,-10.0,full,ml_selected,2026-03,105,31.0,38.0,22.0,16.0,9.0,0.3619047619047619,0.7096774193548387,0.5789473684210527,0.0923809523809524,0.49771451196128497
EQ,original,F,raw,-10.0,full,linear,2025-12,139,29.0,49.0,23.0,26.0,6.0,0.35251798561151076,0.7931034482758621,0.46938775510204084,0.05755395683453238,0.5839594856592192
EQ,original,F,raw,-10.0,full,linear,2026-01,137,17.0,99.0,16.0,83.0,1.0,0.7226277372262774,0.9411764705882353,0.16161616161616163,0.06715328467153284,0.0011673446630991518
EQ,original,F,raw,-10.0,full,linear,2026-02,128,27.0,57.0,26.0,31.0,1.0,0.4453125,0.9629629629629629,0.45614035087719296,0.03125,0.002873484921115249
EQ,original,F,raw,-10.0,full,linear,2026-03,105,31.0,39.0,23.0,16.0,8.0,0.37142857142857144,0.7419354838709677,0.5897435897435898,0.08380952380952382,0.47038924276879107
EQ,original,F,raw,-10.0,full,threshold,2025-12,139,29.0,42.0,22.0,20.0,7.0,0.302158273381295,0.7586206896551724,0.5238095238095238,0.05971223021582734,0.6347600595682643
EQ,original,F,raw,-10.0,full,threshold,2026-01,137,17.0,41.0,10.0,31.0,7.0,0.29927007299270075,0.5882352941176471,0.24390243902439024,0.06861313868613138,0.17884841824119257
EQ,original,F,raw,-10.0,full,threshold,2026-02,128,27.0,60.0,21.0,39.0,6.0,0.46875,0.7777777777777778,0.35,0.07265625,0.11414892139782756
EQ,original,F,raw,-10.0,full,threshold,2026-03,105,31.0,29.0,18.0,11.0,13.0,0.2761904761904762,0.5806451612903226,0.6206896551724138,0.1219047619047619,0.7417536201570556
EQ,original,F,raw,-10.0,full,historical,2025-12,139,29.0,139.0,29.0,110.0,0.0,1.0,1.0,0.20863309352517986,0.07913669064748201,0.0
EQ,original,F,raw,-10.0,full,historical,2026-01,137,17.0,137.0,17.0,120.0,0.0,1.0,1.0,0.12408759124087591,0.08759124087591241,0.0
EQ,original,F,raw,-10.0,full,historical,2026-02,128,27.0,128.0,27.0,101.0,0.0,1.0,1.0,0.2109375,0.07890625,0.0
EQ,original,F,raw,-10.0,full,historical,2026-03,105,31.0,105.0,31.0,74.0,0.0,1.0,1.0,0.29523809523809524,0.07047619047619046,0.0
EQ,original,F,raw,-10.0,full,state_hist,2025-12,139,29.0,43.0,23.0,20.0,6.0,0.30935251798561153,0.7931034482758621,0.5348837209302325,0.05323741007194245,0.5839594856592192
EQ,original,F,raw,-10.0,full,state_hist,2026-01,137,17.0,23.0,9.0,14.0,8.0,0.1678832116788321,0.5294117647058824,0.391304347826087,0.06277372262773724,0.2097589707379264
EQ,original,F,raw,-10.0,full,state_hist,2026-02,128,27.0,45.0,25.0,20.0,2.0,0.3515625,0.9259259259259259,0.5555555555555556,0.029687500000000002,0.07871317970079086
EQ,original,F,raw,-10.0,full,state_hist,2026-03,105,31.0,31.0,20.0,11.0,11.0,0.29523809523809524,0.6451612903225806,0.6451612903225806,0.10476190476190476,0.5141472601986339
EQ,original,F,raw,-10.0,full,always_alarm,2025-12,139,29.0,139.0,29.0,110.0,0.0,1.0,1.0,0.20863309352517986,0.07913669064748201,0.0
EQ,original,F,raw,-10.0,full,always_alarm,2026-01,137,17.0,137.0,17.0,120.0,0.0,1.0,1.0,0.12408759124087591,0.08759124087591241,0.0
EQ,original,F,raw,-10.0,full,always_alarm,2026-02,128,27.0,128.0,27.0,101.0,0.0,1.0,1.0,0.2109375,0.07890625,0.0
EQ,original,F,raw,-10.0,full,always_alarm,2026-03,105,31.0,105.0,31.0,74.0,0.0,1.0,1.0,0.29523809523809524,0.07047619047619046,0.0
EQ,original,F,raw,-10.0,full,never_alarm,2025-12,139,29.0,0.0,0.0,0.0,29.0,0.0,0.0,,0.18776978417266188,1.821135061848711
EQ,original,F,raw,-10.0,full,never_alarm,2026-01,137,17.0,0.0,0.0,0.0,17.0,0.0,0.0,,0.11167883211678832,0.6150721689403652
EQ,original,F,raw,-10.0,full,never_alarm,2026-02,128,27.0,0.0,0.0,0.0,27.0,0.0,0.0,,0.18984375,2.0715455088394963
EQ,original,F,raw,-10.0,full,never_alarm,2026-03,105,31.0,0.0,0.0,0.0,31.0,0.0,0.0,,0.2657142857142857,3.0795363062255
EQ,original,F,raw,-10.0,nonoverlap,ml_selected,2025-12,40,7.0,11.5,4.0,7.5,3.0,0.2875,0.5714285714285714,0.34782608695652173,0.08625000000000001,0.6130343851764053
EQ,original,F,raw,-10.0,nonoverlap,ml_selected,2026-01,37,5.0,6.25,2.0,4.25,3.0,0.16891891891891891,0.4,0.32,0.08445945945945947,0.3629245793021413
EQ,original,F,raw,-10.0,nonoverlap,ml_selected,2026-02,36,9.0,14.75,9.0,5.75,0.0,0.4097222222222222,1.0,0.6101694915254238,0.015972222222222224,0.0
EQ,original,F,raw,-10.0,nonoverlap,ml_selected,2026-03,25,9.0,9.0,7.0,2.0,2.0,0.36,0.7777777777777778,0.7777777777777778,0.08,0.5480794160557305
EQ,original,F,raw,-10.0,nonoverlap,linear,2025-12,40,7.0,11.0,4.0,7.0,3.0,0.275,0.5714285714285714,0.36363636363636365,0.085,0.6130343851764053
EQ,original,F,raw,-10.0,nonoverlap,linear,2026-01,37,5.0,26.0,5.0,21.0,0.0,0.7027027027027027,1.0,0.19230769230769232,0.056756756756756774,0.0
EQ,original,F,raw,-10.0,nonoverlap,linear,2026-02,36,9.0,18.0,9.0,9.0,0.0,0.5,1.0,0.5,0.025,0.0
EQ,original,F,raw,-10.0,nonoverlap,linear,2026-03,25,9.0,9.0,7.0,2.0,2.0,0.36,0.7777777777777778,0.7777777777777778,0.08,0.5480794160557305
