definition,variant,information,calibration,threshold_bp,sample,reference,n,block_days,reference_cost,ml_cost,difference,difference_lo,difference_hi,improvement_pct,improvement_lo,improvement_hi,ratio_valid_fraction,p_centered_boot
CAP,own_scale,F,raw,-20.0,nonoverlap,threshold,138,5,0.02101449275362319,0.026086956521739132,-0.005072463768115942,-0.018493150684931507,0.0032,-24.13793103448275,-200.0,18.18181818181818,0.9959979989994997,0.5405
CAP,own_scale,F,raw,-20.0,nonoverlap,historical,138,5,0.026086956521739132,0.026086956521739132,0.0,0.0,0.0,0.0,0.0,0.0,0.9954977488744372,1.0
CAP,own_scale,F,raw,-20.0,nonoverlap,state_hist,138,5,0.026086956521739132,0.026086956521739132,0.0,0.0,0.0,0.0,0.0,0.0,0.9954977488744372,1.0
CAP,own_scale,F,calibrated,-5.0,full,linear,509,5,0.05992141453831041,0.062524557956778,-0.002603143418467584,-0.009488053374649651,0.0045180911759436625,-4.344262295081968,-16.670833333333338,7.228036470550775,1.0,0.4665
CAP,own_scale,F,calibrated,-5.0,full,threshold,509,5,0.06719056974459725,0.062524557956778,0.004666011787819253,-0.0042398393194707,0.014483297413793101,6.944444444444444,-7.002664576802511,19.618528610354225,1.0,0.335
CAP,own_scale,F,calibrated,-5.0,full,historical,509,5,0.0719056974459725,0.062524557956778,0.009381139489194498,0.0022809367438645024,0.01686999163821337,13.046448087431692,3.2255986032590678,23.141105200945656,1.0,0.0105
CAP,own_scale,F,calibrated,-5.0,full,state_hist,509,5,0.07367387033398821,0.062524557956778,0.011149312377210216,0.0010218046856877757,0.023740425976005952,15.133333333333333,1.5371103730199294,28.629810944264083,1.0,0.053
CAP,own_scale,F,calibrated,-5.0,nonoverlap,linear,138,5,0.062318840579710155,0.061050724637681165,0.0012681159420289858,-0.01691319286687869,0.017166625886958647,2.0348837209302326,-29.493589743589734,26.547571121846474,1.0,0.879
CAP,own_scale,F,calibrated,-5.0,nonoverlap,threshold,138,5,0.04855072463768117,0.061050724637681165,-0.012499999999999999,-0.029256838905775077,0.002415481070653483,-25.746268656716413,-63.95804390108364,4.377768987341771,1.0,0.1315
CAP,own_scale,F,calibrated,-5.0,nonoverlap,historical,138,5,0.07246376811594203,0.061050724637681165,0.011413043478260871,-0.007887294191492438,0.029139710129706457,15.750000000000002,-11.295250896057338,39.356242017879936,1.0,0.2355
CAP,own_scale,F,calibrated,-5.0,nonoverlap,state_hist,138,5,0.07028985507246377,0.061050724637681165,0.00923913043478261,-0.007608695652173912,0.030040444893832154,13.144329896907216,-13.318470606246171,35.719808541973485,1.0,0.3255
CAP,own_scale,F,calibrated,-10.0,full,linear,509,5,0.05343811394891945,0.05009823182711198,0.0033398821218074666,-0.002748217468805704,0.009581119715456306,6.250000000000001,-5.411171678096245,16.897598369372567,1.0,0.2775
CAP,own_scale,F,calibrated,-10.0,full,threshold,509,5,0.05304518664047151,0.05009823182711198,0.002946954813359529,0.0007162384865450607,0.005275025783391257,5.555555555555557,1.4225378863609102,9.931564503482313,1.0,0.0135
CAP,own_scale,F,calibrated,-10.0,full,historical,509,5,0.08860510805500983,0.05009823182711198,0.03850687622789784,0.02835551008861406,0.0495119812472708,43.4589800443459,33.28150849827152,54.52711033667561,1.0,0.0005
CAP,own_scale,F,calibrated,-10.0,full,state_hist,509,5,0.051669941060903744,0.05009823182711198,0.0015717092337917482,-0.00495425787250384,0.007877310668784426,3.041825095057033,-10.412102591504137,14.611941843017537,1.0,0.6395
CAP,own_scale,F,calibrated,-10.0,nonoverlap,linear,138,5,0.052898550724637686,0.05,0.002898550724637682,-0.012499999999999999,0.019548872180451128,5.479452054794521,-28.571428571428566,35.1273796192609,1.0,0.6895
CAP,own_scale,F,calibrated,-10.0,nonoverlap,threshold,138,5,0.051449275362318844,0.05,0.0014492753623188406,-0.0007518796992481203,0.0034965034965034965,2.816901408450704,-1.7256503327283728,8.00322580645161,1.0,0.2435
CAP,own_scale,F,calibrated,-10.0,nonoverlap,historical,138,5,0.0927536231884058,0.05,0.04275362318840581,0.014892737823105328,0.06889141414141414,46.093750000000014,17.15418443496802,70.7705922396188,1.0,0.0025
CAP,own_scale,F,calibrated,-10.0,nonoverlap,state_hist,138,5,0.05144927536231885,0.05,0.0014492753623188402,-0.01500187969924812,0.01923219373219373,2.8169014084507027,-34.42905596382138,34.83231188287367,1.0,0.849
CAP,own_scale,F,calibrated,-20.0,full,linear,509,5,0.021414538310412578,0.01719056974459725,0.004223968565815324,-0.005883153624426178,0.013786862259084482,19.724770642201833,-41.147495872317,54.43341165769726,1.0,0.4245
CAP,own_scale,F,calibrated,-20.0,full,threshold,509,5,0.020825147347740672,0.01719056974459725,0.0036345776031434193,-0.007011237684729063,0.013539461594453657,17.452830188679243,-49.99999999999999,55.83101028549457,1.0,0.523
CAP,own_scale,F,calibrated,-20.0,full,historical,509,5,0.024754420432220044,0.01719056974459725,0.007563850687622789,-0.0013488904441139593,0.017334097687134002,30.555555555555546,-6.884510869565217,61.1127844712182,1.0,0.134
CAP,own_scale,F,calibrated,-20.0,full,state_hist,509,5,0.01944990176817289,0.01719056974459725,0.002259332023575638,-0.0022648150318371816,0.009282126388104646,11.616161616161614,-15.629464285714286,44.23076923076922,1.0,0.545
CAP,own_scale,F,calibrated,-20.0,nonoverlap,linear,138,5,0.026811594202898553,0.02355072463768116,0.0032608695652173933,-0.013138686131386858,0.017310363247863246,12.16216216216217,-76.9047619047619,60.0,1.0,0.6875
CAP,own_scale,F,calibrated,-20.0,nonoverlap,threshold,138,5,0.026086956521739132,0.02355072463768116,0.0025362318840579717,-0.012499999999999999,0.015897210088769903,9.722222222222225,-79.67592592592591,58.333333333333336,1.0,0.739
CAP,own_scale,F,calibrated,-20.0,nonoverlap,historical,138,5,0.028985507246376812,0.02355072463768116,0.005434782608695651,-0.0041666666666666675,0.01836448317307692,18.749999999999996,-22.222222222222225,59.70161290322582,0.9994997498749375,0.4735
CAP,own_scale,F,calibrated,-20.0,nonoverlap,state_hist,138,5,0.02246376811594203,0.02355072463768116,-0.0010869565217391307,-0.0037313432835820895,0.0007518796992481203,-4.838709677419356,-28.57142857142857,4.166666666666666,0.9994997498749375,0.4495
PCA,original,F,raw,-5.0,full,linear,509,5,0.06522593320235757,0.06355599214145384,0.001669941060903732,-0.010541824106619802,0.01191241078021167,2.56024096385542,-16.48989361702128,18.695558739255013,1.0,0.795
PCA,original,F,raw,-5.0,full,threshold,509,5,0.06954813359528489,0.06355599214145384,0.0059921414538310425,-0.004557247676221664,0.01676148242040581,8.615819209039548,-6.497021637320198,23.54788188484943,1.0,0.2815
PCA,original,F,raw,-5.0,full,historical,509,5,0.06836935166994106,0.06355599214145384,0.0048133595284872285,-0.011154555485498102,0.019008219770711647,7.040229885057469,-16.42284075119896,27.713757587642306,1.0,0.532
PCA,original,F,raw,-5.0,full,state_hist,509,5,0.07642436149312379,0.06355599214145384,0.012868369351669942,0.000549723230490017,0.028412171043023633,16.83804627249357,0.8730386215481366,31.15563012677108,1.0,0.0695
PCA,original,F,raw,-5.0,nonoverlap,linear,138,5,0.06884057971014494,0.06757246376811595,0.0012681159420289841,-0.016297453703703706,0.015926731078904993,1.8421052631578925,-24.66061259042635,22.815492021276594,1.0,0.8885
PCA,original,F,raw,-5.0,nonoverlap,threshold,138,5,0.07101449275362319,0.06757246376811595,0.003442028985507246,-0.008219477890530524,0.014504728895374942,4.846938775510203,-13.28456038135593,18.992635658914725,1.0,0.489
PCA,original,F,raw,-5.0,nonoverlap,historical,138,5,0.06521739130434782,0.06757246376811595,-0.0023550724637681165,-0.026764099957191787,0.021490084572761733,-3.611111111111112,-41.35270979020978,32.94184491978611,1.0,0.849
PCA,original,F,raw,-5.0,nonoverlap,state_hist,138,5,0.0746376811594203,0.06757246376811595,0.007065217391304349,-0.010744806014692378,0.03513247447739426,9.466019417475728,-19.647556390977442,37.60124207530081,1.0,0.5905
PCA,original,F,raw,-10.0,full,linear,509,5,0.05874263261296661,0.05785854616895875,0.0008840864440078571,-0.007353237666034157,0.007981116477396334,1.5050167224080242,-12.808446855371558,14.061370028123743,1.0,0.8175
PCA,original,F,raw,-10.0,full,threshold,509,5,0.07937131630648331,0.05785854616895875,0.021512770137524565,0.010007705701042329,0.03299015934993668,27.103960396039607,13.630275385795892,39.979525862068975,1.0,0.0005
PCA,original,F,raw,-10.0,full,historical,509,5,0.07956777996070727,0.05785854616895875,0.02170923379174853,0.006799673913043491,0.03665631282108556,27.283950617283956,8.732227525855214,45.38704737885066,1.0,0.0055
PCA,original,F,raw,-10.0,full,state_hist,509,5,0.06031434184675836,0.05785854616895875,0.0024557956777996066,-0.0024602717593061323,0.007219625799321068,4.0716612377850145,-4.4078065889029,12.14468864468864,1.0,0.343
PCA,original,F,raw,-10.0,nonoverlap,linear,138,5,0.06086956521739132,0.06594202898550726,-0.005072463768115942,-0.022271746735074625,0.012508561643835611,-8.33333333333333,-44.91582491582491,20.48560910307898,1.0,0.572
PCA,original,F,raw,-10.0,nonoverlap,threshold,138,5,0.08840579710144929,0.06594202898550726,0.02246376811594203,-0.0065811258278145705,0.05394827288853849,25.40983606557377,-8.936688311688313,52.98112582781456,1.0,0.159
PCA,original,F,raw,-10.0,nonoverlap,historical,138,5,0.0782608695652174,0.06594202898550726,0.01231884057971014,-0.017441557238165827,0.04243803280207561,15.740740740740733,-22.72065448885975,52.28840125391848,1.0,0.413
PCA,original,F,raw,-10.0,nonoverlap,state_hist,138,5,0.0782608695652174,0.06594202898550726,0.012318840579710146,-0.0010791366906474822,0.025567687640932025,15.74074074074074,-1.624444634313055,32.50595238095238,1.0,0.098
PCA,original,F,raw,-20.0,full,linear,509,5,0.0475442043222004,0.03958742632612966,0.007956777996070728,-0.0010201198302882044,0.018440479771394194,16.735537190082646,-2.68500916559169,34.30591246737602,1.0,0.1155
PCA,original,F,raw,-20.0,full,threshold,509,5,0.04970530451866405,0.03958742632612966,0.010117878192534381,-0.0010504769222053846,0.022254711803666248,20.355731225296445,-2.738750284802919,38.540801495016616,1.0,0.096
PCA,original,F,raw,-20.0,full,historical,509,5,0.06542239685658152,0.03958742632612966,0.02583497053045187,0.010411484264314355,0.04451400825749916,39.4894894894895,19.870268620268625,56.4049919484702,1.0,0.005
PCA,original,F,raw,-20.0,full,state_hist,509,5,0.041846758349705304,0.03958742632612966,0.002259332023575639,-0.006619405038522686,0.011273634997927889,5.399061032863851,-17.978184395673637,24.79150193907903,1.0,0.6025
PCA,original,F,raw,-20.0,nonoverlap,linear,138,5,0.06594202898550725,0.05543478260869565,0.010507246376811592,-0.004135405960945531,0.028587301587301574,15.93406593406593,-9.21195652173913,37.77777777777778,1.0,0.2225
PCA,original,F,raw,-20.0,nonoverlap,threshold,138,5,0.06811594202898551,0.05543478260869565,0.012681159420289854,-0.0011457229288111639,0.02994333809372685,18.617021276595743,-2.2180667433831993,39.50721554888222,1.0,0.1145
PCA,original,F,raw,-20.0,nonoverlap,historical,138,5,0.07173913043478261,0.05543478260869565,0.016304347826086956,-4.300036379852349e-19,0.035837301587301584,22.727272727272727,-7.941178578916037e-16,43.40277777777778,1.0,0.079
PCA,original,F,raw,-20.0,nonoverlap,state_hist,138,5,0.04710144927536232,0.05543478260869565,-0.008333333333333337,-0.032858177361853834,0.016495250759878417,-17.6923076923077,-164.56249999999997,27.028415401703068,1.0,0.5165
PCA,original,F,calibrated,-5.0,full,linear,509,5,0.06286836935166994,0.061640471512770134,0.001227897838899803,-0.007378175579662426,0.008979790889661821,1.9531249999999996,-12.247795017060454,13.6088536216719,1.0,0.784
PCA,original,F,calibrated,-5.0,full,threshold,509,5,0.06483300589390963,0.061640471512770134,0.0031925343811394884,-0.005954914374202951,0.012087906766528928,4.924242424242423,-9.696051444272088,17.7772682039323,1.0,0.502
PCA,original,F,calibrated,-5.0,full,historical,509,5,0.06836935166994106,0.061640471512770134,0.006728880157170924,-0.0018795539768435847,0.014418368707845903,9.841954022988508,-2.7810846560846603,20.821517412935336,1.0,0.1045
PCA,original,F,calibrated,-5.0,full,state_hist,509,5,0.06777996070726916,0.061640471512770134,0.006139489194499017,-0.0023837482006243194,0.014093236795618403,9.057971014492752,-3.6988121495575466,19.70977398593026,1.0,0.153
PCA,original,F,calibrated,-5.0,nonoverlap,linear,138,5,0.060144927536231886,0.0641304347826087,-0.0039855072463768106,-0.02466783216783217,0.01515793963254593,-6.626506024096384,-44.94678442028984,23.138297872340427,1.0,0.7125
PCA,original,F,calibrated,-5.0,nonoverlap,threshold,138,5,0.05942028985507247,0.0641304347826087,-0.004710144927536231,-0.020953169014084505,0.009107990093847756,-7.92682926829268,-37.86243386243386,14.761215916296761,1.0,0.5635
PCA,original,F,calibrated,-5.0,nonoverlap,historical,138,5,0.06521739130434782,0.0641304347826087,0.0010869565217391313,-0.017666418650793648,0.017105263157894735,1.666666666666668,-27.20027163847388,25.80779569892473,1.0,0.9065
PCA,original,F,calibrated,-5.0,nonoverlap,state_hist,138,5,0.06086956521739129,0.0641304347826087,-0.003260869565217391,-0.021258928571428574,0.011576412956544917,-5.3571428571428585,-34.73701298701298,18.593991350015443,1.0,0.706
PCA,original,F,calibrated,-10.0,full,linear,509,1,0.07308447937131632,0.05726915520628685,0.01581532416502947,0.006837802998690297,0.024352504638218926,21.63978494623656,9.281565656565661,32.83762127691254,1.0,0.001
PCA,original,F,calibrated,-10.0,full,linear,509,5,0.07308447937131632,0.05726915520628685,0.01581532416502947,0.007128648718003551,0.02413715141782861,21.63978494623656,10.305379315049814,32.04059227804496,1.0,0.0005
PCA,original,F,calibrated,-10.0,full,linear,509,10,0.07308447937131632,0.05726915520628685,0.01581532416502947,0.00798147997394986,0.022674577455839375,21.63978494623656,11.548847609219132,30.716033026113696,1.0,0.0005
PCA,original,F,calibrated,-10.0,full,threshold,509,1,0.06935166994106093,0.05726915520628685,0.012082514734774069,-0.001130382145488996,0.024083921919334342,17.42209631728045,-1.8322344322344286,32.05531566408578,1.0,0.0625
PCA,original,F,calibrated,-10.0,full,threshold,509,5,0.06935166994106093,0.05726915520628685,0.012082514734774069,-0.000410434128519233,0.024221540178571425,17.42209631728045,-0.652528586036999,31.943594822963476,1.0,0.0555
PCA,original,F,calibrated,-10.0,full,threshold,509,10,0.06935166994106093,0.05726915520628685,0.012082514734774069,0.0023926980813202127,0.022207436463879765,17.42209631728045,3.6714835838396827,30.112114693482624,1.0,0.017
PCA,original,F,calibrated,-10.0,full,historical,509,1,0.07956777996070727,0.05726915520628685,0.02229862475442043,0.008639518982232875,0.034435298885861144,28.024691358024686,10.934253808864284,42.81013016412001,1.0,0.0025
PCA,original,F,calibrated,-10.0,full,historical,509,5,0.07956777996070727,0.05726915520628685,0.02229862475442043,0.009711364250185692,0.03417326907892946,28.024691358024686,12.384096877473223,42.338215855042414,1.0,0.001
PCA,original,F,calibrated,-10.0,full,historical,509,10,0.07956777996070727,0.05726915520628685,0.02229862475442043,0.010829440698163712,0.033909164065548184,28.024691358024686,13.635207032153625,41.899538275794605,1.0,0.0005
PCA,original,F,calibrated,-10.0,full,state_hist,509,1,0.05481335952848724,0.05726915520628685,-0.0024557956777996066,-0.01420727025750059,0.0062742836959006005,-4.480286738351253,-28.11135157606436,10.566582002902758,1.0,0.614
PCA,original,F,calibrated,-10.0,full,state_hist,509,5,0.05481335952848724,0.05726915520628685,-0.0024557956777996066,-0.012761620066528813,0.006565698576727988,-4.480286738351253,-26.89037909746979,10.923426606368949,1.0,0.643
PCA,original,F,calibrated,-10.0,full,state_hist,509,10,0.05481335952848724,0.05726915520628685,-0.0024557956777996066,-0.010917498232639078,0.005658311841822479,-4.480286738351253,-22.655144129364896,9.60336082323748,1.0,0.5975
PCA,original,F,calibrated,-10.0,nonoverlap,linear,138,5,0.06884057971014493,0.06485507246376812,0.003985507246376812,-0.011556198999736773,0.018799307036247333,5.789473684210527,-18.671407706217835,27.441380718954242,1.0,0.612
PCA,original,F,calibrated,-10.0,nonoverlap,threshold,138,5,0.07173913043478261,0.06485507246376812,0.006884057971014492,-0.011154865967365965,0.025373274604421504,9.595959595959595,-18.36446886446886,31.375022486058636,1.0,0.465
PCA,original,F,calibrated,-10.0,nonoverlap,historical,138,5,0.0782608695652174,0.06485507246376812,0.013405797101449273,-0.007414553815560528,0.03406173700732471,17.129629629629626,-9.811410675381257,42.98247466216213,1.0,0.206
PCA,original,F,calibrated,-10.0,nonoverlap,state_hist,138,5,0.063768115942029,0.06485507246376812,-0.0010869565217391307,-0.01565374987607812,0.011340629623960397,-1.7045454545454546,-30.82813386273397,16.001282051282054,1.0,0.8775
PCA,original,F,calibrated,-20.0,full,linear,509,5,0.03948919449901769,0.023526522593320238,0.01596267190569745,0.005636995223621363,0.027055439765439143,40.42288557213931,18.396666666666665,58.066962949412975,1.0,0.0045
PCA,original,F,calibrated,-20.0,full,threshold,509,5,0.036935166994106094,0.023526522593320238,0.013408644400785855,0.002491658259893028,0.02530187110561511,36.303191489361694,8.60207690671205,57.53607503607503,1.0,0.0225
PCA,original,F,calibrated,-20.0,full,historical,509,5,0.05776031434184675,0.023526522593320238,0.034233791748526525,0.02441743248312079,0.045186235204276434,59.26870748299321,45.186802167027444,72.83083015122482,1.0,0.0005
PCA,original,F,calibrated,-20.0,full,state_hist,509,5,0.024754420432220044,0.023526522593320238,0.0012278978388998035,-0.00259855368400403,0.0047693174090445425,4.96031746031746,-12.705630002425416,19.447222222222216,1.0,0.513
PCA,original,F,calibrated,-20.0,nonoverlap,linear,138,5,0.04130434782608696,0.021557971014492756,0.019746376811594205,0.002578134051674197,0.039773527528809215,47.807017543859644,9.912895114942526,74.99999999999999,1.0,0.038
PCA,original,F,calibrated,-20.0,nonoverlap,threshold,138,5,0.03985507246376811,0.021557971014492756,0.018297101449275363,0.00283673128342246,0.03732352792135401,45.909090909090914,10.934103260869566,74.21696197858988,1.0,0.039
PCA,original,F,calibrated,-20.0,nonoverlap,historical,138,5,0.06811594202898551,0.021557971014492756,0.04655797101449276,0.02014362928007024,0.0755915114269253,68.35106382978724,40.576533839342176,87.5,1.0,0.001
PCA,original,F,calibrated,-20.0,nonoverlap,state_hist,138,5,0.02318840579710145,0.021557971014492756,0.001630434782608696,-0.002459171634376552,0.005475351139128511,7.031250000000001,-14.824074074074073,28.337121212121215,1.0,0.4475
PCA,original,R,raw,-5.0,full,linear,509,5,0.06227897838899804,0.0662082514734774,-0.003929273084479372,-0.0200647902461301,0.008999037651870566,-6.309148264984228,-32.41025737507527,14.954527780178,1.0,0.58
PCA,original,R,raw,-5.0,full,threshold,509,5,0.06424361493123773,0.0662082514734774,-0.001964636542239687,-0.018943025082992095,0.012243133173251333,-3.0581039755351695,-30.300649105796168,19.38519525457242,1.0,0.8035
PCA,original,R,raw,-5.0,full,historical,509,5,0.06836935166994106,0.0662082514734774,0.002161100196463652,-0.017885653646704587,0.019594255521351984,3.1609195402298824,-26.34144658802597,28.500207958133814,1.0,0.8245
PCA,original,R,raw,-5.0,full,state_hist,509,5,0.07642436149312379,0.0662082514734774,0.010216110019646368,-0.001727022992241136,0.02437451164995069,13.367609254498717,-2.41686041210795,28.515013929068903,1.0,0.124
PCA,original,R,raw,-5.0,nonoverlap,linear,138,5,0.06666666666666668,0.06177536231884058,0.004891304347826087,-0.017281806924029506,0.02594505454009434,7.33695652173913,-29.497969027671985,35.57636469221835,1.0,0.688
PCA,original,R,raw,-5.0,nonoverlap,threshold,138,5,0.06666666666666668,0.06177536231884058,0.004891304347826088,-0.018648497267759565,0.026971840659340655,7.336956521739131,-31.724003608331962,37.36350574712643,1.0,0.691
PCA,original,R,raw,-5.0,nonoverlap,historical,138,5,0.06521739130434782,0.06177536231884058,0.0034420289855072454,-0.021928402881271722,0.02741115051221434,5.277777777777777,-33.80168348321999,42.12296195652173,1.0,0.79
PCA,original,R,raw,-5.0,nonoverlap,state_hist,138,5,0.0746376811594203,0.06177536231884058,0.01286231884057971,-0.007447451956074125,0.04204844497607655,17.233009708737864,-12.813766891891893,46.51652313758041,1.0,0.35
PCA,original,R,raw,-10.0,full,linear,509,5,0.056581532416502954,0.0594302554027505,-0.0028487229862475443,-0.013226127007693343,0.007647898271359283,-5.034722222222222,-25.54026137711636,13.407626868607396,1.0,0.5955
PCA,original,R,raw,-10.0,full,threshold,509,5,0.061296660117878196,0.0594302554027505,0.0018664047151277009,-0.004923208290931208,0.008681604919701947,3.044871794871794,-8.538854755468174,14.193692396313367,1.0,0.5965
PCA,original,R,raw,-10.0,full,historical,509,5,0.07956777996070727,0.0594302554027505,0.02013752455795678,0.004638208430225245,0.03595028969428008,25.308641975308642,6.026131388936263,44.57332999808031,1.0,0.011
PCA,original,R,raw,-10.0,full,state_hist,509,5,0.06031434184675836,0.0594302554027505,0.0008840864440078584,-0.004850161000375338,0.006082370538477407,1.4657980456026054,-9.02058184837453,10.388480911359032,1.0,0.766
PCA,original,R,raw,-10.0,nonoverlap,linear,138,5,0.06304347826086958,0.06884057971014493,-0.005797101449275362,-0.024812304483837328,0.013893745143745138,-9.195402298850574,-49.999999999999986,20.69175777964676,1.0,0.587
PCA,original,R,raw,-10.0,nonoverlap,threshold,138,5,0.06884057971014493,0.06884057971014493,2.0112735953354285e-19,-0.01825488407041649,0.01678964417935006,2.9216395384872543e-16,-36.625467088243745,22.00091743119266,1.0,0.997
PCA,original,R,raw,-10.0,nonoverlap,historical,138,5,0.0782608695652174,0.06884057971014493,0.009420289855072463,-0.019709022295049408,0.03952379365502533,12.037037037037035,-26.477334052887205,49.07950174024543,1.0,0.5265
PCA,original,R,raw,-10.0,nonoverlap,state_hist,138,5,0.0782608695652174,0.06884057971014493,0.009420289855072463,-0.004351023017902814,0.022921912470023974,12.037037037037035,-6.25,28.94736842105263,1.0,0.151
PCA,original,R,raw,-20.0,full,linear,509,5,0.0412573673870334,0.04503929273084479,-0.0037819253438113954,-0.009187586008655189,0.0017928733496507246,-9.166666666666668,-24.210379146919433,4.119137977771752,1.0,0.1745
PCA,original,R,raw,-20.0,full,threshold,509,5,0.03673870333988212,0.04503929273084479,-0.00830058939096267,-0.014524936601859679,-0.00263024230576718,-22.59358288770053,-44.46513662815214,-6.976591187270504,1.0,0.007
PCA,original,R,raw,-20.0,full,historical,509,5,0.06542239685658152,0.04503929273084479,0.020383104125736743,0.00844363049789869,0.034928464932549905,31.156156156156168,15.170495014245015,45.867283950617285,1.0,0.003
PCA,original,R,raw,-20.0,full,state_hist,509,5,0.041846758349705304,0.04503929273084479,-0.0031925343811394884,-0.013728823402301334,0.0077292132216014876,-7.629107981220656,-39.1818049026638,16.98494230227976,1.0,0.567
PCA,original,R,raw,-20.0,nonoverlap,linear,138,5,0.053623188405797106,0.061050724637681165,-0.007427536231884059,-0.02080461584930529,0.0,-13.85135135135135,-52.74117867867868,0.0,1.0,0.1225
PCA,original,R,raw,-20.0,nonoverlap,threshold,138,5,0.05,0.061050724637681165,-0.01105072463768116,-0.029226850464489064,0.0021739130434782613,-22.101449275362317,-65.12249827467217,4.732969270640502,1.0,0.217
PCA,original,R,raw,-20.0,nonoverlap,historical,138,5,0.07173913043478261,0.061050724637681165,0.01068840579710145,-0.004469829598506069,0.03473107755406413,14.8989898989899,-9.032738095238095,40.284090909090914,1.0,0.3735
PCA,original,R,raw,-20.0,nonoverlap,state_hist,138,5,0.04710144927536232,0.061050724637681165,-0.01394927536231884,-0.03831388489208633,0.015131019108280252,-29.615384615384613,-188.94444444444446,24.332597904026464,1.0,0.32
PCA,original,R,calibrated,-5.0,full,linear,509,5,0.06286836935166995,0.06507858546168958,-0.0022102161100196463,-0.01061418707174823,0.0052774607248185085,-3.5156249999999996,-17.516461908107996,7.815461005830908,1.0,0.5795
PCA,original,R,calibrated,-5.0,full,threshold,509,5,0.05893909626719057,0.06507858546168958,-0.006139489194499017,-0.014915213178294575,0.0008816850922980991,-10.416666666666666,-26.110572448029796,1.4810951243878072,1.0,0.1175
PCA,original,R,calibrated,-5.0,full,historical,509,5,0.06836935166994106,0.06507858546168958,0.0032907662082514734,-0.004691067193513709,0.010119206544040568,4.813218390804598,-6.9079957028852075,14.580280559428752,1.0,0.3805
PCA,original,R,calibrated,-5.0,full,state_hist,509,5,0.06777996070726916,0.06507858546168958,0.002701375245579568,-0.006086648604498275,0.010313502271136218,3.985507246376812,-9.235184860184862,14.516349977905449,1.0,0.505
PCA,original,R,calibrated,-5.0,nonoverlap,linear,138,5,0.057971014492753624,0.06068840579710145,-0.0027173913043478277,-0.02030133928571429,0.013055831365392867,-4.687500000000003,-37.69230769230769,19.79120879120878,1.0,0.7515
PCA,original,R,calibrated,-5.0,nonoverlap,threshold,138,5,0.0572463768115942,0.06068840579710145,-0.003442028985507247,-0.01858260881452319,0.008588084446564885,-6.012658227848103,-34.51676476771074,13.420985772357714,1.0,0.6295
PCA,original,R,calibrated,-5.0,nonoverlap,historical,138,5,0.06521739130434782,0.06068840579710145,0.004528985507246377,-0.010402969595126819,0.01716240875912408,6.944444444444445,-15.834677419354835,25.91519873532068,1.0,0.5345
PCA,original,R,calibrated,-5.0,nonoverlap,state_hist,138,5,0.06086956521739129,0.06068840579710145,0.00018115942028985564,-0.013660130224106599,0.012408824765005514,0.2976190476190486,-22.76648432879952,19.999999999999993,1.0,0.9775
PCA,original,R,calibrated,-10.0,full,linear,509,5,0.06385068762278978,0.05761296660117879,0.006237721021611004,0.0005481834727117731,0.01175666139776448,9.769230769230772,0.8673148938187313,18.752314814814824,1.0,0.0335
PCA,original,R,calibrated,-10.0,full,threshold,509,5,0.06326129666011789,0.05761296660117879,0.005648330058939097,-0.00109722987364336,0.012620390957939594,8.928571428571429,-1.9014467238211883,18.771463520063282,1.0,0.1035
PCA,original,R,calibrated,-10.0,full,historical,509,5,0.07956777996070727,0.05761296660117879,0.021954813359528487,0.009357181757158958,0.03304399509803921,27.59259259259259,11.761853959222382,40.988127345215794,1.0,0.001
PCA,original,R,calibrated,-10.0,full,state_hist,509,5,0.05481335952848724,0.05761296660117879,-0.002799607072691552,-0.013889175849403121,0.006913700816978117,-5.107526881720428,-29.721568090543997,11.251763322884015,1.0,0.618
PCA,original,R,calibrated,-10.0,nonoverlap,linear,138,5,0.062318840579710155,0.06394927536231884,-0.0016304347826086956,-0.016858581316764768,0.0125,-2.6162790697674416,-29.86426767676768,19.648368606701933,1.0,0.8365
PCA,original,R,calibrated,-10.0,nonoverlap,threshold,138,5,0.06594202898550726,0.06394927536231884,0.0019927536231884066,-0.018838280060882805,0.02045544022906227,3.021978021978023,-37.49999999999999,27.028768459180824,1.0,0.847
PCA,original,R,calibrated,-10.0,nonoverlap,historical,138,5,0.0782608695652174,0.06394927536231884,0.01431159420289855,-0.007322023809523802,0.034832660797260946,18.287037037037035,-9.330469240426867,43.877582282913146,1.0,0.182
PCA,original,R,calibrated,-10.0,nonoverlap,state_hist,138,5,0.063768115942029,0.06394927536231884,-0.00018115942028985402,-0.016488154960981046,0.015862068965517243,-0.28409090909090734,-31.875452898550726,22.048455151762617,1.0,0.9875
PCA,original,R,calibrated,-20.0,full,linear,509,5,0.035559921414538315,0.027897838899803535,0.007662082514734774,-0.001961314938346473,0.01787246636906557,21.546961325966848,-6.459250468935424,45.73822539949537,1.0,0.1225
PCA,original,R,calibrated,-20.0,full,threshold,509,5,0.03202357563850688,0.027897838899803535,0.0041257367387033395,-0.004260805844202447,0.013859464840510032,12.883435582822084,-16.206915647705124,37.74420652576937,1.0,0.363
PCA,original,R,calibrated,-20.0,full,historical,509,5,0.05776031434184675,0.027897838899803535,0.02986247544204322,0.019707052292604107,0.04148258656911039,51.70068027210885,34.866071428571445,68.33854166666667,1.0,0.0005
