definition,variant,information,calibration,threshold_bp,sample,strategy,n,events,alarms,true_positives,false_positives,false_negatives,alarm_rate,recall,precision,cost,missed_severity_bp
EQ,original,R,calibrated,-20.0,nonoverlap,linear,138,12.0,25.0,9.0,16.0,3.0,0.18115942028985507,0.75,0.36,0.031159420289855078,0.11424226244715463
EQ,original,R,calibrated,-20.0,nonoverlap,threshold,138,12.0,29.0,10.0,19.0,2.0,0.21014492753623187,0.8333333333333334,0.3448275862068966,0.02681159420289855,0.11411690974048475
EQ,original,R,calibrated,-20.0,nonoverlap,historical,138,12.0,45.0,5.0,40.0,7.0,0.32608695652173914,0.4166666666666667,0.1111111111111111,0.0746376811594203,0.37846124085833793
EQ,original,R,calibrated,-20.0,nonoverlap,state_hist,138,12.0,32.0,11.0,21.0,1.0,0.2318840579710145,0.9166666666666666,0.34375,0.021739130434782608,0.07634412874445952
EQ,original,R,calibrated,-20.0,nonoverlap,always_alarm,138,12.0,138.0,12.0,126.0,0.0,1.0,1.0,0.08695652173913043,0.09130434782608694,0.0
EQ,original,R,calibrated,-20.0,nonoverlap,never_alarm,138,12.0,0.0,0.0,0.0,12.0,0.0,0.0,,0.0782608695652174,0.5956038766107774
EQ,original,B,raw,-5.0,full,ml_selected,509,164.0,344.0,148.75,195.25,15.25,0.6758349705304518,0.9070121951219512,0.4324127906976744,0.06532416502946956,0.28389835460226853
EQ,original,B,raw,-5.0,full,linear,509,164.0,373.0,151.0,222.0,13.0,0.7328094302554028,0.9207317073170732,0.40482573726541554,0.06660117878192535,0.2803835777357628
EQ,original,B,raw,-5.0,full,threshold,509,164.0,337.0,148.0,189.0,16.0,0.6620825147347741,0.9024390243902439,0.4391691394658754,0.06542239685658154,0.3109214203306556
EQ,original,B,raw,-5.0,full,historical,509,164.0,509.0,164.0,345.0,0.0,1.0,1.0,0.32220039292730845,0.06777996070726916,0.0
EQ,original,B,raw,-5.0,full,state_hist,509,164.0,250.0,133.0,117.0,31.0,0.4911591355599214,0.8109756097560976,0.532,0.07779960707269157,0.41339658433851645
EQ,original,B,raw,-5.0,full,always_alarm,509,164.0,509.0,164.0,345.0,0.0,1.0,1.0,0.32220039292730845,0.06777996070726916,0.0
EQ,original,B,raw,-5.0,full,never_alarm,509,164.0,0.0,0.0,0.0,164.0,0.0,0.0,,0.2899803536345776,3.123812547357424
EQ,original,B,raw,-5.0,nonoverlap,ml_selected,138,48.0,93.0,43.75,49.25,4.25,0.6739130434782609,0.9114583333333334,0.47043010752688175,0.06340579710144928,0.32344645572896175
EQ,original,B,raw,-5.0,nonoverlap,linear,138,48.0,101.0,43.0,58.0,5.0,0.7318840579710145,0.8958333333333334,0.42574257425742573,0.0746376811594203,0.38720144394133665
EQ,original,B,raw,-5.0,nonoverlap,threshold,138,48.0,91.0,42.0,49.0,6.0,0.6594202898550725,0.875,0.46153846153846156,0.0746376811594203,0.4445152207578283
EQ,original,B,raw,-5.0,nonoverlap,historical,138,48.0,138.0,48.0,90.0,0.0,1.0,1.0,0.34782608695652173,0.06521739130434782,0.0
EQ,original,B,raw,-5.0,nonoverlap,state_hist,138,48.0,72.0,40.0,32.0,8.0,0.5217391304347826,0.8333333333333334,0.5555555555555556,0.07536231884057973,0.4426602734436156
EQ,original,B,raw,-5.0,nonoverlap,always_alarm,138,48.0,138.0,48.0,90.0,0.0,1.0,1.0,0.34782608695652173,0.06521739130434782,0.0
EQ,original,B,raw,-5.0,nonoverlap,never_alarm,138,48.0,0.0,0.0,0.0,48.0,0.0,0.0,,0.3130434782608696,3.379424102991905
EQ,original,B,raw,-10.0,full,ml_selected,509,104.0,179.75,81.25,98.5,22.75,0.3531434184675835,0.78125,0.4520166898470097,0.05957760314341847,0.3060235058143133
EQ,original,B,raw,-10.0,full,linear,509,104.0,227.0,87.0,140.0,17.0,0.44597249508840864,0.8365384615384616,0.3832599118942731,0.0575638506876228,0.2623442074648448
EQ,original,B,raw,-10.0,full,threshold,509,104.0,175.0,77.0,98.0,27.0,0.343811394891945,0.7403846153846154,0.44,0.06699410609037329,0.33315783247733977
EQ,original,B,raw,-10.0,full,historical,509,104.0,509.0,104.0,405.0,0.0,1.0,1.0,0.2043222003929273,0.07956777996070727,0.0
EQ,original,B,raw,-10.0,full,state_hist,509,104.0,142.0,77.0,65.0,27.0,0.27897838899803534,0.7403846153846154,0.5422535211267606,0.060510805500982326,0.3417840801970239
EQ,original,B,raw,-10.0,full,always_alarm,509,104.0,509.0,104.0,405.0,0.0,1.0,1.0,0.2043222003929273,0.07956777996070727,0.0
EQ,original,B,raw,-10.0,full,never_alarm,509,104.0,0.0,0.0,0.0,104.0,0.0,0.0,,0.18388998035363457,1.8190801532945655
EQ,original,B,raw,-10.0,nonoverlap,ml_selected,138,30.0,50.0,22.25,27.75,7.75,0.36231884057971014,0.7416666666666667,0.445,0.07065217391304347,0.3313333709703657
EQ,original,B,raw,-10.0,nonoverlap,linear,138,30.0,62.0,25.0,37.0,5.0,0.4492753623188406,0.8333333333333334,0.4032258064516129,0.05942028985507247,0.2769808754235469
EQ,original,B,raw,-10.0,nonoverlap,threshold,138,30.0,47.0,21.0,26.0,9.0,0.34057971014492755,0.7,0.44680851063829785,0.07753623188405796,0.3540084185396656
EQ,original,B,raw,-10.0,nonoverlap,historical,138,30.0,138.0,30.0,108.0,0.0,1.0,1.0,0.21739130434782608,0.0782608695652174,0.0
EQ,original,B,raw,-10.0,nonoverlap,state_hist,138,30.0,38.0,20.0,18.0,10.0,0.2753623188405797,0.6666666666666666,0.5263157894736842,0.0782608695652174,0.38678991889529224
EQ,original,B,raw,-10.0,nonoverlap,always_alarm,138,30.0,138.0,30.0,108.0,0.0,1.0,1.0,0.21739130434782608,0.0782608695652174,0.0
EQ,original,B,raw,-10.0,nonoverlap,never_alarm,138,30.0,0.0,0.0,0.0,30.0,0.0,0.0,,0.1956521739130435,2.0167349330191002
EQ,original,B,raw,-20.0,full,ml_selected,509,39.0,43.0,19.0,24.0,20.0,0.08447937131630648,0.48717948717948717,0.4418604651162791,0.04007858546168959,0.24322424963306463
EQ,original,B,raw,-20.0,full,linear,509,39.0,26.0,14.0,12.0,25.0,0.05108055009823183,0.358974358974359,0.5384615384615384,0.046561886051080546,0.3029558315518387
EQ,original,B,raw,-20.0,full,threshold,509,39.0,34.0,13.0,21.0,26.0,0.06679764243614932,0.3333333333333333,0.38235294117647056,0.05009823182711198,0.32509252294206353
EQ,original,B,raw,-20.0,full,historical,509,39.0,0.0,0.0,0.0,39.0,0.0,0.0,,0.06895874263261297,0.48231836160373687
EQ,original,B,raw,-20.0,full,state_hist,509,39.0,31.0,15.0,16.0,24.0,0.060903732809430254,0.38461538461538464,0.4838709677419355,0.045579567779960715,0.3073060016924822
EQ,original,B,raw,-20.0,full,always_alarm,509,39.0,509.0,39.0,470.0,0.0,1.0,1.0,0.07662082514734773,0.09233791748526522,0.0
EQ,original,B,raw,-20.0,full,never_alarm,509,39.0,0.0,0.0,0.0,39.0,0.0,0.0,,0.06895874263261297,0.48231836160373687
EQ,original,B,raw,-20.0,nonoverlap,ml_selected,138,12.0,11.5,5.5,6.0,6.5,0.08333333333333333,0.4583333333333333,0.4782608695652174,0.04673913043478261,0.27595825730885887
EQ,original,B,raw,-20.0,nonoverlap,linear,138,12.0,5.0,3.0,2.0,9.0,0.036231884057971016,0.25,0.6,0.060144927536231886,0.3789688260755728
EQ,original,B,raw,-20.0,nonoverlap,threshold,138,12.0,9.0,2.0,7.0,10.0,0.06521739130434782,0.16666666666666666,0.2222222222222222,0.07028985507246377,0.4767384710729491
EQ,original,B,raw,-20.0,nonoverlap,historical,138,12.0,0.0,0.0,0.0,12.0,0.0,0.0,,0.0782608695652174,0.5956038766107774
EQ,original,B,raw,-20.0,nonoverlap,state_hist,138,12.0,6.0,4.0,2.0,8.0,0.043478260869565216,0.3333333333333333,0.6666666666666666,0.053623188405797106,0.4762308858557142
EQ,original,B,raw,-20.0,nonoverlap,always_alarm,138,12.0,138.0,12.0,126.0,0.0,1.0,1.0,0.08695652173913043,0.09130434782608694,0.0
EQ,original,B,raw,-20.0,nonoverlap,never_alarm,138,12.0,0.0,0.0,0.0,12.0,0.0,0.0,,0.0782608695652174,0.5956038766107774
EQ,original,B,calibrated,-5.0,full,ml_selected,509,164.0,441.25,160.25,281.0,3.75,0.8668958742632613,0.9771341463414634,0.3631728045325779,0.06183693516699411,0.032367196062114134
EQ,original,B,calibrated,-5.0,full,linear,509,164.0,455.0,161.0,294.0,3.0,0.8939096267190569,0.9817073170731707,0.35384615384615387,0.06306483300589391,0.16449936900591483
EQ,original,B,calibrated,-5.0,full,threshold,509,164.0,434.0,161.0,273.0,3.0,0.8526522593320236,0.9817073170731707,0.3709677419354839,0.05893909626719057,0.14212298089382389
EQ,original,B,calibrated,-5.0,full,historical,509,164.0,509.0,164.0,345.0,0.0,1.0,1.0,0.32220039292730845,0.06777996070726916,0.0
EQ,original,B,calibrated,-5.0,full,state_hist,509,164.0,486.0,162.0,324.0,2.0,0.9548133595284872,0.9878048780487805,0.3333333333333333,0.06719056974459725,0.016063343137953063
EQ,original,B,calibrated,-5.0,full,always_alarm,509,164.0,509.0,164.0,345.0,0.0,1.0,1.0,0.32220039292730845,0.06777996070726916,0.0
EQ,original,B,calibrated,-5.0,full,never_alarm,509,164.0,0.0,0.0,0.0,164.0,0.0,0.0,,0.2899803536345776,3.123812547357424
EQ,original,B,calibrated,-5.0,nonoverlap,ml_selected,138,48.0,120.75,47.25,73.5,0.75,0.875,0.984375,0.391304347826087,0.05815217391304347,0.004238031625925359
EQ,original,B,calibrated,-5.0,nonoverlap,linear,138,48.0,118.0,47.0,71.0,1.0,0.855072463768116,0.9791666666666666,0.3983050847457627,0.057971014492753624,0.18503978091837256
EQ,original,B,calibrated,-5.0,nonoverlap,threshold,138,48.0,117.0,47.0,70.0,1.0,0.8478260869565217,0.9791666666666666,0.4017094017094017,0.0572463768115942,0.05731377681649163
EQ,original,B,calibrated,-5.0,nonoverlap,historical,138,48.0,138.0,48.0,90.0,0.0,1.0,1.0,0.34782608695652173,0.06521739130434782,0.0
EQ,original,B,calibrated,-5.0,nonoverlap,state_hist,138,48.0,132.0,48.0,84.0,0.0,0.9565217391304348,1.0,0.36363636363636365,0.06086956521739129,0.0
EQ,original,B,calibrated,-5.0,nonoverlap,always_alarm,138,48.0,138.0,48.0,90.0,0.0,1.0,1.0,0.34782608695652173,0.06521739130434782,0.0
EQ,original,B,calibrated,-5.0,nonoverlap,never_alarm,138,48.0,0.0,0.0,0.0,48.0,0.0,0.0,,0.3130434782608696,3.379424102991905
EQ,original,B,calibrated,-10.0,full,ml_selected,509,104.0,294.25,92.25,202.0,11.75,0.5780943025540275,0.8870192307692307,0.3135089209855565,0.060461689587426336,0.2042087721064355
EQ,original,B,calibrated,-10.0,full,linear,509,104.0,354.0,95.0,259.0,9.0,0.6954813359528488,0.9134615384615384,0.268361581920904,0.06679764243614932,0.20203457507321687
EQ,original,B,calibrated,-10.0,full,threshold,509,104.0,324.0,94.0,230.0,10.0,0.6365422396856582,0.9038461538461539,0.29012345679012347,0.06286836935166994,0.1951150645229557
EQ,original,B,calibrated,-10.0,full,historical,509,104.0,509.0,104.0,405.0,0.0,1.0,1.0,0.2043222003929273,0.07956777996070727,0.0
EQ,original,B,calibrated,-10.0,full,state_hist,509,104.0,293.0,93.0,200.0,11.0,0.5756385068762279,0.8942307692307693,0.3174061433447099,0.058742632612966604,0.19393345427855258
EQ,original,B,calibrated,-10.0,full,always_alarm,509,104.0,509.0,104.0,405.0,0.0,1.0,1.0,0.2043222003929273,0.07956777996070727,0.0
EQ,original,B,calibrated,-10.0,full,never_alarm,509,104.0,0.0,0.0,0.0,104.0,0.0,0.0,,0.18388998035363457,1.8190801532945655
EQ,original,B,calibrated,-10.0,nonoverlap,ml_selected,138,30.0,82.0,25.5,56.5,4.5,0.5942028985507246,0.85,0.31097560975609756,0.07028985507246377,0.2713939105624062
EQ,original,B,calibrated,-10.0,nonoverlap,linear,138,30.0,101.0,28.0,73.0,2.0,0.7318840579710145,0.9333333333333333,0.27722772277227725,0.06594202898550726,0.19932287925399778
EQ,original,B,calibrated,-10.0,nonoverlap,threshold,138,30.0,88.0,26.0,62.0,4.0,0.6376811594202898,0.8666666666666667,0.29545454545454547,0.07101449275362318,0.26384724436343804
EQ,original,B,calibrated,-10.0,nonoverlap,historical,138,30.0,138.0,30.0,108.0,0.0,1.0,1.0,0.21739130434782608,0.0782608695652174,0.0
EQ,original,B,calibrated,-10.0,nonoverlap,state_hist,138,30.0,82.0,26.0,56.0,4.0,0.5942028985507246,0.8666666666666667,0.3170731707317073,0.06666666666666667,0.253186272368145
EQ,original,B,calibrated,-10.0,nonoverlap,always_alarm,138,30.0,138.0,30.0,108.0,0.0,1.0,1.0,0.21739130434782608,0.0782608695652174,0.0
EQ,original,B,calibrated,-10.0,nonoverlap,never_alarm,138,30.0,0.0,0.0,0.0,30.0,0.0,0.0,,0.1956521739130435,2.0167349330191002
EQ,original,B,calibrated,-20.0,full,ml_selected,509,39.0,99.5,31.5,68.0,7.5,0.19548133595284872,0.8076923076923077,0.3165829145728643,0.026620825147347742,0.13515007620962116
EQ,original,B,calibrated,-20.0,full,linear,509,39.0,97.0,25.0,72.0,14.0,0.1905697445972495,0.6410256410256411,0.25773195876288657,0.03889980353634578,0.19863812349898574
EQ,original,B,calibrated,-20.0,full,threshold,509,39.0,109.0,27.0,82.0,12.0,0.21414538310412573,0.6923076923076923,0.24770642201834864,0.03732809430255403,0.19858282721583514
EQ,original,B,calibrated,-20.0,full,historical,509,39.0,181.0,22.0,159.0,17.0,0.3555992141453831,0.5641025641025641,0.12154696132596685,0.06129666011787818,0.25207331247043646
EQ,original,B,calibrated,-20.0,full,state_hist,509,39.0,123.0,34.0,89.0,5.0,0.24165029469548133,0.8717948717948718,0.2764227642276423,0.026326129666011788,0.10559478214312608
EQ,original,B,calibrated,-20.0,full,always_alarm,509,39.0,509.0,39.0,470.0,0.0,1.0,1.0,0.07662082514734773,0.09233791748526522,0.0
EQ,original,B,calibrated,-20.0,full,never_alarm,509,39.0,0.0,0.0,0.0,39.0,0.0,0.0,,0.06895874263261297,0.48231836160373687
EQ,original,B,calibrated,-20.0,nonoverlap,ml_selected,138,12.0,30.0,10.5,19.5,1.5,0.21739130434782608,0.875,0.35,0.023913043478260867,0.07719884758226785
EQ,original,B,calibrated,-20.0,nonoverlap,linear,138,12.0,24.0,8.0,16.0,4.0,0.17391304347826086,0.6666666666666666,0.3333333333333333,0.03768115942028986,0.15114011532064014
EQ,original,B,calibrated,-20.0,nonoverlap,threshold,138,12.0,28.0,8.0,20.0,4.0,0.2028985507246377,0.6666666666666666,0.2857142857142857,0.04057971014492753,0.19033318166204408
EQ,original,B,calibrated,-20.0,nonoverlap,historical,138,12.0,45.0,5.0,40.0,7.0,0.32608695652173914,0.4166666666666667,0.1111111111111111,0.0746376811594203,0.37846124085833793
EQ,original,B,calibrated,-20.0,nonoverlap,state_hist,138,12.0,32.0,11.0,21.0,1.0,0.2318840579710145,0.9166666666666666,0.34375,0.021739130434782608,0.07634412874445952
EQ,original,B,calibrated,-20.0,nonoverlap,always_alarm,138,12.0,138.0,12.0,126.0,0.0,1.0,1.0,0.08695652173913043,0.09130434782608694,0.0
EQ,original,B,calibrated,-20.0,nonoverlap,never_alarm,138,12.0,0.0,0.0,0.0,12.0,0.0,0.0,,0.0782608695652174,0.5956038766107774
EQ,own_scale,F,raw,-5.0,full,ml_selected,509,164.0,314.5,146.0,168.5,18.0,0.6178781925343811,0.8902439024390244,0.4642289348171701,0.0649312377210216,0.3181418025041867
EQ,own_scale,F,raw,-5.0,full,linear,509,164.0,390.0,154.0,236.0,10.0,0.7662082514734774,0.9390243902439024,0.39487179487179486,0.06404715127701376,0.2595694666011476
EQ,own_scale,F,raw,-5.0,full,threshold,509,164.0,334.0,147.0,187.0,17.0,0.656188605108055,0.8963414634146342,0.44011976047904194,0.06679764243614932,0.3162370918795034
EQ,own_scale,F,raw,-5.0,full,historical,509,164.0,509.0,164.0,345.0,0.0,1.0,1.0,0.32220039292730845,0.06777996070726916,0.0
EQ,own_scale,F,raw,-5.0,full,state_hist,509,164.0,250.0,133.0,117.0,31.0,0.4911591355599214,0.8109756097560976,0.532,0.07779960707269157,0.41339658433851645
EQ,own_scale,F,raw,-5.0,full,always_alarm,509,164.0,509.0,164.0,345.0,0.0,1.0,1.0,0.32220039292730845,0.06777996070726916,0.0
EQ,own_scale,F,raw,-5.0,full,never_alarm,509,164.0,0.0,0.0,0.0,164.0,0.0,0.0,,0.2899803536345776,3.123812547357424
EQ,own_scale,F,raw,-5.0,nonoverlap,ml_selected,138,48.0,85.75,42.5,43.25,5.5,0.6213768115942029,0.8854166666666666,0.4956268221574344,0.06721014492753624,0.38489346881777636
EQ,own_scale,F,raw,-5.0,nonoverlap,linear,138,48.0,102.0,44.0,58.0,4.0,0.7391304347826086,0.9166666666666666,0.43137254901960786,0.06811594202898552,0.38155073510676957
EQ,own_scale,F,raw,-5.0,nonoverlap,threshold,138,48.0,87.0,43.0,44.0,5.0,0.6304347826086957,0.8958333333333334,0.4942528735632184,0.0644927536231884,0.3577683543062611
EQ,own_scale,F,raw,-5.0,nonoverlap,historical,138,48.0,138.0,48.0,90.0,0.0,1.0,1.0,0.34782608695652173,0.06521739130434782,0.0
EQ,own_scale,F,raw,-5.0,nonoverlap,state_hist,138,48.0,72.0,40.0,32.0,8.0,0.5217391304347826,0.8333333333333334,0.5555555555555556,0.07536231884057973,0.4426602734436156
EQ,own_scale,F,raw,-5.0,nonoverlap,always_alarm,138,48.0,138.0,48.0,90.0,0.0,1.0,1.0,0.34782608695652173,0.06521739130434782,0.0
EQ,own_scale,F,raw,-5.0,nonoverlap,never_alarm,138,48.0,0.0,0.0,0.0,48.0,0.0,0.0,,0.3130434782608696,3.379424102991905
EQ,own_scale,F,raw,-10.0,full,ml_selected,509,104.0,162.25,79.75,82.5,24.25,0.318762278978389,0.7668269230769231,0.4915254237288136,0.05908644400785855,0.33391461838317693
EQ,own_scale,F,raw,-10.0,full,linear,509,104.0,225.0,87.0,138.0,17.0,0.44204322200392926,0.8365384615384616,0.38666666666666666,0.05717092337917486,0.2623442074648448
EQ,own_scale,F,raw,-10.0,full,threshold,509,104.0,178.0,75.0,103.0,29.0,0.34970530451866405,0.7211538461538461,0.42134831460674155,0.07151277013752456,0.3625332039563305
EQ,own_scale,F,raw,-10.0,full,historical,509,104.0,509.0,104.0,405.0,0.0,1.0,1.0,0.2043222003929273,0.07956777996070727,0.0
EQ,own_scale,F,raw,-10.0,full,state_hist,509,104.0,142.0,77.0,65.0,27.0,0.27897838899803534,0.7403846153846154,0.5422535211267606,0.060510805500982326,0.3417840801970239
EQ,own_scale,F,raw,-10.0,full,always_alarm,509,104.0,509.0,104.0,405.0,0.0,1.0,1.0,0.2043222003929273,0.07956777996070727,0.0
EQ,own_scale,F,raw,-10.0,full,never_alarm,509,104.0,0.0,0.0,0.0,104.0,0.0,0.0,,0.18388998035363457,1.8190801532945655
EQ,own_scale,F,raw,-10.0,nonoverlap,ml_selected,138,30.0,42.25,21.75,20.5,8.25,0.3061594202898551,0.725,0.514792899408284,0.06865942028985508,0.3765096901167276
EQ,own_scale,F,raw,-10.0,nonoverlap,linear,138,30.0,64.0,25.0,39.0,5.0,0.463768115942029,0.8333333333333334,0.390625,0.06086956521739132,0.2769808754235469
EQ,own_scale,F,raw,-10.0,nonoverlap,threshold,138,30.0,47.0,20.0,27.0,10.0,0.34057971014492755,0.6666666666666666,0.425531914893617,0.08478260869565218,0.4036306361422551
EQ,own_scale,F,raw,-10.0,nonoverlap,historical,138,30.0,138.0,30.0,108.0,0.0,1.0,1.0,0.21739130434782608,0.0782608695652174,0.0
EQ,own_scale,F,raw,-10.0,nonoverlap,state_hist,138,30.0,38.0,20.0,18.0,10.0,0.2753623188405797,0.6666666666666666,0.5263157894736842,0.0782608695652174,0.38678991889529224
EQ,own_scale,F,raw,-10.0,nonoverlap,always_alarm,138,30.0,138.0,30.0,108.0,0.0,1.0,1.0,0.21739130434782608,0.0782608695652174,0.0
EQ,own_scale,F,raw,-10.0,nonoverlap,never_alarm,138,30.0,0.0,0.0,0.0,30.0,0.0,0.0,,0.1956521739130435,2.0167349330191002
EQ,own_scale,F,raw,-20.0,full,ml_selected,509,39.0,48.5,22.0,26.5,17.0,0.09528487229862476,0.5641025641025641,0.4536082474226804,0.03526522593320236,0.20577429869879735
EQ,own_scale,F,raw,-20.0,full,linear,509,39.0,19.0,11.0,8.0,28.0,0.03732809430255403,0.28205128205128205,0.5789473684210527,0.05108055009823183,0.3459369563423215
EQ,own_scale,F,raw,-20.0,full,threshold,509,39.0,44.0,18.0,26.0,21.0,0.08644400785854617,0.46153846153846156,0.4090909090909091,0.04223968565815324,0.23919176623747498
EQ,own_scale,F,raw,-20.0,full,historical,509,39.0,0.0,0.0,0.0,39.0,0.0,0.0,,0.06895874263261297,0.48231836160373687
EQ,own_scale,F,raw,-20.0,full,state_hist,509,39.0,31.0,15.0,16.0,24.0,0.060903732809430254,0.38461538461538464,0.4838709677419355,0.045579567779960715,0.3073060016924822
EQ,own_scale,F,raw,-20.0,full,always_alarm,509,39.0,509.0,39.0,470.0,0.0,1.0,1.0,0.07662082514734773,0.09233791748526522,0.0
EQ,own_scale,F,raw,-20.0,full,never_alarm,509,39.0,0.0,0.0,0.0,39.0,0.0,0.0,,0.06895874263261297,0.48231836160373687
EQ,own_scale,F,raw,-20.0,nonoverlap,ml_selected,138,12.0,10.25,5.0,5.25,7.0,0.07427536231884058,0.4166666666666667,0.4878048780487805,0.049456521739130434,0.26014374465121537
EQ,own_scale,F,raw,-20.0,nonoverlap,linear,138,12.0,2.0,1.0,1.0,11.0,0.014492753623188406,0.08333333333333333,0.5,0.07246376811594203,0.5254337637360037
EQ,own_scale,F,raw,-20.0,nonoverlap,threshold,138,12.0,9.0,5.0,4.0,7.0,0.06521739130434782,0.4166666666666667,0.5555555555555556,0.04855072463768116,0.2351608912542664
EQ,own_scale,F,raw,-20.0,nonoverlap,historical,138,12.0,0.0,0.0,0.0,12.0,0.0,0.0,,0.0782608695652174,0.5956038766107774
EQ,own_scale,F,raw,-20.0,nonoverlap,state_hist,138,12.0,6.0,4.0,2.0,8.0,0.043478260869565216,0.3333333333333333,0.6666666666666666,0.053623188405797106,0.4762308858557142
EQ,own_scale,F,raw,-20.0,nonoverlap,always_alarm,138,12.0,138.0,12.0,126.0,0.0,1.0,1.0,0.08695652173913043,0.09130434782608694,0.0
EQ,own_scale,F,raw,-20.0,nonoverlap,never_alarm,138,12.0,0.0,0.0,0.0,12.0,0.0,0.0,,0.0782608695652174,0.5956038766107774
EQ,own_scale,F,calibrated,-5.0,full,ml_selected,509,164.0,430.75,158.5,272.25,5.5,0.8462671905697446,0.9664634146341463,0.3679628554846198,0.06321218074656187,0.04246244549698022
EQ,own_scale,F,calibrated,-5.0,full,linear,509,164.0,461.0,162.0,299.0,2.0,0.9056974459724951,0.9878048780487805,0.351409978308026,0.06227897838899804,0.15821571065689802
EQ,own_scale,F,calibrated,-5.0,full,threshold,509,164.0,437.0,160.0,277.0,4.0,0.8585461689587426,0.975609756097561,0.36613272311212813,0.061493123772102164,0.12714409593105466
EQ,own_scale,F,calibrated,-5.0,full,historical,509,164.0,509.0,164.0,345.0,0.0,1.0,1.0,0.32220039292730845,0.06777996070726916,0.0
EQ,own_scale,F,calibrated,-5.0,full,state_hist,509,164.0,486.0,162.0,324.0,2.0,0.9548133595284872,0.9878048780487805,0.3333333333333333,0.06719056974459725,0.016063343137953063
EQ,own_scale,F,calibrated,-5.0,full,always_alarm,509,164.0,509.0,164.0,345.0,0.0,1.0,1.0,0.32220039292730845,0.06777996070726916,0.0
EQ,own_scale,F,calibrated,-5.0,full,never_alarm,509,164.0,0.0,0.0,0.0,164.0,0.0,0.0,,0.2899803536345776,3.123812547357424
EQ,own_scale,F,calibrated,-5.0,nonoverlap,ml_selected,138,48.0,118.0,46.0,72.0,2.0,0.855072463768116,0.9583333333333334,0.3898305084745763,0.06521739130434782,0.01572145210450508
EQ,own_scale,F,calibrated,-5.0,nonoverlap,linear,138,48.0,121.0,47.0,74.0,1.0,0.8768115942028986,0.9791666666666666,0.3884297520661157,0.060144927536231886,0.18503978091837256
EQ,own_scale,F,calibrated,-5.0,nonoverlap,threshold,138,48.0,114.0,48.0,66.0,0.0,0.8260869565217391,1.0,0.42105263157894735,0.04782608695652174,0.0
EQ,own_scale,F,calibrated,-5.0,nonoverlap,historical,138,48.0,138.0,48.0,90.0,0.0,1.0,1.0,0.34782608695652173,0.06521739130434782,0.0
EQ,own_scale,F,calibrated,-5.0,nonoverlap,state_hist,138,48.0,132.0,48.0,84.0,0.0,0.9565217391304348,1.0,0.36363636363636365,0.06086956521739129,0.0
EQ,own_scale,F,calibrated,-5.0,nonoverlap,always_alarm,138,48.0,138.0,48.0,90.0,0.0,1.0,1.0,0.34782608695652173,0.06521739130434782,0.0
EQ,own_scale,F,calibrated,-5.0,nonoverlap,never_alarm,138,48.0,0.0,0.0,0.0,48.0,0.0,0.0,,0.3130434782608696,3.379424102991905
EQ,own_scale,F,calibrated,-10.0,full,ml_selected,509,104.0,272.5,90.5,182.0,13.5,0.5353634577603144,0.8701923076923077,0.3321100917431193,0.05962671905697446,0.2270808740408004
EQ,own_scale,F,calibrated,-10.0,full,linear,509,104.0,385.0,94.0,291.0,10.0,0.756385068762279,0.9038461538461539,0.24415584415584415,0.07485265225933202,0.20234877196682116
EQ,own_scale,F,calibrated,-10.0,full,threshold,509,104.0,307.0,90.0,217.0,14.0,0.6031434184675835,0.8653846153846154,0.2931596091205212,0.06738703339882123,0.2413707790769935
EQ,own_scale,F,calibrated,-10.0,full,historical,509,104.0,509.0,104.0,405.0,0.0,1.0,1.0,0.2043222003929273,0.07956777996070727,0.0
EQ,own_scale,F,calibrated,-10.0,full,state_hist,509,104.0,293.0,93.0,200.0,11.0,0.5756385068762279,0.8942307692307693,0.3174061433447099,0.058742632612966604,0.19393345427855258
EQ,own_scale,F,calibrated,-10.0,full,always_alarm,509,104.0,509.0,104.0,405.0,0.0,1.0,1.0,0.2043222003929273,0.07956777996070727,0.0
EQ,own_scale,F,calibrated,-10.0,full,never_alarm,509,104.0,0.0,0.0,0.0,104.0,0.0,0.0,,0.18388998035363457,1.8190801532945655
EQ,own_scale,F,calibrated,-10.0,nonoverlap,ml_selected,138,30.0,74.0,25.0,49.0,5.0,0.5362318840579711,0.8333333333333334,0.33783783783783783,0.06811594202898551,0.2957812940083373
EQ,own_scale,F,calibrated,-10.0,nonoverlap,linear,138,30.0,103.0,28.0,75.0,2.0,0.7463768115942029,0.9333333333333333,0.27184466019417475,0.06739130434782609,0.19932287925399778
EQ,own_scale,F,calibrated,-10.0,nonoverlap,threshold,138,30.0,83.0,25.0,58.0,5.0,0.6014492753623188,0.8333333333333334,0.30120481927710846,0.0746376811594203,0.2736383707093311
EQ,own_scale,F,calibrated,-10.0,nonoverlap,historical,138,30.0,138.0,30.0,108.0,0.0,1.0,1.0,0.21739130434782608,0.0782608695652174,0.0
EQ,own_scale,F,calibrated,-10.0,nonoverlap,state_hist,138,30.0,82.0,26.0,56.0,4.0,0.5942028985507246,0.8666666666666667,0.3170731707317073,0.06666666666666667,0.253186272368145
EQ,own_scale,F,calibrated,-10.0,nonoverlap,always_alarm,138,30.0,138.0,30.0,108.0,0.0,1.0,1.0,0.21739130434782608,0.0782608695652174,0.0
EQ,own_scale,F,calibrated,-10.0,nonoverlap,never_alarm,138,30.0,0.0,0.0,0.0,30.0,0.0,0.0,,0.1956521739130435,2.0167349330191002
