sample,definition,variant,information,strategy,calibration,fold,n,loss_bp,below_rate
full,CAP,original,F,linear,calibrated,2025-12,139,1.9215567364679365,0.04316546762589928
full,CAP,original,F,linear,calibrated,2026-01,137,1.0782130460700428,0.10218978102189781
full,CAP,original,F,linear,calibrated,2026-02,128,1.3713819190255547,0.1015625
full,CAP,original,F,linear,calibrated,2026-03,105,1.5904459192660085,0.1619047619047619
full,CAP,original,F,ml_selected,calibrated,2025-12,139,1.37925837965554,0.03597122302158273
full,CAP,original,F,ml_selected,calibrated,2026-01,137,1.06576424151494,0.11678832116788321
full,CAP,original,F,ml_selected,calibrated,2026-02,128,1.313124811274125,0.078125
full,CAP,original,F,ml_selected,calibrated,2026-03,105,1.6576482855180836,0.1595238095238095
full,CAP,original,F,qrf,calibrated,2025-12,139,1.4104524389399475,0.050359712230215826
full,CAP,original,F,qrf,calibrated,2026-01,137,1.0705284301900246,0.10948905109489052
full,CAP,original,F,qrf,calibrated,2026-02,128,1.2876738843428048,0.078125
full,CAP,original,F,qrf,calibrated,2026-03,105,1.6588486710609451,0.1619047619047619
full,CAP,original,F,threshold,calibrated,2025-12,139,1.8660143683792885,0.050359712230215826
full,CAP,original,F,threshold,calibrated,2026-01,137,1.1290767692910355,0.12408759124087591
full,CAP,original,F,threshold,calibrated,2026-02,128,1.2937018578987318,0.09375
full,CAP,original,F,threshold,calibrated,2026-03,105,1.695261333486967,0.12380952380952381
full,CAP,original,R,boosting,calibrated,2025-12,139,1.3891424917562127,0.050359712230215826
full,CAP,original,R,boosting,calibrated,2026-01,137,1.046616577235127,0.11678832116788321
full,CAP,original,R,boosting,calibrated,2026-02,128,1.309056788988055,0.0859375
full,CAP,original,R,boosting,calibrated,2026-03,105,1.69884124097283,0.14285714285714285
full,CAP,original,R,linear,calibrated,2025-12,139,1.9215567364679365,0.04316546762589928
full,CAP,original,R,linear,calibrated,2026-01,137,1.0782130460700428,0.10218978102189781
full,CAP,original,R,linear,calibrated,2026-02,128,1.3713819190255547,0.1015625
full,CAP,original,R,linear,calibrated,2026-03,105,1.6091180755411443,0.13333333333333333
full,CAP,original,R,ml_selected,calibrated,2025-12,139,1.3891424917562127,0.050359712230215826
full,CAP,original,R,ml_selected,calibrated,2026-01,137,1.046616577235127,0.11678832116788321
full,CAP,original,R,ml_selected,calibrated,2026-02,128,1.309056788988055,0.0859375
full,CAP,original,R,ml_selected,calibrated,2026-03,105,1.6499213403798316,0.1523809523809524
full,CAP,original,R,qrf,calibrated,2025-12,139,1.4554790125857398,0.05755395683453238
full,CAP,original,R,qrf,calibrated,2026-01,137,1.071483254576312,0.13138686131386862
full,CAP,original,R,qrf,calibrated,2026-02,128,1.2875540496721152,0.0703125
full,CAP,original,R,qrf,calibrated,2026-03,105,1.6450751949591123,0.1523809523809524
full,CAP,original,R,threshold,calibrated,2025-12,139,1.9180777567976963,0.03597122302158273
full,CAP,original,R,threshold,calibrated,2026-01,137,1.0817087462503026,0.11678832116788321
full,CAP,original,R,threshold,calibrated,2026-02,128,1.2886860143139083,0.0625
full,CAP,original,R,threshold,calibrated,2026-03,105,1.6342865290151372,0.12380952380952381
full,CAP,own_scale,B,boosting,raw,2025-12,139,1.2132774406677658,0.1079136690647482
full,CAP,own_scale,B,boosting,raw,2026-01,137,1.0619017405732218,0.16058394160583941
full,CAP,own_scale,B,boosting,raw,2026-02,128,1.28439150677488,0.109375
full,CAP,own_scale,B,boosting,raw,2026-03,105,1.895773155517435,0.21904761904761905
full,CAP,own_scale,B,linear,raw,2025-12,139,1.3691391263936106,0.1366906474820144
full,CAP,own_scale,B,linear,raw,2026-01,137,1.0502930106193007,0.08759124087591241
full,CAP,own_scale,B,linear,raw,2026-02,128,1.348242772461995,0.109375
full,CAP,own_scale,B,linear,raw,2026-03,105,1.7130035667448247,0.21904761904761905
full,CAP,own_scale,B,ml_selected,raw,2025-12,139,1.2132774406677658,0.1079136690647482
full,CAP,own_scale,B,ml_selected,raw,2026-01,137,1.0619017405732218,0.16058394160583941
full,CAP,own_scale,B,ml_selected,raw,2026-02,128,1.28439150677488,0.109375
full,CAP,own_scale,B,ml_selected,raw,2026-03,105,1.895773155517435,0.21904761904761905
full,CAP,own_scale,B,qrf,raw,2025-12,139,1.1537971364416533,0.1223021582733813
full,CAP,own_scale,B,qrf,raw,2026-01,137,1.132702117283499,0.17518248175182483
full,CAP,own_scale,B,qrf,raw,2026-02,128,1.2398841717967897,0.09375
full,CAP,own_scale,B,qrf,raw,2026-03,105,1.8329753207598736,0.23809523809523808
full,CAP,own_scale,B,threshold,raw,2025-12,139,1.228326505775216,0.1366906474820144
full,CAP,own_scale,B,threshold,raw,2026-01,137,1.1134611378679582,0.145985401459854
full,CAP,own_scale,B,threshold,raw,2026-02,128,1.2635887524089493,0.1015625
full,CAP,own_scale,B,threshold,raw,2026-03,105,1.8222832745293422,0.22857142857142856
full,CAP,own_scale,F,boosting,raw,2025-12,139,1.2308788954829866,0.1079136690647482
full,CAP,own_scale,F,boosting,raw,2026-01,137,1.0764034187104525,0.16058394160583941
full,CAP,own_scale,F,boosting,raw,2026-02,128,1.286082982044375,0.109375
full,CAP,own_scale,F,boosting,raw,2026-03,105,1.9083787354822896,0.21904761904761905
full,CAP,own_scale,F,linear,raw,2025-12,139,1.3691391263936106,0.1366906474820144
full,CAP,own_scale,F,linear,raw,2026-01,137,1.0502930106193007,0.08759124087591241
full,CAP,own_scale,F,linear,raw,2026-02,128,1.348242772461995,0.109375
full,CAP,own_scale,F,linear,raw,2026-03,105,1.8592318045428877,0.2571428571428571
full,CAP,own_scale,F,ml_selected,raw,2025-12,139,1.2308788954829866,0.1079136690647482
full,CAP,own_scale,F,ml_selected,raw,2026-01,137,1.0764034187104525,0.16058394160583941
full,CAP,own_scale,F,ml_selected,raw,2026-02,128,1.286082982044375,0.109375
full,CAP,own_scale,F,ml_selected,raw,2026-03,105,1.8245876814663928,0.21904761904761905
full,CAP,own_scale,F,qrf,raw,2025-12,139,1.226354812114269,0.1366906474820144
full,CAP,own_scale,F,qrf,raw,2026-01,137,1.1058211056338214,0.16058394160583941
full,CAP,own_scale,F,qrf,raw,2026-02,128,1.2420079129119586,0.09375
full,CAP,own_scale,F,qrf,raw,2026-03,105,1.81315404131319,0.21904761904761905
full,CAP,own_scale,F,threshold,raw,2025-12,139,1.2136644586679985,0.12949640287769784
full,CAP,own_scale,F,threshold,raw,2026-01,137,1.1118489809398608,0.1386861313868613
full,CAP,own_scale,F,threshold,raw,2026-02,128,1.313112708162464,0.1171875
full,CAP,own_scale,F,threshold,raw,2026-03,105,1.7782666281849062,0.20952380952380953
full,CAP,own_scale,R,boosting,raw,2025-12,139,1.193282523038332,0.1079136690647482
full,CAP,own_scale,R,boosting,raw,2026-01,137,1.0599892103171402,0.16058394160583941
full,CAP,own_scale,R,boosting,raw,2026-02,128,1.2852833816143798,0.109375
full,CAP,own_scale,R,boosting,raw,2026-03,105,1.8881843507760607,0.21904761904761905
full,CAP,own_scale,R,linear,raw,2025-12,139,1.3691391263936106,0.1366906474820144
full,CAP,own_scale,R,linear,raw,2026-01,137,1.0502930106193007,0.08759124087591241
full,CAP,own_scale,R,linear,raw,2026-02,128,1.348242772461995,0.109375
full,CAP,own_scale,R,linear,raw,2026-03,105,1.7530425131046594,0.21904761904761905
full,CAP,own_scale,R,ml_selected,raw,2025-12,139,1.193282523038332,0.1079136690647482
full,CAP,own_scale,R,ml_selected,raw,2026-01,137,1.0599892103171402,0.16058394160583941
full,CAP,own_scale,R,ml_selected,raw,2026-02,128,1.2852833816143798,0.109375
full,CAP,own_scale,R,ml_selected,raw,2026-03,105,1.8881843507760607,0.21904761904761905
full,CAP,own_scale,R,qrf,raw,2025-12,139,1.2144656024164817,0.1366906474820144
full,CAP,own_scale,R,qrf,raw,2026-01,137,1.1265688215459537,0.18248175182481752
full,CAP,own_scale,R,qrf,raw,2026-02,128,1.2342180250462746,0.1015625
full,CAP,own_scale,R,qrf,raw,2026-03,105,1.8333240964596522,0.24761904761904763
full,CAP,own_scale,R,threshold,raw,2025-12,139,1.1732096805216554,0.10071942446043165
full,CAP,own_scale,R,threshold,raw,2026-01,137,1.1109037327397693,0.15328467153284672
full,CAP,own_scale,R,threshold,raw,2026-02,128,1.2667046288630759,0.1015625
full,CAP,own_scale,R,threshold,raw,2026-03,105,1.717616432658761,0.22857142857142856
full,CAP,own_scale,B,boosting,calibrated,2025-12,139,1.37025256490307,0.050359712230215826
full,CAP,own_scale,B,boosting,calibrated,2026-01,137,1.0381217190041478,0.10948905109489052
full,CAP,own_scale,B,boosting,calibrated,2026-02,128,1.3052990665792885,0.0859375
full,CAP,own_scale,B,boosting,calibrated,2026-03,105,1.7127108819468855,0.13333333333333333
full,CAP,own_scale,B,linear,calibrated,2025-12,139,1.9215567364679365,0.04316546762589928
full,CAP,own_scale,B,linear,calibrated,2026-01,137,1.0782130460700428,0.10218978102189781
full,CAP,own_scale,B,linear,calibrated,2026-02,128,1.3713819190255547,0.1015625
full,CAP,own_scale,B,linear,calibrated,2026-03,105,1.5716826641564943,0.14285714285714285
full,CAP,own_scale,B,ml_selected,calibrated,2025-12,139,1.37025256490307,0.050359712230215826
full,CAP,own_scale,B,ml_selected,calibrated,2026-01,137,1.0381217190041478,0.10948905109489052
full,CAP,own_scale,B,ml_selected,calibrated,2026-02,128,1.3052990665792885,0.0859375
full,CAP,own_scale,B,ml_selected,calibrated,2026-03,105,1.7127108819468855,0.13333333333333333
full,CAP,own_scale,B,qrf,calibrated,2025-12,139,1.4478681452154658,0.05755395683453238
full,CAP,own_scale,B,qrf,calibrated,2026-01,137,1.0429756646524926,0.1386861313868613
full,CAP,own_scale,B,qrf,calibrated,2026-02,128,1.2817261151424013,0.0703125
full,CAP,own_scale,B,qrf,calibrated,2026-03,105,1.6582192738426502,0.1523809523809524
full,CAP,own_scale,B,threshold,calibrated,2025-12,139,1.9163432507963807,0.05755395683453238
full,CAP,own_scale,B,threshold,calibrated,2026-01,137,1.1120990406541085,0.12408759124087591
full,CAP,own_scale,B,threshold,calibrated,2026-02,128,1.3024722097754733,0.0546875
full,CAP,own_scale,B,threshold,calibrated,2026-03,105,1.633073146526484,0.13333333333333333
full,CAP,own_scale,F,boosting,calibrated,2025-12,139,1.37925837965554,0.03597122302158273
full,CAP,own_scale,F,boosting,calibrated,2026-01,137,1.06576424151494,0.11678832116788321
full,CAP,own_scale,F,boosting,calibrated,2026-02,128,1.313124811274125,0.078125
full,CAP,own_scale,F,boosting,calibrated,2026-03,105,1.728935997555396,0.12380952380952381
full,CAP,own_scale,F,linear,calibrated,2025-12,139,1.9215567364679365,0.04316546762589928
full,CAP,own_scale,F,linear,calibrated,2026-01,137,1.0782130460700428,0.10218978102189781
full,CAP,own_scale,F,linear,calibrated,2026-02,128,1.3713819190255547,0.1015625
full,CAP,own_scale,F,linear,calibrated,2026-03,105,1.586078779222411,0.1523809523809524
full,CAP,own_scale,F,ml_selected,calibrated,2025-12,139,1.37925837965554,0.03597122302158273
full,CAP,own_scale,F,ml_selected,calibrated,2026-01,137,1.06576424151494,0.11678832116788321
full,CAP,own_scale,F,ml_selected,calibrated,2026-02,128,1.313124811274125,0.078125
full,CAP,own_scale,F,ml_selected,calibrated,2026-03,105,1.6523844512990566,0.1595238095238095
full,CAP,own_scale,F,qrf,calibrated,2025-12,139,1.4492123801316974,0.03597122302158273
full,CAP,own_scale,F,qrf,calibrated,2026-01,137,1.0660241732167859,0.10948905109489052
full,CAP,own_scale,F,qrf,calibrated,2026-02,128,1.284710411879459,0.0703125
full,CAP,own_scale,F,qrf,calibrated,2026-03,105,1.6527264870798952,0.1619047619047619
full,CAP,own_scale,F,threshold,calibrated,2025-12,139,1.9252650128801607,0.050359712230215826
full,CAP,own_scale,F,threshold,calibrated,2026-01,137,1.1072606887413259,0.11678832116788321
full,CAP,own_scale,F,threshold,calibrated,2026-02,128,1.32713572821647,0.0703125
full,CAP,own_scale,F,threshold,calibrated,2026-03,105,1.6111175986418795,0.12380952380952381
full,CAP,own_scale,R,boosting,calibrated,2025-12,139,1.38876178325589,0.050359712230215826
full,CAP,own_scale,R,boosting,calibrated,2026-01,137,1.0466284418925267,0.11678832116788321
full,CAP,own_scale,R,boosting,calibrated,2026-02,128,1.309056788988055,0.0859375
full,CAP,own_scale,R,boosting,calibrated,2026-03,105,1.702312627086523,0.13333333333333333
full,CAP,own_scale,R,linear,calibrated,2025-12,139,1.9215567364679365,0.04316546762589928
full,CAP,own_scale,R,linear,calibrated,2026-01,137,1.0782130460700428,0.10218978102189781
full,CAP,own_scale,R,linear,calibrated,2026-02,128,1.3713819190255547,0.1015625
full,CAP,own_scale,R,linear,calibrated,2026-03,105,1.6079760807375543,0.13333333333333333
full,CAP,own_scale,R,ml_selected,calibrated,2025-12,139,1.38876178325589,0.050359712230215826
full,CAP,own_scale,R,ml_selected,calibrated,2026-01,137,1.0466284418925267,0.11678832116788321
full,CAP,own_scale,R,ml_selected,calibrated,2026-02,128,1.309056788988055,0.0859375
full,CAP,own_scale,R,ml_selected,calibrated,2026-03,105,1.702312627086523,0.13333333333333333
full,CAP,own_scale,R,qrf,calibrated,2025-12,139,1.4878744543609954,0.05755395683453238
full,CAP,own_scale,R,qrf,calibrated,2026-01,137,1.0465848123930006,0.13138686131386862
full,CAP,own_scale,R,qrf,calibrated,2026-02,128,1.2854933944133697,0.078125
full,CAP,own_scale,R,qrf,calibrated,2026-03,105,1.6495118878622055,0.14285714285714285
full,CAP,own_scale,R,threshold,calibrated,2025-12,139,1.8243302297191615,0.03597122302158273
full,CAP,own_scale,R,threshold,calibrated,2026-01,137,1.0833011977098022,0.11678832116788321
full,CAP,own_scale,R,threshold,calibrated,2026-02,128,1.2954871858858257,0.0703125
full,CAP,own_scale,R,threshold,calibrated,2026-03,105,1.662791792614913,0.11428571428571428
full,PCA,original,B,boosting,raw,2025-12,139,2.193631470529482,0.19424460431654678
full,PCA,original,B,boosting,raw,2026-01,137,1.54205557765671,0.17518248175182483
full,PCA,original,B,boosting,raw,2026-02,128,1.9286648408516442,0.1640625
full,PCA,original,B,boosting,raw,2026-03,105,2.668766951204866,0.2761904761904762
full,PCA,original,B,linear,raw,2025-12,139,2.4447169919187974,0.17985611510791366
full,PCA,original,B,linear,raw,2026-01,137,1.4394076079104132,0.10218978102189781
full,PCA,original,B,linear,raw,2026-02,128,1.8842039533809385,0.171875
full,PCA,original,B,linear,raw,2026-03,105,2.735413138017557,0.3523809523809524
full,PCA,original,B,ml_selected,raw,2025-12,139,2.1674843377130735,0.17805755395683454
full,PCA,original,B,ml_selected,raw,2026-01,137,1.405449016359476,0.09671532846715329
full,PCA,original,B,ml_selected,raw,2026-02,128,1.8875412571011925,0.140625
full,PCA,original,B,ml_selected,raw,2026-03,105,2.6083602988776464,0.30238095238095236
full,PCA,original,B,qrf,raw,2025-12,139,2.159371938336614,0.17985611510791366
full,PCA,original,B,qrf,raw,2026-01,137,1.395194648094258,0.08759124087591241
full,PCA,original,B,qrf,raw,2026-02,128,1.8808136346290876,0.140625
full,PCA,original,B,qrf,raw,2026-03,105,2.6086842193979085,0.3047619047619048
full,PCA,original,B,threshold,raw,2025-12,139,2.791407511402722,0.18705035971223022
full,PCA,original,B,threshold,raw,2026-01,137,1.4533179322818772,0.1386861313868613
full,PCA,original,B,threshold,raw,2026-02,128,2.1867471082976255,0.1953125
full,PCA,original,B,threshold,raw,2026-03,105,2.9548904381285936,0.37142857142857144
full,PCA,original,F,boosting,raw,2025-12,139,2.150715829674927,0.17985611510791366
full,PCA,original,F,boosting,raw,2026-01,137,1.5457577128734958,0.19708029197080293
full,PCA,original,F,boosting,raw,2026-02,128,1.9129925833329546,0.171875
full,PCA,original,F,boosting,raw,2026-03,105,2.9994204526069455,0.3142857142857143
full,PCA,original,F,linear,raw,2025-12,139,2.5040415007695653,0.17266187050359713
full,PCA,original,F,linear,raw,2026-01,137,1.5224663008279222,0.08759124087591241
full,PCA,original,F,linear,raw,2026-02,128,2.259258667937579,0.1640625
full,PCA,original,F,linear,raw,2026-03,105,2.7890432939885645,0.3619047619047619
full,PCA,original,F,ml_selected,raw,2025-12,139,2.1571093839551403,0.17985611510791366
full,PCA,original,F,ml_selected,raw,2026-01,137,1.4643367923047466,0.1843065693430657
full,PCA,original,F,ml_selected,raw,2026-02,128,1.8198050821866418,0.15625
full,PCA,original,F,ml_selected,raw,2026-03,105,2.6451614263510814,0.2976190476190476
full,PCA,original,F,qrf,raw,2025-12,139,2.1661413364157913,0.17985611510791366
full,PCA,original,F,qrf,raw,2026-01,137,1.4716084502319169,0.1897810218978102
full,PCA,original,F,qrf,raw,2026-02,128,1.8208929112024654,0.15625
full,PCA,original,F,qrf,raw,2026-03,105,2.65413421539316,0.29523809523809524
full,PCA,original,F,threshold,raw,2025-12,139,2.356905761379661,0.17985611510791366
full,PCA,original,F,threshold,raw,2026-01,137,1.5416564449228893,0.16058394160583941
full,PCA,original,F,threshold,raw,2026-02,128,2.3740928446735,0.2265625
full,PCA,original,F,threshold,raw,2026-03,105,3.069774319108011,0.3619047619047619
full,PCA,original,R,boosting,raw,2025-12,139,2.23252448961747,0.18705035971223022
full,PCA,original,R,boosting,raw,2026-01,137,1.3764279748422417,0.12408759124087591
full,PCA,original,R,boosting,raw,2026-02,128,1.8529999632540068,0.1328125
full,PCA,original,R,boosting,raw,2026-03,105,2.7662519345723138,0.3047619047619048
full,PCA,original,R,linear,raw,2025-12,139,2.4481839610725094,0.17985611510791366
full,PCA,original,R,linear,raw,2026-01,137,1.4394076079104132,0.10218978102189781
full,PCA,original,R,linear,raw,2026-02,128,1.8853140928490972,0.1640625
full,PCA,original,R,linear,raw,2026-03,105,2.762588528231086,0.3619047619047619
full,PCA,original,R,ml_selected,raw,2025-12,139,2.23618464952988,0.19424460431654678
full,PCA,original,R,ml_selected,raw,2026-01,137,1.4669631857950618,0.17153284671532848
full,PCA,original,R,ml_selected,raw,2026-02,128,1.8757324719956094,0.158203125
full,PCA,original,R,ml_selected,raw,2026-03,105,2.6122708126537915,0.30238095238095236
full,PCA,original,R,qrf,raw,2025-12,139,2.2444686649601486,0.2014388489208633
full,PCA,original,R,qrf,raw,2026-01,137,1.4720898385523813,0.1678832116788321
full,PCA,original,R,qrf,raw,2026-02,128,1.8710908021216397,0.1640625
full,PCA,original,R,qrf,raw,2026-03,105,2.597694947620566,0.29523809523809524
full,PCA,original,R,threshold,raw,2025-12,139,2.277873867508489,0.17266187050359713
full,PCA,original,R,threshold,raw,2026-01,137,1.3889962337327602,0.08759124087591241
full,PCA,original,R,threshold,raw,2026-02,128,1.7947994028113006,0.1484375
full,PCA,original,R,threshold,raw,2026-03,105,2.7498580360473555,0.3047619047619048
full,PCA,original,B,boosting,calibrated,2025-12,139,2.1790285296875065,0.07913669064748201
full,PCA,original,B,boosting,calibrated,2026-01,137,1.449840653779058,0.13138686131386862
full,PCA,original,B,boosting,calibrated,2026-02,128,1.7932148809340362,0.0859375
full,PCA,original,B,boosting,calibrated,2026-03,105,2.126295098496397,0.12380952380952381
full,PCA,original,B,linear,calibrated,2025-12,139,2.5518368896614887,0.07913669064748201
full,PCA,original,B,linear,calibrated,2026-01,137,1.5840606179255834,0.08029197080291971
full,PCA,original,B,linear,calibrated,2026-02,128,1.8141434668800391,0.078125
full,PCA,original,B,linear,calibrated,2026-03,105,1.9987431834860176,0.14285714285714285
full,PCA,original,B,ml_selected,calibrated,2025-12,139,2.2039981459276534,0.07553956834532374
full,PCA,original,B,ml_selected,calibrated,2026-01,137,1.4561790603295905,0.0948905109489051
full,PCA,original,B,ml_selected,calibrated,2026-02,128,1.8614942800008012,0.125
full,PCA,original,B,ml_selected,calibrated,2026-03,105,2.0854749731268574,0.1261904761904762
full,PCA,original,B,qrf,calibrated,2025-12,139,2.1926198723536707,0.07194244604316546
full,PCA,original,B,qrf,calibrated,2026-01,137,1.4438067630463447,0.0948905109489051
full,PCA,original,B,qrf,calibrated,2026-02,128,1.8578977885646724,0.125
full,PCA,original,B,qrf,calibrated,2026-03,105,2.088318004484823,0.12380952380952381
full,PCA,original,B,threshold,calibrated,2025-12,139,2.818845381228643,0.07913669064748201
full,PCA,original,B,threshold,calibrated,2026-01,137,1.5408893425613437,0.0948905109489051
full,PCA,original,B,threshold,calibrated,2026-02,128,2.001878240518839,0.109375
full,PCA,original,B,threshold,calibrated,2026-03,105,1.997877113995449,0.1523809523809524
full,PCA,original,F,boosting,calibrated,2025-12,139,2.161998273421143,0.07913669064748201
full,PCA,original,F,boosting,calibrated,2026-01,137,1.434973574834847,0.145985401459854
full,PCA,original,F,boosting,calibrated,2026-02,128,1.8175672156452984,0.0859375
full,PCA,original,F,boosting,calibrated,2026-03,105,2.2676056089840495,0.13333333333333333
full,PCA,original,F,linear,calibrated,2025-12,139,2.7423385342927085,0.08633093525179857
full,PCA,original,F,linear,calibrated,2026-01,137,1.6765417478344993,0.072992700729927
full,PCA,original,F,linear,calibrated,2026-02,128,2.18871483466444,0.1171875
full,PCA,original,F,linear,calibrated,2026-03,105,2.049801729710407,0.17142857142857143
full,PCA,original,F,ml_selected,calibrated,2025-12,139,2.1690258098969406,0.0737410071942446
full,PCA,original,F,ml_selected,calibrated,2026-01,137,1.3895269098050802,0.1332116788321168
full,PCA,original,F,ml_selected,calibrated,2026-02,128,1.7668351077994722,0.07421875
full,PCA,original,F,ml_selected,calibrated,2026-03,105,2.127461644045922,0.12857142857142856
full,PCA,original,F,qrf,calibrated,2025-12,139,2.1749865990514263,0.07194244604316546
full,PCA,original,F,qrf,calibrated,2026-01,137,1.3980728443086734,0.13138686131386862
full,PCA,original,F,qrf,calibrated,2026-02,128,1.7708933140313565,0.078125
full,PCA,original,F,qrf,calibrated,2026-03,105,2.1482316724619497,0.13333333333333333
full,PCA,original,F,threshold,calibrated,2025-12,139,2.4517347899430746,0.07194244604316546
full,PCA,original,F,threshold,calibrated,2026-01,137,1.5309665670215733,0.10218978102189781
full,PCA,original,F,threshold,calibrated,2026-02,128,2.199388483188611,0.09375
full,PCA,original,F,threshold,calibrated,2026-03,105,2.075224464261565,0.17142857142857143
full,PCA,original,R,boosting,calibrated,2025-12,139,2.198807111381759,0.08633093525179857
full,PCA,original,R,boosting,calibrated,2026-01,137,1.415118396836392,0.10218978102189781
full,PCA,original,R,boosting,calibrated,2026-02,128,1.8256684386480182,0.09375
full,PCA,original,R,boosting,calibrated,2026-03,105,2.2635770357746927,0.13333333333333333
full,PCA,original,R,linear,calibrated,2025-12,139,2.5470991542003136,0.07913669064748201
full,PCA,original,R,linear,calibrated,2026-01,137,1.5840606179255834,0.08029197080291971
full,PCA,original,R,linear,calibrated,2026-02,128,1.8233026018753022,0.078125
full,PCA,original,R,linear,calibrated,2026-03,105,2.0838089655669663,0.17142857142857143
full,PCA,original,R,ml_selected,calibrated,2025-12,139,2.208686080946723,0.08453237410071943
full,PCA,original,R,ml_selected,calibrated,2026-01,137,1.4013152301915308,0.1259124087591241
full,PCA,original,R,ml_selected,calibrated,2026-02,128,1.800833183789333,0.08203125
full,PCA,original,R,ml_selected,calibrated,2026-03,105,2.0784092028428787,0.1261904761904762
full,PCA,original,R,qrf,calibrated,2025-12,139,2.2130927513502776,0.07913669064748201
full,PCA,original,R,qrf,calibrated,2026-01,137,1.3939728092649661,0.12408759124087591
full,PCA,original,R,qrf,calibrated,2026-02,128,1.7890100743702932,0.078125
full,PCA,original,R,qrf,calibrated,2026-03,105,2.0598190541778827,0.11428571428571428
full,PCA,original,R,threshold,calibrated,2025-12,139,2.4453955133169853,0.07913669064748201
full,PCA,original,R,threshold,calibrated,2026-01,137,1.4582138407548828,0.10218978102189781
full,PCA,original,R,threshold,calibrated,2026-02,128,1.8240513560310285,0.109375
full,PCA,original,R,threshold,calibrated,2026-03,105,2.155273784275373,0.14285714285714285
full,PCA,own_scale,B,boosting,raw,2025-12,139,2.1535297752096985,0.18705035971223022
full,PCA,own_scale,B,boosting,raw,2026-01,137,1.4845644623138263,0.18248175182481752
full,PCA,own_scale,B,boosting,raw,2026-02,128,1.843475406988002,0.140625
full,PCA,own_scale,B,boosting,raw,2026-03,105,2.4761326106539423,0.26666666666666666
full,PCA,own_scale,B,linear,raw,2025-12,139,2.4447169919187974,0.17985611510791366
full,PCA,own_scale,B,linear,raw,2026-01,137,1.4777823264358128,0.0948905109489051
full,PCA,own_scale,B,linear,raw,2026-02,128,1.8842039533809385,0.171875
full,PCA,own_scale,B,linear,raw,2026-03,105,2.6178751153171724,0.34285714285714286
full,PCA,own_scale,B,ml_selected,raw,2025-12,139,2.2073259605997024,0.17446043165467626
full,PCA,own_scale,B,ml_selected,raw,2026-01,137,1.4931255286118683,0.177007299270073
full,PCA,own_scale,B,ml_selected,raw,2026-02,128,1.9165899068351733,0.140625
full,PCA,own_scale,B,ml_selected,raw,2026-03,105,2.698955967057353,0.3142857142857143
full,PCA,own_scale,B,qrf,raw,2025-12,139,2.1958635111429525,0.17266187050359713
full,PCA,own_scale,B,qrf,raw,2026-01,137,1.396857505619007,0.12408759124087591
full,PCA,own_scale,B,qrf,raw,2026-02,128,1.8956218776694644,0.140625
full,PCA,own_scale,B,qrf,raw,2026-03,105,2.6762508620027194,0.3142857142857143
full,PCA,own_scale,B,threshold,raw,2025-12,139,2.667825012874655,0.2014388489208633
full,PCA,own_scale,B,threshold,raw,2026-01,137,1.4376681292814606,0.13138686131386862
full,PCA,own_scale,B,threshold,raw,2026-02,128,2.1696808856390777,0.1796875
full,PCA,own_scale,B,threshold,raw,2026-03,105,2.657917948965187,0.3523809523809524
full,PCA,own_scale,F,boosting,raw,2025-12,139,2.1637316170297227,0.18705035971223022
full,PCA,own_scale,F,boosting,raw,2026-01,137,1.5231043731576064,0.1897810218978102
full,PCA,own_scale,F,boosting,raw,2026-02,128,1.8376649033569432,0.1484375
full,PCA,own_scale,F,boosting,raw,2026-03,105,2.805786637799357,0.2857142857142857
full,PCA,own_scale,F,linear,raw,2025-12,139,2.5040415007695653,0.17266187050359713
full,PCA,own_scale,F,linear,raw,2026-01,137,1.4916376655087806,0.10218978102189781
full,PCA,own_scale,F,linear,raw,2026-02,128,2.259258667937579,0.1640625
full,PCA,own_scale,F,linear,raw,2026-03,105,2.7890432939885645,0.3619047619047619
full,PCA,own_scale,F,ml_selected,raw,2025-12,139,2.1482222806273934,0.16906474820143885
full,PCA,own_scale,F,ml_selected,raw,2026-01,137,1.451353728156086,0.177007299270073
full,PCA,own_scale,F,ml_selected,raw,2026-02,128,1.8226757018803603,0.15625
full,PCA,own_scale,F,ml_selected,raw,2026-03,105,2.5819910079264066,0.2976190476190476
full,PCA,own_scale,F,qrf,raw,2025-12,139,2.1439154466044843,0.17266187050359713
full,PCA,own_scale,F,qrf,raw,2026-01,137,1.4427907666384658,0.1678832116788321
full,PCA,own_scale,F,qrf,raw,2026-02,128,1.8295115212751893,0.15625
full,PCA,own_scale,F,qrf,raw,2026-03,105,2.605922983671706,0.3047619047619048
full,PCA,own_scale,F,threshold,raw,2025-12,139,2.3519100887676823,0.16546762589928057
full,PCA,own_scale,F,threshold,raw,2026-01,137,1.502514084166328,0.15328467153284672
full,PCA,own_scale,F,threshold,raw,2026-02,128,1.9813132816073675,0.1953125
full,PCA,own_scale,F,threshold,raw,2026-03,105,2.6521698592165923,0.24761904761904763
full,PCA,own_scale,R,boosting,raw,2025-12,139,2.1611207141813917,0.17985611510791366
full,PCA,own_scale,R,boosting,raw,2026-01,137,1.4289021703468456,0.1386861313868613
full,PCA,own_scale,R,boosting,raw,2026-02,128,1.9181771988096996,0.1640625
full,PCA,own_scale,R,boosting,raw,2026-03,105,2.4569352465614873,0.22857142857142856
