sample,definition,variant,calibration,comparison,n,fold,month_n,difference_bp,improvement_pct,improvement_lo,improvement_hi,p_centered_boot
first19days,CAP,original,raw,nonlinear_R,361,2026-01,72,0.11381800913227783,9.605015457584198,2.0449834845054227,13.764002397940915,0.0125
first19days,CAP,original,raw,nonlinear_R,361,2026-02,87,0.030567860269533235,2.230597018427305,-6.968167776579851,9.335113371077849,0.614
first19days,CAP,original,raw,nonlinear_R,361,2026-03,105,-0.03714751216532101,-2.0979126145366234,-9.186585715456348,2.69606303147801,0.433
first19days,CAP,original,raw,nonlinear_F,361,2025-12,97,0.16918306858908588,10.967751153852134,0.8127819282565742,19.45541675689111,0.021
first19days,CAP,original,raw,nonlinear_F,361,2026-01,72,0.06282081193296923,5.301400668262457,-2.7827836948111195,11.364250017347954,0.1585
first19days,CAP,original,raw,nonlinear_F,361,2026-02,87,0.030411928556467294,2.2192183739563665,-7.04999577961406,9.201476132371031,0.6095
first19days,CAP,original,raw,nonlinear_F,361,2026-03,105,-0.0915608665660021,-5.3031785005676735,-13.53318647027046,3.517967534891788,0.2725
first19days,CAP,original,raw,market_B_vs_R,361,2025-12,97,-0.022091301214583543,-1.6586286379973503,-3.7454988850771223,0.17865002359025234,0.097
first19days,CAP,original,raw,market_B_vs_R,361,2026-01,72,-0.02554302346078354,-2.3845973157758715,-4.580081016067281,0.0042465996123853995,0.039
first19days,CAP,original,raw,market_B_vs_R,361,2026-02,87,0.0008098818791522568,0.0604470062588236,-0.13681520828564328,0.2825007983284528,0.5925
first19days,CAP,original,raw,market_B_vs_R,361,2026-03,105,-0.09096201412747973,-5.031539261107998,-9.808046958795689,1.356999159085373,0.08
first19days,CAP,original,raw,position_F_vs_B,361,2025-12,97,-0.019374250631707803,-1.430897514033358,-2.832424873774048,0.2697862338179826,0.078
first19days,CAP,original,raw,position_F_vs_B,361,2026-01,72,-0.02545417373852504,-2.320957168952842,-4.860890946632221,-0.23618561679139422,0.042
first19days,CAP,original,raw,position_F_vs_B,361,2026-02,87,-0.0009658135922181993,-0.07212885284937354,-0.5790457587197653,0.39111218819315824,0.7775
first19days,CAP,original,raw,position_F_vs_B,361,2026-03,105,0.08070977155429356,4.250570125532227,0.8800811823388404,7.203904262270453,0.007
first19days,CAP,original,raw,total_F_vs_R,361,2025-12,97,-0.04146555184629134,-3.113259427978865,-6.338734160176968,0.20263875403394283,0.0635
first19days,CAP,original,raw,total_F_vs_R,361,2026-01,72,-0.05099719719930859,-4.76089996707989,-9.618017928731993,-0.9165354322890938,0.0235
first19days,CAP,original,raw,total_F_vs_R,361,2026-02,87,-0.0001559317130659431,-0.011638246858347578,-0.46861508089326476,0.3997032477445493,0.963
first19days,CAP,original,raw,total_F_vs_R,361,2026-03,105,-0.01025224257318619,-0.5671000308886676,-5.147834388098407,4.911105248843963,0.8195
first19days,CAP,original,raw,ml_vs_threshold_F,361,2025-12,97,-0.027928590044054364,-2.075798258530459,-9.560992596344066,2.152382374866601,0.525
first19days,CAP,original,raw,ml_vs_threshold_F,361,2026-01,72,-0.03274528419309846,-3.0057564493142674,-13.558666534266909,4.761391589299934,0.5145
first19days,CAP,original,raw,ml_vs_threshold_F,361,2026-02,87,-0.005517950985496541,-0.4134971346706706,-4.274348468112112,3.6431911051653234,0.848
first19days,CAP,original,raw,ml_vs_threshold_F,361,2026-03,105,-0.027502286574147987,-1.5359371880031558,-9.547408467023061,5.070257100776985,0.689
first19days,CAP,original,calibrated,nonlinear_R,361,2025-12,97,0.6784239623977286,29.66125481880899,11.755359138310764,39.85810568010824,0.0005
first19days,CAP,original,calibrated,nonlinear_R,361,2026-01,72,0.10708611407242215,8.806495773453982,-0.7152623867746227,14.338632801267359,0.037
first19days,CAP,original,calibrated,nonlinear_R,361,2026-02,87,0.034216961638064564,2.4519457578419557,-6.051491730414609,9.298047397705023,0.579
first19days,CAP,original,calibrated,nonlinear_R,361,2026-03,105,-0.04080326483868754,-2.535753308529909,-9.879547049260871,4.4534955947873565,0.5055
first19days,CAP,original,calibrated,nonlinear_F,361,2025-12,97,0.7026523144590278,30.72053834085635,12.591271011730962,41.30802996842403,0.0005
first19days,CAP,original,calibrated,nonlinear_F,361,2026-01,72,0.06863103876998718,5.644045991312141,-3.730939461341107,12.32817131485396,0.184
first19days,CAP,original,calibrated,nonlinear_F,361,2026-02,87,0.030165441978990452,2.1616187981907786,-5.980050107436636,8.856511897842866,0.6165
first19days,CAP,original,calibrated,nonlinear_F,361,2026-03,105,-0.06720236625207525,-4.2253788977049345,-13.024581660426225,5.9102447166033745,0.446
first19days,CAP,original,calibrated,market_B_vs_R,361,2025-12,97,0.033224038283843356,2.0651240430025086,0.3164155334500576,3.600375472537359,0.0125
first19days,CAP,original,calibrated,market_B_vs_R,361,2026-01,72,-0.002987753199577847,-0.2694330004927803,-2.8436760705273785,1.7556286358332676,0.821
first19days,CAP,original,calibrated,market_B_vs_R,361,2026-02,87,0.004585861553837937,0.33687729701895597,-0.18087321454605157,1.0853892098932587,0.3285
first19days,CAP,original,calibrated,market_B_vs_R,361,2026-03,105,-0.06115754360619837,-3.706694501697827,-12.25335395742805,3.2114651214404697,0.3195
first19days,CAP,original,calibrated,position_F_vs_B,361,2025-12,97,-0.008995686222544368,-0.5709402295096533,-1.9010593843513037,0.3455767980219905,0.316
first19days,CAP,original,calibrated,position_F_vs_B,361,2026-01,72,-0.0354673221028571,-3.1898180217562633,-4.909247278811124,-0.0015709929261991309,0.0255
first19days,CAP,original,calibrated,position_F_vs_B,361,2026-02,87,-0.008637381212912045,-0.6366465669993993,-1.599246903513993,0.3006666373797067,0.2035
first19days,CAP,original,calibrated,position_F_vs_B,361,2026-03,105,0.0534305984679461,3.1226262545814176,0.18231138679970746,7.42088502314524,0.036
first19days,CAP,original,calibrated,total_F_vs_R,361,2025-12,97,0.024228352061298985,1.5059744374436357,-0.9953136071967114,3.218989385912935,0.1805
first19days,CAP,original,calibrated,total_F_vs_R,361,2026-01,72,-0.03845507530243494,-3.4678454446553264,-7.3930282983299955,0.4327603928972115,0.0845
first19days,CAP,original,calibrated,total_F_vs_R,361,2026-02,87,-0.0040515196590741095,-0.297624552233966,-1.0675447155638933,0.4530922388650612,0.437
first19days,CAP,original,calibrated,total_F_vs_R,361,2026-03,105,-0.007726945138252266,-0.4683220314292802,-4.905791481928616,3.85804734250915,0.8375
first19days,CAP,original,calibrated,ml_vs_threshold_F,361,2025-12,97,0.7107605527914137,30.965265689070364,6.2876274597242565,43.660185114581935,0.006
first19days,CAP,original,calibrated,ml_vs_threshold_F,361,2026-01,72,-0.04130074050190884,-3.734047370592619,-12.663550716174056,2.2724683321771524,0.245
first19days,CAP,original,calibrated,ml_vs_threshold_F,361,2026-02,87,0.0075077400332405585,0.5468746830372573,-4.8631695797319265,5.670075527518905,0.8575
first19days,CAP,original,calibrated,ml_vs_threshold_F,361,2026-03,105,0.037613047968883054,2.218716797575837,-5.3802277362681075,12.915811571407069,0.643
first19days,CAP,own_scale,raw,nonlinear_R,361,2025-12,97,0.20941774521212667,13.576073160524205,3.581311043542413,23.453827178081905,0.0065
first19days,CAP,own_scale,raw,nonlinear_R,361,2026-01,72,0.11381800913227783,9.605015457584198,2.0449834845054227,13.764002397940915,0.0125
first19days,CAP,own_scale,raw,nonlinear_R,361,2026-02,87,0.030567860269533235,2.230597018427305,-6.968167776579851,9.335113371077849,0.614
first19days,CAP,own_scale,raw,nonlinear_R,361,2026-03,105,-0.13514183767140117,-7.708988040002729,-15.987523277187789,-0.9327714213386541,0.0285
first19days,CAP,own_scale,raw,nonlinear_F,361,2025-12,97,0.16918306858908588,10.967751153852134,0.8127819282565742,19.45541675689111,0.021
first19days,CAP,own_scale,raw,nonlinear_F,361,2026-01,72,0.06282081193296923,5.301400668262457,-2.7827836948111195,11.364250017347954,0.1585
first19days,CAP,own_scale,raw,nonlinear_F,361,2026-02,87,0.030411928556467294,2.2192183739563665,-7.04999577961406,9.201476132371031,0.6095
first19days,CAP,own_scale,raw,nonlinear_F,361,2026-03,105,0.03464412307649482,1.8633568440387438,-18.722472533528226,19.792476911802265,0.8535
first19days,CAP,own_scale,raw,market_B_vs_R,361,2025-12,97,-0.020860425991332907,-1.5647676823824064,-3.611611616952976,0.1663074566318718,0.105
first19days,CAP,own_scale,raw,market_B_vs_R,361,2026-01,72,-0.02554302346078354,-2.3845973157758715,-4.580081016067281,0.0042465996123853995,0.039
first19days,CAP,own_scale,raw,market_B_vs_R,361,2026-02,87,0.0008098818791522568,0.0604470062588236,-0.13681520828564328,0.2825007983284528,0.5925
first19days,CAP,own_scale,raw,market_B_vs_R,361,2026-03,105,-0.007588804741374795,-0.4019101597921404,-0.7557177027231347,0.2512023490876496,0.1395
first19days,CAP,own_scale,raw,position_F_vs_B,361,2025-12,97,-0.019374250631707803,-1.430897514033358,-2.832424873774048,0.2697862338179826,0.078
first19days,CAP,own_scale,raw,position_F_vs_B,361,2026-01,72,-0.02545417373852504,-2.320957168952842,-4.860890946632221,-0.23618561679139422,0.042
first19days,CAP,own_scale,raw,position_F_vs_B,361,2026-02,87,-0.0009658135922181993,-0.07212885284937354,-0.5790457587197653,0.39111218819315824,0.7775
first19days,CAP,own_scale,raw,position_F_vs_B,361,2026-03,105,0.07118547405104228,3.7549573821037074,0.48212937677945916,6.583588934867583,0.0185
first19days,CAP,own_scale,raw,total_F_vs_R,361,2025-12,97,-0.040234676623040706,-3.018055418283394,-6.175681396442962,0.21003881501534322,0.064
first19days,CAP,own_scale,raw,total_F_vs_R,361,2026-01,72,-0.05099719719930859,-4.76089996707989,-9.618017928731993,-0.9165354322890938,0.0235
first19days,CAP,own_scale,raw,total_F_vs_R,361,2026-02,87,-0.0001559317130659431,-0.011638246858347578,-0.46861508089326476,0.3997032477445493,0.963
first19days,CAP,own_scale,raw,total_F_vs_R,361,2026-03,105,0.06359666930966748,3.3681387775260974,0.15716886693929683,6.477481876582848,0.037
first19days,CAP,own_scale,raw,ml_vs_threshold_F,361,2025-12,97,-0.015900799471409648,-1.1713586529504827,-8.966783231693288,3.229097667327319,0.7115
first19days,CAP,own_scale,raw,ml_vs_threshold_F,361,2026-01,72,-0.001397872866104263,-0.12472472005362611,-9.690940506269012,7.142622473748387,0.9755
first19days,CAP,own_scale,raw,ml_vs_threshold_F,361,2026-02,87,0.04746509416032522,3.4210498323503313,0.26392233511207774,6.48686221413242,0.051
first19days,CAP,own_scale,raw,ml_vs_threshold_F,361,2026-03,105,-0.04632105328148682,-2.6048429716508226,-10.169983395665378,5.819680784245208,0.543
first19days,CAP,own_scale,calibrated,nonlinear_R,361,2025-12,97,0.6791637632463046,29.693599521680646,11.780031190118523,39.91470921105997,0.0005
first19days,CAP,own_scale,calibrated,nonlinear_R,361,2026-01,72,0.10706353826598133,8.804639195262432,-0.7180093126911918,14.337189116846163,0.037
first19days,CAP,own_scale,calibrated,nonlinear_R,361,2026-02,87,0.034216961638064564,2.4519457578419557,-6.051491730414609,9.298047397705023,0.579
first19days,CAP,own_scale,calibrated,nonlinear_R,361,2026-03,105,-0.09433654634896868,-5.86678791302031,-15.646029089528325,1.2608239066430826,0.1205
first19days,CAP,own_scale,calibrated,nonlinear_F,361,2025-12,97,0.7026523144590278,30.72053834085635,12.591271011730962,41.30802996842403,0.0005
first19days,CAP,own_scale,calibrated,nonlinear_F,361,2026-01,72,0.06863103876998718,5.644045991312141,-3.730939461341107,12.32817131485396,0.184
first19days,CAP,own_scale,calibrated,nonlinear_F,361,2026-02,87,0.030165441978990452,2.1616187981907786,-5.980050107436636,8.856511897842866,0.6165
first19days,CAP,own_scale,calibrated,nonlinear_F,361,2026-03,105,-0.06630567207664606,-4.1804778517466,-13.264063757496286,6.713331170096501,0.3735
first19days,CAP,own_scale,calibrated,market_B_vs_R,361,2025-12,97,0.03248423743526762,2.020068764364291,0.3070348674534177,3.539672427513105,0.0105
first19days,CAP,own_scale,calibrated,market_B_vs_R,361,2026-01,72,-0.002965177393137027,-0.267391690047325,-2.843840596253305,1.7548456552569334,0.821
first19days,CAP,own_scale,calibrated,market_B_vs_R,361,2026-02,87,0.004585861553837937,0.33687729701895597,-0.18087321454605157,1.0853892098932587,0.3285
first19days,CAP,own_scale,calibrated,market_B_vs_R,361,2026-03,105,-0.010398254860362771,-0.610831095000397,-1.0302678730264165,-0.07853630786330273,0.0115
first19days,CAP,own_scale,calibrated,position_F_vs_B,361,2025-12,97,-0.008995686222544368,-0.5709402295096533,-1.9010593843513037,0.3455767980219905,0.316
first19days,CAP,own_scale,calibrated,position_F_vs_B,361,2026-01,72,-0.0354673221028571,-3.1898180217562633,-4.909247278811124,-0.0015709929261991309,0.0255
first19days,CAP,own_scale,calibrated,position_F_vs_B,361,2026-02,87,-0.008637381212912045,-0.6366465669993993,-1.599246903513993,0.3006666373797067,0.2035
first19days,CAP,own_scale,calibrated,position_F_vs_B,361,2026-03,105,0.060326430647828784,3.522277535788998,0.5970551305824827,7.730398012656273,0.015
first19days,CAP,own_scale,calibrated,total_F_vs_R,361,2025-12,97,0.02348855121272325,1.4606619200941529,-1.0421107828774139,3.1301986500772463,0.1845
first19days,CAP,own_scale,calibrated,total_F_vs_R,361,2026-01,72,-0.03843249949599413,-3.4657390201213945,-7.394136241547796,0.433056828486094,0.0845
first19days,CAP,own_scale,calibrated,total_F_vs_R,361,2026-02,87,-0.0040515196590741095,-0.297624552233966,-1.0675447155638933,0.4530922388650612,0.437
first19days,CAP,own_scale,calibrated,total_F_vs_R,361,2026-03,105,0.049928175787466014,2.932961607229423,-0.20867231967033512,7.522088117172834,0.0955
first19days,CAP,own_scale,calibrated,ml_vs_threshold_F,361,2025-12,97,0.7908347064556409,33.29238818386919,7.855352934137388,45.92467142133186,0.0055
first19days,CAP,own_scale,calibrated,ml_vs_threshold_F,361,2026-01,72,0.0061282836393274365,0.5312831414103769,-8.695837786778373,7.342502425575975,0.8835
first19days,CAP,own_scale,calibrated,ml_vs_threshold_F,361,2026-02,87,0.02757658108471906,1.9797769581451963,-2.1283090993433906,6.174835677259053,0.3945
first19days,CAP,own_scale,calibrated,ml_vs_threshold_F,361,2026-03,105,-0.04126685265717733,-2.561380540561631,-8.51044837180996,4.099352107144293,0.502
first19days,PCA,original,raw,nonlinear_R,361,2025-12,97,0.33886815641541707,11.888126003748722,-9.2851165683922,20.85939021905838,0.4815
first19days,PCA,original,raw,nonlinear_R,361,2026-01,72,0.21675285487739057,14.210795148608968,8.851828155596522,24.12532207619728,0.0045
first19days,PCA,original,raw,nonlinear_R,361,2026-02,87,0.18049212497271017,8.674083099534203,2.455144174311182,15.920265626324042,0.0015
first19days,PCA,original,raw,nonlinear_R,361,2026-03,105,0.1503177155772942,5.441190899085669,-5.11450753852331,14.175017625739203,0.2415
first19days,PCA,original,raw,nonlinear_F,361,2025-12,97,0.5010303457321462,17.059437950613876,-7.855081038217175,25.84572677001316,0.3045
first19days,PCA,original,raw,nonlinear_F,361,2026-01,72,0.3164797347388423,19.47180338130905,12.444291580728072,29.647189191177052,0.003
first19days,PCA,original,raw,nonlinear_F,361,2026-02,87,0.6041864597834722,25.142106202446403,16.885989096028943,34.39303351270237,0.0005
first19days,PCA,original,raw,nonlinear_F,361,2026-03,105,0.14388186763748329,5.158825176633242,-4.389330472423103,14.591692962293594,0.2855
first19days,PCA,original,raw,market_B_vs_R,361,2025-12,97,0.02891155122904467,1.1511173390269636,-4.939044106287252,4.001680122121956,0.643
first19days,PCA,original,raw,market_B_vs_R,361,2026-01,72,-0.1367955134415935,-10.45424717234178,-27.40830649207371,-2.6347858546314034,0.0405
first19days,PCA,original,raw,market_B_vs_R,361,2026-02,87,0.04047951740835784,2.1301324361193474,-3.5817445602121083,13.162723617705732,0.577
first19days,PCA,original,raw,market_B_vs_R,361,2026-03,105,0.003910513776145197,0.14969787041996252,-3.0493331254408194,3.565850020159584,0.912
first19days,PCA,original,raw,position_F_vs_B,361,2025-12,97,0.04675779422407439,1.8833474670447714,-4.044627504158099,14.568573021375158,0.6635
first19days,PCA,original,raw,position_F_vs_B,361,2026-01,72,0.13646822192235392,9.442131038175061,3.549532040727285,19.59628014994821,0.024
first19days,PCA,original,raw,position_F_vs_B,361,2026-02,87,0.060949511585162014,3.2771212372737057,-3.2222637902572795,7.0388211616023755,0.1915
first19days,PCA,original,raw,position_F_vs_B,361,2026-03,105,-0.036801127473434746,-1.410891259511593,-5.666008396118131,3.07605429510707,0.551
first19days,PCA,original,raw,total_F_vs_R,361,2025-12,97,0.07566934545311904,3.012785266824447,-0.133115889396104,11.033078040975594,0.1015
first19days,PCA,original,raw,total_F_vs_R,361,2026-01,72,-0.0003272915192395815,-0.025012417099490314,-3.868542563329546,1.781856081966372,0.979
first19days,PCA,original,raw,total_F_vs_R,361,2026-02,87,0.10142902899351988,5.337446650946919,1.702381057169018,11.01225329686611,0.0095
first19days,PCA,original,raw,total_F_vs_R,361,2026-03,105,-0.032890613697289545,-1.2590813149221836,-3.7002255120659253,2.177199516202429,0.369
first19days,PCA,original,raw,ml_vs_threshold_F,361,2025-12,97,0.28597635583219344,10.506440898036463,-2.2103035557467097,19.343686782805996,0.049
first19days,PCA,original,raw,ml_vs_threshold_F,361,2026-01,72,0.23099677408777453,15.001346929029758,4.037375634901931,27.11825335107357,0.025
first19days,PCA,original,raw,ml_vs_threshold_F,361,2026-02,87,0.8424786786333014,31.895418847514023,19.365468175989175,46.941340560478395,0.0005
first19days,PCA,original,raw,ml_vs_threshold_F,361,2026-03,105,0.42461289275692965,13.83205566982233,4.147604851256261,22.8100230017625,0.002
first19days,PCA,original,calibrated,nonlinear_R,361,2025-12,97,0.5634274031561463,18.546347484947834,1.8596025401544158,30.461515729732547,0.0175
first19days,PCA,original,calibrated,nonlinear_R,361,2026-01,72,0.4114967714953148,23.439563195154623,16.15054022402811,33.68115484884577,0.001
first19days,PCA,original,calibrated,nonlinear_R,361,2026-02,87,0.12467949735977352,6.612862194488822,0.3477449810446024,13.949823417200081,0.028
first19days,PCA,original,calibrated,nonlinear_R,361,2026-03,105,0.005399762724087894,0.2591294506029018,-11.225811517453533,6.9561895356749925,0.9475
first19days,PCA,original,calibrated,nonlinear_F,361,2025-12,97,0.842796401411214,25.53809183133501,10.255474332828149,38.67983446146733,0.003
first19days,PCA,original,calibrated,nonlinear_F,361,2026-01,72,0.5108505891260353,27.59297848557264,18.61356639130795,39.335797857457614,0.0005
first19days,PCA,original,calibrated,nonlinear_F,361,2026-02,87,0.49122086576246493,22.17604031758067,17.423242946299276,28.402849488150654,0.0005
first19days,PCA,original,calibrated,nonlinear_F,361,2026-03,105,-0.07765991433551551,-3.7886549323229657,-15.272258052207771,2.6913968101010552,0.3935
first19days,PCA,original,calibrated,market_B_vs_R,361,2025-12,97,-0.033038635022722355,-1.3351558393726703,-7.598363018701044,1.4136999327797322,0.475
first19days,PCA,original,calibrated,market_B_vs_R,361,2026-01,72,-0.17375835893946856,-12.927792883567978,-22.19979982230219,-9.105255445849387,0.0005
first19days,PCA,original,calibrated,market_B_vs_R,361,2026-02,87,-0.043310342294101016,-2.4597953762370395,-6.744431809105786,2.876829568334095,0.326
first19days,PCA,original,calibrated,market_B_vs_R,361,2026-03,105,-0.0070657702839784205,-0.33996049836162445,-5.625777520292297,3.2999583079705657,0.885
first19days,PCA,original,calibrated,position_F_vs_B,361,2025-12,97,0.050196133183840135,2.001796780300591,-0.2540151333625536,6.437918405880986,0.13
first19days,PCA,original,calibrated,position_F_vs_B,361,2026-01,72,0.1772982657510931,11.681061939487858,8.078947800532013,19.02417316211086,0.0005
first19days,PCA,original,calibrated,position_F_vs_B,361,2026-02,87,0.08016340686823914,4.443549746254694,-0.31129284608527086,8.638203476298209,0.079
first19days,PCA,original,calibrated,position_F_vs_B,361,2026-03,105,-0.041986670919065355,-2.013290567381487,-4.156677230426088,0.6459993289702833,0.125
first19days,PCA,original,calibrated,total_F_vs_R,361,2025-12,97,0.01715749816111778,0.6933680475324833,-3.9067995404180182,3.2546587214145606,0.6435
first19days,PCA,original,calibrated,total_F_vs_R,361,2026-01,72,0.003539906811624519,0.26337255005816074,-2.931103294985663,3.7336380443600405,0.853
first19days,PCA,original,calibrated,total_F_vs_R,361,2026-02,87,0.036853064574138124,2.093056601216825,0.02320466382390326,4.556538187267909,0.04
first19days,PCA,original,calibrated,total_F_vs_R,361,2026-03,105,-0.04905244120304377,-2.360095458389466,-5.519732906999091,0.4703378526981733,0.072
first19days,PCA,original,calibrated,ml_vs_threshold_F,361,2025-12,97,0.3803926477133832,13.404725310055,2.9350795070803004,26.571792061214655,0.008
first19days,PCA,original,calibrated,ml_vs_threshold_F,361,2026-01,72,0.2346173199237374,14.894960266153422,2.411996729506619,27.734910288942245,0.041
first19days,PCA,original,calibrated,ml_vs_threshold_F,361,2026-02,87,0.6738760478578496,28.104487792958455,16.099205343840072,41.61037787877707,0.0005
first19days,PCA,original,calibrated,ml_vs_threshold_F,361,2026-03,105,-0.052237179784357525,-2.5171821498810587,-12.863256796289923,4.922140049907816,0.548
first19days,PCA,own_scale,raw,nonlinear_R,361,2025-12,97,0.33142166520239913,11.626889224339909,-9.870504959528015,20.81070604314699,0.4985
first19days,PCA,own_scale,raw,nonlinear_R,361,2026-01,72,0.08602994452380906,5.460284273411508,-2.118094370901234,15.358974587205337,0.2085
first19days,PCA,own_scale,raw,nonlinear_R,361,2026-02,87,0.20821664005693954,10.006466702260663,-0.14683462875456774,23.182425323465722,0.0705
first19days,PCA,own_scale,raw,nonlinear_R,361,2026-03,105,0.11607923422043183,4.444542726288681,-15.371502789097674,18.094182366678126,0.613
first19days,PCA,own_scale,raw,nonlinear_F,361,2025-12,97,0.5094310915244937,17.345472524775285,-8.028887370774772,26.49060755973135,0.3215
first19days,PCA,own_scale,raw,nonlinear_F,361,2026-01,72,0.27643125461396245,17.451518616261062,11.435565465015204,26.526984299814792,0.002
first19days,PCA,own_scale,raw,nonlinear_F,361,2026-02,87,0.6030102397898023,25.09315997480519,16.75208732016127,34.47507266893005,0.0005
first19days,PCA,own_scale,raw,nonlinear_F,361,2026-03,105,0.2070522860621577,7.423774543350881,-4.481283962409521,17.550834531294832,0.19
first19days,PCA,own_scale,raw,market_B_vs_R,361,2025-12,97,0.06802658094633122,2.700481090978901,-1.812333112671892,14.133249898553432,0.3965
first19days,PCA,own_scale,raw,market_B_vs_R,361,2026-01,72,0.0693858203347546,4.658241989915302,1.0438521422705718,11.047827866602557,0.059
first19days,PCA,own_scale,raw,market_B_vs_R,361,2026-02,87,-0.004690537475424963,-0.2504820605707003,-1.373478387622772,1.227295822251751,0.6685
first19days,PCA,own_scale,raw,market_B_vs_R,361,2026-03,105,-0.20331018547710247,-8.146596242851633,-13.512904506032548,-4.558545139150766,0.0005
first19days,PCA,own_scale,raw,position_F_vs_B,361,2025-12,97,0.023490001512153427,0.9583736154189837,-4.5807765780196945,2.7643957228158724,0.6025
first19days,PCA,own_scale,raw,position_F_vs_B,361,2026-01,72,0.11257805401408397,7.927238055809493,1.4132952264499998,16.47543408150904,0.043
first19days,PCA,own_scale,raw,position_F_vs_B,361,2026-02,87,0.07721883139104531,4.113303663696744,-1.6974123967486825,7.7717943493804515,0.064
first19days,PCA,own_scale,raw,position_F_vs_B,361,2026-03,105,0.11696495913094651,4.333711277938046,0.4014521236746165,9.134681014977177,0.057
first19days,PCA,own_scale,raw,total_F_vs_R,361,2025-12,97,0.09151658245848467,3.632974008132561,0.902565126375818,10.475198453620182,0.0105
first19days,PCA,own_scale,raw,total_F_vs_R,361,2026-01,72,0.18196387434883857,12.216210113968529,5.728195629240462,22.180767826650776,0.0205
first19days,PCA,own_scale,raw,total_F_vs_R,361,2026-02,87,0.07252829391562035,3.873124690900398,-0.5284504421386054,7.246927277061521,0.0435
first19days,PCA,own_scale,raw,total_F_vs_R,361,2026-03,105,-0.08634522634615592,-3.459835004769052,-8.056812293704944,2.554585494463432,0.22
first19days,PCA,own_scale,raw,ml_vs_threshold_F,361,2025-12,97,0.29199919912457245,10.737093275822307,-1.7690253516818495,18.437871306924706,0.05
first19days,PCA,own_scale,raw,ml_vs_threshold_F,361,2026-01,72,0.21399151959664933,14.063995324321743,4.180804453828993,26.13426800776162,0.0265
first19days,PCA,own_scale,raw,ml_vs_threshold_F,361,2026-02,87,0.3138578600432985,14.847100304458182,2.839303145235186,30.762077549678104,0.034
first19days,PCA,own_scale,raw,ml_vs_threshold_F,361,2026-03,105,0.07017885129018576,2.6460918800621402,-8.48993203520313,11.406011707416404,0.6185
first19days,PCA,own_scale,calibrated,nonlinear_R,361,2025-12,97,0.5701417640233064,18.76736419283982,2.314593798074646,30.291599765267787,0.0145
first19days,PCA,own_scale,calibrated,nonlinear_R,361,2026-01,72,0.16557027184426534,9.240754630491455,3.6580612252304787,16.710814294179123,0.0165
first19days,PCA,own_scale,calibrated,nonlinear_R,361,2026-02,87,0.06509910002755936,3.452784030924294,-4.730244620137,12.798826391122152,0.401
first19days,PCA,own_scale,calibrated,nonlinear_R,361,2026-03,105,-0.06331828860312905,-3.13141734096527,-21.98297804787592,8.477679061518018,0.677
first19days,PCA,own_scale,calibrated,nonlinear_F,361,2025-12,97,0.8510598805865,25.748719152144762,10.21031882182197,39.69580108412408,0.0025
first19days,PCA,own_scale,calibrated,nonlinear_F,361,2026-01,72,0.4695939511520625,25.89297615946169,17.65707968139531,37.05953604665018,0.0005
first19days,PCA,own_scale,calibrated,nonlinear_F,361,2026-02,87,0.48509354100013163,21.8994238087166,16.97543396190853,28.147598886192828,0.0005
first19days,PCA,own_scale,calibrated,nonlinear_F,361,2026-03,105,-0.08164236703152146,-3.9829397081763585,-17.842534000981413,4.444901228768973,0.45
first19days,PCA,own_scale,calibrated,market_B_vs_R,361,2025-12,97,-0.02262882099774508,-0.9169629925681599,-5.296050901402643,2.3905032206087435,0.529
first19days,PCA,own_scale,calibrated,market_B_vs_R,361,2026-01,72,0.13053344429715918,8.027050553396675,2.448397005188914,16.381961762643787,0.044
first19days,PCA,own_scale,calibrated,market_B_vs_R,361,2026-02,87,0.0014745749113413522,0.08100680719910214,-3.1654500941099477,3.6032066387271824,0.955
first19days,PCA,own_scale,calibrated,market_B_vs_R,361,2026-03,105,0.0170355408140915,0.8169147229002416,-2.5078639528000513,3.6107091154598994,0.6425
first19days,PCA,own_scale,calibrated,position_F_vs_B,361,2025-12,97,0.036238279562811455,1.455101472420306,-0.34017993293554766,2.8048641108822117,0.063
first19days,PCA,own_scale,calibrated,position_F_vs_B,361,2026-01,72,0.15163407366811157,10.138434251830375,4.1390205489538,18.232523590834727,0.011
first19days,PCA,own_scale,calibrated,position_F_vs_B,361,2026-02,87,0.08883156223267769,4.883980545120448,0.9002656603846466,8.6274372096996,0.029
first19days,PCA,own_scale,calibrated,position_F_vs_B,361,2026-03,105,-0.06312845749515915,-3.0521674882344696,-6.504071099736422,0.5514854744787017,0.1355
first19days,PCA,own_scale,calibrated,total_F_vs_R,361,2025-12,97,0.013609458565066377,0.551481221858563,-2.9721866289004732,2.5625585872618943,0.6275
first19days,PCA,own_scale,calibrated,total_F_vs_R,361,2026-01,72,0.28216751796527073,17.351667562509743,9.434052864294902,30.09764160589324,0.019
first19days,PCA,own_scale,calibrated,total_F_vs_R,361,2026-02,87,0.09030613714401906,4.961030995615722,3.0983504812260456,6.469163124887002,0.001
first19days,PCA,own_scale,calibrated,total_F_vs_R,361,2026-03,105,-0.04609291668106765,-2.2103191597552696,-5.419958454780978,1.6426892668462536,0.2655
first19days,PCA,own_scale,calibrated,ml_vs_threshold_F,361,2025-12,97,0.34756490166579596,12.405250810826264,1.8246603869028046,26.50680765931004,0.0125
