scope,sample,h,method,model,q,term,n,status,coef_raw,effect_bp_per_sd
core,all,1,ae_relu_1,M2,0.5,btc_ret,2523,estimated,107.0267944007289,0.5610057508957584
core,all,1,ae_relu_1,M2,0.5,account_ls,2523,estimated,0.8400578683106786,0.49979108697628527
core,all,1,ae_relu_1,M2,0.9,e_origin,2523,estimated,1.001713235970545,47.01002457840534
core,all,1,ae_relu_1,M2,0.9,downside,2523,estimated,-61689.37705609895,-1.0817142299571159
core,all,1,ae_relu_1,M2,0.9,btc_vol,2523,estimated,1313.6933642296733,2.605792082781408
core,all,1,ae_relu_1,M2,0.9,btc_ret,2523,estimated,1.831070792864688,0.00959798198989458
core,all,1,ae_relu_1,M2,0.9,account_ls,2523,estimated,-0.3689435978673066,-0.21950240425918843
core,all,1,ae_relu_2,M0,0.1,e_origin,2523,estimated,0.8986543911913927,49.49502083697865
core,all,1,ae_relu_2,M0,0.1,downside,2523,estimated,-13978.093740614788,-0.24510383518944337
core,all,1,ae_relu_2,M0,0.5,e_origin,2523,estimated,0.9614090669215418,52.951348445597716
core,all,1,ae_relu_2,M0,0.5,downside,2523,estimated,-6524.810882639991,-0.11441160725472
core,all,1,ae_relu_2,M0,0.9,e_origin,2523,estimated,1.0411362702098939,57.342468799218274
core,all,1,ae_relu_2,M0,0.9,downside,2523,estimated,19752.530234588452,0.34635773697280475
core,all,1,ae_relu_2,M1,0.1,e_origin,2523,estimated,0.8999770016763489,49.567866008775255
core,all,1,ae_relu_2,M1,0.1,downside,2523,estimated,-1497.152559281106,-0.026252351783652435
core,all,1,ae_relu_2,M1,0.1,btc_vol,2523,estimated,-109.07544865911575,-0.21635790229359955
core,all,1,ae_relu_2,M1,0.1,btc_ret,2523,estimated,30.168278159891404,0.15813402276586097
core,all,1,ae_relu_2,M1,0.5,e_origin,2523,estimated,0.963389891611361,53.06044595878855
core,all,1,ae_relu_2,M1,0.5,downside,2523,estimated,-19394.93329669508,-0.3400873268184505
core,all,1,ae_relu_2,M1,0.5,btc_vol,2523,estimated,121.41876714986051,0.24084163835729852
core,all,1,ae_relu_2,M1,0.5,btc_ret,2523,estimated,106.54060308667916,0.5584572664275025
core,all,1,ae_relu_2,M1,0.9,e_origin,2523,estimated,1.0424630327130062,57.41554265094698
core,all,1,ae_relu_2,M1,0.9,downside,2523,estimated,-16805.89286426934,-0.2946888804191224
core,all,1,ae_relu_2,M1,0.9,btc_vol,2523,estimated,288.3216287759125,0.5719037927846014
core,all,1,ae_relu_2,M1,0.9,btc_ret,2523,estimated,-42.92781820218562,-0.22501610946753475
core,all,1,ae_relu_2,M2,0.1,e_origin,2523,estimated,0.8999947504241179,49.56884355325651
core,all,1,ae_relu_2,M2,0.1,downside,2523,estimated,-1337.7019406088823,-0.02345640843936545
core,all,1,ae_relu_2,M2,0.1,btc_vol,2523,estimated,-110.56488641804587,-0.21931229425879886
core,all,1,ae_relu_2,M2,0.1,btc_ret,2523,estimated,30.56276104523088,0.16020179624767508
core,all,1,ae_relu_2,M2,0.1,account_ls,2523,estimated,0.005763036517711564,0.0034287093712523403
core,all,1,ae_relu_2,M2,0.5,e_origin,2523,estimated,0.9626407818493726,53.0191873796927
core,all,1,ae_relu_2,M2,0.5,downside,2523,estimated,-20398.676115847506,-0.3576878107673658
core,all,1,ae_relu_2,M2,0.5,btc_vol,2523,estimated,95.3857703282994,0.18920357817079855
core,all,1,ae_relu_2,M2,0.5,btc_ret,2523,estimated,99.88220394700414,0.5235557239676677
core,all,1,ae_relu_2,M2,0.5,account_ls,2523,estimated,0.42135546971649196,0.25068476370145293
core,all,1,ae_relu_2,M2,0.9,e_origin,2523,estimated,1.042816669022979,57.435019812247674
core,all,1,ae_relu_2,M2,0.9,downside,2523,estimated,-18288.384348341613,-0.3206841523871456
core,all,1,ae_relu_2,M2,0.9,btc_vol,2523,estimated,460.8790646988756,0.9141821452498918
core,all,1,ae_relu_2,M2,0.9,btc_ret,2523,estimated,-32.09379541401413,-0.1682270677744528
core,all,1,ae_relu_2,M2,0.9,account_ls,2523,estimated,-0.7931454614006592,-0.47188062541560477
core,all,1,ae_tanh_1,M0,0.1,e_origin,2523,estimated,0.8934101410120184,50.65204689559267
core,all,1,ae_tanh_1,M0,0.1,downside,2523,estimated,-59506.59199870388,-1.0434394123110433
core,all,1,ae_tanh_1,M0,0.5,e_origin,2523,estimated,0.9539506676217924,54.084402822791496
core,all,1,ae_tanh_1,M0,0.5,downside,2523,estimated,-17069.598005611766,-0.29931291161404844
core,all,1,ae_tanh_1,M0,0.9,e_origin,2523,estimated,1.0372846265096325,58.809036448285
core,all,1,ae_tanh_1,M0,0.9,downside,2523,estimated,43203.50278097106,0.7575671205055208
core,all,1,ae_tanh_1,M1,0.1,e_origin,2523,estimated,0.893534843562233,50.65911692886352
core,all,1,ae_tanh_1,M1,0.1,downside,2523,estimated,-22579.46469698258,-0.3959276204933837
core,all,1,ae_tanh_1,M1,0.1,btc_vol,2523,estimated,-470.0991499538195,-0.9324707549164183
core,all,1,ae_tanh_1,M1,0.1,btc_ret,2523,estimated,115.41437978330781,0.6049712238607594
core,all,1,ae_tanh_1,M1,0.5,e_origin,2523,estimated,0.9537241052923094,54.071557831212665
core,all,1,ae_tanh_1,M1,0.5,downside,2523,estimated,-47068.49073613709,-0.8253391206330958
core,all,1,ae_tanh_1,M1,0.5,btc_vol,2523,estimated,312.82227609876554,0.6205023429145602
core,all,1,ae_tanh_1,M1,0.5,btc_ret,2523,estimated,114.09234512532377,0.5980414727627718
core,all,1,ae_tanh_1,M1,0.9,e_origin,2523,estimated,1.0358025930585724,58.72501229810141
core,all,1,ae_tanh_1,M1,0.9,downside,2523,estimated,-45378.8961384658,-0.7957123257718399
