scope,method,variant,n,status,term,coef_raw,effect_bp_per_sd
core,pca_selected,exclude_top1_downside_days,1719,estimated,account_ls,1.414618262337193,0.857582327597979
core,pca_selected,exclude_top5_downside_days,1679,estimated,e_origin,0.376050519631175,2.836035261207557
core,pca_selected,exclude_top5_downside_days,1679,estimated,downside,80355.30717359723,1.384109778734693
core,pca_selected,exclude_top5_downside_days,1679,estimated,btc_vol,-824.0107530499512,-1.612658744016744
core,pca_selected,exclude_top5_downside_days,1679,estimated,account_ls,0.872440070737084,0.5288982946652453
core,ae_selected,Aug_Nov,926,estimated,e_origin,0.6708318690031916,31.31964814419083
core,ae_selected,Aug_Nov,926,estimated,downside,79088.90606100835,1.3622961832748688
core,ae_selected,Aug_Nov,926,estimated,btc_vol,-1061.7847296221894,-2.0780025286695247
core,ae_selected,Aug_Nov,926,estimated,account_ls,1.0318938304804977,0.6255637556349629
core,ae_selected,Dec_Mar,803,estimated,e_origin,0.3586958391914964,16.746711051393824
core,ae_selected,Dec_Mar,803,estimated,downside,-227842.20720689982,-3.924552566543921
core,ae_selected,Dec_Mar,803,estimated,btc_vol,781.3788861927849,1.5292245744910469
core,ae_selected,Dec_Mar,803,estimated,account_ls,-1.0793259670972093,-0.6543184827621947
core,ae_selected,exclude_top1_downside_days,1719,estimated,e_origin,0.6599199915654349,30.810196852839837
core,ae_selected,exclude_top1_downside_days,1719,estimated,downside,-62148.68029930082,-1.0705029843502691
core,ae_selected,exclude_top1_downside_days,1719,estimated,btc_vol,-38.311749419951774,-0.07497933427686512
core,ae_selected,exclude_top1_downside_days,1719,estimated,account_ls,0.23572876775471915,0.14290556732874182
core,ae_selected,exclude_top5_downside_days,1679,estimated,e_origin,0.6489451650682254,30.297806609891335
core,ae_selected,exclude_top5_downside_days,1679,estimated,downside,88892.65288964959,1.5311644550922672
core,ae_selected,exclude_top5_downside_days,1679,estimated,btc_vol,-353.1778178007973,-0.6911988635598326
core,ae_selected,exclude_top5_downside_days,1679,estimated,account_ls,-0.1219384285332813,-0.07392258685565097
core,ae_reconstruction_selected,Aug_Nov,926,estimated,e_origin,0.6708318690031916,31.31964814419083
core,ae_reconstruction_selected,Aug_Nov,926,estimated,downside,79088.90606100835,1.3622961832748688
core,ae_reconstruction_selected,Aug_Nov,926,estimated,btc_vol,-1061.7847296221894,-2.0780025286695247
core,ae_reconstruction_selected,Aug_Nov,926,estimated,account_ls,1.0318938304804977,0.6255637556349629
core,ae_reconstruction_selected,Dec_Mar,803,estimated,e_origin,0.3586958391914964,16.746711051393824
