definition,learner,seed,sample,minimum_gap_bp,block_days,n,quantity,estimate,lo,hi,bootstrap_valid,p
EQ,forest20,20260926,2026-03,5,5,77,excess,5.900041395714302,-1.2630342933381404,10.736379010521473,1.0,0.062
EQ,forest20,20260926,2026-03,5,5,77,cross,0.4607770831748107,0.3028797585865914,0.5493181522149307,1.0,0.0005
EQ,forest20,20260926,2026-03,5,5,77,overshot,0.23017303702561892,0.14241449573848589,0.30385283123074347,1.0,0.0005
EQ,forest20,20260926,without_2026-03,5,5,241,gap,2.1914056199015506,-0.7275728181713855,5.135159464164701,1.0,0.1435
EQ,forest20,20260926,without_2026-03,5,5,241,excess,0.9589612232474786,-2.6515691799822956,4.595545845930137,1.0,0.605
EQ,forest20,20260926,without_2026-03,5,5,241,cross,0.23388377387522155,0.04951812643954386,0.42193484673360526,1.0,0.0125
EQ,forest20,20260926,without_2026-03,5,5,241,overshot,0.06491850842957449,-0.02865350483313355,0.15578649134963396,1.0,0.1855
EQ,forest20,20260927,full,5,1,318,gap,1.6447065551650477,-1.222759432016261,4.891438540806518,1.0,0.2885
EQ,forest20,20260927,full,5,1,318,excess,2.100099123984204,-0.958761449049301,5.285833325869681,1.0,0.191
EQ,forest20,20260927,full,5,1,318,cross,0.2894343494729041,0.1266977618211801,0.43661554648539574,1.0,0.0005
EQ,forest20,20260927,full,5,1,318,overshot,0.1072068523602308,0.018613769905076752,0.18710373579292497,1.0,0.014
EQ,forest20,20260927,full,5,5,318,gap,1.6447065551650477,-0.6536080180578597,4.105029806123885,1.0,0.176
EQ,forest20,20260927,full,5,5,318,excess,2.100099123984204,-1.1787234606869723,5.24743482724189,1.0,0.202
EQ,forest20,20260927,full,5,5,318,cross,0.2894343494729041,0.15155985642473024,0.43217663372067,1.0,0.0005
EQ,forest20,20260927,full,5,5,318,overshot,0.1072068523602308,0.027774938946022742,0.17893960740994927,1.0,0.0055
EQ,forest20,20260927,full,5,10,318,gap,1.6447065551650477,-0.2690873274028627,3.684168820065265,1.0,0.112
EQ,forest20,20260927,full,5,10,318,excess,2.100099123984204,-0.8095925660702638,4.988253849140732,1.0,0.156
EQ,forest20,20260927,full,5,10,318,cross,0.2894343494729041,0.166541858327386,0.4191827546157958,1.0,0.0005
EQ,forest20,20260927,full,5,10,318,overshot,0.1072068523602308,0.043998115465847774,0.16873223200739706,1.0,0.0005
EQ,forest20,20260927,full,0,5,509,gap,0.82717807055359,-0.5216600957163011,2.3275262005995474,1.0,0.2415
EQ,forest20,20260927,full,0,5,509,excess,3.1325865500422525,1.248369463569809,5.067580595773752,1.0,0.0025
EQ,forest20,20260927,full,0,5,509,cross,0.21684058509919188,0.09955299587428454,0.3278147410260893,1.0,0.0005
EQ,forest20,20260927,full,0,5,509,overshot,0.13678505103931246,0.06080909246218547,0.2107727017153575,1.0,0.0005
EQ,forest20,20260927,full,10,5,177,gap,2.3401092077345815,-1.439475079863221,6.490697581446738,1.0,0.2895
EQ,forest20,20260927,full,10,5,177,excess,-0.049423447855286,-3.7632650325114927,3.960412764392045,1.0,0.974
EQ,forest20,20260927,full,10,5,177,cross,0.33591354473014606,0.1851591590766981,0.5062732538293861,1.0,0.0005
EQ,forest20,20260927,full,10,5,177,overshot,0.08679986982291196,0.02241515113706367,0.16183731652041244,1.0,0.017
EQ,forest20,20260927,nonoverlap,5,5,115,gap,1.1774883526310767,-2.525271400358439,5.211968689702698,1.0,0.563
EQ,forest20,20260927,nonoverlap,5,5,115,excess,3.2091087598848422,-0.572658233114712,7.2728022181966985,1.0,0.1055
EQ,forest20,20260927,nonoverlap,5,5,115,cross,0.2720293951455081,0.050906630245027486,0.5223545529421435,1.0,0.0235
EQ,forest20,20260927,nonoverlap,5,5,115,overshot,0.18139876923661527,0.0689953629762834,0.3017510866291208,1.0,0.002
EQ,forest20,20260927,overlap,5,5,241,gap,1.3577758932186608,-1.1576237400412475,4.009901691200638,1.0,0.319
EQ,forest20,20260927,overlap,5,5,241,excess,2.4165056468644166,-0.9764734469933155,5.741359844963392,1.0,0.167
EQ,forest20,20260927,overlap,5,5,241,cross,0.28154824350699875,0.14457071737936156,0.42424368038929894,1.0,0.0005
EQ,forest20,20260927,overlap,5,5,241,overshot,0.10231961687789323,0.016700577428669483,0.17863943920182154,1.0,0.0125
EQ,forest20,20260927,2025-12,5,5,84,gap,7.395561311697046,1.5522183337926907,13.662265874291327,1.0,0.012
EQ,forest20,20260927,2025-12,5,5,84,excess,-4.939642639598611,-10.397568706846565,3.092231063214051,1.0,0.152
EQ,forest20,20260927,2025-12,5,5,84,cross,0.1982068870901474,-0.07486210704613598,0.5214662765292967,1.0,0.2085
EQ,forest20,20260927,2025-12,5,5,84,overshot,-0.03087760657983486,-0.17202931888999556,0.08644785451297138,1.0,0.616
EQ,forest20,20260927,without_2025-12,5,5,234,gap,-0.009515173080626107,-1.9754870368939517,2.1305815852613055,1.0,0.991
EQ,forest20,20260927,without_2025-12,5,5,234,excess,4.125066590486484,0.6083393539727612,7.2210127771274335,1.0,0.016
EQ,forest20,20260927,without_2025-12,5,5,234,cross,0.31567574433944284,0.14858229056871708,0.4865639153167021,1.0,0.001
EQ,forest20,20260927,without_2025-12,5,5,234,overshot,0.14692656742558768,0.05130846097580021,0.22839696763866582,1.0,0.0025
EQ,forest20,20260927,2026-01,5,5,77,gap,2.1157719522093363,-2.2243757875980696,6.039573006914519,1.0,0.32
EQ,forest20,20260927,2026-01,5,5,77,excess,-0.9091619921775783,-7.748568160820135,4.37072851651692,1.0,0.7995
EQ,forest20,20260927,2026-01,5,5,77,cross,0.2711027688586383,-0.07998323999211981,0.628025688679455,1.0,0.144
EQ,forest20,20260927,2026-01,5,5,77,overshot,0.05562614472667315,-0.14271125911203375,0.20641247347647992,1.0,0.5965
EQ,forest20,20260927,without_2026-01,5,5,241,gap,1.448617022148523,-1.1403392621555961,4.475160077351329,1.0,0.353
EQ,forest20,20260927,without_2026-01,5,5,241,excess,3.3527587561614793,-0.06330045425033293,7.056102712871724,1.0,0.068
EQ,forest20,20260927,without_2026-01,5,5,241,cross,0.297065203075526,0.14937726274516885,0.44139758017605024,1.0,0.0005
EQ,forest20,20260927,without_2026-01,5,5,241,overshot,0.12867825937927593,0.061660020396113485,0.19598675048920003,1.0,0.0005
EQ,forest20,20260927,2026-02,5,5,80,gap,-2.846065548667275,-5.902904030585107,0.1011636497170964,1.0,0.066
EQ,forest20,20260927,2026-02,5,5,80,excess,9.014652533150219,4.733057430430543,13.941173755338465,1.0,0.0015
EQ,forest20,20260927,2026-02,5,5,80,cross,0.21029155512168396,-0.07556569207796542,0.5846821737841127,1.0,0.162
EQ,forest20,20260927,2026-02,5,5,80,overshot,0.18138027453865715,0.03220457892550358,0.34265892269890236,1.0,0.016
EQ,forest20,20260927,without_2026-02,5,5,238,gap,2.9257396405500953,0.2013234905747721,5.71532341767045,1.0,0.0355
EQ,forest20,20260927,without_2026-02,5,5,238,excess,0.12766064725886894,-3.6563558638308433,3.7583955770294857,1.0,0.944
EQ,forest20,20260927,without_2026-02,5,5,238,cross,0.3120105425393966,0.14729707192664165,0.47449272722791686,1.0,0.001
EQ,forest20,20260927,without_2026-02,5,5,238,overshot,0.08604821734828912,-0.0063602987467632505,0.16338871567749494,1.0,0.045
EQ,forest20,20260927,2026-03,5,5,77,gap,0.009279659216213909,-2.657890710597442,2.5740842111380644,1.0,0.984
EQ,forest20,20260927,2026-03,5,5,77,excess,5.63776909755797,-1.368190839687173,10.428146421377848,1.0,0.0655
EQ,forest20,20260927,2026-03,5,5,77,cross,0.45562340393942913,0.29789575100074345,0.5434466506719926,1.0,0.0005
EQ,forest20,20260927,2026-03,5,5,77,overshot,0.22051615184695378,0.14001889568986942,0.28644077362198317,1.0,0.0005
EQ,forest20,20260927,without_2026-03,5,5,241,gap,2.2215403491928094,-0.7718117875555658,5.321285590201063,1.0,0.1525
EQ,forest20,20260927,without_2026-03,5,5,241,excess,0.8523224132491615,-2.9025277830737126,4.5818286833408335,1.0,0.647
EQ,forest20,20260927,without_2026-03,5,5,241,cross,0.23081756687548016,0.044708687688869854,0.42534279365245964,1.0,0.0165
EQ,forest20,20260927,without_2026-03,5,5,241,overshot,0.0672413648881454,-0.026835352251824308,0.15941359997851257,1.0,0.1745
EQ,forest40,20260926,full,5,1,318,gap,1.3487384704609708,-1.3315856889041773,4.2723285705609,1.0,0.34
EQ,forest40,20260926,full,5,1,318,excess,2.3475464007927833,-0.5404369436974961,5.420178913246099,1.0,0.127
EQ,forest40,20260926,full,5,1,318,cross,0.2959590115046133,0.13954998667655932,0.43975277480217234,1.0,0.0005
EQ,forest40,20260926,full,5,1,318,overshot,0.1054049806106939,0.020541078534395487,0.18109374215877083,1.0,0.0135
EQ,forest40,20260926,full,5,5,318,gap,1.3487384704609708,-0.8006675017533847,3.5133813938463394,1.0,0.229
EQ,forest40,20260926,full,5,5,318,excess,2.3475464007927833,-0.7172122600589702,5.302532823843964,1.0,0.1355
EQ,forest40,20260926,full,5,5,318,cross,0.2959590115046133,0.1601200347815548,0.4361830481742119,1.0,0.0005
EQ,forest40,20260926,full,5,5,318,overshot,0.1054049806106939,0.031449827990454066,0.17395393698908154,1.0,0.0045
EQ,forest40,20260926,full,5,10,318,gap,1.3487384704609708,-0.4491425855772602,3.1939490731964684,1.0,0.1565
EQ,forest40,20260926,full,5,10,318,excess,2.3475464007927833,-0.4212258697346473,5.050269622593056,1.0,0.092
EQ,forest40,20260926,full,5,10,318,cross,0.2959590115046133,0.1803482182174099,0.41963936022310055,1.0,0.0005
EQ,forest40,20260926,full,5,10,318,overshot,0.1054049806106939,0.04601676849578348,0.16491294215251934,1.0,0.0005
EQ,forest40,20260926,full,0,5,509,gap,0.6926044424592519,-0.6017962813998067,2.078852783980104,1.0,0.297
EQ,forest40,20260926,full,0,5,509,excess,3.249641471078024,1.427407018629064,5.129128027288347,1.0,0.0015
EQ,forest40,20260926,full,0,5,509,cross,0.22427836800132697,0.1129613195649858,0.33218024833152365,1.0,0.0005
EQ,forest40,20260926,full,0,5,509,overshot,0.13831886342205468,0.06336448524587535,0.2114218383439874,1.0,0.0005
EQ,forest40,20260926,full,10,5,177,gap,1.6341601160931762,-1.8960045715743894,5.20737150146957,1.0,0.396
EQ,forest40,20260926,full,10,5,177,excess,0.5165646327226331,-2.9080518543294707,4.315556006231855,1.0,0.77
EQ,forest40,20260926,full,10,5,177,cross,0.3458763193826007,0.20442425896657634,0.5131866143791793,1.0,0.0005
EQ,forest40,20260926,full,10,5,177,overshot,0.08872156390655053,0.023780914303899996,0.1644198392816973,1.0,0.0165
EQ,forest40,20260926,nonoverlap,5,5,115,gap,0.9437912934360215,-2.5497800305388982,4.7272411982876354,1.0,0.6175
EQ,forest40,20260926,nonoverlap,5,5,115,excess,3.5156328781980872,-0.23788399675902533,7.395742114123908,1.0,0.0685
EQ,forest40,20260926,nonoverlap,5,5,115,cross,0.29796171531695553,0.0731786904748972,0.536363460371025,1.0,0.012
EQ,forest40,20260926,nonoverlap,5,5,115,overshot,0.17815960717971024,0.06369415800792055,0.3008235767844616,1.0,0.0035
EQ,forest40,20260926,overlap,5,5,249,gap,1.1123816050117756,-1.2198755672465147,3.467880438542952,1.0,0.373
EQ,forest40,20260926,overlap,5,5,249,excess,2.450025884693217,-0.7155053323919713,5.503495697279188,1.0,0.13
EQ,forest40,20260926,overlap,5,5,249,cross,0.2884186737901075,0.15854756101052708,0.425672769597965,1.0,0.0005
EQ,forest40,20260926,overlap,5,5,249,overshot,0.09957368987317503,0.021483732995507893,0.17115704082700564,1.0,0.0095
EQ,forest40,20260926,2025-12,5,5,84,gap,6.5451321450529045,1.484084009822798,11.942650947363525,1.0,0.0125
EQ,forest40,20260926,2025-12,5,5,84,excess,-4.761180675684214,-10.051772995795679,2.509825516342821,1.0,0.1315
EQ,forest40,20260926,2025-12,5,5,84,cross,0.20399753750513855,-0.05648679426872993,0.5120885015952589,1.0,0.1705
EQ,forest40,20260926,2025-12,5,5,84,overshot,-0.043965630142206884,-0.18048874816885388,0.0675941362010791,1.0,0.4675
EQ,forest40,20260926,without_2025-12,5,5,234,gap,-0.1439392291400772,-2.1508138745228362,2.017298116515446,1.0,0.8975
EQ,forest40,20260926,without_2025-12,5,5,234,excess,4.38954688114335,1.051507266095913,7.397271723595844,1.0,0.0085
EQ,forest40,20260926,without_2025-12,5,5,234,cross,0.3223751858858274,0.1622783667908364,0.48410634142507497,1.0,0.001
EQ,forest40,20260926,without_2025-12,5,5,234,overshot,0.14831207995861861,0.05411205237872728,0.22666756344725456,1.0,0.0015
EQ,forest40,20260926,2026-01,5,5,77,gap,2.185107152367411,-2.0267053072599452,6.021189445079268,1.0,0.2885
EQ,forest40,20260926,2026-01,5,5,77,excess,-0.6551415821885836,-6.980368525653772,4.284850503318163,1.0,0.8445
EQ,forest40,20260926,2026-01,5,5,77,cross,0.26192088637152966,-0.07723570969685005,0.5979353064304425,1.0,0.139
EQ,forest40,20260926,2026-01,5,5,77,overshot,0.056809227315175764,-0.1356686741171242,0.19756165259846897,1.0,0.5665
EQ,forest40,20260926,without_2026-01,5,5,241,gap,0.9931633624898465,-1.4024406150544855,3.6383796372240584,1.0,0.4635
EQ,forest40,20260926,without_2026-01,5,5,241,excess,3.624113932372874,0.3545805164823836,7.109983844602141,1.0,0.034
EQ,forest40,20260926,without_2026-01,5,5,241,cross,0.3104300340107919,0.1728371713397328,0.44709307476325766,1.0,0.0005
EQ,forest40,20260926,without_2026-01,5,5,241,overshot,0.12606505624337397,0.05919040178593194,0.1924095313773065,1.0,0.0005
EQ,forest40,20260926,2026-02,5,5,80,gap,-2.855249499331512,-6.1043726906355325,0.4559127086398131,1.0,0.103
EQ,forest40,20260926,2026-02,5,5,80,excess,9.265112707416252,4.691924699598608,14.500878229306016,1.0,0.002
EQ,forest40,20260926,2026-02,5,5,80,cross,0.23883300821846462,-0.01907620204504091,0.5958707200839118,1.0,0.0945
EQ,forest40,20260926,2026-02,5,5,80,overshot,0.1809987913979846,0.03766810509542334,0.34450114890214695,1.0,0.015
EQ,forest40,20260926,without_2026-02,5,5,238,gap,2.5505681647172205,0.03962895954378055,4.972934808014426,1.0,0.042
EQ,forest40,20260926,without_2026-02,5,5,238,excess,0.36996305397435963,-3.209130573468016,3.702513855384611,1.0,0.8405
EQ,forest40,20260926,without_2026-02,5,5,238,cross,0.3122901065402785,0.15380956863979003,0.46800586340530814,1.0,0.001
EQ,forest40,20260926,without_2026-02,5,5,238,overshot,0.08379433682223444,-0.006107438692647793,0.15894515655820868,1.0,0.041
EQ,forest40,20260926,2026-03,5,5,77,gap,-0.50304725406036,-3.258684943904056,1.9635269821616832,1.0,0.572
EQ,forest40,20260926,2026-03,5,5,77,excess,6.032583017951974,-0.518864935576998,10.553762687320454,1.0,0.0445
EQ,forest40,20260926,2026-03,5,5,77,cross,0.46525589546300294,0.3161794827900876,0.5535166783157969,1.0,0.0005
EQ,forest40,20260926,2026-03,5,5,77,overshot,0.2264887036880443,0.15018747997620083,0.29442354807983556,1.0,0.0005
EQ,forest40,20260926,without_2026-03,5,5,241,gap,1.9866195415797352,-0.78345743053517,4.65592355335138,1.0,0.154
EQ,forest40,20260926,without_2026-03,5,5,241,excess,1.078168916487471,-2.463715149881228,4.596283151337935,1.0,0.5515
EQ,forest40,20260926,without_2026-03,5,5,241,cross,0.23764163911836617,0.059531422549246274,0.4195447516718513,1.0,0.0125
EQ,forest40,20260926,without_2026-03,5,5,241,overshot,0.06369550313235695,-0.026454081024412556,0.1524544547815673,1.0,0.179
EQ,forest40,20260927,full,5,1,318,gap,1.3579318200095403,-1.3594272266384404,4.383099960299075,1.0,0.3495
EQ,forest40,20260927,full,5,1,318,excess,2.151338605869309,-0.8268095413270276,5.2271863896838555,1.0,0.167
EQ,forest40,20260927,full,5,1,318,cross,0.28930460592801016,0.12750767151104409,0.4359292955659384,1.0,0.0005
EQ,forest40,20260927,full,5,1,318,overshot,0.10303039889104385,0.018610918052380094,0.17964259805126193,1.0,0.0155
EQ,forest40,20260927,full,5,5,318,gap,1.3579318200095403,-0.8200990608105502,3.5859795069084974,1.0,0.239
EQ,forest40,20260927,full,5,5,318,excess,2.151338605869309,-1.0300279534363024,5.168531956828455,1.0,0.18
EQ,forest40,20260927,full,5,5,318,cross,0.28930460592801016,0.15109758852316424,0.4303855102888494,1.0,0.0005
EQ,forest40,20260927,full,5,5,318,overshot,0.10303039889104385,0.026964874037162974,0.17135016711955642,1.0,0.006
EQ,forest40,20260927,full,5,10,318,gap,1.3579318200095403,-0.4612019282389454,3.253645760937697,1.0,0.166
EQ,forest40,20260927,full,5,10,318,excess,2.151338605869309,-0.7291000315805499,5.0072384739433025,1.0,0.139
EQ,forest40,20260927,full,5,10,318,cross,0.28930460592801016,0.16899762692322753,0.41636771750575596,1.0,0.0005
EQ,forest40,20260927,full,5,10,318,overshot,0.10303039889104385,0.04233552202176523,0.16284083860541465,1.0,0.0005
EQ,forest40,20260927,full,0,5,509,gap,0.7111638933188652,-0.5997995425267459,2.1158060799895373,1.0,0.2915
EQ,forest40,20260927,full,0,5,509,excess,3.1575512370149568,1.2998589676798717,5.072060875355009,1.0,0.002
EQ,forest40,20260927,full,0,5,509,cross,0.218766129422752,0.10510631112463259,0.3281020696967229,1.0,0.0005
EQ,forest40,20260927,full,0,5,509,overshot,0.1351910639260758,0.06001071630347939,0.20778762070694468,1.0,0.0005
EQ,forest40,20260927,full,10,5,177,gap,1.6119921534989377,-1.960968635647188,5.263934789855133,1.0,0.408
EQ,forest40,20260927,full,10,5,177,excess,0.1342202045507957,-3.4427566314649685,3.9684083025477914,1.0,0.947
EQ,forest40,20260927,full,10,5,177,cross,0.33293664640608095,0.1870099184812726,0.5038243556144346,1.0,0.0005
EQ,forest40,20260927,full,10,5,177,overshot,0.08883541583721742,0.0251278020851545,0.1630070170104337,1.0,0.0165
EQ,forest40,20260927,nonoverlap,5,5,115,gap,0.9746034845360219,-2.590873700012526,4.833207565896647,1.0,0.6185
EQ,forest40,20260927,nonoverlap,5,5,115,excess,3.072272028538678,-0.7354767386243094,7.057687278851053,1.0,0.114
EQ,forest40,20260927,nonoverlap,5,5,115,cross,0.28619050031115917,0.06581854509660806,0.5269936905986888,1.0,0.016
EQ,forest40,20260927,nonoverlap,5,5,115,overshot,0.17470207333123672,0.06191187472929862,0.29651382692062217,1.0,0.005
EQ,forest40,20260927,overlap,5,5,244,gap,0.9875541245455269,-1.3748710291124924,3.392356565135991,1.0,0.425
EQ,forest40,20260927,overlap,5,5,244,excess,2.1063948076247416,-1.1170037933074568,5.353632729522161,1.0,0.2035
EQ,forest40,20260927,overlap,5,5,244,cross,0.26100867291360913,0.11813123373925143,0.40871317888651676,1.0,0.0015
EQ,forest40,20260927,overlap,5,5,244,overshot,0.10422586007656522,0.025261885895703915,0.1811273416832878,1.0,0.01
EQ,forest40,20260927,2025-12,5,5,84,gap,6.665686754697725,1.3772947261260102,12.287350654584303,1.0,0.0155
EQ,forest40,20260927,2025-12,5,5,84,excess,-4.889149596804765,-10.416434987211659,2.8348874050092756,1.0,0.15
EQ,forest40,20260927,2025-12,5,5,84,cross,0.1934163371269779,-0.08083546656713703,0.5194734835641622,1.0,0.2205
EQ,forest40,20260927,2025-12,5,5,84,overshot,-0.04065211000949283,-0.17985717399479517,0.07171419501444914,1.0,0.501
EQ,forest40,20260927,without_2025-12,5,5,234,gap,-0.155503546959458,-2.159493304952768,1.9811012067275033,1.0,0.892
EQ,forest40,20260927,without_2025-12,5,5,234,excess,4.158839701486659,0.695685739659973,7.1814052920966365,1.0,0.013
EQ,forest40,20260927,without_2025-12,5,5,234,cross,0.31664586396773103,0.15575312981358835,0.48171494778966006,1.0,0.001
EQ,forest40,20260927,without_2025-12,5,5,234,overshot,0.14399954559443898,0.05022431839094374,0.22249378926888227,1.0,0.003
EQ,forest40,20260927,2026-01,5,5,77,gap,2.1038840326854618,-2.0590852414637992,5.975106007983357,1.0,0.3165
EQ,forest40,20260927,2026-01,5,5,77,excess,-0.7746837030528143,-7.301905098381107,4.3107353125746855,1.0,0.825
EQ,forest40,20260927,2026-01,5,5,77,cross,0.25831917444874597,-0.0849251561183836,0.5979647867025232,1.0,0.1485
EQ,forest40,20260927,2026-01,5,5,77,overshot,0.05019598017143545,-0.14780693150007423,0.19670089049490247,1.0,0.617
EQ,forest40,20260927,without_2026-01,5,5,241,gap,1.04166879678582,-1.402807791523547,3.768007189642793,1.0,0.459
EQ,forest40,20260927,without_2026-01,5,5,241,excess,3.3918908097700604,0.03745420385603808,6.976418495351016,1.0,0.055
EQ,forest40,20260927,without_2026-01,5,5,241,cross,0.30244156841568737,0.1604593854796968,0.4434716015994345,1.0,0.0005
EQ,forest40,20260927,without_2026-01,5,5,241,overshot,0.12543072522641277,0.0590111704317269,0.19114518565498018,1.0,0.0005
EQ,forest40,20260927,2026-02,5,5,80,gap,-2.778724059792486,-5.932583305253318,0.48209790046344136,1.0,0.101
EQ,forest40,20260927,2026-02,5,5,80,excess,8.782012384232948,4.322595000099156,13.77126115696831,1.0,0.002
EQ,forest40,20260927,2026-02,5,5,80,cross,0.23434724568312792,-0.02875103941728913,0.5939532076898573,1.0,0.1065
EQ,forest40,20260927,2026-02,5,5,80,overshot,0.1788405106636445,0.03772248334596405,0.33949376278812715,1.0,0.0145
EQ,forest40,20260927,without_2026-02,5,5,238,gap,2.544381401863918,-0.01970800054509828,5.040071791753664,1.0,0.05
EQ,forest40,20260927,without_2026-02,5,5,238,excess,0.24957052064757193,-3.502499345901554,3.7340118348445297,1.0,0.89
EQ,forest40,20260927,without_2026-02,5,5,238,cross,0.3050671298064724,0.14188638976975065,0.4649262105334861,1.0,0.001
EQ,forest40,20260927,without_2026-02,5,5,238,overshot,0.08128702017489098,-0.009817975602001336,0.1577458189778408,1.0,0.0525
EQ,forest40,20260927,2026-03,5,5,77,gap,-0.49735396989435376,-3.299712864169015,2.029199263923193,1.0,0.557
EQ,forest40,20260927,2026-03,5,5,77,excess,5.86158309844609,-0.9350129030649372,10.548493766256177,1.0,0.059
EQ,forest40,20260927,2026-03,5,5,77,cross,0.455322346817394,0.3007372715207972,0.5434276054818709,1.0,0.0005
EQ,forest40,20260927,2026-03,5,5,77,overshot,0.22230355160157428,0.14935307963469205,0.28808226136366977,1.0,0.0005
EQ,forest40,20260927,without_2026-03,5,5,241,gap,2.0013525904462814,-0.8501641424872061,4.774957989225627,1.0,0.1625
EQ,forest40,20260927,without_2026-03,5,5,241,excess,0.8646105001977327,-2.7820668284952896,4.501374428158681,1.0,0.637
EQ,forest40,20260927,without_2026-03,5,5,241,cross,0.23172896807722482,0.046191990259918304,0.41901994440680507,1.0,0.015
EQ,forest40,20260927,without_2026-03,5,5,241,overshot,0.06166597717927942,-0.031245883821886308,0.15148713436338146,1.0,0.202
EQ,linear,20260926,full,5,1,318,gap,3.9071234947077205,-0.27030261448832255,10.30028760906338,1.0,0.1335
EQ,linear,20260926,full,5,1,318,excess,4.148652757277968,1.1415943499359795,7.169869187223357,1.0,0.005
EQ,linear,20260926,full,5,1,318,cross,0.25234420365987376,0.0867867967483058,0.4114691480639591,1.0,0.002
EQ,linear,20260926,full,5,1,318,overshot,0.047833370310361896,-0.09384347816265012,0.18409572678535607,1.0,0.505
EQ,linear,20260926,full,5,5,318,gap,3.9071234947077205,-0.1693892664414811,8.996368819829938,1.0,0.1095
EQ,linear,20260926,full,5,5,318,excess,4.148652757277968,1.1888191471754452,7.438744892439219,1.0,0.01
EQ,linear,20260926,full,5,5,318,cross,0.25234420365987376,0.09159610400040108,0.42004269952402457,1.0,0.0045
EQ,linear,20260926,full,5,5,318,overshot,0.047833370310361896,-0.10058147463502494,0.18855517128590288,1.0,0.5315
EQ,linear,20260926,full,5,10,318,gap,3.9071234947077205,0.1687767532232862,8.221323434514927,1.0,0.0525
EQ,linear,20260926,full,5,10,318,excess,4.148652757277968,1.420028850539328,7.120605269542087,1.0,0.0065
EQ,linear,20260926,full,5,10,318,cross,0.25234420365987376,0.10485094097481136,0.4092889252722787,1.0,0.001
EQ,linear,20260926,full,5,10,318,overshot,0.047833370310361896,-0.06947332264756502,0.1754303260872515,1.0,0.4665
EQ,linear,20260926,full,0,5,509,gap,1.8107566672201427,-0.09624480439249213,4.47793402380957,1.0,0.1185
EQ,linear,20260926,full,0,5,509,excess,3.3696438477533497,1.5221145346223357,5.296811478077647,1.0,0.0005
EQ,linear,20260926,full,0,5,509,cross,0.21695798771769254,0.10411448378012415,0.32532781099583846,1.0,0.0005
EQ,linear,20260926,full,0,5,509,overshot,0.10110361245457776,0.00906930952632656,0.19031954860520536,1.0,0.026
EQ,linear,20260926,full,10,5,177,gap,6.6005649491573735,-1.0267898177104937,16.711609579746636,1.0,0.1735
EQ,linear,20260926,full,10,5,177,excess,4.5249364560151655,0.7195502443569951,9.024603920701253,1.0,0.0335
EQ,linear,20260926,full,10,5,177,cross,0.2833917578093,0.10922171651493258,0.4823592863614446,1.0,0.003
EQ,linear,20260926,full,10,5,177,overshot,-0.07221713813743286,-0.2822971037055235,0.1409738950661727,1.0,0.5295
EQ,linear,20260926,nonoverlap,5,5,115,gap,4.8087219740349685,-1.2443992637403267,11.95880304596597,1.0,0.18
EQ,linear,20260926,nonoverlap,5,5,115,excess,5.193846906486611,1.152896504087037,10.027605183298373,1.0,0.0255
EQ,linear,20260926,nonoverlap,5,5,115,cross,0.2520909741333941,0.014472192992946546,0.5139519661931258,1.0,0.0505
EQ,linear,20260926,nonoverlap,5,5,115,overshot,0.023431604055920405,-0.17689195195750018,0.25061684891811875,1.0,0.823
EQ,linear,20260926,overlap,5,5,219,gap,3.054312888195285,-0.3545593371655847,6.8760105068,1.0,0.1035
EQ,linear,20260926,overlap,5,5,219,excess,4.180940951604767,1.0515701329642924,7.568757353043532,1.0,0.011
EQ,linear,20260926,overlap,5,5,219,cross,0.24822529780515448,0.07677328287019648,0.4179313467683536,1.0,0.006
EQ,linear,20260926,overlap,5,5,219,overshot,0.0544289348653547,-0.07850471468534587,0.1882036511638713,1.0,0.441
EQ,linear,20260926,2025-12,5,5,84,gap,12.822318198342803,1.1908587578200804,25.913922176554447,1.0,0.033
EQ,linear,20260926,2025-12,5,5,84,excess,-2.0681710369137933,-6.406553504409698,4.297155222781719,1.0,0.445
EQ,linear,20260926,2025-12,5,5,84,cross,0.14924678193758462,-0.13744124466714214,0.5488904039361366,1.0,0.4125
EQ,linear,20260926,2025-12,5,5,84,overshot,-0.15347600083854507,-0.46642360583384196,0.248304054987572,1.0,0.471
EQ,linear,20260926,without_2025-12,5,5,234,gap,0.7701619746584495,-1.7412441806792531,3.129809088051711,1.0,0.556
EQ,linear,20260926,without_2025-12,5,5,234,excess,6.336146992412788,2.6448767679676135,10.0808581130401,1.0,0.0015
EQ,linear,20260926,without_2025-12,5,5,234,cross,0.2886207691764119,0.1051110966889649,0.4752451591330634,1.0,0.0035
EQ,linear,20260926,without_2025-12,5,5,234,overshot,0.11866746557268405,0.00289725527483239,0.23317435718442706,1.0,0.044
EQ,linear,20260926,2026-01,5,5,77,gap,1.77327509735433,-4.141581559032647,6.940730017654026,1.0,0.511
EQ,linear,20260926,2026-01,5,5,77,excess,2.978151036485225,-5.046414381215552,10.7934682965701,1.0,0.4865
EQ,linear,20260926,2026-01,5,5,77,cross,0.25817520487374646,-0.21377327289250958,0.7920198228029384,1.0,0.308
EQ,linear,20260926,2026-01,5,5,77,overshot,0.11322179995248237,-0.16809832412723177,0.4309354949836434,1.0,0.4805
EQ,linear,20260926,without_2026-01,5,5,241,gap,4.482960088513533,-0.3739405121417832,10.684193392499575,1.0,0.1285
