month,method,feature,bin,n,residual_mean_bp,cuts
2025-12,seq_xgb,m,3,120,-4.8359650603471245,"[-27.025165215712114, 53.22977059680092, 130.18648141522718, 232.17459318897116]"
2025-12,seq_xgb,m,4,10,-49.16900927116369,"[-27.025165215712114, 53.22977059680092, 130.18648141522718, 232.17459318897116]"
2025-12,seq_xgb,g,0,21,-9.08134699667567,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 6.000000000000449]"
2025-12,seq_xgb,g,1,53,-3.0704848468056305,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 6.000000000000449]"
2025-12,seq_xgb,g,2,163,-1.521315255385223,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 6.000000000000449]"
2025-12,seq_xgb,g,3,76,-0.8787384126090135,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 6.000000000000449]"
2025-12,seq_xgb,g,4,52,0.12880670440450126,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 6.000000000000449]"
2025-12,seq_mlp,m,1,14,4.397370160158439,"[-27.025165215712114, 53.22977059680092, 130.18648141522718, 232.17459318897116]"
2025-12,seq_mlp,m,2,221,1.4297785837025703,"[-27.025165215712114, 53.22977059680092, 130.18648141522718, 232.17459318897116]"
2025-12,seq_mlp,m,3,120,-4.994549051521089,"[-27.025165215712114, 53.22977059680092, 130.18648141522718, 232.17459318897116]"
2025-12,seq_mlp,m,4,10,-50.2385737866919,"[-27.025165215712114, 53.22977059680092, 130.18648141522718, 232.17459318897116]"
2025-12,seq_mlp,g,0,21,-9.620288362767461,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 6.000000000000449]"
2025-12,seq_mlp,g,1,53,-3.4070139501031353,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 6.000000000000449]"
2025-12,seq_mlp,g,2,163,-1.774597866057614,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 6.000000000000449]"
2025-12,seq_mlp,g,3,76,-0.8287251319276026,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 6.000000000000449]"
2025-12,seq_mlp,g,4,52,0.20486504535592728,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 6.000000000000449]"
2025-12,seq_spline,m,1,14,4.642700688929287,"[-27.025165215712114, 53.22977059680092, 130.18648141522718, 232.17459318897116]"
2025-12,seq_spline,m,2,221,1.5164912213986463,"[-27.025165215712114, 53.22977059680092, 130.18648141522718, 232.17459318897116]"
2025-12,seq_spline,m,3,120,-5.109910109251382,"[-27.025165215712114, 53.22977059680092, 130.18648141522718, 232.17459318897116]"
2025-12,seq_spline,m,4,10,-50.38794624104263,"[-27.025165215712114, 53.22977059680092, 130.18648141522718, 232.17459318897116]"
2025-12,seq_spline,g,0,21,-9.608509300879096,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 6.000000000000449]"
2025-12,seq_spline,g,1,53,-3.404714676163634,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 6.000000000000449]"
2025-12,seq_spline,g,2,163,-1.7415236262110076,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 6.000000000000449]"
