scenario,evaluation_month,model,feature,bin_index,n,feature_min,feature_max,residual_mean_bp,cuts
clock_NY_quote,2026-01,linear_plus_spline,m,0,23,-77.86867542074516,-12.553724028359303,2.5603899484774986,"[-11.375497983788735, 69.6089841422766, 128.78743444171172, 216.53455974109795]"
clock_NY_quote,2026-01,linear_plus_spline,m,1,155,-10.777240941171051,69.47232267953486,-2.157086847012947,"[-11.375497983788735, 69.6089841422766, 128.78743444171172, 216.53455974109795]"
clock_NY_quote,2026-01,linear_plus_spline,m,2,89,69.64388722175573,128.73078438330455,-3.126731610954094,"[-11.375497983788735, 69.6089841422766, 128.78743444171172, 216.53455974109795]"
clock_NY_quote,2026-01,linear_plus_spline,m,3,70,129.27819852050692,213.06908100069012,-3.1282537148167666,"[-11.375497983788735, 69.6089841422766, 128.78743444171172, 216.53455974109795]"
clock_NY_quote,2026-01,linear_plus_spline,m,4,9,219.3026320934246,266.6340663014983,-6.752566744041666,"[-11.375497983788735, 69.6089841422766, 128.78743444171172, 216.53455974109795]"
clock_NY_quote,2026-01,linear_plus_spline,g,0,11,0.0,0.0,-5.549592616170337,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 5.999999999999339]"
clock_NY_quote,2026-01,linear_plus_spline,g,1,35,0.9999999999998899,0.9999999999998899,-2.914734798388526,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 5.999999999999339]"
clock_NY_quote,2026-01,linear_plus_spline,g,2,44,1.9999999999997797,2.9999999999996696,-4.375051857294173,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 5.999999999999339]"
clock_NY_quote,2026-01,linear_plus_spline,g,3,31,3.9999999999995595,4.999999999999449,-1.4514585246521736,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 5.999999999999339]"
clock_NY_quote,2026-01,linear_plus_spline,g,4,225,5.999999999999339,15.000000000000568,-1.9241365949949079,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 5.999999999999339]"
clock_NY_quote,2026-01,linear_plus_svr,m,0,23,-77.86867542074516,-12.553724028359303,2.933494043453218,"[-11.375497983788735, 69.6089841422766, 128.78743444171172, 216.53455974109795]"
clock_NY_quote,2026-01,linear_plus_svr,m,1,155,-10.777240941171051,69.47232267953486,-1.6518541641673334,"[-11.375497983788735, 69.6089841422766, 128.78743444171172, 216.53455974109795]"
clock_NY_quote,2026-01,linear_plus_svr,m,2,89,69.64388722175573,128.73078438330455,-2.9515390419688563,"[-11.375497983788735, 69.6089841422766, 128.78743444171172, 216.53455974109795]"
clock_NY_quote,2026-01,linear_plus_svr,m,3,70,129.27819852050692,213.06908100069012,-4.035304210117072,"[-11.375497983788735, 69.6089841422766, 128.78743444171172, 216.53455974109795]"
clock_NY_quote,2026-01,linear_plus_svr,m,4,9,219.3026320934246,266.6340663014983,-9.015968942955503,"[-11.375497983788735, 69.6089841422766, 128.78743444171172, 216.53455974109795]"
clock_NY_quote,2026-01,linear_plus_svr,g,0,11,0.0,0.0,-6.45707028400929,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 5.999999999999339]"
clock_NY_quote,2026-01,linear_plus_svr,g,1,35,0.9999999999998899,0.9999999999998899,-3.442125823247165,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 5.999999999999339]"
clock_NY_quote,2026-01,linear_plus_svr,g,2,44,1.9999999999997797,2.9999999999996696,-4.1295763786395066,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 5.999999999999339]"
clock_NY_quote,2026-01,linear_plus_svr,g,3,31,3.9999999999995595,4.999999999999449,-0.5416829652423452,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 5.999999999999339]"
clock_NY_quote,2026-01,linear_plus_svr,g,4,225,5.999999999999339,15.000000000000568,-1.888325834916141,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 5.999999999999339]"
clock_NY_quote,2026-01,linear_plus_rf,m,0,23,-77.86867542074516,-12.553724028359303,2.8384562440079155,"[-11.375497983788735, 69.6089841422766, 128.78743444171172, 216.53455974109795]"
clock_NY_quote,2026-01,linear_plus_rf,m,1,155,-10.777240941171051,69.47232267953486,-2.4368189763004846,"[-11.375497983788735, 69.6089841422766, 128.78743444171172, 216.53455974109795]"
clock_NY_quote,2026-01,linear_plus_rf,m,2,89,69.64388722175573,128.73078438330455,-3.9118019788028815,"[-11.375497983788735, 69.6089841422766, 128.78743444171172, 216.53455974109795]"
clock_NY_quote,2026-01,linear_plus_rf,m,3,70,129.27819852050692,213.06908100069012,-3.6574428496166833,"[-11.375497983788735, 69.6089841422766, 128.78743444171172, 216.53455974109795]"
clock_NY_quote,2026-01,linear_plus_rf,m,4,9,219.3026320934246,266.6340663014983,-6.5751840918720275,"[-11.375497983788735, 69.6089841422766, 128.78743444171172, 216.53455974109795]"
clock_NY_quote,2026-01,linear_plus_rf,g,0,11,0.0,0.0,-6.197148104846687,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 5.999999999999339]"
clock_NY_quote,2026-01,linear_plus_rf,g,1,35,0.9999999999998899,0.9999999999998899,-3.5017164629793367,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 5.999999999999339]"
clock_NY_quote,2026-01,linear_plus_rf,g,2,44,1.9999999999997797,2.9999999999996696,-4.593503602494213,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 5.999999999999339]"
clock_NY_quote,2026-01,linear_plus_rf,g,3,31,3.9999999999995595,4.999999999999449,-1.3502813866394665,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 5.999999999999339]"
clock_NY_quote,2026-01,linear_plus_rf,g,4,225,5.999999999999339,15.000000000000568,-2.404750636776473,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 5.999999999999339]"
clock_NY_quote,2026-01,lightgbm,m,0,23,-77.86867542074516,-12.553724028359303,2.6350787638827824,"[-11.375497983788735, 69.6089841422766, 128.78743444171172, 216.53455974109795]"
clock_NY_quote,2026-01,lightgbm,m,1,155,-10.777240941171051,69.47232267953486,-2.409186948251128,"[-11.375497983788735, 69.6089841422766, 128.78743444171172, 216.53455974109795]"
clock_NY_quote,2026-01,lightgbm,m,2,89,69.64388722175573,128.73078438330455,-3.7910439363197512,"[-11.375497983788735, 69.6089841422766, 128.78743444171172, 216.53455974109795]"
clock_NY_quote,2026-01,lightgbm,m,3,70,129.27819852050692,213.06908100069012,-2.633127609630698,"[-11.375497983788735, 69.6089841422766, 128.78743444171172, 216.53455974109795]"
clock_NY_quote,2026-01,lightgbm,m,4,9,219.3026320934246,266.6340663014983,-3.4003816001967,"[-11.375497983788735, 69.6089841422766, 128.78743444171172, 216.53455974109795]"
clock_NY_quote,2026-01,lightgbm,g,0,11,0.0,0.0,-6.173584704747981,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 5.999999999999339]"
clock_NY_quote,2026-01,lightgbm,g,1,35,0.9999999999998899,0.9999999999998899,-3.468309716071526,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 5.999999999999339]"
clock_NY_quote,2026-01,lightgbm,g,2,44,1.9999999999997797,2.9999999999996696,-4.430128751826514,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 5.999999999999339]"
clock_NY_quote,2026-01,lightgbm,g,3,31,3.9999999999995595,4.999999999999449,-2.3510594102546785,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 5.999999999999339]"
clock_NY_quote,2026-01,lightgbm,g,4,225,5.999999999999339,15.000000000000568,-1.8134829520222442,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 5.999999999999339]"
clock_NY_quote,2026-01,linear_plus_lightgbm,m,0,23,-77.86867542074516,-12.553724028359303,2.759248774410224,"[-11.375497983788735, 69.6089841422766, 128.78743444171172, 216.53455974109795]"
clock_NY_quote,2026-01,linear_plus_lightgbm,m,1,155,-10.777240941171051,69.47232267953486,-2.466577373333802,"[-11.375497983788735, 69.6089841422766, 128.78743444171172, 216.53455974109795]"
clock_NY_quote,2026-01,linear_plus_lightgbm,m,2,89,69.64388722175573,128.73078438330455,-4.624201661747148,"[-11.375497983788735, 69.6089841422766, 128.78743444171172, 216.53455974109795]"
clock_NY_quote,2026-01,linear_plus_lightgbm,m,3,70,129.27819852050692,213.06908100069012,-2.2337479349935996,"[-11.375497983788735, 69.6089841422766, 128.78743444171172, 216.53455974109795]"
clock_NY_quote,2026-01,linear_plus_lightgbm,m,4,9,219.3026320934246,266.6340663014983,-6.847529863865036,"[-11.375497983788735, 69.6089841422766, 128.78743444171172, 216.53455974109795]"
clock_NY_quote,2026-01,linear_plus_lightgbm,g,0,11,0.0,0.0,-6.183501401398423,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 5.999999999999339]"
clock_NY_quote,2026-01,linear_plus_lightgbm,g,1,35,0.9999999999998899,0.9999999999998899,-3.6267955135064147,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 5.999999999999339]"
clock_NY_quote,2026-01,linear_plus_lightgbm,g,2,44,1.9999999999997797,2.9999999999996696,-4.422927077252387,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 5.999999999999339]"
clock_NY_quote,2026-01,linear_plus_lightgbm,g,3,31,3.9999999999995595,4.999999999999449,-1.630376246826337,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 5.999999999999339]"
clock_NY_quote,2026-01,linear_plus_lightgbm,g,4,225,5.999999999999339,15.000000000000568,-2.259084576605818,"[0.9999999999998899, 1.9999999999997797, 3.9999999999995595, 5.999999999999339]"
clock_NY_quote,2026-02,sequential_ols,m,1,19,19.39613383458516,65.68866972651577,3.4933589063432136,"[-2.7951421400018717, 66.69867301566646, 123.22559556831436, 204.11532225744767]"
clock_NY_quote,2026-02,sequential_ols,m,2,42,68.39818821056198,123.14238603181992,-1.05937764335428,"[-2.7951421400018717, 66.69867301566646, 123.22559556831436, 204.11532225744767]"
clock_NY_quote,2026-02,sequential_ols,m,3,170,123.92291737569528,203.99308576243814,1.1293601576168175,"[-2.7951421400018717, 66.69867301566646, 123.22559556831436, 204.11532225744767]"
clock_NY_quote,2026-02,sequential_ols,m,4,93,204.30764590543805,326.71926069886626,-3.3839765133371613,"[-2.7951421400018717, 66.69867301566646, 123.22559556831436, 204.11532225744767]"
clock_NY_quote,2026-02,sequential_ols,g,0,25,0.0,0.0,-0.5300929091813645,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
clock_NY_quote,2026-02,sequential_ols,g,1,48,0.9999999999998899,1.9999999999997797,-0.07081338455140977,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
clock_NY_quote,2026-02,sequential_ols,g,2,33,2.9999999999996696,2.9999999999996696,0.9212293988842792,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
clock_NY_quote,2026-02,sequential_ols,g,3,122,3.9999999999995595,5.999999999999339,-0.8347024925549226,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
clock_NY_quote,2026-02,sequential_ols,g,4,96,6.999999999999229,20.999999999999908,-0.1328555378055687,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
clock_NY_quote,2026-02,joint_ols,m,1,19,19.39613383458516,65.68866972651577,3.4708645562044556,"[-2.7951421400018717, 66.69867301566646, 123.22559556831436, 204.11532225744767]"
clock_NY_quote,2026-02,joint_ols,m,2,42,68.39818821056198,123.14238603181992,-1.0634143587785818,"[-2.7951421400018717, 66.69867301566646, 123.22559556831436, 204.11532225744767]"
clock_NY_quote,2026-02,joint_ols,m,3,170,123.92291737569528,203.99308576243814,1.1389125931071522,"[-2.7951421400018717, 66.69867301566646, 123.22559556831436, 204.11532225744767]"
clock_NY_quote,2026-02,joint_ols,m,4,93,204.30764590543805,326.71926069886626,-3.357537303688434,"[-2.7951421400018717, 66.69867301566646, 123.22559556831436, 204.11532225744767]"
clock_NY_quote,2026-02,joint_ols,g,0,25,0.0,0.0,-0.5245294177710167,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
clock_NY_quote,2026-02,joint_ols,g,1,48,0.9999999999998899,1.9999999999997797,-0.06195629715402484,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
clock_NY_quote,2026-02,joint_ols,g,2,33,2.9999999999996696,2.9999999999996696,0.941272251160143,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
clock_NY_quote,2026-02,joint_ols,g,3,122,3.9999999999995595,5.999999999999339,-0.8152919091210186,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
clock_NY_quote,2026-02,joint_ols,g,4,96,6.999999999999229,20.999999999999908,-0.13397956857787538,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
clock_NY_quote,2026-02,rolling_ols,m,0,24,19.39613383458516,76.030651679722,4.5262579315200595,"[76.25058793699546, 130.0731396708832, 194.009958492364, 340.2750166890147]"
clock_NY_quote,2026-02,rolling_ols,m,1,44,78.79586856052345,127.75941520275902,-0.6664877158551864,"[76.25058793699546, 130.0731396708832, 194.009958492364, 340.2750166890147]"
clock_NY_quote,2026-02,rolling_ols,m,2,137,130.17645894137962,193.78789261302785,1.5558978785089232,"[76.25058793699546, 130.0731396708832, 194.009958492364, 340.2750166890147]"
clock_NY_quote,2026-02,rolling_ols,m,3,119,194.05785121855024,326.71926069886626,-1.9621041761139209,"[76.25058793699546, 130.0731396708832, 194.009958492364, 340.2750166890147]"
clock_NY_quote,2026-02,rolling_ols,g,0,25,0.0,0.0,0.9996125457547177,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 7.999999999999119]"
clock_NY_quote,2026-02,rolling_ols,g,1,48,0.9999999999998899,1.9999999999997797,1.1620281336512102,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 7.999999999999119]"
clock_NY_quote,2026-02,rolling_ols,g,2,33,2.9999999999996696,2.9999999999996696,1.5127749898559575,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 7.999999999999119]"
clock_NY_quote,2026-02,rolling_ols,g,3,150,3.9999999999995595,6.999999999999229,-0.7762155544483542,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 7.999999999999119]"
clock_NY_quote,2026-02,rolling_ols,g,4,68,7.999999999999119,20.999999999999908,0.6575799661749949,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 7.999999999999119]"
clock_NY_quote,2026-02,quadratic_ridge,m,1,19,19.39613383458516,65.68866972651577,5.641035469299872,"[-2.7951421400018717, 66.69867301566646, 123.22559556831436, 204.11532225744767]"
clock_NY_quote,2026-02,quadratic_ridge,m,2,42,68.39818821056198,123.14238603181992,1.0425922087156891,"[-2.7951421400018717, 66.69867301566646, 123.22559556831436, 204.11532225744767]"
clock_NY_quote,2026-02,quadratic_ridge,m,3,170,123.92291737569528,203.99308576243814,2.8291428138840184,"[-2.7951421400018717, 66.69867301566646, 123.22559556831436, 204.11532225744767]"
clock_NY_quote,2026-02,quadratic_ridge,m,4,93,204.30764590543805,326.71926069886626,-1.646876876349421,"[-2.7951421400018717, 66.69867301566646, 123.22559556831436, 204.11532225744767]"
clock_NY_quote,2026-02,quadratic_ridge,g,0,25,0.0,0.0,1.7735476789825282,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
clock_NY_quote,2026-02,quadratic_ridge,g,1,48,0.9999999999998899,1.9999999999997797,1.7769533779091737,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
clock_NY_quote,2026-02,quadratic_ridge,g,2,33,2.9999999999996696,2.9999999999996696,2.6367615548422023,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
clock_NY_quote,2026-02,quadratic_ridge,g,3,122,3.9999999999995595,5.999999999999339,0.6333533819854351,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
clock_NY_quote,2026-02,quadratic_ridge,g,4,96,6.999999999999229,20.999999999999908,1.9255060157950439,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
clock_NY_quote,2026-02,linear_plus_spline,m,1,19,19.39613383458516,65.68866972651577,9.430277317371146,"[-2.7951421400018717, 66.69867301566646, 123.22559556831436, 204.11532225744767]"
clock_NY_quote,2026-02,linear_plus_spline,m,2,42,68.39818821056198,123.14238603181992,1.5624596941155855,"[-2.7951421400018717, 66.69867301566646, 123.22559556831436, 204.11532225744767]"
clock_NY_quote,2026-02,linear_plus_spline,m,3,170,123.92291737569528,203.99308576243814,2.8908876388318023,"[-2.7951421400018717, 66.69867301566646, 123.22559556831436, 204.11532225744767]"
clock_NY_quote,2026-02,linear_plus_spline,m,4,93,204.30764590543805,326.71926069886626,-2.0734120435727337,"[-2.7951421400018717, 66.69867301566646, 123.22559556831436, 204.11532225744767]"
clock_NY_quote,2026-02,linear_plus_spline,g,0,25,0.0,0.0,1.175812395605191,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
clock_NY_quote,2026-02,linear_plus_spline,g,1,48,0.9999999999998899,1.9999999999997797,1.8019954900340405,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
clock_NY_quote,2026-02,linear_plus_spline,g,2,33,2.9999999999996696,2.9999999999996696,2.473076116623621,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
clock_NY_quote,2026-02,linear_plus_spline,g,3,122,3.9999999999995595,5.999999999999339,0.2744724207291647,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
clock_NY_quote,2026-02,linear_plus_spline,g,4,96,6.999999999999229,20.999999999999908,3.254519938986951,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
clock_NY_quote,2026-02,linear_plus_svr,m,1,19,19.39613383458516,65.68866972651577,6.282556019490071,"[-2.7951421400018717, 66.69867301566646, 123.22559556831436, 204.11532225744767]"
clock_NY_quote,2026-02,linear_plus_svr,m,2,42,68.39818821056198,123.14238603181992,-0.12915747972960712,"[-2.7951421400018717, 66.69867301566646, 123.22559556831436, 204.11532225744767]"
clock_NY_quote,2026-02,linear_plus_svr,m,3,170,123.92291737569528,203.99308576243814,2.090845434846493,"[-2.7951421400018717, 66.69867301566646, 123.22559556831436, 204.11532225744767]"
clock_NY_quote,2026-02,linear_plus_svr,m,4,93,204.30764590543805,326.71926069886626,-2.802850390945841,"[-2.7951421400018717, 66.69867301566646, 123.22559556831436, 204.11532225744767]"
clock_NY_quote,2026-02,linear_plus_svr,g,0,25,0.0,0.0,-0.8412467950337268,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
clock_NY_quote,2026-02,linear_plus_svr,g,1,48,0.9999999999998899,1.9999999999997797,0.11697126264900426,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
clock_NY_quote,2026-02,linear_plus_svr,g,2,33,2.9999999999996696,2.9999999999996696,1.6274230729032273,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
clock_NY_quote,2026-02,linear_plus_svr,g,3,122,3.9999999999995595,5.999999999999339,-0.27901587038001685,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
clock_NY_quote,2026-02,linear_plus_svr,g,4,96,6.999999999999229,20.999999999999908,2.1299386649672387,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
clock_NY_quote,2026-02,linear_plus_rf,m,1,19,19.39613383458516,65.68866972651577,2.518046899200622,"[-2.7951421400018717, 66.69867301566646, 123.22559556831436, 204.11532225744767]"
clock_NY_quote,2026-02,linear_plus_rf,m,2,42,68.39818821056198,123.14238603181992,-1.1820355073432307,"[-2.7951421400018717, 66.69867301566646, 123.22559556831436, 204.11532225744767]"
clock_NY_quote,2026-02,linear_plus_rf,m,3,170,123.92291737569528,203.99308576243814,2.8588625563430305,"[-2.7951421400018717, 66.69867301566646, 123.22559556831436, 204.11532225744767]"
clock_NY_quote,2026-02,linear_plus_rf,m,4,93,204.30764590543805,326.71926069886626,-1.3058800228868774,"[-2.7951421400018717, 66.69867301566646, 123.22559556831436, 204.11532225744767]"
clock_NY_quote,2026-02,linear_plus_rf,g,0,25,0.0,0.0,0.14230730856420962,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
clock_NY_quote,2026-02,linear_plus_rf,g,1,48,0.9999999999998899,1.9999999999997797,1.8885186858087781,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
clock_NY_quote,2026-02,linear_plus_rf,g,2,33,2.9999999999996696,2.9999999999996696,3.1668003908740014,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
clock_NY_quote,2026-02,linear_plus_rf,g,3,122,3.9999999999995595,5.999999999999339,0.11689058104014968,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
clock_NY_quote,2026-02,linear_plus_rf,g,4,96,6.999999999999229,20.999999999999908,1.5602661334121335,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
clock_NY_quote,2026-02,lightgbm,m,1,19,19.39613383458516,65.68866972651577,3.2453895240600086,"[-2.7951421400018717, 66.69867301566646, 123.22559556831436, 204.11532225744767]"
clock_NY_quote,2026-02,lightgbm,m,2,42,68.39818821056198,123.14238603181992,-0.7289754674660988,"[-2.7951421400018717, 66.69867301566646, 123.22559556831436, 204.11532225744767]"
clock_NY_quote,2026-02,lightgbm,m,3,170,123.92291737569528,203.99308576243814,2.550175061748771,"[-2.7951421400018717, 66.69867301566646, 123.22559556831436, 204.11532225744767]"
clock_NY_quote,2026-02,lightgbm,m,4,93,204.30764590543805,326.71926069886626,-1.1746484120217087,"[-2.7951421400018717, 66.69867301566646, 123.22559556831436, 204.11532225744767]"
clock_NY_quote,2026-02,lightgbm,g,0,25,0.0,0.0,0.07644559075649227,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
clock_NY_quote,2026-02,lightgbm,g,1,48,0.9999999999998899,1.9999999999997797,2.016807632580392,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
clock_NY_quote,2026-02,lightgbm,g,2,33,2.9999999999996696,2.9999999999996696,4.590664930059428,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
clock_NY_quote,2026-02,lightgbm,g,3,122,3.9999999999995595,5.999999999999339,-0.41589616587596134,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
clock_NY_quote,2026-02,lightgbm,g,4,96,6.999999999999229,20.999999999999908,1.6235663845309496,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
clock_NY_quote,2026-02,linear_plus_lightgbm,m,1,19,19.39613383458516,65.68866972651577,3.744986810974274,"[-2.7951421400018717, 66.69867301566646, 123.22559556831436, 204.11532225744767]"
clock_NY_quote,2026-02,linear_plus_lightgbm,m,2,42,68.39818821056198,123.14238603181992,-0.8308646268447348,"[-2.7951421400018717, 66.69867301566646, 123.22559556831436, 204.11532225744767]"
clock_NY_quote,2026-02,linear_plus_lightgbm,m,3,170,123.92291737569528,203.99308576243814,2.2710521827246093,"[-2.7951421400018717, 66.69867301566646, 123.22559556831436, 204.11532225744767]"
clock_NY_quote,2026-02,linear_plus_lightgbm,m,4,93,204.30764590543805,326.71926069886626,-2.0899230578237624,"[-2.7951421400018717, 66.69867301566646, 123.22559556831436, 204.11532225744767]"
clock_NY_quote,2026-02,linear_plus_lightgbm,g,0,25,0.0,0.0,-0.3041712318361823,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
clock_NY_quote,2026-02,linear_plus_lightgbm,g,1,48,0.9999999999998899,1.9999999999997797,1.8023842312177294,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
clock_NY_quote,2026-02,linear_plus_lightgbm,g,2,33,2.9999999999996696,2.9999999999996696,3.0975118167369864,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
clock_NY_quote,2026-02,linear_plus_lightgbm,g,3,122,3.9999999999995595,5.999999999999339,-0.6674278450062862,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
clock_NY_quote,2026-02,linear_plus_lightgbm,g,4,96,6.999999999999229,20.999999999999908,1.3361729854427702,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
clock_NY_quote,2026-03,sequential_ols,m,0,227,-232.80670120338232,5.775708119394318,-3.5499948182378,"[6.174078065200532, 75.65623924052584, 134.6939792301035, 206.53069307421117]"
clock_NY_quote,2026-03,sequential_ols,m,1,9,9.164909023813728,53.608568552085515,-4.5728773141551216,"[6.174078065200532, 75.65623924052584, 134.6939792301035, 206.53069307421117]"
clock_NY_quote,2026-03,sequential_ols,m,2,1,81.5775321911505,81.5775321911505,-5.722755424086927,"[6.174078065200532, 75.65623924052584, 134.6939792301035, 206.53069307421117]"
clock_NY_quote,2026-03,sequential_ols,g,0,78,0.0,0.0,-3.4828648615491136,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
clock_NY_quote,2026-03,sequential_ols,g,1,139,0.9999999999998899,1.9999999999997797,-3.000991144662284,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
clock_NY_quote,2026-03,sequential_ols,g,2,19,2.9999999999996696,2.9999999999996696,-8.099594939310101,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
clock_NY_quote,2026-03,sequential_ols,g,3,1,3.9999999999995595,3.9999999999995595,-10.033942835683263,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
clock_NY_quote,2026-03,joint_ols,m,0,227,-232.80670120338232,5.775708119394318,-3.5996490159982586,"[6.174078065200532, 75.65623924052584, 134.6939792301035, 206.53069307421117]"
clock_NY_quote,2026-03,joint_ols,m,1,9,9.164909023813728,53.608568552085515,-4.591843230317419,"[6.174078065200532, 75.65623924052584, 134.6939792301035, 206.53069307421117]"
clock_NY_quote,2026-03,joint_ols,m,2,1,81.5775321911505,81.5775321911505,-5.728476253801901,"[6.174078065200532, 75.65623924052584, 134.6939792301035, 206.53069307421117]"
clock_NY_quote,2026-03,joint_ols,g,0,78,0.0,0.0,-3.5254518876989502,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
clock_NY_quote,2026-03,joint_ols,g,1,139,0.9999999999998899,1.9999999999997797,-3.052104882100523,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
clock_NY_quote,2026-03,joint_ols,g,2,19,2.9999999999996696,2.9999999999996696,-8.150720207160056,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
clock_NY_quote,2026-03,joint_ols,g,3,1,3.9999999999995595,3.9999999999995595,-10.083882169731623,"[0.9999999999998899, 2.9999999999996696, 3.9999999999995595, 6.000000000000449]"
clock_NY_quote,2026-03,rolling_ols,m,0,236,-232.80670120338232,53.608568552085515,-4.728612646178376,"[70.91326712572244, 123.8671450265124, 164.83700833172125, 211.4470174121234]"
clock_NY_quote,2026-03,rolling_ols,m,1,1,81.5775321911505,81.5775321911505,-5.11823995243671,"[70.91326712572244, 123.8671450265124, 164.83700833172125, 211.4470174121234]"
