scenario,evaluation_month,model,candidate_id,train_first,train_last,train_n,test_n,cutoff,train_rmse_bp,test_rmse_bp,outside_training_range_share,joint_ols_coefficients
clock_FXKST_USNY_quote,2026-02,linear_plus_lightgbm,c33,2025-06-01 19:00:00+00:00,2026-01-30 02:00:00+00:00,2888,324,2026-02-01 00:00:00+00:00,8.169881763908156,10.248514135951352,0.043209876543209874,"[-0.14467294495603908, 0.9880600493772486, 0.12187008073705792]"
clock_FXKST_USNY_quote,2026-03,sequential_ols,c00,2025-06-01 19:00:00+00:00,2026-02-27 02:00:00+00:00,3212,242,2026-03-01 00:00:00+00:00,8.790555956846383,10.607708263391483,0.0,"[-0.03500157765117659, 0.9874656867447862, 0.10407873346671967]"
clock_FXKST_USNY_quote,2026-03,joint_ols,c01,2025-06-01 19:00:00+00:00,2026-02-27 02:00:00+00:00,3212,242,2026-03-01 00:00:00+00:00,8.790505368169983,10.614337543709654,0.0,"[-0.03500157765117659, 0.9874656867447862, 0.10407873346671967]"
clock_FXKST_USNY_quote,2026-03,rolling_ols,c03,2025-12-31 00:00:00+00:00,2026-02-27 02:00:00+00:00,673,242,2026-03-01 00:00:00+00:00,9.152504604762996,10.954612550608388,0.5950413223140496,"[0.47797521564953543, 0.9775200639954688, 0.04678452823278013]"
clock_FXKST_USNY_quote,2026-03,quadratic_ridge,c06,2025-06-01 19:00:00+00:00,2026-02-27 02:00:00+00:00,3212,242,2026-03-01 00:00:00+00:00,8.744475672771701,11.126737016067459,0.0,"[-0.03500157765117659, 0.9874656867447862, 0.10407873346671967]"
clock_FXKST_USNY_quote,2026-03,linear_plus_spline,c09,2025-06-01 19:00:00+00:00,2026-02-27 02:00:00+00:00,3212,242,2026-03-01 00:00:00+00:00,8.678778972720501,10.851337587867445,0.0,"[-0.03500157765117659, 0.9874656867447862, 0.10407873346671967]"
clock_FXKST_USNY_quote,2026-03,linear_plus_svr,c14,2025-06-01 19:00:00+00:00,2026-02-27 02:00:00+00:00,3212,242,2026-03-01 00:00:00+00:00,8.699866017626672,10.917998857869732,0.0,"[-0.03500157765117659, 0.9874656867447862, 0.10407873346671967]"
clock_FXKST_USNY_quote,2026-03,linear_plus_rf,c17,2025-06-01 19:00:00+00:00,2026-02-27 02:00:00+00:00,3212,242,2026-03-01 00:00:00+00:00,8.563901067176564,10.842942625678907,0.0,"[-0.03500157765117659, 0.9874656867447862, 0.10407873346671967]"
clock_FXKST_USNY_quote,2026-03,lightgbm,c24,2025-06-01 19:00:00+00:00,2026-02-27 02:00:00+00:00,3212,242,2026-03-01 00:00:00+00:00,9.225219579263117,11.587287287602164,0.0,"[-0.03500157765117659, 0.9874656867447862, 0.10407873346671967]"
clock_FXKST_USNY_quote,2026-03,linear_plus_lightgbm,c29,2025-06-01 19:00:00+00:00,2026-02-27 02:00:00+00:00,3212,242,2026-03-01 00:00:00+00:00,8.47896383669741,10.80632657677511,0.0,"[-0.03500157765117659, 0.9874656867447862, 0.10407873346671967]"
clock_NY_macro_end1h_quote,2026-01,sequential_ols,c00,2025-06-02 01:00:00+00:00,2025-12-31 17:00:00+00:00,2555,346,2026-01-01 00:00:00+00:00,9.164617141290227,8.380894942181465,0.023121387283236993,"[-0.011319498699488712, 0.985088225013815, 0.29005095230925004]"
clock_NY_macro_end1h_quote,2026-01,joint_ols,c01,2025-06-02 01:00:00+00:00,2025-12-31 17:00:00+00:00,2555,346,2026-01-01 00:00:00+00:00,9.164212657598775,8.3849105018255,0.023121387283236993,"[-0.011319498699488712, 0.985088225013815, 0.29005095230925004]"
clock_NY_macro_end1h_quote,2026-01,rolling_ols,c02,2025-12-02 02:00:00+00:00,2025-12-31 17:00:00+00:00,349,346,2026-01-01 00:00:00+00:00,8.551683189871456,9.888525696857432,0.4624277456647399,"[10.617285489306834, 0.8985924743619678, -0.06261769336333464]"
clock_NY_macro_end1h_quote,2026-01,quadratic_ridge,c06,2025-06-02 01:00:00+00:00,2025-12-31 17:00:00+00:00,2555,346,2026-01-01 00:00:00+00:00,9.026180294127947,8.041124599294548,0.023121387283236993,"[-0.011319498699488712, 0.985088225013815, 0.29005095230925004]"
clock_NY_macro_end1h_quote,2026-01,linear_plus_spline,c10,2025-06-02 01:00:00+00:00,2025-12-31 17:00:00+00:00,2555,346,2026-01-01 00:00:00+00:00,8.03316191689523,7.936191530949099,0.023121387283236993,"[-0.011319498699488712, 0.985088225013815, 0.29005095230925004]"
clock_NY_macro_end1h_quote,2026-01,linear_plus_svr,c14,2025-06-02 01:00:00+00:00,2025-12-31 17:00:00+00:00,2555,346,2026-01-01 00:00:00+00:00,9.04878454278313,8.278174856128492,0.023121387283236993,"[-0.011319498699488712, 0.985088225013815, 0.29005095230925004]"
clock_NY_macro_end1h_quote,2026-01,linear_plus_rf,c19,2025-06-02 01:00:00+00:00,2025-12-31 17:00:00+00:00,2555,346,2026-01-01 00:00:00+00:00,8.816523764541484,8.284899779333008,0.023121387283236993,"[-0.011319498699488712, 0.985088225013815, 0.29005095230925004]"
clock_NY_macro_end1h_quote,2026-01,lightgbm,c24,2025-06-02 01:00:00+00:00,2025-12-31 17:00:00+00:00,2555,346,2026-01-01 00:00:00+00:00,8.658894183295269,8.651860341017718,0.023121387283236993,"[-0.011319498699488712, 0.985088225013815, 0.29005095230925004]"
clock_NY_macro_end1h_quote,2026-01,linear_plus_lightgbm,c34,2025-06-02 01:00:00+00:00,2025-12-31 17:00:00+00:00,2555,346,2026-01-01 00:00:00+00:00,8.355377861278532,8.564015626402139,0.023121387283236993,"[-0.011319498699488712, 0.985088225013815, 0.29005095230925004]"
clock_NY_macro_end1h_quote,2026-02,sequential_ols,c00,2025-06-02 01:00:00+00:00,2026-01-30 17:00:00+00:00,2901,324,2026-02-01 00:00:00+00:00,9.056971102144207,10.382590917391422,0.037037037037037035,"[0.260572352468494, 0.9851615158053091, 0.13217766309998058]"
clock_NY_macro_end1h_quote,2026-02,joint_ols,c01,2025-06-02 01:00:00+00:00,2026-01-30 17:00:00+00:00,2901,324,2026-02-01 00:00:00+00:00,9.056876327095692,10.37982268305125,0.037037037037037035,"[0.260572352468494, 0.9851615158053091, 0.13217766309998058]"
clock_NY_macro_end1h_quote,2026-02,rolling_ols,c04,2025-10-06 01:00:00+00:00,2026-01-30 17:00:00+00:00,1371,324,2026-02-01 00:00:00+00:00,9.777170056663573,10.456488392425937,0.037037037037037035,"[-2.0144259295518316, 0.9919389069763104, 0.25219531449787447]"
clock_NY_macro_end1h_quote,2026-02,quadratic_ridge,c06,2025-06-02 01:00:00+00:00,2026-01-30 17:00:00+00:00,2901,324,2026-02-01 00:00:00+00:00,8.879379172240295,10.566187407869835,0.037037037037037035,"[0.260572352468494, 0.9851615158053091, 0.13217766309998058]"
clock_NY_macro_end1h_quote,2026-02,linear_plus_spline,c10,2025-06-02 01:00:00+00:00,2026-01-30 17:00:00+00:00,2901,324,2026-02-01 00:00:00+00:00,7.99947594294072,10.941825622582568,0.037037037037037035,"[0.260572352468494, 0.9851615158053091, 0.13217766309998058]"
clock_NY_macro_end1h_quote,2026-02,linear_plus_svr,c14,2025-06-02 01:00:00+00:00,2026-01-30 17:00:00+00:00,2901,324,2026-02-01 00:00:00+00:00,8.920669854952996,10.579184593444479,0.037037037037037035,"[0.260572352468494, 0.9851615158053091, 0.13217766309998058]"
clock_NY_macro_end1h_quote,2026-02,linear_plus_rf,c17,2025-06-02 01:00:00+00:00,2026-01-30 17:00:00+00:00,2901,324,2026-02-01 00:00:00+00:00,8.790312495113477,10.393920449554862,0.037037037037037035,"[0.260572352468494, 0.9851615158053091, 0.13217766309998058]"
clock_NY_macro_end1h_quote,2026-02,lightgbm,c24,2025-06-02 01:00:00+00:00,2026-01-30 17:00:00+00:00,2901,324,2026-02-01 00:00:00+00:00,8.857678891647998,10.852203602625401,0.037037037037037035,"[0.260572352468494, 0.9851615158053091, 0.13217766309998058]"
clock_NY_macro_end1h_quote,2026-02,linear_plus_lightgbm,c30,2025-06-02 01:00:00+00:00,2026-01-30 17:00:00+00:00,2901,324,2026-02-01 00:00:00+00:00,8.494437306231978,10.395577601749196,0.037037037037037035,"[0.260572352468494, 0.9851615158053091, 0.13217766309998058]"
clock_NY_macro_end1h_quote,2026-03,sequential_ols,c00,2025-06-02 01:00:00+00:00,2026-02-27 17:00:00+00:00,3225,236,2026-03-01 00:00:00+00:00,9.19816032877164,11.433797081152342,0.0,"[0.24983968642757123, 0.9847327120756308, 0.14445129271210083]"
clock_NY_macro_end1h_quote,2026-03,joint_ols,c01,2025-06-02 01:00:00+00:00,2026-02-27 17:00:00+00:00,3225,236,2026-03-01 00:00:00+00:00,9.198054399521057,11.448995957136544,0.0,"[0.24983968642757123, 0.9847327120756308, 0.14445129271210083]"
clock_NY_macro_end1h_quote,2026-03,rolling_ols,c04,2025-11-03 02:00:00+00:00,2026-02-27 17:00:00+00:00,1355,236,2026-03-01 00:00:00+00:00,10.455736287484074,11.987521995759552,0.5677966101694916,"[0.7035388334976196, 0.9729191223204712, 0.20722347892253204]"
clock_NY_macro_end1h_quote,2026-03,quadratic_ridge,c06,2025-06-02 01:00:00+00:00,2026-02-27 17:00:00+00:00,3225,236,2026-03-01 00:00:00+00:00,9.046330747572618,12.144583336352177,0.0,"[0.24983968642757123, 0.9847327120756308, 0.14445129271210083]"
clock_NY_macro_end1h_quote,2026-03,linear_plus_spline,c11,2025-06-02 01:00:00+00:00,2026-02-27 17:00:00+00:00,3225,236,2026-03-01 00:00:00+00:00,8.278453925739095,11.782681469167283,0.0,"[0.24983968642757123, 0.9847327120756308, 0.14445129271210083]"
clock_NY_macro_end1h_quote,2026-03,linear_plus_svr,c12,2025-06-02 01:00:00+00:00,2026-02-27 17:00:00+00:00,3225,236,2026-03-01 00:00:00+00:00,9.100945546594378,11.797923564045295,0.0,"[0.24983968642757123, 0.9847327120756308, 0.14445129271210083]"
clock_NY_macro_end1h_quote,2026-03,linear_plus_rf,c16,2025-06-02 01:00:00+00:00,2026-02-27 17:00:00+00:00,3225,236,2026-03-01 00:00:00+00:00,8.927968251683389,11.710907792029394,0.0,"[0.24983968642757123, 0.9847327120756308, 0.14445129271210083]"
clock_NY_macro_end1h_quote,2026-03,lightgbm,c24,2025-06-02 01:00:00+00:00,2026-02-27 17:00:00+00:00,3225,236,2026-03-01 00:00:00+00:00,9.16197747161062,12.253171883127752,0.0,"[0.24983968642757123, 0.9847327120756308, 0.14445129271210083]"
clock_NY_macro_end1h_quote,2026-03,linear_plus_lightgbm,c30,2025-06-02 01:00:00+00:00,2026-02-27 17:00:00+00:00,3225,236,2026-03-01 00:00:00+00:00,8.714759060433838,11.823799280625954,0.0,"[0.24983968642757123, 0.9847327120756308, 0.14445129271210083]"
