scenario,model,period,n,days,mae_bp,rmse_bp,residual_mean_bp,residual_q10_bp,residual_q50_bp,residual_q90_bp,residual_lag1h_corr,exact_1h_pairs
clock_NY_quote,linear_plus_rf,2026-01,346,21,6.77902488629843,8.315658957272156,-2.8201458963233104,-12.590306124255175,-3.446453873599978,8.054275364706363,0.16673857129470668,315
clock_NY_quote,lightgbm,2026-01,346,21,6.8597029341771085,8.473626968825142,-2.5004116844450808,-12.66230787747633,-3.2800787331962455,8.586929051320702,0.17023957236106735,315
clock_NY_quote,linear_plus_lightgbm,2026-01,346,21,6.901854881654243,8.497859913116923,-2.741042899350109,-12.987943913988786,-3.353931743413069,7.946519888120466,0.17442273911612624,315
clock_NY_quote,past_selected,2026-01,346,21,6.54795141653194,8.042773520231679,-2.408929094163258,-12.295767201630838,-2.9191808276331805,8.34125279814996,0.1608138701491354,315
clock_NY_quote,sequential_ols,2026-02,324,20,8.4456942193254,10.465255235953366,-0.3112303418081967,-14.6777725494081,-0.6982681538775353,13.335955607414812,0.10374063968522135,300
clock_NY_quote,joint_ols,2026-02,324,20,8.443603751752265,10.462450034785409,-0.3004716201099512,-14.664613127309135,-0.6781179769316594,13.347431610361607,0.10363016222504666,300
clock_NY_quote,rolling_ols,2026-02,324,20,8.4824189803869,10.524124931085955,0.18201340511425662,-14.215703722313481,-0.04926533917729614,14.04810311252604,0.10364461654127219,300
clock_NY_quote,quadratic_ridge,2026-02,324,20,8.502864220418621,10.605487163870515,1.4776644306868627,-13.337469285239854,1.0852323582376044,14.871908463423823,0.1183922251195742,300
clock_NY_quote,linear_plus_spline,2026-02,324,20,8.767728004088989,11.050786303721363,1.6772288726297797,-13.214128054270718,1.048829710012157,15.807844626322288,0.18260905287513787,300
clock_NY_quote,linear_plus_svr,2026-02,324,20,8.547347536783874,10.643011356945271,0.6442055178629889,-13.913629504025398,0.0993919939095349,14.175658878039078,0.13575637135447224,300
clock_NY_quote,linear_plus_rf,2026-02,324,20,8.529837258892307,10.593284401649667,1.1196209636612091,-12.978444579768446,0.9885825257471481,15.050657776731084,0.1272330688358806,300
clock_NY_quote,lightgbm,2026-02,324,20,8.861775312109474,11.106838541714948,1.0967064490828276,-14.18982834987031,1.0049755120582375,15.39221824364272,0.1575161964335162,300
clock_NY_quote,linear_plus_lightgbm,2026-02,324,20,8.43871301547997,10.47363065259788,0.7036248819956975,-13.627558358361911,0.7802450569971029,14.131585022069755,0.12732377102808815,300
clock_NY_quote,past_selected,2026-02,324,20,8.43871301547997,10.47363065259788,0.7036248819956975,-13.627558358361911,0.7802450569971029,14.131585022069755,0.12732377102808815,300
clock_NY_quote,sequential_ols,2026-03,237,14,9.331654908100091,11.497640649039832,-3.5980062235926735,-17.368780759386762,-3.2912596623279597,9.948914421044497,0.2924954824528269,219
clock_NY_quote,joint_ols,2026-03,237,14,9.342447620170477,11.51069271643487,-3.6463096707099725,-17.405514712414977,-3.333555384326772,9.907319315262269,0.29247467676473105,219
clock_NY_quote,rolling_ols,2026-03,237,14,9.581329535568145,11.832957568908583,-4.730256643251196,-18.644569564404545,-4.177738227354922,9.086676003114405,0.2938928739797094,219
clock_NY_quote,quadratic_ridge,2026-03,237,14,9.785174441284454,12.131742250063429,-5.46992289654464,-19.27342867176136,-4.638625700456103,8.430564019958352,0.30284814171411367,219
clock_NY_quote,linear_plus_spline,2026-03,237,14,9.601922310777253,11.842524965188959,-4.265239701951529,-18.180691533225765,-3.847085388823899,9.483086411260174,0.314858449791206,219
clock_NY_quote,linear_plus_svr,2026-03,237,14,9.633076738796209,11.8908038186436,-4.837647416277589,-18.700330262268327,-4.31064689865881,8.749256181678106,0.29150123306653075,219
clock_NY_quote,linear_plus_rf,2026-03,237,14,9.815967403568168,12.117882163697738,-5.194247814104162,-18.861536148656384,-5.096239375785206,8.64761958677813,0.2952900316057793,219
clock_NY_quote,lightgbm,2026-03,237,14,10.259225809311726,12.707970435359496,-5.067398611856272,-21.21055180854811,-4.790760741744151,9.228309760266004,0.2967593127898688,219
clock_NY_quote,linear_plus_lightgbm,2026-03,237,14,9.641459755410606,11.9474934624414,-4.803498110490241,-18.729889149200304,-4.692352712920908,8.699654449817892,0.28683446524903916,219
clock_NY_quote,past_selected,2026-03,237,14,9.641459755410606,11.9474934624414,-4.803498110490241,-18.729889149200304,-4.692352712920908,8.699654449817892,0.28683446524903916,219
clock_FXUTC_USNY_quote,sequential_ols,2026-01,346,26,6.884127092187908,8.468523330622547,-1.9677247486440599,-12.901420041748363,-2.3485592676436866,9.377881117734287,0.1982962137149592,315
clock_FXUTC_USNY_quote,joint_ols,2026-01,346,26,6.8865222532529256,8.469796640288756,-1.9909605516221995,-12.922069193372858,-2.374917503612288,9.328656888759246,0.19781259841552967,315
clock_FXUTC_USNY_quote,rolling_ols,2026-01,346,26,7.583621450816446,9.245797118346944,-2.0677638098372673,-13.602959198916432,-2.940262142680446,9.699250851965886,0.37587016036443177,315
