scenario,model,period,n,days,mae_bp,rmse_bp,residual_mean_bp,residual_q10_bp,residual_q50_bp,residual_q90_bp,residual_lag1h_corr,exact_1h_pairs,reference_reconstruction_mse
clock_UTC_quote,ae_selected,2025-08,357,26,6.4772754207079855,7.95736284838432,1.2525495154135948,-9.415763483690652,1.5695614169199246,11.093150577921818,0.4027949120705881,335,0.004487167558589599
clock_UTC_quote,ae_reconstruction_selected,2025-08,357,26,6.4772754207079855,7.95736284838432,1.2525495154135948,-9.415763483690652,1.5695614169199246,11.093150577921818,0.4027949120705881,335,0.004487167558589599
clock_UTC_quote,sequential_ols,2025-09,374,26,4.59184582864995,6.049245782052415,0.5688215404687966,-6.9217682063523185,0.5229430417710184,8.43696798095316,0.13273755825535116,351,
clock_UTC_quote,pca_1,2025-09,374,26,4.5776120544787675,6.0324367311096685,0.5693954188283842,-6.916368804829049,0.5170412595302913,8.423749842578085,0.13284865224805806,351,0.004871937117828567
clock_UTC_quote,pca_2,2025-09,374,26,4.179501574732531,5.49845324548555,0.6030871483413442,-5.926034666447796,0.7528949493902672,7.68260252529416,0.171762385309479,351,0.0015605063761250561
clock_UTC_quote,conditional_linear,2025-09,374,26,5.549365446818347,7.159909335635589,2.3873673659024623,-6.047805291623185,1.8618751817692674,10.834422690693053,0.24091303236118927,351,0.004871937117828567
clock_UTC_quote,ae_relu_1,2025-09,374,26,4.5773027550582235,6.0320604644199705,0.5692735796350041,-6.916234656434882,0.5171396207660379,8.423261405753747,0.13284371899898936,351,0.005163368172449954
clock_UTC_quote,ae_relu_2,2025-09,374,26,4.084018275515253,5.473157300398033,0.5036071852683259,-6.1845330504013765,0.6279873651913963,7.22962742385207,0.15356062592014905,351,0.003206483858704603
clock_UTC_quote,ae_tanh_1,2025-09,374,26,7.011673656555265,9.748395053938037,0.6206774569576543,-9.776107149286995,2.5243009533100995,10.87654616575695,0.6174748039402488,351,0.004981012807294779
clock_UTC_quote,ae_tanh_2,2025-09,374,26,6.176329783768621,8.723007331041345,0.08176869127397142,-8.710870062607922,1.1048005099138454,9.445616505720597,0.5486539431647115,351,0.004934745906989921
