month,method,candidate_id,member_prediction_sd_bp,member_rmses_bp,scenario
2025-10,ae_tanh_2,f10,1.7377975086971136,"[150.1978814826415, 151.46611295773897, 149.8657403485979]",clock_NY_macro_end1h_quote
2025-10,ae_selected,f05,65.43645151308748,"[14.974340710799197, 181.25156375962274, 179.47806316897845]",clock_NY_macro_end1h_quote
2025-10,ae_reconstruction_selected,f05,65.43645151308748,"[14.974340710799197, 181.25156375962274, 179.47806316897845]",clock_NY_macro_end1h_quote
2025-11,ae_relu_1,f05,0.0073305155076403,"[9.731035520731353, 9.730340999780948, 9.731049758303838]",clock_NY_macro_end1h_quote
2025-11,ae_relu_2,f06,2.976420910750055,"[10.766596566881697, 9.719106963786388, 10.012138060751084]",clock_NY_macro_end1h_quote
2025-11,ae_tanh_1,f08,0.5381171686881003,"[11.972199117791199, 11.754583654096217, 11.645830722264753]",clock_NY_macro_end1h_quote
2025-11,ae_tanh_2,f10,0.2211926325253642,"[13.255343040230725, 13.249439004356594, 13.267053913454971]",clock_NY_macro_end1h_quote
2025-11,ae_selected,f05,0.0073305155076403,"[9.731035520731353, 9.730340999780948, 9.731049758303838]",clock_NY_macro_end1h_quote
2025-11,ae_reconstruction_selected,f05,0.0073305155076403,"[9.731035520731353, 9.730340999780948, 9.731049758303838]",clock_NY_macro_end1h_quote
2025-12,ae_relu_1,f05,0.0112630752008087,"[13.34248043377732, 13.350796463362078, 13.3685826734399]",clock_NY_macro_end1h_quote
2025-12,ae_relu_2,f06,2.725979902328995,"[9.261603180023716, 14.040152458915438, 13.209193634457279]",clock_NY_macro_end1h_quote
2025-12,ae_tanh_1,f08,0.3231890671186646,"[12.334286028253814, 12.405284030967602, 12.747767948572578]",clock_NY_macro_end1h_quote
2025-12,ae_tanh_2,f10,0.5449783067038177,"[12.014209846743602, 12.583965591423183, 12.771587185842522]",clock_NY_macro_end1h_quote
2025-12,ae_selected,f05,0.0112630752008087,"[13.34248043377732, 13.350796463362078, 13.3685826734399]",clock_NY_macro_end1h_quote
2025-12,ae_reconstruction_selected,f05,0.0112630752008087,"[13.34248043377732, 13.350796463362078, 13.3685826734399]",clock_NY_macro_end1h_quote
2026-01,ae_relu_1,f05,0.0040044147071023,"[8.323701868262784, 8.324783115196709, 8.326072088290516]",clock_NY_macro_end1h_quote
2026-01,ae_relu_2,f06,4.74000679382412,"[6.701307523876797, 12.387621222390566, 8.26379156827905]",clock_NY_macro_end1h_quote
2026-01,ae_tanh_1,f08,0.3377404757593231,"[9.231883345122306, 9.144949625660999, 9.397070773978927]",clock_NY_macro_end1h_quote
2026-01,ae_tanh_2,f10,0.4916017019153756,"[10.28777992192664, 10.410128001064576, 10.47653313350604]",clock_NY_macro_end1h_quote
2026-01,ae_selected,f05,0.0040044147071023,"[8.323701868262784, 8.324783115196709, 8.326072088290516]",clock_NY_macro_end1h_quote
2026-01,ae_reconstruction_selected,f05,0.0040044147071023,"[8.323701868262784, 8.324783115196709, 8.326072088290516]",clock_NY_macro_end1h_quote
2026-02,ae_relu_1,f05,0.0139890807140035,"[10.276836566974143, 10.285169407533195, 10.28988572034214]",clock_NY_macro_end1h_quote
2026-02,ae_relu_2,f07,4.0730776698897575,"[6.785054481972845, 10.298339756841536, 10.779081279446782]",clock_NY_macro_end1h_quote
2026-02,ae_tanh_1,f08,0.609714718413357,"[10.350021228705087, 10.450509136406001, 10.19539509465018]",clock_NY_macro_end1h_quote
2026-02,ae_tanh_2,f11,0.0475763491482048,"[11.804170718721856, 11.801814489570026, 11.785704090646153]",clock_NY_macro_end1h_quote
2026-02,ae_selected,f07,4.0730776698897575,"[6.785054481972845, 10.298339756841536, 10.779081279446782]",clock_NY_macro_end1h_quote
2026-02,ae_reconstruction_selected,f06,9.303465684867676,"[7.192246869370886, 17.608265072287725, 10.337953930570219]",clock_NY_macro_end1h_quote
2026-03,ae_relu_1,f05,0.0207551134295365,"[11.306940077669038, 11.304955267572922, 11.320350478230344]",clock_NY_macro_end1h_quote
2026-03,ae_relu_2,f07,3.630131824512281,"[8.119724997850884, 11.325175317367421, 8.260283169487327]",clock_NY_macro_end1h_quote
2026-03,ae_tanh_1,f08,1.065071062804544,"[14.113006361571582, 14.08498907841608, 14.13783658673668]",clock_NY_macro_end1h_quote
2026-03,ae_tanh_2,f11,0.0356740395020102,"[13.854747658043545, 13.84443997662475, 13.852848172488198]",clock_NY_macro_end1h_quote
2026-03,ae_selected,f07,3.630131824512281,"[8.119724997850884, 11.325175317367421, 8.260283169487327]",clock_NY_macro_end1h_quote
2026-03,ae_reconstruction_selected,f06,8.36182038873263,"[8.086679837866926, 18.256536566431883, 8.69207630858459]",clock_NY_macro_end1h_quote
