mode,definition,model,info,calibration,reference_model,reference_info,reference_calibration,block_days,comparison,n,difference_bp,difference_lo,difference_hi,improvement_pct,improvement_lo,improvement_hi,p_centered_boot,winning_months,months
available_macro,PCA,linear,history,raw,linear,base,raw,1,position_all,1088,0.010394879556115292,-0.01515361264029341,0.03661625896112576,-0.5727467818582355,-2.0055398378945615,0.8326334176270751,0.4255,0,4
available_macro,PCA,linear,history,raw,linear,base,raw,5,position_all,1088,0.010394879556115292,-0.007419432557623929,0.027951653955910743,-0.5727467818582355,-1.5258893186027627,0.41700691768796766,0.251,0,4
available_macro,PCA,linear,history,raw,linear,base,raw,10,position_all,1088,0.010394879556115292,-0.0028652695609585844,0.022481215355813648,-0.5727467818582355,-1.250226660429787,0.15703147047131474,0.1115,0,4
available_macro,PCA,boosting,full,raw,boosting,base,raw,1,position_levels,1088,-0.007168666946188887,-0.046259238732748474,0.02800460261255405,0.39637487864613297,-1.5723448097640176,2.5429801416717033,0.7125,3,4
available_macro,PCA,boosting,full,raw,boosting,base,raw,5,position_levels,1088,-0.007168666946188887,-0.03040185581801633,0.017359288837218184,0.39637487864613297,-0.9750534965757929,1.6916475858627429,0.5595,3,4
available_macro,PCA,boosting,full,raw,boosting,base,raw,10,position_levels,1088,-0.007168666946188887,-0.022045626167750312,0.007889761720047192,0.39637487864613297,-0.4394266918879732,1.2411606145058431,0.405,3,4
available_macro,PCA,boosting,history,raw,boosting,full,raw,1,position_changes,1088,0.013255872425813388,-0.013896470523916118,0.0393909995278754,-0.7358696461704506,-2.194018221453024,0.7832142953375013,0.3095,2,4
available_macro,PCA,boosting,history,raw,boosting,full,raw,5,position_changes,1088,0.013255872425813388,-0.009178269817532086,0.03435374906185806,-0.7358696461704506,-1.926418658812476,0.5130331180130602,0.252,2,4
available_macro,PCA,boosting,history,raw,boosting,full,raw,10,position_changes,1088,0.013255872425813388,-0.00547790404795251,0.032215214603258,-0.7358696461704506,-1.7800288592335467,0.30510923780757543,0.1775,2,4
available_macro,PCA,boosting,history,raw,boosting,base,raw,1,position_all,1088,0.0060872054796245025,-0.02637244864476268,0.03877815155710723,-0.33657796510730975,-2.1032503405331875,1.4604670172731193,0.731,2,4
available_macro,PCA,boosting,history,raw,boosting,base,raw,5,position_all,1088,0.0060872054796245025,-0.022271417593558985,0.03456130552939076,-0.33657796510730975,-1.882894351472748,1.2081294546759167,0.671,2,4
available_macro,PCA,boosting,history,raw,boosting,base,raw,10,position_all,1088,0.0060872054796245025,-0.011047215925251106,0.024193854805070504,-0.33657796510730975,-1.3220577351708553,0.621277022330033,0.4915,2,4
available_macro,PCA,qrf,full,raw,qrf,base,raw,1,position_levels,1088,0.0028560402422811364,-0.021042205421234552,0.028268506555825128,-0.16935787778689093,-1.6076743583664257,1.2644342932018968,0.831,2,4
available_macro,PCA,qrf,full,raw,qrf,base,raw,5,position_levels,1088,0.0028560402422811364,-0.021947916496875605,0.028699220975644608,-0.16935787778689093,-1.6222720614877966,1.355431527549097,0.815,2,4
available_macro,PCA,qrf,full,raw,qrf,base,raw,10,position_levels,1088,0.0028560402422811364,-0.014257799201479463,0.019938792444847118,-0.16935787778689093,-1.1501255641037742,0.8663806957331563,0.745,2,4
available_macro,PCA,qrf,history,raw,qrf,full,raw,1,position_changes,1088,-0.020390654962927895,-0.047433520493588406,0.0059537671653194756,1.2070836475256863,-0.3643724713222656,2.7177886439891794,0.1435,3,4
available_macro,PCA,qrf,history,raw,qrf,full,raw,5,position_changes,1088,-0.020390654962927895,-0.05171562739444214,0.00868900991259924,1.2070836475256863,-0.5438049332020973,2.906598980924789,0.1845,3,4
available_macro,PCA,qrf,history,raw,qrf,full,raw,10,position_changes,1088,-0.020390654962927895,-0.04232665789835604,0.0024548782828184125,1.2070836475256863,-0.1494473948740562,2.4157799886376177,0.0815,3,4
available_macro,PCA,qrf,history,raw,qrf,base,raw,1,position_all,1088,-0.017534614720646765,-0.03852720018828028,0.0018929079252994773,1.0397700609873661,-0.1123132980240278,2.3067927461518467,0.092,3,4
available_macro,PCA,qrf,history,raw,qrf,base,raw,5,position_all,1088,-0.017534614720646765,-0.04052625640737801,0.0042936305433240295,1.0397700609873661,-0.2616904014374507,2.3803002578874386,0.125,3,4
available_macro,PCA,qrf,history,raw,qrf,base,raw,10,position_all,1088,-0.017534614720646765,-0.034909157087169775,-0.0006365987677573018,1.0397700609873661,0.04076626495045512,2.056889476175291,0.043,3,4
available_macro,PCA,boosting,base,calibrated,linear,base,calibrated,1,algorithm_vs_linear,1088,-0.05273088215340586,-0.11238598150063893,0.004990380925658872,2.929537907764679,-0.292157464848235,6.125329410816737,0.08,2,4
available_macro,PCA,boosting,base,calibrated,linear,base,calibrated,5,algorithm_vs_linear,1088,-0.05273088215340586,-0.10321250927654274,0.0006450859243212381,2.929537907764679,-0.03812278696649362,5.744311477219868,0.0485,2,4
available_macro,PCA,boosting,base,calibrated,linear,base,calibrated,10,algorithm_vs_linear,1088,-0.05273088215340586,-0.10100894686322306,-0.001993133713596243,2.929537907764679,0.12068287951153865,5.5785465803463765,0.0365,2,4
available_macro,PCA,qrf,base,calibrated,linear,base,calibrated,1,algorithm_vs_linear,1088,-0.13428465938461662,-0.19661791357757932,-0.0724705606563626,7.460372063452992,4.13540243628374,10.653786611692984,0.0005,4,4
available_macro,PCA,qrf,base,calibrated,linear,base,calibrated,5,algorithm_vs_linear,1088,-0.13428465938461662,-0.19223607222452407,-0.07743957149423716,7.460372063452992,4.403119998381025,10.359115251415364,0.0005,4,4
available_macro,PCA,qrf,base,calibrated,linear,base,calibrated,10,algorithm_vs_linear,1088,-0.13428465938461662,-0.1895498560527954,-0.07617900106157373,7.460372063452992,4.3557915076998555,10.244339827601712,0.0005,4,4
available_macro,PCA,boosting,full,calibrated,linear,full,calibrated,1,algorithm_vs_linear,1088,-0.050137832676085826,-0.11874595712812755,0.01825939039155078,2.7642296328731386,-1.0548892818422875,6.379043711644318,0.148,2,4
available_macro,PCA,boosting,full,calibrated,linear,full,calibrated,5,algorithm_vs_linear,1088,-0.050137832676085826,-0.12103877594166973,0.019680807315995256,2.7642296328731386,-1.103868031094397,6.5521524361439205,0.162,2,4
available_macro,PCA,boosting,full,calibrated,linear,full,calibrated,10,algorithm_vs_linear,1088,-0.050137832676085826,-0.12220544067773453,0.01320446020302626,2.7642296328731386,-0.7615756122579463,6.597835815648023,0.1555,2,4
available_macro,PCA,qrf,full,calibrated,linear,full,calibrated,1,algorithm_vs_linear,1088,-0.1478934632951233,-0.22307541555541832,-0.07677771254487571,8.153752803591097,4.357864299046594,11.910742082755549,0.0005,4,4
available_macro,PCA,qrf,full,calibrated,linear,full,calibrated,5,algorithm_vs_linear,1088,-0.1478934632951233,-0.21469125406590023,-0.08287941686182106,8.153752803591097,4.681881772069322,11.551196702047752,0.0005,4,4
available_macro,PCA,qrf,full,calibrated,linear,full,calibrated,10,algorithm_vs_linear,1088,-0.1478934632951233,-0.21453603259349763,-0.08392045022209414,8.153752803591097,4.78038018962249,11.49517018358903,0.0005,4,4
available_macro,PCA,boosting,history,calibrated,linear,history,calibrated,1,algorithm_vs_linear,1088,-0.023536170686319517,-0.08478696021689391,0.03741991971902491,1.3027421213446577,-2.10259306494003,4.632021491620159,0.4585,2,4
available_macro,PCA,boosting,history,calibrated,linear,history,calibrated,5,algorithm_vs_linear,1088,-0.023536170686319517,-0.08304805863428628,0.03526698446761199,1.3027421213446577,-2.019481844476079,4.5261792363419415,0.4165,2,4
available_macro,PCA,boosting,history,calibrated,linear,history,calibrated,10,algorithm_vs_linear,1088,-0.023536170686319517,-0.08080721329210644,0.033315699307981096,1.3027421213446577,-1.8718716529668917,4.434653453281565,0.446,2,4
available_macro,PCA,qrf,history,calibrated,linear,history,calibrated,1,algorithm_vs_linear,1088,-0.15983816066640708,-0.22258235168593266,-0.0985227861962598,8.847144562025889,5.5958389041122985,12.079364621231697,0.0005,4,4
available_macro,PCA,qrf,history,calibrated,linear,history,calibrated,5,algorithm_vs_linear,1088,-0.15983816066640708,-0.22031904584748907,-0.10174590168370011,8.847144562025889,5.859003882220886,11.756734549704397,0.0005,4,4
available_macro,PCA,qrf,history,calibrated,linear,history,calibrated,10,algorithm_vs_linear,1088,-0.15983816066640708,-0.21807365260636632,-0.0999289773435225,8.847144562025889,5.759030740747689,11.706971430621339,0.0005,4,4
available_macro,PCA,linear,full,calibrated,linear,base,calibrated,1,position_levels,1088,0.01383583741302484,-0.008782625608600157,0.03630969750904497,-0.768669298366853,-2.052222737779218,0.480280197134169,0.2365,0,4
available_macro,PCA,linear,full,calibrated,linear,base,calibrated,5,position_levels,1088,0.01383583741302484,-0.012874340608909816,0.04807747362496323,-0.768669298366853,-2.72544484435552,0.7064110068977058,0.431,0,4
available_macro,PCA,linear,full,calibrated,linear,base,calibrated,10,position_levels,1088,0.01383583741302484,-0.010965569836427935,0.04603696048870717,-0.768669298366853,-2.5680347014858502,0.6220312682401069,0.45,0,4
available_macro,PCA,linear,history,calibrated,linear,full,calibrated,1,position_changes,1088,-0.007144694386870625,-0.03028125858599704,0.018204251858050555,0.3939056574224553,-1.0316100316111987,1.6685748349740444,0.6035,1,4
available_macro,PCA,linear,history,calibrated,linear,full,calibrated,5,position_changes,1088,-0.007144694386870625,-0.03300060643740565,0.017427985368137344,0.3939056574224553,-0.9777283862556277,1.820294632070819,0.6055,1,4
available_macro,PCA,linear,history,calibrated,linear,full,calibrated,10,position_changes,1088,-0.007144694386870625,-0.029710092448989124,0.01468873547607998,0.3939056574224553,-0.8150239537380862,1.629550939800716,0.5475,1,4
available_macro,PCA,linear,history,calibrated,linear,base,calibrated,1,position_all,1088,0.0066911430261542134,-0.012712417383481597,0.024800701154377932,-0.371735809091267,-1.3670469165217127,0.7039910290542872,0.4965,1,4
available_macro,PCA,linear,history,calibrated,linear,base,calibrated,5,position_all,1088,0.0066911430261542134,-0.009663318843309525,0.022070970677651028,-0.371735809091267,-1.23697256545794,0.5436389389705062,0.439,1,4
available_macro,PCA,linear,history,calibrated,linear,base,calibrated,10,position_all,1088,0.0066911430261542134,-0.009408574057426955,0.022580203383571987,-0.371735809091267,-1.267523511267993,0.5483302938206738,0.431,1,4
available_macro,PCA,boosting,full,calibrated,boosting,base,calibrated,1,position_levels,1088,0.01642888689034485,-0.012084102164523389,0.04358749550923156,-0.9402755164252596,-2.480438269957568,0.6976717353275081,0.247,3,4
available_macro,PCA,boosting,full,calibrated,boosting,base,calibrated,5,position_levels,1088,0.01642888689034485,-0.016882423262318275,0.048466961844627954,-0.9402755164252596,-2.8061969819189363,0.9752531143054086,0.3075,3,4
available_macro,PCA,boosting,full,calibrated,boosting,base,calibrated,10,position_levels,1088,0.01642888689034485,-0.00923273792983347,0.042825913936849605,-0.9402755164252596,-2.4778005332938497,0.5454766574612031,0.29,3,4
available_macro,PCA,boosting,history,calibrated,boosting,full,calibrated,1,position_changes,1088,0.019456967602895683,-0.0021909572902180986,0.04149200081476629,-1.103208649423415,-2.3733987289067175,0.12799591024370405,0.081,0,4
available_macro,PCA,boosting,history,calibrated,boosting,full,calibrated,5,position_changes,1088,0.019456967602895683,-0.003135455494359964,0.0419551243174092,-1.103208649423415,-2.4175937920003436,0.18202549200164184,0.093,0,4
available_macro,PCA,boosting,history,calibrated,boosting,full,calibrated,10,position_changes,1088,0.019456967602895683,-0.0024473791516713105,0.04066182842557233,-1.103208649423415,-2.355009747989997,0.1400556082563892,0.081,0,4
available_macro,PCA,boosting,history,calibrated,boosting,base,calibrated,1,position_all,1088,0.03588585449324054,0.007896266724847813,0.06404116187038214,-2.053857366674272,-3.6617327138055815,-0.45160551233373697,0.0095,1,4
available_macro,PCA,boosting,history,calibrated,boosting,base,calibrated,5,position_all,1088,0.03588585449324054,0.009423714472930089,0.06453132633862467,-2.053857366674272,-3.748546818224518,-0.557254242201676,0.0085,1,4
available_macro,PCA,boosting,history,calibrated,boosting,base,calibrated,10,position_all,1088,0.03588585449324054,0.015338592333866159,0.05681137949308942,-2.053857366674272,-3.263988607157155,-0.8897757152326222,0.0005,1,4
available_macro,PCA,qrf,full,calibrated,qrf,base,calibrated,1,position_levels,1088,0.000227033502518165,-0.026434074250549833,0.026231190385621557,-0.013630013480803171,-1.5931544386271264,1.5820839069141228,0.9825,2,4
available_macro,PCA,qrf,full,calibrated,qrf,base,calibrated,5,position_levels,1088,0.000227033502518165,-0.026869765256442912,0.02836565141908754,-0.013630013480803171,-1.67859786706708,1.6262393401992363,0.983,2,4
available_macro,PCA,qrf,full,calibrated,qrf,base,calibrated,10,position_levels,1088,0.000227033502518165,-0.02007025743292047,0.020027723819738587,-0.013630013480803171,-1.186462790210664,1.213770273427242,0.985,2,4
available_macro,PCA,qrf,history,calibrated,qrf,full,calibrated,1,position_changes,1088,-0.019089391758154405,-0.04525636960128043,0.008185214555021716,1.1458802564425663,-0.5027849491361819,2.6787769516709994,0.176,2,4
available_macro,PCA,qrf,history,calibrated,qrf,full,calibrated,5,position_changes,1088,-0.019089391758154405,-0.04383873385869976,0.006102554833560178,1.1458802564425663,-0.36213066390274057,2.553201251799132,0.1445,2,4
available_macro,PCA,qrf,history,calibrated,qrf,full,calibrated,10,position_changes,1088,-0.019089391758154405,-0.03636846361885638,-0.0001453159066838095,1.1458802564425663,0.009149657902750779,2.123053451554702,0.039,2,4
available_macro,PCA,qrf,history,calibrated,qrf,base,calibrated,1,position_all,1088,-0.018862358255636237,-0.03849692014766919,-0.0005053037757166838,1.1324064265952005,0.029775545317872826,2.299857414118686,0.0545,2,4
available_macro,PCA,qrf,history,calibrated,qrf,base,calibrated,5,position_all,1088,-0.018862358255636237,-0.03678721747792347,-0.0004792593718385646,1.1324064265952005,0.029033984885884486,2.206965731447589,0.042,2,4
available_macro,PCA,qrf,history,calibrated,qrf,base,calibrated,10,position_all,1088,-0.018862358255636237,-0.032083224659426805,-0.00391070190017743,1.1324064265952005,0.2281333576122585,1.9281215092267112,0.014,2,4
available_macro,PCA,linear,base,calibrated,linear,base,raw,1,online_correction,1088,-0.014944461994960512,-0.13853111065196824,0.07692890884476766,0.8234239240589192,-4.426957922888652,6.907915195241196,0.78,2,4
available_macro,PCA,linear,base,calibrated,linear,base,raw,5,online_correction,1088,-0.014944461994960512,-0.10969511951096415,0.07118843287031096,0.8234239240589192,-4.256861930490539,5.427596690654041,0.7295,2,4
available_macro,PCA,linear,base,calibrated,linear,base,raw,10,online_correction,1088,-0.014944461994960512,-0.08492954470501031,0.05310859624937838,0.8234239240589192,-3.1757444143443547,4.330096000185157,0.653,2,4
available_macro,PCA,linear,full,calibrated,linear,full,raw,1,online_correction,1088,-0.02378506221484209,-0.14984332263948058,0.07148772226052154,1.294359231896347,-4.1334337688325125,7.428026510523548,0.6745,2,4
available_macro,PCA,linear,full,calibrated,linear,full,raw,5,online_correction,1088,-0.02378506221484209,-0.12540786549878494,0.06902501465840757,1.294359231896347,-3.903758751245327,6.192918765656444,0.604,2,4
available_macro,PCA,linear,full,calibrated,linear,full,raw,10,online_correction,1088,-0.02378506221484209,-0.09964432047404805,0.05101619304843683,1.294359231896347,-2.9469446690907612,5.075376415074178,0.519,2,4
available_macro,PCA,linear,history,calibrated,linear,history,raw,1,online_correction,1088,-0.018648198524921597,-0.14406810001674838,0.07676691017854344,1.021644422858281,-4.4994926546451754,7.208755510681506,0.7335,2,4
available_macro,PCA,linear,history,calibrated,linear,history,raw,5,online_correction,1088,-0.018648198524921597,-0.11595276395043072,0.07361695213212993,1.021644422858281,-4.313579289927337,5.876140455952215,0.6825,2,4
available_macro,PCA,linear,history,calibrated,linear,history,raw,10,online_correction,1088,-0.018648198524921597,-0.09355293752801602,0.054640902780665135,1.021644422858281,-3.244336758770222,4.774621893757667,0.6085,2,4
available_macro,PCA,boosting,base,calibrated,boosting,base,raw,1,online_correction,1088,-0.06131553266994835,-0.1548102795530505,0.026247085479664554,3.3903007356332004,-1.4843924015317165,8.01081147354068,0.174,4,4
available_macro,PCA,boosting,base,calibrated,boosting,base,raw,5,online_correction,1088,-0.06131553266994835,-0.13409358078096703,0.01651518740785104,3.3903007356332004,-0.9896211712302231,7.165845879606315,0.1165,4,4
available_macro,PCA,boosting,base,calibrated,boosting,base,raw,10,online_correction,1088,-0.06131553266994835,-0.12252397201605632,0.0037777419839415925,3.3903007356332004,-0.22663215862127775,6.576131358202675,0.0555,4,4
available_macro,PCA,boosting,full,calibrated,boosting,full,raw,1,online_correction,1088,-0.03771797883341461,-0.1278005317087783,0.04658893816312167,2.0938279161739515,-2.6629557842511433,6.65978737711798,0.3785,3,4
available_macro,PCA,boosting,full,calibrated,boosting,full,raw,5,online_correction,1088,-0.03771797883341461,-0.11496212913449816,0.0455444340395202,2.0938279161739515,-2.6679923789215145,6.062149016481439,0.3275,3,4
available_macro,PCA,boosting,full,calibrated,boosting,full,raw,10,online_correction,1088,-0.03771797883341461,-0.0996395830612993,0.02773971106613732,2.0938279161739515,-1.623427351172183,5.351714278228257,0.227,3,4
available_macro,PCA,boosting,history,calibrated,boosting,history,raw,1,online_correction,1088,-0.03151688365633234,-0.12630323740118216,0.05744479836823351,1.7368075639209724,-3.2851940691945063,6.435414576490692,0.48,3,4
available_macro,PCA,boosting,history,calibrated,boosting,history,raw,5,online_correction,1088,-0.03151688365633234,-0.10710207272085022,0.05481567912038001,1.7368075639209724,-3.093143976140826,5.732643657595908,0.4165,3,4
available_macro,PCA,boosting,history,calibrated,boosting,history,raw,10,online_correction,1088,-0.03151688365633234,-0.09338927269437766,0.035004795217934516,1.7368075639209724,-1.9879163577003962,4.95848169127331,0.3275,3,4
available_macro,PCA,qrf,base,calibrated,qrf,base,raw,1,online_correction,1088,-0.020705473538633182,-0.12201037540322067,0.06791720830543929,1.2277960951538325,-4.2626448388094484,6.779372124600547,0.6525,3,4
available_macro,PCA,qrf,base,calibrated,qrf,base,raw,5,online_correction,1088,-0.020705473538633182,-0.09980006556324034,0.061590791830011905,1.2277960951538325,-3.795305057415384,5.606411644048026,0.5835,3,4
available_macro,PCA,qrf,base,calibrated,qrf,base,raw,10,online_correction,1088,-0.020705473538633182,-0.08113680680174715,0.040762324379028624,1.2277960951538325,-2.518302166418797,4.614371376570184,0.5095,3,4
available_macro,PCA,qrf,full,calibrated,qrf,full,raw,1,online_correction,1088,-0.023334480278396144,-0.1321958119597584,0.07268349875829432,1.3813518800044666,-4.506512279093598,7.316127056927665,0.6425,3,4
available_macro,PCA,qrf,full,calibrated,qrf,full,raw,5,online_correction,1088,-0.023334480278396144,-0.11074607491136958,0.06666076960813529,1.3813518800044666,-4.029154446060329,6.189379110173649,0.597,3,4
available_macro,PCA,qrf,full,calibrated,qrf,full,raw,10,online_correction,1088,-0.023334480278396144,-0.09011478423795395,0.04188521909713514,1.3813518800044666,-2.5722007518217196,5.043221930798598,0.497,3,4
available_macro,PCA,qrf,history,calibrated,qrf,history,raw,1,online_correction,1088,-0.02203321707362266,-0.1248064463470994,0.06131490917011228,1.3202564501717973,-3.908572240466883,6.914591722336299,0.6305,2,4
available_macro,PCA,qrf,history,calibrated,qrf,history,raw,5,online_correction,1088,-0.02203321707362266,-0.09779616491282123,0.05437029475814777,1.3202564501717973,-3.439784422144571,5.514036798364772,0.546,2,4
available_macro,PCA,qrf,history,calibrated,qrf,history,raw,10,online_correction,1088,-0.02203321707362266,-0.07902767614103665,0.03343712273016063,1.3202564501717973,-2.0246029228460807,4.5412723181369135,0.4255,2,4
strict,CAP,boosting,base,raw,linear,base,raw,1,algorithm_vs_linear,467,0.004754004506568122,-0.07412539739220872,0.0843570302137813,-0.36162408450217676,-6.619979290897545,5.423156436136816,0.905,1,4
strict,CAP,boosting,base,raw,linear,base,raw,5,algorithm_vs_linear,467,0.004754004506568122,-0.060822215433805414,0.06674399096591994,-0.36162408450217676,-5.454688264174051,4.532957060966449,0.8875,1,4
strict,CAP,boosting,base,raw,linear,base,raw,10,algorithm_vs_linear,467,0.004754004506568122,-0.048158271731739935,0.059242235348399175,-0.36162408450217676,-4.620278900046055,3.6100460671074712,0.874,1,4
strict,CAP,qrf,base,raw,linear,base,raw,1,algorithm_vs_linear,467,-0.047206123572111985,-0.12165471571207775,0.021545645573272185,3.5908403528178257,-1.7088730355462332,8.980815640513223,0.2065,3,4
strict,CAP,qrf,base,raw,linear,base,raw,5,algorithm_vs_linear,467,-0.047206123572111985,-0.10770987662463288,0.014749807865212378,3.5908403528178257,-1.160466332460251,7.803316203119481,0.134,3,4
strict,CAP,qrf,base,raw,linear,base,raw,10,algorithm_vs_linear,467,-0.047206123572111985,-0.10368318022399542,0.009461297932032998,3.5908403528178257,-0.7595744207420299,7.667591487899121,0.102,3,4
strict,CAP,boosting,full,raw,linear,full,raw,1,algorithm_vs_linear,467,0.025429539463207338,-0.06327769152391025,0.11180953698259852,-1.938805975267055,-8.828263419631247,4.692956340948245,0.587,1,4
strict,CAP,boosting,full,raw,linear,full,raw,5,algorithm_vs_linear,467,0.025429539463207338,-0.04762764813651298,0.10106874266815982,-1.938805975267055,-8.127705635427459,3.508913546977673,0.5095,1,4
strict,CAP,boosting,full,raw,linear,full,raw,10,algorithm_vs_linear,467,0.025429539463207338,-0.040700333483991095,0.08913205394328534,-1.938805975267055,-7.053112245502681,3.0165785977469985,0.459,1,4
strict,CAP,qrf,full,raw,linear,full,raw,1,algorithm_vs_linear,467,-0.020132217971896956,-0.09105856949020154,0.04901408247982001,1.5349261261992764,-3.783712021919998,6.8435162359681625,0.579,2,4
strict,CAP,qrf,full,raw,linear,full,raw,5,algorithm_vs_linear,467,-0.020132217971896956,-0.07417277710926085,0.03745280053561704,1.5349261261992764,-3.0031545035214937,5.508381324560431,0.472,2,4
strict,CAP,qrf,full,raw,linear,full,raw,10,algorithm_vs_linear,467,-0.020132217971896956,-0.07127212540228839,0.02906413126163302,1.5349261261992764,-2.3087070469032427,5.279864087771928,0.456,2,4
strict,CAP,boosting,history,raw,linear,history,raw,1,algorithm_vs_linear,467,0.001928284059969375,-0.08325650763729832,0.0863729597004174,-0.14581527572541386,-6.623709517989921,6.000034420996029,0.962,1,4
strict,CAP,boosting,history,raw,linear,history,raw,5,algorithm_vs_linear,467,0.001928284059969375,-0.06900972479831212,0.07322878544543389,-0.14581527572541386,-5.688079923643783,5.197922155830693,0.9525,1,4
strict,CAP,boosting,history,raw,linear,history,raw,10,algorithm_vs_linear,467,0.001928284059969375,-0.05789164639247001,0.06123616373915123,-0.14581527572541386,-4.750100721430607,4.322311476571654,0.958,1,4
strict,CAP,qrf,history,raw,linear,history,raw,1,algorithm_vs_linear,467,-0.0481099728298419,-0.12829247672044733,0.02727897659107413,3.638037101980429,-2.178209901282785,9.360745237880312,0.236,3,4
strict,CAP,qrf,history,raw,linear,history,raw,5,algorithm_vs_linear,467,-0.0481099728298419,-0.11288823421795048,0.024842675376041422,3.638037101980429,-1.8986181370714137,8.204246513409606,0.175,3,4
strict,CAP,qrf,history,raw,linear,history,raw,10,algorithm_vs_linear,467,-0.0481099728298419,-0.10909492982418814,0.013786262705770845,3.638037101980429,-1.0971840208622834,7.927766122168651,0.13,3,4
strict,CAP,linear,full,raw,linear,base,raw,1,position_levels,467,-0.0030178069660574598,-0.022642895595251677,0.018559525141735575,0.22955629928351762,-1.4285024017326742,1.6987748046822497,0.7615,2,4
strict,CAP,linear,full,raw,linear,base,raw,5,position_levels,467,-0.0030178069660574598,-0.018098400895593572,0.01558227341128572,0.22955629928351762,-1.2126300880129395,1.3799260688607413,0.73,2,4
strict,CAP,linear,full,raw,linear,base,raw,10,position_levels,467,-0.0030178069660574598,-0.016802745989747594,0.01325563304181792,0.22955629928351762,-1.0559558746492805,1.2731402729193448,0.725,2,4
strict,CAP,linear,history,raw,linear,full,raw,1,position_changes,467,0.0108074055593164,-0.014337032357020052,0.03625577334119448,-0.8239812013054237,-2.758286012606593,1.0774349817378897,0.375,0,4
strict,CAP,linear,history,raw,linear,full,raw,5,position_changes,467,0.0108074055593164,-0.005891914334655637,0.02689519201056869,-0.8239812013054237,-2.151092181568479,0.4351157495697678,0.197,0,4
strict,CAP,linear,history,raw,linear,full,raw,10,position_changes,467,0.0108074055593164,-0.001884847280804682,0.02469693076210227,-0.8239812013054237,-1.9702466432084813,0.14561379276180847,0.115,0,4
strict,CAP,linear,history,raw,linear,base,raw,1,position_all,467,0.00778959859325894,-0.0066438563096038235,0.02252812339610223,-0.5925334012694128,-1.7050079378079612,0.5032942053153824,0.287,0,4
strict,CAP,linear,history,raw,linear,base,raw,5,position_all,467,0.00778959859325894,-0.005800881811900116,0.021384410954032953,-0.5925334012694128,-1.6936995442423337,0.42281507392742695,0.2605,0,4
strict,CAP,linear,history,raw,linear,base,raw,10,position_all,467,0.00778959859325894,-0.0053085798833110735,0.020679228972125527,-0.5925334012694128,-1.647724590359921,0.39126348074896306,0.261,0,4
strict,CAP,boosting,full,raw,boosting,base,raw,1,position_levels,467,0.01765772799058175,-0.006933823268550477,0.04136041628142868,-1.3383351978275337,-3.1440347645849847,0.524546995458195,0.157,0,4
strict,CAP,boosting,full,raw,boosting,base,raw,5,position_levels,467,0.01765772799058175,-0.004755040987208153,0.04127266177305405,-1.3383351978275337,-3.2117719824595583,0.35348980844066713,0.1465,0,4
strict,CAP,boosting,full,raw,boosting,base,raw,10,position_levels,467,0.01765772799058175,-0.0040508801917662745,0.037427363532240396,-1.3383351978275337,-2.9051968885481405,0.3145558437284664,0.0955,0,4
strict,CAP,boosting,history,raw,boosting,full,raw,1,position_changes,467,-0.012693849843921556,-0.0319515116479281,0.005467748135628965,0.9494009651343394,-0.3916777162476819,2.398436557359923,0.175,3,4
strict,CAP,boosting,history,raw,boosting,full,raw,5,position_changes,467,-0.012693849843921556,-0.03313956126576145,0.006053228812525077,0.9494009651343394,-0.4485267486627107,2.5432931856018466,0.203,3,4
strict,CAP,boosting,history,raw,boosting,full,raw,10,position_changes,467,-0.012693849843921556,-0.03022019944844781,0.0042576433732130405,0.9494009651343394,-0.3133011171911125,2.264910859187084,0.1545,3,4
strict,CAP,boosting,history,raw,boosting,base,raw,1,position_all,467,0.004963878146660196,-0.01872609347694373,0.030615998432645786,-0.37622806540829057,-2.238222270403451,1.4323868009740188,0.6835,1,4
strict,CAP,boosting,history,raw,boosting,base,raw,5,position_all,467,0.004963878146660196,-0.01290867888446565,0.024060891484036315,-0.37622806540829057,-1.8235333367506878,0.9779200283803614,0.5915,1,4
strict,CAP,boosting,history,raw,boosting,base,raw,10,position_all,467,0.004963878146660196,-0.012520648521279605,0.022854667758059888,-0.37622806540829057,-1.7708939090836395,0.9696220824667107,0.598,1,4
strict,CAP,qrf,full,raw,qrf,base,raw,1,position_levels,467,0.024056098634157582,0.007582495679635994,0.042476264230603036,-1.8980369226779814,-3.387461461102479,-0.6073008992164823,0.0075,1,4
strict,CAP,qrf,full,raw,qrf,base,raw,5,position_levels,467,0.024056098634157582,0.011798367719353673,0.03632776912379603,-1.8980369226779814,-2.8302433511487397,-0.9494601509944075,0.0005,1,4
strict,CAP,qrf,full,raw,qrf,base,raw,10,position_levels,467,0.024056098634157582,0.012630168287818372,0.034855486572807896,-1.8980369226779814,-2.669897605264619,-1.0352827294787623,0.0005,1,4
strict,CAP,qrf,history,raw,qrf,full,raw,1,position_changes,467,-0.01717034929862855,-0.05182517332446542,0.017567420084413667,1.329513567389795,-1.392200613201621,3.921745739967661,0.3245,4,4
strict,CAP,qrf,history,raw,qrf,full,raw,5,position_changes,467,-0.01717034929862855,-0.04941105471693123,0.015423347083641611,1.329513567389795,-1.2053098322548816,3.7173114517549037,0.306,4,4
strict,CAP,qrf,history,raw,qrf,full,raw,10,position_changes,467,-0.01717034929862855,-0.04638005618577249,0.011744100583248937,1.329513567389795,-0.9474373267459035,3.4527967688252725,0.2715,4,4
