datetime_utc,BTC_BINANCE_CLOSE,ETH_BINANCE_CLOSE,XRP_BINANCE_CLOSE,SOL_BINANCE_CLOSE,DOGE_BINANCE_CLOSE,USDT_BINANCE_CLOSE,BTC_UPBIT_CLOSE,ETH_UPBIT_CLOSE,XRP_UPBIT_CLOSE,SOL_UPBIT_CLOSE,DOGE_UPBIT_CLOSE,USDT_UPBIT_CLOSE,USDKRW,BTC_KP,ETH_KP,XRP_KP,SOL_KP,DOGE_KP,USDT_KP,MKT_KP_EQ,RESIDUAL_RAW,BTC_KP_pct,ETH_KP_pct,XRP_KP_pct,SOL_KP_pct,DOGE_KP_pct,USDT_KP_pct,MKT_KP_EQ_pct,RESIDUAL_RAW_pct,VIX,SPY,DXY,XAUUSD,VIX_ret,SPY_ret,DXY_ret,XAUUSD_ret,USDKRW_ret,BTC_RET,BTC_VOL_24,BTC_RET_POS,BTC_RET_NEG,BTC_RET_ABS,BTC_DOWNSIDE_24,BTC_BIG_UP,BTC_BIG_DOWN,BTC_VOL_RATIO,BTC_VOL_RATIO_LOG,ETH_VOL_RATIO,ETH_VOL_RATIO_LOG,XRP_VOL_RATIO,XRP_VOL_RATIO_LOG,SOL_VOL_RATIO,SOL_VOL_RATIO_LOG,DOGE_VOL_RATIO,DOGE_VOL_RATIO_LOG,USDT_VOL_RATIO,USDT_VOL_RATIO_LOG
2025-10-09 11:00:00+00:00,122737.57,4373.05,2.8263,223.14,0.24756,0.9996,178737000.0,6375000.0,4119.0,325200.0,360.0,1458.0,1423.9,0.0227216591784811,0.0238026660141008,0.0235146031865565,0.0235136009567096,0.0212746140373445,0.0243580541985737,0.0229654286746385,0.0013926255239351,2.2721659178481124,2.380266601410086,2.3514603186556515,2.3513600956709624,2.127461403734454,2.435805419857373,2.2965428674638533,0.1392625523935198,16.71,670.965,99.428,4014.06,-0.0005982650492528,0.0003204853517182,-0.0001609075187509,-0.0023638849370328,0.0019050369721780314,0.004632771369365685,0.003910590678499848,0.004632771369365685,0.0,0.004632771369365685,6.814814416003388e-06,0,0,2.2633792998525686,0.8168589619094773,3.599390614881553,1.280764557489651,1.2346326696832701,0.21077349238299553,3.696200318759843,1.3073053511093948,1.982546901199188,0.6843823318506551,7.557172778677113,2.0224971491723647
2025-10-09 12:00:00+00:00,123563.38,4404.37,2.8306,225.95,0.2496,0.9995,179810000.0,6416000.0,4121.0,329000.0,364.0,1455.0,1426.18,0.0203512939149665,0.021424375219512,0.0208214106833972,0.0209611358544543,0.0225450737868524,0.0207181869974097,0.0212206578918365,-0.0005024708944267,2.0351293914966595,2.142437521951201,2.082141068339727,2.096113585445436,2.2545073786852443,2.07181869974098,2.1220657891836536,-0.0502470894426742,17.02,669.47,99.385,3969.92,0.0183817805379256,-0.0022306200895751,-0.0004325672935925,-0.0110572545829779,0.001599955430284794,0.006705723989258061,0.004118547633977423,0.006705723989258061,0.0,0.006705723989258061,6.638362604671878e-06,1,0,5.0520504570973745,1.619794191987335,4.926139066258397,1.5945555303713952,1.5713619039925986,0.4519426981111201,3.8849086481682895,1.3570994695581564,4.074660722782703,1.4047874850138349,16.03629590135425,2.774854646926946
2025-10-10 09:00:00+00:00,121314.73,4322.12,2.8135,218.95,0.24866,0.9995,177048000.0,6306000.0,4107.0,319500.0,363.0,1459.0,1421.73,0.0265033277138306,0.026218922316431,0.0267404115279819,0.0263814288105528,0.0267945813751957,0.0267279053916469,0.0265277343487984,0.0002001710428484,2.650332771383068,2.621892231643108,2.67404115279819,2.638142881055283,2.6794581375195747,2.6727905391646933,2.652773434879845,0.0200171042848484,16.42,672.565,99.329,3980.77,-0.0358890191209457,0.0046124065124875,-0.0005636241179027,0.0027293245580768,-0.003125101300008204,-0.0026080678627327103,0.005004907846447532,0.0,-0.0026080678627327103,0.0026080678627327103,1.4380691189259364e-05,0,0,10.711579658235012,2.371325367349629,11.000328450868231,2.3979251315224337,1.2859001152123475,0.25145895189091405,8.794970073778153,2.174179975543386,3.624155981344012,1.287621428464203,9.042197717424061,2.2019022551920764
2025-10-10 10:00:00+00:00,121496.33,4342.89,2.8189,220.4,0.25064,0.9995,177108000.0,6324000.0,4108.0,321200.0,365.0,1456.0,1423.33,0.0241637877231644,0.0230748971963614,0.0238708109599687,0.0239018865844919,0.0231442770290877,0.0234649478210189,0.0236311318986148,-0.0001661840775959,2.416378772316441,2.3074897196361466,2.387081095996879,2.3901886584492,2.3144277029087723,2.3464947821018933,2.363113189861488,-0.0166184077595943,18.03,662.42,98.864,3991.39,0.0935369331909434,-0.0151989652284054,-0.0046924044060352,0.0026642732413897,0.001124756714217412,0.0014958135256293303,0.004974792691159696,0.0014958135256293303,0.0,0.0014958135256293303,1.4380691189259364e-05,0,0,6.858786536984274,1.925530536438536,10.42446600130973,2.3441555434769787,1.2049747700858098,0.1864586290352972,9.440474896002552,2.2450062856719972,3.2422702964228733,1.1762737931949585,16.772649974396455,2.8197495820990226
2025-10-10 11:00:00+00:00,121554.55,4343.02,2.8186,221.14,0.25075,0.9996,177060000.0,6323000.0,4105.0,322000.0,364.0,1456.0,1428.46,0.0197205142063539,0.0192090441053673,0.0195572803816568,0.0193433235572062,0.0162308113671949,0.0196873787527975,0.0188121947235558,0.0008751840292417,1.97205142063539,1.920904410536739,1.9557280381656827,1.934332355720625,1.6230811367194953,1.968737875279758,1.8812194723555864,0.0875184029241714,20.44,661.5,98.992,3997.78,0.125456728120278,-0.0013898122969475,0.0012938704700085,0.0015996658883548,0.0035977442472683308,0.0004790766535265334,0.004869381959730409,0.0004790766535265334,0.0,0.0004790766535265334,1.4380691189259364e-05,0,0,10.94892649209912,2.3932414142053227,7.25647236837521,1.9818938110763686,1.6022518843074263,0.47141006743984515,7.537866294742311,2.019939157189929,3.760087934836864,1.324442344053031,5.952007438106575,1.7837285472118942
2025-10-10 12:00:00+00:00,121597.21,4348.54,2.8186,221.76,0.25084,0.9995,176989000.0,6325000.0,4103.0,322300.0,365.0,1454.0,1426.49,0.0203611947141062,0.0196434389767936,0.0204678761196885,0.0188455691052975,0.0200638123079723,0.0197949958862948,0.0198763782447716,-8.138235847683292e-05,2.0361194714106245,1.964343897679366,2.046787611968859,1.8845569105297555,2.0063812307972384,1.9794995886294853,1.9876378244771689,-0.0081382358476832,21.73,659.84,99.025,3982.98,0.0612000289328342,-0.0025126021664698,0.0003333047193478,-0.0037089242041812,-0.0013800594144672829,0.00035089197329085664,0.004633033148945128,0.00035089197329085664,0.0,0.00035089197329085664,1.4380691189259364e-05,0,0,6.910975435318514,1.9331107906706604,13.059075288062111,2.5694833164457966,0.9650362977732498,-0.035589564077752385,6.444650304516523,1.8632503765042956,1.9752488196671405,0.6806943750592769,18.493569787976032,2.917423092636365
2025-10-13 09:00:00+00:00,115127.04,4164.56,2.622,196.98,0.21146,0.9992,172770000.0,6247000.0,3933.0,295500.0,317.0,1499.0,1426.82,0.0517724873117977,0.0513158067765107,0.0512888801670849,0.0513956208392512,0.0506591475549857,0.0514291642450361,0.051286388529926,0.0001427757151101,5.177248731179773,5.131580677651071,5.128888016708499,5.13956208392512,5.06591475549858,5.1429164245036185,5.128638852992609,0.01427757151101,19.81,660.87,99.325,4093.85,-0.0925069335578787,0.001559767411198,0.0030249581926824,0.027455564737794,0.00023131030380252326,-0.0011041697349991608,0.0038678029217052295,0.0,-0.0011041697349991608,0.0011041697349991608,2.846619187624214e-06,0,0,11.160836401992297,2.412410900559903,9.272356669291097,2.2270375726499627,1.4755829737947899,0.3890531481774672,7.358806200015934,1.9958977184999747,5.19365897515156,1.6474384536247801,11.844807260257946,2.471889565655478
2025-10-13 10:00:00+00:00,114810.62,4151.75,2.6007,195.42,0.20992,0.9992,172652000.0,6232000.0,3905.0,293700.0,315.0,1501.0,1427.82,0.0532127073441726,0.051290619619819,0.0516163254861639,0.0525954214090391,0.0509529536926667,0.0520946347642752,0.0519336055103722,0.0001610292539029,5.3212707344172605,5.129061961981907,5.161632548616391,5.259542140903917,5.0952953692666725,5.209463476427523,5.193360551037229,0.0161029253902933,19.97,662.695,99.273,4097.25,0.0080442867172645,0.0027577053738712,-0.0005236709452098,0.0008301693778047,0.0007006137662930456,-0.002752225970583666,0.0039092471242619265,0.0,-0.002752225970583666,0.002752225970583666,3.047535282193968e-06,0,0,14.486747143507925,2.673234241379989,8.589188638422348,2.1505042773351257,1.0880698162040128,0.08440531568014789,5.639447672815689,1.7297861303626494,4.488453434664319,1.5015081957961531,10.434694634618857,2.3451362765282755
2025-10-13 11:00:00+00:00,114180.0,4080.39,2.5692,192.56,0.20574,0.9991,171947000.0,6143000.0,3869.0,289700.0,309.0,1505.0,1426.04,0.0560217346932423,0.0557160720944933,0.0560126213274709,0.0549957507669938,0.053193175776125,0.0563208045693903,0.0551878709316651,0.0011329336377252,5.602173469324234,5.571607209449336,5.601262132747098,5.499575076699381,5.319317577612504,5.632080456939037,5.518787093166511,0.1132933637725264,19.43,663.49,99.226,4105.35,-0.0274128840383753,0.0011989278950217,-0.0004735540317915,0.0019749841837644,-0.0012474334626224604,-0.0055078377814865576,0.004135876729678406,0.0,-0.0055078377814865576,0.0055078377814865576,4.3115468249927495e-06,0,0,8.735935514003213,2.1674450373364786,5.954907507907926,1.7842156708491832,0.9855469312465744,-0.014558531761117014,4.578729020706206,1.5214214532180437,3.0944884289166215,1.1296226029486083,14.910326846470365,2.7020540498288246
2025-10-13 12:00:00+00:00,114412.26,4097.12,2.5693,191.84,0.20572,0.9991,172236000.0,6166000.0,3868.0,289200.0,310.0,1505.0,1425.09,0.0563530094993365,0.056045289325215,0.0564023433760236,0.0578323160029734,0.0574087152665985,0.0570249739652466,0.0568083346940294,0.0002166392712171,5.635300949933653,5.604528932521502,5.640234337602368,5.783231600297345,5.740871526659852,5.702497396524664,5.680833469402944,0.0216639271217199,19.3,663.18,99.223,4105.77,-0.0067131674785088,-0.0004673355177127,-3.0234468304080053e-05,0.0001023002952997,-0.000666402468604943,0.002032090499689332,0.004131581916733416,0.002032090499689332,0.0,0.002032090499689332,4.3000409063246816e-06,0,0,16.1051326422635,2.7791380188413597,8.516876547129621,2.1420496711765433,1.4264351921098268,0.3551784592407311,4.841176396951665,1.5771577484163377,3.6413098219103723,1.2923434581055058,12.36574787798877,2.5149303826048035
2025-10-14 09:00:00+00:00,111287.89,3985.27,2.4616,194.87,0.19958,0.9991,168918000.0,6055000.0,3737.0,295900.0,303.0,1518.0,1432.38,0.0596678884801364,0.060713629007671,0.0598572285584648,0.0600875439711432,0.0599060271785005,0.0607292971750643,0.0600464634391832,0.0006828337358811,5.966788848013649,6.071362900767108,5.985722855846487,6.008754397114324,5.990602717850058,6.072929717506437,6.004646343918325,0.0682833735881113,21.5,659.77,99.24,4123.96,0.1079478392227772,-0.0051551571138883,0.0001713165682426,0.0044205653457627,0.005102426843403229,-0.004620898278016483,0.00426563674649675,0.0,-0.004620898278016483,0.004620898278016483,1.411248290255987e-05,0,0,13.096649995024991,2.5723564719331353,9.346678175883076,2.235021004868749,1.176351683284043,0.1624178551813749,5.911392503270846,1.776881421815145,3.7311009443160628,1.3167033494388425,9.29435763699635,2.2294075103395152
2025-10-14 10:00:00+00:00,110623.58,3942.37,2.4403,194.24,0.19749,0.9991,168630000.0,6014000.0,3719.0,296100.0,302.0,1524.0,1431.19,0.0650986591286524,0.0658810703159147,0.0648432085790622,0.0651295779449119,0.0684754305583699,0.0658073599955257,0.0658855893053822,-7.822930985645904e-05,6.5098659128652425,6.5881070315914725,6.484320857906223,6.512957794491192,6.847543055836991,6.580735999552578,6.588558930538224,-0.0078229309856459,20.75,659.68,99.178,4129.38,-0.0355066884569095,-0.0001364204784408,-0.0006249433218545,0.0013134078516436,-0.0008311304200718794,-0.005987180242838619,0.004359859651236984,0.0,-0.005987180242838619,0.005987180242838619,1.5290465380354947e-05,0,0,8.62747270753974,2.1549516125587345,6.765423360194743,1.9118248406246954,0.9330943610306234,-0.0692489460241408,6.394731094321992,1.855474384783453,2.5145866914938244,0.922108452668635,8.041392979991176,2.084602324401558
2025-10-14 11:00:00+00:00,111313.98,3971.85,2.4517,195.32,0.19905,0.9991,169351000.0,6037000.0,3729.0,296800.0,303.0,1520.0,1429.96,0.0639327196001999,0.0629294696138331,0.0636559335052762,0.0626574512477824,0.0645266967801947,0.0639243281693742,0.0635404541494573,0.0003838740199169,6.393271960019997,6.292946961383317,6.365593350527621,6.265745124778244,6.452669678019474,6.392432816937421,6.35404541494573,0.0383874019916907,20.18,663.67,99.061,4138.25,-0.0278542317512444,0.0060301690265909,-0.001180393500622,0.0021457185198663,-0.0008597941916868024,0.006221589775151415,0.004549940918090979,0.006221589775151415,0.0,0.006221589775151415,1.4026453837556168e-05,0,0,16.02041103993395,2.773863599234522,10.472885429436381,2.3487895771184886,1.3458621789916931,0.29703483295749644,5.8397128526146,1.7646816265584546,3.2759684041790127,1.1866135213103122,6.268375568637828,1.8355172411157492
2025-10-14 12:00:00+00:00,110803.28,3941.1,2.4192,193.34,0.19613,0.9992,169106000.0,6016000.0,3691.0,294900.0,299.0,1525.0,1428.07,0.068702694840266,0.0689093527711104,0.0683726839972682,0.0680794578013466,0.067524040661925,0.0687298079095739,0.0683176460143832,0.0004121618951906,6.870269484026603,6.890935277111043,6.837268399726826,6.807945780134661,6.752404066192508,6.872980790957395,6.831764601438328,0.0412161895190665,19.51,665.33,99.062,4139.6,-0.033764860290443,0.0024981201855283,1.0094739126387252e-05,0.000326171653743,-0.0013225895288053735,-0.0045984800995562125,0.004555376352316741,0.0,-0.0045984800995562125,0.0045984800995562125,1.490753797197344e-05,0,0,15.503480008145887,2.741064515379682,7.084466929138574,1.9579046309526102,1.6945556738076961,0.5274205671213975,4.299137533544901,1.458414428987734,2.1399579349775997,0.760786172288044,3.6128212556352515,1.284488978380182
2025-10-15 09:00:00+00:00,112564.01,4155.87,2.501,205.99,0.20391,0.9993,169621000.0,6252000.0,3770.0,309900.0,307.0,1505.0,1424.23,0.0580347543834884,0.0562747201283591,0.0583943893777878,0.0563195292909832,0.0571088806992929,0.0574515618731361,0.0572264547759823,0.0002251070971538,5.8034754383488485,5.62747201283591,5.839438937778785,5.631952929098327,5.7108880699292985,5.745156187313616,5.722645477598234,0.0225107097153821,19.18,669.68,98.861,4192.45,-0.0170590851797278,0.0065168281810921,-0.0020310935980099,0.0126861237737934,-0.002692565522540491,-0.003377608862546566,0.004312798595401284,0.0,-0.003377608862546566,0.003377608862546566,6.487253411739537e-06,0,0,17.31326820200174,2.85147315564192,10.893516689702187,2.388167813162041,2.6237253665177747,0.9645952034541393,5.354204903902392,1.6778822155467106,2.1215187343304183,0.7521322163214257,8.967323768511463,2.193587277988256
2025-10-15 10:00:00+00:00,112266.71,4118.66,2.4972,203.9,0.20282,0.9992,169154000.0,6202000.0,3761.0,307000.0,306.0,1506.0,1423.57,0.058406380050342,0.0577839979254846,0.0579647065021766,0.0576508493558163,0.0598192923459546,0.0587507215041687,0.0583250452359548,0.0004256762682138,5.840638005034204,5.778399792548461,5.796470650217667,5.7650849355816325,5.981929234595462,5.875072150416871,5.832504523595485,0.042567626821386,19.4,667.6412,98.755,4200.17,0.0114049966139901,-0.0030490828673679,-0.0010727877314193,0.001839712074986,-0.00046351570462555003,-0.0026446579300341,0.0041457776311184715,0.0,-0.0026446579300341,0.0026446579300341,5.285082091183502e-06,0,0,16.91626579455751,2.828275632099564,11.104981134897578,2.4073937585513936,1.8919365149580814,0.6376009156048209,7.778374391485733,2.051347369248009,3.363062101295389,1.2128518986284904,13.76759103526406,2.6223173544634215
2025-10-15 11:00:00+00:00,111905.73,4099.9,2.4928,202.6,0.2022,0.9993,168800000.0,6184000.0,3760.0,305500.0,305.0,1508.0,1423.29,0.0598068436806451,0.0597485202948966,0.0597587496636167,0.059444902057596,0.0598033551205972,0.0602592159276089,0.0597124741634703,0.0005467417641386,5.980684368064515,5.974852029489663,5.975874966361672,5.9444902057596005,5.98033551205972,6.025921592760897,5.971247416347034,0.0546741764138623,20.02,665.58,98.746,4191.38,0.0314587078177921,-0.0030920625058099,-9.11387791067142e-05,-0.0020949653436748,-0.00019670795255333218,-0.003220559244544674,0.00403712266934832,0.0,-0.003220559244544674,0.003220559244544674,5.717248834834425e-06,0,0,7.8506163940761216,2.0605920502500217,9.837101886139692,2.2861611439172282,1.3089860274275829,0.2692528126367079,5.786034228130034,1.7554471222174057,2.480347196881329,0.9083985491204528,3.5447689551675623,1.2654729830131681
2025-10-15 12:00:00+00:00,111711.25,4094.8,2.5019,203.06,0.20179,0.9993,168818000.0,6186000.0,3775.0,306600.0,305.0,1510.0,1421.93,0.0627806101442083,0.0624267672200575,0.0611304856875158,0.0618655996793606,0.0629723845138157,0.0626808214316405,0.0622351694489916,0.0004456519826489,6.278061014420833,6.242676722005758,6.113048568751589,6.186559967936067,6.2972384513815705,6.268082143164055,6.223516944899163,0.0445651982648918,22.0,660.78,98.796,4199.09,0.0943106794712416,-0.0072378855737156,0.000506221472575,0.0018377998300582,-0.0009559894163384541,-0.0017394032334543397,0.003929475837370493,0.0,-0.0017394032334543397,0.0017394032334543397,4.962228184106796e-06,0,0,9.687625944759644,2.2708493953443387,11.493172110569875,2.4417531295263752,2.1315124845011924,0.7568318143493915,6.301614656472572,1.8408058952378026,3.905417110551411,1.362364592069184,13.329957193735163,2.5900139229127803
2025-10-16 09:00:00+00:00,111146.31,4030.13,2.423,193.89,0.19815,0.9996,168883000.0,6114000.0,3677.0,294500.0,301.0,1519.0,1416.85,0.0724252027223906,0.0707362460824381,0.0710662662756669,0.0720277167469731,0.0721327055230536,0.0725255624358647,0.0716776274701044,0.0008479349657602,7.242520272239061,7.073624608243812,7.106626627566692,7.202771674697317,7.213270552305362,7.252556243586472,7.167762747010449,0.084793496576023,21.02,666.9399,98.491,4245.84,-0.045568087909511,0.0092789815034954,-0.0030919446591655,0.0110718448992876,-0.003579006067814916,0.0029627373986702565,0.00365820570850682,0.0029627373986702565,0.0,0.0029627373986702565,7.21721599949386e-06,0,0,12.490517532581004,2.5249697590341333,9.402372269886405,2.240962026573076,1.5516504583010828,0.4393191762283285,8.452505124131413,2.1344628618264476,3.289725303437392,1.1908040668955,11.569253143938571,2.4483509880363847
2025-10-16 10:00:00+00:00,111469.63,4049.09,2.4495,195.75,0.19939,0.9995,168978000.0,6133000.0,3708.0,296500.0,302.0,1515.0,1414.43,0.0717466799783599,0.0708634000714254,0.070239122548696,0.0708816278599842,0.0708338975762203,0.0716386664164854,0.0709129456069372,0.0007257208095482,7.174667997835993,7.086340007142544,7.023912254869602,7.08816278599842,7.083389757622038,7.163866641648542,7.09129456069372,0.0725720809548219,20.57,665.75,98.466,4263.33,-0.0216406617839393,-0.0017857122143611,-0.0002538625195773,0.0041108650151766,-0.001709474576397696,0.0029047356387348344,0.003693815417849846,0.0029047356387348344,0.0,0.0029047356387348344,6.925790350873352e-06,0,0,13.53517302809351,2.605291706737306,7.61884519396718,2.030624808865653,1.0272629774979425,0.026897961943678737,6.540480660432241,1.8780106582473828,2.3820097804296654,0.8679445768985099,5.9125369274120425,1.7770749994496329
2025-10-16 11:00:00+00:00,111404.72,4061.85,2.4524,196.81,0.20034,0.9996,168633000.0,6143000.0,3708.0,297600.0,302.0,1513.0,1416.21,0.068836603134361,0.0678960431941098,0.0676299817130876,0.0677217973834567,0.0644165459175971,0.0687718927114415,0.0673001942685224,0.001471698442919,6.883660313436102,6.78960431941098,6.762998171308765,6.772179738345674,6.441654591759716,6.877189271144157,6.730019426852247,0.1471698442919097,21.77,662.46,98.466,4273.99,0.0566991715815903,-0.0049540460149408,0.0,0.0024972721041187,0.0012576662766177193,-0.0005824806832670504,0.003641917626662985,0.0,-0.0005824806832670504,0.0005824806832670504,6.507760429988229e-06,0,0,10.861351788518997,2.3852107808404726,8.728690831321577,2.166615396558149,0.9969811037551385,-0.0030234623040851054,7.810949770962636,2.055526566056036,2.194422113129794,0.7859187376638488,5.13528248253435,1.6361348530718134
2025-10-16 12:00:00+00:00,111519.07,4054.63,2.4535,197.02,0.20003,0.9995,168723000.0,6136000.0,3710.0,297900.0,303.0,1512.0,1416.51,0.0680842352317057,0.0683522690841349,0.0675007835808227,0.0674328000583108,0.0693696367003322,0.0679461339412319,0.0681479449310613,-0.0002018109898293,6.80842352317057,6.835226908413494,6.750078358082279,6.743280005831087,6.936963670033225,6.7946133941231945,6.814794493106131,-0.0201810989829367,22.94,663.47,98.316,4282.96,0.0523492364547686,0.0015234593007846,-0.0015245299778676,0.0020965421758063,0.00021181055743024757,0.00102591123208029,0.0036344029141431524,0.00102591123208029,0.0,0.00102591123208029,6.381696946298587e-06,0,0,16.949704495758105,2.8302503997959096,15.474128254132223,2.7391694844561187,1.2375579629071236,0.21314005307663722,7.395621256778131,2.000888103016527,3.930014529948334,1.3686431230622065,7.985459320161886,2.0776223028882264
2025-10-17 09:00:00+00:00,104531.35,3724.36,2.226,176.79,0.17858,0.9999,160873000.0,5734000.0,3421.0,272000.0,275.0,1537.0,1421.7,0.082501827108578,0.0829242314146212,0.0809857047619173,0.0821893229506498,0.0831582496644789,0.0812082122610518,0.082351867180049,-0.0011436549189972,8.2501827108578,8.292423141462123,8.098570476191735,8.218932295064985,8.315824966447893,8.120821226105178,8.235186718004908,-0.1143654918997288,23.44,662.4,98.503,4272.98,0.0215618530075873,-0.0016140349088358,0.0019002236193559,-0.0023328832428042,0.0036572387419235852,-0.0033715741833031387,0.006353421131423669,0.0,-0.0033715741833031387,0.0033715741833031387,3.9297245163903806e-05,0,0,9.708142533378643,2.272964969810411,10.318884415510585,2.333975654938039,0.8167391063170594,-0.20243556643250374,4.655716460563925,1.5380958109295946,3.089135159345958,1.1278911680280899,6.111720221810658,1.810208275589188
2025-10-17 10:00:00+00:00,104751.99,3725.36,2.2266,177.4,0.17902,0.9999,160900000.0,5724000.0,3419.0,272100.0,275.0,1535.0,1421.58,0.0804942427807813,0.0808366759155441,0.0801537836203616,0.0789557193241945,0.0805872432590921,0.0798924544179962,0.0802055329799947,-0.0003130785619985,8.049424278078131,8.083667591554411,8.015378362036163,7.895571932419454,8.058724325909218,7.9892454417996195,8.020553297999475,-0.0313078561998553,24.68,659.41,98.52,4250.21,0.0515492343283749,-0.0045241072466213,0.0001725686853024,-0.0053430826183191,-8.440955521216154e-05,0.002108529821295946,0.006325681894685177,0.002108529821295946,0.0,0.002108529821295946,3.9297245163903806e-05,0,0,10.454088534727658,2.3469931492358955,8.244832034458591,2.1095865839979404,0.9050507508514752,-0.09976425856561648,7.398745990528525,2.0013105251106422,3.097260659657921,1.130518062660197,4.326339776825942,1.4647218674021345
2025-10-17 11:00:00+00:00,105683.72,3778.54,2.2831,181.45,0.18273,0.9998,162500000.0,5810000.0,3505.0,279000.0,281.0,1537.0,1421.96,0.0813291079173981,0.0813461256412737,0.079631900633935,0.081333981038177,0.0814565762848684,0.0811186401110428,0.0810195383031304,9.910180791239398e-05,8.13291079173981,8.134612564127375,7.963190063393499,8.1333981038177,8.145657628486846,8.111864011104286,8.101953830313047,0.0099101807912393,23.49,663.12,98.391,4237.39,-0.0494184003663655,0.0056104734588426,-0.001310236791796,-0.0030208798127393,0.0002672724858889808,0.00885530396498524,0.006735947208347133,0.00885530396498524,0.0,0.00885530396498524,3.9283108341138e-05,1,0,10.742946602649527,2.3742494092400994,6.756245100718215,1.9104672772570281,0.8141495288080692,-0.20561123352529123,4.934945743223783,1.5963416785441122,2.3278822187652035,0.8449589352753905,13.504520876614423,2.6030245091338924
2025-10-17 12:00:00+00:00,105350.4,3775.44,2.279,180.04,0.18229,0.9998,161854000.0,5800000.0,3499.0,276500.0,280.0,1535.0,1422.07,0.0803544703649121,0.0802877369363934,0.079639194886856,0.0799537497640097,0.0801254815564422,0.0796283315253696,0.0800721267017227,-0.000443795176353,8.035447036491217,8.028773693639346,7.9639194886856,7.995374976400971,8.012548155644229,7.962833152536963,8.007212670172272,-0.0443795176353095,23.89,661.19,98.421,4205.32,0.0168851626668966,-0.0029147274677097,0.0003048594621501,-0.007597123257014,7.735502090699953e-05,-0.0031589230895701093,0.006702985329768736,0.0,-0.0031589230895701093,0.0031589230895701093,3.96988914697138e-05,0,0,8.948826800639909,2.191522439967157,6.283966424600733,1.838001377381127,0.7752863323521211,-0.254522856763225,4.411199777878115,1.4841467109333213,2.0473064007883055,0.7165249783250354,6.836936449623933,1.9223397438210206
2025-10-20 09:00:00+00:00,110964.13,4044.89,2.4734,193.2,0.20103,0.9995,166310000.0,6068000.0,3708.0,289500.0,302.0,1499.0,1422.9,0.0533225253965485,0.0543006570843187,0.0535884224339251,0.0530938259673512,0.0557757704543786,0.0540093294943204,0.0540162402673044,-6.910772984002056e-06,5.332252539654858,5.430065708431875,5.358842243392514,5.309382596735124,5.577577045437865,5.400932949432047,5.401624026730447,-0.0006910772984002,19.1,670.3,98.491,4301.02,-0.2237716262851337,0.0136841315483504,0.0007109775224325,0.0225018134616075,0.0005834859584092911,-0.001198047817345227,0.003992143882381014,0.0,-0.001198047817345227,0.001198047817345227,3.239562802694828e-06,0,0,30.962006817220256,3.4327608662984788,12.582620703206254,2.532316552565442,1.7466268372954843,0.5576864063297426,7.4326577150842414,2.005883495319774,3.5160282772835876,1.2573320222489484,5.234663750398048,1.6553026111990525
2025-10-20 10:00:00+00:00,110731.78,4026.21,2.4659,191.62,0.20044,0.9995,166135000.0,6041000.0,3698.0,287600.0,301.0,1499.0,1420.86,0.0559359267796211,0.0559932067396589,0.0554560606030016,0.0563230526082538,0.0568924934264727,0.0555226235783037,0.0561201480314016,-0.0005975244530979,5.593592677962112,5.599320673965891,5.545606060300168,5.632305260825388,5.6892493426472734,5.552262357830373,5.612014803140166,-0.0597524453097929,18.88,670.97,98.461,4332.69,-0.0115851743352299,0.0009990532193038,-0.0003046427579507,0.0073363923612959,-0.0014347204756601784,-0.002096115215413974,0.003994688225068987,0.0,-0.002096115215413974,0.002096115215413974,3.422633594206911e-06,0,0,14.540486794644107,2.676936951231606,9.358100562011003,2.2362423384870556,1.503746115852766,0.40795940532936154,5.735023156714728,1.7465917883612778,4.669565248977715,1.5410659729099299,8.377466601853481,2.1255455539730357
2025-10-20 11:00:00+00:00,111016.75,4035.02,2.4575,192.2,0.20029,0.9997,166294000.0,6046000.0,3681.0,287900.0,301.0,1497.0,1420.2,0.0547233537194262,0.0550497595355228,0.0546850321111622,0.0547238660381259,0.0581755454731462,0.0543932085413541,0.0554715113754767,-0.0010783028341226,5.472335371942627,5.504975953552282,5.468503211116227,5.472386603812596,5.8175545473146295,5.43932085413541,5.547151137547672,-0.1078302834122621,19.04,670.83,98.539,4348.97,0.0084388686458649,-0.0002086749150516,0.0007918782139686,0.003750439220747,-0.000464615327992135,0.002570210110302895,0.003981984229462433,0.002570210110302895,0.0,0.002570210110302895,3.38734306018218e-06,0,0,15.302743693499817,2.728032138693875,13.24142293185387,2.5833500169285406,1.4026002380742288,0.33832782685845186,5.8399221327337765,1.7647174633152474,2.986561727548879,1.0941228018361198,10.33571156631302,2.335605040914904
