datetime_utc,BTC_BINANCE_OPEN,BTC_BINANCE_HIGH,BTC_BINANCE_LOW,BTC_BINANCE_CLOSE,BTC_BINANCE_VOLUME,ETH_BINANCE_OPEN,ETH_BINANCE_HIGH,ETH_BINANCE_LOW,ETH_BINANCE_CLOSE,ETH_BINANCE_VOLUME,XRP_BINANCE_OPEN,XRP_BINANCE_HIGH,XRP_BINANCE_LOW,XRP_BINANCE_CLOSE,XRP_BINANCE_VOLUME,SOL_BINANCE_OPEN,SOL_BINANCE_HIGH,SOL_BINANCE_LOW,SOL_BINANCE_CLOSE,SOL_BINANCE_VOLUME,DOGE_BINANCE_OPEN,DOGE_BINANCE_HIGH,DOGE_BINANCE_LOW,DOGE_BINANCE_CLOSE,DOGE_BINANCE_VOLUME,USDT_BINANCE_OPEN,USDT_BINANCE_HIGH,USDT_BINANCE_LOW,USDT_BINANCE_CLOSE,USDT_BINANCE_VOLUME
2025-12-02 22:00:00+00:00,91562.42,92000.0,91510.6,91981.91,1005.0385,2995.44,3021.27,2995.06,3017.55,10739.0981,2.1671,2.1735,2.1633,2.1693,2602947.7,139.11,139.98,138.86,139.92,147987.712,0.14599,0.14685,0.14597,0.14679,19912659.0,0.9995,0.9996,0.9995,0.9996,46150796.0
2025-12-02 23:00:00+00:00,91981.91,91981.91,91269.38,91277.88,848.30812,3017.55,3018.49,2991.87,2996.07,12257.9912,2.1694,2.1726,2.1521,2.1532,4402512.8,139.92,139.94,138.4,138.68,102260.322,0.14679,0.14733,0.14572,0.14577,21827380.0,0.9996,0.9996,0.9995,0.9996,23718831.0
2025-12-03 00:00:00+00:00,91277.88,91747.99,90990.23,91660.12,1282.57519,2996.07,3008.62,2985.58,3003.2,11724.6488,2.1531,2.158,2.1414,2.1526,5818457.9,138.67,138.95,137.76,138.16,203105.226,0.14578,0.14642,0.1452,0.14624,19136150.0,0.9995,0.9996,0.9995,0.9996,27738326.0
2025-12-03 01:00:00+00:00,91660.13,92482.02,91468.21,92251.63,1105.16296,3003.19,3027.84,2999.3,3015.84,11178.0916,2.1527,2.167,2.1479,2.161,3271260.3,138.16,139.23,137.88,138.87,140556.928,0.14624,0.14675,0.1458,0.14625,16460314.0,0.9996,0.9997,0.9995,0.9996,75959043.0
2025-12-03 02:00:00+00:00,92251.64,93051.64,92158.0,92817.92,1322.86837,3015.84,3048.0,3013.97,3031.0,19622.9467,2.1611,2.1906,2.1598,2.1833,6220673.4,138.87,140.32,138.8,140.03,139297.228,0.14625,0.14777,0.14618,0.14727,36724850.0,0.9997,0.9997,0.9996,0.9997,42953578.0
2025-12-03 03:00:00+00:00,92817.93,93087.09,92597.26,92628.91,714.46982,3031.01,3038.0,3021.2,3030.75,8750.3202,2.1833,2.1912,2.174,2.1762,2292591.7,140.03,140.65,139.79,140.33,108686.893,0.14728,0.14795,0.14705,0.14737,36993832.0,0.9997,0.9997,0.9996,0.9996,33327762.0
2025-12-03 04:00:00+00:00,92628.91,93482.87,92625.0,93362.21,1228.95814,3030.74,3059.45,3029.59,3056.77,20555.1175,2.1763,2.1998,2.1731,2.1991,5183430.7,140.33,142.49,140.18,142.26,276283.259,0.14737,0.14946,0.14721,0.1493,52884562.0,0.9996,0.9997,0.9996,0.9997,48165296.0
2025-12-03 05:00:00+00:00,93362.21,93660.0,93116.02,93642.92,1042.55272,3056.78,3070.66,3048.23,3058.57,18848.1017,2.1991,2.219,2.1983,2.203,5522827.8,142.26,143.25,142.16,143.06,211439.113,0.1493,0.1509,0.1493,0.15043,53251201.0,0.9997,0.9997,0.9996,0.9996,59848598.0
2025-12-03 06:00:00+00:00,93642.92,93958.58,93146.26,93431.8,1068.27612,3058.56,3085.56,3055.25,3067.21,26963.4398,2.203,2.2145,2.1912,2.1941,7343197.5,143.05,144.26,142.37,142.46,173358.792,0.15043,0.15206,0.14979,0.15053,57523009.0,0.9997,0.9997,0.9996,0.9996,41744543.0
2025-12-03 07:00:00+00:00,93431.81,93468.43,92871.03,92999.99,1206.67241,3067.21,3068.58,3051.83,3057.44,17245.2563,2.1941,2.2059,2.1898,2.1914,7306307.5,142.45,142.58,141.83,141.88,93978.528,0.15053,0.15089,0.15023,0.1505,27583628.0,0.9996,0.9997,0.9996,0.9996,37125770.0
2025-12-03 08:00:00+00:00,93000.0,93173.93,92682.1,92765.65,908.28425,3057.44,3060.99,3043.75,3050.77,13267.095,2.1914,2.1955,2.1861,2.1878,3021781.9,141.89,142.67,141.47,142.14,87600.129,0.1505,0.15093,0.1498,0.15067,69767864.0,0.9996,0.9997,0.9996,0.9996,51776663.0
2025-12-03 09:00:00+00:00,92765.64,93217.52,92709.41,93178.46,651.04477,3050.76,3063.29,3045.25,3060.64,7420.7262,2.1878,2.1894,2.1784,2.1836,3200511.9,142.14,142.46,141.55,142.09,101078.735,0.15066,0.15077,0.14968,0.1501,19248056.0,0.9996,0.9997,0.9996,0.9996,39613115.0
2025-12-03 10:00:00+00:00,93178.45,93389.62,92861.88,92939.4,644.12113,3060.64,3080.0,3050.22,3055.61,12248.0288,2.1836,2.1903,2.1725,2.1738,2606113.0,142.09,142.28,141.18,141.3,67221.701,0.1501,0.15063,0.14941,0.14947,35948532.0,0.9997,0.9997,0.9996,0.9997,35669826.0
2025-12-03 11:00:00+00:00,92939.4,93054.93,92666.0,93005.68,566.65244,3055.61,3077.0,3049.51,3073.23,12528.7388,2.1739,2.1779,2.1668,2.1764,3223557.1,141.3,141.75,140.75,141.72,82997.593,0.14947,0.15025,0.14914,0.15004,35013951.0,0.9997,0.9997,0.9996,0.9997,27943655.0
2025-12-03 12:00:00+00:00,93005.68,93112.1,92672.55,92937.39,609.37614,3073.23,3084.39,3067.17,3081.14,19224.8769,2.1764,2.1803,2.171,2.1779,2415751.2,141.72,142.09,141.09,141.92,72351.042,0.15003,0.15017,0.14946,0.14981,25341051.0,0.9997,0.9997,0.9996,0.9997,57151696.0
2025-12-03 13:00:00+00:00,92937.39,93258.53,92886.59,93130.88,653.22336,3081.15,3094.96,3077.7,3090.27,16630.8664,2.1778,2.1832,2.1727,2.1766,2339584.7,141.91,142.46,141.5,141.87,85679.48,0.14982,0.15029,0.14917,0.14935,17159724.0,0.9996,0.9997,0.9996,0.9997,91103901.0
2025-12-03 14:00:00+00:00,93130.89,93700.0,91697.0,92357.54,3444.5392,3090.27,3145.68,3030.42,3076.53,103536.0387,2.1767,2.1993,2.1425,2.168,13087889.6,141.87,143.59,138.78,140.95,454651.317,0.14936,0.15093,0.14651,0.14841,128748880.0,0.9996,0.9997,0.9996,0.9997,80671090.0
2025-12-03 15:00:00+00:00,92357.54,92993.98,91922.21,92373.3,1816.10102,3076.53,3110.35,3056.62,3086.12,33224.6498,2.1681,2.1836,2.1567,2.1689,5647461.3,140.95,142.09,140.14,141.0,134395.868,0.14842,0.14969,0.14792,0.14918,29796958.0,0.9996,0.9997,0.9995,0.9997,139436696.0
2025-12-03 16:00:00+00:00,92373.3,92739.09,91786.99,92242.24,1045.70106,3086.13,3107.28,3064.36,3088.35,18437.3778,2.1689,2.181,2.1582,2.1686,5003753.9,141.0,142.0,139.87,140.7,218344.643,0.14918,0.15055,0.1484,0.14989,23631273.0,0.9997,0.9997,0.9996,0.9996,35078949.0
2025-12-03 17:00:00+00:00,92242.24,93040.0,92199.72,92956.22,952.33734,3088.35,3134.07,3087.47,3127.9,24091.617,2.1686,2.1869,2.1667,2.1844,3302355.6,140.71,142.1,140.47,141.83,135367.865,0.14989,0.15168,0.14988,0.15137,34334854.0,0.9997,0.9997,0.9996,0.9997,36494143.0
2025-12-03 18:00:00+00:00,92956.22,93500.0,92383.05,92623.86,1065.25501,3127.91,3142.15,3104.34,3115.3,20262.897,2.1844,2.193,2.1684,2.1731,3272614.8,141.82,142.39,140.67,141.17,173813.126,0.15136,0.15195,0.1502,0.15055,22484156.0,0.9997,0.9997,0.9996,0.9997,36914258.0
2025-12-03 19:00:00+00:00,92623.85,93099.47,92528.75,93024.99,561.39144,3115.3,3133.28,3111.67,3128.2,14027.0904,2.1731,2.1865,2.1718,2.1863,2397088.7,141.17,141.6,141.02,141.28,106188.916,0.15054,0.15108,0.15033,0.15065,15417152.0,0.9996,0.9997,0.9996,0.9996,36395678.0
2025-12-03 20:00:00+00:00,93025.0,93400.0,92825.56,92980.43,993.99987,3128.2,3159.0,3117.0,3138.26,32515.6815,2.1863,2.2031,2.1823,2.1986,3857939.9,141.27,142.24,140.74,141.7,104944.469,0.15065,0.1515,0.15014,0.15073,18434939.0,0.9996,0.9997,0.9996,0.9996,29095357.0
2025-12-03 21:00:00+00:00,92981.45,93769.23,92860.0,93700.0,961.39093,3138.23,3169.91,3128.5,3164.42,23091.2942,2.1986,2.2105,2.1955,2.2084,6500910.5,141.7,146.08,141.61,145.49,265536.7,0.15073,0.15242,0.15062,0.15223,34839109.0,0.9996,0.9998,0.9996,0.9998,82923690.0
2025-12-03 22:00:00+00:00,93700.01,94150.0,93301.87,93781.01,1201.71927,3164.43,3197.11,3144.26,3189.22,38030.5689,2.2083,2.2141,2.1948,2.2035,5600777.2,145.5,145.92,143.08,144.55,336417.16,0.15222,0.15294,0.15145,0.15238,50610302.0,0.9997,0.9998,0.9996,0.9998,112874249.0
2025-12-03 23:00:00+00:00,93781.01,94091.71,93377.58,93429.95,665.85289,3189.23,3214.99,3178.48,3188.36,30244.3446,2.2036,2.2143,2.1961,2.1976,3071036.3,144.56,145.63,144.48,144.67,180850.094,0.15239,0.1534,0.15146,0.15166,39316929.0,0.9998,0.9998,0.9996,0.9996,44678930.0
2025-12-04 00:00:00+00:00,93429.95,93480.0,92669.82,93054.86,1095.83853,3188.39,3207.0,3174.19,3198.29,24628.0917,2.1976,2.2062,2.1869,2.1952,4269512.5,144.67,145.38,143.64,145.01,114011.952,0.15167,0.15191,0.15068,0.15153,25788889.0,0.9996,0.9997,0.9996,0.9996,45422844.0
2025-12-04 01:00:00+00:00,93054.87,93750.73,92981.35,93195.07,1304.157,3198.3,3240.35,3194.82,3202.99,38689.5286,2.1952,2.2146,2.1931,2.1931,2843785.0,145.02,146.91,144.11,144.18,174274.944,0.15152,0.1532,0.15111,0.15117,27482102.0,0.9996,0.9998,0.9996,0.9997,72011745.0
2025-12-04 02:00:00+00:00,93195.07,94070.7,93117.8,93943.24,944.67997,3203.0,3225.99,3198.87,3221.56,12170.4067,2.1931,2.2088,2.1917,2.202,1791114.7,144.18,146.1,143.99,145.6,83194.088,0.15117,0.15269,0.151,0.15206,18191511.0,0.9996,0.9998,0.9996,0.9997,42789491.0
2025-12-04 03:00:00+00:00,93943.24,94080.0,93402.38,93543.04,500.0247,3221.56,3228.68,3205.11,3210.13,9571.4474,2.2019,2.2064,2.1931,2.195,2066334.6,145.6,145.64,144.32,144.67,68731.339,0.15206,0.15229,0.15092,0.15106,13820019.0,0.9997,0.9998,0.9997,0.9998,40689490.0
2025-12-04 04:00:00+00:00,93543.03,93588.48,93231.56,93360.58,388.95379,3210.12,3219.48,3187.14,3191.63,12943.1849,2.195,2.2,2.1844,2.1874,2963190.8,144.68,144.9,143.72,144.17,59093.238,0.15107,0.15163,0.15067,0.15098,10949793.0,0.9998,0.9998,0.9997,0.9997,22783183.0
2025-12-04 05:00:00+00:00,93360.58,93380.39,92775.0,92979.25,931.22487,3191.63,3195.0,3170.47,3185.31,20725.147,2.1874,2.1885,2.1715,2.1767,4191923.9,144.16,144.23,142.95,143.24,92367.986,0.15099,0.15108,0.14977,0.15018,23348038.0,0.9997,0.9998,0.9997,0.9998,31602557.0
2025-12-04 06:00:00+00:00,92979.25,93371.12,92824.32,93140.74,1076.30029,3185.32,3219.62,3180.6,3205.13,21196.2917,2.1768,2.1853,2.1749,2.1805,2810239.9,143.24,144.29,143.1,143.96,81169.589,0.15018,0.15077,0.14979,0.1504,19350628.0,0.9998,0.9998,0.9997,0.9998,31366068.0
2025-12-04 07:00:00+00:00,93140.75,93413.39,92888.0,93397.67,674.02891,3205.12,3205.28,3180.9,3190.1,21456.4265,2.1805,2.1806,2.1657,2.1725,4232665.4,143.97,144.01,142.64,143.47,125423.493,0.1504,0.15041,0.14923,0.14988,24608938.0,0.9997,0.9998,0.9997,0.9997,24328849.0
2025-12-04 08:00:00+00:00,93397.67,93600.0,93044.41,93260.63,411.88207,3190.1,3197.05,3175.51,3184.05,12935.83,2.1725,2.1789,2.1607,2.1634,2856415.5,143.47,144.07,142.74,142.9,63497.327,0.14988,0.15029,0.14929,0.14949,14279294.0,0.9997,0.9998,0.9997,0.9998,28231556.0
2025-12-04 09:00:00+00:00,93260.64,93621.31,93235.5,93454.7,402.88554,3184.05,3208.63,3182.39,3200.04,10724.1419,2.1634,2.1751,2.1631,2.1707,2397426.0,142.9,144.2,142.89,143.91,68326.484,0.14949,0.15042,0.14949,0.15002,19342279.0,0.9998,0.9998,0.9996,0.9997,147568125.0
2025-12-04 10:00:00+00:00,93454.71,93553.69,93156.42,93260.0,373.45816,3200.04,3203.96,3184.81,3188.41,7794.0963,2.1707,2.1728,2.1565,2.1585,2867376.5,143.92,144.19,143.29,143.35,57914.328,0.15002,0.15017,0.14949,0.14971,17674173.0,0.9997,0.9998,0.9997,0.9998,68801745.0
2025-12-04 11:00:00+00:00,93260.0,93318.17,92736.9,92948.31,728.79798,3188.4,3194.88,3177.67,3186.55,9878.365,2.1585,2.1589,2.1426,2.151,5335201.8,143.35,143.5,142.7,143.06,91661.961,0.14968,0.1498,0.14908,0.14938,18944449.0,0.9997,0.9998,0.9997,0.9998,29335007.0
2025-12-04 12:00:00+00:00,92948.32,93200.0,92782.48,92990.18,474.71729,3186.55,3193.45,3172.88,3176.8,8575.9308,2.1511,2.155,2.1385,2.1461,4651696.8,143.05,143.5,142.4,142.88,78252.97,0.14938,0.14976,0.14885,0.14946,22784603.0,0.9997,0.9998,0.9997,0.9998,32533164.0
2025-12-04 13:00:00+00:00,92990.18,93060.63,92424.0,92516.38,997.53962,3176.79,3190.59,3158.56,3170.57,23021.3798,2.1462,2.1509,2.1254,2.1259,8060217.2,142.88,143.18,141.79,142.23,152773.599,0.14947,0.15008,0.14891,0.14909,34998857.0,0.9998,0.9998,0.9996,0.9997,101526288.0
2025-12-04 14:00:00+00:00,92516.38,92821.26,91801.0,91894.01,1176.07323,3170.57,3188.67,3139.72,3144.5,35043.9636,2.1259,2.1388,2.1143,2.1197,6896093.9,142.23,143.34,141.44,141.82,168508.42,0.14908,0.14965,0.14781,0.14805,49832487.0,0.9997,0.9998,0.9996,0.9997,126953724.0
2025-12-04 15:00:00+00:00,91894.0,93257.0,91886.55,92971.49,1647.82775,3144.49,3224.38,3143.86,3208.15,42754.2623,2.1196,2.1576,2.1194,2.1529,6500943.7,141.81,144.26,141.78,143.21,233885.396,0.14804,0.15103,0.148,0.15022,54831314.0,0.9998,0.9998,0.9996,0.9997,113895450.0
2025-12-04 16:00:00+00:00,92971.49,93174.55,92268.76,92431.72,1073.45255,3208.15,3225.0,3160.07,3169.0,30700.3682,2.153,2.1581,2.1326,2.1379,5478390.4,143.2,143.85,142.25,142.62,121354.23,0.15022,0.15043,0.14894,0.14928,48356953.0,0.9996,0.9997,0.9996,0.9997,39305736.0
2025-12-04 17:00:00+00:00,92431.71,92536.0,91756.57,92426.76,1204.88261,3169.0,3175.64,3135.5,3160.57,22079.8423,2.1379,2.1395,2.1167,2.128,4270435.8,142.62,142.81,141.11,142.14,120102.874,0.14927,0.14965,0.14815,0.14915,25680716.0,0.9996,0.9997,0.9995,0.9996,129898427.0
2025-12-04 18:00:00+00:00,92426.77,92550.86,91890.32,92127.52,605.6924,3160.56,3165.53,3133.71,3141.27,14934.751,2.1281,2.1288,2.0981,2.1036,7904161.3,142.14,142.22,140.32,140.75,105505.95,0.14915,0.14954,0.14824,0.14864,21018858.0,0.9996,0.9996,0.9995,0.9995,26612882.0
2025-12-04 19:00:00+00:00,92127.53,92174.91,90889.0,91975.44,1976.68364,3141.26,3142.25,3066.37,3119.27,56125.9451,2.1036,2.1055,2.0691,2.0975,8360448.0,140.75,140.87,137.8,139.67,290381.511,0.14865,0.14868,0.14557,0.14801,82716606.0,0.9996,0.9996,0.9995,0.9995,74808552.0
2025-12-04 20:00:00+00:00,91975.43,92532.42,91688.92,92476.25,812.83088,3119.26,3145.42,3105.9,3141.36,23638.1184,2.0975,2.1092,2.0864,2.1052,4154459.4,139.66,140.5,139.18,140.37,104406.31,0.14801,0.14855,0.14751,0.14821,26966369.0,0.9996,0.9996,0.9995,0.9996,26672839.0
2025-12-04 21:00:00+00:00,92476.25,92718.53,92086.0,92158.23,581.65983,3141.36,3152.07,3118.74,3123.34,13501.8787,2.1052,2.1108,2.0888,2.0909,2582964.5,140.38,140.43,138.5,138.72,108024.509,0.14822,0.14855,0.14715,0.14726,13989877.0,0.9996,0.9997,0.9995,0.9996,42723424.0
2025-12-04 22:00:00+00:00,92158.24,92497.25,92151.79,92348.78,231.66801,3123.34,3149.0,3123.34,3143.66,8277.5638,2.0909,2.1051,2.0909,2.0979,2225012.1,138.72,139.78,138.72,139.39,80918.497,0.14726,0.14824,0.14726,0.14797,13738231.0,0.9996,0.9997,0.9995,0.9997,30391152.0
2025-12-04 23:00:00+00:00,92348.78,92461.03,92076.66,92078.06,188.68097,3143.66,3144.31,3128.88,3133.26,5331.437,2.098,2.1001,2.0919,2.096,1382507.9,139.39,139.43,138.7,139.01,50461.246,0.14797,0.14807,0.14729,0.14739,8667902.0,0.9996,0.9997,0.9996,0.9997,15174814.0
2025-12-05 00:00:00+00:00,92078.06,92474.0,92058.82,92299.08,300.89002,3133.26,3157.74,3132.45,3146.68,11725.4847,2.096,2.113,2.0946,2.1044,2549250.6,139.01,139.72,138.9,139.24,72058.7,0.14739,0.14838,0.14737,0.14788,9677017.0,0.9997,0.9997,0.9996,0.9997,14632130.0
2025-12-05 01:00:00+00:00,92299.09,92600.0,92227.44,92358.03,512.17408,3146.68,3170.87,3143.53,3163.56,10712.2543,2.1043,2.1122,2.1033,2.1055,2283446.6,139.24,140.2,139.14,139.82,79938.515,0.14788,0.14835,0.14765,0.14791,10542593.0,0.9996,0.9997,0.9996,0.9996,23136484.0
2025-12-05 02:00:00+00:00,92358.03,92692.36,92252.66,92518.4,403.18655,3163.55,3189.21,3156.5,3183.22,12525.5029,2.1054,2.112,2.102,2.1038,1969608.2,139.83,140.15,139.25,139.81,101601.457,0.1479,0.14837,0.1475,0.14784,13793811.0,0.9996,0.9997,0.9996,0.9997,30034372.0
2025-12-05 03:00:00+00:00,92518.4,92665.56,91959.92,92142.75,535.04122,3183.21,3193.33,3166.02,3170.98,8866.7787,2.1037,2.1071,2.0876,2.0909,2532996.7,139.8,140.18,138.3,138.56,104393.147,0.14785,0.14823,0.14718,0.14745,16119564.0,0.9996,0.9997,0.9995,0.9997,34580263.0
2025-12-05 04:00:00+00:00,92142.75,92386.31,91813.37,92028.14,507.97714,3170.98,3181.88,3152.0,3168.15,11195.3947,2.0909,2.0986,2.0788,2.0857,2982233.1,138.55,139.14,138.07,138.52,97628.063,0.14745,0.14788,0.14643,0.14693,23352930.0,0.9997,0.9997,0.9996,0.9997,20290948.0
2025-12-05 05:00:00+00:00,92028.15,92204.69,91880.13,91932.85,239.31127,3168.15,3173.7,3152.71,3155.96,6886.6454,2.0857,2.0881,2.0764,2.0817,1957678.5,138.52,138.74,137.77,138.04,94173.457,0.14692,0.14703,0.14619,0.14643,10210551.0,0.9996,0.9997,0.9996,0.9997,21533234.0
2025-12-05 06:00:00+00:00,91932.85,92286.77,91905.83,92275.26,277.29503,3155.97,3176.5,3155.96,3169.07,7192.0378,2.0817,2.0899,2.0817,2.0895,1794615.5,138.05,139.0,138.03,138.89,60035.591,0.14643,0.14708,0.14642,0.14692,14506807.0,0.9997,0.9997,0.9996,0.9996,19079087.0
2025-12-05 07:00:00+00:00,92275.27,92497.51,92203.34,92258.65,362.60812,3169.08,3182.88,3166.68,3173.94,11142.9948,2.0894,2.0986,2.0872,2.0933,2121812.4,138.9,140.75,138.77,139.68,161682.94,0.14692,0.14792,0.1468,0.14746,11752062.0,0.9996,0.9997,0.9996,0.9996,39805735.0
2025-12-05 08:00:00+00:00,92258.64,92258.65,91892.86,92112.04,447.11606,3173.95,3173.95,3143.36,3155.17,14202.9244,2.0933,2.0936,2.0756,2.079,2727660.7,139.67,139.67,137.81,138.19,135576.525,0.14746,0.14747,0.14604,0.14632,16271985.0,0.9996,0.9997,0.9996,0.9997,37813302.0
2025-12-05 09:00:00+00:00,92112.04,92112.04,90956.25,91128.56,1077.36085,3155.18,3155.55,3107.82,3121.8,41406.6243,2.0789,2.0791,2.0541,2.0577,5064997.3,138.2,138.27,136.28,136.34,229985.947,0.14631,0.14631,0.14409,0.14433,44398390.0,0.9996,0.9997,0.9995,0.9996,102715892.0
2025-12-05 10:00:00+00:00,91128.55,91488.0,91083.87,91272.85,493.57021,3121.79,3148.44,3120.59,3134.88,17638.3244,2.0577,2.0698,2.0548,2.0618,2732464.7,136.34,137.98,136.13,137.71,147047.808,0.14432,0.14528,0.14421,0.14487,19749324.0,0.9996,0.9996,0.9995,0.9996,42700216.0
2025-12-05 11:00:00+00:00,91272.85,91563.7,91128.4,91351.43,413.65104,3134.89,3143.46,3110.36,3131.38,14723.0945,2.0619,2.0712,2.055,2.069,6807950.8,137.71,138.09,136.87,137.02,100748.05,0.14487,0.145,0.14364,0.14432,27161977.0,0.9995,0.9997,0.9995,0.9996,50805685.0
2025-12-05 12:00:00+00:00,91351.44,91432.69,91081.57,91242.4,357.37789,3131.38,3135.3,3117.84,3128.25,17363.7515,2.069,2.0744,2.0654,2.0681,2484717.9,137.01,137.14,135.21,136.67,179328.148,0.14432,0.14453,0.14385,0.1445,13995300.0,0.9997,0.9997,0.9996,0.9997,32903045.0
2025-12-05 13:00:00+00:00,91242.4,91352.56,90215.51,90465.14,1524.52886,3128.25,3137.74,3087.53,3099.05,33644.7524,2.0682,2.0767,2.0575,2.0657,4257490.5,136.67,137.06,135.77,135.94,143257.041,0.14449,0.14492,0.14295,0.14313,69494390.0,0.9996,0.9997,0.9996,0.9997,58926136.0
2025-12-05 14:00:00+00:00,90465.14,90744.24,89874.7,90287.67,1551.1367,3099.06,3115.96,3082.75,3103.51,29190.0699,2.0657,2.0736,2.0567,2.0659,3665257.8,135.94,136.31,134.41,134.74,188627.584,0.14314,0.14339,0.14182,0.14236,52258364.0,0.9997,0.9999,0.9996,0.9997,297081658.0
2025-12-05 15:00:00+00:00,90287.67,91478.67,90258.24,90459.35,1911.11908,3103.52,3157.99,3094.65,3106.34,50806.5259,2.0659,2.0999,2.0658,2.076,9283286.9,134.73,137.2,134.63,135.05,290534.912,0.14236,0.14466,0.14213,0.14252,65727118.0,0.9997,0.9998,0.9997,0.9997,74922786.0
2025-12-05 16:00:00+00:00,90459.34,90498.59,88056.0,88810.89,3451.73023,3106.35,3108.73,3000.27,3032.78,87395.2477,2.076,2.0777,2.0179,2.0338,13402732.5,135.04,135.2,131.18,132.2,416442.876,0.14251,0.14257,0.13756,0.13878,119264498.0,0.9997,0.9998,0.9996,0.9996,164010016.0
2025-12-05 17:00:00+00:00,88810.88,89540.71,88607.25,89336.13,1157.12551,3032.77,3039.73,3006.54,3033.52,29444.754,2.0337,2.0449,2.0171,2.0357,8373108.2,132.2,132.73,131.11,132.16,188683.579,0.13877,0.13937,0.13788,0.13856,33271440.0,0.9997,0.9997,0.9995,0.9995,190355443.0
2025-12-05 18:00:00+00:00,89335.53,89795.59,88908.53,88936.04,857.04766,3033.52,3063.31,3004.1,3007.53,31503.4147,2.0356,2.0478,2.0158,2.0188,5339453.5,132.16,133.03,131.17,131.35,130922.888,0.13856,0.1394,0.13744,0.13776,41806309.0,0.9995,0.9996,0.9995,0.9995,56038784.0
2025-12-05 19:00:00+00:00,88936.04,89800.0,88814.88,89629.26,1041.63454,3007.53,3047.37,2983.08,3038.49,31788.9137,2.0189,2.0425,2.0125,2.0374,4628023.7,131.36,133.04,130.73,132.5,147747.82,0.13776,0.13942,0.13722,0.13903,37889280.0,0.9996,0.9997,0.9995,0.9997,61765021.0
2025-12-05 20:00:00+00:00,89629.27,89745.37,89181.91,89301.75,1024.68482,3038.5,3049.34,3015.42,3022.52,22355.3795,2.0373,2.0376,2.0226,2.0232,2981652.8,132.49,132.9,131.96,132.56,103897.292,0.13902,0.1391,0.13803,0.13828,19928441.0,0.9996,0.9997,0.9995,0.9995,81978528.0
2025-12-05 21:00:00+00:00,89301.75,89484.0,89075.91,89177.68,695.18131,3022.52,3038.64,3014.56,3020.22,16361.8439,2.0232,2.0328,2.0201,2.0281,2239693.6,132.57,133.16,132.0,132.4,106120.318,0.13828,0.13906,0.13827,0.13873,16653180.0,0.9996,0.9997,0.9995,0.9996,43750133.0
2025-12-05 22:00:00+00:00,89177.68,89376.03,88901.6,89232.47,401.94285,3020.28,3032.46,3010.13,3027.13,6481.3665,2.0281,2.0365,2.0197,2.0319,1814663.1,132.4,132.86,132.11,132.72,37192.609,0.13874,0.13944,0.13815,0.13918,17164885.0,0.9997,0.9997,0.9996,0.9997,10473410.0
2025-12-05 23:00:00+00:00,89232.48,89383.46,88940.2,89330.04,249.28114,3027.13,3027.57,3006.78,3021.78,5828.818,2.032,2.0379,2.0231,2.0344,1343287.3,132.72,133.43,132.27,133.29,49733.876,0.13918,0.13966,0.13852,0.13956,14222969.0,0.9996,0.9997,0.9996,0.9996,19369202.0
2025-12-06 00:00:00+00:00,89330.04,89466.34,89030.67,89422.25,286.14614,3021.77,3028.82,3012.58,3025.96,6102.8285,2.0344,2.0347,2.0178,2.0335,3429900.8,133.29,133.7,132.8,133.46,45224.674,0.13956,0.13999,0.13895,0.1399,6950963.0,0.9997,0.9997,0.9996,0.9996,17749426.0
2025-12-06 01:00:00+00:00,89422.25,89500.0,89205.03,89333.83,226.8064,3025.97,3033.5,3019.33,3026.82,4826.6088,2.0334,2.0393,2.0268,2.0305,1603704.3,133.47,133.83,133.2,133.49,37205.336,0.1399,0.14039,0.13966,0.13991,11142302.0,0.9996,0.9997,0.9996,0.9996,11410406.0
2025-12-06 02:00:00+00:00,89333.84,89404.0,89175.0,89390.9,233.2494,3026.83,3030.38,3018.48,3029.06,5011.0969,2.0306,2.0333,2.0254,2.0327,1185456.2,133.49,133.52,132.88,133.45,45719.749,0.13991,0.13994,0.13913,0.1395,15622982.0,0.9997,0.9997,0.9996,0.9997,14264789.0
2025-12-06 03:00:00+00:00,89390.9,89806.43,89390.9,89688.35,784.83107,3029.06,3046.3,3028.0,3040.31,9566.4923,2.0327,2.0424,2.0324,2.0388,1144877.6,133.45,134.13,133.33,133.74,66216.017,0.13949,0.1403,0.13948,0.13996,13880850.0,0.9997,0.9997,0.9996,0.9996,10975043.0
2025-12-06 04:00:00+00:00,89688.35,89721.76,89521.12,89659.01,185.11807,3040.31,3042.78,3030.16,3036.59,4347.3995,2.0389,2.0416,2.0343,2.0411,1108295.1,133.73,133.75,132.97,133.2,58904.45,0.13996,0.14005,0.13925,0.13961,10448131.0,0.9997,0.9997,0.9996,0.9997,12658290.0
2025-12-06 05:00:00+00:00,89659.0,89740.0,89524.03,89604.98,147.31042,3036.59,3040.77,3032.21,3037.46,2998.7117,2.041,2.0447,2.0362,2.0438,1317155.7,133.2,133.42,132.89,133.07,32040.736,0.1396,0.13989,0.13905,0.13932,9956320.0,0.9996,0.9997,0.9996,0.9996,17877983.0
2025-12-06 06:00:00+00:00,89604.97,89764.19,89527.26,89688.65,140.21424,3037.46,3041.72,3033.85,3039.43,4539.4472,2.0438,2.0504,2.035,2.0357,1909806.6,133.07,133.24,132.76,132.95,23033.963,0.13931,0.13955,0.139,0.13908,9077283.0,0.9996,0.9997,0.9996,0.9996,11098045.0
