datetime_utc,BTC_BINANCE_CLOSE,ETH_BINANCE_CLOSE,XRP_BINANCE_CLOSE,SOL_BINANCE_CLOSE,DOGE_BINANCE_CLOSE,USDT_BINANCE_CLOSE,BTC_UPBIT_CLOSE,ETH_UPBIT_CLOSE,XRP_UPBIT_CLOSE,SOL_UPBIT_CLOSE,DOGE_UPBIT_CLOSE,USDT_UPBIT_CLOSE,USDKRW,BTC_KP,ETH_KP,XRP_KP,SOL_KP,DOGE_KP,USDT_KP,MKT_KP_EQ,RESIDUAL_RAW,BTC_KP_pct,ETH_KP_pct,XRP_KP_pct,SOL_KP_pct,DOGE_KP_pct,USDT_KP_pct,MKT_KP_EQ_pct,RESIDUAL_RAW_pct,VIX,SPY,DXY,XAUUSD
2025-07-19 00:00:00+00:00,117739.7,3522.21,3.4312,175.18,0.23839,0.9992,161103000.0,4821000.0,4696.0,239800.0,326.2,1369.0,,,,,,,,,,,,,,,,,,,,,
2025-07-19 01:00:00+00:00,118036.73,3545.0,3.4424,176.61,0.24244,0.9992,161422000.0,4845000.0,4707.0,241300.0,331.2,1367.5,,,,,,,,,,,,,,,,,,,,,
2025-07-19 02:00:00+00:00,118201.03,3569.5,3.449,177.14,0.24368,0.9993,161509000.0,4873000.0,4713.0,242150.0,332.7,1366.0,,,,,,,,,,,,,,,,,,,,,
2025-07-19 03:00:00+00:00,118322.54,3592.98,3.4494,177.45,0.24934,0.9993,161733000.0,4916000.0,4721.0,242850.0,341.1,1368.0,,,,,,,,,,,,,,,,,,,,,
2025-07-19 04:00:00+00:00,118134.83,3589.68,3.4614,177.31,0.25442,0.9993,161673000.0,4913000.0,4741.0,243100.0,348.0,1368.5,,,,,,,,,,,,,,,,,,,,,
2025-07-19 05:00:00+00:00,118205.98,3586.31,3.4581,177.55,0.25327,0.9992,161897000.0,4915000.0,4736.0,243400.0,347.2,1370.5,,,,,,,,,,,,,,,,,,,,,
2025-07-19 06:00:00+00:00,118164.42,3570.99,3.4454,176.27,0.25108,0.9993,161930000.0,4895000.0,4720.0,241650.0,344.0,1371.0,,,,,,,,,,,,,,,,,,,,,
2025-07-19 07:00:00+00:00,118163.06,3571.47,3.4651,176.99,0.25372,0.9992,161695000.0,4885000.0,4736.0,242300.0,346.9,1368.5,,,,,,,,,,,,,,,,,,,,,
2025-07-19 08:00:00+00:00,118101.82,3554.34,3.4377,176.04,0.25297,0.9993,161830000.0,4871000.0,4713.0,241350.0,346.5,1370.0,,,,,,,,,,,,,,,,,,,,,
2025-07-19 09:00:00+00:00,118244.3,3558.1,3.4539,176.69,0.25313,0.9993,161811000.0,4874000.0,4725.0,242100.0,346.2,1369.0,,,,,,,,,,,,,,,,,,,,,
2025-07-19 10:00:00+00:00,118440.38,3557.84,3.4285,177.39,0.25152,0.9995,162296000.0,4878000.0,4703.0,243250.0,345.0,1371.0,,,,,,,,,,,,,,,,,,,,,
2025-07-19 11:00:00+00:00,118327.06,3552.75,3.3925,176.59,0.24494,0.9995,162049000.0,4868000.0,4655.0,241950.0,335.9,1372.0,,,,,,,,,,,,,,,,,,,,,
2025-07-19 12:00:00+00:00,118242.04,3561.8,3.4155,177.34,0.24655,0.9994,162119000.0,4883000.0,4688.0,243000.0,338.5,1372.0,,,,,,,,,,,,,,,,,,,,,
2025-07-19 13:00:00+00:00,118188.14,3558.76,3.4104,177.47,0.24267,0.9995,161920000.0,4877000.0,4675.0,243150.0,333.0,1371.0,,,,,,,,,,,,,,,,,,,,,
2025-07-19 14:00:00+00:00,117668.14,3531.57,3.3608,175.01,0.23949,0.9995,161400000.0,4840000.0,4608.0,240050.0,328.6,1372.5,,,,,,,,,,,,,,,,,,,,,
2025-07-19 15:00:00+00:00,118058.11,3552.0,3.4098,177.4,0.24235,0.9995,161954000.0,4870000.0,4671.0,243000.0,332.2,1371.0,,,,,,,,,,,,,,,,,,,,,
2025-07-19 16:00:00+00:00,117973.99,3559.88,3.4439,177.54,0.24287,0.9995,161678000.0,4873000.0,4713.0,243100.0,332.6,1369.5,,,,,,,,,,,,,,,,,,,,,
2025-07-19 17:00:00+00:00,117808.17,3543.0,3.4242,176.32,0.24172,0.9996,161356000.0,4854000.0,4686.0,241400.0,330.6,1369.5,,,,,,,,,,,,,,,,,,,,,
2025-07-19 18:00:00+00:00,117859.1,3552.8,3.4202,176.82,0.24099,0.9994,161535000.0,4865000.0,4684.0,242100.0,329.9,1370.0,,,,,,,,,,,,,,,,,,,,,
2025-07-19 19:00:00+00:00,118007.88,3577.61,3.4317,177.04,0.24269,0.9995,161665000.0,4894000.0,4692.0,242500.0,332.5,1370.5,,,,,,,,,,,,,,,,,,,,,
2025-07-19 20:00:00+00:00,117720.01,3563.64,3.4161,177.43,0.2407,0.9995,161356000.0,4884000.0,4684.0,243000.0,330.1,1370.5,,,,,,,,,,,,,,,,,,,,,
2025-07-19 21:00:00+00:00,117705.82,3571.44,3.4038,175.89,0.24104,0.9995,161603000.0,4902000.0,4675.0,241750.0,330.9,1372.5,,,,,,,,,,,,,,,,,,,,,
2025-07-19 22:00:00+00:00,117792.98,3576.7,3.4215,176.41,0.24045,0.9994,161530000.0,4907000.0,4692.0,242050.0,330.0,1372.0,,,,,,,,,,,,,,,,,,,,,
2025-07-19 23:00:00+00:00,117840.0,3592.01,3.4244,176.96,0.24143,0.9994,161428000.0,4917000.0,4690.0,242500.0,331.0,1370.5,,,,,,,,,,,,,,,,,,,,,
2025-07-20 00:00:00+00:00,117942.31,3591.11,3.4272,177.66,0.24645,0.9995,161697000.0,4922000.0,4698.0,243750.0,338.4,1372.0,,,,,,,,,,,,,,,,,,,,,
2025-07-20 01:00:00+00:00,117941.25,3604.81,3.4229,177.87,0.25167,0.9995,161400000.0,4928000.0,4686.0,243600.0,344.0,1368.5,,,,,,,,,,,,,,,,,,,,,
2025-07-20 02:00:00+00:00,117970.49,3616.3,3.4053,177.54,0.25103,0.9994,161852000.0,4960000.0,4675.0,243700.0,344.6,1372.0,,,,,,,,,,,,,,,,,,,,,
2025-07-20 03:00:00+00:00,117958.01,3658.01,3.4345,177.98,0.25521,0.9995,161514000.0,5008000.0,4698.0,243800.0,349.0,1370.0,,,,,,,,,,,,,,,,,,,,,
2025-07-20 04:00:00+00:00,117949.98,3654.01,3.4229,177.58,0.25438,0.9994,161576000.0,5004000.0,4689.0,243400.0,348.6,1370.0,,,,,,,,,,,,,,,,,,,,,
2025-07-20 05:00:00+00:00,117846.91,3647.21,3.4186,177.8,0.25243,0.9995,161557000.0,4996000.0,4687.0,243650.0,345.8,1370.5,,,,,,,,,,,,,,,,,,,,,
2025-07-20 06:00:00+00:00,117824.48,3652.54,3.4169,177.33,0.25094,0.9994,161565000.0,5009000.0,4685.0,243050.0,343.7,1370.5,,,,,,,,,,,,,,,,,,,,,
2025-07-20 07:00:00+00:00,118029.49,3668.49,3.4419,177.94,0.25144,0.9995,161467000.0,5017000.0,4707.0,243500.0,343.5,1368.5,,,,,,,,,,,,,,,,,,,,,
2025-07-20 08:00:00+00:00,118151.14,3711.51,3.4986,180.7,0.2546,0.9995,161203000.0,5058000.0,4771.0,246100.0,346.7,1364.0,,,,,,,,,,,,,,,,,,,,,
2025-07-20 09:00:00+00:00,117913.11,3707.12,3.4879,179.77,0.25053,0.9994,161224000.0,5064000.0,4768.0,245650.0,342.7,1368.5,,,,,,,,,,,,,,,,,,,,,
2025-07-20 10:00:00+00:00,117888.21,3699.63,3.5095,179.59,0.25117,0.9995,161100000.0,5050000.0,4797.0,245250.0,342.8,1366.5,,,,,,,,,,,,,,,,,,,,,
2025-07-20 11:00:00+00:00,117878.46,3756.71,3.4987,180.44,0.25159,0.9995,161068000.0,5137000.0,4778.0,246450.0,343.9,1366.5,,,,,,,,,,,,,,,,,,,,,
2025-07-20 12:00:00+00:00,118085.43,3747.58,3.4903,181.79,0.2531,0.9995,161234000.0,5113000.0,4766.0,248300.0,345.2,1365.5,,,,,,,,,,,,,,,,,,,,,
2025-07-20 13:00:00+00:00,118417.35,3748.85,3.5231,183.02,0.25508,0.9995,161326000.0,5110000.0,4797.0,249600.0,347.6,1363.5,,,,,,,,,,,,,,,,,,,,,
2025-07-20 14:00:00+00:00,118468.41,3767.06,3.5385,180.87,0.25345,0.9995,161359000.0,5129000.0,4817.0,246600.0,344.8,1363.0,,,,,,,,,,,,,,,,,,,,,
2025-07-20 15:00:00+00:00,118671.11,3786.05,3.5183,181.96,0.25415,0.9996,161567000.0,5151000.0,4792.0,247850.0,345.8,1362.5,,,,,,,,,,,,,,,,,,,,,
2025-07-20 16:00:00+00:00,118557.78,3809.19,3.5164,182.1,0.26497,0.9995,161215000.0,5175000.0,4780.0,247500.0,359.9,1360.5,,,,,,,,,,,,,,,,,,,,,
2025-07-20 17:00:00+00:00,118018.69,3738.84,3.4998,180.58,0.26272,0.9995,160958000.0,5098000.0,4769.0,246000.0,357.8,1362.5,,,,,,,,,,,,,,,,,,,,,
2025-07-20 18:00:00+00:00,118361.79,3750.11,3.5343,182.25,0.27259,0.9995,161000000.0,5100000.0,4799.0,247750.0,370.4,1360.0,,,,,,,,,,,,,,,,,,,,,
2025-07-20 19:00:00+00:00,118155.01,3749.93,3.5234,181.99,0.27385,0.9996,160698000.0,5094000.0,4791.0,247200.0,371.8,1359.5,,,,,,,,,,,,,,,,,,,,,
2025-07-20 20:00:00+00:00,118087.67,3740.19,3.5088,181.24,0.27083,0.9995,160920000.0,5094000.0,4776.0,247000.0,369.0,1363.0,,,,,,,,,,,,,,,,,,,,,
2025-07-20 21:00:00+00:00,117997.88,3770.3,3.5052,182.32,0.27215,0.9995,161054000.0,5136000.0,4778.0,248600.0,370.8,1363.5,,,,,,,,,,,,,,,,,,,,,
2025-07-20 22:00:00+00:00,117479.93,3747.07,3.4548,180.5,0.27379,0.9994,160469000.0,5108000.0,4718.0,246650.0,373.3,1365.0,,,,,,,,,,,,,,,,,,,,,
2025-07-20 23:00:00+00:00,117265.12,3756.69,3.454,181.43,0.27375,0.9994,160072000.0,5124000.0,4716.0,247750.0,374.2,1365.0,,,,,,,,,,,,,,,,,,,,,
2025-07-21 00:00:00+00:00,117352.06,3746.7,3.4509,180.23,0.27089,0.9994,160587000.0,5127000.0,4727.0,246600.0,371.2,1368.5,,,,,,,,,,,,,,,,,,,,,
2025-07-21 01:00:00+00:00,117305.86,3723.67,3.4646,180.09,0.26695,0.9994,160452000.0,5098000.0,4737.0,246600.0,365.0,1368.5,,,,,,,,,,,,,,,,,,,,,
2025-07-21 02:00:00+00:00,118183.92,3743.31,3.4845,184.35,0.27047,0.9993,161177000.0,5108000.0,4753.0,251750.0,368.7,1366.5,,,,,,,,,,,,,,,,,,,,,
2025-07-21 03:00:00+00:00,118404.0,3757.37,3.4785,186.71,0.27128,0.9995,161441000.0,5122000.0,4745.0,255250.0,369.9,1364.5,,,,,,,,,,,,,,,,,,,,,
2025-07-21 04:00:00+00:00,118331.61,3761.76,3.5044,185.76,0.27162,0.9995,161222000.0,5127000.0,4771.0,253250.0,370.2,1363.5,,,,,,,,,,,,,,,,,,,,,
2025-07-21 05:00:00+00:00,118430.22,3782.81,3.5114,188.3,0.2743,0.9996,161170000.0,5144000.0,4775.0,256650.0,372.9,1362.0,,,,,,,,,,,,,,,,,,,,,
2025-07-21 06:00:00+00:00,119169.25,3787.37,3.5593,189.26,0.27286,0.9996,161831000.0,5146000.0,4835.0,257300.0,371.1,1360.0,,,,,,,,,,,,,,,,,,,,,
2025-07-21 07:00:00+00:00,119362.67,3787.69,3.5663,190.07,0.27355,0.9996,162099000.0,5145000.0,4843.0,258500.0,372.0,1360.0,,,,,,,,,,,,,,,,,,,,,
2025-07-21 08:00:00+00:00,119016.83,3777.55,3.5581,190.82,0.27217,0.9996,161655000.0,5132000.0,4834.0,259400.0,370.5,1359.0,,,,,,,,,,,,,,,,,,,,,
2025-07-21 09:00:00+00:00,118690.05,3772.13,3.5457,191.59,0.26901,0.9997,161408000.0,5128000.0,4822.0,260550.0,366.4,1361.0,1385.22,-0.01827016365924139,-0.018607778052769697,-0.018237441581142266,-0.018253217207945593,-0.016740191985159525,-0.01718974420903685,-0.018021758497251694,0.0008320142882148433,-1.827016365924139,-1.8607778052769697,-1.8237441581142266,-1.8253217207945593,-1.6740191985159525,-1.718974420903685,-1.8021758497251694,0.08320142882148433,16.7,631.26,97.948,3388.61
2025-07-21 10:00:00+00:00,118578.14,3810.85,3.5521,191.22,0.27124,0.9995,161228000.0,5177000.0,4827.0,260200.0,368.4,1360.0,1383.61,-0.017297319433613678,-0.018155711640983396,-0.01784863872318687,-0.016531880622261297,-0.01836012014508981,-0.01657234323972434,-0.01763873411302701,0.0010663908733026702,-1.7297319433613678,-1.8155711640983396,-1.7848638723186872,-1.6531880622261297,-1.8360120145089809,-1.657234323972434,-1.763873411302701,0.10663908733026702,16.41,631.288,97.721,3400.61
2025-07-21 11:00:00+00:00,118070.17,3808.69,3.5329,191.4,0.27105,0.9996,160624000.0,5174000.0,4805.0,260200.0,368.6,1360.0,1381.4,-0.015193748817873387,-0.016597411587909727,-0.015439075056462359,-0.01588487381011716,-0.015566310969889807,-0.01509756935929163,-0.01573628404845049,0.0006387146891588605,-1.5193748817873387,-1.6597411587909727,-1.543907505646236,-1.5884873810117162,-1.5566310969889807,-1.509756935929163,-1.573628404845049,0.06387146891588605,16.38,630.755,97.801,3398.11
2025-07-21 12:00:00+00:00,118172.82,3810.72,3.5378,191.55,0.27237,0.9996,160750000.0,5182000.0,4813.0,260650.0,370.0,1360.0,1382.04,-0.015733351764249948,-0.016057416771168564,-0.015621836434991376,-0.01541104396112436,-0.017071697469264624,-0.015553661480800285,-0.015979069280159776,0.00042540779935949097,-1.5733351764249948,-1.6057416771168564,-1.5621836434991376,-1.541104396112436,-1.7071697469264624,-1.5553661480800285,-1.5979069280159777,0.0425407799359491,16.34,631.39,97.878,3395.73
2025-07-21 13:00:00+00:00,118834.0,3819.87,3.574,192.44,0.27457,0.9996,161200000.0,5178000.0,4844.0,261350.0,372.3,1357.5,,,,,,,,,,,,,,,,,,,,,
2025-07-21 14:00:00+00:00,118828.99,3841.02,3.64,195.29,0.27822,0.9995,160866000.0,5195000.0,4924.0,264400.0,376.9,1356.0,,,,,,,,,,,,,,,,,,,,,
2025-07-21 15:00:00+00:00,118313.16,3810.37,3.604,196.79,0.28216,0.9993,160770000.0,5173000.0,4898.0,267350.0,383.2,1358.0,,,,,,,,,,,,,,,,,,,,,
2025-07-21 16:00:00+00:00,117738.44,3768.27,3.5912,195.15,0.2819,0.9994,160550000.0,5134000.0,4892.0,265800.0,383.6,1362.0,,,,,,,,,,,,,,,,,,,,,
2025-07-21 17:00:00+00:00,117847.82,3769.9,3.603,196.12,0.28001,0.9995,160558000.0,5129000.0,4900.0,266900.0,381.2,1361.5,,,,,,,,,,,,,,,,,,,,,
2025-07-21 18:00:00+00:00,117162.28,3736.74,3.5531,193.8,0.27105,0.9994,159998000.0,5096000.0,4854.0,264350.0,370.2,1364.0,,,,,,,,,,,,,,,,,,,,,
2025-07-21 19:00:00+00:00,116767.67,3736.46,3.5465,194.63,0.26874,0.9994,159510000.0,5099000.0,4841.0,265750.0,367.4,1365.0,,,,,,,,,,,,,,,,,,,,,
2025-07-21 20:00:00+00:00,116939.4,3755.86,3.5223,193.91,0.26693,0.9996,159984000.0,5133000.0,4820.0,265200.0,365.7,1366.5,,,,,,,,,,,,,,,,,,,,,
2025-07-21 21:00:00+00:00,117215.25,3750.67,3.5516,196.14,0.27112,0.9996,160231000.0,5124000.0,4855.0,267900.0,370.7,1366.0,,,,,,,,,,,,,,,,,,,,,
2025-07-21 22:00:00+00:00,117348.96,3761.44,3.5658,197.31,0.27161,0.9995,160289000.0,5133000.0,4864.0,269500.0,371.0,1364.5,,,,,,,,,,,,,,,,,,,,,
2025-07-21 23:00:00+00:00,117380.36,3762.33,3.5495,195.72,0.27142,0.9996,160096000.0,5130000.0,4842.0,267050.0,370.5,1364.5,,,,,,,,,,,,,,,,,,,,,
2025-07-22 00:00:00+00:00,117123.69,3742.95,3.5299,197.67,0.27155,0.9996,160277000.0,5118000.0,4834.0,270700.0,371.7,1367.0,,,,,,,,,,,,,,,,,,,,,
2025-07-22 01:00:00+00:00,117750.01,3794.43,3.5494,202.09,0.27264,0.9995,160686000.0,5171000.0,4838.0,276150.0,371.4,1364.0,,,,,,,,,,,,,,,,,,,,,
2025-07-22 02:00:00+00:00,117027.81,3736.98,3.5162,201.95,0.26583,0.9994,159592000.0,5099000.0,4800.0,275250.0,363.1,1364.5,,,,,,,,,,,,,,,,,,,,,
2025-07-22 03:00:00+00:00,117210.0,3731.14,3.5007,200.09,0.26604,0.9995,159925000.0,5089000.0,4783.0,273350.0,363.5,1365.0,,,,,,,,,,,,,,,,,,,,,
2025-07-22 04:00:00+00:00,116555.01,3655.36,3.4229,194.28,0.25772,0.9994,158901000.0,4964000.0,4667.0,264150.0,351.5,1362.5,,,,,,,,,,,,,,,,,,,,,
2025-07-22 05:00:00+00:00,117329.27,3689.68,3.4601,196.58,0.26409,0.9995,159820000.0,5019000.0,4714.0,267900.0,359.6,1363.0,,,,,,,,,,,,,,,,,,,,,
2025-07-22 06:00:00+00:00,117847.26,3691.6,3.4647,199.03,0.26506,0.9996,160737000.0,5035000.0,4733.0,271700.0,361.5,1365.0,,,,,,,,,,,,,,,,,,,,,
2025-07-22 07:00:00+00:00,117983.68,3676.91,3.4762,198.1,0.26649,0.9996,160791000.0,5016000.0,4743.0,270350.0,363.7,1364.5,,,,,,,,,,,,,,,,,,,,,
2025-07-22 08:00:00+00:00,118289.99,3649.99,3.4681,196.98,0.26733,0.9995,161419000.0,4985000.0,4734.0,269000.0,364.9,1366.0,,,,,,,,,,,,,,,,,,,,,
2025-07-22 09:00:00+00:00,118399.09,3660.58,3.4727,197.26,0.2659,0.9995,161332000.0,4989000.0,4735.0,268800.0,362.6,1364.5,1385.2,-0.016306797481922986,-0.016099642214939314,-0.015671106375947486,-0.016265839400889548,-0.015542482789912548,-0.014450915899763439,-0.015977173652722377,0.0015262577529589379,-1.6306797481922986,-1.6099642214939314,-1.5671106375947486,-1.6265839400889548,-1.5542482789912548,-1.445091589976344,-1.5977173652722376,0.15262577529589377,17.2,627.06,97.734,3412.46
2025-07-22 10:00:00+00:00,118955.99,3698.4,3.4979,199.11,0.26811,0.9995,161900000.0,5042000.0,4767.0,271250.0,365.5,1363.0,1382.22,-0.015346655574489665,-0.013693743051196527,-0.014037063119931248,-0.014402707463995301,-0.013726882330861945,-0.013411872986601181,-0.014241410308094938,0.000829537321493757,-1.5346655574489665,-1.3693743051196527,-1.4037063119931248,-1.4402707463995301,-1.3726882330861945,-1.341187298660118,-1.4241410308094937,0.0829537321493757,16.89,627.65,97.499,3426.4
2025-07-22 11:00:00+00:00,119154.99,3705.3,3.5198,199.91,0.26709,0.9994,161956000.0,5043000.0,4787.0,271800.0,363.4,1360.5,1381.76,-0.016323738056086223,-0.015007382674945391,-0.015733227400047234,-0.016028959210431126,-0.015320994040534108,-0.014795051185412467,-0.015682860276408816,0.0008878090909963492,-1.6323738056086223,-1.500738267494539,-1.5733227400047234,-1.6028959210431126,-1.5320994040534108,-1.4795051185412467,-1.5682860276408817,0.08878090909963492,16.87,627.18,97.32,3426.67
2025-07-22 12:00:00+00:00,119293.7,3701.55,3.5123,203.09,0.26474,0.9994,162151000.0,5032000.0,4776.0,276200.0,360.1,1361.0,1380.68,-0.015515033520345223,-0.015390598226315388,-0.015128249549800077,-0.014986685851064774,-0.014831486808178251,-0.013662043156884685,-0.015170410791140742,0.0015083676342560574,-1.5515033520345223,-1.5390598226315388,-1.5128249549800077,-1.4986685851064774,-1.4831486808178251,-1.3662043156884685,-1.5170410791140743,0.15083676342560576,16.71,629.09,97.402,3432.38
2025-07-22 13:00:00+00:00,118147.82,3647.93,3.4777,199.06,0.26258,0.9995,160931000.0,4967000.0,4739.0,271000.0,357.6,1362.5,,,,,,,,,,,,,,,,,,,,,
2025-07-22 14:00:00+00:00,119060.0,3706.33,3.5197,202.18,0.26725,0.9994,161830000.0,5040000.0,4785.0,274750.0,363.2,1360.5,,,,,,,,,,,,,,,,,,,,,
2025-07-22 15:00:00+00:00,118912.04,3718.11,3.5076,201.83,0.26642,0.9994,161606000.0,5050000.0,4770.0,274250.0,361.9,1359.5,,,,,,,,,,,,,,,,,,,,,
2025-07-22 16:00:00+00:00,118681.26,3716.98,3.5272,203.76,0.26743,0.9996,161303000.0,5050000.0,4788.0,276900.0,363.1,1358.5,,,,,,,,,,,,,,,,,,,,,
2025-07-22 17:00:00+00:00,119199.39,3699.37,3.5547,202.86,0.26516,0.9995,161828000.0,5026000.0,4825.0,275350.0,360.0,1358.5,,,,,,,,,,,,,,,,,,,,,
2025-07-22 18:00:00+00:00,119733.69,3710.65,3.5595,202.53,0.26617,0.9995,162360000.0,5037000.0,4825.0,274800.0,361.2,1357.0,,,,,,,,,,,,,,,,,,,,,
2025-07-22 19:00:00+00:00,119282.1,3670.14,3.5177,198.92,0.25972,0.9996,162120000.0,4998000.0,4785.0,270900.0,353.8,1360.0,,,,,,,,,,,,,,,,,,,,,
2025-07-22 20:00:00+00:00,119703.28,3706.73,3.5408,200.65,0.26325,0.9994,162560000.0,5036000.0,4806.0,272500.0,357.9,1358.0,,,,,,,,,,,,,,,,,,,,,
2025-07-22 21:00:00+00:00,119400.0,3705.77,3.5267,201.44,0.26623,0.9996,161883000.0,5026000.0,4787.0,273350.0,360.7,1357.0,,,,,,,,,,,,,,,,,,,,,
2025-07-22 22:00:00+00:00,119844.23,3719.82,3.5266,201.95,0.26728,0.9995,162508000.0,5045000.0,4785.0,274000.0,362.4,1357.0,,,,,,,,,,,,,,,,,,,,,
2025-07-22 23:00:00+00:00,119954.42,3746.21,3.5504,205.7,0.27093,0.9996,162321000.0,5078000.0,4808.0,278800.0,366.9,1355.5,,,,,,,,,,,,,,,,,,,,,
2025-07-23 00:00:00+00:00,119546.56,3725.52,3.5169,204.29,0.26684,0.9995,162490000.0,5064000.0,4778.0,277250.0,362.2,1358.5,,,,,,,,,,,,,,,,,,,,,
2025-07-23 01:00:00+00:00,119488.22,3738.53,3.5168,203.05,0.26754,0.9995,162449000.0,5081000.0,4779.0,276250.0,363.3,1359.0,,,,,,,,,,,,,,,,,,,,,
2025-07-23 02:00:00+00:00,119090.73,3745.56,3.506,202.34,0.26627,0.9996,161949000.0,5092000.0,4768.0,274800.0,361.8,1359.5,,,,,,,,,,,,,,,,,,,,,
2025-07-23 03:00:00+00:00,118614.17,3728.63,3.4915,201.39,0.26416,0.9994,161400000.0,5068000.0,4751.0,273600.0,359.1,1360.0,,,,,,,,,,,,,,,,,,,,,
2025-07-23 04:00:00+00:00,118996.0,3734.88,3.5102,201.65,0.26675,0.9996,161894000.0,5085000.0,4774.0,274500.0,362.5,1360.0,,,,,,,,,,,,,,,,,,,,,
2025-07-23 05:00:00+00:00,118645.04,3713.52,3.4923,201.58,0.26532,0.9996,161518000.0,5052000.0,4756.0,274200.0,360.7,1360.5,,,,,,,,,,,,,,,,,,,,,
2025-07-23 06:00:00+00:00,118417.99,3694.5,3.4824,200.62,0.26183,0.9995,161297000.0,5037000.0,4746.0,273200.0,357.0,1361.5,,,,,,,,,,,,,,,,,,,,,
2025-07-23 07:00:00+00:00,118350.35,3673.33,3.4678,199.46,0.26013,0.9994,161227000.0,5011000.0,4729.0,271600.0,354.7,1362.5,,,,,,,,,,,,,,,,,,,,,
2025-07-23 08:00:00+00:00,118423.21,3691.94,3.474,199.83,0.26139,0.9995,161367000.0,5034000.0,4737.0,272100.0,355.9,1362.5,,,,,,,,,,,,,,,,,,,,,
2025-07-23 09:00:00+00:00,118040.0,3658.78,3.4491,197.66,0.25711,0.9995,161057000.0,4992000.0,4706.0,269400.0,350.6,1363.5,1377.18,-0.009260000308361827,-0.009287658376498586,-0.00926973592654079,-0.010335269360003396,-0.009847162600604031,-0.009438061077330029,-0.009599965314401725,0.00016190423707169652,-0.9260000308361827,-0.9287658376498586,-0.926973592654079,-1.0335269360003396,-0.9847162600604031,-0.9438061077330029,-0.9599965314401725,0.01619042370716965,16.12,630.74,97.497,3413.57
2025-07-23 10:00:00+00:00,118372.12,3665.79,3.4506,197.94,0.2566,0.9994,161261000.0,4999000.0,4708.0,269750.0,350.1,1362.0,1376.11,-0.010019199545427848,-0.009025672243160643,-0.008509207741856706,-0.00968185461821669,-0.008523767333509236,-0.009659336379817973,-0.009151940296434225,-0.0005073960833837481,-1.0019199545427848,-0.9025672243160643,-0.8509207741856706,-0.968185461821669,-0.8523767333509236,-0.9659336379817973,-0.9151940296434226,-0.050739608338374806,15.94,630.86,97.418,3413.46
2025-07-23 11:00:00+00:00,118538.46,3671.99,3.4504,197.42,0.25588,0.9995,161160000.0,4989000.0,4695.0,268400.0,348.2,1360.0,1375.58,-0.011646908399521427,-0.012297481219665118,-0.010808675954682823,-0.011661960245600289,-0.010748831587546803,-0.010831547296351274,-0.011432771481403292,0.000601224185052018,-1.1646908399521427,-1.2297481219665118,-1.0808675954682823,-1.166196024560029,-1.0748831587546803,-1.0831547296351274,-1.1432771481403292,0.0601224185052018,15.57,631.67,97.371,3398.0
2025-07-23 12:00:00+00:00,117980.7,3640.25,3.3459,194.17,0.24967,0.9995,160279000.0,4944000.0,4568.0,264000.0,339.7,1361.0,1376.8,-0.013278029790242618,-0.013547008415697115,-0.008386841803958656,-0.012468542260226645,-0.011769329820999985,-0.010981376801125653,-0.011889950418225003,0.0009085736170993501,-1.3278029790242618,-1.3547008415697115,-0.8386841803958656,-1.2468542260226645,-1.1769329820999985,-1.0981376801125653,-1.1889950418225004,0.09085736170993501,15.53,632.115,97.328,3387.36
2025-07-23 13:00:00+00:00,117381.44,3587.42,3.2634,189.18,0.24437,0.9994,159804000.0,4885000.0,4440.0,257550.0,332.9,1361.5,,,,,,,,,,,,,,,,,,,,,
2025-07-23 14:00:00+00:00,118204.99,3616.44,3.3038,191.61,0.24837,0.9995,160858000.0,4924000.0,4500.0,260700.0,338.3,1362.0,,,,,,,,,,,,,,,,,,,,,
2025-07-23 15:00:00+00:00,118567.39,3644.22,3.3224,192.72,0.24971,0.9994,161497000.0,4965000.0,4531.0,262650.0,340.0,1363.0,,,,,,,,,,,,,,,,,,,,,
2025-07-23 16:00:00+00:00,117712.53,3571.0,3.2296,188.26,0.24234,0.9995,160799000.0,4877000.0,4416.0,257100.0,331.5,1366.0,,,,,,,,,,,,,,,,,,,,,
2025-07-23 17:00:00+00:00,118131.99,3587.0,3.2403,188.7,0.24212,0.9995,161115000.0,4893000.0,4421.0,257400.0,330.9,1365.0,,,,,,,,,,,,,,,,,,,,,
2025-07-23 18:00:00+00:00,118379.45,3604.24,3.2508,190.22,0.24459,0.9995,161429000.0,4917000.0,4438.0,259650.0,334.0,1365.0,,,,,,,,,,,,,,,,,,,,,
2025-07-23 19:00:00+00:00,118393.64,3587.75,3.1838,188.08,0.24222,0.9996,161495000.0,4894000.0,4352.0,256900.0,330.5,1365.0,,,,,,,,,,,,,,,,,,,,,
2025-07-23 20:00:00+00:00,117900.0,3568.0,3.1467,186.78,0.2383,0.9996,160585000.0,4858000.0,4291.0,254450.0,324.9,1363.0,,,,,,,,,,,,,,,,,,,,,
2025-07-23 21:00:00+00:00,118181.36,3591.39,3.1369,187.94,0.23783,0.9997,160729000.0,4881000.0,4272.0,255700.0,324.0,1360.5,,,,,,,,,,,,,,,,,,,,,
2025-07-23 22:00:00+00:00,118568.99,3610.43,3.1747,189.08,0.23983,0.9995,161989000.0,4933000.0,4341.0,258350.0,328.2,1367.5,,,,,,,,,,,,,,,,,,,,,
