scenario,scope,method,variant,n,status,term,coef_raw,effect_bp_per_sd
clock_FXUTC_USNY_quote,core,pca,Dec_Mar,800,estimated,e_origin,0.2629898630464597,2.5415313474223997
clock_FXUTC_USNY_quote,core,pca,Dec_Mar,800,estimated,downside,-167739.82626671076,-2.736795470695522
clock_FXUTC_USNY_quote,core,pca,Dec_Mar,800,estimated,btc_vol,281.43086470143453,0.5460837467619444
clock_FXUTC_USNY_quote,core,pca,Dec_Mar,800,estimated,account_ls,3.3983555124738185,2.152944579160836
clock_FXUTC_USNY_quote,core,pca,exclude_top1_downside_days,1716,estimated,e_origin,0.3283700285207355,3.1733645980567804
clock_FXUTC_USNY_quote,core,pca,exclude_top1_downside_days,1716,estimated,downside,-48684.10413641916,-0.7943160468258053
clock_FXUTC_USNY_quote,core,pca,exclude_top1_downside_days,1716,estimated,btc_vol,-407.8648696194023,-0.791414177015105
clock_FXUTC_USNY_quote,core,pca,exclude_top1_downside_days,1716,estimated,account_ls,1.420973462267676,0.900222799377929
clock_FXUTC_USNY_quote,core,pca,exclude_top5_downside_days,1672,estimated,e_origin,0.2682342408969989,2.5922129613465006
clock_FXUTC_USNY_quote,core,pca,exclude_top5_downside_days,1672,estimated,downside,78010.54354991764,1.2727979216721106
clock_FXUTC_USNY_quote,core,pca,exclude_top5_downside_days,1672,estimated,btc_vol,-986.7204662609904,-1.9146159032490369
clock_FXUTC_USNY_quote,core,pca,exclude_top5_downside_days,1672,estimated,account_ls,0.7921935909360385,0.5018747717804702
clock_FXUTC_USNY_quote,core,ml,Aug_Nov,926,estimated,e_origin,0.2900791744370565,2.8203806499480133
clock_FXUTC_USNY_quote,core,ml,Aug_Nov,926,estimated,downside,17288.88791554218,0.2820805958471928
clock_FXUTC_USNY_quote,core,ml,Aug_Nov,926,estimated,btc_vol,259.4860200672924,0.503502336963007
clock_FXUTC_USNY_quote,core,ml,Aug_Nov,926,estimated,account_ls,0.4631019120583403,0.2933868300433453
clock_FXUTC_USNY_quote,core,ml,Dec_Mar,800,estimated,e_origin,0.2628934104250459,2.556059011132245
clock_FXUTC_USNY_quote,core,ml,Dec_Mar,800,estimated,downside,-174552.2135589294,-2.8479444512383
clock_FXUTC_USNY_quote,core,ml,Dec_Mar,800,estimated,btc_vol,327.6413312785469,0.6357497638664233
clock_FXUTC_USNY_quote,core,ml,Dec_Mar,800,estimated,account_ls,4.939891229611283,3.129546630833169
clock_FXUTC_USNY_quote,core,ml,exclude_top1_downside_days,1716,estimated,e_origin,0.3255668558019783,3.1654201379684266
clock_FXUTC_USNY_quote,core,ml,exclude_top1_downside_days,1716,estimated,downside,-48159.93403289596,-0.7857638359577952
clock_FXUTC_USNY_quote,core,ml,exclude_top1_downside_days,1716,estimated,btc_vol,-615.4151185806002,-1.1941412116434698
clock_FXUTC_USNY_quote,core,ml,exclude_top1_downside_days,1716,estimated,account_ls,2.540144440676449,1.609246055560241
clock_FXUTC_USNY_quote,core,ml,exclude_top5_downside_days,1672,estimated,e_origin,0.2914146469566042,2.833365176879253
clock_FXUTC_USNY_quote,core,ml,exclude_top5_downside_days,1672,estimated,downside,19311.00122749714,0.3150728236118268
clock_FXUTC_USNY_quote,core,ml,exclude_top5_downside_days,1672,estimated,btc_vol,-904.295461858708,-1.7546798021443497
clock_FXUTC_USNY_quote,core,ml,exclude_top5_downside_days,1672,estimated,account_ls,1.982917555692129,1.2562286631814286
clock_FXUTC_USNY_quote,core,joint_linear,Aug_Nov,926,estimated,e_origin,0.3821109193261366,3.720008174339955
clock_FXUTC_USNY_quote,core,joint_linear,Aug_Nov,926,estimated,downside,46380.99907277578,0.756739237269004
clock_FXUTC_USNY_quote,core,joint_linear,Aug_Nov,926,estimated,btc_vol,-28.38187577298692,-0.0550717174489275
clock_FXUTC_USNY_quote,core,joint_linear,Aug_Nov,926,estimated,account_ls,-0.0276073443663384,-0.0174899542382685
clock_FXUTC_USNY_quote,core,joint_linear,Dec_Mar,800,estimated,e_origin,0.2658078126480927,2.5877492263191995
clock_FXUTC_USNY_quote,core,joint_linear,Dec_Mar,800,estimated,downside,-161887.56653150625,-2.6413116592888324
clock_FXUTC_USNY_quote,core,joint_linear,Dec_Mar,800,estimated,btc_vol,260.60629954906,0.5056761085479865
clock_FXUTC_USNY_quote,core,joint_linear,Dec_Mar,800,estimated,account_ls,3.356924163206442,2.12669676650995
clock_FXUTC_USNY_quote,core,joint_linear,exclude_top1_downside_days,1716,estimated,e_origin,0.3270897191432309,3.184353985751568
clock_FXUTC_USNY_quote,core,joint_linear,exclude_top1_downside_days,1716,estimated,downside,-56009.44273405987,-0.9138341955059964
clock_FXUTC_USNY_quote,core,joint_linear,exclude_top1_downside_days,1716,estimated,btc_vol,-399.0277849206065,-0.7742668455456492
clock_FXUTC_USNY_quote,core,joint_linear,exclude_top1_downside_days,1716,estimated,account_ls,1.4365167578083144,0.9100698721028636
clock_FXUTC_USNY_quote,core,joint_linear,exclude_top5_downside_days,1672,estimated,e_origin,0.2759744596373421,2.686725748561309
clock_FXUTC_USNY_quote,core,joint_linear,exclude_top5_downside_days,1672,estimated,downside,69375.4814716823,1.1319106958363512
clock_FXUTC_USNY_quote,core,joint_linear,exclude_top5_downside_days,1672,estimated,btc_vol,-1006.0238713477552,-1.9520719078924047
clock_FXUTC_USNY_quote,core,joint_linear,exclude_top5_downside_days,1672,estimated,account_ls,0.9548111675308764,0.6048971391346349
clock_FXUTC_USNY_quote,full_macro,linear,Aug_Nov,81,insufficient,,,
clock_FXUTC_USNY_quote,full_macro,linear,Dec_Mar,107,estimated,e_origin,0.1910936080681205,2.0662275438565803
clock_FXUTC_USNY_quote,full_macro,linear,Dec_Mar,107,estimated,downside,49584.4475251603,0.9877693656809868
clock_FXUTC_USNY_quote,full_macro,linear,Dec_Mar,107,estimated,btc_vol,-2012.1145811337549,-3.951197245118293
clock_FXUTC_USNY_quote,full_macro,linear,Dec_Mar,107,estimated,account_ls,0.4585179954029227,0.3132984085086659
clock_FXUTC_USNY_quote,full_macro,linear,exclude_top1_downside_days,186,estimated,e_origin,0.2866242773974537,3.099166856933754
clock_FXUTC_USNY_quote,full_macro,linear,exclude_top1_downside_days,186,estimated,downside,234232.6283269757,4.666136787889504
clock_FXUTC_USNY_quote,full_macro,linear,exclude_top1_downside_days,186,estimated,btc_vol,-2958.403208706757,-5.8094279112101015
clock_FXUTC_USNY_quote,full_macro,linear,exclude_top1_downside_days,186,estimated,account_ls,0.6950786551556165,0.4749367279625213
clock_FXUTC_USNY_quote,full_macro,linear,exclude_top5_downside_days,178,estimated,e_origin,0.1523373744759759,1.6471701083212038
clock_FXUTC_USNY_quote,full_macro,linear,exclude_top5_downside_days,178,estimated,downside,148812.46156173942,2.9644858034906654
clock_FXUTC_USNY_quote,full_macro,linear,exclude_top5_downside_days,178,estimated,btc_vol,-2214.293801573572,-4.348217368282376
clock_FXUTC_USNY_quote,full_macro,linear,exclude_top5_downside_days,178,estimated,account_ls,-0.1435017693594553,-0.0980525877048454
clock_FXUTC_USNY_quote,full_macro,pca,Aug_Nov,81,insufficient,,,
clock_FXUTC_USNY_quote,full_macro,pca,Dec_Mar,107,estimated,e_origin,0.1896048238747666,2.040222421631747
clock_FXUTC_USNY_quote,full_macro,pca,Dec_Mar,107,estimated,downside,41475.46699171889,0.8262307591698921
clock_FXUTC_USNY_quote,full_macro,pca,Dec_Mar,107,estimated,btc_vol,-1884.0173946362884,-3.699652300738931
clock_FXUTC_USNY_quote,full_macro,pca,Dec_Mar,107,estimated,account_ls,0.4959518105214323,0.3388763679750785
clock_FXUTC_USNY_quote,full_macro,pca,exclude_top1_downside_days,186,estimated,e_origin,0.2846216533325752,3.0626408492357915
clock_FXUTC_USNY_quote,full_macro,pca,exclude_top1_downside_days,186,estimated,downside,228566.08143354004,4.553253783038228
clock_FXUTC_USNY_quote,full_macro,pca,exclude_top1_downside_days,186,estimated,btc_vol,-2908.180454435376,-5.7108052929059685
clock_FXUTC_USNY_quote,full_macro,pca,exclude_top1_downside_days,186,estimated,account_ls,0.5675981286170059,0.3878312130627261
clock_FXUTC_USNY_quote,full_macro,pca,exclude_top5_downside_days,178,estimated,e_origin,0.1510075859192772,1.6249009721001804
clock_FXUTC_USNY_quote,full_macro,pca,exclude_top5_downside_days,178,estimated,downside,153086.75204273552,3.0496337361162627
clock_FXUTC_USNY_quote,full_macro,pca,exclude_top5_downside_days,178,estimated,btc_vol,-2210.648322447775,-4.341058726714921
clock_FXUTC_USNY_quote,full_macro,pca,exclude_top5_downside_days,178,estimated,account_ls,-0.1501975270465442,-0.1026276976201742
clock_FXUTC_USNY_quote,full_macro,ml,Aug_Nov,81,insufficient,,,
clock_FXUTC_USNY_quote,full_macro,ml,Dec_Mar,107,estimated,e_origin,0.1851426837421999,1.9919317961771603
clock_FXUTC_USNY_quote,full_macro,ml,Dec_Mar,107,estimated,downside,36473.10404646699,0.7265789304219713
clock_FXUTC_USNY_quote,full_macro,ml,Dec_Mar,107,estimated,btc_vol,-2078.072128714263,-4.080718338369363
clock_FXUTC_USNY_quote,full_macro,ml,Dec_Mar,107,estimated,account_ls,2.1852175533588563,1.4931260900914392
clock_FXUTC_USNY_quote,full_macro,ml,exclude_top1_downside_days,186,estimated,e_origin,0.2288885413167862,2.462589144836919
clock_FXUTC_USNY_quote,full_macro,ml,exclude_top1_downside_days,186,estimated,downside,145099.1607030742,2.890513317825977
clock_FXUTC_USNY_quote,full_macro,ml,exclude_top1_downside_days,186,estimated,btc_vol,-2675.5958289691944,-5.254077957387616
clock_FXUTC_USNY_quote,full_macro,ml,exclude_top1_downside_days,186,estimated,account_ls,2.706781889082735,1.8495031089990144
clock_FXUTC_USNY_quote,full_macro,ml,exclude_top5_downside_days,178,estimated,e_origin,0.1791539011190174,1.927499077117513
clock_FXUTC_USNY_quote,full_macro,ml,exclude_top5_downside_days,178,estimated,downside,108010.17303420056,2.151665399739492
clock_FXUTC_USNY_quote,full_macro,ml,exclude_top5_downside_days,178,estimated,btc_vol,-2613.317032213935,-5.131780841469889
clock_FXUTC_USNY_quote,full_macro,ml,exclude_top5_downside_days,178,estimated,account_ls,1.866807614805731,1.2755613968793995
clock_FXUTC_USNY_quote,full_macro,joint_linear,Aug_Nov,81,insufficient,,,
clock_FXUTC_USNY_quote,full_macro,joint_linear,Dec_Mar,107,estimated,e_origin,0.1907655826015721,2.0635898449916947
clock_FXUTC_USNY_quote,full_macro,joint_linear,Dec_Mar,107,estimated,downside,49540.51513524382,0.9868941906798206
clock_FXUTC_USNY_quote,full_macro,joint_linear,Dec_Mar,107,estimated,btc_vol,-2014.1257503099637,-3.955146585868075
clock_FXUTC_USNY_quote,full_macro,joint_linear,Dec_Mar,107,estimated,account_ls,0.5004848341994531,0.3419737144659355
clock_FXUTC_USNY_quote,full_macro,joint_linear,exclude_top1_downside_days,186,estimated,e_origin,0.2930320335082586,3.169848147440016
clock_FXUTC_USNY_quote,full_macro,joint_linear,exclude_top1_downside_days,186,estimated,downside,242648.7208721718,4.833793357838428
clock_FXUTC_USNY_quote,full_macro,joint_linear,exclude_top1_downside_days,186,estimated,btc_vol,-3002.49215912256,-5.896005554976751
clock_FXUTC_USNY_quote,full_macro,joint_linear,exclude_top1_downside_days,186,estimated,account_ls,0.7282945511424869,0.4976326471068313
clock_FXUTC_USNY_quote,full_macro,joint_linear,exclude_top5_downside_days,178,estimated,e_origin,0.1538341713708389,1.6640875650855442
clock_FXUTC_USNY_quote,full_macro,joint_linear,exclude_top5_downside_days,178,estimated,downside,154444.1147251765,3.0766736920450533
clock_FXUTC_USNY_quote,full_macro,joint_linear,exclude_top5_downside_days,178,estimated,btc_vol,-2236.893032261601,-4.392595565664167
clock_FXUTC_USNY_quote,full_macro,joint_linear,exclude_top5_downside_days,178,estimated,account_ls,-0.0180857953835356,-0.0123577503327778
clock_FXKST_USNY_quote,core,linear,Aug_Nov,925,estimated,e_origin,0.3210673781325914,3.175007575171515
clock_FXKST_USNY_quote,core,linear,Aug_Nov,925,estimated,downside,179098.75418535477,2.415778689231172
clock_FXKST_USNY_quote,core,linear,Aug_Nov,925,estimated,btc_vol,-1240.2415742621956,-2.381729333031269
clock_FXKST_USNY_quote,core,linear,Aug_Nov,925,estimated,account_ls,0.0185881016558414,0.0107749593861851
clock_FXKST_USNY_quote,core,linear,Dec_Mar,794,estimated,e_origin,0.2510612973600409,2.4827234880939244
clock_FXKST_USNY_quote,core,linear,Dec_Mar,794,estimated,downside,-260935.28562742376,-3.5196330937891305
clock_FXKST_USNY_quote,core,linear,Dec_Mar,794,estimated,btc_vol,740.6096699916402,1.4222485457279068
clock_FXKST_USNY_quote,core,linear,Dec_Mar,794,estimated,account_ls,2.3274033282411724,1.3491251985481796
clock_FXKST_USNY_quote,core,linear,exclude_top1_downside_days,1716,estimated,e_origin,0.3147820605148684,3.112852612046024
clock_FXKST_USNY_quote,core,linear,exclude_top1_downside_days,1716,estimated,downside,-176749.62607133866,-2.384092407202427
clock_FXKST_USNY_quote,core,linear,exclude_top1_downside_days,1716,estimated,btc_vol,-209.7884148108381,-0.4028724981117857
clock_FXKST_USNY_quote,core,linear,exclude_top1_downside_days,1716,estimated,account_ls,0.6117697535989901,0.3546243920316689
clock_FXKST_USNY_quote,core,linear,exclude_top5_downside_days,1680,estimated,e_origin,0.2406497135369752,2.379764234805615
clock_FXKST_USNY_quote,core,linear,exclude_top5_downside_days,1680,estimated,downside,48915.99714113046,0.6598048322197592
clock_FXKST_USNY_quote,core,linear,exclude_top5_downside_days,1680,estimated,btc_vol,-846.106641081582,-1.624842327298518
clock_FXKST_USNY_quote,core,linear,exclude_top5_downside_days,1680,estimated,account_ls,-0.1778791924329744,-0.1031111788389858
clock_FXKST_USNY_quote,core,pca,Aug_Nov,925,estimated,e_origin,0.3203835832555429,3.1555101890778348
clock_FXKST_USNY_quote,core,pca,Aug_Nov,925,estimated,downside,178309.53012349486,2.405133217807644
clock_FXKST_USNY_quote,core,pca,Aug_Nov,925,estimated,btc_vol,-1235.1995410849631,-2.372046736861668
clock_FXKST_USNY_quote,core,pca,Aug_Nov,925,estimated,account_ls,0.0216511068540791,0.0125504907030323
clock_FXKST_USNY_quote,core,pca,Dec_Mar,794,estimated,e_origin,0.2548070063554746,2.509635782935236
clock_FXKST_USNY_quote,core,pca,Dec_Mar,794,estimated,downside,-252430.17812099145,-3.4049117069368515
clock_FXKST_USNY_quote,core,pca,Dec_Mar,794,estimated,btc_vol,692.2375035368775,1.32935583019697
clock_FXKST_USNY_quote,core,pca,Dec_Mar,794,estimated,account_ls,2.2959741335770563,1.3309066465778694
clock_FXKST_USNY_quote,core,pca,exclude_top1_downside_days,1716,estimated,e_origin,0.3125010289777585,3.0778736257846773
clock_FXKST_USNY_quote,core,pca,exclude_top1_downside_days,1716,estimated,downside,-175020.62573966256,-2.360770736574758
clock_FXKST_USNY_quote,core,pca,exclude_top1_downside_days,1716,estimated,btc_vol,-212.40134912731767,-0.4078903127343488
clock_FXKST_USNY_quote,core,pca,exclude_top1_downside_days,1716,estimated,account_ls,0.5764292494258786,0.3341385724357276
clock_FXKST_USNY_quote,core,pca,exclude_top5_downside_days,1680,estimated,e_origin,0.2449813451270701,2.4128612422249915
clock_FXKST_USNY_quote,core,pca,exclude_top5_downside_days,1680,estimated,downside,45188.32927146715,0.609524077107724
clock_FXKST_USNY_quote,core,pca,exclude_top5_downside_days,1680,estimated,btc_vol,-822.0212107274822,-1.5785892608286514
clock_FXKST_USNY_quote,core,pca,exclude_top5_downside_days,1680,estimated,account_ls,-0.1170595568938963,-0.067855878704009
clock_FXKST_USNY_quote,core,ml,Aug_Nov,925,estimated,e_origin,0.332189703686054,3.291786523149488
clock_FXKST_USNY_quote,core,ml,Aug_Nov,925,estimated,downside,140680.83705627662,1.8975775107404207
clock_FXKST_USNY_quote,core,ml,Aug_Nov,925,estimated,btc_vol,-906.3076861422168,-1.7404509295866224
clock_FXKST_USNY_quote,core,ml,Aug_Nov,925,estimated,account_ls,0.6798085583631077,0.3940644258550025
clock_FXKST_USNY_quote,core,ml,Dec_Mar,794,estimated,e_origin,0.2689884426702986,2.665502634909724
clock_FXKST_USNY_quote,core,ml,Dec_Mar,794,estimated,downside,-256450.6393092833,-3.4591418131357177
clock_FXKST_USNY_quote,core,ml,Dec_Mar,794,estimated,btc_vol,686.0730190495977,1.3175177062128545
clock_FXKST_USNY_quote,core,ml,Dec_Mar,794,estimated,account_ls,3.24321916224053,1.879995892031144
clock_FXKST_USNY_quote,core,ml,exclude_top1_downside_days,1716,estimated,e_origin,0.3207593805234984,3.178519364883488
clock_FXKST_USNY_quote,core,ml,exclude_top1_downside_days,1716,estimated,downside,-166226.62091407468,-2.242152549936425
clock_FXKST_USNY_quote,core,ml,exclude_top1_downside_days,1716,estimated,btc_vol,-162.93853508528298,-0.3129031444737888
clock_FXKST_USNY_quote,core,ml,exclude_top1_downside_days,1716,estimated,account_ls,1.431513832818621,0.8298051998513606
clock_FXKST_USNY_quote,core,ml,exclude_top5_downside_days,1680,estimated,e_origin,0.2733015325456267,2.7082425843036875
clock_FXKST_USNY_quote,core,ml,exclude_top5_downside_days,1680,estimated,downside,46825.21393849534,0.6316032429473898
clock_FXKST_USNY_quote,core,ml,exclude_top5_downside_days,1680,estimated,btc_vol,-805.1987717934092,-1.5462838639657506
clock_FXKST_USNY_quote,core,ml,exclude_top5_downside_days,1680,estimated,account_ls,0.6882437501272344,0.3989540509687421
clock_FXKST_USNY_quote,core,joint_linear,Aug_Nov,925,estimated,e_origin,0.318732651734483,3.1550494592198586
clock_FXKST_USNY_quote,core,joint_linear,Aug_Nov,925,estimated,downside,181027.5909772218,2.441795859691079
clock_FXKST_USNY_quote,core,joint_linear,Aug_Nov,925,estimated,btc_vol,-1235.5669554471356,-2.372752310341805
clock_FXKST_USNY_quote,core,joint_linear,Aug_Nov,925,estimated,account_ls,-0.0393860719382258,-0.0228309126651663
clock_FXKST_USNY_quote,core,joint_linear,Dec_Mar,794,estimated,e_origin,0.2502522987368309,2.477180720273048
clock_FXKST_USNY_quote,core,joint_linear,Dec_Mar,794,estimated,downside,-262942.6459450213,-3.546709431080912
clock_FXKST_USNY_quote,core,joint_linear,Dec_Mar,794,estimated,btc_vol,754.4704117811884,1.448866372434271
clock_FXKST_USNY_quote,core,joint_linear,Dec_Mar,794,estimated,account_ls,2.389121146594803,1.3849011480494746
clock_FXKST_USNY_quote,core,joint_linear,exclude_top1_downside_days,1716,estimated,e_origin,0.3225458732515354,3.192795521381334
clock_FXKST_USNY_quote,core,joint_linear,exclude_top1_downside_days,1716,estimated,downside,-178117.16572086798,-2.402538505038444
clock_FXKST_USNY_quote,core,joint_linear,exclude_top1_downside_days,1716,estimated,btc_vol,-201.1558292034648,-0.3862946936036473
clock_FXKST_USNY_quote,core,joint_linear,exclude_top1_downside_days,1716,estimated,account_ls,0.6806381410839889,0.3945453098253226
clock_FXKST_USNY_quote,core,joint_linear,exclude_top5_downside_days,1680,estimated,e_origin,0.2436987302002524,2.4123086942826983
clock_FXKST_USNY_quote,core,joint_linear,exclude_top5_downside_days,1680,estimated,downside,49131.30896685708,0.6627090719644505
clock_FXKST_USNY_quote,core,joint_linear,exclude_top5_downside_days,1680,estimated,btc_vol,-850.5045912921659,-1.6332880424230007
clock_FXKST_USNY_quote,core,joint_linear,exclude_top5_downside_days,1680,estimated,account_ls,-0.133423655762105,-0.0773416510524218
clock_FXKST_USNY_quote,full_macro,linear,Aug_Nov,656,estimated,e_origin,0.3152036944577254,3.282300942509043
clock_FXKST_USNY_quote,full_macro,linear,Aug_Nov,656,estimated,downside,205633.403536277,2.9757145218125065
clock_FXKST_USNY_quote,full_macro,linear,Aug_Nov,656,estimated,btc_vol,-1873.7897502346937,-3.4123573853062354
clock_FXKST_USNY_quote,full_macro,linear,Aug_Nov,656,estimated,account_ls,-0.256651780655713,-0.1527776978002264
clock_FXKST_USNY_quote,full_macro,linear,Dec_Mar,534,estimated,e_origin,0.2450969267016489,2.5522602928335534
clock_FXKST_USNY_quote,full_macro,linear,Dec_Mar,534,estimated,downside,-285559.01815707725,-4.132315579820804
clock_FXKST_USNY_quote,full_macro,linear,Dec_Mar,534,estimated,btc_vol,937.638978961734,1.7075337797158527
clock_FXKST_USNY_quote,full_macro,linear,Dec_Mar,534,estimated,account_ls,2.186023382166434,1.3012791838481954
clock_FXKST_USNY_quote,full_macro,linear,exclude_top1_downside_days,1187,estimated,e_origin,0.330170153959853,3.43815071519134
clock_FXKST_USNY_quote,full_macro,linear,exclude_top1_downside_days,1187,estimated,downside,-152278.46548087292,-2.203616889562485
clock_FXKST_USNY_quote,full_macro,linear,exclude_top1_downside_days,1187,estimated,btc_vol,-609.0860496745428,-1.1092062381244228
clock_FXKST_USNY_quote,full_macro,linear,exclude_top1_downside_days,1187,estimated,account_ls,0.3406066941529305,0.2027537329181286
clock_FXKST_USNY_quote,full_macro,linear,exclude_top5_downside_days,1157,estimated,e_origin,0.277170318590137,2.8862491586879333
clock_FXKST_USNY_quote,full_macro,linear,exclude_top5_downside_days,1157,estimated,downside,17308.822973940194,0.2504754334329211
clock_FXKST_USNY_quote,full_macro,linear,exclude_top5_downside_days,1157,estimated,btc_vol,-957.4289850238276,-1.7435733478332374
clock_FXKST_USNY_quote,full_macro,linear,exclude_top5_downside_days,1157,estimated,account_ls,-0.8112707601970444,-0.4829270177626762
clock_FXKST_USNY_quote,full_macro,pca,Aug_Nov,656,estimated,e_origin,0.3144057500451411,3.261442972691176
clock_FXKST_USNY_quote,full_macro,pca,Aug_Nov,656,estimated,downside,206527.3000046578,2.988650069521264
clock_FXKST_USNY_quote,full_macro,pca,Aug_Nov,656,estimated,btc_vol,-1879.450749886012,-3.4226666283608376
clock_FXKST_USNY_quote,full_macro,pca,Aug_Nov,656,estimated,account_ls,-0.2372876791273518,-0.1412507843928286
clock_FXKST_USNY_quote,full_macro,pca,Dec_Mar,534,estimated,e_origin,0.2435793800493923,2.52673577770287
clock_FXKST_USNY_quote,full_macro,pca,Dec_Mar,534,estimated,downside,-286139.1740697006,-4.140710997804557
clock_FXKST_USNY_quote,full_macro,pca,Dec_Mar,534,estimated,btc_vol,937.1491594847124,1.706641769761336
clock_FXKST_USNY_quote,full_macro,pca,Dec_Mar,534,estimated,account_ls,2.210562225995246,1.315886478047624
clock_FXKST_USNY_quote,full_macro,pca,exclude_top1_downside_days,1187,estimated,e_origin,0.3266356332160655,3.388307912403375
clock_FXKST_USNY_quote,full_macro,pca,exclude_top1_downside_days,1187,estimated,downside,-154680.91119775412,-2.238382606049439
clock_FXKST_USNY_quote,full_macro,pca,exclude_top1_downside_days,1187,estimated,btc_vol,-610.0960236623324,-1.1110455011451377
clock_FXKST_USNY_quote,full_macro,pca,exclude_top1_downside_days,1187,estimated,account_ls,0.3631940163878555,0.2161993403544271
clock_FXKST_USNY_quote,full_macro,pca,exclude_top5_downside_days,1157,estimated,e_origin,0.2767427806546169,2.8707515593446584
clock_FXKST_USNY_quote,full_macro,pca,exclude_top5_downside_days,1157,estimated,downside,15822.924848312226,0.2289730483421395
clock_FXKST_USNY_quote,full_macro,pca,exclude_top5_downside_days,1157,estimated,btc_vol,-949.8897244957084,-1.7298436050274326
clock_FXKST_USNY_quote,full_macro,pca,exclude_top5_downside_days,1157,estimated,account_ls,-0.7596028054445969,-0.4521705150921794
clock_FXKST_USNY_quote,full_macro,ml,Aug_Nov,656,estimated,e_origin,0.2956421834061516,3.080303212672418
clock_FXKST_USNY_quote,full_macro,ml,Aug_Nov,656,estimated,downside,168501.69606546586,2.4383827496372046
clock_FXKST_USNY_quote,full_macro,ml,Aug_Nov,656,estimated,btc_vol,-1761.551813553048,-3.2079609464319288
clock_FXKST_USNY_quote,full_macro,ml,Aug_Nov,656,estimated,account_ls,0.5350720039425112,0.3185135466850728
clock_FXKST_USNY_quote,full_macro,ml,Dec_Mar,534,estimated,e_origin,0.2622466846569819,2.732354686177654
clock_FXKST_USNY_quote,full_macro,ml,Dec_Mar,534,estimated,downside,-297283.51217347366,-4.301980364362192
clock_FXKST_USNY_quote,full_macro,ml,Dec_Mar,534,estimated,btc_vol,898.2644780673943,1.6358288998579509
clock_FXKST_USNY_quote,full_macro,ml,Dec_Mar,534,estimated,account_ls,3.255379577611738,1.9378373142891496
clock_FXKST_USNY_quote,full_macro,ml,exclude_top1_downside_days,1187,estimated,e_origin,0.3343338491697481,3.4834326341309323
clock_FXKST_USNY_quote,full_macro,ml,exclude_top1_downside_days,1187,estimated,downside,-171699.19013632202,-2.4846535858750416
clock_FXKST_USNY_quote,full_macro,ml,exclude_top1_downside_days,1187,estimated,btc_vol,-370.90803765980456,-0.6754604039323787
clock_FXKST_USNY_quote,full_macro,ml,exclude_top1_downside_days,1187,estimated,account_ls,1.4759780873052186,0.878608882455277
clock_FXKST_USNY_quote,full_macro,ml,exclude_top5_downside_days,1157,estimated,e_origin,0.264853277833955,2.7595128448837487
clock_FXKST_USNY_quote,full_macro,ml,exclude_top5_downside_days,1157,estimated,downside,-14595.257045580936,-0.211207506140701
clock_FXKST_USNY_quote,full_macro,ml,exclude_top5_downside_days,1157,estimated,btc_vol,-987.661789492825,-1.7986302898382736
clock_FXKST_USNY_quote,full_macro,ml,exclude_top5_downside_days,1157,estimated,account_ls,0.5377976107915746,0.3201360249645711
clock_FXKST_USNY_quote,full_macro,joint_linear,Aug_Nov,656,estimated,e_origin,0.3126797532944992,3.258889923416135
clock_FXKST_USNY_quote,full_macro,joint_linear,Aug_Nov,656,estimated,downside,211878.0001140855,3.0660798826920543
clock_FXKST_USNY_quote,full_macro,joint_linear,Aug_Nov,656,estimated,btc_vol,-1911.7179365868185,-3.481428382622627
clock_FXKST_USNY_quote,full_macro,joint_linear,Aug_Nov,656,estimated,account_ls,-0.2286436543747436,-0.1361052358287093
clock_FXKST_USNY_quote,full_macro,joint_linear,Dec_Mar,534,estimated,e_origin,0.2454600515455576,2.5582957647712057
clock_FXKST_USNY_quote,full_macro,joint_linear,Dec_Mar,534,estimated,downside,-284720.90403422416,-4.120187256681563
clock_FXKST_USNY_quote,full_macro,joint_linear,Dec_Mar,534,estimated,btc_vol,931.6997206309724,1.6967177999477507
clock_FXKST_USNY_quote,full_macro,joint_linear,Dec_Mar,534,estimated,account_ls,2.174915904152894,1.294667209776012
clock_FXKST_USNY_quote,full_macro,joint_linear,exclude_top1_downside_days,1187,estimated,e_origin,0.3308008026282381,3.447755702070589
clock_FXKST_USNY_quote,full_macro,joint_linear,exclude_top1_downside_days,1187,estimated,downside,-152259.8616838658,-2.2033476746005043
clock_FXKST_USNY_quote,full_macro,joint_linear,exclude_top1_downside_days,1187,estimated,btc_vol,-614.3438715024948,-1.1187812542877833
clock_FXKST_USNY_quote,full_macro,joint_linear,exclude_top1_downside_days,1187,estimated,account_ls,0.350509388561709,0.2086485326733731
clock_FXKST_USNY_quote,full_macro,joint_linear,exclude_top5_downside_days,1157,estimated,e_origin,0.2838613280690678,2.958531251048166
clock_FXKST_USNY_quote,full_macro,joint_linear,exclude_top5_downside_days,1157,estimated,downside,34366.63666223311,0.4973185193796587
clock_FXKST_USNY_quote,full_macro,joint_linear,exclude_top5_downside_days,1157,estimated,btc_vol,-1108.6324617453129,-2.01892990819969
clock_FXKST_USNY_quote,full_macro,joint_linear,exclude_top5_downside_days,1157,estimated,account_ls,-0.7298690824512658,-0.4344708531831723
clock_NY_macro_end1h_quote,core,linear,Aug_Nov,926,estimated,e_origin,0.3930779269882247,3.692591136279173
clock_NY_macro_end1h_quote,core,linear,Aug_Nov,926,estimated,downside,45.21732338169721,0.0007788625501189
clock_NY_macro_end1h_quote,core,linear,Aug_Nov,926,estimated,btc_vol,-1038.1883909766834,-2.031822498005351
