scenario,scope,sample,h,method,model,q,term,n,status,coef_raw,effect_bp_per_sd
clock_UTC_quote,full_macro,all,1,linear,M2,0.5,btc_ret,1053,estimated,140.0354930176263,0.5812547728700539
clock_UTC_quote,full_macro,all,1,linear,M2,0.5,vixy_ret,1053,estimated,-3.008910095179965,-0.0608520687577144
clock_UTC_quote,full_macro,all,1,linear,M2,0.5,account_ls,1053,estimated,0.8921801188571054,0.5317018600565127
clock_UTC_quote,full_macro,all,1,linear,M2,0.9,e_origin,1053,estimated,0.2872351062880767,2.692968155838237
clock_UTC_quote,full_macro,all,1,linear,M2,0.9,downside,1053,estimated,-26046.704659517945,-0.4505800235809093
clock_UTC_quote,full_macro,all,1,linear,M2,0.9,dxy_ret,1053,estimated,-136.58332231255017,-0.1358089123185957
clock_UTC_quote,full_macro,all,1,linear,M2,0.9,fx_ret,1053,estimated,-307.6505317314298,-0.3906083394360811
clock_UTC_quote,full_macro,all,1,linear,M2,0.9,btc_vol,1053,estimated,511.9567592879615,0.9952210699586164
clock_UTC_quote,full_macro,all,1,linear,M2,0.9,btc_ret,1053,estimated,240.39720289710365,0.9978328961998524
clock_UTC_quote,full_macro,all,1,linear,M2,0.9,vixy_ret,1053,estimated,-8.108873581428108,-0.1639935116423491
clock_UTC_quote,full_macro,all,1,linear,M2,0.9,account_ls,1053,estimated,0.935019774196836,0.5572324944507127
clock_UTC_quote,full_macro,all,1,pca,M0,0.1,e_origin,1053,estimated,0.5092667383366342,4.752569499514144
clock_UTC_quote,full_macro,all,1,pca,M0,0.1,downside,1053,estimated,-79758.44015543541,-1.379735375963592
clock_UTC_quote,full_macro,all,1,pca,M0,0.1,dxy_ret,1053,estimated,47.589069576362064,0.0473192456296389
clock_UTC_quote,full_macro,all,1,pca,M0,0.1,fx_ret,1053,estimated,227.4370567738703,0.2887653421975066
clock_UTC_quote,full_macro,all,1,pca,M0,0.5,e_origin,1053,estimated,0.3268360051267413,3.050092834222434
clock_UTC_quote,full_macro,all,1,pca,M0,0.5,downside,1053,estimated,-77444.64315689496,-1.3397091722732597
clock_UTC_quote,full_macro,all,1,pca,M0,0.5,dxy_ret,1053,estimated,-327.2533022005494,-0.3253978177717935
clock_UTC_quote,full_macro,all,1,pca,M0,0.5,fx_ret,1053,estimated,-398.3474757467317,-0.5057616677738038
clock_UTC_quote,full_macro,all,1,pca,M0,0.9,e_origin,1053,estimated,0.2947375873079701,2.750544581755737
clock_UTC_quote,full_macro,all,1,pca,M0,0.9,downside,1053,estimated,19269.669555090724,0.3333445929543472
clock_UTC_quote,full_macro,all,1,pca,M0,0.9,dxy_ret,1053,estimated,-249.9159850734625,-0.2484989933557843
clock_UTC_quote,full_macro,all,1,pca,M0,0.9,fx_ret,1053,estimated,-361.2331608269191,-0.4586394969179725
clock_UTC_quote,full_macro,all,1,pca,M1,0.1,e_origin,1053,estimated,0.4979254703119172,4.646730730863881
clock_UTC_quote,full_macro,all,1,pca,M1,0.1,downside,1053,estimated,-76994.26805134473,-1.3319181665267832
clock_UTC_quote,full_macro,all,1,pca,M1,0.1,dxy_ret,1053,estimated,25.6433948905074,0.0254980001164903
clock_UTC_quote,full_macro,all,1,pca,M1,0.1,fx_ret,1053,estimated,54.23794062943016,0.0688631734340348
clock_UTC_quote,full_macro,all,1,pca,M1,0.1,btc_vol,1053,estimated,-362.2878185190571,-0.7042713351045063
clock_UTC_quote,full_macro,all,1,pca,M1,0.1,btc_ret,1053,estimated,277.12832345684313,1.1502952375544588
clock_UTC_quote,full_macro,all,1,pca,M1,0.1,vixy_ret,1053,estimated,-3.537130896452159,-0.0715347835951439
clock_UTC_quote,full_macro,all,1,pca,M1,0.5,e_origin,1053,estimated,0.3278549889256572,3.059602175710245
clock_UTC_quote,full_macro,all,1,pca,M1,0.5,downside,1053,estimated,-93270.32993240294,-1.6134765610353066
clock_UTC_quote,full_macro,all,1,pca,M1,0.5,dxy_ret,1053,estimated,-453.7741805404107,-0.4512013388899139
clock_UTC_quote,full_macro,all,1,pca,M1,0.5,fx_ret,1053,estimated,-305.833754278703,-0.3883016688773121
clock_UTC_quote,full_macro,all,1,pca,M1,0.5,btc_vol,1053,estimated,250.2642780493309,0.4865025767392628
clock_UTC_quote,full_macro,all,1,pca,M1,0.5,btc_ret,1053,estimated,154.200271627029,0.6400494755268056
clock_UTC_quote,full_macro,all,1,pca,M1,0.5,vixy_ret,1053,estimated,-1.654592392937571,-0.0334624056140189
clock_UTC_quote,full_macro,all,1,pca,M1,0.9,e_origin,1053,estimated,0.2861811960966631,2.6706947882475496
clock_UTC_quote,full_macro,all,1,pca,M1,0.9,downside,1053,estimated,-30814.817552698736,-0.5330632569852842
clock_UTC_quote,full_macro,all,1,pca,M1,0.9,dxy_ret,1053,estimated,-43.97275129493951,-0.0437234314110187
clock_UTC_quote,full_macro,all,1,pca,M1,0.9,fx_ret,1053,estimated,-367.1928776153009,-0.4662062482741879
clock_UTC_quote,full_macro,all,1,pca,M1,0.9,btc_vol,1053,estimated,598.5966091171664,1.163645067657171
clock_UTC_quote,full_macro,all,1,pca,M1,0.9,btc_ret,1053,estimated,225.46444813733365,0.9358505030995417
clock_UTC_quote,full_macro,all,1,pca,M1,0.9,vixy_ret,1053,estimated,-10.524077429515216,-0.2128384907140494
clock_UTC_quote,full_macro,all,1,pca,M2,0.1,e_origin,1053,estimated,0.4968031108253124,4.636256668723184
clock_UTC_quote,full_macro,all,1,pca,M2,0.1,downside,1053,estimated,-90186.30179030728,-1.5601261855788142
clock_UTC_quote,full_macro,all,1,pca,M2,0.1,dxy_ret,1053,estimated,103.49005875397636,0.1029032833379368
clock_UTC_quote,full_macro,all,1,pca,M2,0.1,fx_ret,1053,estimated,223.70885339579064,0.2840318306953618
clock_UTC_quote,full_macro,all,1,pca,M2,0.1,btc_vol,1053,estimated,-302.1792261706365,-0.5874229167460848
clock_UTC_quote,full_macro,all,1,pca,M2,0.1,btc_ret,1053,estimated,277.4649644091966,1.1516925558777096
clock_UTC_quote,full_macro,all,1,pca,M2,0.1,vixy_ret,1053,estimated,-11.146082060730151,-0.2254178857072535
clock_UTC_quote,full_macro,all,1,pca,M2,0.1,account_ls,1053,estimated,1.1746842402472628,0.700062445146882
clock_UTC_quote,full_macro,all,1,pca,M2,0.5,e_origin,1053,estimated,0.3196972247084063,2.983472441556064
clock_UTC_quote,full_macro,all,1,pca,M2,0.5,downside,1053,estimated,-101157.23283507592,-1.7499115128774068
clock_UTC_quote,full_macro,all,1,pca,M2,0.5,dxy_ret,1053,estimated,-448.21202751962505,-0.4456707225663931
clock_UTC_quote,full_macro,all,1,pca,M2,0.5,fx_ret,1053,estimated,-262.39804720280114,-0.333153545720609
clock_UTC_quote,full_macro,all,1,pca,M2,0.5,btc_vol,1053,estimated,209.2846145064474,0.4068399414526119
clock_UTC_quote,full_macro,all,1,pca,M2,0.5,btc_ret,1053,estimated,137.77343444504186,0.5718654936702383
clock_UTC_quote,full_macro,all,1,pca,M2,0.5,vixy_ret,1053,estimated,-2.069526036581066,-0.0418540058327595
clock_UTC_quote,full_macro,all,1,pca,M2,0.5,account_ls,1053,estimated,0.9156714007093628,0.545701676900624
clock_UTC_quote,full_macro,all,1,pca,M2,0.9,e_origin,1053,estimated,0.2912615592135132,2.7181056575975884
clock_UTC_quote,full_macro,all,1,pca,M2,0.9,downside,1053,estimated,-22632.91161805342,-0.391525069442542
clock_UTC_quote,full_macro,all,1,pca,M2,0.9,dxy_ret,1053,estimated,-158.79092224938947,-0.1578905980000073
clock_UTC_quote,full_macro,all,1,pca,M2,0.9,fx_ret,1053,estimated,-279.397164704565,-0.3547364665167263
clock_UTC_quote,full_macro,all,1,pca,M2,0.9,btc_vol,1053,estimated,467.7565258581827,0.9092977906809178
clock_UTC_quote,full_macro,all,1,pca,M2,0.9,btc_ret,1053,estimated,267.2425428326469,1.1092616606552288
clock_UTC_quote,full_macro,all,1,pca,M2,0.9,vixy_ret,1053,estimated,-10.250103109470036,-0.2072976458121214
clock_UTC_quote,full_macro,all,1,pca,M2,0.9,account_ls,1053,estimated,0.8933957459713312,0.5324263227340681
clock_UTC_quote,full_macro,all,1,ml,M0,0.1,e_origin,1053,estimated,0.5285598288941195,5.018701989046144
clock_UTC_quote,full_macro,all,1,ml,M0,0.1,downside,1053,estimated,-71829.45938195364,-1.2425725221366113
clock_UTC_quote,full_macro,all,1,ml,M0,0.1,dxy_ret,1053,estimated,121.87620966210424,0.1211851871185785
clock_UTC_quote,full_macro,all,1,ml,M0,0.1,fx_ret,1053,estimated,-76.1787483011183,-0.0967203086136552
clock_UTC_quote,full_macro,all,1,ml,M0,0.5,e_origin,1053,estimated,0.330070912037434,3.13403980441423
clock_UTC_quote,full_macro,all,1,ml,M0,0.5,downside,1053,estimated,-61255.49593185136,-1.059654307991247
clock_UTC_quote,full_macro,all,1,ml,M0,0.5,dxy_ret,1053,estimated,-228.8185822788041,-0.2275212101405448
clock_UTC_quote,full_macro,all,1,ml,M0,0.5,fx_ret,1053,estimated,-335.2882833119359,-0.4256985965204818
clock_UTC_quote,full_macro,all,1,ml,M0,0.9,e_origin,1053,estimated,0.3404132743133745,3.232241051062688
clock_UTC_quote,full_macro,all,1,ml,M0,0.9,downside,1053,estimated,42112.7412668341,0.7285052063633305
clock_UTC_quote,full_macro,all,1,ml,M0,0.9,dxy_ret,1053,estimated,-111.96856516846282,-0.1113337177038743
clock_UTC_quote,full_macro,all,1,ml,M0,0.9,fx_ret,1053,estimated,-340.6103971345082,-0.4324558155989769
clock_UTC_quote,full_macro,all,1,ml,M1,0.1,e_origin,1053,estimated,0.522064504109907,4.957028555629474
clock_UTC_quote,full_macro,all,1,ml,M1,0.1,downside,1053,estimated,-46855.96338335405,-0.8105578560573514
clock_UTC_quote,full_macro,all,1,ml,M1,0.1,dxy_ret,1053,estimated,76.34400464072633,0.0759111438845866
clock_UTC_quote,full_macro,all,1,ml,M1,0.1,fx_ret,1053,estimated,58.77842942301574,0.0746280026963448
clock_UTC_quote,full_macro,all,1,ml,M1,0.1,btc_vol,1053,estimated,-522.5333081740963,-1.0157814085183972
clock_UTC_quote,full_macro,all,1,ml,M1,0.1,btc_ret,1053,estimated,164.4097902218451,0.6824268134720898
clock_UTC_quote,full_macro,all,1,ml,M1,0.1,vixy_ret,1053,estimated,2.175954299620342,0.0440064064613475
clock_UTC_quote,full_macro,all,1,ml,M1,0.5,e_origin,1053,estimated,0.333446848333991,3.1660944882555504
clock_UTC_quote,full_macro,all,1,ml,M1,0.5,downside,1053,estimated,-61602.7883783823,-1.0656620944192396
clock_UTC_quote,full_macro,all,1,ml,M1,0.5,dxy_ret,1053,estimated,-485.7964435515532,-0.483042039759464
clock_UTC_quote,full_macro,all,1,ml,M1,0.5,fx_ret,1053,estimated,-265.5383688661237,-0.3371406535058684
clock_UTC_quote,full_macro,all,1,ml,M1,0.5,btc_vol,1053,estimated,111.6745584153498,0.2170903528412382
clock_UTC_quote,full_macro,all,1,ml,M1,0.5,btc_ret,1053,estimated,165.7211503123634,0.6878699643129207
clock_UTC_quote,full_macro,all,1,ml,M1,0.5,vixy_ret,1053,estimated,-1.7441554358077511,-0.0352737247530045
clock_UTC_quote,full_macro,all,1,ml,M1,0.9,e_origin,1053,estimated,0.3348229276554174,3.179160430179244
clock_UTC_quote,full_macro,all,1,ml,M1,0.9,downside,1053,estimated,-4126.582498243598,-0.0713854463999431
clock_UTC_quote,full_macro,all,1,ml,M1,0.9,dxy_ret,1053,estimated,-353.67517128080783,-0.3516698782288008
clock_UTC_quote,full_macro,all,1,ml,M1,0.9,fx_ret,1053,estimated,-282.8695123576136,-0.3591451309291321
clock_UTC_quote,full_macro,all,1,ml,M1,0.9,btc_vol,1053,estimated,574.6407822915186,1.117076010461162
clock_UTC_quote,full_macro,all,1,ml,M1,0.9,btc_ret,1053,estimated,196.2992043279848,0.8147923570481759
clock_UTC_quote,full_macro,all,1,ml,M1,0.9,vixy_ret,1053,estimated,-13.191593869475836,-0.2667862288258817
clock_UTC_quote,full_macro,all,1,ml,M2,0.1,e_origin,1053,estimated,0.5195604448263361,4.933252387596727
clock_UTC_quote,full_macro,all,1,ml,M2,0.1,downside,1053,estimated,-64785.74701868828,-1.1207238612705044
clock_UTC_quote,full_macro,all,1,ml,M2,0.1,dxy_ret,1053,estimated,225.3586215884313,0.2240808669854022
clock_UTC_quote,full_macro,all,1,ml,M2,0.1,fx_ret,1053,estimated,154.61422284534817,0.1963058685415943
clock_UTC_quote,full_macro,all,1,ml,M2,0.1,btc_vol,1053,estimated,-502.26289149751153,-0.9763766240177776
clock_UTC_quote,full_macro,all,1,ml,M2,0.1,btc_ret,1053,estimated,234.13578952207664,0.9718432250763412
clock_UTC_quote,full_macro,all,1,ml,M2,0.1,vixy_ret,1053,estimated,-11.264547018336668,-0.2278137159306953
clock_UTC_quote,full_macro,all,1,ml,M2,0.1,account_ls,1053,estimated,1.3841106229815452,0.8248717688374491
clock_UTC_quote,full_macro,all,1,ml,M2,0.5,e_origin,1053,estimated,0.3488977990301587,3.3128020372453246
clock_UTC_quote,full_macro,all,1,ml,M2,0.5,downside,1053,estimated,-105417.68737554643,-1.8236128018659583
clock_UTC_quote,full_macro,all,1,ml,M2,0.5,dxy_ret,1053,estimated,-346.6851785176991,-0.3447195178319413
clock_UTC_quote,full_macro,all,1,ml,M2,0.5,fx_ret,1053,estimated,-214.78648231468927,-0.2727035468396266
clock_UTC_quote,full_macro,all,1,ml,M2,0.5,btc_vol,1053,estimated,220.58742084893,0.4288120920642095
clock_UTC_quote,full_macro,all,1,ml,M2,0.5,btc_ret,1053,estimated,136.82713518613187,0.567937625463743
clock_UTC_quote,full_macro,all,1,ml,M2,0.5,vixy_ret,1053,estimated,-3.208022100812379,-0.0648789014226849
clock_UTC_quote,full_macro,all,1,ml,M2,0.5,account_ls,1053,estimated,1.9972124231691133,1.190254678267577
clock_UTC_quote,full_macro,all,1,ml,M2,0.9,e_origin,1053,estimated,0.3284081756846868,3.118252039653046
clock_UTC_quote,full_macro,all,1,ml,M2,0.9,downside,1053,estimated,-8297.693449053073,-0.1435411872179106
clock_UTC_quote,full_macro,all,1,ml,M2,0.9,dxy_ret,1053,estimated,-315.38281374173886,-0.3135946334665208
clock_UTC_quote,full_macro,all,1,ml,M2,0.9,fx_ret,1053,estimated,-443.935451486584,-0.5636424177331152
clock_UTC_quote,full_macro,all,1,ml,M2,0.9,btc_vol,1053,estimated,254.4704517021075,0.49467919042236
clock_UTC_quote,full_macro,all,1,ml,M2,0.9,btc_ret,1053,estimated,191.9203683458715,0.7966168269781092
clock_UTC_quote,full_macro,all,1,ml,M2,0.9,vixy_ret,1053,estimated,-8.16545670836294,-0.1651378463754741
clock_UTC_quote,full_macro,all,1,ml,M2,0.9,account_ls,1053,estimated,1.990797454763463,1.186431626664659
clock_UTC_quote,full_macro,all,1,joint_linear,M0,0.1,e_origin,1053,estimated,0.5092292070583087,4.785570872847311
clock_UTC_quote,full_macro,all,1,joint_linear,M0,0.1,downside,1053,estimated,-79885.22017530064,-1.3819285341802336
clock_UTC_quote,full_macro,all,1,joint_linear,M0,0.1,dxy_ret,1053,estimated,36.82577796054337,0.0366169805026624
clock_UTC_quote,full_macro,all,1,joint_linear,M0,0.1,fx_ret,1053,estimated,168.29422387421678,0.2136746748144045
clock_UTC_quote,full_macro,all,1,joint_linear,M0,0.5,e_origin,1053,estimated,0.3295438516734441,3.096946200326192
clock_UTC_quote,full_macro,all,1,joint_linear,M0,0.5,downside,1053,estimated,-78363.30753255528,-1.3556010795781903
clock_UTC_quote,full_macro,all,1,joint_linear,M0,0.5,dxy_ret,1053,estimated,-337.0166376620108,-0.3351057963680999
clock_UTC_quote,full_macro,all,1,joint_linear,M0,0.5,fx_ret,1053,estimated,-432.7148078498758,-0.5493961333087971
clock_UTC_quote,full_macro,all,1,joint_linear,M0,0.9,e_origin,1053,estimated,0.2898309730860712,2.723737451867873
clock_UTC_quote,full_macro,all,1,joint_linear,M0,0.9,downside,1053,estimated,14281.78309670729,0.2470595128485976
clock_UTC_quote,full_macro,all,1,joint_linear,M0,0.9,dxy_ret,1053,estimated,-165.06969136975871,-0.1641337673013487
clock_UTC_quote,full_macro,all,1,joint_linear,M0,0.9,fx_ret,1053,estimated,-356.1992324034686,-0.4522481722833036
clock_UTC_quote,full_macro,all,1,joint_linear,M1,0.1,e_origin,1053,estimated,0.4917816046838956,4.621603966458824
clock_UTC_quote,full_macro,all,1,joint_linear,M1,0.1,downside,1053,estimated,-78869.25571458403,-1.3643534398774777
clock_UTC_quote,full_macro,all,1,joint_linear,M1,0.1,dxy_ret,1053,estimated,2.595702728518607,0.0025809854255546
clock_UTC_quote,full_macro,all,1,joint_linear,M1,0.1,fx_ret,1053,estimated,70.99692148809939,0.0901412048647117
clock_UTC_quote,full_macro,all,1,joint_linear,M1,0.1,btc_vol,1053,estimated,-379.7198766339773,-0.7381584773562088
clock_UTC_quote,full_macro,all,1,joint_linear,M1,0.1,btc_ret,1053,estimated,298.5406238626812,1.239172718119005
clock_UTC_quote,full_macro,all,1,joint_linear,M1,0.1,vixy_ret,1053,estimated,-7.486240111446808,-0.1514013990408955
clock_UTC_quote,full_macro,all,1,joint_linear,M1,0.5,e_origin,1053,estimated,0.3216747285977228,3.02299473473064
clock_UTC_quote,full_macro,all,1,joint_linear,M1,0.5,downside,1053,estimated,-87344.67048974827,-1.5109690152130708
clock_UTC_quote,full_macro,all,1,joint_linear,M1,0.5,dxy_ret,1053,estimated,-473.7355908890655,-0.4710495705912368
clock_UTC_quote,full_macro,all,1,joint_linear,M1,0.5,fx_ret,1053,estimated,-331.0552537673647,-0.4203241327356044
clock_UTC_quote,full_macro,all,1,joint_linear,M1,0.5,btc_vol,1053,estimated,193.74350870541417,0.3766287260266139
clock_UTC_quote,full_macro,all,1,joint_linear,M1,0.5,btc_ret,1053,estimated,147.45275088936566,0.6120420857623206
clock_UTC_quote,full_macro,all,1,joint_linear,M1,0.5,vixy_ret,1053,estimated,-1.432537566514383,-0.0289715783250507
clock_UTC_quote,full_macro,all,1,joint_linear,M1,0.9,e_origin,1053,estimated,0.2765915038842557,2.59931721574243
clock_UTC_quote,full_macro,all,1,joint_linear,M1,0.9,downside,1053,estimated,-25759.068124883943,-0.4456042203746193
clock_UTC_quote,full_macro,all,1,joint_linear,M1,0.9,dxy_ret,1053,estimated,-154.9806961533256,-0.1541019753992902
clock_UTC_quote,full_macro,all,1,joint_linear,M1,0.9,fx_ret,1053,estimated,-357.4646049480284,-0.45385475188392
clock_UTC_quote,full_macro,all,1,joint_linear,M1,0.9,btc_vol,1053,estimated,535.5150743813724,1.0410173821047737
clock_UTC_quote,full_macro,all,1,joint_linear,M1,0.9,btc_ret,1053,estimated,239.1933737414052,0.9928360812682137
clock_UTC_quote,full_macro,all,1,joint_linear,M1,0.9,vixy_ret,1053,estimated,-7.674995079428772,-0.1552187714204819
clock_UTC_quote,full_macro,all,1,joint_linear,M2,0.1,e_origin,1053,estimated,0.4928622172933208,4.631759213166629
clock_UTC_quote,full_macro,all,1,joint_linear,M2,0.1,downside,1053,estimated,-92489.70187046964,-1.599972533744649
clock_UTC_quote,full_macro,all,1,joint_linear,M2,0.1,dxy_ret,1053,estimated,50.895278246911474,0.0506067085192744
clock_UTC_quote,full_macro,all,1,joint_linear,M2,0.1,fx_ret,1053,estimated,225.05652403845917,0.2857429000339289
clock_UTC_quote,full_macro,all,1,joint_linear,M2,0.1,btc_vol,1053,estimated,-302.7971571026167,-0.5886241468736862
clock_UTC_quote,full_macro,all,1,joint_linear,M2,0.1,btc_ret,1053,estimated,292.0471842529729,1.2122199600420844
clock_UTC_quote,full_macro,all,1,joint_linear,M2,0.1,vixy_ret,1053,estimated,-13.257809795157344,-0.2681253768678526
clock_UTC_quote,full_macro,all,1,joint_linear,M2,0.1,account_ls,1053,estimated,1.2034614138051785,0.7172124313262573
clock_UTC_quote,full_macro,all,1,joint_linear,M2,0.5,e_origin,1053,estimated,0.3273172554489953,3.0760213714090363
clock_UTC_quote,full_macro,all,1,joint_linear,M2,0.5,downside,1053,estimated,-102539.52346374768,-1.7738236565517884
clock_UTC_quote,full_macro,all,1,joint_linear,M2,0.5,dxy_ret,1053,estimated,-434.6380792441663,-0.4321737368440774
clock_UTC_quote,full_macro,all,1,joint_linear,M2,0.5,fx_ret,1053,estimated,-254.81600781777703,-0.3235270133136746
clock_UTC_quote,full_macro,all,1,joint_linear,M2,0.5,btc_vol,1053,estimated,183.84592682486215,0.3573882689949187
clock_UTC_quote,full_macro,all,1,joint_linear,M2,0.5,btc_ret,1053,estimated,143.8073457340128,0.5969108565294058
clock_UTC_quote,full_macro,all,1,joint_linear,M2,0.5,vixy_ret,1053,estimated,-2.0290193293617387,-0.0410347999226834
clock_UTC_quote,full_macro,all,1,joint_linear,M2,0.5,account_ls,1053,estimated,0.8458854123908656,0.5041121603774813
clock_UTC_quote,full_macro,all,1,joint_linear,M2,0.9,e_origin,1053,estimated,0.2874128640631077,2.701012847804976
clock_UTC_quote,full_macro,all,1,joint_linear,M2,0.9,downside,1053,estimated,-24219.92945432673,-0.418978773987468
clock_UTC_quote,full_macro,all,1,joint_linear,M2,0.9,dxy_ret,1053,estimated,-126.17869979951357,-0.1254632826863955
clock_UTC_quote,full_macro,all,1,joint_linear,M2,0.9,fx_ret,1053,estimated,-310.0091321310903,-0.3936029352208495
clock_UTC_quote,full_macro,all,1,joint_linear,M2,0.9,btc_vol,1053,estimated,490.05179474489006,0.9526387974239569
clock_UTC_quote,full_macro,all,1,joint_linear,M2,0.9,btc_ret,1053,estimated,241.26930391593064,1.0014527847630628
clock_UTC_quote,full_macro,all,1,joint_linear,M2,0.9,vixy_ret,1053,estimated,-7.113485109549409,-0.1438628178644161
clock_UTC_quote,full_macro,all,1,joint_linear,M2,0.9,account_ls,1053,estimated,0.9036010634417496,0.5385082631032838
clock_UTC_quote,full_macro,matched,1,linear,M0,,,0,insufficient,,
clock_UTC_quote,full_macro,matched,1,linear,M1,,,0,insufficient,,
clock_UTC_quote,full_macro,matched,1,linear,M2,,,0,insufficient,,
clock_UTC_quote,full_macro,matched,1,pca,M0,,,0,insufficient,,
clock_UTC_quote,full_macro,matched,1,pca,M1,,,0,insufficient,,
clock_UTC_quote,full_macro,matched,1,pca,M2,,,0,insufficient,,
clock_UTC_quote,full_macro,matched,1,ml,M0,,,0,insufficient,,
clock_UTC_quote,full_macro,matched,1,ml,M1,,,0,insufficient,,
clock_UTC_quote,full_macro,matched,1,ml,M2,,,0,insufficient,,
clock_UTC_quote,full_macro,matched,1,joint_linear,M0,,,0,insufficient,,
clock_UTC_quote,full_macro,matched,1,joint_linear,M1,,,0,insufficient,,
clock_UTC_quote,full_macro,matched,1,joint_linear,M2,,,0,insufficient,,
clock_UTC_quote,full_macro,all,6,linear,M0,0.1,e_origin,238,estimated,0.4231306656914408,3.8602764134626506
clock_UTC_quote,full_macro,all,6,linear,M0,0.1,downside,238,estimated,-190968.20099906804,-2.8208701720203244
clock_UTC_quote,full_macro,all,6,linear,M0,0.1,dxy_ret,238,estimated,981.8346518829388,0.671020555936159
clock_UTC_quote,full_macro,all,6,linear,M0,0.1,fx_ret,238,estimated,-284.35053609673594,-0.2537134900560889
clock_UTC_quote,full_macro,all,6,linear,M0,0.5,e_origin,238,estimated,0.2930615290568054,2.6736386654052176
clock_UTC_quote,full_macro,all,6,linear,M0,0.5,downside,238,estimated,-81540.32607083657,-1.2044658347656354
clock_UTC_quote,full_macro,all,6,linear,M0,0.5,dxy_ret,238,estimated,1240.9519582353312,0.8481104952938837
clock_UTC_quote,full_macro,all,6,linear,M0,0.5,fx_ret,238,estimated,-669.0807752553338,-0.5969913788441527
clock_UTC_quote,full_macro,all,6,linear,M0,0.9,e_origin,238,estimated,0.0389274059528575,0.3551398166605186
clock_UTC_quote,full_macro,all,6,linear,M0,0.9,downside,238,estimated,-29261.88314215024,-0.4322393618466291
clock_UTC_quote,full_macro,all,6,linear,M0,0.9,dxy_ret,238,estimated,332.0934411426288,0.2269644130719147
clock_UTC_quote,full_macro,all,6,linear,M0,0.9,fx_ret,238,estimated,1038.21420824248,0.9263529227509776
clock_UTC_quote,full_macro,all,6,linear,M1,0.1,e_origin,238,estimated,0.4724496568444199,4.310220021242788
clock_UTC_quote,full_macro,all,6,linear,M1,0.1,downside,238,estimated,61069.19851863539,0.9020783545593912
clock_UTC_quote,full_macro,all,6,linear,M1,0.1,dxy_ret,238,estimated,1039.4693354516353,0.7104101388311028
clock_UTC_quote,full_macro,all,6,linear,M1,0.1,fx_ret,238,estimated,-532.9753940256393,-0.4755505271362009
clock_UTC_quote,full_macro,all,6,linear,M1,0.1,btc_vol,238,estimated,-1519.2340207277518,-2.7662852136845606
clock_UTC_quote,full_macro,all,6,linear,M1,0.1,btc_ret,238,estimated,8.439645017481944,0.0339397730610761
clock_UTC_quote,full_macro,all,6,linear,M1,0.1,vixy_ret,238,estimated,-32.06553413051807,-0.4817408502543358
clock_UTC_quote,full_macro,all,6,linear,M1,0.5,e_origin,238,estimated,0.2633063066861697,2.4021778793924566
clock_UTC_quote,full_macro,all,6,linear,M1,0.5,downside,238,estimated,-80727.17512767189,-1.1924544463306852
clock_UTC_quote,full_macro,all,6,linear,M1,0.5,dxy_ret,238,estimated,1950.6469525846835,1.3331411761118082
clock_UTC_quote,full_macro,all,6,linear,M1,0.5,fx_ret,238,estimated,-931.602419365763,-0.8312279076610366
clock_UTC_quote,full_macro,all,6,linear,M1,0.5,btc_vol,238,estimated,-199.59796929023491,-0.3634363788565967
clock_UTC_quote,full_macro,all,6,linear,M1,0.5,btc_ret,238,estimated,-77.23428525545349,-0.3105953045032941
clock_UTC_quote,full_macro,all,6,linear,M1,0.5,vixy_ret,238,estimated,-128.7122957842765,-1.933726429034948
clock_UTC_quote,full_macro,all,6,linear,M1,0.9,e_origin,238,estimated,0.0434152809141143,0.3960832869977474
clock_UTC_quote,full_macro,all,6,linear,M1,0.9,downside,238,estimated,-303661.4450901472,-4.48550862586575
clock_UTC_quote,full_macro,all,6,linear,M1,0.9,dxy_ret,238,estimated,1937.7320543015755,1.3243146774654522
clock_UTC_quote,full_macro,all,6,linear,M1,0.9,fx_ret,238,estimated,433.3518960628296,0.386660856989276
clock_UTC_quote,full_macro,all,6,linear,M1,0.9,btc_vol,238,estimated,1374.137855948178,2.5020880131770284
clock_UTC_quote,full_macro,all,6,linear,M1,0.9,btc_ret,238,estimated,-243.8610083843461,-0.980679550604998
clock_UTC_quote,full_macro,all,6,linear,M1,0.9,vixy_ret,238,estimated,-129.45033124446292,-1.9448144037014807
clock_UTC_quote,full_macro,all,6,linear,M2,0.1,e_origin,238,estimated,0.4542527640172143,4.144207387617236
clock_UTC_quote,full_macro,all,6,linear,M2,0.1,downside,238,estimated,-57230.811537287365,-0.845379955099637
clock_UTC_quote,full_macro,all,6,linear,M2,0.1,dxy_ret,238,estimated,789.2932229066054,0.5394309278203999
clock_UTC_quote,full_macro,all,6,linear,M2,0.1,fx_ret,238,estimated,-128.0762954914722,-0.1142768512718458
clock_UTC_quote,full_macro,all,6,linear,M2,0.1,btc_vol,238,estimated,-1115.9921754395575,-2.0320454988411134
clock_UTC_quote,full_macro,all,6,linear,M2,0.1,btc_ret,238,estimated,-108.8355522347673,-0.4376788284546836
clock_UTC_quote,full_macro,all,6,linear,M2,0.1,vixy_ret,238,estimated,-54.66061437785761,-0.8212010671218487
clock_UTC_quote,full_macro,all,6,linear,M2,0.1,account_ls,238,estimated,1.7738762507564132,1.0500468681557955
clock_UTC_quote,full_macro,all,6,linear,M2,0.5,e_origin,238,estimated,0.257415055746667,2.348431226427966
