scenario,block_days,contrast,scope,sample,h,method,q,term,comparator_method,comparator_h,comparator_q,metric,point,ci_low,ci_high,successful
clock_FXUTC_USNY_quote,3,q10_minus_q50,full_macro,all,6,ml,0.1,e_origin,ml,6,0.5,coef_raw,0.0987411312700556,-0.08434968345960644,0.3767500415786315,199
clock_FXUTC_USNY_quote,3,q10_minus_q50,full_macro,all,6,ml,0.1,e_origin,ml,6,0.5,effect_bp_per_sd,1.0623460511202243,-0.9075098895866985,4.0534163806143955,199
clock_FXUTC_USNY_quote,3,method_minus_linear,full_macro,all,6,ml,0.1,downside,linear,6,0.1,coef_raw,23096.11054791084,-165853.8607535741,66472.32868536889,199
clock_FXUTC_USNY_quote,3,method_minus_linear,full_macro,all,6,ml,0.1,downside,linear,6,0.1,effect_bp_per_sd,0.4600964940474868,-3.303966687320088,1.3241920242747047,199
clock_FXUTC_USNY_quote,3,ML_minus_joint_linear,full_macro,all,6,ml,0.1,downside,joint_linear,6,0.1,coef_raw,17095.95651892341,-168005.0324837254,66865.76540754683,199
clock_FXUTC_USNY_quote,3,ML_minus_joint_linear,full_macro,all,6,ml,0.1,downside,joint_linear,6,0.1,effect_bp_per_sd,0.34056771768683963,-3.3468200746505463,1.3320296580671172,199
clock_FXUTC_USNY_quote,3,q10_minus_q50,full_macro,all,6,ml,0.1,downside,ml,6,0.5,coef_raw,127076.44950186173,-144232.44999935498,368753.60486099846,199
clock_FXUTC_USNY_quote,3,q10_minus_q50,full_macro,all,6,ml,0.1,downside,ml,6,0.5,effect_bp_per_sd,2.5314837652220086,-2.8732476160833644,7.345922613765134,199
clock_FXUTC_USNY_quote,3,method_minus_linear,full_macro,all,6,ml,0.1,btc_vol,linear,6,0.1,coef_raw,-506.82690701144975,-799.6784357039563,1021.8367145629575,199
clock_FXUTC_USNY_quote,3,method_minus_linear,full_macro,all,6,ml,0.1,btc_vol,linear,6,0.1,effect_bp_per_sd,-0.9952579726384609,-1.5703316609104871,2.006584738960002,199
clock_FXUTC_USNY_quote,3,ML_minus_joint_linear,full_macro,all,6,ml,0.1,btc_vol,joint_linear,6,0.1,coef_raw,-421.1370537075129,-901.3179192411632,954.9087160518866,199
clock_FXUTC_USNY_quote,3,ML_minus_joint_linear,full_macro,all,6,ml,0.1,btc_vol,joint_linear,6,0.1,effect_bp_per_sd,-0.8269884737323241,-1.7699215108688184,1.875157967434286,199
clock_FXUTC_USNY_quote,3,q10_minus_q50,full_macro,all,6,ml,0.1,btc_vol,ml,6,0.5,coef_raw,-2211.263339569699,-3250.036302238133,523.8957384919291,199
clock_FXUTC_USNY_quote,3,q10_minus_q50,full_macro,all,6,ml,0.1,btc_vol,ml,6,0.5,effect_bp_per_sd,-4.342266438234251,-6.382108953607409,1.028776103541849,199
clock_FXUTC_USNY_quote,3,method_minus_linear,full_macro,all,6,ml,0.1,account_ls,linear,6,0.1,coef_raw,1.9952049439559185,-0.6013365003581534,4.268282144331782,199
clock_FXUTC_USNY_quote,3,method_minus_linear,full_macro,all,6,ml,0.1,account_ls,linear,6,0.1,effect_bp_per_sd,1.363293349131716,-0.41088413198445056,2.9164526066419674,199
clock_FXUTC_USNY_quote,3,ML_minus_joint_linear,full_macro,all,6,ml,0.1,account_ls,joint_linear,6,0.1,coef_raw,1.967522722636855,-0.5909870716142946,4.369028021734772,199
clock_FXUTC_USNY_quote,3,ML_minus_joint_linear,full_macro,all,6,ml,0.1,account_ls,joint_linear,6,0.1,effect_bp_per_sd,1.3443785061589206,-0.40381252391904526,2.985290740304376,199
clock_FXUTC_USNY_quote,3,q10_minus_q50,full_macro,all,6,ml,0.1,account_ls,ml,6,0.5,coef_raw,0.3466630929785619,-3.430871741838464,4.630835363410737,199
clock_FXUTC_USNY_quote,3,q10_minus_q50,full_macro,all,6,ml,0.1,account_ls,ml,6,0.5,effect_bp_per_sd,0.23686964613773775,-2.34426274931868,3.1641797355135726,199
clock_FXUTC_USNY_quote,3,method_minus_linear,full_macro,all,6,ml,0.5,e_origin,linear,6,0.5,coef_raw,-0.0001572261883353021,-0.1329178506286291,0.11192951940456075,199
clock_FXUTC_USNY_quote,3,method_minus_linear,full_macro,all,6,ml,0.5,e_origin,linear,6,0.5,effect_bp_per_sd,-0.004716208997720184,-1.4304541316420063,1.2115005599270088,199
clock_FXUTC_USNY_quote,3,ML_minus_joint_linear,full_macro,all,6,ml,0.5,e_origin,joint_linear,6,0.5,coef_raw,-0.0062442538094898,-0.132458599978213,0.10042632784570456,199
clock_FXUTC_USNY_quote,3,ML_minus_joint_linear,full_macro,all,6,ml,0.5,e_origin,joint_linear,6,0.5,effect_bp_per_sd,-0.0708302913952269,-1.4262786267176797,1.0878286579440073,199
clock_FXUTC_USNY_quote,3,method_minus_linear,full_macro,all,6,ml,0.5,downside,linear,6,0.5,coef_raw,-5278.028338291435,-114131.46868344405,72530.59060168623,199
clock_FXUTC_USNY_quote,3,method_minus_linear,full_macro,all,6,ml,0.5,downside,linear,6,0.5,effect_bp_per_sd,-0.10514334562495575,-2.2736074324208273,1.4448783650305144,199
clock_FXUTC_USNY_quote,3,ML_minus_joint_linear,full_macro,all,6,ml,0.5,downside,joint_linear,6,0.5,coef_raw,-10117.12948976054,-115131.82836555137,64167.75386743907,199
clock_FXUTC_USNY_quote,3,ML_minus_joint_linear,full_macro,all,6,ml,0.5,downside,joint_linear,6,0.5,effect_bp_per_sd,-0.20154284412551537,-2.293535548956694,1.2782827014993359,199
clock_FXUTC_USNY_quote,3,method_minus_linear,full_macro,all,6,ml,0.5,btc_vol,linear,6,0.5,coef_raw,129.87071152607461,-523.6804396230132,938.7019946621425,199
clock_FXUTC_USNY_quote,3,method_minus_linear,full_macro,all,6,ml,0.5,btc_vol,linear,6,0.5,effect_bp_per_sd,0.2550276223902914,-1.0283533203138389,1.8433327654761176,199
clock_FXUTC_USNY_quote,3,ML_minus_joint_linear,full_macro,all,6,ml,0.5,btc_vol,joint_linear,6,0.5,coef_raw,181.6645572801212,-482.1611177322657,1059.8118203165448,199
clock_FXUTC_USNY_quote,3,ML_minus_joint_linear,full_macro,all,6,ml,0.5,btc_vol,joint_linear,6,0.5,effect_bp_per_sd,0.3567353991622081,-0.9468216660968792,2.081156602134961,199
clock_FXUTC_USNY_quote,3,method_minus_linear,full_macro,all,6,ml,0.5,account_ls,linear,6,0.5,coef_raw,0.5092426097276501,-0.007300940578096841,2.720591626554115,199
clock_FXUTC_USNY_quote,3,method_minus_linear,full_macro,all,6,ml,0.5,account_ls,linear,6,0.5,effect_bp_per_sd,0.3479577699720866,-0.004988622227845325,1.85893909366065,199
clock_FXUTC_USNY_quote,3,ML_minus_joint_linear,full_macro,all,6,ml,0.5,account_ls,joint_linear,6,0.5,coef_raw,0.4309636458015311,-0.13049724810938299,2.660817975137953,199
clock_FXUTC_USNY_quote,3,ML_minus_joint_linear,full_macro,all,6,ml,0.5,account_ls,joint_linear,6,0.5,effect_bp_per_sd,0.29447093834575244,-0.08916679510365338,1.8180966620719416,199
clock_FXUTC_USNY_quote,3,method_minus_linear,full_macro,all,6,joint_linear,0.1,e_origin,linear,6,0.1,coef_raw,0.001467867252697097,-0.019022376774860583,0.0212551886619043,199
clock_FXUTC_USNY_quote,3,method_minus_linear,full_macro,all,6,joint_linear,0.1,e_origin,linear,6,0.1,effect_bp_per_sd,0.016512347714987774,-0.2054819885473788,0.2308795324083294,199
clock_FXUTC_USNY_quote,3,q10_minus_q50,full_macro,all,6,joint_linear,0.1,e_origin,joint_linear,6,0.5,coef_raw,0.0721014889703548,-0.0985094323310451,0.3760261818850989,199
clock_FXUTC_USNY_quote,3,q10_minus_q50,full_macro,all,6,joint_linear,0.1,e_origin,joint_linear,6,0.5,effect_bp_per_sd,0.779951490299795,-1.0656170857549958,4.067630019036231,199
clock_FXUTC_USNY_quote,3,method_minus_linear,full_macro,all,6,joint_linear,0.1,downside,linear,6,0.1,coef_raw,6000.154028987432,-12464.513592688929,25705.05786164489,199
clock_FXUTC_USNY_quote,3,method_minus_linear,full_macro,all,6,joint_linear,0.1,downside,linear,6,0.1,effect_bp_per_sd,0.11952877636064718,-0.24830496858364623,0.5120692064967801,199
clock_FXUTC_USNY_quote,3,q10_minus_q50,full_macro,all,6,joint_linear,0.1,downside,joint_linear,6,0.5,coef_raw,99863.36349317778,-150184.0099761788,414437.0492945956,199
clock_FXUTC_USNY_quote,3,q10_minus_q50,full_macro,all,6,joint_linear,0.1,downside,joint_linear,6,0.5,effect_bp_per_sd,1.9893732034096536,-2.991808352696121,8.255980286736069,199
clock_FXUTC_USNY_quote,3,method_minus_linear,full_macro,all,6,joint_linear,0.1,btc_vol,linear,6,0.1,coef_raw,-85.68985330393684,-154.36519219430704,173.11871001648208,199
clock_FXUTC_USNY_quote,3,method_minus_linear,full_macro,all,6,joint_linear,0.1,btc_vol,linear,6,0.1,effect_bp_per_sd,-0.16826949890613685,-0.30312752954487676,0.33995388558346196,199
clock_FXUTC_USNY_quote,3,q10_minus_q50,full_macro,all,6,joint_linear,0.1,btc_vol,joint_linear,6,0.5,coef_raw,-1608.4617285820648,-3389.7560955899758,306.64961085971436,199
clock_FXUTC_USNY_quote,3,q10_minus_q50,full_macro,all,6,joint_linear,0.1,btc_vol,joint_linear,6,0.5,effect_bp_per_sd,-3.1585425653397183,-6.656477256365411,0.602169036001313,199
clock_FXUTC_USNY_quote,3,method_minus_linear,full_macro,all,6,joint_linear,0.1,account_ls,linear,6,0.1,coef_raw,0.027682221319063588,-0.39866062550220877,0.3484960709994288,199
clock_FXUTC_USNY_quote,3,method_minus_linear,full_macro,all,6,joint_linear,0.1,account_ls,linear,6,0.1,effect_bp_per_sd,0.018914842972795498,-0.2723987733461926,0.238122092284948,199
clock_FXUTC_USNY_quote,3,q10_minus_q50,full_macro,all,6,joint_linear,0.1,account_ls,joint_linear,6,0.5,coef_raw,-1.189895983856762,-4.983709562301921,4.148416313930346,199
clock_FXUTC_USNY_quote,3,q10_minus_q50,full_macro,all,6,joint_linear,0.1,account_ls,joint_linear,6,0.5,effect_bp_per_sd,-0.8130379216754304,-3.4052933363423223,2.8345500983961585,199
clock_FXUTC_USNY_quote,3,method_minus_linear,full_macro,all,6,joint_linear,0.5,e_origin,linear,6,0.5,coef_raw,0.006087027621154498,-0.03216975737867691,0.0512831629954351,199
clock_FXUTC_USNY_quote,3,method_minus_linear,full_macro,all,6,joint_linear,0.5,e_origin,linear,6,0.5,effect_bp_per_sd,0.06611408239750671,-0.34800752643743554,0.5554823661693912,199
clock_FXUTC_USNY_quote,3,method_minus_linear,full_macro,all,6,joint_linear,0.5,downside,linear,6,0.5,coef_raw,4839.101151469105,-13361.078355319256,27414.312027412387,199
clock_FXUTC_USNY_quote,3,method_minus_linear,full_macro,all,6,joint_linear,0.5,downside,linear,6,0.5,effect_bp_per_sd,0.09639949850055962,-0.266165391580714,0.546119175536992,199
clock_FXUTC_USNY_quote,3,method_minus_linear,full_macro,all,6,joint_linear,0.5,btc_vol,linear,6,0.5,coef_raw,-51.79384575404657,-261.81613067320285,128.3011954775631,199
clock_FXUTC_USNY_quote,3,method_minus_linear,full_macro,all,6,joint_linear,0.5,btc_vol,linear,6,0.5,effect_bp_per_sd,-0.10170777677191667,-0.5141293562221458,0.2519455576086955,199
clock_FXUTC_USNY_quote,3,method_minus_linear,full_macro,all,6,joint_linear,0.5,account_ls,linear,6,0.5,coef_raw,0.078278963926119,-0.3764635558860671,0.3259463845975553,199
clock_FXUTC_USNY_quote,3,method_minus_linear,full_macro,all,6,joint_linear,0.5,account_ls,linear,6,0.5,effect_bp_per_sd,0.053486831626334164,-0.2572318515371975,0.22271423276164082,199
clock_FXUTC_USNY_quote,3,h6_minus_h1,full_macro,matched,6,linear,0.1,e_origin,linear,1,0.1,coef_raw,-0.3481091812961579,-0.5092191640992199,0.007870173004269614,199
clock_FXUTC_USNY_quote,3,h6_minus_h1,full_macro,matched,6,linear,0.1,e_origin,linear,1,0.1,effect_bp_per_sd,-3.76398135937169,-5.506006576349532,0.08509739494029234,199
clock_FXUTC_USNY_quote,3,h6_minus_h1,full_macro,matched,6,linear,0.1,downside,linear,1,0.1,coef_raw,81314.94928343798,-77869.54534927645,637637.2511816829,199
clock_FXUTC_USNY_quote,3,h6_minus_h1,full_macro,matched,6,linear,0.1,downside,linear,1,0.1,effect_bp_per_sd,1.6198711467608204,-1.5512354226895861,12.70234064450762,199
clock_FXUTC_USNY_quote,3,h6_minus_h1,full_macro,matched,6,linear,0.1,btc_vol,linear,1,0.1,coef_raw,-2059.2267326108,-4970.5592339065815,526.8625334674532,199
clock_FXUTC_USNY_quote,3,h6_minus_h1,full_macro,matched,6,linear,0.1,btc_vol,linear,1,0.1,effect_bp_per_sd,-4.043711560591722,-9.760706540202463,1.0346020103982658,199
clock_FXUTC_USNY_quote,3,h6_minus_h1,full_macro,matched,6,linear,0.1,account_ls,linear,1,0.1,coef_raw,1.2232442675807353,-3.7894606355370146,7.088675763755876,199
clock_FXUTC_USNY_quote,3,h6_minus_h1,full_macro,matched,6,linear,0.1,account_ls,linear,1,0.1,effect_bp_per_sd,0.8358242993573688,-2.589281114641323,4.843584891945359,199
clock_FXUTC_USNY_quote,3,method_minus_linear,full_macro,matched,6,pca,0.1,e_origin,linear,6,0.1,coef_raw,0.0008520863974008919,-0.008827658871657708,0.012293663531345532,199
clock_FXUTC_USNY_quote,3,method_minus_linear,full_macro,matched,6,pca,0.1,e_origin,linear,6,0.1,effect_bp_per_sd,0.0022192395400688625,-0.10195253075378871,0.12474404003489582,199
clock_FXUTC_USNY_quote,3,h6_minus_h1,full_macro,matched,6,pca,0.1,e_origin,pca,1,0.1,coef_raw,-0.3473278382378564,-0.5055237867171519,-0.0037041212340719488,199
clock_FXUTC_USNY_quote,3,h6_minus_h1,full_macro,matched,6,pca,0.1,e_origin,pca,1,0.1,effect_bp_per_sd,-3.737384043023104,-5.43963462137304,-0.03985780023817997,199
clock_FXUTC_USNY_quote,3,method_minus_linear,full_macro,matched,6,pca,0.1,downside,linear,6,0.1,coef_raw,-1078.4372021187373,-9206.854121287208,15538.675656129626,199
clock_FXUTC_USNY_quote,3,method_minus_linear,full_macro,matched,6,pca,0.1,downside,linear,6,0.1,effect_bp_per_sd,-0.02148349501167829,-0.1834092928167969,0.30954520141803515,199
clock_FXUTC_USNY_quote,3,h6_minus_h1,full_macro,matched,6,pca,0.1,downside,pca,1,0.1,coef_raw,76518.26510798752,-76930.91132854192,621017.9294739263,199
clock_FXUTC_USNY_quote,3,h6_minus_h1,full_macro,matched,6,pca,0.1,downside,pca,1,0.1,effect_bp_per_sd,1.5243166347749293,-1.5325369400494984,12.371267945694365,199
clock_FXUTC_USNY_quote,3,method_minus_linear,full_macro,matched,6,pca,0.1,btc_vol,linear,6,0.1,coef_raw,34.10473917320314,-49.86558032088867,100.69735433863558,199
clock_FXUTC_USNY_quote,3,method_minus_linear,full_macro,matched,6,pca,0.1,btc_vol,linear,6,0.1,effect_bp_per_sd,0.06697160923644185,-0.09792123442547788,0.19773978717918195,199
clock_FXUTC_USNY_quote,3,h6_minus_h1,full_macro,matched,6,pca,0.1,btc_vol,pca,1,0.1,coef_raw,-1989.0291412637062,-4962.210380477798,607.9022786406789,199
clock_FXUTC_USNY_quote,3,h6_minus_h1,full_macro,matched,6,pca,0.1,btc_vol,pca,1,0.1,effect_bp_per_sd,-3.9058642768707874,-9.744311864184995,1.19374007384449,199
clock_FXUTC_USNY_quote,3,method_minus_linear,full_macro,matched,6,pca,0.1,account_ls,linear,6,0.1,coef_raw,0.008592401382471387,-0.24336792310470587,0.2185146656167595,199
clock_FXUTC_USNY_quote,3,method_minus_linear,full_macro,matched,6,pca,0.1,account_ls,linear,6,0.1,effect_bp_per_sd,0.00587105785462208,-0.1662896195028553,0.14930776471133828,199
clock_FXUTC_USNY_quote,3,h6_minus_h1,full_macro,matched,6,pca,0.1,account_ls,pca,1,0.1,coef_raw,1.1985428735408912,-3.7860658405159695,7.168790243563607,199
clock_FXUTC_USNY_quote,3,h6_minus_h1,full_macro,matched,6,pca,0.1,account_ls,pca,1,0.1,effect_bp_per_sd,0.8189462105621228,-2.5869615025694523,4.8983259038007505,199
clock_FXUTC_USNY_quote,3,method_minus_linear,full_macro,matched,6,ml,0.1,e_origin,linear,6,0.1,coef_raw,0.021863255742908094,-0.11497154564700704,0.1365677742142666,199
clock_FXUTC_USNY_quote,3,method_minus_linear,full_macro,matched,6,ml,0.1,e_origin,linear,6,0.1,effect_bp_per_sd,0.22807661714019,-1.2521715685202806,1.4581053110936975,199
clock_FXUTC_USNY_quote,3,ML_minus_joint_linear,full_macro,matched,6,ml,0.1,e_origin,joint_linear,6,0.1,coef_raw,0.020395388490210997,-0.12664168559638805,0.12209875504952968,199
clock_FXUTC_USNY_quote,3,ML_minus_joint_linear,full_macro,matched,6,ml,0.1,e_origin,joint_linear,6,0.1,effect_bp_per_sd,0.21156426942520223,-1.378797358153474,1.3121484078357102,199
clock_FXUTC_USNY_quote,3,h6_minus_h1,full_macro,matched,6,ml,0.1,e_origin,ml,1,0.1,coef_raw,-0.3338154408048144,-0.49683181865249726,0.013904887094230923,199
clock_FXUTC_USNY_quote,3,h6_minus_h1,full_macro,matched,6,ml,0.1,e_origin,ml,1,0.1,effect_bp_per_sd,-3.5914872635199044,-5.345364326167324,0.1496013029811062,199
clock_FXUTC_USNY_quote,3,method_minus_linear,full_macro,matched,6,ml,0.1,downside,linear,6,0.1,coef_raw,23096.11054791084,-165853.8607535741,66472.32868536889,199
clock_FXUTC_USNY_quote,3,method_minus_linear,full_macro,matched,6,ml,0.1,downside,linear,6,0.1,effect_bp_per_sd,0.4600964940474868,-3.303966687320088,1.3241920242747047,199
clock_FXUTC_USNY_quote,3,ML_minus_joint_linear,full_macro,matched,6,ml,0.1,downside,joint_linear,6,0.1,coef_raw,17095.95651892341,-168005.0324837254,66865.76540754683,199
clock_FXUTC_USNY_quote,3,ML_minus_joint_linear,full_macro,matched,6,ml,0.1,downside,joint_linear,6,0.1,effect_bp_per_sd,0.34056771768683963,-3.3468200746505463,1.3320296580671172,199
clock_FXUTC_USNY_quote,3,h6_minus_h1,full_macro,matched,6,ml,0.1,downside,ml,1,0.1,coef_raw,92880.23942627819,-114572.95153296037,610633.1982639101,199
clock_FXUTC_USNY_quote,3,h6_minus_h1,full_macro,matched,6,ml,0.1,downside,ml,1,0.1,effect_bp_per_sd,1.85026272876873,-2.2824021907773555,12.164394220724853,199
clock_FXUTC_USNY_quote,3,method_minus_linear,full_macro,matched,6,ml,0.1,btc_vol,linear,6,0.1,coef_raw,-506.82690701144975,-799.6784357039563,1021.8367145629575,199
clock_FXUTC_USNY_quote,3,method_minus_linear,full_macro,matched,6,ml,0.1,btc_vol,linear,6,0.1,effect_bp_per_sd,-0.9952579726384609,-1.5703316609104871,2.006584738960002,199
clock_FXUTC_USNY_quote,3,ML_minus_joint_linear,full_macro,matched,6,ml,0.1,btc_vol,joint_linear,6,0.1,coef_raw,-421.1370537075129,-901.3179192411632,954.9087160518866,199
clock_FXUTC_USNY_quote,3,ML_minus_joint_linear,full_macro,matched,6,ml,0.1,btc_vol,joint_linear,6,0.1,effect_bp_per_sd,-0.8269884737323241,-1.7699215108688184,1.875157967434286,199
clock_FXUTC_USNY_quote,3,h6_minus_h1,full_macro,matched,6,ml,0.1,btc_vol,ml,1,0.1,coef_raw,-2694.395241561743,-5114.357683689176,404.1541373940752,199
clock_FXUTC_USNY_quote,3,h6_minus_h1,full_macro,matched,6,ml,0.1,btc_vol,ml,1,0.1,effect_bp_per_sd,-5.290994437165654,-10.043084116489954,0.793639054777307,199
clock_FXUTC_USNY_quote,3,method_minus_linear,full_macro,matched,6,ml,0.1,account_ls,linear,6,0.1,coef_raw,1.9952049439559185,-0.6013365003581534,4.268282144331782,199
clock_FXUTC_USNY_quote,3,method_minus_linear,full_macro,matched,6,ml,0.1,account_ls,linear,6,0.1,effect_bp_per_sd,1.363293349131716,-0.41088413198445056,2.9164526066419674,199
clock_FXUTC_USNY_quote,3,ML_minus_joint_linear,full_macro,matched,6,ml,0.1,account_ls,joint_linear,6,0.1,coef_raw,1.967522722636855,-0.5909870716142946,4.369028021734772,199
clock_FXUTC_USNY_quote,3,ML_minus_joint_linear,full_macro,matched,6,ml,0.1,account_ls,joint_linear,6,0.1,effect_bp_per_sd,1.3443785061589206,-0.40381252391904526,2.985290740304376,199
clock_FXUTC_USNY_quote,3,h6_minus_h1,full_macro,matched,6,ml,0.1,account_ls,ml,1,0.1,coef_raw,2.883376693734956,-1.6660117346530405,7.97611062346447,199
clock_FXUTC_USNY_quote,3,h6_minus_h1,full_macro,matched,6,ml,0.1,account_ls,ml,1,0.1,effect_bp_per_sd,1.9701676669948702,-1.1383606101760266,5.449955703973124,199
clock_FXUTC_USNY_quote,3,method_minus_linear,full_macro,matched,6,joint_linear,0.1,e_origin,linear,6,0.1,coef_raw,0.001467867252697097,-0.019022376774860583,0.0212551886619043,199
clock_FXUTC_USNY_quote,3,method_minus_linear,full_macro,matched,6,joint_linear,0.1,e_origin,linear,6,0.1,effect_bp_per_sd,0.016512347714987774,-0.2054819885473788,0.2308795324083294,199
clock_FXUTC_USNY_quote,3,h6_minus_h1,full_macro,matched,6,joint_linear,0.1,e_origin,joint_linear,1,0.1,coef_raw,-0.3520551452641924,-0.5225547313083679,0.0024530670921904334,199
clock_FXUTC_USNY_quote,3,h6_minus_h1,full_macro,matched,6,joint_linear,0.1,e_origin,joint_linear,1,0.1,effect_bp_per_sd,-3.8083254470572223,-5.652689663798008,0.026535836661375146,199
clock_FXUTC_USNY_quote,3,method_minus_linear,full_macro,matched,6,joint_linear,0.1,downside,linear,6,0.1,coef_raw,6000.154028987432,-12464.513592688929,25705.05786164489,199
clock_FXUTC_USNY_quote,3,method_minus_linear,full_macro,matched,6,joint_linear,0.1,downside,linear,6,0.1,effect_bp_per_sd,0.11952877636064718,-0.24830496858364623,0.5120692064967801,199
clock_FXUTC_USNY_quote,3,h6_minus_h1,full_macro,matched,6,joint_linear,0.1,downside,joint_linear,1,0.1,coef_raw,82293.34811189982,-81510.47995043371,642324.3905711705,199
clock_FXUTC_USNY_quote,3,h6_minus_h1,full_macro,matched,6,joint_linear,0.1,downside,joint_linear,1,0.1,effect_bp_per_sd,1.6393617822001358,-1.6237663036608052,12.795712920144316,199
clock_FXUTC_USNY_quote,3,method_minus_linear,full_macro,matched,6,joint_linear,0.1,btc_vol,linear,6,0.1,coef_raw,-85.68985330393684,-154.36519219430704,173.11871001648208,199
clock_FXUTC_USNY_quote,3,method_minus_linear,full_macro,matched,6,joint_linear,0.1,btc_vol,linear,6,0.1,effect_bp_per_sd,-0.16826949890613685,-0.30312752954487676,0.33995388558346196,199
clock_FXUTC_USNY_quote,3,h6_minus_h1,full_macro,matched,6,joint_linear,0.1,btc_vol,joint_linear,1,0.1,coef_raw,-2221.516334918092,-4912.945014950921,492.12368739684223,199
clock_FXUTC_USNY_quote,3,h6_minus_h1,full_macro,matched,6,joint_linear,0.1,btc_vol,joint_linear,1,0.1,effect_bp_per_sd,-4.3624002851605805,-9.647569273889836,0.9663852029759736,199
clock_FXUTC_USNY_quote,3,method_minus_linear,full_macro,matched,6,joint_linear,0.1,account_ls,linear,6,0.1,coef_raw,0.027682221319063588,-0.39866062550220877,0.3484960709994288,199
clock_FXUTC_USNY_quote,3,method_minus_linear,full_macro,matched,6,joint_linear,0.1,account_ls,linear,6,0.1,effect_bp_per_sd,0.018914842972795498,-0.2723987733461926,0.238122092284948,199
clock_FXUTC_USNY_quote,3,h6_minus_h1,full_macro,matched,6,joint_linear,0.1,account_ls,joint_linear,1,0.1,coef_raw,1.3750671734603999,-3.9436833439335177,7.0511576951255535,199
clock_FXUTC_USNY_quote,3,h6_minus_h1,full_macro,matched,6,joint_linear,0.1,account_ls,joint_linear,1,0.1,effect_bp_per_sd,0.9395625937409106,-2.6946591577736556,4.817949363329148,199
clock_FXUTC_USNY_quote,3,h12_minus_h1,full_macro,matched,12,linear,0.1,e_origin,linear,1,0.1,coef_raw,-0.3354453047574082,-0.5937635584768693,0.06772166462165245,199
clock_FXUTC_USNY_quote,3,h12_minus_h1,full_macro,matched,12,linear,0.1,e_origin,linear,1,0.1,effect_bp_per_sd,-3.6270513449096886,-6.42015518711573,0.7322503885488131,199
clock_FXUTC_USNY_quote,3,h12_minus_h1,full_macro,matched,12,linear,0.1,downside,linear,1,0.1,coef_raw,174331.88379652303,-112259.18980612452,617565.1689972689,199
clock_FXUTC_USNY_quote,3,h12_minus_h1,full_macro,matched,12,linear,0.1,downside,linear,1,0.1,effect_bp_per_sd,3.472856971700349,-2.236309856036833,12.302485672298143,199
clock_FXUTC_USNY_quote,3,h12_minus_h1,full_macro,matched,12,linear,0.1,btc_vol,linear,1,0.1,coef_raw,-2211.6079825950924,-4232.932277252967,1330.6260035140265,199
clock_FXUTC_USNY_quote,3,h12_minus_h1,full_macro,matched,12,linear,0.1,btc_vol,linear,1,0.1,effect_bp_per_sd,-4.342943215086451,-8.312225610546593,2.6129554691686274,199
clock_FXUTC_USNY_quote,3,h12_minus_h1,full_macro,matched,12,linear,0.1,account_ls,linear,1,0.1,coef_raw,1.76935580338718,-3.979923950211111,5.6771517136783105,199
clock_FXUTC_USNY_quote,3,h12_minus_h1,full_macro,matched,12,linear,0.1,account_ls,linear,1,0.1,effect_bp_per_sd,1.2089740486622613,-2.7194218156932912,3.8791118660341306,199
clock_FXUTC_USNY_quote,3,method_minus_linear,full_macro,matched,12,pca,0.1,e_origin,linear,12,0.1,coef_raw,0.048156087621205296,-0.00863939796334277,0.017563218871544533,199
clock_FXUTC_USNY_quote,3,method_minus_linear,full_macro,matched,12,pca,0.1,e_origin,linear,12,0.1,effect_bp_per_sd,0.5105671578254176,-0.10274729512817844,0.1925019058323661,199
clock_FXUTC_USNY_quote,3,h12_minus_h1,full_macro,matched,12,pca,0.1,e_origin,pca,1,0.1,coef_raw,-0.2873599604753023,-0.5889871869363124,0.06849518773245465,199
clock_FXUTC_USNY_quote,3,h12_minus_h1,full_macro,matched,12,pca,0.1,e_origin,pca,1,0.1,effect_bp_per_sd,-3.0921061102757537,-6.337733609747024,0.7370351393482018,199
clock_FXUTC_USNY_quote,3,method_minus_linear,full_macro,matched,12,pca,0.1,downside,linear,12,0.1,coef_raw,-342.14486561845115,-10078.506843844718,11014.362663256647,199
clock_FXUTC_USNY_quote,3,method_minus_linear,full_macro,matched,12,pca,0.1,downside,linear,12,0.1,effect_bp_per_sd,-0.006815851214464708,-0.20077344427614033,0.21941658250290838,199
clock_FXUTC_USNY_quote,3,h12_minus_h1,full_macro,matched,12,pca,0.1,downside,pca,1,0.1,coef_raw,170271.49195757287,-134536.58948381583,586714.141043345,199
clock_FXUTC_USNY_quote,3,h12_minus_h1,full_macro,matched,12,pca,0.1,downside,pca,1,0.1,effect_bp_per_sd,3.391970103511671,-2.6800968506885154,11.687903846067435,199
clock_FXUTC_USNY_quote,3,method_minus_linear,full_macro,matched,12,pca,0.1,btc_vol,linear,12,0.1,coef_raw,-77.95506636534492,-109.6491983107642,102.69636226387738,199
clock_FXUTC_USNY_quote,3,method_minus_linear,full_macro,matched,12,pca,0.1,btc_vol,linear,12,0.1,effect_bp_per_sd,-0.15308066764876171,-0.21531855807674857,0.20166524683304204,199
clock_FXUTC_USNY_quote,3,h12_minus_h1,full_macro,matched,12,pca,0.1,btc_vol,pca,1,0.1,coef_raw,-2253.470196786547,-4136.791935948356,1443.1759773000404,199
clock_FXUTC_USNY_quote,3,h12_minus_h1,full_macro,matched,12,pca,0.1,btc_vol,pca,1,0.1,effect_bp_per_sd,-4.42514820825072,-8.123434447623124,2.833970291351794,199
