scenario,block_days,scope,sample,h,method,q,term,metric,point,ci_low,ci_high,successful
clock_NY_quote,7,core,matched,12,linear,0.1,e_origin,coef_raw,0.2491156177542557,0.07333794751058562,0.4994987269319018,199
clock_NY_quote,7,core,matched,12,linear,0.1,e_origin,effect_bp_per_sd,2.321829878996521,0.6835309617654333,4.655473146028403,199
clock_NY_quote,7,core,matched,12,linear,0.1,downside,coef_raw,18567.12970769437,-421943.43725391006,274802.8169869863,199
clock_NY_quote,7,core,matched,12,linear,0.1,downside,effect_bp_per_sd,0.2987956859884858,-6.7902191004986205,4.422325771719464,199
clock_NY_quote,7,core,matched,12,linear,0.1,btc_vol,coef_raw,-1403.597305200842,-3374.5851081932005,262.8430744658975,199
clock_NY_quote,7,core,matched,12,linear,0.1,btc_vol,effect_bp_per_sd,-2.692546376237324,-6.473528319484682,0.5042166760009283,199
clock_NY_quote,7,core,matched,12,linear,0.1,account_ls,coef_raw,2.704547378024694,0.2704441664966828,4.768333842093711,199
clock_NY_quote,7,core,matched,12,linear,0.1,account_ls,effect_bp_per_sd,1.7080535541581667,0.17079867912071175,3.0114353449963724,199
clock_NY_quote,7,core,matched,12,pca,0.1,e_origin,coef_raw,0.2500927083550106,0.07193142584734008,0.5068041979843386,199
clock_NY_quote,7,core,matched,12,pca,0.1,e_origin,effect_bp_per_sd,2.3193806800372903,0.6670980553380579,4.700144490810455,199
clock_NY_quote,7,core,matched,12,pca,0.1,downside,coef_raw,10913.714101100217,-430603.39351921243,274413.16098434286,199
clock_NY_quote,7,core,matched,12,pca,0.1,downside,effect_bp_per_sd,0.1756313842181582,-6.929581382857696,4.416055145379134,199
clock_NY_quote,7,core,matched,12,pca,0.1,btc_vol,coef_raw,-1403.6506515058752,-3375.3718282900813,238.69267301009734,199
clock_NY_quote,7,core,matched,12,pca,0.1,btc_vol,effect_bp_per_sd,-2.69264871142974,-6.475037499032207,0.4578885192827972,199
clock_NY_quote,7,core,matched,12,pca,0.1,account_ls,coef_raw,2.568381646383844,0.39610150821768053,4.766722453699783,199
clock_NY_quote,7,core,matched,12,pca,0.1,account_ls,effect_bp_per_sd,1.622058254621736,0.25015741799012475,3.010417674647633,199
clock_NY_quote,7,core,matched,12,ml,0.1,e_origin,coef_raw,0.2646212255969128,0.04905336384178625,0.4816204911781589,199
clock_NY_quote,7,core,matched,12,ml,0.1,e_origin,effect_bp_per_sd,2.439969002424865,0.45230191557250304,4.440834505080062,199
clock_NY_quote,7,core,matched,12,ml,0.1,downside,coef_raw,-14316.303305164742,-427500.88977004506,274923.50057520746,199
clock_NY_quote,7,core,matched,12,ml,0.1,downside,effect_bp_per_sd,-0.2303883117223677,-6.879653647628372,4.424267899344886,199
clock_NY_quote,7,core,matched,12,ml,0.1,btc_vol,coef_raw,-1324.9073725981057,-3325.001112772139,333.0368775648119,199
clock_NY_quote,7,core,matched,12,ml,0.1,btc_vol,effect_bp_per_sd,-2.541594039629966,-6.37841043439353,0.6388707320239656,199
clock_NY_quote,7,core,matched,12,ml,0.1,account_ls,coef_raw,3.6727310929162233,1.109267324770201,6.136443382480307,199
clock_NY_quote,7,core,matched,12,ml,0.1,account_ls,effect_bp_per_sd,2.3195087827614627,0.7005564080630292,3.875463234440018,199
clock_NY_quote,7,core,matched,12,joint_linear,0.1,e_origin,coef_raw,0.2550293303349954,0.07961053399904953,0.5072302865187166,199
clock_NY_quote,7,core,matched,12,joint_linear,0.1,e_origin,effect_bp_per_sd,2.3883000508808307,0.7455371590037456,4.750112928225484,199
clock_NY_quote,7,core,matched,12,joint_linear,0.1,downside,coef_raw,16142.056037937282,-429340.301961284,274484.14355343574,199
clock_NY_quote,7,core,matched,12,joint_linear,0.1,downside,effect_bp_per_sd,0.2597696457692804,-6.909254799564584,4.417197448242272,199
clock_NY_quote,7,core,matched,12,joint_linear,0.1,btc_vol,coef_raw,-1443.0080754164524,-3385.6140873653176,309.93294523527015,199
clock_NY_quote,7,core,matched,12,joint_linear,0.1,btc_vol,effect_bp_per_sd,-2.768148777392959,-6.494685411902463,0.5945500361660901,199
clock_NY_quote,7,core,matched,12,joint_linear,0.1,account_ls,coef_raw,2.5915511999210894,0.28599770160076354,4.818618500854846,199
clock_NY_quote,7,core,matched,12,joint_linear,0.1,account_ls,effect_bp_per_sd,1.6366909575239328,0.18062149499375146,3.043192559092329,199
clock_NY_quote,7,full_macro,all,6,linear,0.1,e_origin,coef_raw,0.4253015778324497,0.009326004582160131,0.5439766607414963,199
clock_NY_quote,7,full_macro,all,6,linear,0.1,e_origin,effect_bp_per_sd,3.5245844027348188,0.07728701703303992,4.508075572333233,199
clock_NY_quote,7,full_macro,all,6,linear,0.1,downside,coef_raw,-294074.14444979123,-560618.6639110708,171346.09157682868,199
clock_NY_quote,7,full_macro,all,6,linear,0.1,downside,effect_bp_per_sd,-4.737527651558947,-9.031553682585626,2.7603815641479246,199
clock_NY_quote,7,full_macro,all,6,linear,0.1,btc_vol,coef_raw,850.0370872631177,-2052.481687305268,2428.577948806055,199
clock_NY_quote,7,full_macro,all,6,linear,0.1,btc_vol,effect_bp_per_sd,1.5825629670329149,-3.8212232825049868,4.521423337783793,199
clock_NY_quote,7,full_macro,all,6,linear,0.1,account_ls,coef_raw,2.6026413735460703,-2.289997266168036,5.577421879834818,199
clock_NY_quote,7,full_macro,all,6,linear,0.1,account_ls,effect_bp_per_sd,1.460217934252367,-1.2848082380598742,3.1292253856434695,199
clock_NY_quote,7,full_macro,all,6,linear,0.5,e_origin,coef_raw,0.2569408541773754,0.03471486761498911,0.4844187732063904,199
clock_NY_quote,7,full_macro,all,6,linear,0.5,e_origin,effect_bp_per_sd,2.1293354510330778,0.2876911051268135,4.014503922456197,199
clock_NY_quote,7,full_macro,all,6,linear,0.5,downside,coef_raw,-164590.35462003687,-261203.34549820737,86017.64035443602,199
clock_NY_quote,7,full_macro,all,6,linear,0.5,downside,effect_bp_per_sd,-2.6515467983464576,-4.207979842269813,1.385742192546172,199
clock_NY_quote,7,full_macro,all,6,linear,0.5,btc_vol,coef_raw,681.7773845780634,-956.8560072214216,1659.3586975453109,199
clock_NY_quote,7,full_macro,all,6,linear,0.5,btc_vol,effect_bp_per_sd,1.2693041947942962,-1.7814338980045867,3.089323587296991,199
clock_NY_quote,7,full_macro,all,6,linear,0.5,account_ls,coef_raw,1.2515525141567756,-2.194023817560047,5.555886982933357,199
clock_NY_quote,7,full_macro,all,6,linear,0.5,account_ls,effect_bp_per_sd,0.7021864193069215,-1.2309621137748017,3.1171431821607265,199
clock_NY_quote,7,full_macro,all,6,pca,0.1,e_origin,coef_raw,0.4283882000479924,0.002177496984586231,0.5398792869592427,199
clock_NY_quote,7,full_macro,all,6,pca,0.1,e_origin,effect_bp_per_sd,3.533375243447095,0.017960144413772326,4.452961371900416,199
clock_NY_quote,7,full_macro,all,6,pca,0.1,downside,coef_raw,-292087.77513364685,-565387.7144234595,164622.3862190849,199
clock_NY_quote,7,full_macro,all,6,pca,0.1,downside,effect_bp_per_sd,-4.705527287912394,-9.108382975811644,2.65206282666475,199
clock_NY_quote,7,full_macro,all,6,pca,0.1,btc_vol,coef_raw,861.0344891432377,-2030.3876649939614,2480.589565149482,199
clock_NY_quote,7,full_macro,all,6,pca,0.1,btc_vol,effect_bp_per_sd,1.6030374630400153,-3.780089569603999,4.6182563573237445,199
clock_NY_quote,7,full_macro,all,6,pca,0.1,account_ls,coef_raw,2.5327826018186443,-2.2925498760420693,5.42969021352091,199
clock_NY_quote,7,full_macro,all,6,pca,0.1,account_ls,effect_bp_per_sd,1.4210235095505712,-1.286240385706146,3.0463401941602344,199
clock_NY_quote,7,full_macro,all,6,pca,0.5,e_origin,coef_raw,0.2585023513780141,0.031746701392574614,0.48550330206831094,199
clock_NY_quote,7,full_macro,all,6,pca,0.5,e_origin,effect_bp_per_sd,2.132145116577932,0.2618489695772758,4.004464520609584,199
clock_NY_quote,7,full_macro,all,6,pca,0.5,downside,coef_raw,-164160.3661641224,-255295.9002160776,83647.33769785232,199
clock_NY_quote,7,full_macro,all,6,pca,0.5,downside,effect_bp_per_sd,-2.6446196942871825,-4.112811035686956,1.3475566716832652,199
clock_NY_quote,7,full_macro,all,6,pca,0.5,btc_vol,coef_raw,683.5470195726625,-917.9831509614331,1665.437304200404,199
clock_NY_quote,7,full_macro,all,6,pca,0.5,btc_vol,effect_bp_per_sd,1.272598826110484,-1.7090620642791614,3.1006404791451843,199
clock_NY_quote,7,full_macro,all,6,pca,0.5,account_ls,coef_raw,1.28927102069511,-2.08217846622437,5.550348573466999,199
clock_NY_quote,7,full_macro,all,6,pca,0.5,account_ls,effect_bp_per_sd,0.72334847423324,-1.1682110219251423,3.1140358447794756,199
clock_NY_quote,7,full_macro,all,6,ml,0.1,e_origin,coef_raw,0.3014763762527342,-0.03344271281794174,0.5518953132771985,199
clock_NY_quote,7,full_macro,all,6,ml,0.1,e_origin,effect_bp_per_sd,2.4942067344742744,-0.2766818434213649,4.5659995791736385,199
clock_NY_quote,7,full_macro,all,6,ml,0.1,downside,coef_raw,-270774.13180162275,-566569.3843251957,177090.44089901494,199
clock_NY_quote,7,full_macro,all,6,ml,0.1,downside,effect_bp_per_sd,-4.362164987803181,-9.127419650541972,2.8529228985960393,199
clock_NY_quote,7,full_macro,all,6,ml,0.1,btc_vol,coef_raw,389.54687179534966,-2148.7075883453695,2139.231882998365,199
clock_NY_quote,7,full_macro,all,6,ml,0.1,btc_vol,effect_bp_per_sd,0.725241830579111,-4.00037258050297,3.9827311145088595,199
clock_NY_quote,7,full_macro,all,6,ml,0.1,account_ls,coef_raw,4.449383950495025,-1.3099746012688396,6.91244175105294,199
clock_NY_quote,7,full_macro,all,6,ml,0.1,account_ls,effect_bp_per_sd,2.496337108495011,-0.7349642657765093,3.8782413577825445,199
clock_NY_quote,7,full_macro,all,6,ml,0.5,e_origin,coef_raw,0.2405481879651459,0.0010646093425872526,0.44423737933306656,199
clock_NY_quote,7,full_macro,all,6,ml,0.5,e_origin,effect_bp_per_sd,1.9901291034667232,0.008807840351774036,3.675312397641599,199
clock_NY_quote,7,full_macro,all,6,ml,0.5,downside,coef_raw,-157805.00823092487,-245598.50250244563,117478.59074113928,199
clock_NY_quote,7,full_macro,all,6,ml,0.5,downside,effect_bp_per_sd,-2.5422350252765464,-3.956586183269372,1.8925773741300407,199
clock_NY_quote,7,full_macro,all,6,ml,0.5,btc_vol,coef_raw,790.8177877769577,-1056.8165966926094,1548.3662957584206,199
clock_NY_quote,7,full_macro,all,6,ml,0.5,btc_vol,effect_bp_per_sd,1.4723109889666697,-1.967536280395009,2.88268264501114,199
clock_NY_quote,7,full_macro,all,6,ml,0.5,account_ls,coef_raw,1.698453314567271,-1.7532105366149393,5.897782908658089,199
clock_NY_quote,7,full_macro,all,6,ml,0.5,account_ls,effect_bp_per_sd,0.952921142201924,-0.9836428076901289,3.3089646783781856,199
clock_NY_quote,7,full_macro,all,6,joint_linear,0.1,e_origin,coef_raw,0.4433965792107887,0.01313636060137287,0.5779858179321452,199
clock_NY_quote,7,full_macro,all,6,joint_linear,0.1,e_origin,effect_bp_per_sd,3.6880085836373753,0.10926338390307638,4.807472041278559,199
clock_NY_quote,7,full_macro,all,6,joint_linear,0.1,downside,coef_raw,-291575.9851646553,-560559.1377494182,190613.68780505095,199
clock_NY_quote,7,full_macro,all,6,joint_linear,0.1,downside,effect_bp_per_sd,-4.697282363373298,-9.030594717500998,3.070782092834528,199
clock_NY_quote,7,full_macro,all,6,joint_linear,0.1,btc_vol,coef_raw,849.6669362646624,-2077.663420057362,2468.772290992905,199
clock_NY_quote,7,full_macro,all,6,joint_linear,0.1,btc_vol,effect_bp_per_sd,1.5818738356160118,-3.868105563638737,4.596255457913945,199
clock_NY_quote,7,full_macro,all,6,joint_linear,0.1,account_ls,coef_raw,2.105340318343894,-2.214368419165442,5.502742355945457,199
clock_NY_quote,7,full_macro,all,6,joint_linear,0.1,account_ls,effect_bp_per_sd,1.1812060323784457,-1.2423764993414697,3.087326266843211,199
clock_NY_quote,7,full_macro,all,6,joint_linear,0.5,e_origin,coef_raw,0.2747620571989585,0.014319245414099145,0.4897447314671974,199
clock_NY_quote,7,full_macro,all,6,joint_linear,0.5,e_origin,effect_bp_per_sd,2.285369064441728,0.11910218182649195,4.0735153542615725,199
clock_NY_quote,7,full_macro,all,6,joint_linear,0.5,downside,coef_raw,-148168.3611093156,-254061.0230563705,85323.7996316953,199
clock_NY_quote,7,full_macro,all,6,joint_linear,0.5,downside,effect_bp_per_sd,-2.3869888634884786,-4.09291719326386,1.3745644345834245,199
clock_NY_quote,7,full_macro,all,6,joint_linear,0.5,btc_vol,coef_raw,494.7052685513774,-939.899451259986,1619.3023464803211,199
clock_NY_quote,7,full_macro,all,6,joint_linear,0.5,btc_vol,effect_bp_per_sd,0.9210212699380088,-1.7498649018806767,3.0147483731801272,199
clock_NY_quote,7,full_macro,all,6,joint_linear,0.5,account_ls,coef_raw,1.312815378342706,-2.1128085748148293,5.512920267327512,199
clock_NY_quote,7,full_macro,all,6,joint_linear,0.5,account_ls,effect_bp_per_sd,0.736558090293646,-1.185396114864377,3.0930366074550104,199
clock_FXUTC_USNY_quote,3,core,matched,1,linear,0.1,e_origin,coef_raw,0.4287216371347704,0.24275329117233116,0.6423974813942995,199
clock_FXUTC_USNY_quote,3,core,matched,1,linear,0.1,e_origin,effect_bp_per_sd,4.331897103909948,2.4528322993491947,6.490924525780876,199
clock_FXUTC_USNY_quote,3,core,matched,1,linear,0.1,downside,coef_raw,-220799.58096817663,-413705.72891194,28040.48289222804,199
clock_FXUTC_USNY_quote,3,core,matched,1,linear,0.1,downside,effect_bp_per_sd,-3.4723380138960334,-6.5060183663778774,0.44097019680810884,199
clock_FXUTC_USNY_quote,3,core,matched,1,linear,0.1,btc_vol,coef_raw,-72.54550571120333,-1146.5055353625714,955.5845995386089,199
clock_FXUTC_USNY_quote,3,core,matched,1,linear,0.1,btc_vol,effect_bp_per_sd,-0.1403642144810031,-2.218309008829983,1.8489068394993202,199
clock_FXUTC_USNY_quote,3,core,matched,1,linear,0.1,account_ls,coef_raw,0.9580597609717836,-1.2905451058641668,2.5981840550160795,199
clock_FXUTC_USNY_quote,3,core,matched,1,linear,0.1,account_ls,effect_bp_per_sd,0.605352475256669,-0.815434178628719,1.6416691452327006,199
clock_FXUTC_USNY_quote,3,core,matched,1,pca,0.1,e_origin,coef_raw,0.4367777838420336,0.24097130896328814,0.6412158995130828,199
clock_FXUTC_USNY_quote,3,core,matched,1,pca,0.1,e_origin,effect_bp_per_sd,4.393295111059251,2.4237910276975985,6.449619876919174,199
clock_FXUTC_USNY_quote,3,core,matched,1,pca,0.1,downside,coef_raw,-214256.77128277483,-420904.2659236915,25608.466420042027,199
clock_FXUTC_USNY_quote,3,core,matched,1,pca,0.1,downside,effect_bp_per_sd,-3.3694444907802343,-6.619223987515107,0.40272382328799805,199
clock_FXUTC_USNY_quote,3,core,matched,1,pca,0.1,btc_vol,coef_raw,-71.45764678869116,-1134.392530430363,950.1524924251327,199
clock_FXUTC_USNY_quote,3,core,matched,1,pca,0.1,btc_vol,effect_bp_per_sd,-0.1382593775014052,-2.1948722375834993,1.8383965612886328,199
clock_FXUTC_USNY_quote,3,core,matched,1,pca,0.1,account_ls,coef_raw,0.8946257920234825,-1.3037983230553014,2.629837488190391,199
clock_FXUTC_USNY_quote,3,core,matched,1,pca,0.1,account_ls,effect_bp_per_sd,0.5652715620584581,-0.8238082573225469,1.6616694467827884,199
clock_FXUTC_USNY_quote,3,core,matched,1,ml,0.1,e_origin,coef_raw,0.4718351195256822,0.25999438141879455,0.6471603872482835,199
clock_FXUTC_USNY_quote,3,core,matched,1,ml,0.1,e_origin,effect_bp_per_sd,4.750589569535088,2.617708062400015,6.515821434759995,199
clock_FXUTC_USNY_quote,3,core,matched,1,ml,0.1,downside,coef_raw,-209495.64895820597,-383778.22845633735,8070.969534418417,199
clock_FXUTC_USNY_quote,3,core,matched,1,ml,0.1,downside,effect_bp_per_sd,-3.294570136563084,-6.0353725570098895,0.1269256680672643,199
clock_FXUTC_USNY_quote,3,core,matched,1,ml,0.1,btc_vol,coef_raw,9.432477517348673,-970.267453694669,1053.601107455816,199
clock_FXUTC_USNY_quote,3,core,matched,1,ml,0.1,btc_vol,effect_bp_per_sd,0.018250369672837,-1.877315867319168,2.038553462058395,199
clock_FXUTC_USNY_quote,3,core,matched,1,ml,0.1,account_ls,coef_raw,1.7356039691010658,-0.4294698348319235,3.2626141398517268,199
clock_FXUTC_USNY_quote,3,core,matched,1,ml,0.1,account_ls,effect_bp_per_sd,1.0966457433667052,-0.2713615978400689,2.0614909693768246,199
clock_FXUTC_USNY_quote,3,core,matched,1,joint_linear,0.1,e_origin,coef_raw,0.4293988482472303,0.24083871919791724,0.6393794140794302,199
clock_FXUTC_USNY_quote,3,core,matched,1,joint_linear,0.1,e_origin,effect_bp_per_sd,4.349788258110034,2.4396838443828246,6.4768805952611626,199
clock_FXUTC_USNY_quote,3,core,matched,1,joint_linear,0.1,downside,coef_raw,-221784.615807272,-411765.36627681664,20673.66535300792,199
clock_FXUTC_USNY_quote,3,core,matched,1,joint_linear,0.1,downside,effect_bp_per_sd,-3.487828867192968,-6.475503838636751,0.32511816271137356,199
clock_FXUTC_USNY_quote,3,core,matched,1,joint_linear,0.1,btc_vol,coef_raw,-71.31328234287518,-1139.698756057999,977.4146406405337,199
clock_FXUTC_USNY_quote,3,core,matched,1,joint_linear,0.1,btc_vol,effect_bp_per_sd,-0.1379800548633274,-2.2051389547947227,1.89114455693364,199
clock_FXUTC_USNY_quote,3,core,matched,1,joint_linear,0.1,account_ls,coef_raw,0.9726960810195864,-1.216827063331169,2.545626246802442,199
clock_FXUTC_USNY_quote,3,core,matched,1,joint_linear,0.1,account_ls,effect_bp_per_sd,0.6146004709773109,-0.768855247609675,1.6084603616136919,199
clock_FXUTC_USNY_quote,3,core,all,6,linear,0.1,e_origin,coef_raw,0.3283474968718088,0.1461473105918325,0.4659818587212454,199
clock_FXUTC_USNY_quote,3,core,all,6,linear,0.1,e_origin,effect_bp_per_sd,3.188386575824785,1.4191493086539857,4.524871719989842,199
clock_FXUTC_USNY_quote,3,core,all,6,linear,0.1,downside,coef_raw,-63828.747896714274,-273665.1781569319,128058.3674204072,199
clock_FXUTC_USNY_quote,3,core,all,6,linear,0.1,downside,effect_bp_per_sd,-1.0414117626790564,-4.465043494656416,2.089364033223556,199
clock_FXUTC_USNY_quote,3,core,all,6,linear,0.1,btc_vol,coef_raw,-378.3134748000165,-1661.0016644218886,593.2350985005958,199
clock_FXUTC_USNY_quote,3,core,all,6,linear,0.1,btc_vol,effect_bp_per_sd,-0.7340731443528496,-3.2229798719753115,1.151103471339493,199
clock_FXUTC_USNY_quote,3,core,all,6,linear,0.1,account_ls,coef_raw,1.5158690957393826,-0.6651073439536854,3.912142995548828,199
clock_FXUTC_USNY_quote,3,core,all,6,linear,0.1,account_ls,effect_bp_per_sd,0.96034159475382,-0.42136240468931235,2.478442006509692,199
clock_FXUTC_USNY_quote,3,core,all,6,linear,0.5,e_origin,coef_raw,0.2233490922327112,0.12235282203438323,0.3536107736189415,199
clock_FXUTC_USNY_quote,3,core,all,6,linear,0.5,e_origin,effect_bp_per_sd,2.1688097341441,1.1880952314401527,3.43370317853777,199
clock_FXUTC_USNY_quote,3,core,all,6,linear,0.5,downside,coef_raw,-73640.14464304537,-179741.57042692747,15035.342347151352,199
clock_FXUTC_USNY_quote,3,core,all,6,linear,0.5,downside,effect_bp_per_sd,-1.2014917316058196,-2.932612527319278,0.24531238497059693,199
clock_FXUTC_USNY_quote,3,core,all,6,linear,0.5,btc_vol,coef_raw,-39.34722271241341,-592.29552344162,741.0865244864611,199
clock_FXUTC_USNY_quote,3,core,all,6,linear,0.5,btc_vol,effect_bp_per_sd,-0.0763486934038541,-1.1492803355966743,1.437991907517638,199
clock_FXUTC_USNY_quote,3,core,all,6,linear,0.5,account_ls,coef_raw,1.5763941409574351,0.42752825799169936,2.713507931257185,199
clock_FXUTC_USNY_quote,3,core,all,6,linear,0.5,account_ls,effect_bp_per_sd,0.9986857490153068,0.27085001616304427,1.7190762325091196,199
clock_FXUTC_USNY_quote,3,core,all,6,pca,0.1,e_origin,coef_raw,0.3262484781343441,0.14303807400042076,0.46259034077877353,199
clock_FXUTC_USNY_quote,3,core,all,6,pca,0.1,e_origin,effect_bp_per_sd,3.152861956815444,1.3823184845827006,4.470468323322281,199
clock_FXUTC_USNY_quote,3,core,all,6,pca,0.1,downside,coef_raw,-58050.28972733869,-272359.1293667235,136578.53369346092,199
clock_FXUTC_USNY_quote,3,core,all,6,pca,0.1,downside,effect_bp_per_sd,-0.9471320767062974,-4.443734372707842,2.228376651661529,199
clock_FXUTC_USNY_quote,3,core,all,6,pca,0.1,btc_vol,coef_raw,-353.0273683582602,-1640.585100870862,594.5812276998489,199
clock_FXUTC_USNY_quote,3,core,all,6,pca,0.1,btc_vol,effect_bp_per_sd,-0.6850084059795918,-3.1833639132503304,1.153715477942016,199
clock_FXUTC_USNY_quote,3,core,all,6,pca,0.1,account_ls,coef_raw,1.564426303536166,-0.7240207500195021,3.912737558250996,199
clock_FXUTC_USNY_quote,3,core,all,6,pca,0.1,account_ls,effect_bp_per_sd,0.991103819871689,-0.4586855445914617,2.4788186770910676,199
clock_FXUTC_USNY_quote,3,core,all,6,pca,0.5,e_origin,coef_raw,0.2277079291875802,0.12208977082628485,0.35654540959747805,199
clock_FXUTC_USNY_quote,3,core,all,6,pca,0.5,e_origin,effect_bp_per_sd,2.2005670993662494,1.1798742969032348,3.4456511926905167,199
clock_FXUTC_USNY_quote,3,core,all,6,pca,0.5,downside,coef_raw,-67017.23242766513,-177153.32973707226,13554.753389385482,199
clock_FXUTC_USNY_quote,3,core,all,6,pca,0.5,downside,effect_bp_per_sd,-1.0934341727226564,-2.8903835256878905,0.22115551510993217,199
clock_FXUTC_USNY_quote,3,core,all,6,pca,0.5,btc_vol,coef_raw,-70.30021997268184,-567.8379653319578,692.1215931512954,199
clock_FXUTC_USNY_quote,3,core,all,6,pca,0.5,btc_vol,effect_bp_per_sd,-0.1364093720196543,-1.101823298560806,1.3429811730276042,199
clock_FXUTC_USNY_quote,3,core,all,6,pca,0.5,account_ls,coef_raw,1.4814274771966796,0.434805372903073,2.6743770939500173,199
clock_FXUTC_USNY_quote,3,core,all,6,pca,0.5,account_ls,effect_bp_per_sd,0.9385219541462192,0.2754602533918642,1.6942858526476658,199
clock_FXUTC_USNY_quote,3,core,all,6,ml,0.1,e_origin,coef_raw,0.3241879562036224,0.15114655746571387,0.4378393284930872,199
clock_FXUTC_USNY_quote,3,core,all,6,ml,0.1,e_origin,effect_bp_per_sd,3.1520133784071063,1.4695671511401611,4.2570224914097965,199
clock_FXUTC_USNY_quote,3,core,all,6,ml,0.1,downside,coef_raw,-91286.10415188032,-296998.098553298,115291.24989709219,199
clock_FXUTC_USNY_quote,3,core,all,6,ml,0.1,downside,effect_bp_per_sd,-1.4893982063810367,-4.845736811682623,1.8810593617015476,199
clock_FXUTC_USNY_quote,3,core,all,6,ml,0.1,btc_vol,coef_raw,-428.402455669327,-1533.1531305020362,565.8793625168047,199
clock_FXUTC_USNY_quote,3,core,all,6,ml,0.1,btc_vol,effect_bp_per_sd,-0.8312649657744928,-2.974904713285659,1.098022858389285,199
clock_FXUTC_USNY_quote,3,core,all,6,ml,0.1,account_ls,coef_raw,2.657899307577192,0.4355080060981205,4.928323365916629,199
clock_FXUTC_USNY_quote,3,core,all,6,ml,0.1,account_ls,effect_bp_per_sd,1.683846756232435,0.27590538937686154,3.1222180952098477,199
clock_FXUTC_USNY_quote,3,core,all,6,ml,0.5,e_origin,coef_raw,0.2361874361037055,0.1362922009874631,0.34992180856889155,199
clock_FXUTC_USNY_quote,3,core,all,6,ml,0.5,e_origin,effect_bp_per_sd,2.296402269623349,1.325141272722684,3.402218376406274,199
clock_FXUTC_USNY_quote,3,core,all,6,ml,0.5,downside,coef_raw,-75805.79860159449,-169885.60988972607,10923.577779480664,199
clock_FXUTC_USNY_quote,3,core,all,6,ml,0.5,downside,effect_bp_per_sd,-1.2368259278832563,-2.7718054682093105,0.17822599949005627,199
clock_FXUTC_USNY_quote,3,core,all,6,ml,0.5,btc_vol,coef_raw,4.771123887365216,-660.6935733769486,740.7432922304923,199
clock_FXUTC_USNY_quote,3,core,all,6,ml,0.5,btc_vol,effect_bp_per_sd,0.0092578090588673,-1.2819987686637795,1.4373259053840488,199
clock_FXUTC_USNY_quote,3,core,all,6,ml,0.5,account_ls,coef_raw,2.407503882323635,1.148453259172523,3.591867699503621,199
clock_FXUTC_USNY_quote,3,core,all,6,ml,0.5,account_ls,effect_bp_per_sd,1.525214891064835,0.7275743251933023,2.275539467346649,199
clock_FXUTC_USNY_quote,3,core,all,6,joint_linear,0.1,e_origin,coef_raw,0.3290422153587279,0.15491074866745255,0.4691827565268496,199
clock_FXUTC_USNY_quote,3,core,all,6,joint_linear,0.1,e_origin,effect_bp_per_sd,3.203362345666604,1.5081203446169842,4.567688598423807,199
clock_FXUTC_USNY_quote,3,core,all,6,joint_linear,0.1,downside,coef_raw,-59182.43405638198,-264357.71778241603,132025.98760534837,199
clock_FXUTC_USNY_quote,3,core,all,6,joint_linear,0.1,downside,effect_bp_per_sd,-0.9656038227481272,-4.313185608765018,2.1540985998035986,199
clock_FXUTC_USNY_quote,3,core,all,6,joint_linear,0.1,btc_vol,coef_raw,-383.00826467690143,-1662.1277977407995,612.6635721421877,199
clock_FXUTC_USNY_quote,3,core,all,6,joint_linear,0.1,btc_vol,effect_bp_per_sd,-0.7431828361734295,-3.2251650022480587,1.1888021569165768,199
clock_FXUTC_USNY_quote,3,core,all,6,joint_linear,0.1,account_ls,coef_raw,1.4471369918891352,-0.47871111615742196,3.9188167715647033,199
clock_FXUTC_USNY_quote,3,core,all,6,joint_linear,0.1,account_ls,effect_bp_per_sd,0.9167980602838224,-0.30327565751498015,2.4826700132156327,199
clock_FXUTC_USNY_quote,3,core,all,6,joint_linear,0.5,e_origin,coef_raw,0.2361721451937052,0.12002625166871445,0.37054834909506346,199
clock_FXUTC_USNY_quote,3,core,all,6,joint_linear,0.5,e_origin,effect_bp_per_sd,2.2992337204635644,1.1685053076484062,3.6074417607660467,199
clock_FXUTC_USNY_quote,3,core,all,6,joint_linear,0.5,downside,coef_raw,-65817.24244843744,-178300.46869847807,13989.511436294708,199
clock_FXUTC_USNY_quote,3,core,all,6,joint_linear,0.5,downside,effect_bp_per_sd,-1.073855476278745,-2.909099919902118,0.22824890420011593,199
clock_FXUTC_USNY_quote,3,core,all,6,joint_linear,0.5,btc_vol,coef_raw,-48.55904476461181,-576.421174706841,711.6408907829723,199
clock_FXUTC_USNY_quote,3,core,all,6,joint_linear,0.5,btc_vol,effect_bp_per_sd,-0.0942231589714652,-1.1184780145943551,1.3808560919572528,199
clock_FXUTC_USNY_quote,3,core,all,6,joint_linear,0.5,account_ls,coef_raw,1.5084879536486056,0.44031960749349897,2.766699012614398,199
clock_FXUTC_USNY_quote,3,core,all,6,joint_linear,0.5,account_ls,effect_bp_per_sd,0.9556654536632174,0.27895366113749376,1.752774134287604,199
clock_FXUTC_USNY_quote,3,core,matched,6,linear,0.1,e_origin,coef_raw,0.2430376666823717,0.10022108296821554,0.44422333866625885,199
clock_FXUTC_USNY_quote,3,core,matched,6,linear,0.1,e_origin,effect_bp_per_sd,2.455705691643085,1.0126557221656058,4.488529683545348,199
clock_FXUTC_USNY_quote,3,core,matched,6,linear,0.1,downside,coef_raw,-29878.6470271715,-110786.88602860243,266050.8625712341,199
