scenario,method,info,algorithm,q,period,n,days,pinball,below_rate
clock_FXUTC_USNY_quote,ml,without_positioning,linear_qr,0.1,2026-03,153,17,2.820039518485238,0.3529411764705882
clock_FXUTC_USNY_quote,ml,without_positioning,linear_qr,0.5,all,577,67,3.856694340683046,0.5459272097053726
clock_FXUTC_USNY_quote,ml,without_positioning,linear_qr,0.5,2026-01,220,26,3.364841741861825,0.5545454545454546
clock_FXUTC_USNY_quote,ml,without_positioning,linear_qr,0.5,2026-02,204,24,4.065385085541131,0.4705882352941176
clock_FXUTC_USNY_quote,ml,without_positioning,linear_qr,0.5,2026-03,153,17,4.285679045190359,0.6339869281045751
clock_FXUTC_USNY_quote,ml,without_positioning,linear_qr,0.9,all,577,67,1.792423510819458,0.8804159445407279
clock_FXUTC_USNY_quote,ml,without_positioning,linear_qr,0.9,2026-01,220,26,1.5519242112063414,0.8909090909090909
clock_FXUTC_USNY_quote,ml,without_positioning,linear_qr,0.9,2026-02,204,24,1.8548373045165407,0.8235294117647058
clock_FXUTC_USNY_quote,ml,without_positioning,linear_qr,0.9,2026-03,153,17,2.055021105595148,0.9411764705882352
clock_FXUTC_USNY_quote,ml,without_positioning,quantile_lightgbm,0.1,all,577,67,1.9004459356217425,0.1889081455805892
clock_FXUTC_USNY_quote,ml,without_positioning,quantile_lightgbm,0.1,2026-01,220,26,1.630621362985262,0.1590909090909091
clock_FXUTC_USNY_quote,ml,without_positioning,quantile_lightgbm,0.1,2026-02,204,24,1.870112448747568,0.1225490196078431
clock_FXUTC_USNY_quote,ml,without_positioning,quantile_lightgbm,0.1,2026-03,153,17,2.3288736304083915,0.3202614379084967
clock_FXUTC_USNY_quote,ml,without_positioning,quantile_lightgbm,0.5,all,577,67,4.002759463622536,0.5580589254766031
clock_FXUTC_USNY_quote,ml,without_positioning,quantile_lightgbm,0.5,2026-01,220,26,3.4798815733704997,0.55
clock_FXUTC_USNY_quote,ml,without_positioning,quantile_lightgbm,0.5,2026-02,204,24,4.089189598868681,0.4656862745098039
clock_FXUTC_USNY_quote,ml,without_positioning,quantile_lightgbm,0.5,2026-03,153,17,4.639369844441061,0.6928104575163399
clock_FXUTC_USNY_quote,ml,without_positioning,quantile_lightgbm,0.9,all,577,67,1.8181285519560293,0.8526863084922011
clock_FXUTC_USNY_quote,ml,without_positioning,quantile_lightgbm,0.9,2026-01,220,26,1.5633587620868112,0.8727272727272727
clock_FXUTC_USNY_quote,ml,without_positioning,quantile_lightgbm,0.9,2026-02,204,24,1.904058642922348,0.7745098039215687
clock_FXUTC_USNY_quote,ml,without_positioning,quantile_lightgbm,0.9,2026-03,153,17,2.0698907428978544,0.9281045751633988
clock_FXUTC_USNY_quote,ml,with_positioning,linear_qr,0.1,all,577,67,1.9899355550296876,0.1958405545927209
clock_FXUTC_USNY_quote,ml,with_positioning,linear_qr,0.1,2026-01,220,26,1.5676343126557282,0.1545454545454545
clock_FXUTC_USNY_quote,ml,with_positioning,linear_qr,0.1,2026-02,204,24,1.82278049088053,0.1225490196078431
clock_FXUTC_USNY_quote,ml,with_positioning,linear_qr,0.1,2026-03,153,17,2.820039518485238,0.3529411764705882
clock_FXUTC_USNY_quote,ml,with_positioning,linear_qr,0.5,all,577,67,3.898120670306014,0.5649913344887348
clock_FXUTC_USNY_quote,ml,with_positioning,linear_qr,0.5,2026-01,220,26,3.4778832428229918,0.6090909090909091
clock_FXUTC_USNY_quote,ml,with_positioning,linear_qr,0.5,2026-02,204,24,4.072758824070502,0.4656862745098039
clock_FXUTC_USNY_quote,ml,with_positioning,linear_qr,0.5,2026-03,153,17,4.269532766242677,0.6339869281045751
clock_FXUTC_USNY_quote,ml,with_positioning,linear_qr,0.9,all,577,67,1.792423510819458,0.8804159445407279
clock_FXUTC_USNY_quote,ml,with_positioning,linear_qr,0.9,2026-01,220,26,1.5519242112063414,0.8909090909090909
clock_FXUTC_USNY_quote,ml,with_positioning,linear_qr,0.9,2026-02,204,24,1.8548373045165407,0.8235294117647058
clock_FXUTC_USNY_quote,ml,with_positioning,linear_qr,0.9,2026-03,153,17,2.055021105595148,0.9411764705882352
clock_FXUTC_USNY_quote,ml,with_positioning,quantile_lightgbm,0.1,all,577,67,1.890504350595157,0.1871750433275563
clock_FXUTC_USNY_quote,ml,with_positioning,quantile_lightgbm,0.1,2026-01,220,26,1.640344035644213,0.1636363636363636
clock_FXUTC_USNY_quote,ml,with_positioning,quantile_lightgbm,0.1,2026-02,204,24,1.8803131564840063,0.1225490196078431
clock_FXUTC_USNY_quote,ml,with_positioning,quantile_lightgbm,0.1,2026-03,153,17,2.263800251823148,0.3071895424836601
clock_FXUTC_USNY_quote,ml,with_positioning,quantile_lightgbm,0.5,all,577,67,4.019257421945191,0.5441941074523396
clock_FXUTC_USNY_quote,ml,with_positioning,quantile_lightgbm,0.5,2026-01,220,26,3.5044377645360822,0.5454545454545454
clock_FXUTC_USNY_quote,ml,with_positioning,quantile_lightgbm,0.5,2026-02,204,24,4.071142559067903,0.4362745098039216
clock_FXUTC_USNY_quote,ml,with_positioning,quantile_lightgbm,0.5,2026-03,153,17,4.690340798788137,0.6862745098039216
clock_FXUTC_USNY_quote,ml,with_positioning,quantile_lightgbm,0.9,all,577,67,1.8041546090442215,0.8596187175043327
clock_FXUTC_USNY_quote,ml,with_positioning,quantile_lightgbm,0.9,2026-01,220,26,1.5513551968123729,0.8818181818181818
clock_FXUTC_USNY_quote,ml,with_positioning,quantile_lightgbm,0.9,2026-02,204,24,1.8937329676704668,0.7794117647058824
clock_FXUTC_USNY_quote,ml,with_positioning,quantile_lightgbm,0.9,2026-03,153,17,2.0482192203596,0.934640522875817
clock_FXUTC_USNY_quote,joint_linear,without_positioning,linear_qr,0.1,all,577,67,1.8873064504640091,0.1906412478336221
clock_FXUTC_USNY_quote,joint_linear,without_positioning,linear_qr,0.1,2026-01,220,26,1.6676266524871637,0.1818181818181818
clock_FXUTC_USNY_quote,joint_linear,without_positioning,linear_qr,0.1,2026-02,204,24,1.8367881785963065,0.142156862745098
clock_FXUTC_USNY_quote,joint_linear,without_positioning,linear_qr,0.1,2026-03,153,17,2.2705435943588945,0.2679738562091503
clock_FXUTC_USNY_quote,joint_linear,without_positioning,linear_qr,0.5,all,577,67,3.827836666132857,0.5528596187175043
clock_FXUTC_USNY_quote,joint_linear,without_positioning,linear_qr,0.5,2026-01,220,26,3.4386447215392235,0.6045454545454545
clock_FXUTC_USNY_quote,joint_linear,without_positioning,linear_qr,0.5,2026-02,204,24,4.095626321902205,0.4950980392156863
clock_FXUTC_USNY_quote,joint_linear,without_positioning,linear_qr,0.5,2026-03,153,17,4.030406195764574,0.5555555555555556
clock_FXUTC_USNY_quote,joint_linear,without_positioning,linear_qr,0.9,all,577,67,1.717444280093857,0.8856152512998267
clock_FXUTC_USNY_quote,joint_linear,without_positioning,linear_qr,0.9,2026-01,220,26,1.508519172910378,0.9
clock_FXUTC_USNY_quote,joint_linear,without_positioning,linear_qr,0.9,2026-02,204,24,1.807971430764048,0.8382352941176471
clock_FXUTC_USNY_quote,joint_linear,without_positioning,linear_qr,0.9,2026-03,153,17,1.8971565993333748,0.9281045751633988
clock_FXUTC_USNY_quote,joint_linear,without_positioning,quantile_lightgbm,0.1,all,577,67,1.9003382991233864,0.1733102253032929
clock_FXUTC_USNY_quote,joint_linear,without_positioning,quantile_lightgbm,0.1,2026-01,220,26,1.7139742120474646,0.1727272727272727
clock_FXUTC_USNY_quote,joint_linear,without_positioning,quantile_lightgbm,0.1,2026-02,204,24,1.893971197921701,0.1372549019607843
clock_FXUTC_USNY_quote,joint_linear,without_positioning,quantile_lightgbm,0.1,2026-03,153,17,2.176802271684476,0.2222222222222222
clock_FXUTC_USNY_quote,joint_linear,without_positioning,quantile_lightgbm,0.5,all,577,67,3.89202384655999,0.58578856152513
clock_FXUTC_USNY_quote,joint_linear,without_positioning,quantile_lightgbm,0.5,2026-01,220,26,3.485892259569649,0.6363636363636364
clock_FXUTC_USNY_quote,joint_linear,without_positioning,quantile_lightgbm,0.5,2026-02,204,24,4.05751861790181,0.4901960784313725
clock_FXUTC_USNY_quote,joint_linear,without_positioning,quantile_lightgbm,0.5,2026-03,153,17,4.255344211162237,0.6405228758169934
clock_FXUTC_USNY_quote,joint_linear,without_positioning,quantile_lightgbm,0.9,all,577,67,1.736264359397672,0.8665511265164645
clock_FXUTC_USNY_quote,joint_linear,without_positioning,quantile_lightgbm,0.9,2026-01,220,26,1.4959929191105494,0.9045454545454544
clock_FXUTC_USNY_quote,joint_linear,without_positioning,quantile_lightgbm,0.9,2026-02,204,24,1.8518036555372557,0.7941176470588235
clock_FXUTC_USNY_quote,joint_linear,without_positioning,quantile_lightgbm,0.9,2026-03,153,17,1.9277003100557888,0.9084967320261438
clock_FXUTC_USNY_quote,joint_linear,with_positioning,linear_qr,0.1,all,577,67,1.8873064504640091,0.1906412478336221
clock_FXUTC_USNY_quote,joint_linear,with_positioning,linear_qr,0.1,2026-01,220,26,1.6676266524871637,0.1818181818181818
clock_FXUTC_USNY_quote,joint_linear,with_positioning,linear_qr,0.1,2026-02,204,24,1.8367881785963065,0.142156862745098
clock_FXUTC_USNY_quote,joint_linear,with_positioning,linear_qr,0.1,2026-03,153,17,2.2705435943588945,0.2679738562091503
clock_FXUTC_USNY_quote,joint_linear,with_positioning,linear_qr,0.5,all,577,67,3.827836666132857,0.5528596187175043
clock_FXUTC_USNY_quote,joint_linear,with_positioning,linear_qr,0.5,2026-01,220,26,3.4386447215392235,0.6045454545454545
clock_FXUTC_USNY_quote,joint_linear,with_positioning,linear_qr,0.5,2026-02,204,24,4.095626321902205,0.4950980392156863
clock_FXUTC_USNY_quote,joint_linear,with_positioning,linear_qr,0.5,2026-03,153,17,4.030406195764574,0.5555555555555556
clock_FXUTC_USNY_quote,joint_linear,with_positioning,linear_qr,0.9,all,577,67,1.717444280093857,0.8856152512998267
clock_FXUTC_USNY_quote,joint_linear,with_positioning,linear_qr,0.9,2026-01,220,26,1.508519172910378,0.9
clock_FXUTC_USNY_quote,joint_linear,with_positioning,linear_qr,0.9,2026-02,204,24,1.807971430764048,0.8382352941176471
clock_FXUTC_USNY_quote,joint_linear,with_positioning,linear_qr,0.9,2026-03,153,17,1.8971565993333748,0.9281045751633988
clock_FXUTC_USNY_quote,joint_linear,with_positioning,quantile_lightgbm,0.1,all,577,67,1.9247076922955424,0.1767764298093587
clock_FXUTC_USNY_quote,joint_linear,with_positioning,quantile_lightgbm,0.1,2026-01,220,26,1.7319310643516397,0.1727272727272727
clock_FXUTC_USNY_quote,joint_linear,with_positioning,quantile_lightgbm,0.1,2026-02,204,24,1.9054082542137636,0.1323529411764706
clock_FXUTC_USNY_quote,joint_linear,with_positioning,quantile_lightgbm,0.1,2026-03,153,17,2.227635427696467,0.2418300653594771
clock_FXUTC_USNY_quote,joint_linear,with_positioning,quantile_lightgbm,0.5,all,577,67,3.943416321678235,0.587521663778163
clock_FXUTC_USNY_quote,joint_linear,with_positioning,quantile_lightgbm,0.5,2026-01,220,26,3.508037280730359,0.6090909090909091
clock_FXUTC_USNY_quote,joint_linear,with_positioning,quantile_lightgbm,0.5,2026-02,204,24,4.042333555459923,0.5098039215686274
clock_FXUTC_USNY_quote,joint_linear,with_positioning,quantile_lightgbm,0.5,2026-03,153,17,4.4375618989139785,0.6601307189542484
clock_FXUTC_USNY_quote,joint_linear,with_positioning,quantile_lightgbm,0.9,all,577,67,1.747118774974616,0.8717504332755632
clock_FXUTC_USNY_quote,joint_linear,with_positioning,quantile_lightgbm,0.9,2026-01,220,26,1.5084944205625697,0.9045454545454544
clock_FXUTC_USNY_quote,joint_linear,with_positioning,quantile_lightgbm,0.9,2026-02,204,24,1.8844876137448137,0.8088235294117647
clock_FXUTC_USNY_quote,joint_linear,with_positioning,quantile_lightgbm,0.9,2026-03,153,17,1.907080310017295,0.9084967320261438
clock_FXKST_USNY_quote,linear,without_positioning,linear_qr,0.1,all,577,55,1.7150276698142748,0.1646447140381282
clock_FXKST_USNY_quote,linear,without_positioning,linear_qr,0.1,2026-01,220,21,1.5240315044390116,0.1909090909090909
clock_FXKST_USNY_quote,linear,without_positioning,linear_qr,0.1,2026-02,204,20,1.925717354622388,0.1372549019607843
clock_FXKST_USNY_quote,linear,without_positioning,linear_qr,0.1,2026-03,153,14,1.7087430991064496,0.1633986928104575
clock_FXKST_USNY_quote,linear,without_positioning,linear_qr,0.5,all,577,55,3.924002141619354,0.5077989601386482
clock_FXKST_USNY_quote,linear,without_positioning,linear_qr,0.5,2026-01,220,21,3.42409150403513,0.6
clock_FXKST_USNY_quote,linear,without_positioning,linear_qr,0.5,2026-02,204,20,4.454059052029026,0.4313725490196078
clock_FXKST_USNY_quote,linear,without_positioning,linear_qr,0.5,2026-03,153,14,3.9360853477955353,0.477124183006536
clock_FXKST_USNY_quote,linear,without_positioning,linear_qr,0.9,all,577,55,1.7320860426772675,0.8821490467937608
clock_FXKST_USNY_quote,linear,without_positioning,linear_qr,0.9,2026-01,220,21,1.5626323205161818,0.9272727272727272
clock_FXKST_USNY_quote,linear,without_positioning,linear_qr,0.9,2026-02,204,20,1.87413543092983,0.8284313725490197
clock_FXKST_USNY_quote,linear,without_positioning,linear_qr,0.9,2026-03,153,14,1.7863458052388117,0.8888888888888888
clock_FXKST_USNY_quote,linear,without_positioning,quantile_lightgbm,0.1,all,577,55,1.8670549545627804,0.1785095320623916
clock_FXKST_USNY_quote,linear,without_positioning,quantile_lightgbm,0.1,2026-01,220,21,1.720563196557419,0.2136363636363636
clock_FXKST_USNY_quote,linear,without_positioning,quantile_lightgbm,0.1,2026-02,204,20,1.9588718667115104,0.1372549019607843
clock_FXKST_USNY_quote,linear,without_positioning,quantile_lightgbm,0.1,2026-03,153,14,1.9552741485682608,0.1830065359477124
clock_FXKST_USNY_quote,linear,without_positioning,quantile_lightgbm,0.5,all,577,55,3.8960035703776064,0.5268630849220104
clock_FXKST_USNY_quote,linear,without_positioning,quantile_lightgbm,0.5,2026-01,220,21,3.4773316481505314,0.6136363636363636
clock_FXKST_USNY_quote,linear,without_positioning,quantile_lightgbm,0.5,2026-02,204,20,4.311288598503923,0.4362745098039216
clock_FXKST_USNY_quote,linear,without_positioning,quantile_lightgbm,0.5,2026-03,153,14,3.9443021138559584,0.5228758169934641
clock_FXKST_USNY_quote,linear,without_positioning,quantile_lightgbm,0.9,all,577,55,1.7471933561585815,0.8613518197573656
clock_FXKST_USNY_quote,linear,without_positioning,quantile_lightgbm,0.9,2026-01,220,21,1.490867544565576,0.9
clock_FXKST_USNY_quote,linear,without_positioning,quantile_lightgbm,0.9,2026-02,204,20,1.9941368378538729,0.8137254901960784
clock_FXKST_USNY_quote,linear,without_positioning,quantile_lightgbm,0.9,2026-03,153,14,1.7865084429861755,0.869281045751634
clock_FXKST_USNY_quote,linear,with_positioning,linear_qr,0.1,all,577,55,1.7202784981138275,0.1646447140381282
clock_FXKST_USNY_quote,linear,with_positioning,linear_qr,0.1,2026-01,220,21,1.5240315044390116,0.1909090909090909
clock_FXKST_USNY_quote,linear,with_positioning,linear_qr,0.1,2026-02,204,20,1.931654825484147,0.1372549019607843
clock_FXKST_USNY_quote,linear,with_positioning,linear_qr,0.1,2026-03,153,14,1.7206286146165355,0.1633986928104575
clock_FXKST_USNY_quote,linear,with_positioning,linear_qr,0.5,all,577,55,3.9062259820749454,0.5095320623916811
clock_FXKST_USNY_quote,linear,with_positioning,linear_qr,0.5,2026-01,220,21,3.407743155514542,0.5909090909090909
clock_FXKST_USNY_quote,linear,with_positioning,linear_qr,0.5,2026-02,204,20,4.407389587861709,0.4411764705882353
clock_FXKST_USNY_quote,linear,with_positioning,linear_qr,0.5,2026-03,153,14,3.954780532812128,0.4836601307189542
clock_FXKST_USNY_quote,linear,with_positioning,linear_qr,0.9,all,577,55,1.7320860426772675,0.8821490467937608
clock_FXKST_USNY_quote,linear,with_positioning,linear_qr,0.9,2026-01,220,21,1.5626323205161818,0.9272727272727272
clock_FXKST_USNY_quote,linear,with_positioning,linear_qr,0.9,2026-02,204,20,1.87413543092983,0.8284313725490197
clock_FXKST_USNY_quote,linear,with_positioning,linear_qr,0.9,2026-03,153,14,1.7863458052388117,0.8888888888888888
clock_FXKST_USNY_quote,linear,with_positioning,quantile_lightgbm,0.1,all,577,55,1.8344565222300109,0.1750433275563258
clock_FXKST_USNY_quote,linear,with_positioning,quantile_lightgbm,0.1,2026-01,220,21,1.6879072128805774,0.2045454545454545
clock_FXKST_USNY_quote,linear,with_positioning,quantile_lightgbm,0.1,2026-02,204,20,1.9191766223860969,0.142156862745098
clock_FXKST_USNY_quote,linear,with_positioning,quantile_lightgbm,0.1,2026-03,153,14,1.9322208857923229,0.1764705882352941
clock_FXKST_USNY_quote,linear,with_positioning,quantile_lightgbm,0.5,all,577,55,3.861702397515405,0.5337954939341422
clock_FXKST_USNY_quote,linear,with_positioning,quantile_lightgbm,0.5,2026-01,220,21,3.4353330965703424,0.6136363636363636
clock_FXKST_USNY_quote,linear,with_positioning,quantile_lightgbm,0.5,2026-02,204,20,4.247842321893848,0.446078431372549
clock_FXKST_USNY_quote,linear,with_positioning,quantile_lightgbm,0.5,2026-03,153,14,3.9599292055854143,0.5359477124183006
clock_FXKST_USNY_quote,linear,with_positioning,quantile_lightgbm,0.9,all,577,55,1.7283189719073442,0.8596187175043327
clock_FXKST_USNY_quote,linear,with_positioning,quantile_lightgbm,0.9,2026-01,220,21,1.5029320870862164,0.8863636363636364
clock_FXKST_USNY_quote,linear,with_positioning,quantile_lightgbm,0.9,2026-02,204,20,1.9636589486223404,0.8235294117647058
clock_FXKST_USNY_quote,linear,with_positioning,quantile_lightgbm,0.9,2026-03,153,14,1.738618053023611,0.869281045751634
clock_FXKST_USNY_quote,pca,without_positioning,linear_qr,0.1,all,577,55,1.725729377158099,0.1785095320623916
clock_FXKST_USNY_quote,pca,without_positioning,linear_qr,0.1,2026-01,220,21,1.5180452699964733,0.1954545454545454
clock_FXKST_USNY_quote,pca,without_positioning,linear_qr,0.1,2026-02,204,20,1.908401865725268,0.1323529411764706
clock_FXKST_USNY_quote,pca,without_positioning,linear_qr,0.1,2026-03,153,14,1.780796801392447,0.2156862745098039
clock_FXKST_USNY_quote,pca,without_positioning,linear_qr,0.5,all,577,55,3.8983218492667455,0.5077989601386482
clock_FXKST_USNY_quote,pca,without_positioning,linear_qr,0.5,2026-01,220,21,3.405134026665451,0.6
clock_FXKST_USNY_quote,pca,without_positioning,linear_qr,0.5,2026-02,204,20,4.4229284813899445,0.4313725490196078
clock_FXKST_USNY_quote,pca,without_positioning,linear_qr,0.5,2026-03,153,14,3.908005300372319,0.477124183006536
clock_FXKST_USNY_quote,pca,without_positioning,linear_qr,0.9,all,577,55,1.7149950419646818,0.878682842287695
clock_FXKST_USNY_quote,pca,without_positioning,linear_qr,0.9,2026-01,220,21,1.5548680747812482,0.9272727272727272
clock_FXKST_USNY_quote,pca,without_positioning,linear_qr,0.9,2026-02,204,20,1.853011295241196,0.8284313725490197
clock_FXKST_USNY_quote,pca,without_positioning,linear_qr,0.9,2026-03,153,14,1.761221297598318,0.8758169934640523
clock_FXKST_USNY_quote,pca,without_positioning,quantile_lightgbm,0.1,all,577,55,1.8558996439708488,0.1802426343154246
clock_FXKST_USNY_quote,pca,without_positioning,quantile_lightgbm,0.1,2026-01,220,21,1.7340191736570574,0.2181818181818181
clock_FXKST_USNY_quote,pca,without_positioning,quantile_lightgbm,0.1,2026-02,204,20,1.9144309342955088,0.142156862745098
clock_FXKST_USNY_quote,pca,without_positioning,quantile_lightgbm,0.1,2026-03,153,14,1.953110887387865,0.1764705882352941
clock_FXKST_USNY_quote,pca,without_positioning,quantile_lightgbm,0.5,all,577,55,3.882565911222611,0.5303292894280762
clock_FXKST_USNY_quote,pca,without_positioning,quantile_lightgbm,0.5,2026-01,220,21,3.455537159275502,0.6181818181818182
clock_FXKST_USNY_quote,pca,without_positioning,quantile_lightgbm,0.5,2026-02,204,20,4.310971711370292,0.4362745098039216
clock_FXKST_USNY_quote,pca,without_positioning,quantile_lightgbm,0.5,2026-03,153,14,3.925386448465989,0.5294117647058824
clock_FXKST_USNY_quote,pca,without_positioning,quantile_lightgbm,0.9,all,577,55,1.727662437978411,0.8630849220103987
clock_FXKST_USNY_quote,pca,without_positioning,quantile_lightgbm,0.9,2026-01,220,21,1.47985191519712,0.9045454545454544
clock_FXKST_USNY_quote,pca,without_positioning,quantile_lightgbm,0.9,2026-02,204,20,1.97821434539494,0.8186274509803921
clock_FXKST_USNY_quote,pca,without_positioning,quantile_lightgbm,0.9,2026-03,153,14,1.7499220843765275,0.8627450980392157
clock_FXKST_USNY_quote,pca,with_positioning,linear_qr,0.1,all,577,55,1.7279379394730492,0.1785095320623916
clock_FXKST_USNY_quote,pca,with_positioning,linear_qr,0.1,2026-01,220,21,1.5180452699964733,0.1954545454545454
clock_FXKST_USNY_quote,pca,with_positioning,linear_qr,0.1,2026-02,204,20,1.9146486326651029,0.1323529411764706
clock_FXKST_USNY_quote,pca,with_positioning,linear_qr,0.1,2026-03,153,14,1.780796801392447,0.2156862745098039
clock_FXKST_USNY_quote,pca,with_positioning,linear_qr,0.5,all,577,55,3.87803104548121,0.5095320623916811
clock_FXKST_USNY_quote,pca,with_positioning,linear_qr,0.5,2026-01,220,21,3.3919313316315507,0.5909090909090909
clock_FXKST_USNY_quote,pca,with_positioning,linear_qr,0.5,2026-02,204,20,4.367367612186477,0.4411764705882353
clock_FXKST_USNY_quote,pca,with_positioning,linear_qr,0.5,2026-03,153,14,3.924549198677618,0.4836601307189542
clock_FXKST_USNY_quote,pca,with_positioning,linear_qr,0.9,all,577,55,1.7149950419646818,0.878682842287695
clock_FXKST_USNY_quote,pca,with_positioning,linear_qr,0.9,2026-01,220,21,1.5548680747812482,0.9272727272727272
clock_FXKST_USNY_quote,pca,with_positioning,linear_qr,0.9,2026-02,204,20,1.853011295241196,0.8284313725490197
clock_FXKST_USNY_quote,pca,with_positioning,linear_qr,0.9,2026-03,153,14,1.761221297598318,0.8758169934640523
clock_FXKST_USNY_quote,pca,with_positioning,quantile_lightgbm,0.1,all,577,55,1.8462789951262863,0.1785095320623916
clock_FXKST_USNY_quote,pca,with_positioning,quantile_lightgbm,0.1,2026-01,220,21,1.693916291611594,0.2136363636363636
clock_FXKST_USNY_quote,pca,with_positioning,quantile_lightgbm,0.1,2026-02,204,20,1.939492025679977,0.142156862745098
clock_FXKST_USNY_quote,pca,with_positioning,quantile_lightgbm,0.1,2026-03,153,14,1.941078580356871,0.1764705882352941
clock_FXKST_USNY_quote,pca,with_positioning,quantile_lightgbm,0.5,all,577,55,3.844565313727111,0.5303292894280762
clock_FXKST_USNY_quote,pca,with_positioning,quantile_lightgbm,0.5,2026-01,220,21,3.428445447438277,0.6136363636363636
clock_FXKST_USNY_quote,pca,with_positioning,quantile_lightgbm,0.5,2026-02,204,20,4.230813123123653,0.4362745098039216
clock_FXKST_USNY_quote,pca,with_positioning,quantile_lightgbm,0.5,2026-03,153,14,3.927910525927433,0.5359477124183006
clock_FXKST_USNY_quote,pca,with_positioning,quantile_lightgbm,0.9,all,577,55,1.7084658359193698,0.8596187175043327
clock_FXKST_USNY_quote,pca,with_positioning,quantile_lightgbm,0.9,2026-01,220,21,1.4928815803335238,0.8863636363636364
clock_FXKST_USNY_quote,pca,with_positioning,quantile_lightgbm,0.9,2026-02,204,20,1.9392033899364487,0.8235294117647058
clock_FXKST_USNY_quote,pca,with_positioning,quantile_lightgbm,0.9,2026-03,153,14,1.7108061967651345,0.869281045751634
clock_FXKST_USNY_quote,ml,without_positioning,linear_qr,0.1,all,577,55,1.7925506472719583,0.1906412478336221
clock_FXKST_USNY_quote,ml,without_positioning,linear_qr,0.1,2026-01,220,21,1.4973287552497845,0.2
clock_FXKST_USNY_quote,ml,without_positioning,linear_qr,0.1,2026-02,204,20,1.9767477522544912,0.1323529411764706
clock_FXKST_USNY_quote,ml,without_positioning,linear_qr,0.1,2026-03,153,14,1.9714565742552352,0.2549019607843137
clock_FXKST_USNY_quote,ml,without_positioning,linear_qr,0.5,all,577,55,4.015094532501922,0.5441941074523396
clock_FXKST_USNY_quote,ml,without_positioning,linear_qr,0.5,2026-01,220,21,3.3687881617462514,0.6272727272727273
clock_FXKST_USNY_quote,ml,without_positioning,linear_qr,0.5,2026-02,204,20,4.687259928787749,0.4019607843137255
clock_FXKST_USNY_quote,ml,without_positioning,linear_qr,0.5,2026-03,153,14,4.048203426122439,0.6143790849673203
clock_FXKST_USNY_quote,ml,without_positioning,linear_qr,0.9,all,577,55,1.80606719943908,0.8856152512998267
clock_FXKST_USNY_quote,ml,without_positioning,linear_qr,0.9,2026-01,220,21,1.555800941747308,0.9409090909090908
clock_FXKST_USNY_quote,ml,without_positioning,linear_qr,0.9,2026-02,204,20,2.09442129234648,0.8137254901960784
clock_FXKST_USNY_quote,ml,without_positioning,linear_qr,0.9,2026-03,153,14,1.7814550539428695,0.9019607843137256
clock_FXKST_USNY_quote,ml,without_positioning,quantile_lightgbm,0.1,all,577,55,1.8524060817389507,0.1663778162911612
clock_FXKST_USNY_quote,ml,without_positioning,quantile_lightgbm,0.1,2026-01,220,21,1.7296010329849862,0.1954545454545454
clock_FXKST_USNY_quote,ml,without_positioning,quantile_lightgbm,0.1,2026-02,204,20,1.9405041842516928,0.1274509803921568
clock_FXKST_USNY_quote,ml,without_positioning,quantile_lightgbm,0.1,2026-03,153,14,1.9115243681002096,0.1764705882352941
clock_FXKST_USNY_quote,ml,without_positioning,quantile_lightgbm,0.5,all,577,55,3.963333686739904,0.5147313691507799
clock_FXKST_USNY_quote,ml,without_positioning,quantile_lightgbm,0.5,2026-01,220,21,3.435033839946382,0.6227272727272727
clock_FXKST_USNY_quote,ml,without_positioning,quantile_lightgbm,0.5,2026-02,204,20,4.560111970740811,0.392156862745098
clock_FXKST_USNY_quote,ml,without_positioning,quantile_lightgbm,0.5,2026-03,153,14,3.927276146598659,0.5228758169934641
clock_FXKST_USNY_quote,ml,without_positioning,quantile_lightgbm,0.9,all,577,55,1.801103224024974,0.8578856152512998
clock_FXKST_USNY_quote,ml,without_positioning,quantile_lightgbm,0.9,2026-01,220,21,1.4784186738876646,0.9
clock_FXKST_USNY_quote,ml,without_positioning,quantile_lightgbm,0.9,2026-02,204,20,2.202807183922664,0.7892156862745098
clock_FXKST_USNY_quote,ml,without_positioning,quantile_lightgbm,0.9,2026-03,153,14,1.7294888005679765,0.8888888888888888
clock_FXKST_USNY_quote,ml,with_positioning,linear_qr,0.1,all,577,55,1.7925506472719583,0.1906412478336221
clock_FXKST_USNY_quote,ml,with_positioning,linear_qr,0.1,2026-01,220,21,1.4973287552497845,0.2
clock_FXKST_USNY_quote,ml,with_positioning,linear_qr,0.1,2026-02,204,20,1.9767477522544912,0.1323529411764706
clock_FXKST_USNY_quote,ml,with_positioning,linear_qr,0.1,2026-03,153,14,1.9714565742552352,0.2549019607843137
clock_FXKST_USNY_quote,ml,with_positioning,linear_qr,0.5,all,577,55,4.013864362496224,0.5459272097053726
clock_FXKST_USNY_quote,ml,with_positioning,linear_qr,0.5,2026-01,220,21,3.3713046492278407,0.6318181818181818
clock_FXKST_USNY_quote,ml,with_positioning,linear_qr,0.5,2026-02,204,20,4.68106661830129,0.4019607843137255
clock_FXKST_USNY_quote,ml,with_positioning,linear_qr,0.5,2026-03,153,14,4.048203426122439,0.6143790849673203
clock_FXKST_USNY_quote,ml,with_positioning,linear_qr,0.9,all,577,55,1.7839616215597542,0.8804159445407279
clock_FXKST_USNY_quote,ml,with_positioning,linear_qr,0.9,2026-01,220,21,1.555800941747308,0.9409090909090908
