scenario,method,q,contrast,conditioning,block_days,delta_pinball_bp,relative_change_pct,ci_low,ci_high,n,repetitions
clock_NY_quote,joint_linear,0.5,ML_minus_linear,with_positioning,7,0.1816208531504095,4.488022246192161,0.0508727527646654,0.3149275550285421,577,2000
clock_NY_quote,joint_linear,0.9,add_positioning,linear_qr,3,0.0,0.0,0.0,0.0,577,2000
clock_NY_quote,joint_linear,0.9,add_positioning,quantile_lightgbm,3,-0.0031175571026289,-0.1685307529647687,-0.0291297095638459,0.0225070669357609,577,2000
clock_NY_quote,joint_linear,0.9,ML_minus_linear,without_positioning,3,-0.008169351690191,-0.4396819249530063,-0.0553790967418092,0.0480451020366353,577,2000
clock_NY_quote,joint_linear,0.9,ML_minus_linear,with_positioning,3,-0.01128690879282,-0.6074716786590018,-0.0531264563483623,0.031682438491731,577,2000
clock_NY_quote,joint_linear,0.9,add_positioning,linear_qr,7,0.0,0.0,0.0,0.0,577,2000
clock_NY_quote,joint_linear,0.9,add_positioning,quantile_lightgbm,7,-0.0031175571026289,-0.1685307529647687,-0.0279271199022821,0.023268213595748,577,2000
clock_NY_quote,joint_linear,0.9,ML_minus_linear,without_positioning,7,-0.008169351690191,-0.4396819249530063,-0.0557340096935679,0.0456656050518018,577,2000
clock_NY_quote,joint_linear,0.9,ML_minus_linear,with_positioning,7,-0.01128690879282,-0.6074716786590018,-0.044430728329132,0.0254133086589449,577,2000
clock_FXUTC_USNY_quote,linear,0.1,add_positioning,linear_qr,3,0.0,0.0,0.0,0.0,577,2000
clock_FXUTC_USNY_quote,linear,0.1,add_positioning,quantile_lightgbm,3,0.0091167163638807,0.478431098587449,-0.0152797578575561,0.0340022811642779,577,2000
clock_FXUTC_USNY_quote,linear,0.1,ML_minus_linear,without_positioning,3,0.0258498203203603,1.3752139548829962,-0.0356459638359026,0.0831774682069296,577,2000
clock_FXUTC_USNY_quote,linear,0.1,ML_minus_linear,with_positioning,3,0.0349665366842411,1.86022450470272,-0.031052452920696,0.0973130540816156,577,2000
clock_FXUTC_USNY_quote,linear,0.1,add_positioning,linear_qr,7,0.0,0.0,0.0,0.0,577,2000
clock_FXUTC_USNY_quote,linear,0.1,add_positioning,quantile_lightgbm,7,0.0091167163638807,0.478431098587449,-0.01113789163175,0.0290337841058151,577,2000
clock_FXUTC_USNY_quote,linear,0.1,ML_minus_linear,without_positioning,7,0.0258498203203603,1.3752139548829962,-0.0290872884308813,0.0789269338712339,577,2000
clock_FXUTC_USNY_quote,linear,0.1,ML_minus_linear,with_positioning,7,0.0349665366842411,1.86022450470272,-0.0263119224766087,0.0958011779019234,577,2000
clock_FXUTC_USNY_quote,linear,0.5,add_positioning,linear_qr,3,0.0,0.0,0.0,0.0,577,2000
clock_FXUTC_USNY_quote,linear,0.5,add_positioning,quantile_lightgbm,3,0.0110198837770423,0.2800649291550557,-0.0520356248340957,0.0777692720041293,577,2000
clock_FXUTC_USNY_quote,linear,0.5,ML_minus_linear,without_positioning,3,0.106687485499024,2.7869763552300286,0.0143837515751972,0.2053670979132409,577,2000
clock_FXUTC_USNY_quote,linear,0.5,ML_minus_linear,with_positioning,3,0.1177073692760664,3.074846627739928,0.0168424089473262,0.2315996695891634,577,2000
clock_FXUTC_USNY_quote,linear,0.5,add_positioning,linear_qr,7,0.0,0.0,0.0,0.0,577,2000
clock_FXUTC_USNY_quote,linear,0.5,add_positioning,quantile_lightgbm,7,0.0110198837770423,0.2800649291550557,-0.0495612114566198,0.0621231911841103,577,2000
clock_FXUTC_USNY_quote,linear,0.5,ML_minus_linear,without_positioning,7,0.106687485499024,2.7869763552300286,0.010088300382759,0.2008051255746996,577,2000
clock_FXUTC_USNY_quote,linear,0.5,ML_minus_linear,with_positioning,7,0.1177073692760664,3.074846627739928,0.0229074999053182,0.2060341034902034,577,2000
clock_FXUTC_USNY_quote,linear,0.9,add_positioning,linear_qr,3,2.220446049250313e-16,1.292978091914302e-14,-4.440892098500626e-16,4.440892098500626e-16,577,2000
clock_FXUTC_USNY_quote,linear,0.9,add_positioning,quantile_lightgbm,3,-0.0049462301369769,-0.2838113172291572,-0.0231687356453425,0.0139373593313942,577,2000
clock_FXUTC_USNY_quote,linear,0.9,ML_minus_linear,without_positioning,3,0.0254767716994508,1.4835265946323732,-0.0200077561062109,0.073086321847041,577,2000
clock_FXUTC_USNY_quote,linear,0.9,ML_minus_linear,with_positioning,3,0.0205305415624736,1.195504861033532,-0.0221555888914245,0.0652759322009133,577,2000
clock_FXUTC_USNY_quote,linear,0.9,add_positioning,linear_qr,7,2.220446049250313e-16,1.292978091914302e-14,-4.440892098500626e-16,4.440892098500626e-16,577,2000
clock_FXUTC_USNY_quote,linear,0.9,add_positioning,quantile_lightgbm,7,-0.0049462301369769,-0.2838113172291572,-0.0214602454602683,0.0110846533918729,577,2000
clock_FXUTC_USNY_quote,linear,0.9,ML_minus_linear,without_positioning,7,0.0254767716994508,1.4835265946323732,-0.0197282506122295,0.0782688498271744,577,2000
clock_FXUTC_USNY_quote,linear,0.9,ML_minus_linear,with_positioning,7,0.0205305415624736,1.195504861033532,-0.0215185889175454,0.0650256307362697,577,2000
clock_FXUTC_USNY_quote,pca,0.1,add_positioning,linear_qr,3,4.440892098500626e-16,2.385081982160196e-14,0.0,1.3322676295501878e-15,577,2000
clock_FXUTC_USNY_quote,pca,0.1,add_positioning,quantile_lightgbm,3,0.0261612097703742,1.3912093823726814,0.0005762118967868,0.0547502645581025,577,2000
clock_FXUTC_USNY_quote,pca,0.1,ML_minus_linear,without_positioning,3,0.0185200430953209,0.9946609851294078,-0.0436110435651732,0.0775453974379952,577,2000
clock_FXUTC_USNY_quote,pca,0.1,ML_minus_linear,with_positioning,3,0.0446812528656948,2.399708184449985,-0.0197599076876098,0.1084520840233125,577,2000
clock_FXUTC_USNY_quote,pca,0.1,add_positioning,linear_qr,7,4.440892098500626e-16,2.385081982160196e-14,0.0,1.3322676295501878e-15,577,2000
clock_FXUTC_USNY_quote,pca,0.1,add_positioning,quantile_lightgbm,7,0.0261612097703742,1.3912093823726814,0.0021120736662344,0.0510934976112382,577,2000
clock_FXUTC_USNY_quote,pca,0.1,ML_minus_linear,without_positioning,7,0.0185200430953209,0.9946609851294078,-0.0382779793812253,0.0726349681837895,577,2000
clock_FXUTC_USNY_quote,pca,0.1,ML_minus_linear,with_positioning,7,0.0446812528656948,2.399708184449985,-0.0163920697503312,0.1055572958153124,577,2000
clock_FXUTC_USNY_quote,pca,0.5,add_positioning,linear_qr,3,0.0,0.0,0.0,0.0,577,2000
clock_FXUTC_USNY_quote,pca,0.5,add_positioning,quantile_lightgbm,3,0.0409042535434678,1.059239606570327,0.0021620525327812,0.0812394547637749,577,2000
clock_FXUTC_USNY_quote,pca,0.5,ML_minus_linear,without_positioning,3,0.0685436250702684,1.8070520877331693,-0.015921863016762,0.1613294779483065,577,2000
clock_FXUTC_USNY_quote,pca,0.5,ML_minus_linear,with_positioning,3,0.1094478786137362,2.885432705728122,0.0111334095915478,0.2191538412609081,577,2000
clock_FXUTC_USNY_quote,pca,0.5,add_positioning,linear_qr,7,0.0,0.0,0.0,0.0,577,2000
clock_FXUTC_USNY_quote,pca,0.5,add_positioning,quantile_lightgbm,7,0.0409042535434678,1.059239606570327,0.0095928827613353,0.0699104277471753,577,2000
clock_FXUTC_USNY_quote,pca,0.5,ML_minus_linear,without_positioning,7,0.0685436250702684,1.8070520877331693,-0.016581375409664,0.1494388144405931,577,2000
clock_FXUTC_USNY_quote,pca,0.5,ML_minus_linear,with_positioning,7,0.1094478786137362,2.885432705728122,0.0186097279060023,0.1942891022395294,577,2000
clock_FXUTC_USNY_quote,pca,0.9,add_positioning,linear_qr,3,0.0,0.0,0.0,0.0,577,2000
clock_FXUTC_USNY_quote,pca,0.9,add_positioning,quantile_lightgbm,3,0.0022899716817832,0.1331253815799297,-0.0188620326707174,0.0242432608405676,577,2000
clock_FXUTC_USNY_quote,pca,0.9,ML_minus_linear,without_positioning,3,0.0191796568397255,1.1275638179791618,-0.0293967330414268,0.0715403792297724,577,2000
clock_FXUTC_USNY_quote,pca,0.9,ML_minus_linear,with_positioning,3,0.0214696285215088,1.2621902731943335,-0.0207715656206879,0.0652201379563339,577,2000
clock_FXUTC_USNY_quote,pca,0.9,add_positioning,linear_qr,7,0.0,0.0,0.0,0.0,577,2000
clock_FXUTC_USNY_quote,pca,0.9,add_positioning,quantile_lightgbm,7,0.0022899716817832,0.1331253815799297,-0.019165692271773,0.0214569779250986,577,2000
clock_FXUTC_USNY_quote,pca,0.9,ML_minus_linear,without_positioning,7,0.0191796568397255,1.1275638179791618,-0.0256366840962491,0.0749921478732043,577,2000
clock_FXUTC_USNY_quote,pca,0.9,ML_minus_linear,with_positioning,7,0.0214696285215088,1.2621902731943335,-0.0186556630052149,0.065301694463706,577,2000
clock_FXUTC_USNY_quote,ml,0.1,add_positioning,linear_qr,3,0.0005495512782127,0.0276241653040915,-0.0005641672479518,0.0016967350462166,577,2000
clock_FXUTC_USNY_quote,ml,0.1,add_positioning,quantile_lightgbm,3,-0.0099415850265847,-0.5231185397195874,-0.035043089800854,0.016397531066803,577,2000
clock_FXUTC_USNY_quote,ml,0.1,ML_minus_linear,without_positioning,3,-0.0889400681297323,-4.4707295598749575,-0.1938355350797592,0.0035825240496787,577,2000
clock_FXUTC_USNY_quote,ml,0.1,ML_minus_linear,with_positioning,3,-0.0994312044345298,-4.996704751729832,-0.2068759299568741,-0.0023958568686687,577,2000
clock_FXUTC_USNY_quote,ml,0.1,add_positioning,linear_qr,7,0.0005495512782127,0.0276241653040915,-0.0006643490256846,0.0018250670305794,577,2000
clock_FXUTC_USNY_quote,ml,0.1,add_positioning,quantile_lightgbm,7,-0.0099415850265847,-0.5231185397195874,-0.0323188855666131,0.0144006180547208,577,2000
clock_FXUTC_USNY_quote,ml,0.1,ML_minus_linear,without_positioning,7,-0.0889400681297323,-4.4707295598749575,-0.1614306711688747,-0.0186885749164585,577,2000
clock_FXUTC_USNY_quote,ml,0.1,ML_minus_linear,with_positioning,7,-0.0994312044345298,-4.996704751729832,-0.1684906242985165,-0.0320098508281039,577,2000
clock_FXUTC_USNY_quote,ml,0.5,add_positioning,linear_qr,3,0.0414263296229679,1.0741408564836157,-0.0146945780802952,0.1095838904640915,577,2000
clock_FXUTC_USNY_quote,ml,0.5,add_positioning,quantile_lightgbm,3,0.0164979583226552,0.4121646197477078,-0.0322940788136064,0.0610489203396004,577,2000
clock_FXUTC_USNY_quote,ml,0.5,ML_minus_linear,without_positioning,3,0.1460651229394902,3.787313954302668,0.065787881589766,0.2319553779365753,577,2000
clock_FXUTC_USNY_quote,ml,0.5,ML_minus_linear,with_positioning,3,0.1211367516391774,3.107568027894526,0.0422293423901435,0.1993602728740057,577,2000
clock_FXUTC_USNY_quote,ml,0.5,add_positioning,linear_qr,7,0.0414263296229679,1.0741408564836157,-0.01229990861006,0.0957472105730963,577,2000
clock_FXUTC_USNY_quote,ml,0.5,add_positioning,quantile_lightgbm,7,0.0164979583226552,0.4121646197477078,-0.0315673417080349,0.0583927097990601,577,2000
clock_FXUTC_USNY_quote,ml,0.5,ML_minus_linear,without_positioning,7,0.1460651229394902,3.787313954302668,0.0732619345241546,0.2203669161460417,577,2000
clock_FXUTC_USNY_quote,ml,0.5,ML_minus_linear,with_positioning,7,0.1211367516391774,3.107568027894526,0.0555550834670981,0.1900875339207369,577,2000
clock_FXUTC_USNY_quote,ml,0.9,add_positioning,linear_qr,3,0.0,0.0,0.0,0.0,577,2000
clock_FXUTC_USNY_quote,ml,0.9,add_positioning,quantile_lightgbm,3,-0.0139739429118077,-0.7685893770698404,-0.0361894786207938,0.0069479690748707,577,2000
clock_FXUTC_USNY_quote,ml,0.9,ML_minus_linear,without_positioning,3,0.0257050411365715,1.434094173693346,-0.0186988018098414,0.0731845283744785,577,2000
clock_FXUTC_USNY_quote,ml,0.9,ML_minus_linear,with_positioning,3,0.0117310982247638,0.6544825011473212,-0.0275235274986623,0.0526634996509958,577,2000
clock_FXUTC_USNY_quote,ml,0.9,add_positioning,linear_qr,7,0.0,0.0,0.0,0.0,577,2000
clock_FXUTC_USNY_quote,ml,0.9,add_positioning,quantile_lightgbm,7,-0.0139739429118077,-0.7685893770698404,-0.0318664960723285,0.0033556280204836,577,2000
clock_FXUTC_USNY_quote,ml,0.9,ML_minus_linear,without_positioning,7,0.0257050411365715,1.434094173693346,-0.0181252751132119,0.0707574832153748,577,2000
clock_FXUTC_USNY_quote,ml,0.9,ML_minus_linear,with_positioning,7,0.0117310982247638,0.6544825011473212,-0.0260326224282295,0.0524732060568383,577,2000
clock_FXUTC_USNY_quote,joint_linear,0.1,add_positioning,linear_qr,3,0.0,0.0,0.0,0.0,577,2000
clock_FXUTC_USNY_quote,joint_linear,0.1,add_positioning,quantile_lightgbm,3,0.0243693931721558,1.2823713116447344,0.0029381561931688,0.0444774557108733,577,2000
clock_FXUTC_USNY_quote,joint_linear,0.1,ML_minus_linear,without_positioning,3,0.013031848659377,0.6904998738372894,-0.0500097632982691,0.0699527805755346,577,2000
clock_FXUTC_USNY_quote,joint_linear,0.1,ML_minus_linear,with_positioning,3,0.0374012418315328,1.9817259577710564,-0.0316101950886907,0.1009800446861203,577,2000
clock_FXUTC_USNY_quote,joint_linear,0.1,add_positioning,linear_qr,7,0.0,0.0,0.0,0.0,577,2000
clock_FXUTC_USNY_quote,joint_linear,0.1,add_positioning,quantile_lightgbm,7,0.0243693931721558,1.2823713116447344,0.0045363842933826,0.0437373717415892,577,2000
clock_FXUTC_USNY_quote,joint_linear,0.1,ML_minus_linear,without_positioning,7,0.013031848659377,0.6904998738372894,-0.0445179218786182,0.068910644812471,577,2000
clock_FXUTC_USNY_quote,joint_linear,0.1,ML_minus_linear,with_positioning,7,0.0374012418315328,1.9817259577710564,-0.0294562670183764,0.1048732191547266,577,2000
clock_FXUTC_USNY_quote,joint_linear,0.5,add_positioning,linear_qr,3,0.0,0.0,-4.440892098500626e-16,0.0,577,2000
clock_FXUTC_USNY_quote,joint_linear,0.5,add_positioning,quantile_lightgbm,3,0.051392475118245,1.3204563266915463,0.0127038348030526,0.093419126432808,577,2000
clock_FXUTC_USNY_quote,joint_linear,0.5,ML_minus_linear,without_positioning,3,0.0641871804271327,1.6768526461704822,-0.0280824961820511,0.1600332470153246,577,2000
clock_FXUTC_USNY_quote,joint_linear,0.5,ML_minus_linear,with_positioning,3,0.1155796555453778,3.019451079717681,0.0094969408799233,0.2358179804736729,577,2000
clock_FXUTC_USNY_quote,joint_linear,0.5,add_positioning,linear_qr,7,0.0,0.0,-1.1102230246250934e-17,0.0,577,2000
clock_FXUTC_USNY_quote,joint_linear,0.5,add_positioning,quantile_lightgbm,7,0.051392475118245,1.3204563266915463,0.0181873395697141,0.0821282016490423,577,2000
clock_FXUTC_USNY_quote,joint_linear,0.5,ML_minus_linear,without_positioning,7,0.0641871804271327,1.6768526461704822,-0.0231441734954451,0.1477705340861497,577,2000
clock_FXUTC_USNY_quote,joint_linear,0.5,ML_minus_linear,with_positioning,7,0.1155796555453778,3.019451079717681,0.0172503991472933,0.2066613638338986,577,2000
clock_FXUTC_USNY_quote,joint_linear,0.9,add_positioning,linear_qr,3,0.0,0.0,0.0,0.0,577,2000
clock_FXUTC_USNY_quote,joint_linear,0.9,add_positioning,quantile_lightgbm,3,0.0108544155769441,0.6251591538001516,-0.0061136210349718,0.0306968327636294,577,2000
clock_FXUTC_USNY_quote,joint_linear,0.9,ML_minus_linear,without_positioning,3,0.0188200793038149,1.0958189166280494,-0.0291191293934053,0.068997698620262,577,2000
clock_FXUTC_USNY_quote,joint_linear,0.9,ML_minus_linear,with_positioning,3,0.029674494880759,1.727828682694575,-0.0157668427368767,0.0780797508238089,577,2000
clock_FXUTC_USNY_quote,joint_linear,0.9,add_positioning,linear_qr,7,0.0,0.0,0.0,0.0,577,2000
clock_FXUTC_USNY_quote,joint_linear,0.9,add_positioning,quantile_lightgbm,7,0.0108544155769441,0.6251591538001516,-0.0027989958217193,0.0264345690277274,577,2000
clock_FXUTC_USNY_quote,joint_linear,0.9,ML_minus_linear,without_positioning,7,0.0188200793038149,1.0958189166280494,-0.0263122555561878,0.0722406393528187,577,2000
clock_FXUTC_USNY_quote,joint_linear,0.9,ML_minus_linear,with_positioning,7,0.029674494880759,1.727828682694575,-0.0143755702231595,0.0802618694654311,577,2000
clock_FXKST_USNY_quote,linear,0.1,add_positioning,linear_qr,3,0.0052508282995529,0.3061658066497288,0.002326178712613,0.008963725484914,577,2000
clock_FXKST_USNY_quote,linear,0.1,add_positioning,quantile_lightgbm,3,-0.0325984323327697,-1.7459814052663214,-0.0708497956621188,0.0070906744287371,577,2000
clock_FXKST_USNY_quote,linear,0.1,ML_minus_linear,without_positioning,3,0.1520272847485055,8.864421689766035,0.0720857585574958,0.2332558615426637,577,2000
clock_FXKST_USNY_quote,linear,0.1,ML_minus_linear,with_positioning,3,0.1141780241161829,6.637182539999868,0.0303657730321024,0.1962042825171368,577,2000
clock_FXKST_USNY_quote,linear,0.1,add_positioning,linear_qr,7,0.0052508282995529,0.3061658066497288,0.0028004879251695,0.0077261100858542,577,2000
clock_FXKST_USNY_quote,linear,0.1,add_positioning,quantile_lightgbm,7,-0.0325984323327697,-1.7459814052663214,-0.0682816770577936,0.0027026048911293,577,2000
clock_FXKST_USNY_quote,linear,0.1,ML_minus_linear,without_positioning,7,0.1520272847485055,8.864421689766035,0.0866442826411678,0.2180937278893305,577,2000
clock_FXKST_USNY_quote,linear,0.1,ML_minus_linear,with_positioning,7,0.1141780241161829,6.637182539999868,0.0411922574477104,0.1844746487085121,577,2000
clock_FXKST_USNY_quote,linear,0.5,add_positioning,linear_qr,3,-0.0177761595444083,-0.4530109541956701,-0.0432012439433065,0.0032887196437794,577,2000
clock_FXKST_USNY_quote,linear,0.5,add_positioning,quantile_lightgbm,3,-0.0343011728622015,-0.8804194411679417,-0.0815125457855604,0.0132034575401681,577,2000
clock_FXKST_USNY_quote,linear,0.5,ML_minus_linear,without_positioning,3,-0.0279985712417474,-0.7135207941092765,-0.2157414391316213,0.1021860724819701,577,2000
clock_FXKST_USNY_quote,linear,0.5,ML_minus_linear,with_positioning,3,-0.0445235845595406,-1.139810772952009,-0.2186836000449698,0.0886241517198016,577,2000
clock_FXKST_USNY_quote,linear,0.5,add_positioning,linear_qr,7,-0.0177761595444083,-0.4530109541956701,-0.0421867429660553,0.0040709299852323,577,2000
clock_FXKST_USNY_quote,linear,0.5,add_positioning,quantile_lightgbm,7,-0.0343011728622015,-0.8804194411679417,-0.0860654626678637,0.0145758922168371,577,2000
clock_FXKST_USNY_quote,linear,0.5,ML_minus_linear,without_positioning,7,-0.0279985712417474,-0.7135207941092765,-0.185520618657843,0.0957196032173245,577,2000
clock_FXKST_USNY_quote,linear,0.5,ML_minus_linear,with_positioning,7,-0.0445235845595406,-1.139810772952009,-0.1977804711576706,0.086373012383837,577,2000
clock_FXKST_USNY_quote,linear,0.9,add_positioning,linear_qr,3,0.0,0.0,0.0,0.0,577,2000
clock_FXKST_USNY_quote,linear,0.9,add_positioning,quantile_lightgbm,3,-0.0188743842512373,-1.080268774186217,-0.0493575094075569,0.0059160760916265,577,2000
clock_FXKST_USNY_quote,linear,0.9,ML_minus_linear,without_positioning,3,0.0151073134813137,0.8722034072835411,-0.0580312318697738,0.0951804755563156,577,2000
clock_FXKST_USNY_quote,linear,0.9,ML_minus_linear,with_positioning,3,-0.0037670707699235,-0.2174875079589481,-0.0617301801713961,0.0582920393029375,577,2000
clock_FXKST_USNY_quote,linear,0.9,add_positioning,linear_qr,7,0.0,0.0,0.0,0.0,577,2000
clock_FXKST_USNY_quote,linear,0.9,add_positioning,quantile_lightgbm,7,-0.0188743842512373,-1.080268774186217,-0.0424094365607327,0.0021708582286838,577,2000
clock_FXKST_USNY_quote,linear,0.9,ML_minus_linear,without_positioning,7,0.0151073134813137,0.8722034072835411,-0.0465342446230612,0.0827183247927176,577,2000
clock_FXKST_USNY_quote,linear,0.9,ML_minus_linear,with_positioning,7,-0.0037670707699235,-0.2174875079589481,-0.0519067430425413,0.0496667283633657,577,2000
clock_FXKST_USNY_quote,pca,0.1,add_positioning,linear_qr,3,0.0022085623149501,0.1279784851659168,0.0005444799134882,0.004371244499183,577,2000
clock_FXKST_USNY_quote,pca,0.1,add_positioning,quantile_lightgbm,3,-0.0096206488445624,-0.5183819543161462,-0.0453545227800782,0.0306753520570876,577,2000
clock_FXKST_USNY_quote,pca,0.1,ML_minus_linear,without_positioning,3,0.1301702668127498,7.542913074071435,0.0458198743091753,0.2098861173837493,577,2000
clock_FXKST_USNY_quote,pca,0.1,ML_minus_linear,with_positioning,3,0.1183410556532371,6.848686688905411,0.0318746197400702,0.1989818911227656,577,2000
clock_FXKST_USNY_quote,pca,0.1,add_positioning,linear_qr,7,0.0022085623149501,0.1279784851659168,0.0010454567381462,0.0034403274353182,577,2000
clock_FXKST_USNY_quote,pca,0.1,add_positioning,quantile_lightgbm,7,-0.0096206488445624,-0.5183819543161462,-0.0382419565064177,0.0216308969181899,577,2000
clock_FXKST_USNY_quote,pca,0.1,ML_minus_linear,without_positioning,7,0.1301702668127498,7.542913074071435,0.0694444470183116,0.197243223863302,577,2000
clock_FXKST_USNY_quote,pca,0.1,ML_minus_linear,with_positioning,7,0.1183410556532371,6.848686688905411,0.0525680375770933,0.1891823316347069,577,2000
clock_FXKST_USNY_quote,pca,0.5,add_positioning,linear_qr,3,-0.0202908037855364,-0.5205009891462165,-0.0509405575496508,0.003695577875085,577,2000
clock_FXKST_USNY_quote,pca,0.5,add_positioning,quantile_lightgbm,3,-0.0380005974955,-0.9787495786139456,-0.1069434285731064,0.0233566583627237,577,2000
clock_FXKST_USNY_quote,pca,0.5,ML_minus_linear,without_positioning,3,-0.0157559380441352,-0.4041723247427307,-0.1555313534696017,0.0938890544548912,577,2000
clock_FXKST_USNY_quote,pca,0.5,ML_minus_linear,with_positioning,3,-0.0334657317540987,-0.8629567778497785,-0.2035293537754815,0.100971072811034,577,2000
clock_FXKST_USNY_quote,pca,0.5,add_positioning,linear_qr,7,-0.0202908037855364,-0.5205009891462165,-0.0506302989185526,0.0050809108372838,577,2000
clock_FXKST_USNY_quote,pca,0.5,add_positioning,quantile_lightgbm,7,-0.0380005974955,-0.9787495786139456,-0.0927435075889893,0.0128147682401473,577,2000
clock_FXKST_USNY_quote,pca,0.5,ML_minus_linear,without_positioning,7,-0.0157559380441352,-0.4041723247427307,-0.150392341239496,0.0971131291304669,577,2000
clock_FXKST_USNY_quote,pca,0.5,ML_minus_linear,with_positioning,7,-0.0334657317540987,-0.8629567778497785,-0.1838686277200758,0.0918462715410365,577,2000
clock_FXKST_USNY_quote,pca,0.9,add_positioning,linear_qr,3,0.0,0.0,0.0,0.0,577,2000
clock_FXKST_USNY_quote,pca,0.9,add_positioning,quantile_lightgbm,3,-0.0191966020590408,-1.11113152876689,-0.0471899941753391,0.0027816877962578,577,2000
clock_FXKST_USNY_quote,pca,0.9,ML_minus_linear,without_positioning,3,0.0126673960137289,0.7386258096243391,-0.0352025626438603,0.0757516416554116,577,2000
clock_FXKST_USNY_quote,pca,0.9,ML_minus_linear,with_positioning,3,-0.0065292060453119,-0.3807128233928965,-0.0433597559596806,0.0361956361976323,577,2000
clock_FXKST_USNY_quote,pca,0.9,add_positioning,linear_qr,7,0.0,0.0,0.0,0.0,577,2000
clock_FXKST_USNY_quote,pca,0.9,add_positioning,quantile_lightgbm,7,-0.0191966020590408,-1.11113152876689,-0.0444728214288899,0.0015105430424302,577,2000
clock_FXKST_USNY_quote,pca,0.9,ML_minus_linear,without_positioning,7,0.0126673960137289,0.7386258096243391,-0.0339982322553627,0.0618176158468014,577,2000
clock_FXKST_USNY_quote,pca,0.9,ML_minus_linear,with_positioning,7,-0.0065292060453119,-0.3807128233928965,-0.0394289882511619,0.0274086752188613,577,2000
clock_FXKST_USNY_quote,ml,0.1,add_positioning,linear_qr,3,0.0,0.0,-4.440892098500626e-16,2.220446049250313e-16,577,2000
clock_FXKST_USNY_quote,ml,0.1,add_positioning,quantile_lightgbm,3,0.0111801096971806,0.6035452921146364,-0.0076005793289796,0.0342831357507393,577,2000
clock_FXKST_USNY_quote,ml,0.1,ML_minus_linear,without_positioning,3,0.0598554344669923,3.339120964759628,-0.0547949529262016,0.164534710954554,577,2000
clock_FXKST_USNY_quote,ml,0.1,ML_minus_linear,with_positioning,3,0.071035544164173,3.962819364255084,-0.0381313085914363,0.1726158484558942,577,2000
clock_FXKST_USNY_quote,ml,0.1,add_positioning,linear_qr,7,0.0,0.0,-4.440892098500626e-16,2.220446049250313e-16,577,2000
clock_FXKST_USNY_quote,ml,0.1,add_positioning,quantile_lightgbm,7,0.0111801096971806,0.6035452921146364,-0.0050923233234868,0.027888636585916,577,2000
clock_FXKST_USNY_quote,ml,0.1,ML_minus_linear,without_positioning,7,0.0598554344669923,3.339120964759628,-0.0163769155649315,0.1424609058614149,577,2000
clock_FXKST_USNY_quote,ml,0.1,ML_minus_linear,with_positioning,7,0.071035544164173,3.962819364255084,-0.0036631072349823,0.1557824884812293,577,2000
clock_FXKST_USNY_quote,ml,0.5,add_positioning,linear_qr,3,-0.001230170005698,-0.0306386311888769,-0.0057656117456275,0.0020377367361774,577,2000
clock_FXKST_USNY_quote,ml,0.5,add_positioning,quantile_lightgbm,3,-0.0431311697237339,-1.088254816091757,-0.118326826307725,0.0144233892501755,577,2000
clock_FXKST_USNY_quote,ml,0.5,ML_minus_linear,without_positioning,3,-0.0517608457620184,-1.2891563409782223,-0.2041072771168791,0.0729451730607499,577,2000
clock_FXKST_USNY_quote,ml,0.5,ML_minus_linear,with_positioning,3,-0.0936618454800544,-2.3334581595529067,-0.2848161055356337,0.0534067498552096,577,2000
clock_FXKST_USNY_quote,ml,0.5,add_positioning,linear_qr,7,-0.001230170005698,-0.0306386311888769,-0.0057744566202944,0.0025126508236251,577,2000
clock_FXKST_USNY_quote,ml,0.5,add_positioning,quantile_lightgbm,7,-0.0431311697237339,-1.088254816091757,-0.1166997959952416,0.00966384367539,577,2000
clock_FXKST_USNY_quote,ml,0.5,ML_minus_linear,without_positioning,7,-0.0517608457620184,-1.2891563409782223,-0.1921996188944255,0.0823140674813978,577,2000
clock_FXKST_USNY_quote,ml,0.5,ML_minus_linear,with_positioning,7,-0.0936618454800544,-2.3334581595529067,-0.2860988899795542,0.0643125459402103,577,2000
clock_FXKST_USNY_quote,ml,0.9,add_positioning,linear_qr,3,-0.0221055778793253,-1.2239620921187635,-0.0513613012918362,0.0044821303673058,577,2000
clock_FXKST_USNY_quote,ml,0.9,add_positioning,quantile_lightgbm,3,-0.0088928264780236,-0.4937432990737009,-0.0504398166262748,0.0203935068164824,577,2000
clock_FXKST_USNY_quote,ml,0.9,ML_minus_linear,without_positioning,3,-0.0049639754141055,-0.2748499842999876,-0.0831439867772107,0.086362321135355,577,2000
clock_FXKST_USNY_quote,ml,0.9,ML_minus_linear,with_positioning,3,0.008248775987196,0.4623852827049056,-0.0582988909898906,0.0807666715924249,577,2000
clock_FXKST_USNY_quote,ml,0.9,add_positioning,linear_qr,7,-0.0221055778793253,-1.2239620921187635,-0.0480264090237788,0.0033196451293598,577,2000
clock_FXKST_USNY_quote,ml,0.9,add_positioning,quantile_lightgbm,7,-0.0088928264780236,-0.4937432990737009,-0.0445340812038522,0.0196708448177271,577,2000
clock_FXKST_USNY_quote,ml,0.9,ML_minus_linear,without_positioning,7,-0.0049639754141055,-0.2748499842999876,-0.0757138621783592,0.079060387181803,577,2000
clock_FXKST_USNY_quote,ml,0.9,ML_minus_linear,with_positioning,7,0.008248775987196,0.4623852827049056,-0.0535081285427879,0.0714391579863628,577,2000
