scenario,definition,projection,h,q,model,info,reference_model,reference_info,contrast,block_days,n,difference_bp,difference_lo,difference_hi,improvement_pct,improvement_lo,improvement_hi,p_centered_boot,winning_months,months
NY_delay1,CAP,sequential,12,0.1,boosting,base,interaction,base,algorithm_vs_interaction,5,269,-0.04401157016214628,-0.31961818458853586,0.13119651516346914,3.0681590588005014,-10.578817470376453,19.603543844089106,0.655,1,4
NY_delay1,CAP,sequential,12,0.1,boosting,base,interaction,base,algorithm_vs_interaction,10,269,-0.04401157016214628,-0.2650164050577394,0.12922706370812767,3.0681590588005014,-10.244566778272914,16.18062484607289,0.623,1,4
NY_delay1,CAP,sequential,12,0.1,interaction,full,linear,full,algorithm_vs_linear,1,269,0.19303826300773866,-0.006408512867041328,0.5789438951536804,-13.631350243060481,-36.945170277725694,0.477742408832155,0.177,1,4
NY_delay1,CAP,sequential,12,0.1,interaction,full,linear,full,algorithm_vs_linear,5,269,0.19303826300773866,0.00690341322739098,0.5291760184758068,-13.631350243060481,-34.435840531930594,-0.5185173660077558,0.1025,1,4
NY_delay1,CAP,sequential,12,0.1,interaction,full,linear,full,algorithm_vs_linear,10,269,0.19303826300773866,0.015494519566184757,0.4782654095814172,-13.631350243060481,-30.30495074704022,-1.1417447186240457,0.048,1,4
NY_delay1,CAP,sequential,12,0.1,spline,full,linear,full,algorithm_vs_linear,1,269,-0.13292409720075254,-0.3651500687706273,0.003058441050934587,9.386402967236796,-0.2429662849654296,22.63240945548359,0.129,2,4
NY_delay1,CAP,sequential,12,0.1,spline,full,linear,full,algorithm_vs_linear,5,269,-0.13292409720075254,-0.33834223121517876,-0.006999584047773871,9.386402967236796,0.5269466149719807,22.304509654325525,0.0905,2,4
NY_delay1,CAP,sequential,12,0.1,spline,full,linear,full,algorithm_vs_linear,10,269,-0.13292409720075254,-0.3160650206907384,-0.008657749247684001,9.386402967236796,0.64402641846512,19.851010472167193,0.044,2,4
NY_delay1,CAP,sequential,12,0.1,boosting,full,linear,full,algorithm_vs_linear,1,269,-0.0517340614866664,-0.2958648693267803,0.10579224762750679,3.6531882365337554,-8.128314931730799,18.35564376916161,0.6455,2,4
NY_delay1,CAP,sequential,12,0.1,boosting,full,linear,full,algorithm_vs_linear,5,269,-0.0517340614866664,-0.24182400886239264,0.0837036810680968,3.6531882365337554,-6.626055147611177,15.558042194143058,0.545,2,4
NY_delay1,CAP,sequential,12,0.1,boosting,full,linear,full,algorithm_vs_linear,10,269,-0.0517340614866664,-0.19735702667338725,0.07451908993286191,3.6531882365337554,-6.053757692133077,12.718423245703404,0.52,2,4
NY_delay1,CAP,sequential,12,0.1,spline,full,interaction,full,algorithm_vs_interaction,1,269,-0.3259623602084912,-0.9295867833113134,-0.014948657466073115,20.256516499242238,1.1842436607896571,43.50567117405693,0.1125,2,4
NY_delay1,CAP,sequential,12,0.1,spline,full,interaction,full,algorithm_vs_interaction,5,269,-0.3259623602084912,-0.8586753892223937,-0.03387244831967572,20.256516499242238,2.454048094487378,42.248888938494744,0.0825,2,4
NY_delay1,CAP,sequential,12,0.1,spline,full,interaction,full,algorithm_vs_interaction,10,269,-0.3259623602084912,-0.7966426788189869,-0.04408527212949552,20.256516499242238,3.158441162905847,38.352641486664844,0.038,2,4
NY_delay1,CAP,sequential,12,0.1,boosting,full,interaction,full,algorithm_vs_interaction,1,269,-0.24477232449440497,-0.8543621627851813,0.09612889881436919,15.21106494169272,-7.198246937539063,39.93608380128263,0.462,1,4
NY_delay1,CAP,sequential,12,0.1,boosting,full,interaction,full,algorithm_vs_interaction,5,269,-0.24477232449440497,-0.770737625494831,0.0635068969686252,15.21106494169272,-4.885287916306219,37.179952423037385,0.3385,1,4
NY_delay1,CAP,sequential,12,0.1,boosting,full,interaction,full,algorithm_vs_interaction,10,269,-0.24477232449440497,-0.6651886081983548,0.045508548169118056,15.21106494169272,-3.555941085333168,32.62143227393029,0.2945,1,4
NY_delay1,CAP,sequential,12,0.1,linear,full,linear,base,position_bundle,1,269,0.038291463996344074,-0.010137634933524207,0.11569060858042371,-2.7790873908975167,-7.6181604268453516,0.7970848108028731,0.246,0,4
NY_delay1,CAP,sequential,12,0.1,linear,full,linear,base,position_bundle,5,269,0.038291463996344074,-0.012139837631255573,0.10660603794090667,-2.7790873908975167,-7.2171891851662915,0.9455274749016633,0.2315,0,4
NY_delay1,CAP,sequential,12,0.1,linear,full,linear,base,position_bundle,10,269,0.038291463996344074,-0.01052603594983119,0.0918077074716578,-2.7790873908975167,-6.424156324575104,0.8371001991413319,0.18,0,4
NY_delay1,CAP,sequential,12,0.1,interaction,full,interaction,base,position_bundle,1,269,0.17471101565596822,0.0046817822068191475,0.48920730863900164,-12.179551499349417,-28.886504893666643,-0.372543407516038,0.11,0,4
NY_delay1,CAP,sequential,12,0.1,interaction,full,interaction,base,position_bundle,5,269,0.17471101565596822,0.016611016590076688,0.4443625583025198,-12.179551499349417,-27.064618495266217,-1.254092108452616,0.0765,0,4
NY_delay1,CAP,sequential,12,0.1,interaction,full,interaction,base,position_bundle,10,269,0.17471101565596822,0.027684758122101347,0.3944512452909245,-12.179551499349417,-23.846692001069783,-2.151670520606977,0.032,0,4
NY_delay1,CAP,sequential,12,0.1,spline,full,spline,base,position_bundle,1,269,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,0,4
NY_delay1,CAP,sequential,12,0.1,spline,full,spline,base,position_bundle,5,269,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,0,4
NY_delay1,CAP,sequential,12,0.1,spline,full,spline,base,position_bundle,10,269,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,0,4
NY_delay1,CAP,sequential,12,0.1,boosting,full,boosting,base,position_bundle,1,269,-0.02604973867629051,-0.05595368448885885,0.006573780427362293,1.8734750666887234,-0.46426504837736154,4.046826628269398,0.1035,3,4
NY_delay1,CAP,sequential,12,0.1,boosting,full,boosting,base,position_bundle,5,269,-0.02604973867629051,-0.05533061644379217,0.00498343146409113,1.8734750666887234,-0.3864531276803201,3.9263909371489505,0.085,3,4
NY_delay1,CAP,sequential,12,0.1,boosting,full,boosting,base,position_bundle,10,269,-0.02604973867629051,-0.04983584348093513,-4.589690185735041e-05,1.8734750666887234,0.00298183205795909,3.5183656465465325,0.041,3,4
NY_delay1,CAP,sequential,12,0.1,boosting,full,persistence,base,vs_persistence,1,269,-0.44915924008653213,-0.718623721399346,-0.17189808329847625,24.766718642235798,10.469144963298834,36.5255672230311,0.001,4,4
NY_delay1,CAP,sequential,12,0.1,boosting,full,persistence,base,vs_persistence,5,269,-0.44915924008653213,-0.7036505926844095,-0.1986866260404043,24.766718642235798,12.180538558474401,36.481085310485035,0.0005,4,4
NY_delay1,CAP,sequential,12,0.1,boosting,full,persistence,base,vs_persistence,10,269,-0.44915924008653213,-0.6681965985216523,-0.24129966632647504,24.766718642235798,13.993605694945174,35.292643245233094,0.0005,4,4
NY_delay1,CAP,sequential,12,0.1,boosting,full,constant,base,vs_constant,1,269,0.07900389760519674,0.015116957845892051,0.14796212244119947,-6.146266218440988,-11.242864727287541,-1.214537321446191,0.0215,0,4
NY_delay1,CAP,sequential,12,0.1,boosting,full,constant,base,vs_constant,5,269,0.07900389760519674,0.011345517491127579,0.15193080734212017,-6.146266218440988,-12.892464373650625,-0.827028150493712,0.0255,0,4
NY_delay1,CAP,sequential,12,0.1,boosting,full,constant,base,vs_constant,10,269,0.07900389760519674,0.014063079149834122,0.15035506087579828,-6.146266218440988,-12.546990215098116,-1.081404497449957,0.0225,0,4
NY_delay1,EQ,joint,1,0.1,interaction,base,linear,base,algorithm_vs_linear,1,467,0.40768594581039685,0.04182781725378593,1.0805708700302674,-20.387896280130448,-43.134330708106155,-2.452419931522116,0.0935,0,4
NY_delay1,EQ,joint,1,0.1,interaction,base,linear,base,algorithm_vs_linear,5,467,0.40768594581039685,0.06429854791719525,1.0064818359676038,-20.387896280130448,-39.89972612830392,-3.844016717828163,0.077,0,4
NY_delay1,EQ,joint,1,0.1,interaction,base,linear,base,algorithm_vs_linear,10,467,0.40768594581039685,0.07439697464527381,0.9589148257583993,-20.387896280130448,-37.699084848619464,-4.408798663172159,0.035,0,4
NY_delay1,EQ,joint,1,0.1,spline,base,linear,base,algorithm_vs_linear,1,467,0.45652382772333594,0.07982154923505629,1.0398578020385854,-22.83022150918148,-41.781851304541064,-4.553267440766449,0.062,1,4
NY_delay1,EQ,joint,1,0.1,spline,base,linear,base,algorithm_vs_linear,5,467,0.45652382772333594,0.10270144048526975,1.0129051769404578,-22.83022150918148,-40.094347580281465,-5.996044352463468,0.059,1,4
NY_delay1,EQ,joint,1,0.1,spline,base,linear,base,algorithm_vs_linear,10,467,0.45652382772333594,0.13128554255619207,0.949396296199642,-22.83022150918148,-37.14552346216328,-7.637853635904922,0.0315,1,4
NY_delay1,EQ,joint,1,0.1,boosting,base,linear,base,algorithm_vs_linear,1,467,0.28315153555001105,0.1364161405284695,0.44786456085725124,-14.160076396251565,-20.507776954990184,-7.5554263576961755,0.001,0,4
NY_delay1,EQ,joint,1,0.1,boosting,base,linear,base,algorithm_vs_linear,5,467,0.28315153555001105,0.15511913088214532,0.41826404429921676,-14.160076396251565,-19.959478662975084,-8.621454451356891,0.0005,0,4
NY_delay1,EQ,joint,1,0.1,boosting,base,linear,base,algorithm_vs_linear,10,467,0.28315153555001105,0.168689916354409,0.3962572285095673,-14.160076396251565,-19.29998611884835,-9.358107500746206,0.0005,0,4
NY_delay1,EQ,joint,1,0.1,spline,base,interaction,base,algorithm_vs_interaction,1,467,0.04883788191293905,-0.10345741688226591,0.20704558992123667,-2.028713271447158,-10.07455916682024,3.316391960351861,0.529,1,4
NY_delay1,EQ,joint,1,0.1,spline,base,interaction,base,algorithm_vs_interaction,5,467,0.04883788191293905,-0.05057718390031135,0.13859445875522222,-2.028713271447158,-7.171433784229453,1.7586691279369562,0.32,1,4
NY_delay1,EQ,joint,1,0.1,spline,base,interaction,base,algorithm_vs_interaction,10,467,0.04883788191293905,-0.028266944272051772,0.12659084729111025,-2.028713271447158,-6.756178237595019,0.93131055439937,0.2215,1,4
NY_delay1,EQ,joint,1,0.1,boosting,base,interaction,base,algorithm_vs_interaction,1,467,-0.12453441026038585,-0.7043672070386855,0.208331191934416,5.173127927567888,-11.292170087799153,19.76537194935038,0.642,2,4
NY_delay1,EQ,joint,1,0.1,boosting,base,interaction,base,algorithm_vs_interaction,5,467,-0.12453441026038585,-0.6373281251649768,0.18874610617582593,5.173127927567888,-10.566924588282676,18.243096423333142,0.6075,2,4
NY_delay1,EQ,joint,1,0.1,boosting,base,interaction,base,algorithm_vs_interaction,10,467,-0.12453441026038585,-0.5997937631071832,0.17909104886633745,5.173127927567888,-10.064933873097626,17.05200737887825,0.565,2,4
NY_delay1,EQ,joint,1,0.1,interaction,full,linear,full,algorithm_vs_linear,1,467,0.7718863320375384,0.18755057155555124,1.876360215958443,-38.3747185675946,-74.54874212397372,-10.550285489681636,0.083,0,4
NY_delay1,EQ,joint,1,0.1,interaction,full,linear,full,algorithm_vs_linear,5,467,0.7718863320375384,0.1764894117266673,1.767688109049591,-38.3747185675946,-68.23747999566994,-10.000988795901197,0.071,0,4
NY_delay1,EQ,joint,1,0.1,interaction,full,linear,full,algorithm_vs_linear,10,467,0.7718863320375384,0.15006215996511313,1.6716567477755584,-38.3747185675946,-64.7218241335403,-8.66905133354922,0.035,0,4
NY_delay1,EQ,joint,1,0.1,spline,full,linear,full,algorithm_vs_linear,1,467,0.44472584350578015,0.0826654762384061,0.9988159448041019,-22.109769762629327,-39.39628010254211,-4.7802725992731885,0.0575,0,4
NY_delay1,EQ,joint,1,0.1,spline,full,linear,full,algorithm_vs_linear,5,467,0.44472584350578015,0.1066946033838347,0.9727291633631662,-22.109769762629327,-38.01338632454259,-6.255706652192809,0.057,0,4
NY_delay1,EQ,joint,1,0.1,spline,full,linear,full,algorithm_vs_linear,10,467,0.44472584350578015,0.13179244215929128,0.9169561275867035,-22.109769762629327,-35.62369785099333,-7.697275417348956,0.031,0,4
NY_delay1,EQ,joint,1,0.1,boosting,full,linear,full,algorithm_vs_linear,1,467,0.2817072873270497,0.1303287501900543,0.43930891133448385,-14.005219966882754,-21.074955622052453,-6.781783807509781,0.0015,1,4
NY_delay1,EQ,joint,1,0.1,boosting,full,linear,full,algorithm_vs_linear,5,467,0.2817072873270497,0.16093604965576364,0.40504836283550966,-14.005219966882754,-19.770338339034485,-8.606667905542583,0.0005,1,4
NY_delay1,EQ,joint,1,0.1,boosting,full,linear,full,algorithm_vs_linear,10,467,0.2817072873270497,0.1778954006290452,0.3879536497363557,-14.005219966882754,-18.858918636825045,-9.453910640751525,0.0005,1,4
NY_delay1,EQ,joint,1,0.1,spline,full,interaction,full,algorithm_vs_interaction,1,467,-0.3271604885317583,-0.9506152871934482,0.05280397862447646,11.754277785229972,-2.458277148702878,21.69912530161641,0.193,2,4
NY_delay1,EQ,joint,1,0.1,spline,full,interaction,full,algorithm_vs_interaction,5,467,-0.3271604885317583,-0.8346250090898906,0.02757056218876395,11.754277785229972,-1.4089809961378212,19.963334948714568,0.1375,2,4
NY_delay1,EQ,joint,1,0.1,spline,full,interaction,full,algorithm_vs_interaction,10,467,-0.3271604885317583,-0.7608294450882479,0.03813827018747338,11.754277785229972,-2.0498651122734617,19.157667170005816,0.1265,2,4
NY_delay1,EQ,joint,1,0.1,boosting,full,interaction,full,algorithm_vs_interaction,1,467,-0.49017904471048873,-1.5330574009857019,0.06954720924225716,17.611236252529473,-3.5733490352591546,34.87769205770889,0.2445,3,4
NY_delay1,EQ,joint,1,0.1,boosting,full,interaction,full,algorithm_vs_interaction,5,467,-0.49017904471048873,-1.417836589667829,0.07975825109497689,17.611236252529473,-4.1581061546184905,32.61760826487148,0.249,3,4
NY_delay1,EQ,joint,1,0.1,boosting,full,interaction,full,algorithm_vs_interaction,10,467,-0.49017904471048873,-1.3120216144805383,0.08828021051532878,17.611236252529473,-4.756897268002322,30.962836173373354,0.2005,3,4
NY_delay1,EQ,joint,1,0.1,linear,full,linear,base,position_bundle,1,467,0.01179798421755584,-0.01951654808110512,0.053782510691052714,-0.5900033616905942,-2.204196388373848,1.1045408398388081,0.52,2,4
NY_delay1,EQ,joint,1,0.1,linear,full,linear,base,position_bundle,5,467,0.01179798421755584,-0.016970722948598544,0.04311013465522707,-0.5900033616905942,-1.8017617567514106,0.9908755378349171,0.4525,2,4
NY_delay1,EQ,joint,1,0.1,linear,full,linear,base,position_bundle,10,467,0.01179798421755584,-0.013367431313321864,0.03535373412027526,-0.5900033616905942,-1.5553057621386686,0.7691772179348937,0.3615,2,4
NY_delay1,EQ,joint,1,0.1,interaction,full,interaction,base,position_bundle,1,467,0.37599837044469736,0.10012891887135038,0.8741638593843174,-15.618877278982946,-24.428626081021577,-5.3627475506552535,0.065,0,4
NY_delay1,EQ,joint,1,0.1,interaction,full,interaction,base,position_bundle,5,467,0.37599837044469736,0.0759302056879701,0.8065338200949557,-15.618877278982946,-23.806304680469385,-4.123672515637621,0.0445,0,4
NY_delay1,EQ,joint,1,0.1,interaction,full,interaction,base,position_bundle,10,467,0.37599837044469736,0.059295479984971075,0.7485674226670147,-15.618877278982946,-23.436596183499887,-3.2134857945898228,0.024,0,4
NY_delay1,EQ,joint,1,0.1,spline,full,spline,base,position_bundle,1,467,3.323834189087895e-17,1.212862537197987e-17,5.616665467676874e-17,0.0,-2.5464180644782518e-15,-4.923487580923908e-16,0.0035,0,4
NY_delay1,EQ,joint,1,0.1,spline,full,spline,base,position_bundle,5,467,3.323834189087895e-17,1.1992457878115338e-17,5.1682579441109287e-17,0.0,-2.543774853162594e-15,-4.843454283159258e-16,0.001,0,4
NY_delay1,EQ,joint,1,0.1,spline,full,spline,base,position_bundle,10,467,3.323834189087895e-17,1.9422022692541613e-17,4.612731316814387e-17,0.0,-2.3114120991645626e-15,-7.257283033632627e-16,0.0005,0,4
NY_delay1,EQ,joint,1,0.1,boosting,full,boosting,base,position_bundle,1,467,0.010353735994594474,-0.04517941550045979,0.06252705985064166,-0.45355453262077017,-2.7981340208380034,2.087087240444388,0.711,1,4
NY_delay1,EQ,joint,1,0.1,boosting,full,boosting,base,position_bundle,5,467,0.010353735994594474,-0.026243454502649165,0.04800009653850653,-0.45355453262077017,-2.0368704986059702,1.2374384461457861,0.5565,1,4
NY_delay1,EQ,joint,1,0.1,boosting,full,boosting,base,position_bundle,10,467,0.010353735994594474,-0.02047407873776742,0.039100035696946096,-0.45355453262077017,-1.6612413865727982,0.9785760212319226,0.5175,1,4
NY_delay1,EQ,joint,1,0.1,boosting,full,persistence,base,vs_persistence,1,467,-0.0314582090217711,-0.44162616926258175,0.5250589062686621,1.3532679983561446,-21.777560407400184,18.52649020080258,0.9025,2,4
NY_delay1,EQ,joint,1,0.1,boosting,full,persistence,base,vs_persistence,5,467,-0.0314582090217711,-0.36679489175190694,0.4347543964989591,1.3532679983561446,-17.19249163488827,15.782873734492446,0.8825,2,4
NY_delay1,EQ,joint,1,0.1,boosting,full,persistence,base,vs_persistence,10,467,-0.0314582090217711,-0.34077756752850796,0.36456425717116325,1.3532679983561446,-14.807329866707962,15.090705322169422,0.8405,2,4
NY_delay1,EQ,joint,1,0.1,boosting,full,constant,base,vs_constant,1,467,-0.189735671568944,-0.6509505079568033,0.12748287172344608,7.64173333064202,-6.8847653265516815,18.59102932804171,0.358,2,4
NY_delay1,EQ,joint,1,0.1,boosting,full,constant,base,vs_constant,5,467,-0.189735671568944,-0.6546895799537155,0.11841666598440756,7.64173333064202,-6.336918813123161,18.3617197264288,0.44,2,4
NY_delay1,EQ,joint,1,0.1,boosting,full,constant,base,vs_constant,10,467,-0.189735671568944,-0.5772110528303507,0.09713673828983102,7.64173333064202,-5.133804229769444,16.66099438900634,0.3945,2,4
NY_delay1,EQ,sequential,1,0.1,interaction,base,linear,base,algorithm_vs_linear,1,467,0.40503240173936345,0.039313350423981715,1.08127318235654,-20.266587255472302,-43.10067142477149,-2.2705255830920006,0.095,0,4
NY_delay1,EQ,sequential,1,0.1,interaction,base,linear,base,algorithm_vs_linear,5,467,0.40503240173936345,0.06153948383802709,1.00631376873506,-20.266587255472302,-39.87968843687744,-3.6549368691030213,0.077,0,4
NY_delay1,EQ,sequential,1,0.1,interaction,base,linear,base,algorithm_vs_linear,10,467,0.40503240173936345,0.07113026550369535,0.9577984227819161,-20.266587255472302,-37.65108589975264,-4.210519331816149,0.035,0,4
NY_delay1,EQ,sequential,1,0.1,spline,base,linear,base,algorithm_vs_linear,1,467,0.4559160736008212,0.07686005553358828,1.042879109062155,-22.81265115364568,-41.86771591508192,-4.389792755346585,0.064,1,4
NY_delay1,EQ,sequential,1,0.1,spline,base,linear,base,algorithm_vs_linear,5,467,0.4559160736008212,0.10118560662787131,1.013783019689466,-22.81265115364568,-40.18515775380398,-5.908060981997013,0.06,1,4
NY_delay1,EQ,sequential,1,0.1,spline,base,linear,base,algorithm_vs_linear,10,467,0.4559160736008212,0.12945983125014532,0.9517879629449467,-22.81265115364568,-37.32092532275963,-7.580732711056185,0.0315,1,4
NY_delay1,EQ,sequential,1,0.1,boosting,base,linear,base,algorithm_vs_linear,1,467,0.26525609565905756,0.12581505874139232,0.4291996884906762,-13.272606795491694,-19.40237892813452,-6.801189327425793,0.001,0,4
NY_delay1,EQ,sequential,1,0.1,boosting,base,linear,base,algorithm_vs_linear,5,467,0.26525609565905756,0.14452792155099486,0.3956746523634893,-13.272606795491694,-18.563332096460993,-7.862784749814206,0.0005,0,4
NY_delay1,EQ,sequential,1,0.1,boosting,base,linear,base,algorithm_vs_linear,10,467,0.26525609565905756,0.15579330494759655,0.3744987112488304,-13.272606795491694,-17.96755872252134,-8.656807604881172,0.0005,0,4
NY_delay1,EQ,sequential,1,0.1,spline,base,interaction,base,algorithm_vs_interaction,1,467,0.05088367186145767,-0.09928139603553307,0.20840333316946388,-2.117016834247565,-10.158464983770195,3.250610974902191,0.511,1,4
NY_delay1,EQ,sequential,1,0.1,spline,base,interaction,base,algorithm_vs_interaction,5,467,0.05088367186145767,-0.046638615882202125,0.14051868458598327,-2.117016834247565,-7.314712245791744,1.6267610946665532,0.3005,1,4
NY_delay1,EQ,sequential,1,0.1,spline,base,interaction,base,algorithm_vs_interaction,10,467,0.05088367186145767,-0.025746312049569363,0.1278724998888932,-2.117016834247565,-6.850153785862106,0.8835795303940627,0.199,1,4
NY_delay1,EQ,sequential,1,0.1,boosting,base,interaction,base,algorithm_vs_interaction,1,467,-0.13977630608030597,-0.7307627575547003,0.18609013782684913,5.815397792176369,-10.135521115262863,20.226744631010316,0.6255,2,4
NY_delay1,EQ,sequential,1,0.1,boosting,base,interaction,base,algorithm_vs_interaction,5,467,-0.13977630608030597,-0.6576984337080899,0.1728974410700608,5.815397792176369,-9.468803691720113,18.640274463354288,0.604,2,4
NY_delay1,EQ,sequential,1,0.1,boosting,base,interaction,base,algorithm_vs_interaction,10,467,-0.13977630608030597,-0.6150954444126455,0.16432457104910492,5.815397792176369,-9.1276400690699,17.524082871510387,0.5645,2,4
NY_delay1,EQ,sequential,1,0.1,interaction,full,linear,full,algorithm_vs_linear,1,467,0.7625228643775217,0.18247249875697102,1.8638145986872372,-37.84060406340011,-73.83274697170012,-10.301755213568272,0.083,0,4
NY_delay1,EQ,sequential,1,0.1,interaction,full,linear,full,algorithm_vs_linear,5,467,0.7625228643775217,0.16994217885003152,1.7518172948990227,-37.84060406340011,-67.48086665590098,-9.744049109312453,0.071,0,4
NY_delay1,EQ,sequential,1,0.1,interaction,full,linear,full,algorithm_vs_linear,10,467,0.7625228643775217,0.14487294722725613,1.6553960035144868,-37.84060406340011,-63.92969313887104,-8.412029467117806,0.035,0,4
NY_delay1,EQ,sequential,1,0.1,spline,full,linear,full,algorithm_vs_linear,1,467,0.4393473639867923,0.07847688580211325,0.9916302264387674,-21.80284739460836,-39.00545440778062,-4.505599639925496,0.059,0,4
NY_delay1,EQ,sequential,1,0.1,spline,full,linear,full,algorithm_vs_linear,5,467,0.4393473639867923,0.10302813293119291,0.9643279847561768,-21.80284739460836,-37.605961778817246,-5.998799921060391,0.057,0,4
NY_delay1,EQ,sequential,1,0.1,spline,full,linear,full,algorithm_vs_linear,10,467,0.4393473639867923,0.12768786276680424,0.9094969243346638,-21.80284739460836,-35.235133954832925,-7.474726554927598,0.0315,0,4
NY_delay1,EQ,sequential,1,0.1,boosting,full,linear,full,algorithm_vs_linear,1,467,0.2493399460260929,0.10813164117290192,0.39369811827893786,-12.373627881263904,-19.48116967592419,-5.575428031904236,0.001,1,4
NY_delay1,EQ,sequential,1,0.1,boosting,full,linear,full,algorithm_vs_linear,5,467,0.2493399460260929,0.13443896702779365,0.3671505241495438,-12.373627881263904,-18.355100553668592,-7.043475571017313,0.0005,1,4
NY_delay1,EQ,sequential,1,0.1,boosting,full,linear,full,algorithm_vs_linear,10,467,0.2493399460260929,0.1501459887419575,0.34900412857897956,-12.373627881263904,-17.338511656250493,-7.864934663797751,0.0005,1,4
NY_delay1,EQ,sequential,1,0.1,spline,full,interaction,full,algorithm_vs_interaction,1,467,-0.32317550039072934,-0.9405826264295044,0.0549309760706259,11.635001730995853,-2.5548027273210154,21.56885236750773,0.1945,2,4
NY_delay1,EQ,sequential,1,0.1,spline,full,interaction,full,algorithm_vs_interaction,5,467,-0.32317550039072934,-0.8251440721338303,0.029778451659595015,11.635001730995853,-1.5295907627934657,19.764596803546322,0.141,2,4
NY_delay1,EQ,sequential,1,0.1,spline,full,interaction,full,algorithm_vs_interaction,10,467,-0.32317550039072934,-0.7516588216900679,0.03761170611687897,11.635001730995853,-2.0468336121710253,19.035524811585574,0.1275,2,4
NY_delay1,EQ,sequential,1,0.1,boosting,full,interaction,full,algorithm_vs_interaction,1,467,-0.5131829183514287,-1.5635273260604894,0.05075572746206999,18.47567076129657,-2.569764134436109,35.52635190045462,0.215,3,4
NY_delay1,EQ,sequential,1,0.1,boosting,full,interaction,full,algorithm_vs_interaction,5,467,-0.5131829183514287,-1.453300192207848,0.06877908050149216,18.47567076129657,-3.55058659320048,33.64446751969178,0.219,3,4
NY_delay1,EQ,sequential,1,0.1,boosting,full,interaction,full,algorithm_vs_interaction,10,467,-0.5131829183514287,-1.3524297847445932,0.0785056865025506,18.47567076129657,-4.148395804626357,32.00438645331607,0.173,3,4
NY_delay1,EQ,sequential,1,0.1,interaction,account,linear,account,algorithm_vs_linear,1,467,0.38600166066214153,0.03816407674830622,1.0195654635092555,-19.144104710315112,-40.57237911309719,-2.102246805632921,0.0955,0,4
NY_delay1,EQ,sequential,1,0.1,interaction,account,linear,account,algorithm_vs_linear,5,467,0.38600166066214153,0.04629418979180101,0.9594378717038623,-19.144104710315112,-37.58468845012601,-2.6578825124224035,0.078,0,4
NY_delay1,EQ,sequential,1,0.1,interaction,account,linear,account,algorithm_vs_linear,10,467,0.38600166066214153,0.056286666625742096,0.9142621242469793,-19.144104710315112,-35.45621496211274,-3.2010461854008807,0.0365,0,4
NY_delay1,EQ,sequential,1,0.1,spline,account,linear,account,algorithm_vs_linear,1,467,0.4381438639062552,0.07364147544899269,1.0064604155157293,-21.730144876617818,-40.01905451930354,-4.209763286481986,0.0665,0,4
NY_delay1,EQ,sequential,1,0.1,spline,account,linear,account,algorithm_vs_linear,5,467,0.4381438639062552,0.0925913798493,0.9814442332132292,-21.730144876617818,-38.57872478244341,-5.317114950131374,0.065,0,4
NY_delay1,EQ,sequential,1,0.1,spline,account,linear,account,algorithm_vs_linear,10,467,0.4381438639062552,0.11774215528042765,0.924283184542973,-21.730144876617818,-35.87348153609768,-6.817415115846532,0.034,0,4
NY_delay1,EQ,sequential,1,0.1,boosting,account,linear,account,algorithm_vs_linear,1,467,0.2543050974500023,0.1086843820304815,0.42123165056922196,-12.612493442640837,-18.738390292399927,-5.8701173844687995,0.002,0,4
NY_delay1,EQ,sequential,1,0.1,boosting,account,linear,account,algorithm_vs_linear,5,467,0.2543050974500023,0.12238807305914165,0.39308560141588955,-12.612493442640837,-18.45894750771265,-6.784973578566343,0.0005,0,4
NY_delay1,EQ,sequential,1,0.1,boosting,account,linear,account,algorithm_vs_linear,10,467,0.2543050974500023,0.13815267403861345,0.3725486601455528,-12.612493442640837,-17.942952969329163,-7.4768979146065595,0.0005,0,4
NY_delay1,EQ,sequential,1,0.1,spline,account,interaction,account,algorithm_vs_interaction,1,467,0.05214220324411364,-0.07673477116609546,0.18969060540203908,-2.1705145819764793,-9.063026646987211,2.6226877793777947,0.4515,1,4
NY_delay1,EQ,sequential,1,0.1,spline,account,interaction,account,algorithm_vs_interaction,5,467,0.05214220324411364,-0.04480687854963831,0.14104213869414725,-2.1705145819764793,-7.201828395059991,1.60102379183803,0.29,1,4
NY_delay1,EQ,sequential,1,0.1,spline,account,interaction,account,algorithm_vs_interaction,10,467,0.05214220324411364,-0.028165691834512018,0.12912984600066485,-2.1705145819764793,-6.734769777059904,0.9991363051947749,0.199,1,4
NY_delay1,EQ,sequential,1,0.1,boosting,account,interaction,account,algorithm_vs_interaction,1,467,-0.13169656321213924,-0.6915429137578802,0.1838056519162324,5.482110326444712,-9.958861418275864,19.378945642268178,0.624,2,4
NY_delay1,EQ,sequential,1,0.1,boosting,account,interaction,account,algorithm_vs_interaction,5,467,-0.13169656321213924,-0.6274059490076301,0.17948059115158743,5.482110326444712,-9.92526883570186,17.84085740872326,0.6025,2,4
NY_delay1,EQ,sequential,1,0.1,boosting,account,interaction,account,algorithm_vs_interaction,10,467,-0.13169656321213924,-0.5801588708435345,0.16641916943071614,5.482110326444712,-9.319289689144316,16.590207999537476,0.566,2,4
