scenario,definition,projection,h,q,model,info,fold,n,loss_bp,below_rate
NY_delay1,PCA,sequential,6,0.1,interaction,full,2026-03,22,2.7911104044077595,0.45454545454545453
NY_delay1,PCA,sequential,6,0.1,linear,base,2025-12,22,5.894187411411452,0.22727272727272727
NY_delay1,PCA,sequential,6,0.1,linear,base,2026-01,21,1.4757636597926527,0.23809523809523808
NY_delay1,PCA,sequential,6,0.1,linear,base,2026-02,20,2.4967995658265845,0.3
NY_delay1,PCA,sequential,6,0.1,linear,base,2026-03,22,2.5818724953730765,0.36363636363636365
NY_delay1,PCA,sequential,6,0.1,linear,full,2025-12,22,5.807256322290896,0.22727272727272727
NY_delay1,PCA,sequential,6,0.1,linear,full,2026-01,21,1.4757636597926527,0.23809523809523808
NY_delay1,PCA,sequential,6,0.1,linear,full,2026-02,20,1.4125478070818074,0.15
NY_delay1,PCA,sequential,6,0.1,linear,full,2026-03,22,2.7911104044077595,0.45454545454545453
NY_delay1,PCA,sequential,6,0.1,persistence,base,2025-12,22,4.252453386846063,0.2727272727272727
NY_delay1,PCA,sequential,6,0.1,persistence,base,2026-01,21,1.3366644671493941,0.09523809523809523
NY_delay1,PCA,sequential,6,0.1,persistence,base,2026-02,20,2.0305046986025266,0.15
NY_delay1,PCA,sequential,6,0.1,persistence,base,2026-03,22,2.0084723681308794,0.2727272727272727
NY_delay1,PCA,sequential,6,0.1,spline,base,2025-12,22,5.58145578936383,0.22727272727272727
NY_delay1,PCA,sequential,6,0.1,spline,base,2026-01,21,1.4757636597926527,0.23809523809523808
NY_delay1,PCA,sequential,6,0.1,spline,base,2026-02,20,1.292318247265449,0.2
NY_delay1,PCA,sequential,6,0.1,spline,base,2026-03,22,2.7911104044077595,0.45454545454545453
NY_delay1,PCA,sequential,6,0.1,spline,full,2025-12,22,5.58145578936383,0.22727272727272727
NY_delay1,PCA,sequential,6,0.1,spline,full,2026-01,21,1.4757636597926527,0.23809523809523808
NY_delay1,PCA,sequential,6,0.1,spline,full,2026-02,20,1.292318247265449,0.2
NY_delay1,PCA,sequential,6,0.1,spline,full,2026-03,22,2.7911104044077595,0.45454545454545453
NY_delay1,PCA,sequential,12,0.1,boosting,base,2025-12,72,1.7719785016012612,0.19444444444444445
NY_delay1,PCA,sequential,12,0.1,boosting,base,2026-01,74,1.4515305699627525,0.13513513513513514
NY_delay1,PCA,sequential,12,0.1,boosting,base,2026-02,68,1.8206413451591588,0.17647058823529413
NY_delay1,PCA,sequential,12,0.1,boosting,base,2026-03,55,3.024993870489889,0.38181818181818183
NY_delay1,PCA,sequential,12,0.1,boosting,full,2025-12,72,1.6945146908872415,0.16666666666666666
NY_delay1,PCA,sequential,12,0.1,boosting,full,2026-01,74,1.8015576009136205,0.21621621621621623
NY_delay1,PCA,sequential,12,0.1,boosting,full,2026-02,68,1.6996733553390557,0.1323529411764706
NY_delay1,PCA,sequential,12,0.1,boosting,full,2026-03,55,3.150649910868848,0.4
NY_delay1,PCA,sequential,12,0.1,constant,base,2025-12,72,1.8509294691918976,0.19444444444444445
NY_delay1,PCA,sequential,12,0.1,constant,base,2026-01,74,1.708512164306157,0.17567567567567569
NY_delay1,PCA,sequential,12,0.1,constant,base,2026-02,68,1.6170631540581712,0.14705882352941177
NY_delay1,PCA,sequential,12,0.1,constant,base,2026-03,55,3.1162195837859055,0.41818181818181815
NY_delay1,PCA,sequential,12,0.1,interaction,base,2025-12,72,2.314882591928449,0.16666666666666666
NY_delay1,PCA,sequential,12,0.1,interaction,base,2026-01,74,1.6783144318487138,0.17567567567567569
NY_delay1,PCA,sequential,12,0.1,interaction,base,2026-02,68,2.6816568472563937,0.22058823529411764
NY_delay1,PCA,sequential,12,0.1,interaction,base,2026-03,55,3.089275945139717,0.4
NY_delay1,PCA,sequential,12,0.1,interaction,full,2025-12,72,1.8497285172835933,0.19444444444444445
NY_delay1,PCA,sequential,12,0.1,interaction,full,2026-01,74,1.6783144318487138,0.17567567567567569
NY_delay1,PCA,sequential,12,0.1,interaction,full,2026-02,68,3.0557860388151643,0.25
NY_delay1,PCA,sequential,12,0.1,interaction,full,2026-03,55,3.089275945139717,0.4
NY_delay1,PCA,sequential,12,0.1,linear,base,2025-12,72,1.6007184255256748,0.19444444444444445
NY_delay1,PCA,sequential,12,0.1,linear,base,2026-01,74,1.5457872294441732,0.14864864864864866
NY_delay1,PCA,sequential,12,0.1,linear,base,2026-02,68,1.62125125321282,0.1323529411764706
NY_delay1,PCA,sequential,12,0.1,linear,base,2026-03,55,3.1010437377215574,0.38181818181818183
NY_delay1,PCA,sequential,12,0.1,linear,full,2025-12,72,1.8497285172835933,0.19444444444444445
NY_delay1,PCA,sequential,12,0.1,linear,full,2026-01,74,1.60198182290327,0.16216216216216217
NY_delay1,PCA,sequential,12,0.1,linear,full,2026-02,68,1.6062467524486965,0.14705882352941177
NY_delay1,PCA,sequential,12,0.1,linear,full,2026-03,55,3.1010437377215574,0.38181818181818183
NY_delay1,PCA,sequential,12,0.1,persistence,base,2025-12,72,2.6504336248319413,0.2222222222222222
NY_delay1,PCA,sequential,12,0.1,persistence,base,2026-01,74,1.604086575276627,0.04054054054054054
NY_delay1,PCA,sequential,12,0.1,persistence,base,2026-02,68,2.6025375233393246,0.14705882352941177
NY_delay1,PCA,sequential,12,0.1,persistence,base,2026-03,55,4.388268389489504,0.38181818181818183
NY_delay1,PCA,sequential,12,0.1,spline,base,2025-12,72,1.8497285172835933,0.19444444444444445
NY_delay1,PCA,sequential,12,0.1,spline,base,2026-01,74,1.7079288547279121,0.17567567567567569
NY_delay1,PCA,sequential,12,0.1,spline,base,2026-02,68,1.616126070251796,0.14705882352941177
NY_delay1,PCA,sequential,12,0.1,spline,base,2026-03,55,3.0995015935426222,0.41818181818181815
NY_delay1,PCA,sequential,12,0.1,spline,full,2025-12,72,1.8497285172835933,0.19444444444444445
NY_delay1,PCA,sequential,12,0.1,spline,full,2026-01,74,1.7079288547279121,0.17567567567567569
NY_delay1,PCA,sequential,12,0.1,spline,full,2026-02,68,1.616126070251796,0.14705882352941177
NY_delay1,PCA,sequential,12,0.1,spline,full,2026-03,55,3.0995015935426222,0.41818181818181815
