task,method,info,algorithm,q,period,n,pinball,baseline_pinball,skill,below_rate
own_residual,sequential_ols,without_positioning,quantile_lightgbm,0.1,all,576,2.02191847520641,1.871682502544713,-0.0802678725998871,0.1909722222222222
own_residual,sequential_ols,without_positioning,quantile_lightgbm,0.1,2026-01,220,1.7314464442753077,1.4964401575317219,-0.15704355804726133,0.21363636363636362
own_residual,sequential_ols,without_positioning,quantile_lightgbm,0.1,2026-02,204,2.162231260808578,1.8619761624277118,-0.16125614518575948,0.16176470588235295
own_residual,sequential_ols,without_positioning,quantile_lightgbm,0.1,2026-03,152,2.254023991930095,2.427823353115281,0.0715864937052253,0.19736842105263158
own_residual,sequential_ols,without_positioning,quantile_lightgbm,0.5,all,576,3.952237519797524,4.162212478526986,0.050447919180659606,0.5972222222222222
own_residual,sequential_ols,without_positioning,quantile_lightgbm,0.5,2026-01,220,3.398459371965889,3.8074737043453037,0.1074240727946787,0.6636363636363637
own_residual,sequential_ols,without_positioning,quantile_lightgbm,0.5,2026-02,204,4.294533968111063,4.210702738839703,-0.01990908275193526,0.553921568627451
own_residual,sequential_ols,without_positioning,quantile_lightgbm,0.5,2026-03,152,4.294360658396194,4.61057114442288,0.06858379929983005,0.5592105263157895
own_residual,sequential_ols,with_positioning,linear_qr,0.1,all,576,1.8378838089171339,1.871682502544713,0.018057920390678883,0.15104166666666666
own_residual,sequential_ols,with_positioning,linear_qr,0.1,2026-01,220,1.5483022183584,1.4964401575317219,-0.034656956087185664,0.1318181818181818
own_residual,sequential_ols,with_positioning,linear_qr,0.1,2026-02,204,2.0558453324708887,1.8619761624277118,-0.10412011386354347,0.14705882352941177
own_residual,sequential_ols,with_positioning,linear_qr,0.1,2026-03,152,1.9644877504826297,2.427823353115281,0.19084403403489736,0.18421052631578946
own_residual,sequential_ols,with_positioning,linear_qr,0.5,all,576,3.8773508020425393,4.162212478526986,0.068439965031593,0.5833333333333334
own_residual,sequential_ols,with_positioning,linear_qr,0.5,2026-01,220,3.282327915547946,3.8074737043453037,0.13792499425486038,0.6863636363636364
own_residual,sequential_ols,with_positioning,linear_qr,0.5,2026-02,204,4.262908267874434,4.210702738839703,-0.01239829365136269,0.5441176470588235
own_residual,sequential_ols,with_positioning,linear_qr,0.5,2026-03,152,4.221109433615591,4.61057114442288,0.08447146754874324,0.4868421052631579
own_residual,sequential_ols,with_positioning,quantile_lightgbm,0.1,all,576,2.056745597432121,1.871682502544713,-0.09887526043321926,0.2013888888888889
own_residual,sequential_ols,with_positioning,quantile_lightgbm,0.1,2026-01,220,1.7613587635403927,1.4964401575317219,-0.17703254264817136,0.21818181818181817
own_residual,sequential_ols,with_positioning,quantile_lightgbm,0.1,2026-02,204,2.1627111378194273,1.8619761624277118,-0.16151386975846482,0.1715686274509804
own_residual,sequential_ols,with_positioning,quantile_lightgbm,0.1,2026-03,152,2.3420622633345527,2.427823353115281,0.03532427088267498,0.21710526315789475
own_residual,sequential_ols,with_positioning,quantile_lightgbm,0.5,all,576,3.9571511924186242,4.162212478526986,0.0492673757445784,0.5954861111111112
own_residual,sequential_ols,with_positioning,quantile_lightgbm,0.5,2026-01,220,3.4245864060316005,3.8074737043453037,0.10056203352809256,0.65
own_residual,sequential_ols,with_positioning,quantile_lightgbm,0.5,2026-02,204,4.243004073043705,4.210702738839703,-0.007671245444627051,0.5490196078431373
own_residual,sequential_ols,with_positioning,quantile_lightgbm,0.5,2026-03,152,4.344323990824077,4.61057114442288,0.05774710881988354,0.5789473684210527
own_residual,pca_1,without_positioning,linear_qr,0.1,all,576,1.8197519850038237,1.853183354775206,0.018039968730151568,0.14756944444444445
own_residual,pca_1,without_positioning,linear_qr,0.1,2026-01,220,1.5363584316484582,1.4875159385591805,-0.03283493764549972,0.12727272727272726
own_residual,pca_1,without_positioning,linear_qr,0.1,2026-02,204,2.0312172668709536,1.8408718748098558,-0.10339958726391996,0.14215686274509803
own_residual,pca_1,without_positioning,linear_qr,0.1,2026-03,152,1.9461181970912311,2.3989621276729487,0.18876660258950695,0.18421052631578946
own_residual,pca_1,without_positioning,linear_qr,0.5,all,576,3.8403256946467974,4.143937879895683,0.07326658701180344,0.5833333333333334
own_residual,pca_1,without_positioning,linear_qr,0.5,2026-01,220,3.2673038539127024,3.8132589222429094,0.14317282918965368,0.6863636363636364
own_residual,pca_1,without_positioning,linear_qr,0.5,2026-02,204,4.2068541787206915,4.173713508422503,-0.007940331848678817,0.5441176470588235
own_residual,pca_1,without_positioning,linear_qr,0.5,2026-03,152,4.17777960392592,4.582590132949225,0.08833662127290887,0.4868421052631579
own_residual,pca_1,without_positioning,quantile_lightgbm,0.1,all,576,1.9906202328369365,1.853183354775206,-0.07416259039214279,0.18229166666666666
own_residual,pca_1,without_positioning,quantile_lightgbm,0.1,2026-01,220,1.7132830653776676,1.4875159385591805,-0.15177459344547728,0.19545454545454546
own_residual,pca_1,without_positioning,quantile_lightgbm,0.1,2026-02,204,2.1147054663426292,1.8408718748098558,-0.14875211864544235,0.16176470588235295
own_residual,pca_1,without_positioning,quantile_lightgbm,0.1,2026-03,152,2.2254938460335016,2.3989621276729487,0.07230972079068021,0.19078947368421054
own_residual,pca_1,without_positioning,quantile_lightgbm,0.5,all,576,3.920544577513628,4.143937879895683,0.05390845829659929,0.5920138888888888
own_residual,pca_1,without_positioning,quantile_lightgbm,0.5,2026-01,220,3.3715880929409248,3.8132589222429094,0.11582503006174039,0.65
own_residual,pca_1,without_positioning,quantile_lightgbm,0.5,2026-02,204,4.2739204562032835,4.173713508422503,-0.0240090623322764,0.553921568627451
own_residual,pca_1,without_positioning,quantile_lightgbm,0.5,2026-03,152,4.240819231153792,4.582590132949225,0.07458029015906742,0.5592105263157895
own_residual,pca_1,with_positioning,linear_qr,0.1,all,576,1.8197519850038237,1.853183354775206,0.018039968730151568,0.14756944444444445
own_residual,pca_1,with_positioning,linear_qr,0.1,2026-01,220,1.5363584316484584,1.4875159385591805,-0.03283493764549994,0.12727272727272726
own_residual,pca_1,with_positioning,linear_qr,0.1,2026-02,204,2.0312172668709536,1.8408718748098558,-0.10339958726391996,0.14215686274509803
own_residual,pca_1,with_positioning,linear_qr,0.1,2026-03,152,1.9461181970912311,2.3989621276729487,0.18876660258950695,0.18421052631578946
own_residual,pca_1,with_positioning,linear_qr,0.5,all,576,3.840044214180308,4.143937879895683,0.07333451285303172,0.5833333333333334
own_residual,pca_1,with_positioning,linear_qr,0.5,2026-01,220,3.2675830854454553,3.8132589222429094,0.1430996027084609,0.6863636363636364
own_residual,pca_1,with_positioning,linear_qr,0.5,2026-02,204,4.206854178720692,4.173713508422503,-0.007940331848679039,0.5441176470588235
own_residual,pca_1,with_positioning,linear_qr,0.5,2026-03,152,4.17630879020287,4.582590132949225,0.08865757812926722,0.4868421052631579
own_residual,pca_1,with_positioning,quantile_lightgbm,0.1,all,576,2.0219696410255974,1.853183354775206,-0.09107910764224703,0.1996527777777778
own_residual,pca_1,with_positioning,quantile_lightgbm,0.1,2026-01,220,1.7352977115479777,1.4875159385591805,-0.16657419699905907,0.20909090909090908
own_residual,pca_1,with_positioning,quantile_lightgbm,0.1,2026-02,204,2.1229172481511944,1.8408718748098558,-0.15321292980831225,0.17647058823529413
own_residual,pca_1,with_positioning,quantile_lightgbm,0.1,2026-03,152,2.301407224127272,2.3989621276729487,0.040665462126451835,0.21710526315789475
own_residual,pca_1,with_positioning,quantile_lightgbm,0.5,all,576,3.9239473288807067,4.143937879895683,0.053087318727015775,0.6059027777777778
own_residual,pca_1,with_positioning,quantile_lightgbm,0.5,2026-01,220,3.404348492396798,3.8132589222429094,0.10723384857527463,0.6636363636363637
own_residual,pca_1,with_positioning,quantile_lightgbm,0.5,2026-02,204,4.214839330623565,4.173713508422503,-0.00985353261982902,0.553921568627451
own_residual,pca_1,with_positioning,quantile_lightgbm,0.5,2026-03,152,4.285590589873583,4.582590132949225,0.06481040949749994,0.5921052631578947
own_residual,pca_2,without_positioning,linear_qr,0.1,all,576,1.1909087779254386,1.2500917783593115,0.04734292430236431,0.1527777777777778
own_residual,pca_2,without_positioning,linear_qr,0.1,2026-01,220,1.1559016690786643,1.1509231806735294,-0.004325647870105032,0.14545454545454545
own_residual,pca_2,without_positioning,linear_qr,0.1,2026-02,204,1.163692049714357,1.1142211912858446,-0.044399495194864746,0.14705882352941177
own_residual,pca_2,without_positioning,linear_qr,0.1,2026-03,152,1.2781046759606418,1.5759779050294394,0.18900850584147832,0.17105263157894737
own_residual,pca_2,without_positioning,linear_qr,0.5,all,576,2.7140637318665504,2.956431374778811,0.08197979664939581,0.5503472222222222
own_residual,pca_2,without_positioning,linear_qr,0.5,2026-01,220,2.722686626884436,2.933922798050197,0.07199786282929554,0.6045454545454545
own_residual,pca_2,without_positioning,linear_qr,0.5,2026-02,204,2.471343952161408,2.594913372553836,0.047619863421804465,0.5490196078431373
own_residual,pca_2,without_positioning,linear_qr,0.5,2026-03,152,3.0273387197344075,3.4742047914511134,0.1286239869383341,0.47368421052631576
own_residual,pca_2,without_positioning,quantile_lightgbm,0.1,all,576,1.318276210352861,1.2500917783593115,-0.054543540861486495,0.18055555555555555
own_residual,pca_2,without_positioning,quantile_lightgbm,0.1,2026-01,220,1.2950775320388817,1.1509231806735294,-0.1252510626130512,0.16363636363636364
own_residual,pca_2,without_positioning,quantile_lightgbm,0.1,2026-02,204,1.2047775569796415,1.1142211912858446,-0.0812732394627067,0.16666666666666666
own_residual,pca_2,without_positioning,quantile_lightgbm,0.1,2026-03,152,1.5041803848082047,1.5759779050294394,0.04555744087027247,0.2236842105263158
own_residual,pca_2,without_positioning,quantile_lightgbm,0.5,all,576,2.7852494255671942,2.956431374778811,0.05790154666601177,0.59375
own_residual,pca_2,without_positioning,quantile_lightgbm,0.5,2026-01,220,2.787279622455217,2.933922798050197,0.0499819476137664,0.6590909090909091
own_residual,pca_2,without_positioning,quantile_lightgbm,0.5,2026-02,204,2.504104974164008,2.594913372553836,0.03499477067338741,0.5490196078431373
own_residual,pca_2,without_positioning,quantile_lightgbm,0.5,2026-03,152,3.159636430638805,3.4742047914511134,0.09054398911266215,0.5592105263157895
own_residual,pca_2,with_positioning,linear_qr,0.1,all,576,1.1909087779254386,1.2500917783593115,0.04734292430236431,0.1527777777777778
own_residual,pca_2,with_positioning,linear_qr,0.1,2026-01,220,1.1559016690786643,1.1509231806735294,-0.004325647870105032,0.14545454545454545
own_residual,pca_2,with_positioning,linear_qr,0.1,2026-02,204,1.163692049714357,1.1142211912858446,-0.044399495194864746,0.14705882352941177
own_residual,pca_2,with_positioning,linear_qr,0.1,2026-03,152,1.2781046759606418,1.5759779050294394,0.18900850584147832,0.17105263157894737
own_residual,pca_2,with_positioning,linear_qr,0.5,all,576,2.7139263049492177,2.956431374778811,0.08202628070395734,0.5555555555555556
own_residual,pca_2,with_positioning,linear_qr,0.5,2026-01,220,2.722686626884436,2.933922798050197,0.07199786282929554,0.6045454545454545
own_residual,pca_2,with_positioning,linear_qr,0.5,2026-02,204,2.4688843491225616,2.594913372553836,0.04856771897061063,0.5588235294117647
own_residual,pca_2,with_positioning,linear_qr,0.5,2026-03,152,3.0301189902313874,3.4742047914511134,0.12782372596816294,0.48026315789473684
own_residual,pca_2,with_positioning,quantile_lightgbm,0.1,all,576,1.3278761303673363,1.2500917783593115,-0.062222913032924154,0.18229166666666666
own_residual,pca_2,with_positioning,quantile_lightgbm,0.1,2026-01,220,1.3080803103564098,1.1509231806735294,-0.13654875696474456,0.17272727272727273
own_residual,pca_2,with_positioning,quantile_lightgbm,0.1,2026-02,204,1.219560953684621,1.1142211912858446,-0.09454115863405099,0.16176470588235295
own_residual,pca_2,with_positioning,quantile_lightgbm,0.1,2026-03,152,1.501898343825743,1.5759779050294394,0.047005456718197225,0.2236842105263158
own_residual,pca_2,with_positioning,quantile_lightgbm,0.5,all,576,2.775205812211732,2.956431374778811,0.06129875501697979,0.5954861111111112
own_residual,pca_2,with_positioning,quantile_lightgbm,0.5,2026-01,220,2.7616846964841115,2.933922798050197,0.05870573747903318,0.6363636363636364
own_residual,pca_2,with_positioning,quantile_lightgbm,0.5,2026-02,204,2.497408314575027,2.594913372553836,0.03757545782071614,0.5588235294117647
own_residual,pca_2,with_positioning,quantile_lightgbm,0.5,2026-03,152,3.1676093318036003,3.4742047914511134,0.08824910391061136,0.5855263157894737
own_residual,ae_selected,without_positioning,linear_qr,0.1,all,576,1.5743985414040351,1.5188277078636574,-0.03658797719626938,0.12152777777777778
own_residual,ae_selected,without_positioning,linear_qr,0.1,2026-01,220,1.682909424536116,1.4869292522815318,-0.13180194817868696,0.1409090909090909
own_residual,ae_selected,without_positioning,linear_qr,0.1,2026-02,204,1.395380209537413,1.4489052049545978,0.03694168206046444,0.12254901960784313
own_residual,ae_selected,without_positioning,linear_qr,0.1,2026-03,152,1.6576047612180682,1.6588398843209968,0.0007445704161098687,0.09210526315789473
own_residual,ae_selected,without_positioning,linear_qr,0.5,all,576,3.7774401321000997,4.068148450710356,0.0714596141543199,0.5364583333333334
own_residual,ae_selected,without_positioning,linear_qr,0.5,2026-01,220,3.782197827622166,3.9080204439892006,0.03219599748014579,0.5636363636363636
own_residual,ae_selected,without_positioning,linear_qr,0.5,2026-02,204,3.310159358645245,4.339689240618851,0.237235853742097,0.6372549019607843
own_residual,ae_selected,without_positioning,linear_qr,0.5,2026-03,152,4.39769397927073,3.9354763476664174,-0.11744896697915341,0.3618421052631579
own_residual,ae_selected,without_positioning,quantile_lightgbm,0.1,all,576,1.6876055482081378,1.5188277078636574,-0.1111237564805021,0.17881944444444445
own_residual,ae_selected,without_positioning,quantile_lightgbm,0.1,2026-01,220,1.7234920935025075,1.4869292522815318,-0.15909488690063478,0.19545454545454546
own_residual,ae_selected,without_positioning,quantile_lightgbm,0.1,2026-02,204,1.594287797259211,1.4489052049545978,-0.1003396162892305,0.23039215686274508
own_residual,ae_selected,without_positioning,quantile_lightgbm,0.1,2026-03,152,1.7609067405030039,1.6588398843209968,-0.06152905843820222,0.08552631578947369
own_residual,ae_selected,without_positioning,quantile_lightgbm,0.5,all,576,3.6980844797318024,4.068148450710356,0.09096619149036589,0.6267361111111112
own_residual,ae_selected,without_positioning,quantile_lightgbm,0.5,2026-01,220,3.4489131487159956,3.9080204439892006,0.11747822250503903,0.6772727272727272
own_residual,ae_selected,without_positioning,quantile_lightgbm,0.5,2026-02,204,3.4907819507520554,4.339689240618851,0.19561476474424677,0.7990196078431373
own_residual,ae_selected,without_positioning,quantile_lightgbm,0.5,2026-03,152,4.336949010885394,3.9354763476664174,-0.10201374058747259,0.3223684210526316
own_residual,ae_selected,with_positioning,linear_qr,0.1,all,576,1.5743985414040351,1.5188277078636574,-0.03658797719626938,0.12152777777777778
own_residual,ae_selected,with_positioning,linear_qr,0.1,2026-01,220,1.682909424536116,1.4869292522815318,-0.13180194817868696,0.1409090909090909
own_residual,ae_selected,with_positioning,linear_qr,0.1,2026-02,204,1.395380209537413,1.4489052049545978,0.03694168206046444,0.12254901960784313
own_residual,ae_selected,with_positioning,linear_qr,0.1,2026-03,152,1.6576047612180682,1.6588398843209968,0.0007445704161098687,0.09210526315789473
own_residual,ae_selected,with_positioning,linear_qr,0.5,all,576,3.7772769275637836,4.068148450710356,0.07149973179955671,0.5329861111111112
own_residual,ae_selected,with_positioning,linear_qr,0.5,2026-01,220,3.7817705284725385,3.9080204439892006,0.03230533650632328,0.5545454545454546
own_residual,ae_selected,with_positioning,linear_qr,0.5,2026-02,204,3.310159358645245,4.339689240618851,0.237235853742097,0.6372549019607843
own_residual,ae_selected,with_positioning,linear_qr,0.5,2026-03,152,4.39769397927073,3.9354763476664174,-0.11744896697915341,0.3618421052631579
own_residual,ae_selected,with_positioning,quantile_lightgbm,0.1,all,576,1.6668767110066953,1.5188277078636574,-0.09747583769806245,0.18229166666666666
own_residual,ae_selected,with_positioning,quantile_lightgbm,0.1,2026-01,220,1.717581038820677,1.4869292522815318,-0.1551195433039163,0.21363636363636362
own_residual,ae_selected,with_positioning,quantile_lightgbm,0.1,2026-02,204,1.5522804890344826,1.4489052049545978,-0.07134716869425839,0.21568627450980393
own_residual,ae_selected,with_positioning,quantile_lightgbm,0.1,2026-03,152,1.7472890607649538,1.6588398843209968,-0.05331989981670926,0.09210526315789473
own_residual,ae_selected,with_positioning,quantile_lightgbm,0.5,all,576,3.6735494614899897,4.068148450710356,0.09699719516171146,0.6354166666666666
own_residual,ae_selected,with_positioning,quantile_lightgbm,0.5,2026-01,220,3.4355674916091785,3.9080204439892006,0.12089316295841968,0.6954545454545454
own_residual,ae_selected,with_positioning,quantile_lightgbm,0.5,2026-02,204,3.4705747205919892,4.339689240618851,0.2002711419730422,0.7892156862745098
own_residual,ae_selected,with_positioning,quantile_lightgbm,0.5,2026-03,152,4.290410517522693,3.9354763476664174,-0.09018836311053868,0.34210526315789475
own_residual,joint_ols,without_positioning,linear_qr,0.1,all,576,1.8362297535710788,1.8676334385892952,0.01681469413073744,0.15104166666666666
own_residual,joint_ols,without_positioning,linear_qr,0.1,2026-01,220,1.5455695000084135,1.488071677462135,-0.0386391485149018,0.1318181818181818
own_residual,joint_ols,without_positioning,linear_qr,0.1,2026-02,204,2.059999920171433,1.8582454974244944,-0.10857253416008161,0.14705882352941177
own_residual,joint_ols,without_positioning,linear_qr,0.1,2026-03,152,1.956599107500776,2.429598750731365,0.19468220548277992,0.18421052631578946
own_residual,joint_ols,without_positioning,linear_qr,0.5,all,576,3.8799603413622794,4.177760803522517,0.07128231513617167,0.5833333333333334
own_residual,joint_ols,without_positioning,linear_qr,0.5,2026-01,220,3.292800970271688,3.83942967986708,0.14237237172535377,0.6909090909090909
own_residual,joint_ols,without_positioning,linear_qr,0.5,2026-02,204,4.258864737611989,4.212251004642746,-0.011066228702388825,0.5441176470588235
own_residual,joint_ols,without_positioning,linear_qr,0.5,2026-03,152,4.221266688763524,4.621161107309816,0.08653548518655474,0.48026315789473684
own_residual,joint_ols,without_positioning,quantile_lightgbm,0.1,all,576,2.0307879454749553,1.8676334385892952,-0.08735895573217944,0.19270833333333334
own_residual,joint_ols,without_positioning,quantile_lightgbm,0.1,2026-01,220,1.7328880970453693,1.488071677462135,-0.16451923875116137,0.20909090909090908
own_residual,joint_ols,without_positioning,quantile_lightgbm,0.1,2026-02,204,2.155698554753502,1.8582454974244944,-0.16007199142485407,0.16176470588235295
own_residual,joint_ols,without_positioning,quantile_lightgbm,0.1,2026-03,152,2.2943155925913077,2.429598750731365,0.05568127580709936,0.21052631578947367
own_residual,joint_ols,without_positioning,quantile_lightgbm,0.5,all,576,3.954599439197471,4.177760803522517,0.05341650104450346,0.5920138888888888
own_residual,joint_ols,without_positioning,quantile_lightgbm,0.5,2026-01,220,3.406158163108381,3.83942967986708,0.11284788442165161,0.65
own_residual,joint_ols,without_positioning,quantile_lightgbm,0.5,2026-02,204,4.299493838610718,4.212251004642746,-0.02071168927773126,0.553921568627451
own_residual,joint_ols,without_positioning,quantile_lightgbm,0.5,2026-03,152,4.285511434324428,4.621161107309816,0.07263319005573143,0.5592105263157895
own_residual,joint_ols,with_positioning,linear_qr,0.1,all,576,1.8362297535710783,1.8676334385892952,0.016814694130737662,0.15104166666666666
own_residual,joint_ols,with_positioning,linear_qr,0.1,2026-01,220,1.545569500008413,1.488071677462135,-0.03863914851490158,0.1318181818181818
own_residual,joint_ols,with_positioning,linear_qr,0.1,2026-02,204,2.059999920171433,1.8582454974244944,-0.10857253416008161,0.14705882352941177
own_residual,joint_ols,with_positioning,linear_qr,0.1,2026-03,152,1.956599107500776,2.429598750731365,0.19468220548277992,0.18421052631578946
own_residual,joint_ols,with_positioning,linear_qr,0.5,all,576,3.879856129086492,4.177760803522517,0.07130725966523599,0.5850694444444444
own_residual,joint_ols,with_positioning,linear_qr,0.5,2026-01,220,3.292800970271688,3.83942967986708,0.14237237172535377,0.6909090909090909
own_residual,joint_ols,with_positioning,linear_qr,0.5,2026-02,204,4.258864737611988,4.212251004642746,-0.011066228702388603,0.5441176470588235
own_residual,joint_ols,with_positioning,linear_qr,0.5,2026-03,152,4.220871779086859,4.621161107309816,0.08662094199437753,0.4868421052631579
own_residual,joint_ols,with_positioning,quantile_lightgbm,0.1,all,576,2.0514987511901657,1.8676334385892952,-0.09844828690781626,0.1996527777777778
own_residual,joint_ols,with_positioning,quantile_lightgbm,0.1,2026-01,220,1.753394707113647,1.488071677462135,-0.17829989890272846,0.21818181818181817
own_residual,joint_ols,with_positioning,quantile_lightgbm,0.1,2026-02,204,2.1484874656173996,1.8582454974244944,-0.1561914012950265,0.1715686274509804
own_residual,joint_ols,with_positioning,quantile_lightgbm,0.1,2026-03,152,2.3527960666748924,2.429598750731365,0.03161126257302904,0.21052631578947367
own_residual,joint_ols,with_positioning,quantile_lightgbm,0.5,all,576,3.946090002735799,4.177760803522517,0.05545334251577605,0.59375
own_residual,joint_ols,with_positioning,quantile_lightgbm,0.5,2026-01,220,3.3927152583049476,3.83942967986708,0.11634916089349956,0.6409090909090909
own_residual,joint_ols,with_positioning,quantile_lightgbm,0.5,2026-02,204,4.2717490651051415,4.212251004642746,-0.014125003566220817,0.5490196078431373
own_residual,joint_ols,with_positioning,quantile_lightgbm,0.5,2026-03,152,4.309958391232127,4.621161107309816,0.06734297048969462,0.5855263157894737
