mode,definition,fold,removed_group,kind,candidate,valid,loss_sum,n,reason,train_n,features,train_last_label,residualizer_fit_end,first_origin,last_label,warnings
available_macro,PCA,2025-12,fx_macro,interaction,16,True,674.0428391255763,313,,1862,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,PCA,2025-12,fx_macro,interaction,17,True,664.1460322551574,313,,1862,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,PCA,2025-12,fx_macro,interaction,18,True,1210.557851036616,313,,940,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,PCA,2025-12,fx_macro,interaction,19,True,921.4840802764777,313,,940,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,PCA,2025-12,fx_macro,interaction,20,True,892.041803853697,313,,940,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,PCA,2025-12,fx_macro,interaction,21,True,1210.5578510366245,313,,940,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,PCA,2025-12,fx_macro,interaction,22,True,607.8542235829825,313,,940,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,PCA,2025-12,fx_macro,interaction,23,True,602.1041334323669,313,,940,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,PCA,2025-12,fx_macro,spline,24,True,1010.4599721644255,313,,1862,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,PCA,2025-12,fx_macro,spline,25,True,1010.4599721644255,313,,1862,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,PCA,2025-12,fx_macro,spline,26,True,1010.4599721644255,313,,1862,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,PCA,2025-12,fx_macro,spline,27,True,668.5104751585995,313,,1862,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,PCA,2025-12,fx_macro,spline,28,True,668.5104751585995,313,,1862,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,PCA,2025-12,fx_macro,spline,29,True,668.5104751585995,313,,1862,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,PCA,2025-12,fx_macro,spline,30,True,1006.910225551519,313,,940,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,PCA,2025-12,fx_macro,spline,31,True,1011.5800916975197,313,,940,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,PCA,2025-12,fx_macro,spline,32,True,1011.5800916975197,313,,940,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,PCA,2025-12,fx_macro,spline,33,True,608.8857268363605,313,,940,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,PCA,2025-12,fx_macro,spline,34,True,657.5928088260309,313,,940,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,PCA,2025-12,fx_macro,spline,35,True,657.5928088260309,313,,940,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,PCA,2025-12,fx_macro,boosting,36,True,702.3494201169063,313,,1862,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,PCA,2025-12,fx_macro,boosting,37,True,673.7875896622404,313,,1862,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,PCA,2025-12,fx_macro,boosting,38,True,710.4672235184212,313,,1862,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,PCA,2025-12,fx_macro,boosting,39,True,553.5433101268192,313,,1862,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,PCA,2025-12,fx_macro,boosting,40,True,511.27751616847917,313,,1862,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,PCA,2025-12,fx_macro,boosting,41,True,516.1240633162936,313,,1862,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,PCA,2025-12,fx_macro,boosting,42,True,714.2100780189849,313,,940,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,PCA,2025-12,fx_macro,boosting,43,True,732.3815642115537,313,,940,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,PCA,2025-12,fx_macro,boosting,44,True,739.7985789267575,313,,940,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,PCA,2025-12,fx_macro,boosting,45,True,550.1009275657428,313,,940,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,PCA,2025-12,fx_macro,boosting,46,True,522.7575651591328,313,,940,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,PCA,2025-12,fx_macro,boosting,47,True,535.9275279725571,313,,940,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,PCA,2025-12,fx_macro,qrf,48,True,667.1931269232293,313,,1862,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,PCA,2025-12,fx_macro,qrf,49,True,724.5351834302346,313,,1862,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,PCA,2025-12,fx_macro,qrf,50,True,727.641483630119,313,,1862,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,PCA,2025-12,fx_macro,qrf,51,True,526.5345418828354,313,,1862,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,PCA,2025-12,fx_macro,qrf,52,True,519.7973174023203,313,,1862,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,PCA,2025-12,fx_macro,qrf,53,True,533.2018040069859,313,,1862,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,PCA,2025-12,fx_macro,qrf,54,True,630.2804769719111,313,,940,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,PCA,2025-12,fx_macro,qrf,55,True,668.4691092274275,313,,940,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,PCA,2025-12,fx_macro,qrf,56,True,751.1651984167986,313,,940,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,PCA,2025-12,fx_macro,qrf,57,True,547.0432492768564,313,,940,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,PCA,2025-12,fx_macro,qrf,58,True,529.5716572875942,313,,940,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,PCA,2025-12,fx_macro,qrf,59,True,565.3601208739067,313,,940,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,PCA,2025-12,fx_macro,threshold,60,True,503.9517800932666,313,,1862,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,PCA,2025-12,fx_macro,threshold,61,True,532.8289418599916,313,,1862,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,PCA,2025-12,fx_macro,threshold,62,True,630.3732748689264,313,,1862,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,PCA,2025-12,fx_macro,threshold,63,True,493.3636226454402,313,,1862,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,PCA,2025-12,fx_macro,threshold,64,True,518.2106633557264,313,,1862,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,PCA,2025-12,fx_macro,threshold,65,True,630.4944918590198,313,,1862,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,PCA,2025-12,fx_macro,threshold,66,True,503.9517800932657,313,,1862,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,PCA,2025-12,fx_macro,threshold,67,True,502.61701016916174,313,,1862,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,PCA,2025-12,fx_macro,threshold,68,True,516.2595185976347,313,,1862,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,PCA,2025-12,fx_macro,threshold,69,True,493.3636226454396,313,,1862,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,PCA,2025-12,fx_macro,threshold,70,True,500.08102409658864,313,,1862,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,[]
available_macro,PCA,2025-12,fx_macro,threshold,71,True,534.8871146877983,313,,1862,"['e_now', 'e_change1', 'downside24', 'btc_vol24', 'btc_ret1', 'local_volume_surprise', 'hour_sin', 'hour_cos', 'weekend', 'account_log', 'funding_bp', 'oi_ret1', 'oi_surprise', 'account_change1', 'account_change24', 'funding_change8', 'oi_change24']",2025-11-28T17:00:00+00:00,2025-11-28T17:00:00+00:00,2025-12-01T03:00:00+00:00,2025-12-31T17:00:00+00:00,[]
